log_id,channel,lag_s,n,correlation
9.13数据/log_2_2026-9-13-06-20-06.ulg,common,0.48,1190,-0.4248523574679096
9.13数据/log_2_2026-9-13-06-20-06.ulg,differential,0.48,1190,0.11049524284689169
9.13数据/log_2_2026-9-13-06-20-06.ulg,rudder,0.48,1190,0.058449662056860294
9.13数据/log_2_2026-9-13-06-20-06.ulg,common,0.5,1154,-0.3314586781983089
9.13数据/log_2_2026-9-13-06-20-06.ulg,differential,0.5,1154,0.1082766422626865
9.13数据/log_2_2026-9-13-06-20-06.ulg,rudder,0.5,1154,0.02829985149785696
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.5,1163,-0.12308929717159214
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.5,1163,-0.03940720841686221
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.5,1163,-0.06175242595859744
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.48,1199,0.06489236556439003
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.48,1199,-0.15254956504298778
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.48,1199,-0.049830776122778295
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.46,1166,0.22289541352046746
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.46,1166,-0.17600133899520626
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.46,1166,-0.021576744023330964
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.44,1094,0.3302869608805691
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.44,1094,-0.1890544668564256
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.44,1094,0.028970239576192585
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.42,1078,0.40696323267090706
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.42,1078,-0.15127398051992716
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.42,1078,0.04211382008439554
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.4,1040,0.3932696901791908
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.4,1040,-0.07732799900266263
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.4,1040,0.08838329867773567
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.38,990,0.28290067494030163
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.38,990,0.07229560955763155
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.38,990,0.07403354993989536
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.36,955,0.1141611936957025
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.36,955,0.15863740745402508
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.36,955,0.08335206901127436
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.34,912,-0.077565485695211
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.34,912,0.2516433295292728
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.34,912,0.10988367150997767
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.32,870,-0.35367539646129986
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.32,870,0.3196672272406033
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.32,870,0.06746062039011626
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.3,829,-0.5106888241309736
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.3,829,0.3032821820193402
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.3,829,-0.00028843925402548764
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.28,780,-0.5371848791179429
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.28,780,0.22923250465274958
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.28,780,-0.10614274614160096
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.26,758,-0.42656297176336705
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.26,758,0.05814725266501983
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.26,758,-0.09229232205361323
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.24,1003,-0.04785597836500387
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.24,1003,-0.1676034387529944
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.24,1003,-0.14758532322248244
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.22,782,0.24105037200737006
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.22,782,-0.34977490052535193
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.22,782,-0.013946703612551214
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.2,813,0.4367902232580004
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.2,813,-0.4687056646371329
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.2,813,0.004389073814003818
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.18,863,0.49583249388363326
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.18,863,-0.4668950481818535
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.18,863,0.006557313449674665
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.16,896,0.4222669346522476
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.16,896,-0.3657548740203307
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.16,896,0.060854661696454045
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.14,939,0.3177259428737149
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.14,939,-0.17826213639108396
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.14,939,0.09332930728901181
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.12,981,0.18639343006845646
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.12,981,0.06435945680399754
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.12,981,0.0775971440434554
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.1,1020,0.0032451287973052348
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.1,1020,0.3578843991934044
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.1,1020,0.021069777086031683
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.08,1070,-0.3446792977677362
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.08,1070,0.5895637502610606
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.08,1070,-0.06439135129294474
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.06,1085,-0.5918139274983791
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.06,1085,0.6121966409789688
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.06,1085,-0.16862883085842784
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.04,1146,-0.7850484488416855
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.04,1146,0.5679898774323374
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.04,1146,-0.23671779032174223
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,-0.02,1188,-0.7490773458491612
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,-0.02,1188,0.5198081340200926
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,-0.02,1188,-0.35765777507062063
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.0,1161,-0.4677104262904133
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.0,1161,0.21422511152100326
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.0,1161,-0.35616100861297906
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.02,1177,-0.0037291281225747507
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.02,1177,-0.20462436369236528
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.02,1177,-0.2772705533780361
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.04,1143,0.42766799882386874
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.04,1143,-0.3690691799318771
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.04,1143,-0.15028285935513172
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.06,1084,0.7043950033518087
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.06,1084,-0.5420186076875726
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.06,1084,-0.07628230825554339
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.08,1056,0.7303546033481951
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.08,1056,-0.6866254307040397
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.08,1056,0.022548708299838047
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.1,1017,0.5775686880569537
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.1,1017,-0.6171564864045349
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.1,1017,0.1073267806622458
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.12,968,0.2879522163257916
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.12,968,-0.3531891213332822
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.12,968,0.1271168368552872
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.14,932,0.08457033250393631
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.14,932,-0.1585288945713453
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.14,932,0.11047784225942621
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.16,891,-0.12148725861275232
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.16,891,0.042079433287227686
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.16,891,0.09708963555229953
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.18,844,-0.25735921402894735
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.18,844,0.2870998800754787
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.18,844,0.06551712662734127
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.2,806,-0.41155493289787115
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.2,806,0.4736206017648991
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.2,806,0.04379770551954452
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.22,771,-0.47972730959846105
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.22,771,0.4955370763655723
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.22,771,-0.01236564886681524
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.24,948,-0.40434326238489343
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.24,948,0.3954076747326557
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.24,948,-0.023149548568603198
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.26,783,-0.1272485686824433
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.26,783,0.18940493715735657
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.26,783,0.0025547908940839613
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.28,791,0.15089493934260384
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.28,791,-0.06864544050421299
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.28,791,0.036553313051409034
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.3,840,0.37856590219909264
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.3,840,-0.16966999536430055
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.3,840,0.12420688925399508
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.32,887,0.5003741342384938
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.32,887,-0.2935067982558863
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.32,887,0.1513424951761065
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.34,922,0.462171498774296
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.34,922,-0.3506824327263113
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.34,922,0.11725561059480934
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.36,965,0.3045300183574385
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.36,965,-0.28613493302929094
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.36,965,0.105869620382147
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.38,1008,0.1046683162587134
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.38,1008,-0.18490262180496522
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.38,1008,0.08721194593179488
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.4,1047,-0.10026626871509453
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.4,1047,-0.09720546001678142
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.4,1047,0.06910465337803372
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.42,1095,-0.24402274459588694
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.42,1095,0.09965688505072444
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.42,1095,-0.00018493404269139194
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.44,1098,-0.326012037268325
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.44,1098,0.18863483070081216
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.44,1098,-0.01159465973806873
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.46,1172,-0.35889015285356773
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.46,1172,0.203134182990204
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.46,1172,-0.007311407403031711
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.48,1216,-0.3254327642855622
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.48,1216,0.2104401210038474
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.48,1216,0.007470273075115824
9.13数据/log_3_2026-9-13-06-31-26.ulg,common,0.5,1164,-0.19598261438355796
9.13数据/log_3_2026-9-13-06-31-26.ulg,differential,0.5,1164,0.21023666682794556
9.13数据/log_3_2026-9-13-06-31-26.ulg,rudder,0.5,1164,0.04292280130462941
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.5,1179,0.039694513423200926
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.5,1179,-0.10969154751373501
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.5,1179,0.021949018428841782
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.48,1129,0.22174027463362472
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.48,1129,-0.1495357698525686
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.48,1129,0.053364588885308616
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.46,1230,0.3946231356009425
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.46,1230,-0.14696459111531765
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.46,1230,0.06274333096722814
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.44,1241,0.4803737587919474
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.44,1241,-0.09676313228080277
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.44,1241,0.07428276434151128
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.42,1132,0.45346815951882175
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.42,1132,-0.065236905457071
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.42,1132,0.12577221956184167
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.4,1175,0.3475492872113964
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.4,1175,0.03186551470280066
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.4,1175,0.1336444773835561
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.38,1262,0.17128456490463528
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.38,1262,0.12319424422689051
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.38,1262,0.13593702064876342
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.36,1175,-0.06061353547110492
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.36,1175,0.13812385698305654
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.36,1175,0.1399803145026487
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.34,1146,-0.31346691489189
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.34,1146,0.24729111918267752
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.34,1146,0.10814048104519648
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.32,1280,-0.5372161102806927
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.32,1280,0.23004688620069147
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.32,1280,0.046063644362214946
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.3,1245,-0.6340941083742545
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.3,1245,0.15989894259829765
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.3,1245,-0.042406359134589615
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.28,1143,-0.5487266135199509
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.28,1143,0.08807070297355346
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.28,1143,-0.09513745280142823
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.26,1199,-0.30902793114355087
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.26,1199,0.02084252416061154
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.26,1199,-0.14574937801321622
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.24,1301,0.02822436982791434
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.24,1301,-0.23883299471128572
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.24,1301,-0.13509893864353842
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.22,1165,0.35125534137102304
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.22,1165,-0.2890323354281861
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.22,1165,-0.11378150004573061
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.2,1161,0.5154565479839605
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.2,1161,-0.3535235257638637
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.2,1161,-0.06755986345757126
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.18,1319,0.5347564239856106
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.18,1319,-0.35866870043936405
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.18,1319,-0.01760827345008656
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.16,1230,0.4542642365088963
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.16,1230,-0.2324215174938856
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.16,1230,0.034296333153771674
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.14,1150,0.34957151539605813
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.14,1150,-0.03516585491297426
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.14,1150,0.04921863033899764
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.12,1231,0.20912988752910158
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.12,1231,0.0699706860746154
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.12,1231,0.04878636640205343
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.1,1316,-0.04531932239996599
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.1,1316,0.28726483907648037
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.1,1316,0.02101058889658851
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.08,1164,-0.32805940430133557
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.08,1164,0.497205407359638
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.08,1164,-0.02564022299979722
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.06,1172,-0.600646175653979
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.06,1172,0.4185400290335365
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.06,1172,-0.07558923253762212
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.04,1358,-0.7766178432601821
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.04,1358,0.42244926187551696
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.04,1358,-0.13969174823889616
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,-0.02,1206,-0.766636020096512
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,-0.02,1206,0.3927945680204559
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,-0.02,1206,-0.2305978913284308
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.0,1151,-0.4616733484879749
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.0,1151,0.12428600739473195
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.0,1151,-0.2777720204788072
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.02,1214,0.01902907601633124
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.02,1214,-0.2044352881562907
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.02,1214,-0.2508582461839731
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.04,1358,0.42002596913462825
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.04,1358,-0.27409516846758103
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.04,1358,-0.20047232305375826
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.06,1179,0.6768839803050787
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.06,1179,-0.43690778657555873
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.06,1179,-0.14999728255288747
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.08,1157,0.7286078334749921
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.08,1157,-0.5784455988331189
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.08,1157,-0.06681944433395996
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.1,1316,0.607701286247616
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.1,1316,-0.49041977208983933
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.1,1316,-0.0016819435375576338
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.12,1230,0.3529486786809883
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.12,1230,-0.27489950489585996
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.12,1230,0.01468026964166788
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.14,1144,0.14800496628118204
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.14,1144,-0.17819051315915063
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.14,1144,0.04937145949304872
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.16,1230,-0.06111795257255197
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.16,1230,0.038707996842189174
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.16,1230,0.09360592754532002
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.18,1313,-0.27812128695214483
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.18,1313,0.26162585784575154
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.18,1313,0.08685721032769333
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.2,1160,-0.47951425833205824
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.2,1160,0.37535939016972214
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.2,1160,0.05018738535720006
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.22,1169,-0.5701523157613978
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.22,1169,0.36656012937669735
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.22,1169,0.052761531870180935
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.24,1298,-0.5368721864811832
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.24,1298,0.33064132056315726
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.24,1298,0.04132523172657183
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.26,1204,-0.35483248256717015
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.26,1204,0.21989991047226964
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.26,1204,0.006804302306062237
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.28,1131,-0.02535103253503212
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.28,1131,0.06924119917012361
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.28,1131,0.029926710180758476
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.3,1243,0.3098682116358071
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.3,1243,-0.07970097682638394
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.3,1243,0.052052334952873515
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.32,1271,0.5239927154752119
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.32,1271,-0.17763989594883484
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.32,1271,0.07149922197694607
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.34,1142,0.5785057213510202
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.34,1142,-0.22710270734476498
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.34,1142,0.0765649353506931
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.36,1175,0.49839114207462154
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.36,1175,-0.27397044819135663
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.36,1175,0.10300343989026459
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.38,1253,0.3189265417520466
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.38,1253,-0.22250317258318714
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.38,1253,0.13737649561648263
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.4,1175,0.06547912346809183
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.4,1175,-0.15439626285159447
9.13数据/log_4_2026-9-13-06-36-26.ulg,rudder,0.4,1175,0.16456678697179453
9.13数据/log_4_2026-9-13-06-36-26.ulg,common,0.42,1131,-0.131406883068764
9.13数据/log_4_2026-9-13-06-36-26.ulg,differential,0.42,1131,-0.08312787751672343
