experiment,partition,perturbation,step,actual_duration_s,amplification_median,amplification_p90,velocity_rmse,attitude_rmse,body_rate_rmse,nominal_velocity_rmse
R1,train,rate_1_+1,13,0.2597764144341151,0.3232597360507469,0.4073767368531235,1.2926408457374172,7.640198997423584,0.8613697223630087,1.2908457478397384
R1,train,rate_1_+1,14,0.27986662884553276,0.32885846362061844,0.41513087155094647,1.3177677158879522,7.815720090973399,1.0164541831998095,1.3162071186826625
R1,train,rate_1_+1,15,0.2996200790007909,0.33041352698513904,0.40397235702834167,1.3224454707332751,8.091711378144666,1.0097714868050582,1.3212079952942293
R1,train,rate_1_+1,16,0.32019907732804614,0.3291155455451541,0.38444017975009354,1.3089623287946628,8.401493072990736,0.9662794858582999,1.3079016430889647
R1,train,rate_1_+1,17,0.33962389876445137,0.3239087854676793,0.37778014320516534,1.3112519921345929,8.654099684064736,0.8968959726520407,1.3102372995997387
R1,train,rate_1_+1,18,0.35954357832670214,0.32260812531280125,0.38196772376938337,1.321282714587229,8.850909289430462,0.9422660136385547,1.3201546866309426
R1,train,rate_1_+1,19,0.37995829780896506,0.3298635580027365,0.38743419325986667,1.3299790458416945,9.144206204932326,0.8978030839284395,1.3286692855277578
R1,train,rate_1_+1,20,0.40021076301733655,0.3339498148421039,0.40900722258374794,1.3130446187976312,9.492690097774597,0.9284663409847753,1.3115498024534673
R1,train,rate_1_-1,0,0.0,0.9999998292452658,1.000000170754734,0.0,1.428636563053906e-06,0.08726645420926381,0.0
R1,train,rate_1_-1,1,0.019418666247899286,0.9139453769265617,0.9489767437174637,0.26065545455447997,0.6747679906541665,0.6466999090319138,0.26056204965055446
R1,train,rate_1_-1,2,0.03983761618534719,0.7515948492175932,0.8196779890146649,0.5244418780612609,1.2761710181850348,0.8361945531353746,0.5244199004630118
R1,train,rate_1_-1,3,0.05942251582940416,0.5738264496692738,0.6858777553197356,0.786098657116387,2.0825512096983942,1.0728413127369614,0.7864086495417898
R1,train,rate_1_-1,4,0.07967704907059665,0.4214556397129749,0.5840020060266177,0.9617354013709754,2.8343433549896218,1.1761695464805417,0.9625758427736131
R1,train,rate_1_-1,5,0.09976108148694035,0.3583903668375181,0.5052519844688325,1.0954987865217019,3.613101713223475,1.108924292558596,1.0969574131443778
R1,train,rate_1_-1,6,0.11951449786623315,0.3677138101135638,0.4595566302099617,1.1888498660739155,4.428281607262951,1.036524546318553,1.190740315656034
R1,train,rate_1_-1,7,0.1400955148041248,0.3886109452418596,0.4552518948225969,1.2266021563650937,5.212602296992765,1.007956142197051,1.2286863351351145
R1,train,rate_1_-1,8,0.15985106527805326,0.38766543358981265,0.4468389243271367,1.2227962973084157,5.776063476471669,0.9531468018418667,1.2246896083814838
R1,train,rate_1_-1,9,0.17993723129232722,0.3713189121284185,0.43733346077328333,1.1929382564547633,6.250994178141361,0.9353385603033779,1.1945383755718477
R1,train,rate_1_-1,10,0.20002128159006433,0.3395859910596236,0.4309691970412302,1.1649701585827246,6.699154315162249,0.9326058007476993,1.1663856273438737
R1,train,rate_1_-1,11,0.21977459862828252,0.3139786506209581,0.4195114135025672,1.1877092925601882,7.0863039779813475,0.9402300656120535,1.1892545064488875
R1,train,rate_1_-1,12,0.23936379800240196,0.31260819446846866,0.41572061144538247,1.2337591021256256,7.3953623451898425,0.8795306901586167,1.2354423880911545
R1,train,rate_1_-1,13,0.2597764144341151,0.32154166594807376,0.4006928330652199,1.2891199442952623,7.7105011930354515,0.8608878144438712,1.2908457478397384
R1,train,rate_1_-1,14,0.27986662884553276,0.33013608255854787,0.4214684335114362,1.3147237004859154,7.885666952609225,1.019042316621719,1.3162071186826625
R1,train,rate_1_-1,15,0.2996200790007909,0.3308363263792329,0.40549256935160843,1.3200679465922214,8.167498704758543,1.0115672213080213,1.3212079952942293
R1,train,rate_1_-1,16,0.32019907732804614,0.3272489828567369,0.3797920181724018,1.3069807154360413,8.486506275798707,0.9676151861145368,1.3079016430889647
R1,train,rate_1_-1,17,0.33962389876445137,0.3250775162460323,0.38103720865186913,1.3094044158744247,8.74370804638239,0.8971445714621672,1.3102372995997387
R1,train,rate_1_-1,18,0.35954357832670214,0.32172057422085043,0.38213145621515643,1.3192562436276798,8.936534894342529,0.9409401323495244,1.3201546866309426
R1,train,rate_1_-1,19,0.37995829780896506,0.332938007664497,0.38511247528965553,1.3276112276508882,9.224454574219324,0.898918458701211,1.3286692855277578
R1,train,rate_1_-1,20,0.40021076301733655,0.3326566038625062,0.4112827001719329,1.3103094571502483,9.575903519067284,0.9310031002582654,1.3115498024534673
R1,train,rate_2_+1,0,0.0,1.0,1.000000170754734,0.0,1.428636563053906e-06,0.08726645748441475,0.0
R1,train,rate_2_+1,1,0.019418666247899286,0.9626856936390276,0.9778910697493816,0.2605078755469002,0.6651459955836478,0.6419346530924128,0.26056204965055446
R1,train,rate_2_+1,2,0.03983761618534719,0.921700032426324,0.941109705989376,0.5244350552018084,1.2555021656308047,0.829599647454974,0.5244199004630118
R1,train,rate_2_+1,3,0.05942251582940416,0.8869282213691695,0.9210396470294739,0.7868313700456911,2.0566628991711298,1.06937541613671,0.7864086495417898
R1,train,rate_2_+1,4,0.07967704907059665,0.8601816693768289,0.9113389595879894,0.9636170533678933,2.8068221458174563,1.1739167785586904,0.9625758427736131
R1,train,rate_2_+1,5,0.09976108148694035,0.840692022834006,0.9051834563251224,1.0988034989365765,3.5833972037798434,1.1089243474318917,1.0969574131443778
R1,train,rate_2_+1,6,0.11951449786623315,0.8302009800297215,0.9094935875620884,1.1931065608130307,4.414236777309563,1.0385846674957788,1.190740315656034
R1,train,rate_2_+1,7,0.1400955148041248,0.8282275248776841,0.9084629888259811,1.2313735466544014,5.198249041588604,1.0102689704764152,1.2286863351351145
R1,train,rate_2_+1,8,0.15985106527805326,0.8345296552308237,0.9216083883604694,1.227219063284162,5.769095549468113,0.9542312810681917,1.2246896083814838
R1,train,rate_2_+1,9,0.17993723129232722,0.847210072548564,0.9480634876347106,1.196649729819665,6.24569007766867,0.9347581804536234,1.1945383755718477
R1,train,rate_2_+1,10,0.20002128159006433,0.8658135447094805,0.9782916774313296,1.1677019704997194,6.6971382194290605,0.932748782095468,1.1663856273438737
R1,train,rate_2_+1,11,0.21977459862828252,0.8841286548129869,1.0007847887584647,1.1897736449924958,7.088185932086611,0.940690631028439,1.1892545064488875
R1,train,rate_2_+1,12,0.23936379800240196,0.9037839334480009,1.0102083327285771,1.2354945389735401,7.39600974280376,0.8803894691171419,1.2354423880911545
R1,train,rate_2_+1,13,0.2597764144341151,0.9236646083321822,1.0344704801776805,1.2907688904260732,7.713002746069434,0.8587634867670352,1.2908457478397384
R1,train,rate_2_+1,14,0.27986662884553276,0.938543407475608,1.0515552597324649,1.3161463002263278,7.893458326615814,1.0134961416842172,1.3162071186826625
R1,train,rate_2_+1,15,0.2996200790007909,0.9521481201696689,1.0627550798252772,1.321037683267,8.16638418900291,1.0079440516076308,1.3212079952942293
R1,train,rate_2_+1,16,0.32019907732804614,0.964079436468396,1.0977887859560378,1.3077442667971706,8.474094163366246,0.9672183998697694,1.3079016430889647
R1,train,rate_2_+1,17,0.33962389876445137,0.9810160436025629,1.128124056046485,1.3101852015807782,8.728675764446034,0.8974617697657776,1.3102372995997387
R1,train,rate_2_+1,18,0.35954357832670214,0.989206934759568,1.109531879311237,1.3197284840889465,8.928106921774617,0.9431385801826784,1.3201546866309426
R1,train,rate_2_+1,19,0.37995829780896506,0.997070659845812,1.1318231243915795,1.3276821467509985,9.222600617039376,0.898187598304759,1.3286692855277578
R1,train,rate_2_+1,20,0.40021076301733655,1.0045483938553568,1.1537906184958453,1.310113717083799,9.575583973072737,0.9290250388498528,1.3115498024534673
R1,train,rate_2_-1,0,0.0,1.0,1.000000170754734,0.0,1.428636563053906e-06,0.08726645704979748,0.0
R1,train,rate_2_-1,1,0.019418666247899286,0.9626719905716066,0.9777781496436433,0.2606291321247705,0.6731602763787965,0.6398324210901609,0.26056204965055446
R1,train,rate_2_-1,2,0.03983761618534719,0.9212409583233797,0.943232033656441,0.5244305589370749,1.2592834712780687,0.8259892679853116,0.5244199004630118
R1,train,rate_2_-1,3,0.05942251582940416,0.8865650687381721,0.9209485835297155,0.7860431956563396,2.0556834935983246,1.0664604511877451,0.7864086495417898
R1,train,rate_2_-1,4,0.07967704907059665,0.855357079738875,0.914650969639296,0.9616750552179779,2.7964982209965337,1.173632190550906,0.9625758427736131
R1,train,rate_2_-1,5,0.09976108148694035,0.837306169897887,0.9026440858329408,1.0953363011513733,3.5726838042656417,1.107571694267916,1.0969574131443778
R1,train,rate_2_-1,6,0.11951449786623315,0.8296688655892157,0.9008384655091659,1.1886960324309184,4.391289118663133,1.0351646325349486,1.190740315656034
R1,train,rate_2_-1,7,0.1400955148041248,0.8321876259849773,0.9104675384151195,1.2264272157454057,5.166731940919065,1.0066595018445152,1.2286863351351145
R1,train,rate_2_-1,8,0.15985106527805326,0.8389676988391923,0.922728078379155,1.222675056350702,5.730503355237058,0.9520646551909749,1.2246896083814838
R1,train,rate_2_-1,9,0.17993723129232722,0.8516315529477134,0.9465358389427686,1.1930280220461538,6.210914513471802,0.9341404852751372,1.1945383755718477
R1,train,rate_2_-1,10,0.20002128159006433,0.8670015707728,0.9732881539073891,1.165772622620481,6.669409673628388,0.9316064104764294,1.1663856273438737
R1,train,rate_2_-1,11,0.21977459862828252,0.8849431975838888,0.9899682532798141,1.189493562680944,7.059886751518136,0.9425016439708834,1.1892545064488875
R1,train,rate_2_-1,12,0.23936379800240196,0.9091037971925531,1.0237440775854871,1.2361872254077853,7.376306296218958,0.8828172216362546,1.2354423880911545
R1,train,rate_2_-1,13,0.2597764144341151,0.9240532887959452,1.0422385313863423,1.2917383450504931,7.6997151498472896,0.8642341230218803,1.2908457478397384
R1,train,rate_2_-1,14,0.27986662884553276,0.9389353749680048,1.0593614660864876,1.3171128260080023,7.871472193601942,1.0226309689943813,1.3162071186826625
R1,train,rate_2_-1,15,0.2996200790007909,0.9513060431978742,1.0709432474442713,1.3222795270885566,8.156798220617736,1.01389957205032,1.3212079952942293
R1,train,rate_2_-1,16,0.32019907732804614,0.9630521759873423,1.0930044090579922,1.309063241686666,8.477874662909045,0.9671632470231271,1.3079016430889647
R1,train,rate_2_-1,17,0.33962389876445137,0.9845239434849642,1.1360766845850991,1.3113892030051864,8.733157225254642,0.8969757708347491,1.3102372995997387
R1,train,rate_2_-1,18,0.35954357832670214,0.9970550784763145,1.1194482897461955,1.3217949042792523,8.923618638356704,0.9402801172029838,1.3201546866309426
R1,train,rate_2_-1,19,0.37995829780896506,0.9989873817374055,1.1288133075311548,1.3309658872240273,9.209503356258782,0.8987298200335029,1.3286692855277578
R1,train,rate_2_-1,20,0.40021076301733655,1.0037937433074817,1.151471128874916,1.3143996773397528,9.554891709106576,0.9305240444830402,1.3115498024534673
R1,train,velocity_+0.05,0,0.0,1.0,1.0000005650113424,0.3566534412961916,1.428636563053906e-06,0.0,0.0
R1,train,velocity_+0.05,1,0.019418666247899286,0.9944288776989114,0.9964233310885559,0.43071438063401196,0.6620311967415207,0.6352632075210869,0.26056204965055446
R1,train,velocity_+0.05,2,0.03983761618534719,0.9884383466420423,0.99126879727744,0.6221166340980142,1.2420907793300504,0.8234796105589622,0.5244199004630118
R1,train,velocity_+0.05,3,0.05942251582940416,0.983194488780589,0.9871015360627551,0.8534326032534825,2.0360188195585907,1.0651466084977628,0.7864086495417898
R1,train,velocity_+0.05,4,0.07967704907059665,0.977557714938458,0.9833924174660307,1.0151641651799868,2.7767681704916676,1.1727570387345922,0.9625758427736131
R1,train,velocity_+0.05,5,0.09976108148694035,0.9721640014496549,0.9801476227104856,1.139163101226266,3.550260842610581,1.1080557538040086,1.0969574131443778
R1,train,velocity_+0.05,6,0.11951449786623315,0.9677140417129714,0.9770269239234975,1.225164066655588,4.374707486614138,1.036817517432345,1.190740315656034
R1,train,velocity_+0.05,7,0.1400955148041248,0.9630433056876218,0.9742296506992157,1.259146424542282,5.15659837969525,1.0101056973733153,1.2286863351351145
R1,train,velocity_+0.05,8,0.15985106527805326,0.9587350089046858,0.971042013709681,1.2545531457206893,5.72463523196111,0.9550090881525005,1.2246896083814838
R1,train,velocity_+0.05,9,0.17993723129232722,0.9543713659861865,0.9669111737497392,1.227160822500685,6.207460000431708,0.9365917757723081,1.1945383755718477
R1,train,velocity_+0.05,10,0.20002128159006433,0.9503660114822253,0.9628544626332459,1.2018959342240407,6.669196363105818,0.9348535993476754,1.1663856273438737
R1,train,velocity_+0.05,11,0.21977459862828252,0.9459985185985191,0.9596858377242866,1.2216310947271976,7.06419512737028,0.942253331542043,1.1892545064488875
R1,train,velocity_+0.05,12,0.23936379800240196,0.9413969873292628,0.9577927310505271,1.2653041775744043,7.378551476809663,0.880673576485285,1.2354423880911545
R1,train,velocity_+0.05,13,0.2597764144341151,0.9366134506166113,0.9548247100993941,1.3176874612526903,7.695790126984496,0.8595765404153338,1.2908457478397384
R1,train,velocity_+0.05,14,0.27986662884553276,0.9331488498853406,0.9520602884770079,1.3445064306703325,7.86966800916122,1.0166770076886102,1.3162071186826625
R1,train,velocity_+0.05,15,0.2996200790007909,0.9286359448406065,0.9491476315291717,1.3531580696960368,8.14124957601075,1.0089150860381033,1.3212079952942293
R1,train,velocity_+0.05,16,0.32019907732804614,0.924078101005669,0.9460083452551213,1.341268223714664,8.450188835125129,0.9662868691654474,1.3079016430889647
R1,train,velocity_+0.05,17,0.33962389876445137,0.9193854558890139,0.9446201851129872,1.3414725277017865,8.701048057849505,0.8960362116966692,1.3102372995997387
R1,train,velocity_+0.05,18,0.35954357832670214,0.9142433023309586,0.9427694015181853,1.3463955232115878,8.898847666690477,0.9411815253407326,1.3201546866309426
R1,train,velocity_+0.05,19,0.37995829780896506,0.910649405388765,0.9396793483442432,1.3503189024113265,9.192325388411,0.8972577635457589,1.3286692855277578
R1,train,velocity_+0.05,20,0.40021076301733655,0.9080877621466028,0.936763318075695,1.3330408669959868,9.542724503946907,0.9299724745047501,1.3115498024534673
R1,train,velocity_+0.10,0,0.0,0.9999999694226239,1.0000002720501995,0.7133069080557539,1.428636563053906e-06,0.0,0.0
R1,train,velocity_+0.10,1,0.019418666247899286,0.9944433796920632,0.9964185393873557,0.7447903414496297,0.6619654035790453,0.6350961508829801,0.26056204965055446
R1,train,velocity_+0.10,2,0.03983761618534719,0.9884362789359584,0.9912693947339732,0.8646445575075168,1.2413547498069586,0.8229677594579758,0.5244199004630118
R1,train,velocity_+0.10,3,0.05942251582940416,0.983244321634018,0.9871275035716252,1.0411967102416644,2.03446705695754,1.0649742790581747,0.7864086495417898
R1,train,velocity_+0.10,4,0.07967704907059665,0.9776813877179539,0.9834697398384727,1.1737366805395442,2.774761310921607,1.1737453714790018,0.9625758427736131
R1,train,velocity_+0.10,5,0.09976108148694035,0.972236676074027,0.9801764267020219,1.27777062876717,3.5485555753943943,1.1095635625126519,1.0969574131443778
R1,train,velocity_+0.10,6,0.11951449786623315,0.9678447825699819,0.9770000801898137,1.350000499346426,4.374684101779635,1.0378610805157586,1.190740315656034
R1,train,velocity_+0.10,7,0.1400955148041248,0.9631884091379975,0.9741155871452379,1.3773955635305868,5.160371271061211,1.0125852259763473,1.2286863351351145
R1,train,velocity_+0.10,8,0.15985106527805326,0.9589317198931423,0.9713121307569667,1.3717639670249882,5.730735066222479,0.9579046251005752,1.2246896083814838
R1,train,velocity_+0.10,9,0.17993723129232722,0.9547720498195309,0.9671630884332986,1.3477819878788544,6.219664248483518,0.939932362212243,1.1945383755718477
R1,train,velocity_+0.10,10,0.20002128159006433,0.9505918882532848,0.9629645922129314,1.325938451923176,6.689991779790181,0.9383351667125915,1.1663856273438737
R1,train,velocity_+0.10,11,0.21977459862828252,0.9459763759543499,0.9598379280652467,1.340822085783442,7.09049556235437,0.9440417440330436,1.1892545064488875
R1,train,velocity_+0.10,12,0.23936379800240196,0.9419099461879551,0.9578002428463228,1.3787932177778894,7.408363789038118,0.8808198027885442,1.2354423880911545
R1,train,velocity_+0.10,13,0.2597764144341151,0.9369745277571013,0.9548489534519693,1.4246699368536733,7.723580093178552,0.8585579057860044,1.2908457478397384
R1,train,velocity_+0.10,14,0.27986662884553276,0.9337868427669604,0.9523637361397722,1.4506596167101695,7.896715434413621,1.0159349827609265,1.3162071186826625
R1,train,velocity_+0.10,15,0.2996200790007909,0.9296719959385908,0.9491144159461092,1.461512423547353,8.161426504150329,1.0075619798808666,1.3212079952942293
R1,train,velocity_+0.10,16,0.32019907732804614,0.9248217888663758,0.946278757190176,1.4508857640205914,8.465455889591288,0.9657954230121879,1.3079016430889647
R1,train,velocity_+0.10,17,0.33962389876445137,0.9205834105929729,0.944835316434366,1.4485631144691302,8.712751693472429,0.8952950182200275,1.3102372995997387
R1,train,velocity_+0.10,18,0.35954357832670214,0.9147957680038662,0.9430994108791129,1.4481140451873502,8.913855421470158,0.9409182655552003,1.3201546866309426
