split,flight_id,event_id,start_us,end_us,duration_s,sign,neutral_before,neutral_after,full_cycle,yaw_neutral_fraction,roll_stick_mean,roll_change_deg,differential_range,rudder_range,yaw_rate_sp_range
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:133564278,133564278,134123039,0.5587610000000041,1,False,False,False,1.0,0.6778855632091391,4.524078533844343,0.12636925280094147,0.03873833268880844,0.062245406210422516
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:134163079,134163079,134522364,0.35928499999999985,1,False,False,False,1.0,0.8221451451903895,4.670854162620284,0.22797241806983948,0.031406037509441376,0.10497631505131721
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:134562223,134562223,134921525,0.3593020000000138,1,False,False,False,1.0,0.8203592112189845,0.760922226202295,0.10322773456573486,0.026779040694236755,0.0594935342669487
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:134961431,134961431,135720099,0.7586680000000001,1,False,False,False,1.0,0.5323199148361499,1.4817500388858456,0.5635679215192795,0.09441739320755005,0.2983309030532837
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:136358661,136358661,136927396,0.5687350000000038,1,False,True,False,1.0,0.3333332756983823,-0.4234489984986425,0.41062214225530624,0.0723404735326767,0.20166453393176198
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:137366525,137366525,137725814,0.35928899999998976,1,False,False,False,1.0,0.36705530944623443,2.580463121356269,0.13636212283745408,0.02646811306476593,0.08649878203868866
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:138544148,138544148,138923382,0.37923399999999674,1,True,False,False,1.0,0.3962075412273407,-0.4526490204111946,0.1408614069223404,0.04290623590350151,0.08064209669828415
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:141747850,141747850,142326570,0.5787200000000041,1,True,False,False,1.0,0.6706586331129074,11.84129685017119,0.22166314721107483,0.047564201056957245,0.21214184165000916
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:143364492,143364492,144142981,0.7784890000000075,1,False,False,False,1.0,0.5024949535727501,-3.4697075727287907,0.4325419217348099,0.0539395734667778,0.13342752680182457
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:144362474,144362474,146328552,1.9660780000000102,1,False,False,False,1.0,0.8241697959225587,14.745970252494903,0.6962599754333496,0.0597132183611393,0.22190028056502342
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:146568039,146568039,147326529,0.7584899999999948,1,False,False,False,1.0,0.8157530549245003,9.990874554644225,0.2238421067595482,0.0552265252918005,0.212001770734787
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:147366518,147366518,148723765,1.357247000000001,1,False,False,False,1.0,0.7782984246378359,-2.139967804357081,0.644900381565094,0.14156511425971985,0.41113671474158764
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:149362440,149362440,149721745,0.3593050000000062,1,True,False,False,1.0,0.20495845455872386,-4.9161201576235705,0.11657778453081846,0.03602472506463528,0.07433328777551651
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:149761668,149761668,151727682,1.9660140000000013,1,False,False,False,1.0,0.5631161443512849,4.50410892727359,0.3142889942973852,0.06266302801668644,0.2035861760377884
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:151767663,151767663,152126941,0.3592779999999891,1,False,False,False,1.0,0.4977412945345828,1.643359652860008,0.14966165460646152,0.0339181050658226,0.09721367061138153
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:152166805,152166805,152725781,0.5589760000000012,1,False,False,False,1.0,0.5596392884336668,-0.03902388157178116,0.21545873396098614,0.04884793609380722,0.15403707325458527
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:152765628,152765628,153524190,0.758562000000012,1,False,False,False,1.0,0.6416397476807619,2.663190846445737,0.17087306082248688,0.041157402098178864,0.12116734683513641
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:153564017,153564017,154122878,0.558860999999979,1,False,False,False,1.0,0.6153210380981708,0.12940685945189756,0.18137751007452607,0.053544819355010986,0.10419286787509918
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:154162890,154162890,154522091,0.35920099999998456,1,False,False,False,1.0,0.7376824774240193,1.9301641324779233,0.08914463222026825,0.059077657759189606,0.1651243045926094
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:154562034,154562034,155530080,0.9680460000000153,1,False,False,False,1.0,0.7523320341596798,1.9476197984239612,0.2798720505088568,0.08205657452344894,0.1762683466076851
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:155560003,155560003,156328481,0.7684779999999876,1,False,False,False,1.0,0.4794512994778462,-1.0564352086571063,0.3558708829805255,0.08230072259902954,0.19257555902004242
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:156368395,156368395,156927353,0.5589579999999899,1,False,True,False,1.0,0.26230292844361275,-5.079291006913184,0.3430420868098736,0.09312835335731506,0.23971768654882908
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:157765587,157765587,158124878,0.3592910000000131,1,False,False,False,1.0,0.2553839275711461,-0.1334788425862241,0.3109304942190647,0.019190847873687744,0.06827814877033234
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:158164831,158164831,158524074,0.3592429999999922,1,False,False,False,1.0,0.40687041376766403,0.08021836659602144,0.36850693821907043,0.05797509849071503,0.17243241891264915
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:158963188,158963188,159522098,0.5589099999999974,1,True,False,False,1.0,0.1666322037063796,-2.7065167652279785,0.09910630714148283,0.0502198189496994,0.12864618562161922
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:159561986,159561986,159921297,0.35931099999999105,1,False,False,False,1.0,0.13782955078702225,-2.698609594438118,0.15917056798934937,0.04303044080734253,0.052841863594949245
train,2026.9.6/log_20_2026-9-6-18-58-10.ulg,2026.9.6/log_20_2026-9-6-18-58-10.ulg:160150795,160150795,160520115,0.3693200000000161,1,False,False,False,1.0,0.1956087276339531,0.8287866562755717,0.32570735178887844,0.039027780294418335,0.0999087318778038
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:38983783,38983783,39752206,0.7684230000000056,1,True,False,False,1.0,0.34817539652188617,2.4042051028907814,0.13951200246810913,0.11210596933960915,0.17202447354793549
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:39782146,39782146,40141707,0.35956099999999935,1,False,False,False,1.0,0.6363062858581543,5.944296939112533,0.09420213103294373,0.043578214943408966,0.0836355984210968
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:40181335,40181335,40740500,0.5591650000000001,1,False,False,False,1.0,0.5431206267455528,1.498083766617575,0.06861753761768341,0.06424601562321186,0.03957017511129379
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:40790091,40790091,41349184,0.5590930000000043,1,False,False,False,1.0,0.6367264986038208,3.1020822892330298,0.1560295969247818,0.054896529763936996,0.07453104853630066
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:41388901,41388901,42746079,1.3571779999999976,1,False,False,False,1.0,0.7147732860800149,12.107578735745943,0.5824196153553203,0.1162443533539772,0.3110847824718803
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:42786013,42786013,43544733,0.7587200000000038,1,False,False,False,1.0,0.4235630879799525,1.1577531902484672,0.4591498225927353,0.06388910114765167,0.14076660573482513
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:43584377,43584377,47346982,3.7626050000000006,1,False,False,False,1.0,0.6438762203410819,-1.581301223449323,0.6442805347032845,0.10597267746925354,0.26283030211925507
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:47386632,47386632,47745910,0.3592779999999962,1,False,False,False,1.0,0.722029591861524,1.9354384115998577,0.13561329245567322,0.05164295434951782,0.11372141540050507
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:57785569,57785569,58543874,0.758305,1,False,False,False,1.0,0.8801371073111509,8.657681048340711,0.3091503996402025,0.07060255110263824,0.19113513827323914
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:58583959,58583959,59143021,0.5590619999999973,1,False,False,False,1.0,0.8427282736219209,2.674188034246061,0.16346117481589317,0.047417864203453064,0.1466863751411438
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:59182741,59182741,59941351,0.7586099999999973,1,False,False,False,1.0,0.8057218484389477,-0.638334064337446,0.09400938916951418,0.06920464336872101,0.18599021434783936
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:59981132,59981132,61348221,1.367089,1,False,True,False,1.0,0.7031154563461525,-1.8456722048345675,0.5069127678871155,0.31213903427124023,0.8201089352369308
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:62186483,62186483,63164542,0.9780590000000018,1,False,False,False,1.0,0.3269460529088974,-3.4623294874965325,0.318112563341856,0.09965304378420115,0.21827314794063568
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:63384024,63384024,63943220,0.559196,1,False,False,False,1.0,0.5687245788245365,0.6387864431661789,0.39635083079338074,0.03147799149155617,0.09072237461805344
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:63982802,63982802,65549660,1.5668580000000034,1,False,False,False,1.0,0.5701507903352568,5.648759538254077,0.44873758871108294,0.07642279844731092,0.1341298297047615
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:65579568,65579568,66747217,1.1676489999999973,1,False,False,False,1.0,0.5120944006968353,0.9047699321895539,0.18306146562099457,0.05536658316850662,0.10814470052719116
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:66787099,66787099,67745186,0.9580870000000061,1,False,False,False,1.0,0.4627479168833519,0.614908491796351,0.19023257866501808,0.06841446459293365,0.15184570848941803
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:67785057,67785057,68743519,0.9584619999999973,1,False,False,False,1.0,0.37435328595492307,-7.073672916566761,0.444083996117115,0.1196657894179225,0.2843699660152197
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:69571435,69571435,72146320,2.574885000000009,1,True,False,False,1.0,0.5063718247872132,10.0805885001594,0.5788322798907757,0.0891905352473259,0.18527507409453392
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:72186151,72186151,72545406,0.35925500000000454,1,False,False,False,1.0,0.4601323071279024,-3.5420728543709163,0.3886824185028672,0.06138799153268337,0.1590325366705656
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:72984533,72984533,74342033,1.3575000000000017,1,False,False,False,1.0,0.4189591295477273,1.6579450316694617,0.28569960594177246,0.08728097379207611,0.1304655997082591
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:74391661,74391661,74750974,0.3593130000000002,1,False,False,False,1.0,0.20075632396497226,0.8688964661581454,0.2913485679309815,0.04393753036856651,0.10938577260822058
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:74780854,74780854,75549324,0.7684700000000078,1,False,False,False,1.0,0.36578121093603283,2.3189387375194412,0.231362983584404,0.050357322936179116,0.11795839667320251
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:75589227,75589227,75948499,0.35927200000000425,1,False,False,False,1.0,0.6139299838166488,5.193297853222726,0.10482960939407349,0.0630815252661705,0.1374478079378605
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:75988435,75988435,77345932,1.357496999999995,1,False,False,False,1.0,0.58561134511146,0.9541349172232536,0.38058780413120985,0.08146736212074757,0.12896167486906052
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:77385608,77385608,77944463,0.5588550000000083,1,False,False,False,1.0,0.3391836501401046,-4.101039520728721,0.2056518793106079,0.06615721061825752,0.07861793274059892
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:77984369,77984369,78543247,0.5588779999999929,1,False,False,False,1.0,0.2884575231321927,3.422487703260683,0.28990475088357925,0.06662730686366558,0.09828437305986881
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:78583185,78583185,78942669,0.3594839999999948,1,False,False,False,1.0,0.5597226337382668,-3.843865054426927,0.15804791450500488,0.043633727356791496,0.08014953322708607
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:78982382,78982382,79342068,0.3596859999999964,1,False,False,False,1.0,0.24193712480758367,-1.6521967982711891,0.26314566284418106,0.04509797692298889,0.09991146344691515
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:79381539,79381539,79940681,0.5591420000000085,1,False,False,False,1.0,0.4285222137796468,5.124923299415702,0.19348563998937607,0.09592460468411446,0.1665857471525669
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:79990338,79990338,80549142,0.5588040000000092,1,False,False,False,1.0,0.5584692009564104,-1.1942081471498036,0.15280329436063766,0.05471823690459132,0.1041739173233509
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:80589060,80589060,81347565,0.7585050000000138,1,False,False,False,1.0,0.6930753420560788,4.34552903893229,0.11520013213157654,0.056988783180713654,0.09564085816964507
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:81387442,81387442,81946344,0.5589020000000033,1,False,False,False,1.0,0.7657099263421421,6.202645263224306,0.3042423650622368,0.0708871129900217,0.1318398267030716
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:81986253,81986253,82565062,0.5788090000000068,1,False,True,False,1.0,0.6214237610499064,-1.7861546988652002,0.5767460633069277,0.09622559323906898,0.2474677972495556
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:83992182,83992182,84341720,0.34953799999999546,1,True,False,False,1.0,0.1340476494086416,-2.500202874625397,0.2904761435347609,0.06169899180531502,0.11776292091235518
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:88183668,88183668,88942407,0.7587390000000056,1,True,False,False,1.0,0.7574593761028388,5.073787604010745,0.058513343334198,0.03452838212251663,0.16554683446884155
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:88982076,88982076,89341618,0.3595420000000047,1,False,False,False,1.0,0.8780333399772644,1.671834679619854,0.06308269500732422,0.03923679143190384,0.09234792226925492
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:89381269,89381269,89940349,0.5590800000000087,1,False,False,False,1.0,0.9392249460878044,8.669911882366069,0.11451214551925659,0.08446545153856277,0.15930446982383728
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:89990008,89990008,90528915,0.5389070000000089,1,False,False,False,1.0,0.9925861954689026,7.753580090360991,0.6863557789474726,0.09665369987487793,0.21168741583824158
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:91167700,91167700,91946104,0.7784039999999948,1,True,False,False,1.0,0.5813372731208801,1.7372568207794057,0.1959915477782488,0.11643103510141373,0.1773015856742859
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:91985978,91985978,92744476,0.7584979999999888,1,False,False,False,1.0,0.6057627751277044,8.90205754077238,0.2627034857869148,0.1249908059835434,0.2905973792076111
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:92784377,92784377,93543206,0.7588290000000057,1,False,False,False,1.0,0.5628742132431421,-4.709399624108141,0.18579598586075008,0.11573462188243866,0.23048382997512817
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:93582746,93582746,93942301,0.3595550000000003,1,False,False,False,1.0,0.42073743594320195,-0.1535469737670745,0.14520817063748837,0.06867903470993042,0.15389974415302277
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:93981934,93981934,95149559,1.167625000000001,1,False,False,False,1.0,0.30180312566838025,-11.07157240022331,0.492481492459774,0.08901546522974968,0.2745196297764778
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:95189472,95189472,96127609,0.9381369999999976,1,False,True,False,1.0,0.2280022781342268,0.7759692416221391,0.2523956950753927,0.12502150610089302,0.22192023321986198
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:96786267,96786267,97145513,0.35924599999999884,1,False,False,False,1.0,0.2535980257548784,-2.3030610277983063,0.2466828040778637,0.03214816749095917,0.07120385766029358
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:97185420,97185420,97943904,0.7584839999999957,1,False,False,False,1.0,0.523261105402922,4.147607784717545,0.23952706158161163,0.0492514930665493,0.09301075339317322
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:97983803,97983803,98921906,0.9381029999999981,1,False,False,False,1.0,0.6750664872427782,10.081024896123528,0.2899776525882771,0.14848246425390244,0.31713034212589264
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:98971897,98971897,100149436,1.177538999999996,1,False,False,False,1.0,0.8722554345925649,0.7722971038903843,0.30898774042725563,0.18757591396570206,0.26781681180000305
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:100189348,100189348,101746197,1.5568489999999997,1,False,False,False,1.0,0.7417064150677452,1.8604119140846116,0.865676511079073,0.18736407160758972,0.30066394805908203
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:101786150,101786150,102165405,0.37925500000000056,1,False,True,False,1.0,0.2864270955324173,-9.722595550919106,0.2558835372328758,0.19264596397988498,0.36911089066416025
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:105169273,105169273,105548490,0.37921700000001124,1,False,False,False,1.0,0.8023951649665833,4.988245678398181,0.1166040301322937,0.11845532059669495,0.21804536506533623
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:105588419,105588419,106347154,0.7587349999999873,1,False,False,False,1.0,0.9525051819972503,12.844199851976093,0.4588620103895664,0.07175881788134575,0.16488985205069184
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:106386803,106386803,106746055,0.3592519999999979,1,False,False,False,1.0,0.5417585372924805,0.6672740017149223,0.175450399518013,0.07204221189022064,0.13105380535125732
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:106786079,106786079,107165197,0.3791179999999912,1,False,True,False,1.0,0.3373253047466278,-4.050431185059466,0.2959531017113477,0.13501351280137897,0.28066091053187847
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:107584373,107584373,107943642,0.3592689999999976,1,True,True,True,1.0,0.2708267161720677,1.8374147123867273,0.40453633200377226,0.06703150551766157,0.20187071710824966
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:117184981,117184981,118143022,0.9580409999999944,1,False,False,False,1.0,0.2999306999298991,7.760696061052917,0.46315881609916687,0.06815663352608681,0.18021808192133904
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:118182961,118182961,119341082,1.1581210000000084,1,False,False,False,1.0,0.6355424250586558,12.291992924780805,0.3953072316944599,0.1649983674287796,0.3630128242075443
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:119390442,119390442,120148978,0.7585360000000065,1,False,False,False,1.0,0.30288137075228566,-0.6794194910496518,0.26758604124188423,0.0930449515581131,0.20734351873397827
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:120188913,120188913,120947325,0.7584119999999928,1,False,True,False,1.0,0.16254665721685457,-0.36039739107503443,0.16952951718121767,0.09749779477715492,0.12654960481449962
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:127783451,127783451,128143173,0.35972199999999077,1,True,False,False,1.0,0.6719192627229189,4.1540356435742405,0.16879285871982574,0.05568544566631317,0.10493708867579699
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:128182667,128182667,129749454,1.566787000000005,1,False,False,False,1.0,0.8181863698778273,22.150761976882286,0.8927721958607435,0.10334744304418564,0.347374115139246
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:129789482,129789482,130148654,0.35917200000000093,1,False,False,False,1.0,0.25086663741814463,-7.681539322690572,0.18646062724292278,0.09299366548657417,0.21470458898693323
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:130368252,130368252,130947040,0.578788000000003,1,False,False,False,1.0,0.9999999403953552,6.458821758286607,0.12965955585241318,0.08134403079748154,0.21400558948516846
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:130986973,130986973,131745455,0.7584819999999866,1,False,False,False,1.0,0.9243563566452417,-4.077379555705516,0.6351970043033361,0.2635856126435101,0.6551350206136703
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:131964998,131964998,132344514,0.3795160000000237,1,False,False,False,1.0,0.6067863702774048,-7.168416119956655,0.9016831945627928,0.23417906183749437,0.5110685229301453
train,9.11数据/log_13_2026-9-11-18-28-08.ulg,9.11数据/log_13_2026-9-11-18-28-08.ulg:132384131,132384131,132763356,0.37922499999999104,1,False,False,False,1.0,0.440119706094265,-3.5344638833439,0.5146040208637714,0.10221592057496309,0.20115791261196136
train,9.11数据/log_14_2026-9-11-18-34-58.ulg,9.11数据/log_14_2026-9-11-18-34-58.ulg:149337154,149337154,149918652,0.5814979999999821,1,True,False,False,1.0,0.3500997612873713,-2.0156718508262492,0.4318864196538925,0.07304267957806587,0.061010923236608505
train,9.11数据/log_14_2026-9-11-18-34-58.ulg,9.11数据/log_14_2026-9-11-18-34-58.ulg:150539860,150539860,151515472,0.9756119999999839,1,True,False,False,1.0,0.5660678195953369,1.4272890299148289,0.21387335658073425,0.05264907388482243,0.11137572303414345
train,9.11数据/log_14_2026-9-11-18-34-58.ulg,9.11数据/log_14_2026-9-11-18-34-58.ulg:151554783,151554783,151919796,0.3650130000000047,1,False,False,False,1.0,0.7975627027059856,5.069588706441557,0.062378644943237305,0.03791279345750809,0.05172904580831528
train,9.11数据/log_14_2026-9-11-18-34-58.ulg,9.11数据/log_14_2026-9-11-18-34-58.ulg:151959028,151959028,153319536,1.36050800000001,1,False,False,False,1.0,0.9460787902707639,12.01496130477315,0.06924073398113251,0.03430802747607231,0.10378471575677395
train,9.11数据/log_14_2026-9-11-18-34-58.ulg,9.11数据/log_14_2026-9-11-18-34-58.ulg:153358696,153358696,153910608,0.5519120000000157,1,False,False,False,1.0,0.9571201965726656,8.42013223980859,0.25393905490636826,0.06823908537626266,0.16331171244382858
train,9.11数据/log_14_2026-9-11-18-34-58.ulg,9.11数据/log_14_2026-9-11-18-34-58.ulg:153959858,153959858,155132804,1.172945999999996,1,False,True,False,1.0,0.7334663500388463,0.2984408737276496,0.7206193655729294,0.1449560783803463,0.3461792469024658
train,9.11数据/log_14_2026-9-11-18-34-58.ulg,9.11数据/log_14_2026-9-11-18-34-58.ulg:158139120,158139120,158513931,0.374810999999994,1,True,False,False,1.0,0.15469056367874146,-1.8334612432580677,0.2751684635877609,0.1419780140859075,0.2655350845307112
train,9.11数据/log_14_2026-9-11-18-34-58.ulg,9.11数据/log_14_2026-9-11-18-34-58.ulg:158760138,158760138,159913413,1.1532750000000078,1,False,False,False,1.0,0.4761662599393877,2.3439595975440035,0.09171849489212036,0.0773893054574728,0.07919058576226234
train,9.11数据/log_14_2026-9-11-18-34-58.ulg,9.11数据/log_14_2026-9-11-18-34-58.ulg:159952743,159952743,161717234,1.7644909999999925,1,False,False,False,1.0,0.6018748470906461,7.0769344047327465,0.3901091068983078,0.07086115516722202,0.11754874885082245
