window_id,log_id,segment_id,start_sample_in_segment,state_sample_count,history_start_timestamp_us,origin_timestamp_us,end_timestamp_us,history_span_s,cohort,mode,command_pattern,n_high_channels,drive_activity,drive_high,common_activity,common_high,differential_activity,differential_high,rudder_activity,rudder_high
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:2575,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,2575,51,157189928,157692294,158697883,0.502366,Sep7,Stabilized,lower_change,0,0.013093899931878903,False,0.13993899282082503,False,0.2996952225348088,False,0.04358243697426864,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:2625,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,2625,51,158194937,158697883,159692915,0.502946,Sep7,Stabilized,mixed_change,2,0.009258785434009646,False,0.1692738376639537,False,0.49785213135091827,True,0.32694423785942445,True
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:2675,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,2675,51,159190484,159692915,160688310,0.502431,Sep7,Stabilized,sustained,2,0.016036686788083364,False,0.0798596845489943,False,0.9175567490253684,True,0.42475019870492137,True
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:2725,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,2725,51,160195573,160688310,161693592,0.492737,Sep7,Stabilized,lower_change,0,0.017567310202956658,False,0.06820141177687772,False,0.2691752854847789,False,0.056483886857429735,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:2775,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,2775,51,161191328,161693592,162699145,0.5022639999999999,Sep7,Stabilized,lower_change,0,0.018517570868019292,False,0.09150275259441243,False,0.2792400432491383,False,0.14838336195469123,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:2825,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,2825,51,162196201,162699145,163694272,0.502944,Sep7,Stabilized,lower_change,0,0.010955142664440334,False,0.08229723661836962,False,0.13582794477020368,False,0.1380009184315874,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:2875,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,2875,51,163191600,163694272,164689635,0.502672,Sep7,Stabilized,sustained,1,0.007171824358405434,False,0.09216238164188681,False,0.35471931019874897,False,0.3368591892546555,True
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:2925,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,2925,51,164196914,164689635,165694959,0.4927209999999999,Sep7,Stabilized,sustained,1,0.0058557700676522195,False,0.06394604168494046,False,1.1724423606786492,True,0.2117513158379934,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:2975,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,2975,51,165192293,165694959,166690274,0.502666,Sep7,Stabilized,sustained,1,0.004140654723906093,False,0.08598690122656803,False,0.9124036634375736,True,0.07291345776707042,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3025,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3025,51,166197511,166690274,167695600,0.4927629999999999,Sep7,Stabilized,lower_change,0,0.004140654723906093,False,0.13662076401151074,False,0.3157144378518955,False,0.04613013043540687,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3075,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3075,51,167192932,167695600,168690960,0.502668,Sep7,Stabilized,sustained,1,0.0,False,0.06807197594848192,False,0.46498895847539856,False,0.23423130832851757,True
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3125,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3125,51,168188307,168690960,169696177,0.502653,Sep7,Stabilized,sustained,1,0.004140654723906093,False,0.19647298897924145,True,0.09352267982732405,False,0.03058158203559333,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3175,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3175,51,169193668,169696177,170691580,0.502509,Sep7,Stabilized,lower_change,0,0.004140654723906093,False,0.07383451869329505,False,0.19001241180489384,False,0.06855569691815301,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3225,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3225,51,170189017,170691580,171696873,0.502563,Sep7,Stabilized,lower_change,0,0.0,False,0.1599046847176441,False,0.12159687925040197,False,0.03912640987497863,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3275,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3275,51,171194202,171696873,172692261,0.502671,Sep7,Stabilized,sustained,1,0.0,False,0.2405098358416079,True,0.16156235470939206,False,0.10591887257599164,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3325,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3325,51,172189639,172692261,173687628,0.502622,Sep7,Stabilized,sustained,1,0.0,False,0.1786357533996503,True,0.33918500821217135,False,0.05445199138369226,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3375,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3375,51,173194855,173687628,174692892,0.4927729999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.07813879542677435,False,0.14168938920340096,False,0.05444837976007713,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3425,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3425,51,174190261,174692892,175698405,0.5026309999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.081972187791146,False,0.46592524773364363,False,0.06907797306972098,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3475,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3475,51,175195551,175698405,176693687,0.502854,Sep7,Stabilized,sustained,1,0.0,False,0.17909281237244135,True,0.12323102221609983,False,0.0669449249334162,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3525,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3525,51,176190999,176693687,177688943,0.502688,Sep7,Stabilized,lower_change,0,0.0,False,0.12721972522865613,False,0.17023503780494675,False,0.07879601136934936,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3575,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3575,51,177196186,177688943,178694197,0.492757,Sep7,Stabilized,lower_change,0,0.0,False,0.07418086882487239,False,0.42950467360805117,False,0.06264798381496268,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3625,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3625,51,178191611,178694197,179689729,0.502586,Sep7,Stabilized,lower_change,0,0.0,False,0.11536753022505275,False,0.3955465905110196,False,0.1914249528159014,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3675,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3675,51,179196854,179689729,180694847,0.4928749999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.1498092996273107,False,0.28564679039623964,False,0.06810069604565618,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3725,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3725,51,180192216,180694847,181690306,0.5026309999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.14842555220364737,False,0.09517231507367756,False,0.08825965148307466,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3775,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3775,51,181187647,181690306,182695699,0.502659,Sep7,Stabilized,sustained,1,0.0058557700676522195,False,0.15844196728065654,False,0.342336990224184,False,0.25243611193065046,True
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3825,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3825,51,182192891,182695699,183690944,0.502808,Sep7,Stabilized,lower_change,0,0.0058557700676522195,False,0.12720102195183558,False,0.09712244014625834,False,0.07051374458076562,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3875,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3875,51,183198131,183690944,184696180,0.492813,Sep7,Stabilized,lower_change,0,0.0058557700676522195,False,0.0697009077590104,False,0.259962323003772,False,0.1288119256603143,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3925,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3925,51,184193520,184696180,185691595,0.50266,Sep7,Stabilized,lower_change,0,0.0,False,0.07217084089952908,False,0.30440373431960455,False,0.13463796905888914,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:3975,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,3975,51,185188969,185691595,186696810,0.502626,Sep7,Stabilized,lower_change,0,0.0,False,0.06100957080642816,False,0.1626005982118974,False,0.05762034596349786,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4025,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4025,51,186194219,186696810,187692228,0.502591,Sep7,Stabilized,lower_change,0,0.004140654723906093,False,0.10607651841381412,False,0.315702998249174,False,0.1000790989175673,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4075,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4075,51,187199455,187692228,188697449,0.4927729999999999,Sep7,Stabilized,lower_change,0,0.004140654723906093,False,0.08707246714053397,False,0.21675417402076963,False,0.12152200050855098,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4125,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4125,51,188194820,188697449,189692888,0.502629,Sep7,Stabilized,lower_change,0,0.0058557700676522195,False,0.12353868876594536,False,0.18891893020163641,False,0.0902350305386684,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4175,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4175,51,189190224,189692888,190698391,0.502664,Sep7,Stabilized,lower_change,0,0.0058557700676522195,False,0.08507045668440888,False,0.1276244587900037,False,0.05442379542048267,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4225,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4225,51,190195534,190698391,191693532,0.502857,Sep7,Stabilized,lower_change,0,0.010955142664440334,False,0.07139638791436576,False,0.129167234624337,False,0.034354496886165105,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4275,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4275,51,191190873,191693532,192688945,0.502659,Sep7,Stabilized,lower_change,0,0.012421964171718276,False,0.08528623008144805,False,0.17601724316840245,False,0.03919179839053415,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4325,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4325,51,192196259,192688945,193694213,0.4926859999999999,Sep7,Stabilized,sustained,1,0.0,False,0.19394829124624144,True,0.10334890298267974,False,0.09206170095757682,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4375,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4375,51,193191575,193694213,194689579,0.502638,Sep7,Stabilized,sustained,2,0.0058557700676522195,False,0.18921884940642786,True,1.3131983069742594,True,0.20410545821162984,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4425,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4425,51,194196858,194689579,195694799,0.4927209999999999,Sep7,Stabilized,lower_change,0,0.018517570868019292,False,0.14139000604428212,False,0.1213570898715243,False,0.04385576139019971,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4475,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4475,51,195192178,195694799,196690201,0.502621,Sep7,Stabilized,lower_change,0,0.0,False,0.07149382636758786,False,0.1168281477458333,False,0.1124828260582382,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4525,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4525,51,196197426,196690201,197695448,0.4927749999999999,Sep7,Stabilized,lower_change,0,0.019421392172996464,False,0.09181879664195705,False,0.278069928027527,False,0.10817688554558826,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4575,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4575,51,197192886,197695448,198690927,0.502562,Sep7,Stabilized,lower_change,0,0.0,False,0.0785789128556187,False,0.1131125650840362,False,0.08944198175136914,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4625,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4625,51,198188259,198690927,199696105,0.502668,Sep7,Stabilized,lower_change,0,0.0,False,0.07837092773040624,False,0.276134272625786,False,0.1378222675193747,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4675,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4675,51,199193482,199696105,200691519,0.5026229999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.11763712455367993,False,0.12084137462780287,False,0.20985925202099726,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4725,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4725,51,200189052,200691519,201686908,0.502467,Sep7,Stabilized,lower_change,0,0.0,False,0.09186672031866,False,0.19565574715341044,False,0.2060750613583809,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4775,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4775,51,201194213,201686908,202692221,0.492695,Sep7,Stabilized,sustained,1,0.013093899931878903,False,0.06284941019487536,False,0.5126805970364066,True,0.05857430226238244,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4825,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4825,51,202189498,202692221,203697410,0.502723,Sep7,Stabilized,lower_change,0,0.0058557700676522195,False,0.08133631972405994,False,0.3435869276990701,False,0.07702080386898892,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4875,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4875,51,203194930,203697410,204692839,0.5024799999999999,Sep7,Stabilized,lower_change,0,0.0058557700676522195,False,0.06349503766772979,False,0.2646964503209243,False,0.036793416045729735,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4925,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4925,51,204190211,204692839,205688218,0.502628,Sep7,Stabilized,lower_change,0,0.004140654723906093,False,0.0664141902860047,False,0.09426559085780474,False,0.06378512544143532,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:4975,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,4975,51,205195438,205688218,206693684,0.49278,Sep7,Stabilized,lower_change,0,0.0,False,0.0597899256417337,False,0.09687541338786951,False,0.04489679663280266,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5025,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5025,51,206190882,206693684,207698909,0.502802,Sep7,Stabilized,lower_change,0,0.0,False,0.09074135253706175,False,0.11620268179204006,False,0.05375455573466013,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5075,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5075,51,207196119,207698909,208694206,0.50279,Sep7,Stabilized,sustained,2,0.010142491274614685,False,0.1942734536288944,True,0.2581394514605897,False,0.2676824308054315,True
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5125,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5125,51,208191501,208694206,209689518,0.502705,Sep7,Stabilized,lower_change,0,0.004140654723906093,False,0.10407176427335581,False,0.09956847076862309,False,0.048415512147297245,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5175,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5175,51,209196768,209689518,210695019,0.4927499999999999,Sep7,Stabilized,lower_change,0,0.009258785434009646,False,0.07603262300095691,False,0.2439847727745832,False,0.10623919135987463,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5225,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5225,51,210192185,210695019,211690213,0.502834,Sep7,Stabilized,lower_change,0,0.007171824358405434,False,0.07858946398202957,False,0.0768216754455184,False,0.06697212120256833,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5275,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5275,51,211197444,211690213,212695780,0.4927689999999999,Sep7,Stabilized,lower_change,0,0.008281309447812185,False,0.16076387186113875,False,0.16587824046220534,False,0.19048951992626448,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5325,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5325,51,212192832,212695780,213690908,0.502948,Sep7,Stabilized,sustained,1,0.012421964171718276,False,0.18153091694823642,True,0.2662758160429019,False,0.02785318538039355,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5375,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5375,51,213188267,213690908,214697076,0.502641,Sep7,Stabilized,lower_change,0,0.018974863698976142,False,0.10673412262298342,False,0.13291804353619543,False,0.04617823349263943,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5425,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5425,51,214193522,214697076,215691606,0.503554,Sep7,Stabilized,lower_change,0,0.009258785434009646,False,0.17220666178522767,False,0.06624400032815597,False,0.042572826969239995,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5475,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5475,51,215198834,215691606,216697098,0.492772,Sep7,Stabilized,lower_change,0,0.016562618895624368,False,0.10116490111877778,False,0.14285142739589396,False,0.03324937119648796,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5525,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5525,51,216194099,216697098,217692293,0.502999,Sep7,Stabilized,lower_change,0,0.010142491274614685,False,0.11327133178231708,False,0.35369154496396393,False,0.08919294353025135,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5575,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5575,51,217189560,217692293,218698062,0.502733,Sep7,Stabilized,lower_change,0,0.0058557700676522195,False,0.15752665789453113,False,0.3164868244166809,False,0.09113591792199119,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5625,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5625,51,218194740,218698062,219692850,0.5033219999999999,Sep7,Stabilized,lower_change,0,0.015492911333783643,False,0.08883780674940883,False,0.09121404864317399,False,0.05269573263253152,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5675,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5675,51,219190215,219692850,220688382,0.5026349999999999,Sep7,Stabilized,lower_change,0,0.014343648716810866,False,0.08783338250540285,False,0.2392448009725887,False,0.10287172799021363,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5725,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5725,51,220195463,220688382,221693482,0.492919,Sep7,Stabilized,lower_change,0,0.016036686788083364,False,0.13402638672478828,False,0.16195848068354016,False,0.09835534673734056,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5775,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5775,51,221190861,221693482,222689153,0.502621,Sep7,Stabilized,lower_change,0,0.016036686788083364,False,0.09250412717442612,False,0.17409134351256422,False,0.04103847494540588,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5825,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5825,51,222196091,222689153,223694148,0.493062,Sep7,Stabilized,sustained,1,0.009258785434009646,False,0.18951124769135327,True,0.10531638229724159,False,0.07249107293078601,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5875,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5875,51,223191473,223694148,224689693,0.502675,Sep7,Stabilized,lower_change,0,0.011711540135304437,False,0.062209435459766926,False,0.13679746526208572,False,0.11746242636473149,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5925,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5925,51,224196750,224689693,225694802,0.4929429999999999,Sep7,Stabilized,lower_change,0,0.018048695501600966,False,0.09015680275409681,False,0.21731738913608584,False,0.12672751906588087,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:5975,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,5975,51,225192191,225694802,226690568,0.502611,Sep7,Stabilized,lower_change,0,0.014929342921035602,False,0.0678994225367183,False,0.17462894444489396,False,0.12244321541700699,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:6025,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,6025,51,226187591,226690568,227695440,0.502977,Sep7,Stabilized,lower_change,0,0.014929342921035602,False,0.08087376404925388,False,0.40637573533673227,False,0.09722908412463843,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:6075,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,6075,51,227192807,227695440,228690951,0.502633,Sep7,Stabilized,lower_change,0,0.013732998105609137,False,0.08066864588321054,False,0.16542228220544902,False,0.05495283151133813,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:6125,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,6125,51,228198074,228690951,229696174,0.4928769999999999,Sep7,Stabilized,lower_change,0,0.022008055869615014,False,0.14911518213075825,False,0.136625730767129,False,0.036833862764957405,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:6175,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,6175,51,229193483,229696174,230691747,0.502691,Sep7,Stabilized,lower_change,0,0.2247261575686832,False,0.149801894826696,False,0.0677028865863899,False,0.14978036403744194,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:6225,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,6225,51,230188888,230691747,231696975,0.502859,Sep7,Stabilized,mixed_change,1,0.6776292030793526,True,0.0813708880064542,False,0.1043563218492445,False,0.05583623632987877,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:6275,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,6275,51,231194140,231696975,232692370,0.502835,Sep7,Stabilized,sustained,1,0.0,False,0.2933247952863167,True,0.30217300332983177,False,0.13653573600158056,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:6325,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,6325,51,232189564,232692370,233687590,0.502806,Sep7,Stabilized,lower_change,0,0.0,False,0.06435787232833277,False,0.28506574505284243,False,0.12486051943979129,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:6375,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,6375,51,233194828,233687590,234693199,0.492762,Sep7,Stabilized,lower_change,0,0.0,False,0.07471224595754161,False,0.12980350182804432,False,0.0923015068714159,False
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:6425,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,6425,51,234190193,234693199,235698284,0.503006,Sep7,Stabilized,sustained,2,0.0,False,0.16603464594726883,False,0.9995512126165295,True,0.598635028523874,True
validation:2026.9.7/log_21_2026-9-7-05-54-56.ulg:0:6475,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0,6475,51,235195481,235698284,236693579,0.502803,Sep7,Stabilized,mixed_change,2,0.0,False,0.10757051897319467,False,0.6640721359198187,True,0.3026981225803179,True
