seed,mode,pattern,horizon,flight_id,cohort,n_origins,metric,value
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,18,roll_deg,6.217442610482734
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,12,position_m,0.30611330878717447
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,12,velocity_m_s,0.7844228991193511
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,12,attitude_deg,6.631403346556582
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,12,body_rate_rad_s,0.590359617582482
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,12,p_rad_s,0.5063897924062947
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,12,q_rad_s,0.24961441242981278
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,12,r_rad_s,0.17258766272872342
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,12,roll_deg,3.866864695857152
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,15,position_m,0.3840750362478904
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,15,velocity_m_s,0.6925944532236956
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,15,attitude_deg,7.36108195876783
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,15,body_rate_rad_s,0.6574249544109783
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,15,p_rad_s,0.5215924842827151
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,15,q_rad_s,0.3419427947757012
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,15,r_rad_s,0.20790376649557146
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,15,roll_deg,5.147845273412269
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,16,position_m,0.49312661789452583
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,16,velocity_m_s,1.0032904860538305
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,16,attitude_deg,8.370992947864607
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,16,body_rate_rad_s,0.7548338173988478
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,16,p_rad_s,0.5928393584325028
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,16,q_rad_s,0.3879130796265911
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,16,r_rad_s,0.26045926675176984
42,Stabilized,multi_high,interval_500_1000ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,16,roll_deg,5.9329591353298925
42,Mission,ALL,100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,position_m,0.016108524556893083
42,Mission,ALL,100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,velocity_m_s,0.11529855305199094
42,Mission,ALL,100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,attitude_deg,1.3744824626773249
42,Mission,ALL,100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,body_rate_rad_s,0.4751168891955351
42,Mission,ALL,100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,p_rad_s,0.40457615908917494
42,Mission,ALL,100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,q_rad_s,0.2051565205365671
42,Mission,ALL,100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,r_rad_s,0.14129752997424255
42,Mission,ALL,100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,roll_deg,1.1279687421842597
42,Mission,ALL,100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,position_m,0.022613967149362802
42,Mission,ALL,100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,velocity_m_s,0.12184603931431064
42,Mission,ALL,100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,attitude_deg,1.4474742805356888
42,Mission,ALL,100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,body_rate_rad_s,0.5086134001508967
42,Mission,ALL,100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,p_rad_s,0.43513692826377254
42,Mission,ALL,100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,q_rad_s,0.21720159232030337
42,Mission,ALL,100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,r_rad_s,0.14888556937376202
42,Mission,ALL,100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,roll_deg,1.140446841418248
42,Mission,ALL,100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,position_m,0.07017326200214032
42,Mission,ALL,100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,velocity_m_s,0.11486684142111316
42,Mission,ALL,100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,attitude_deg,1.1108505050017454
42,Mission,ALL,100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,body_rate_rad_s,0.5614241346030956
42,Mission,ALL,100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,p_rad_s,0.502744627276607
42,Mission,ALL,100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,q_rad_s,0.2116030343779416
42,Mission,ALL,100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,r_rad_s,0.13292499577351086
42,Mission,ALL,100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,roll_deg,0.7083465088150337
42,Mission,ALL,100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,position_m,0.01595571182886747
42,Mission,ALL,100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,velocity_m_s,0.11095033553973267
42,Mission,ALL,100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,attitude_deg,1.273415456907994
42,Mission,ALL,100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,body_rate_rad_s,0.523905857362377
42,Mission,ALL,100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,p_rad_s,0.4736248539761557
42,Mission,ALL,100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,q_rad_s,0.19936627491953307
42,Mission,ALL,100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,r_rad_s,0.10202908163549057
42,Mission,ALL,100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,roll_deg,1.027715568169926
42,Mission,ALL,100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,position_m,0.017326668558645775
42,Mission,ALL,100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,velocity_m_s,0.1366602959642589
42,Mission,ALL,100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,attitude_deg,1.4374993255442083
42,Mission,ALL,100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,body_rate_rad_s,0.5489235364573012
42,Mission,ALL,100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,p_rad_s,0.5035684252494056
42,Mission,ALL,100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,q_rad_s,0.16719180433052666
42,Mission,ALL,100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,r_rad_s,0.14065130832426206
42,Mission,ALL,100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,roll_deg,1.0877290375829842
42,Mission,ALL,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,position_m,0.018272049921146595
42,Mission,ALL,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,velocity_m_s,0.12766364029872557
42,Mission,ALL,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,attitude_deg,1.3989259981914226
42,Mission,ALL,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,body_rate_rad_s,0.5199398283417324
42,Mission,ALL,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,p_rad_s,0.47277087596130285
42,Mission,ALL,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,q_rad_s,0.17514233311881464
42,Mission,ALL,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,r_rad_s,0.12708377980100513
42,Mission,ALL,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,roll_deg,1.032149992175919
42,Mission,ALL,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,position_m,0.014104554139194895
42,Mission,ALL,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,velocity_m_s,0.11839512166331824
42,Mission,ALL,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,attitude_deg,1.212421654750132
42,Mission,ALL,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,body_rate_rad_s,0.4635206379675554
42,Mission,ALL,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,p_rad_s,0.4150049248748027
42,Mission,ALL,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,q_rad_s,0.1731520134743811
42,Mission,ALL,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,r_rad_s,0.11243075371657177
42,Mission,ALL,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,roll_deg,0.8705998463703879
42,Mission,ALL,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,position_m,0.016959830327190083
42,Mission,ALL,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,velocity_m_s,0.14193717564203556
42,Mission,ALL,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,attitude_deg,1.4911724890962423
42,Mission,ALL,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,body_rate_rad_s,0.5670482988092196
42,Mission,ALL,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,p_rad_s,0.5123468321518156
42,Mission,ALL,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,q_rad_s,0.2126438966966077
42,Mission,ALL,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,r_rad_s,0.11758856221636343
42,Mission,ALL,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,roll_deg,1.1241602486495603
42,Mission,ALL,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,position_m,0.01849108440615819
42,Mission,ALL,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,velocity_m_s,0.11608587179207064
42,Mission,ALL,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,attitude_deg,1.3244832936821713
42,Mission,ALL,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,body_rate_rad_s,0.45703821045925713
42,Mission,ALL,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,p_rad_s,0.40433154492709156
42,Mission,ALL,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,q_rad_s,0.16636488769595195
42,Mission,ALL,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,r_rad_s,0.13312645018396918
42,Mission,ALL,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,roll_deg,0.9618191055809296
42,Mission,ALL,100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,position_m,0.02012200331223324
42,Mission,ALL,100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,velocity_m_s,0.11472293416628827
42,Mission,ALL,100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,attitude_deg,1.2393972513582303
42,Mission,ALL,100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,body_rate_rad_s,0.4674381340300292
42,Mission,ALL,100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,p_rad_s,0.4136978754592466
42,Mission,ALL,100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,q_rad_s,0.18239517435577388
42,Mission,ALL,100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,r_rad_s,0.11867804075610615
42,Mission,ALL,100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,roll_deg,0.9069791062467774
42,Mission,ALL,100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,position_m,0.011135952841502946
42,Mission,ALL,100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,velocity_m_s,0.12845428143106472
42,Mission,ALL,100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,attitude_deg,1.3877990660198634
42,Mission,ALL,100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,body_rate_rad_s,0.46870995185106984
42,Mission,ALL,100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,p_rad_s,0.40866735597250153
42,Mission,ALL,100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,q_rad_s,0.1949917072478524
42,Mission,ALL,100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,r_rad_s,0.12107124031430712
42,Mission,ALL,100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,roll_deg,1.1548130869091386
42,Mission,ALL,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,position_m,0.012108111668046812
42,Mission,ALL,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,velocity_m_s,0.1120733062849826
42,Mission,ALL,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,attitude_deg,1.3320312959382345
42,Mission,ALL,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,body_rate_rad_s,0.5884495633951302
42,Mission,ALL,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,p_rad_s,0.5416471093923546
42,Mission,ALL,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,q_rad_s,0.19091598663674997
42,Mission,ALL,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,r_rad_s,0.12822785810167098
42,Mission,ALL,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,roll_deg,0.9916343779097541
42,Mission,ALL,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,position_m,0.03404185891256433
42,Mission,ALL,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,velocity_m_s,0.1620349765936517
42,Mission,ALL,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,attitude_deg,1.9787177310382773
42,Mission,ALL,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,body_rate_rad_s,0.6376070543493121
42,Mission,ALL,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,p_rad_s,0.5976536544273539
42,Mission,ALL,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,q_rad_s,0.17436062630361318
42,Mission,ALL,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,r_rad_s,0.13766349225792357
42,Mission,ALL,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,roll_deg,1.3343142560028198
42,Mission,ALL,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,position_m,0.03595740489320546
42,Mission,ALL,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,velocity_m_s,0.17530720842757638
42,Mission,ALL,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,attitude_deg,2.127972577148877
42,Mission,ALL,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,body_rate_rad_s,0.5814840931575764
42,Mission,ALL,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,p_rad_s,0.525407055334839
42,Mission,ALL,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,q_rad_s,0.181907281805079
42,Mission,ALL,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,r_rad_s,0.1702378266600876
42,Mission,ALL,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,roll_deg,1.4463114633029084
42,Mission,ALL,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,position_m,0.12820341895420706
42,Mission,ALL,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,velocity_m_s,0.14633160862245945
42,Mission,ALL,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,attitude_deg,1.5963998125596361
42,Mission,ALL,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,body_rate_rad_s,0.5748234140992825
42,Mission,ALL,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,p_rad_s,0.5285883415938217
42,Mission,ALL,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,q_rad_s,0.1902294714683731
42,Mission,ALL,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,r_rad_s,0.12177467188505035
42,Mission,ALL,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,roll_deg,0.9128092244117134
42,Mission,ALL,200ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,position_m,0.029998317923548033
42,Mission,ALL,200ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,velocity_m_s,0.14079930670103993
42,Mission,ALL,200ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,attitude_deg,1.5510500130968081
42,Mission,ALL,200ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,body_rate_rad_s,0.5158363226801813
42,Mission,ALL,200ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,p_rad_s,0.48350622884083105
42,Mission,ALL,200ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,q_rad_s,0.1538262391709419
42,Mission,ALL,200ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,r_rad_s,0.09298562582923389
42,Mission,ALL,200ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,roll_deg,1.0505501024334984
42,Mission,ALL,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,position_m,0.035968967978930386
42,Mission,ALL,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,velocity_m_s,0.1892978866016506
42,Mission,ALL,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,attitude_deg,2.326579890986543
42,Mission,ALL,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,body_rate_rad_s,0.5394755866048063
42,Mission,ALL,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,p_rad_s,0.4781425530562633
42,Mission,ALL,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,q_rad_s,0.20447247745369765
42,Mission,ALL,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,r_rad_s,0.14354307180559198
42,Mission,ALL,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,roll_deg,1.8360244163683048
42,Mission,ALL,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,position_m,0.035250578147955056
42,Mission,ALL,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,velocity_m_s,0.17965167511582483
42,Mission,ALL,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,attitude_deg,2.192086938295043
42,Mission,ALL,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,body_rate_rad_s,0.5323154651502991
42,Mission,ALL,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,p_rad_s,0.47475264665709294
42,Mission,ALL,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,q_rad_s,0.19383722889176755
42,Mission,ALL,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,r_rad_s,0.14281739258866644
42,Mission,ALL,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,roll_deg,1.687727272527818
42,Mission,ALL,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,position_m,0.030044323029472353
42,Mission,ALL,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,velocity_m_s,0.1551056814243378
42,Mission,ALL,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,attitude_deg,1.938203496699492
42,Mission,ALL,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,body_rate_rad_s,0.4843661643191276
42,Mission,ALL,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,p_rad_s,0.4290718630865953
42,Mission,ALL,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,q_rad_s,0.18793713506205412
42,Mission,ALL,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,r_rad_s,0.12323778117642878
42,Mission,ALL,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,roll_deg,1.4283195590185709
42,Mission,ALL,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,position_m,0.034408597812354356
42,Mission,ALL,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,velocity_m_s,0.19333996082012822
42,Mission,ALL,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,attitude_deg,2.4809781130994097
42,Mission,ALL,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,body_rate_rad_s,0.5762421406045807
42,Mission,ALL,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,p_rad_s,0.49660083606976374
42,Mission,ALL,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,q_rad_s,0.25362810835796984
42,Mission,ALL,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,r_rad_s,0.14531137902490232
42,Mission,ALL,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,roll_deg,1.9146284609528759
42,Mission,ALL,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,position_m,0.03395083779840402
42,Mission,ALL,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,velocity_m_s,0.14999977720200505
42,Mission,ALL,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,attitude_deg,2.0695548932592196
42,Mission,ALL,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,body_rate_rad_s,0.45443566502470684
42,Mission,ALL,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,p_rad_s,0.3994819875133206
42,Mission,ALL,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,q_rad_s,0.17338975104867457
42,Mission,ALL,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,r_rad_s,0.12985341555050947
42,Mission,ALL,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,roll_deg,1.454460668709706
42,Mission,ALL,200ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,position_m,0.03967822355734153
42,Mission,ALL,200ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,velocity_m_s,0.16020206332022716
42,Mission,ALL,200ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,attitude_deg,1.8416213068161191
42,Mission,ALL,200ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,body_rate_rad_s,0.45476436838164286
42,Mission,ALL,200ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,p_rad_s,0.3906392078288594
42,Mission,ALL,200ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,q_rad_s,0.1925962208351575
42,Mission,ALL,200ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,r_rad_s,0.13083705811585267
42,Mission,ALL,200ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,roll_deg,1.2830546932793008
42,Mission,ALL,200ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,position_m,0.028206733317057697
42,Mission,ALL,200ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,velocity_m_s,0.17622570751744743
42,Mission,ALL,200ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,attitude_deg,2.239750006030531
42,Mission,ALL,200ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,body_rate_rad_s,0.6140298414996904
42,Mission,ALL,200ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,p_rad_s,0.5563958259450962
42,Mission,ALL,200ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,q_rad_s,0.2259143336899272
42,Mission,ALL,200ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,r_rad_s,0.1281368212359165
42,Mission,ALL,200ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,roll_deg,1.722967053126185
42,Mission,ALL,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,position_m,0.024914380334324346
42,Mission,ALL,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,velocity_m_s,0.16709880021117057
42,Mission,ALL,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,attitude_deg,2.080450679914021
42,Mission,ALL,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,body_rate_rad_s,0.5121165354998529
42,Mission,ALL,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,p_rad_s,0.4471230946986371
