mode,pattern,horizon,cohort,metric,mean,std
Stabilized,lower_change,interval_0_500ms,Sep17,velocity_m_s,0.2559592909137654,0.018520990873304638
Stabilized,lower_change,interval_0_500ms,Sep7,attitude_deg,2.3430141196046446,0.016837208568896152
Stabilized,lower_change,interval_0_500ms,Sep7,body_rate_rad_s,0.5802907208043702,0.0004731274699555587
Stabilized,lower_change,interval_0_500ms,Sep7,p_rad_s,0.5255089526711058,0.0026783112105959934
Stabilized,lower_change,interval_0_500ms,Sep7,position_m,0.161195630528324,0.0006933121525844195
Stabilized,lower_change,interval_0_500ms,Sep7,q_rad_s,0.211270800077904,0.005926281979131133
Stabilized,lower_change,interval_0_500ms,Sep7,r_rad_s,0.12506349231690253,0.002422114412224761
Stabilized,lower_change,interval_0_500ms,Sep7,roll_deg,1.577418817313397,0.02717989565833862
Stabilized,lower_change,interval_0_500ms,Sep7,velocity_m_s,0.18670146356137998,0.0018964977868907206
Stabilized,lower_change,interval_500_1000ms,ALL,attitude_deg,5.2717720932573044,0.034019451111219554
Stabilized,lower_change,interval_500_1000ms,ALL,body_rate_rad_s,0.6077002132894681,0.008333234963201583
Stabilized,lower_change,interval_500_1000ms,ALL,p_rad_s,0.516825125004698,0.002570924978315351
Stabilized,lower_change,interval_500_1000ms,ALL,position_m,0.3805919825007768,0.01132279225254237
Stabilized,lower_change,interval_500_1000ms,ALL,q_rad_s,0.2776917866229636,0.022360322279158358
Stabilized,lower_change,interval_500_1000ms,ALL,r_rad_s,0.15269410088830523,0.0012625491738915712
Stabilized,lower_change,interval_500_1000ms,ALL,roll_deg,3.85679900747829,0.2387752709225073
Stabilized,lower_change,interval_500_1000ms,ALL,velocity_m_s,0.503744876975963,0.031629750907471395
Stabilized,lower_change,interval_500_1000ms,Sep17,attitude_deg,6.024117429826266,0.06663331746669128
Stabilized,lower_change,interval_500_1000ms,Sep17,body_rate_rad_s,0.6139605652249566,0.012542706962436485
Stabilized,lower_change,interval_500_1000ms,Sep17,p_rad_s,0.5088873639067208,0.003840319890500343
Stabilized,lower_change,interval_500_1000ms,Sep17,position_m,0.2930557581213437,0.023141077071813062
Stabilized,lower_change,interval_500_1000ms,Sep17,q_rad_s,0.2980775960592334,0.03195423852757618
Stabilized,lower_change,interval_500_1000ms,Sep17,r_rad_s,0.1650161651692776,0.002275107298927163
Stabilized,lower_change,interval_500_1000ms,Sep17,roll_deg,4.465941997785143,0.37203393081009584
Stabilized,lower_change,interval_500_1000ms,Sep17,velocity_m_s,0.5783500700091323,0.06508623452160467
Stabilized,lower_change,interval_500_1000ms,Sep7,attitude_deg,4.603020682973784,0.029742113439249106
Stabilized,lower_change,interval_500_1000ms,Sep7,body_rate_rad_s,0.6021354560134782,0.005287333563233154
Stabilized,lower_change,interval_500_1000ms,Sep7,p_rad_s,0.5238809126473444,0.0031389510593988314
Stabilized,lower_change,interval_500_1000ms,Sep7,position_m,0.45840195972693953,0.0034253825941851818
Stabilized,lower_change,interval_500_1000ms,Sep7,q_rad_s,0.25957106712405725,0.017333505121991808
Stabilized,lower_change,interval_500_1000ms,Sep7,r_rad_s,0.14174115486077424,0.0021984317082980685
Stabilized,lower_change,interval_500_1000ms,Sep7,roll_deg,3.315338571649976,0.12110272211273584
Stabilized,lower_change,interval_500_1000ms,Sep7,velocity_m_s,0.437429149835368,0.003682241913902935
Stabilized,mixed_change,100ms,ALL,attitude_deg,1.735569339315073,0.028156160460163396
Stabilized,mixed_change,100ms,ALL,body_rate_rad_s,0.5584306190822718,0.009114145204755834
Stabilized,mixed_change,100ms,ALL,p_rad_s,0.4158507120716662,0.009895422309458982
Stabilized,mixed_change,100ms,ALL,position_m,0.029746851458723245,0.0003319417714967429
Stabilized,mixed_change,100ms,ALL,q_rad_s,0.29452465803069583,0.014424031460790448
Stabilized,mixed_change,100ms,ALL,r_rad_s,0.14574016706870602,0.004220042345476911
Stabilized,mixed_change,100ms,ALL,roll_deg,1.3200138909927943,0.0458242697147825
Stabilized,mixed_change,100ms,ALL,velocity_m_s,0.1762570406655406,0.010850047058951512
Stabilized,mixed_change,100ms,Sep17,attitude_deg,1.9313082989662889,0.041551902635152196
Stabilized,mixed_change,100ms,Sep17,body_rate_rad_s,0.5491502979144104,0.029078025314363112
Stabilized,mixed_change,100ms,Sep17,p_rad_s,0.34285974561825056,0.012864012093398942
Stabilized,mixed_change,100ms,Sep17,position_m,0.020597093941754113,0.00043157888966168065
Stabilized,mixed_change,100ms,Sep17,q_rad_s,0.3666331868237322,0.02752529588957139
Stabilized,mixed_change,100ms,Sep17,r_rad_s,0.14173046422363597,0.007364837191560436
Stabilized,mixed_change,100ms,Sep17,roll_deg,1.4740717687051317,0.09591707135252606
Stabilized,mixed_change,100ms,Sep17,velocity_m_s,0.21535322419467706,0.019203695016865724
Stabilized,mixed_change,100ms,Sep7,attitude_deg,1.5615791529584364,0.016249251161459453
Stabilized,mixed_change,100ms,Sep7,body_rate_rad_s,0.566679793453704,0.009014104269483424
Stabilized,mixed_change,100ms,Sep7,p_rad_s,0.48073157114136905,0.012519254194893362
Stabilized,mixed_change,100ms,Sep7,position_m,0.03787996925158469,0.00030817437463884494
Stabilized,mixed_change,100ms,Sep7,q_rad_s,0.23042818799244133,0.00853718368608447
Stabilized,mixed_change,100ms,Sep7,r_rad_s,0.14930434737543496,0.005789577326369932
Stabilized,mixed_change,100ms,Sep7,roll_deg,1.1830735552484946,0.0181060668205436
Stabilized,mixed_change,100ms,Sep7,velocity_m_s,0.14150487752853044,0.0035074956655133773
Stabilized,mixed_change,1s,ALL,attitude_deg,7.65144884209401,0.03924254303897467
Stabilized,mixed_change,1s,ALL,body_rate_rad_s,0.7146914778368804,0.0019176752064154834
Stabilized,mixed_change,1s,ALL,p_rad_s,0.5158371382985456,0.014602870209294962
Stabilized,mixed_change,1s,ALL,position_m,0.4494027914988743,0.01213910556938928
Stabilized,mixed_change,1s,ALL,q_rad_s,0.40694644071920444,0.01732190174892951
Stabilized,mixed_change,1s,ALL,r_rad_s,0.18204972546576292,0.004146368928783104
Stabilized,mixed_change,1s,ALL,roll_deg,5.008933812172799,0.07822093795332248
Stabilized,mixed_change,1s,ALL,velocity_m_s,0.7899722686106108,0.03024132021886798
Stabilized,mixed_change,1s,Sep17,attitude_deg,8.560985721578932,0.10897013226000123
Stabilized,mixed_change,1s,Sep17,body_rate_rad_s,0.684215995942859,0.013259281693569276
Stabilized,mixed_change,1s,Sep17,p_rad_s,0.45528016297257357,0.009857458608462434
Stabilized,mixed_change,1s,Sep17,position_m,0.46314496082543083,0.03167332014505359
Stabilized,mixed_change,1s,Sep17,q_rad_s,0.421016665876299,0.028829510865391848
Stabilized,mixed_change,1s,Sep17,r_rad_s,0.18552314866028094,0.011557266850349713
Stabilized,mixed_change,1s,Sep17,roll_deg,5.427006178962554,0.08475973177011317
Stabilized,mixed_change,1s,Sep17,velocity_m_s,0.9018205826571682,0.06370500250502965
Stabilized,mixed_change,1s,Sep7,attitude_deg,6.84297161588519,0.11679813139109423
Stabilized,mixed_change,1s,Sep7,body_rate_rad_s,0.7417807950760104,0.012932994128747781
Stabilized,mixed_change,1s,Sep7,p_rad_s,0.5696655608105207,0.024362853644514113
Stabilized,mixed_change,1s,Sep7,position_m,0.4371875298752685,0.010829996047378186
Stabilized,mixed_change,1s,Sep7,q_rad_s,0.39443957391289813,0.012520262839094307
Stabilized,mixed_change,1s,Sep7,r_rad_s,0.17896223818174697,0.004097166903030611
Stabilized,mixed_change,1s,Sep7,roll_deg,4.637313930581907,0.12657665184368996
Stabilized,mixed_change,1s,Sep7,velocity_m_s,0.6905515450136708,0.0033511839658593996
Stabilized,mixed_change,200ms,ALL,attitude_deg,2.773442701344116,0.10928354823369209
Stabilized,mixed_change,200ms,ALL,body_rate_rad_s,0.575788777971246,0.012251509849950685
Stabilized,mixed_change,200ms,ALL,p_rad_s,0.4223207164848716,0.008551534871868324
Stabilized,mixed_change,200ms,ALL,position_m,0.06230251133270694,0.0004120389580456601
Stabilized,mixed_change,200ms,ALL,q_rad_s,0.2861009590988652,0.026890677589974717
Stabilized,mixed_change,200ms,ALL,r_rad_s,0.16583578166182036,0.001605712825667004
Stabilized,mixed_change,200ms,ALL,roll_deg,1.701791580803676,0.04946872053928302
Stabilized,mixed_change,200ms,ALL,velocity_m_s,0.2836299811575554,0.009710009325094105
Stabilized,mixed_change,200ms,Sep17,attitude_deg,3.2171034446016242,0.2696938997142524
Stabilized,mixed_change,200ms,Sep17,body_rate_rad_s,0.5610242379317808,0.026516218565831792
Stabilized,mixed_change,200ms,Sep17,p_rad_s,0.3170835560463397,0.01261366552544151
Stabilized,mixed_change,200ms,Sep17,position_m,0.05222999392362107,0.0014156885168436339
Stabilized,mixed_change,200ms,Sep17,q_rad_s,0.3824592601351995,0.034811830609674396
Stabilized,mixed_change,200ms,Sep17,r_rad_s,0.18514301589981666,0.0034993263233123384
Stabilized,mixed_change,200ms,Sep17,roll_deg,1.8441150445891898,0.12016081041756725
Stabilized,mixed_change,200ms,Sep17,velocity_m_s,0.36674807825147876,0.02153654501891438
Stabilized,mixed_change,200ms,Sep7,attitude_deg,2.3790775962263306,0.03488959750677707
Stabilized,mixed_change,200ms,Sep7,body_rate_rad_s,0.5889128135618816,0.0004344539238803326
Stabilized,mixed_change,200ms,Sep7,p_rad_s,0.5158648590968998,0.005963397928271354
Stabilized,mixed_change,200ms,Sep7,position_m,0.07125586014078328,0.0008858077764844307
Stabilized,mixed_change,200ms,Sep7,q_rad_s,0.20044913595545688,0.020795953279287422
Stabilized,mixed_change,200ms,Sep7,r_rad_s,0.14867379567249028,0.005771861826690811
Stabilized,mixed_change,200ms,Sep7,roll_deg,1.5752818352165525,0.0327026236265088
Stabilized,mixed_change,200ms,Sep7,velocity_m_s,0.20974722818517896,0.0017945406010717712
Stabilized,mixed_change,500ms,ALL,attitude_deg,5.234402160946694,0.07678993204934771
Stabilized,mixed_change,500ms,ALL,body_rate_rad_s,0.6829220776707037,0.006111388380801964
Stabilized,mixed_change,500ms,ALL,p_rad_s,0.5471644002773165,0.008910276122242211
Stabilized,mixed_change,500ms,ALL,position_m,0.18236073258864974,0.004050633205773145
Stabilized,mixed_change,500ms,ALL,q_rad_s,0.3120691282784201,0.0074658958911691725
Stabilized,mixed_change,500ms,ALL,r_rad_s,0.1902537360477623,0.0033029386194831055
Stabilized,mixed_change,500ms,ALL,roll_deg,3.0138642313322848,0.09294280746968676
Stabilized,mixed_change,500ms,ALL,velocity_m_s,0.4854370219424355,0.027263861274787804
Stabilized,mixed_change,500ms,Sep17,attitude_deg,5.937209982025844,0.1515374459313087
Stabilized,mixed_change,500ms,Sep17,body_rate_rad_s,0.6714927274959143,0.02182563666160729
Stabilized,mixed_change,500ms,Sep17,p_rad_s,0.49112522410807685,0.023296386959750913
Stabilized,mixed_change,500ms,Sep17,position_m,0.17843725731923932,0.008901019210359786
Stabilized,mixed_change,500ms,Sep17,q_rad_s,0.3696306850546665,0.011825476380361032
Stabilized,mixed_change,500ms,Sep17,r_rad_s,0.2318158734843212,0.004353402874473672
Stabilized,mixed_change,500ms,Sep17,roll_deg,2.9445416489555516,0.1089938255559162
Stabilized,mixed_change,500ms,Sep17,velocity_m_s,0.6191127697633992,0.06335797375779764
Stabilized,mixed_change,500ms,Sep7,attitude_deg,4.609684097765228,0.1331922096890093
Stabilized,mixed_change,500ms,Sep7,body_rate_rad_s,0.6930815000482942,0.00791491076443642
Stabilized,mixed_change,500ms,Sep7,p_rad_s,0.5969770013166404,0.004439583407164857
Stabilized,mixed_change,500ms,Sep7,position_m,0.18584826616145902,0.0036470992174653352
Stabilized,mixed_change,500ms,Sep7,q_rad_s,0.2609033000328677,0.011759913581773607
Stabilized,mixed_change,500ms,Sep7,r_rad_s,0.15330961388193212,0.009825329863612495
Stabilized,mixed_change,500ms,Sep7,roll_deg,3.0754843045560474,0.09743824403210719
Stabilized,mixed_change,500ms,Sep7,velocity_m_s,0.3666141349904677,0.01421755043240421
Stabilized,mixed_change,interval_0_500ms,ALL,attitude_deg,3.594257512245749,0.027896380068432255
Stabilized,mixed_change,interval_0_500ms,ALL,body_rate_rad_s,0.653224232086893,0.008046316917802051
Stabilized,mixed_change,interval_0_500ms,ALL,p_rad_s,0.52255374006055,0.005531921305188202
Stabilized,mixed_change,interval_0_500ms,ALL,position_m,0.10325627984432195,0.0015180660375701534
Stabilized,mixed_change,interval_0_500ms,ALL,q_rad_s,0.33791451929697475,0.010126810637314727
Stabilized,mixed_change,interval_0_500ms,ALL,r_rad_s,0.1639909330858699,0.0012753871789270088
Stabilized,mixed_change,interval_0_500ms,ALL,roll_deg,2.1952948572662057,0.017210954535344637
Stabilized,mixed_change,interval_0_500ms,ALL,velocity_m_s,0.3675220981447979,0.014481132315524814
Stabilized,mixed_change,interval_0_500ms,Sep17,attitude_deg,4.206248591183701,0.1328705683370312
Stabilized,mixed_change,interval_0_500ms,Sep17,body_rate_rad_s,0.6809648657848736,0.018575476045723384
Stabilized,mixed_change,interval_0_500ms,Sep17,p_rad_s,0.48990935322856344,0.010549882789784635
Stabilized,mixed_change,interval_0_500ms,Sep17,position_m,0.09689152271594063,0.0037538668579240766
Stabilized,mixed_change,interval_0_500ms,Sep17,q_rad_s,0.425948459733931,0.02062748777585493
Stabilized,mixed_change,interval_0_500ms,Sep17,r_rad_s,0.18773437761078415,0.003494595443344824
Stabilized,mixed_change,interval_0_500ms,Sep17,roll_deg,2.3105024100340166,0.024101054825606687
Stabilized,mixed_change,interval_0_500ms,Sep17,velocity_m_s,0.49616298899130995,0.03143690466586026
Stabilized,mixed_change,interval_0_500ms,Sep7,attitude_deg,3.0502654420786803,0.06544403296940991
Stabilized,mixed_change,interval_0_500ms,Sep7,body_rate_rad_s,0.6285658910220212,0.0013221882781959417
Stabilized,mixed_change,interval_0_500ms,Sep7,p_rad_s,0.5515709728000936,0.0014658490498495008
Stabilized,mixed_change,interval_0_500ms,Sep7,position_m,0.10891384173621649,0.0018087581721109721
Stabilized,mixed_change,interval_0_500ms,Sep7,q_rad_s,0.25966212779745806,0.0023845634256159445
Stabilized,mixed_change,interval_0_500ms,Sep7,r_rad_s,0.1428856490637239,0.005509073730427192
Stabilized,mixed_change,interval_0_500ms,Sep7,roll_deg,2.092888143694818,0.039867316765442924
Stabilized,mixed_change,interval_0_500ms,Sep7,velocity_m_s,0.25317463961456493,0.0049935590982243235
Stabilized,mixed_change,interval_500_1000ms,ALL,attitude_deg,6.65189893292085,0.087557636172569
Stabilized,mixed_change,interval_500_1000ms,ALL,body_rate_rad_s,0.6668853337780615,0.0028689612866958417
Stabilized,mixed_change,interval_500_1000ms,ALL,p_rad_s,0.5335922817112508,0.0019065374764066355
Stabilized,mixed_change,interval_500_1000ms,ALL,position_m,0.3206080340180671,0.008689423629975974
Stabilized,mixed_change,interval_500_1000ms,ALL,q_rad_s,0.35301162667102065,0.010349276732432586
Stabilized,mixed_change,interval_500_1000ms,ALL,r_rad_s,0.17571215389566444,0.007481271269992742
Stabilized,mixed_change,interval_500_1000ms,ALL,roll_deg,4.324741306793464,0.11331251352623391
Stabilized,mixed_change,interval_500_1000ms,ALL,velocity_m_s,0.672301555404704,0.04232323963924035
Stabilized,mixed_change,interval_500_1000ms,Sep17,attitude_deg,7.45145686294775,0.016170950376516037
Stabilized,mixed_change,interval_500_1000ms,Sep17,body_rate_rad_s,0.7036759465074004,0.008907927701152861
Stabilized,mixed_change,interval_500_1000ms,Sep17,p_rad_s,0.5396522138657035,0.0036525275259097307
Stabilized,mixed_change,interval_500_1000ms,Sep17,position_m,0.3250523049633936,0.02259457655335226
Stabilized,mixed_change,interval_500_1000ms,Sep17,q_rad_s,0.40365274367196385,0.01841733350447736
Stabilized,mixed_change,interval_500_1000ms,Sep17,r_rad_s,0.1914475995749955,0.012962194565811358
Stabilized,mixed_change,interval_500_1000ms,Sep17,roll_deg,4.489619571501095,0.09869594690614567
Stabilized,mixed_change,interval_500_1000ms,Sep17,velocity_m_s,0.8116880043665677,0.08511558674588189
Stabilized,mixed_change,interval_500_1000ms,Sep7,attitude_deg,5.941180772896938,0.15649083306919143
Stabilized,mixed_change,interval_500_1000ms,Sep7,body_rate_rad_s,0.6341825669075382,0.0035418671609722457
Stabilized,mixed_change,interval_500_1000ms,Sep7,p_rad_s,0.5282056753517376,0.0019548272300117316
Stabilized,mixed_change,interval_500_1000ms,Sep7,position_m,0.3166575709555546,0.008267387918215617
Stabilized,mixed_change,interval_500_1000ms,Sep7,q_rad_s,0.30799730044796014,0.006936640970471017
Stabilized,mixed_change,interval_500_1000ms,Sep7,r_rad_s,0.16172509106959243,0.003340699696352201
Stabilized,mixed_change,interval_500_1000ms,Sep7,roll_deg,4.1781828492755695,0.13079627482805992
Stabilized,mixed_change,interval_500_1000ms,Sep7,velocity_m_s,0.5484024896608252,0.006538939044471326
Stabilized,multi_high,100ms,ALL,attitude_deg,1.7749668693448735,0.06160762305749476
Stabilized,multi_high,100ms,ALL,body_rate_rad_s,0.6445034657734076,0.011464449981596063
Stabilized,multi_high,100ms,ALL,p_rad_s,0.4930862845448894,0.008307373973253268
Stabilized,multi_high,100ms,ALL,position_m,0.041555658287755044,0.000213761928833196
Stabilized,multi_high,100ms,ALL,q_rad_s,0.35232521299073855,0.007656180385458047
Stabilized,multi_high,100ms,ALL,r_rad_s,0.1571875938301205,0.002008492963008704
Stabilized,multi_high,100ms,ALL,roll_deg,1.3169222587308411,0.0766070361786931
Stabilized,multi_high,100ms,ALL,velocity_m_s,0.24867308784455688,0.00782074348378203
Stabilized,multi_high,100ms,Sep17,attitude_deg,2.0120673144267194,0.09854641036632361
Stabilized,multi_high,100ms,Sep17,body_rate_rad_s,0.6284805347296937,0.020008503237834437
Stabilized,multi_high,100ms,Sep17,p_rad_s,0.4139944077992559,0.00911365529541693
Stabilized,multi_high,100ms,Sep17,position_m,0.024325333455121913,0.0002761086185090226
Stabilized,multi_high,100ms,Sep17,q_rad_s,0.4279229119151868,0.02053412543060545
Stabilized,multi_high,100ms,Sep17,r_rad_s,0.16026062322984916,0.006187982648614105
Stabilized,multi_high,100ms,Sep17,roll_deg,1.5326259573078376,0.13812546884835974
Stabilized,multi_high,100ms,Sep17,velocity_m_s,0.2671949414602982,0.013614340014512824
Stabilized,multi_high,100ms,Sep7,attitude_deg,1.5642109181610107,0.04068054233496573
Stabilized,multi_high,100ms,Sep7,body_rate_rad_s,0.6587460711455977,0.004181682539369344
Stabilized,multi_high,100ms,Sep7,p_rad_s,0.5633901749854525,0.008242691677361521
Stabilized,multi_high,100ms,Sep7,position_m,0.05687150258342894,0.0001675095363428552
Stabilized,multi_high,100ms,Sep7,q_rad_s,0.285127258391229,0.006002460300917775
Stabilized,multi_high,100ms,Sep7,r_rad_s,0.15445601214147278,0.004121128099516172
Stabilized,multi_high,100ms,Sep7,roll_deg,1.125185637773511,0.032280803580403056
Stabilized,multi_high,100ms,Sep7,velocity_m_s,0.23220921796389793,0.0027064467924304476
Stabilized,multi_high,1s,ALL,attitude_deg,8.104765823844287,0.12595842243532662
Stabilized,multi_high,1s,ALL,body_rate_rad_s,0.6859329701436812,0.00710256402671174
Stabilized,multi_high,1s,ALL,p_rad_s,0.5267733093702448,0.006196234061145708
Stabilized,multi_high,1s,ALL,position_m,0.6018274781599594,0.0118609115113004
Stabilized,multi_high,1s,ALL,q_rad_s,0.37197803414806296,0.007448987865354312
Stabilized,multi_high,1s,ALL,r_rad_s,0.1844723357368807,0.0029271272117574335
Stabilized,multi_high,1s,ALL,roll_deg,5.7224724521912975,0.09705801775564649
Stabilized,multi_high,1s,ALL,velocity_m_s,0.9294708162064511,0.04457675253944532
Stabilized,multi_high,1s,Sep17,attitude_deg,9.074385402159933,0.18484111789106908
Stabilized,multi_high,1s,Sep17,body_rate_rad_s,0.6582441999525397,0.011384010592829199
Stabilized,multi_high,1s,Sep17,p_rad_s,0.4701462500895885,0.0036578568467699395
Stabilized,multi_high,1s,Sep17,position_m,0.5854958679910581,0.03798739554727939
Stabilized,multi_high,1s,Sep17,q_rad_s,0.3910178717061963,0.01384608040904572
Stabilized,multi_high,1s,Sep17,r_rad_s,0.20400597613069404,0.004035960273146332
Stabilized,multi_high,1s,Sep17,roll_deg,6.612924160492223,0.17465910425535103
Stabilized,multi_high,1s,Sep17,velocity_m_s,1.0607156835438516,0.0804538580695339
Stabilized,multi_high,1s,Sep7,attitude_deg,7.242881754230377,0.07582137414146571
Stabilized,multi_high,1s,Sep7,body_rate_rad_s,0.7105452103135849,0.003821439662251835
Stabilized,multi_high,1s,Sep7,p_rad_s,0.5771084731752726,0.008498491890417199
Stabilized,multi_high,1s,Sep7,position_m,0.6163444649767605,0.011362938752505686
Stabilized,multi_high,1s,Sep7,q_rad_s,0.35505373409638885,0.012417846877301037
Stabilized,multi_high,1s,Sep7,r_rad_s,0.1671090998312689,0.0020582193711670446
Stabilized,multi_high,1s,Sep7,roll_deg,4.9309598225904745,0.12340670171717161
Stabilized,multi_high,1s,Sep7,velocity_m_s,0.8128087119065395,0.022904736568997462
Stabilized,multi_high,200ms,ALL,attitude_deg,3.056080539541077,0.12011499403597255
Stabilized,multi_high,200ms,ALL,body_rate_rad_s,0.6192888944378381,0.00412615570312899
Stabilized,multi_high,200ms,ALL,p_rad_s,0.4936030345554992,0.0032679536013514978
Stabilized,multi_high,200ms,ALL,position_m,0.08916411154355615,0.0010010696060256208
Stabilized,multi_high,200ms,ALL,q_rad_s,0.29355043326947433,0.012737478589495692
Stabilized,multi_high,200ms,ALL,r_rad_s,0.19834257720962722,0.0036322116384590757
Stabilized,multi_high,200ms,ALL,roll_deg,2.0681856584954645,0.10158747255272693
Stabilized,multi_high,200ms,ALL,velocity_m_s,0.33969768864550187,0.0075174890669057436
Stabilized,multi_high,200ms,Sep17,attitude_deg,3.590945338606024,0.20803273262976876
Stabilized,multi_high,200ms,Sep17,body_rate_rad_s,0.6321372690739167,0.011374016855741454
Stabilized,multi_high,200ms,Sep17,p_rad_s,0.46340360688779986,0.009684362080305507
Stabilized,multi_high,200ms,Sep17,position_m,0.05894224298192547,0.0014169892795071214
Stabilized,multi_high,200ms,Sep17,q_rad_s,0.338215376394078,0.02052212190958077
Stabilized,multi_high,200ms,Sep17,r_rad_s,0.2338079725032317,0.007565228482763739
Stabilized,multi_high,200ms,Sep17,roll_deg,2.3558330239144034,0.1711072155815183
Stabilized,multi_high,200ms,Sep17,velocity_m_s,0.4099404192009981,0.01137724349969246
Stabilized,multi_high,200ms,Sep7,attitude_deg,2.580645162594458,0.04549563024848588
Stabilized,multi_high,200ms,Sep7,body_rate_rad_s,0.607868116983546,0.0041362873873429925
Stabilized,multi_high,200ms,Sep7,p_rad_s,0.5204469702601208,0.0028935490770150606
Stabilized,multi_high,200ms,Sep7,position_m,0.11602799470945008,0.0007989866549114443
Stabilized,multi_high,200ms,Sep7,q_rad_s,0.25384826160315993,0.005833695428891064
Stabilized,multi_high,200ms,Sep7,r_rad_s,0.16681778139308986,0.005753638796801737
Stabilized,multi_high,200ms,Sep7,roll_deg,1.8124991114564077,0.04005576504006953
Stabilized,multi_high,200ms,Sep7,velocity_m_s,0.2772597059295052,0.004326296936302405
Stabilized,multi_high,500ms,ALL,attitude_deg,5.588677000413258,0.07182561485596126
Stabilized,multi_high,500ms,ALL,body_rate_rad_s,0.7192623593895306,0.004113090362759313
Stabilized,multi_high,500ms,ALL,p_rad_s,0.5822177106645627,0.007778298097657396
Stabilized,multi_high,500ms,ALL,position_m,0.24775288127900805,0.003142750563491098
Stabilized,multi_high,500ms,ALL,q_rad_s,0.344198649155697,0.005248786931426785
Stabilized,multi_high,500ms,ALL,r_rad_s,0.19345448368098725,0.0007734747683378786
Stabilized,multi_high,500ms,ALL,roll_deg,3.603755780148505,0.06385878823097635
Stabilized,multi_high,500ms,ALL,velocity_m_s,0.6231420993859562,0.01523822586616365
Stabilized,multi_high,500ms,Sep17,attitude_deg,6.45152737073476,0.18829740052422503
Stabilized,multi_high,500ms,Sep17,body_rate_rad_s,0.6607812377296477,0.008321006588169479
Stabilized,multi_high,500ms,Sep17,p_rad_s,0.5159743651997566,0.005513401307435432
Stabilized,multi_high,500ms,Sep17,position_m,0.21168260292685115,0.00666052611436334
Stabilized,multi_high,500ms,Sep17,q_rad_s,0.3459710245126535,0.004395898544623337
Stabilized,multi_high,500ms,Sep17,r_rad_s,0.20025240534652897,0.004993013365953944
Stabilized,multi_high,500ms,Sep17,roll_deg,3.9611221908673797,0.12245848179971056
Stabilized,multi_high,500ms,Sep17,velocity_m_s,0.6584834519169986,0.04906609807528436
Stabilized,multi_high,500ms,Sep7,attitude_deg,4.8216988934608125,0.06827591655620878
Stabilized,multi_high,500ms,Sep7,body_rate_rad_s,0.7712455786427599,0.0074261217319024665
Stabilized,multi_high,500ms,Sep7,p_rad_s,0.6411006844110572,0.012231919744648614
Stabilized,multi_high,500ms,Sep7,position_m,0.27981535092536974,0.0027093995605342812
Stabilized,multi_high,500ms,Sep7,q_rad_s,0.3426232043939579,0.012782281043303331
Stabilized,multi_high,500ms,Sep7,r_rad_s,0.18741188664495015,0.005493758867785463
Stabilized,multi_high,500ms,Sep7,roll_deg,3.286096748398394,0.05910435950759589
Stabilized,multi_high,500ms,Sep7,velocity_m_s,0.5917275638028073,0.014881905924322933
Stabilized,multi_high,interval_0_500ms,ALL,attitude_deg,3.7538633986214336,0.062140787034880796
Stabilized,multi_high,interval_0_500ms,ALL,body_rate_rad_s,0.6592702939615237,0.0034935913247681775
Stabilized,multi_high,interval_0_500ms,ALL,p_rad_s,0.5410282964017424,0.001803668307020484
Stabilized,multi_high,interval_0_500ms,ALL,position_m,0.14156290951541653,0.001626278547474354
Stabilized,multi_high,interval_0_500ms,ALL,q_rad_s,0.3245629757475705,0.007518966171715118
Stabilized,multi_high,interval_0_500ms,ALL,r_rad_s,0.17743998695459676,0.000688382491024284
Stabilized,multi_high,interval_0_500ms,ALL,roll_deg,2.4566681637154266,0.04499218245559292
Stabilized,multi_high,interval_0_500ms,ALL,velocity_m_s,0.426034041227239,0.007689233632663172
Stabilized,multi_high,interval_0_500ms,Sep17,attitude_deg,4.383385431334004,0.14308145166376943
Stabilized,multi_high,interval_0_500ms,Sep17,body_rate_rad_s,0.6751904463758511,0.007966821477439287
Stabilized,multi_high,interval_0_500ms,Sep17,p_rad_s,0.5202928115463981,0.0023536066219473637
Stabilized,multi_high,interval_0_500ms,Sep17,position_m,0.11282449390079514,0.0027661978439510525
Stabilized,multi_high,interval_0_500ms,Sep17,q_rad_s,0.3771703006141675,0.011878808548627778
Stabilized,multi_high,interval_0_500ms,Sep17,r_rad_s,0.20043254147399744,0.005989277918886217
Stabilized,multi_high,interval_0_500ms,Sep17,roll_deg,2.798250720114673,0.10700047254791195
Stabilized,multi_high,interval_0_500ms,Sep17,velocity_m_s,0.5007001096300653,0.018833776053956804
Stabilized,multi_high,interval_0_500ms,Sep7,attitude_deg,3.1942882584324814,0.026058645843924137
Stabilized,multi_high,interval_0_500ms,Sep7,body_rate_rad_s,0.6451190473710104,0.0012508599500377653
Stabilized,multi_high,interval_0_500ms,Sep7,p_rad_s,0.5594598384953816,0.0019420864198698648
Stabilized,multi_high,interval_0_500ms,Sep7,position_m,0.16710816783952442,0.0013627947446987695
Stabilized,multi_high,interval_0_500ms,Sep7,q_rad_s,0.2778009091994842,0.004377358515372487
Stabilized,multi_high,interval_0_500ms,Sep7,r_rad_s,0.15700216071512954,0.004093963232421443
Stabilized,multi_high,interval_0_500ms,Sep7,roll_deg,2.1530392246938743,0.026396639381469165
Stabilized,multi_high,interval_0_500ms,Sep7,velocity_m_s,0.3596642026469488,0.003816941493987267
