mode,pattern,step,metric,mean,std,elapsed_median_s,elapsed_p05_s,elapsed_p95_s
Mission,sustained,8,roll_deg,1.2911899587459774,0.015195606244330142,0.159614,0.157582,0.1677988
Mission,sustained,8,velocity_m_s,0.15701931418372606,0.002831347033991633,0.159614,0.157582,0.1677988
Mission,sustained,9,attitude_deg,1.9476314282647567,0.0192396864926835,0.179585,0.1772328,0.1875724
Mission,sustained,9,body_rate_rad_s,0.5375570145655356,0.002468630153011586,0.179585,0.1772328,0.1875724
Mission,sustained,9,p_rad_s,0.47779004323015845,0.006012986003103157,0.179585,0.1772328,0.1875724
Mission,sustained,9,position_m,0.040148322884309376,0.0003849714247201383,0.179585,0.1772328,0.1875724
Mission,sustained,9,q_rad_s,0.20238150301241586,0.006742117650963823,0.179585,0.1772328,0.1875724
Mission,sustained,9,r_rad_s,0.13355448646666548,0.0007597952069241365,0.179585,0.1772328,0.1875724
Mission,sustained,9,roll_deg,1.426238293277719,0.02579806613908742,0.179585,0.1772328,0.1875724
Mission,sustained,9,velocity_m_s,0.16155574257164138,0.002264274167728324,0.179585,0.1772328,0.1875724
Mission,sustained,10,attitude_deg,2.09593540983318,0.01912865796247123,0.19957499999999997,0.197053,0.2070572
Mission,sustained,10,body_rate_rad_s,0.533674174056496,0.0009887281490537402,0.19957499999999997,0.197053,0.2070572
Mission,sustained,10,p_rad_s,0.4750149582602496,0.004198529853258833,0.19957499999999997,0.197053,0.2070572
Mission,sustained,10,position_m,0.04514288267176946,0.00044399322621377856,0.19957499999999997,0.197053,0.2070572
Mission,sustained,10,q_rad_s,0.19977986227037414,0.008040665226285987,0.19957499999999997,0.197053,0.2070572
Mission,sustained,10,r_rad_s,0.13528525744413009,0.0017664420379953326,0.19957499999999997,0.197053,0.2070572
Mission,sustained,10,roll_deg,1.5158213745511173,0.03423506599191018,0.19957499999999997,0.197053,0.2070572
Mission,sustained,10,velocity_m_s,0.16710212510962255,0.0012545438004026095,0.19957499999999997,0.197053,0.2070572
Mission,sustained,11,attitude_deg,2.190529667106501,0.017549193279116873,0.219519,0.2167416,0.226788
Mission,sustained,11,body_rate_rad_s,0.5464963690318217,0.0019684634418659845,0.219519,0.2167416,0.226788
Mission,sustained,11,p_rad_s,0.485978104535198,0.004802125177272735,0.219519,0.2167416,0.226788
Mission,sustained,11,position_m,0.049978647052262036,0.0005313012190142909,0.219519,0.2167416,0.226788
Mission,sustained,11,q_rad_s,0.20337421600461406,0.011576964116866505,0.219519,0.2167416,0.226788
Mission,sustained,11,r_rad_s,0.13914486797061418,0.0028024163538583028,0.219519,0.2167416,0.226788
Mission,sustained,11,roll_deg,1.5727320819146575,0.04014313186209188,0.219519,0.2167416,0.226788
Mission,sustained,11,velocity_m_s,0.17013839869924685,0.001245471159251286,0.219519,0.2167416,0.226788
Mission,sustained,12,attitude_deg,2.3081529760129,0.017308145027183894,0.239476,0.2364378,0.2466922
Mission,sustained,12,body_rate_rad_s,0.5495464186847031,0.0037765791623840172,0.239476,0.2364378,0.2466922
Mission,sustained,12,p_rad_s,0.48777686268310294,0.0025866365991843755,0.239476,0.2364378,0.2466922
Mission,sustained,12,position_m,0.05478701510472569,0.0006423648177957701,0.239476,0.2364378,0.2466922
Mission,sustained,12,q_rad_s,0.20954466469677038,0.009808071481340585,0.239476,0.2364378,0.2466922
Mission,sustained,12,r_rad_s,0.13509135827121596,0.0026620119020208375,0.239476,0.2364378,0.2466922
Mission,sustained,12,roll_deg,1.658389279134055,0.036506883229066804,0.239476,0.2364378,0.2466922
Mission,sustained,12,velocity_m_s,0.17662888736945015,0.0013461013879794987,0.239476,0.2364378,0.2466922
Mission,sustained,13,attitude_deg,2.439286741768018,0.017403625473084213,0.25945399999999996,0.25617559999999995,0.26637959999999994
Mission,sustained,13,body_rate_rad_s,0.5166697342004917,0.004847150393764475,0.25945399999999996,0.25617559999999995,0.26637959999999994
Mission,sustained,13,p_rad_s,0.45031448800905977,0.006959134480245481,0.25945399999999996,0.25617559999999995,0.26637959999999994
Mission,sustained,13,position_m,0.059607568779211695,0.0007409887443163192,0.25945399999999996,0.25617559999999995,0.26637959999999994
Mission,sustained,13,q_rad_s,0.20767144000700022,0.008703214651453128,0.25945399999999996,0.25617559999999995,0.26637959999999994
Mission,sustained,13,r_rad_s,0.13776536661990807,0.0025440367074259645,0.25945399999999996,0.25617559999999995,0.26637959999999994
Mission,sustained,13,roll_deg,1.7513488585603465,0.03617743482260768,0.25945399999999996,0.25617559999999995,0.26637959999999994
Mission,sustained,13,velocity_m_s,0.18435355853262222,0.001365029776257679,0.25945399999999996,0.25617559999999995,0.26637959999999994
Mission,sustained,14,attitude_deg,2.5496781513314417,0.01654509600250165,0.27942900000000004,0.27590859999999995,0.2859288
Mission,sustained,14,body_rate_rad_s,0.530269493282578,0.004873217913248404,0.27942900000000004,0.27590859999999995,0.2859288
Mission,sustained,14,p_rad_s,0.4686966334880736,0.007103178333965625,0.27942900000000004,0.27590859999999995,0.2859288
Mission,sustained,14,position_m,0.06428801482995848,0.0008275306390992702,0.27942900000000004,0.27590859999999995,0.2859288
Mission,sustained,14,q_rad_s,0.20405597581409232,0.007299295631114067,0.27942900000000004,0.27590859999999995,0.2859288
Mission,sustained,14,r_rad_s,0.13590049282012495,0.0021125805919103464,0.27942900000000004,0.27590859999999995,0.2859288
Mission,sustained,14,roll_deg,1.806293327383039,0.032635508747931995,0.27942900000000004,0.27590859999999995,0.2859288
Mission,sustained,14,velocity_m_s,0.19465022863859893,0.000858827786387721,0.27942900000000004,0.27590859999999995,0.2859288
Mission,sustained,15,attitude_deg,2.702419086579303,0.017105193209402538,0.29938400000000004,0.295572,0.3058504
Mission,sustained,15,body_rate_rad_s,0.5439436402207057,0.0019286930606323654,0.29938400000000004,0.295572,0.3058504
Mission,sustained,15,p_rad_s,0.48379281286647086,0.0037131991367183124,0.29938400000000004,0.295572,0.3058504
Mission,sustained,15,position_m,0.06955676241302035,0.0009323521830671934,0.29938400000000004,0.295572,0.3058504
Mission,sustained,15,q_rad_s,0.20213139611488584,0.007751329168873055,0.29938400000000004,0.295572,0.3058504
Mission,sustained,15,r_rad_s,0.13836624813023737,0.002465009580945667,0.29938400000000004,0.295572,0.3058504
Mission,sustained,15,roll_deg,1.911648082644133,0.035407466872105754,0.29938400000000004,0.295572,0.3058504
Mission,sustained,15,velocity_m_s,0.20564100103227978,0.0018860813457077003,0.29938400000000004,0.295572,0.3058504
Mission,sustained,16,attitude_deg,2.88415197441757,0.02159063169908491,0.319345,0.3153144,0.32563
Mission,sustained,16,body_rate_rad_s,0.5488901699221596,0.004518213992963797,0.319345,0.3153144,0.32563
Mission,sustained,16,p_rad_s,0.4890826464510852,0.008008725111179359,0.319345,0.3153144,0.32563
Mission,sustained,16,position_m,0.07456432227721867,0.0010191004317059538,0.319345,0.3153144,0.32563
Mission,sustained,16,q_rad_s,0.20134908885293334,0.008293799571509443,0.319345,0.3153144,0.32563
Mission,sustained,16,r_rad_s,0.13927282813295921,0.002270476722135135,0.319345,0.3153144,0.32563
Mission,sustained,16,roll_deg,2.053744811588746,0.035205523722693144,0.319345,0.3153144,0.32563
Mission,sustained,16,velocity_m_s,0.21699581829673656,0.002509847546892629,0.319345,0.3153144,0.32563
Mission,sustained,17,attitude_deg,3.0473934175766435,0.027279137176646463,0.339317,0.33507479999999995,0.3452436
Mission,sustained,17,body_rate_rad_s,0.5521461281195356,0.005150156787982288,0.339317,0.33507479999999995,0.3452436
Mission,sustained,17,p_rad_s,0.492965390898867,0.0070359442731407,0.339317,0.33507479999999995,0.3452436
Mission,sustained,17,position_m,0.0799528737898058,0.0010844550944313328,0.339317,0.33507479999999995,0.3452436
Mission,sustained,17,q_rad_s,0.19820861541591298,0.004965893820925337,0.339317,0.33507479999999995,0.3452436
Mission,sustained,17,r_rad_s,0.14536176820877736,0.0021096750853665976,0.339317,0.33507479999999995,0.3452436
Mission,sustained,17,roll_deg,2.160866917340579,0.04259916066734091,0.339317,0.33507479999999995,0.3452436
Mission,sustained,17,velocity_m_s,0.22889106706254636,0.002315463264825702,0.339317,0.33507479999999995,0.3452436
Mission,sustained,18,attitude_deg,3.1667482747312174,0.03752067213156098,0.359297,0.3547724,0.36496180000000006
Mission,sustained,18,body_rate_rad_s,0.5463707073104046,0.004358966311892527,0.359297,0.3547724,0.36496180000000006
Mission,sustained,18,p_rad_s,0.482469066301074,0.007333613899241958,0.359297,0.3547724,0.36496180000000006
Mission,sustained,18,position_m,0.08516093763602996,0.0011903268348396532,0.359297,0.3547724,0.36496180000000006
Mission,sustained,18,q_rad_s,0.21105947785298884,0.006764347134505051,0.359297,0.3547724,0.36496180000000006
Mission,sustained,18,r_rad_s,0.14059953288118823,0.0015200020385953564,0.359297,0.3547724,0.36496180000000006
Mission,sustained,18,roll_deg,2.2295183956309037,0.05266840746052129,0.359297,0.3547724,0.36496180000000006
Mission,sustained,18,velocity_m_s,0.24073900482744426,0.0026874317879222497,0.359297,0.3547724,0.36496180000000006
Mission,sustained,19,attitude_deg,3.2945984816098473,0.04653977389457312,0.37923999999999997,0.374473,0.38585239999999976
Mission,sustained,19,body_rate_rad_s,0.5488698308054212,0.003599083895040713,0.37923999999999997,0.374473,0.38585239999999976
Mission,sustained,19,p_rad_s,0.48734202101738777,0.005876032736445426,0.37923999999999997,0.374473,0.38585239999999976
Mission,sustained,19,position_m,0.09063423417215233,0.001284462257416034,0.37923999999999997,0.374473,0.38585239999999976
Mission,sustained,19,q_rad_s,0.20791855797292216,0.010860308749279629,0.37923999999999997,0.374473,0.38585239999999976
Mission,sustained,19,r_rad_s,0.13763808696682875,0.0014378316331992804,0.37923999999999997,0.374473,0.38585239999999976
Mission,sustained,19,roll_deg,2.317538842588416,0.05335371908451886,0.37923999999999997,0.374473,0.38585239999999976
Mission,sustained,19,velocity_m_s,0.2528577578119227,0.0026778670984296685,0.37923999999999997,0.374473,0.38585239999999976
Mission,sustained,20,attitude_deg,3.399742605428561,0.05000279298199373,0.39920199999999995,0.39421900000000004,0.404256
Mission,sustained,20,body_rate_rad_s,0.570978955891945,0.0042617270303795755,0.39920199999999995,0.39421900000000004,0.404256
Mission,sustained,20,p_rad_s,0.5135697616852836,0.009247142248574742,0.39920199999999995,0.39421900000000004,0.404256
Mission,sustained,20,position_m,0.09615241469125098,0.0014101009395588288,0.39920199999999995,0.39421900000000004,0.404256
Mission,sustained,20,q_rad_s,0.2047817407281285,0.014937187536746041,0.39920199999999995,0.39421900000000004,0.404256
Mission,sustained,20,r_rad_s,0.13332835039338922,0.0019664006923410323,0.39920199999999995,0.39421900000000004,0.404256
Mission,sustained,20,roll_deg,2.4124412096736996,0.05318882059634932,0.39920199999999995,0.39421900000000004,0.404256
Mission,sustained,20,velocity_m_s,0.26223302093565354,0.0032646898875438044,0.39920199999999995,0.39421900000000004,0.404256
Mission,sustained,21,attitude_deg,3.5424889070789316,0.051734610299834165,0.41918,0.4139284,0.4240074
Mission,sustained,21,body_rate_rad_s,0.5294873578603276,0.0038550830461714014,0.41918,0.4139284,0.4240074
Mission,sustained,21,p_rad_s,0.4590501938542341,0.0038681316457962645,0.41918,0.4139284,0.4240074
Mission,sustained,21,position_m,0.10182033956034113,0.0015146843395606653,0.41918,0.4139284,0.4240074
Mission,sustained,21,q_rad_s,0.21923785878017987,0.014420106981794379,0.41918,0.4139284,0.4240074
Mission,sustained,21,r_rad_s,0.1335321919070058,0.0026783650865106635,0.41918,0.4139284,0.4240074
Mission,sustained,21,roll_deg,2.538265278367726,0.07062127734936645,0.41918,0.4139284,0.4240074
Mission,sustained,21,velocity_m_s,0.2695598586509703,0.003495200277132412,0.41918,0.4139284,0.4240074
Mission,sustained,22,attitude_deg,3.679652091240777,0.0562918567689629,0.43914800000000004,0.4336518000000001,0.4490162000000001
Mission,sustained,22,body_rate_rad_s,0.5856831125783334,0.002973950452855176,0.43914800000000004,0.4336518000000001,0.4490162000000001
Mission,sustained,22,p_rad_s,0.5146675625324652,0.003988541156460931,0.43914800000000004,0.4336518000000001,0.4490162000000001
Mission,sustained,22,position_m,0.10739633340534906,0.0016243914343848872,0.43914800000000004,0.4336518000000001,0.4490162000000001
Mission,sustained,22,q_rad_s,0.22974679616453056,0.015017326645454151,0.43914800000000004,0.4336518000000001,0.4490162000000001
Mission,sustained,22,r_rad_s,0.14490116164857647,0.002119275535922799,0.43914800000000004,0.4336518000000001,0.4490162000000001
Mission,sustained,22,roll_deg,2.6551330367825376,0.08420737649913534,0.43914800000000004,0.4336518000000001,0.4490162000000001
Mission,sustained,22,velocity_m_s,0.2793282662660122,0.003710760430326054,0.43914800000000004,0.4336518000000001,0.4490162000000001
Mission,sustained,23,attitude_deg,3.8033518716995456,0.060768129386895964,0.4591259999999999,0.4533274,0.46878240000000004
Mission,sustained,23,body_rate_rad_s,0.5606405808931072,0.00439638076411386,0.4591259999999999,0.4533274,0.46878240000000004
Mission,sustained,23,p_rad_s,0.49203249303789515,0.005162068736174101,0.4591259999999999,0.4533274,0.46878240000000004
Mission,sustained,23,position_m,0.11308612704272693,0.0017659666028835403,0.4591259999999999,0.4533274,0.46878240000000004
Mission,sustained,23,q_rad_s,0.21977321040858652,0.016611225985576236,0.4591259999999999,0.4533274,0.46878240000000004
Mission,sustained,23,r_rad_s,0.1459858241237373,0.0023898165972670595,0.4591259999999999,0.4533274,0.46878240000000004
Mission,sustained,23,roll_deg,2.7498221397150537,0.09526753403903698,0.4591259999999999,0.4533274,0.46878240000000004
Mission,sustained,23,velocity_m_s,0.28781071909020556,0.00402964634076125,0.4591259999999999,0.4533274,0.46878240000000004
Mission,sustained,24,attitude_deg,3.898196923503416,0.06323608920129987,0.47911000000000004,0.4730816,0.4832884
Mission,sustained,24,body_rate_rad_s,0.5572771719559925,0.005146307522879571,0.47911000000000004,0.4730816,0.4832884
Mission,sustained,24,p_rad_s,0.49029975540067,0.004393191444187236,0.47911000000000004,0.4730816,0.4832884
Mission,sustained,24,position_m,0.11928939961944536,0.00182972415150624,0.47911000000000004,0.4730816,0.4832884
Mission,sustained,24,q_rad_s,0.2124273509120896,0.015906043828729646,0.47911000000000004,0.4730816,0.4832884
Mission,sustained,24,r_rad_s,0.1504353539194049,0.0022889663571858776,0.47911000000000004,0.4730816,0.4832884
Mission,sustained,24,roll_deg,2.820885205959318,0.10600271873895875,0.47911000000000004,0.4730816,0.4832884
Mission,sustained,24,velocity_m_s,0.2969526269279343,0.004003412554393094,0.47911000000000004,0.4730816,0.4832884
Mission,sustained,25,attitude_deg,3.98737008616048,0.06185346102850397,0.499049,0.4927776,0.5041941999999997
Mission,sustained,25,body_rate_rad_s,0.550925654838395,0.0034479594055943715,0.499049,0.4927776,0.5041941999999997
Mission,sustained,25,p_rad_s,0.4790332493929174,0.006801907485752694,0.499049,0.4927776,0.5041941999999997
Mission,sustained,25,position_m,0.12578672203174002,0.001942663490769873,0.499049,0.4927776,0.5041941999999997
Mission,sustained,25,q_rad_s,0.2206465257923201,0.01341211226057466,0.499049,0.4927776,0.5041941999999997
Mission,sustained,25,r_rad_s,0.15274346889376747,0.0029533481054208562,0.499049,0.4927776,0.5041941999999997
Mission,sustained,25,roll_deg,2.9028207755408615,0.10851157955763213,0.499049,0.4927776,0.5041941999999997
Mission,sustained,25,velocity_m_s,0.3069045150828244,0.004099751406842159,0.499049,0.4927776,0.5041941999999997
Mission,sustained,26,attitude_deg,4.0760029371669395,0.05828724090654613,0.519034,0.5124928,0.5286602
Mission,sustained,26,body_rate_rad_s,0.5727498000953181,0.0031685875132934182,0.519034,0.5124928,0.5286602
Mission,sustained,26,p_rad_s,0.5078263962100701,0.0036734436698551602,0.519034,0.5124928,0.5286602
Mission,sustained,26,position_m,0.13170483352482162,0.002058417356789378,0.519034,0.5124928,0.5286602
Mission,sustained,26,q_rad_s,0.21259432333514106,0.010794534147369786,0.519034,0.5124928,0.5286602
Mission,sustained,26,r_rad_s,0.1496496686321588,0.0033129763913654436,0.519034,0.5124928,0.5286602
Mission,sustained,26,roll_deg,2.9703997586584663,0.10551896265006613,0.519034,0.5124928,0.5286602
Mission,sustained,26,velocity_m_s,0.31703814129628954,0.005053458799056752,0.519034,0.5124928,0.5286602
Mission,sustained,27,attitude_deg,4.173344468198835,0.05373568151299755,0.5390170000000001,0.5322645999999999,0.5486749999999999
Mission,sustained,27,body_rate_rad_s,0.5644733377502269,0.003363252824794162,0.5390170000000001,0.5322645999999999,0.5486749999999999
Mission,sustained,27,p_rad_s,0.49373135601083035,0.006940971429647777,0.5390170000000001,0.5322645999999999,0.5486749999999999
Mission,sustained,27,position_m,0.13828946976527368,0.0021890145421796505,0.5390170000000001,0.5322645999999999,0.5486749999999999
Mission,sustained,27,q_rad_s,0.21595849400456288,0.01216496149680906,0.5390170000000001,0.5322645999999999,0.5486749999999999
Mission,sustained,27,r_rad_s,0.15479344452333874,0.0034909918178391854,0.5390170000000001,0.5322645999999999,0.5486749999999999
Mission,sustained,27,roll_deg,3.027308301147181,0.10692566972342947,0.5390170000000001,0.5322645999999999,0.5486749999999999
Mission,sustained,27,velocity_m_s,0.32618212144321956,0.006823948480991989,0.5390170000000001,0.5322645999999999,0.5486749999999999
Mission,sustained,28,attitude_deg,4.285179145172509,0.0520117366927467,0.559113,0.5519797999999999,0.5624466
Mission,sustained,28,body_rate_rad_s,0.5657009909014432,0.005044624376936158,0.559113,0.5519797999999999,0.5624466
Mission,sustained,28,p_rad_s,0.49319035580113696,0.0017623352735792821,0.559113,0.5519797999999999,0.5624466
Mission,sustained,28,position_m,0.14455550613777088,0.0023106268166065086,0.559113,0.5519797999999999,0.5624466
Mission,sustained,28,q_rad_s,0.2217146605029451,0.014471651658143474,0.559113,0.5519797999999999,0.5624466
Mission,sustained,28,r_rad_s,0.15423182348682132,0.004076047113064356,0.559113,0.5519797999999999,0.5624466
Mission,sustained,28,roll_deg,3.1174308825263157,0.11326312127235658,0.559113,0.5519797999999999,0.5624466
Mission,sustained,28,velocity_m_s,0.33716303241106266,0.007748774499302344,0.559113,0.5519797999999999,0.5624466
Mission,sustained,29,attitude_deg,4.4445894689928345,0.06343916155848847,0.58139,0.5716608,0.5887344000000001
Mission,sustained,29,body_rate_rad_s,0.5375132250179556,0.001407591872595913,0.58139,0.5716608,0.5887344000000001
Mission,sustained,29,p_rad_s,0.4565799234723327,0.008008387797115666,0.58139,0.5716608,0.5887344000000001
Mission,sustained,29,position_m,0.15112012037421255,0.0024782009847215264,0.58139,0.5716608,0.5887344000000001
Mission,sustained,29,q_rad_s,0.22717911761007628,0.014129514487038263,0.58139,0.5716608,0.5887344000000001
Mission,sustained,29,r_rad_s,0.16473575120047476,0.0038714080008532483,0.58139,0.5716608,0.5887344000000001
Mission,sustained,29,roll_deg,3.271880451713493,0.14042787216672553,0.58139,0.5716608,0.5887344000000001
Mission,sustained,29,velocity_m_s,0.34826450218514676,0.008169772607261075,0.58139,0.5716608,0.5887344000000001
Mission,sustained,30,attitude_deg,4.572369505010756,0.07188807954935068,0.601077,0.5913997999999999,0.6087552
Mission,sustained,30,body_rate_rad_s,0.5691856978953781,0.006254992926493381,0.601077,0.5913997999999999,0.6087552
Mission,sustained,30,p_rad_s,0.49659301401410655,0.010596011161784009,0.601077,0.5913997999999999,0.6087552
Mission,sustained,30,position_m,0.15842539587335328,0.0026857020900974064,0.601077,0.5913997999999999,0.6087552
Mission,sustained,30,q_rad_s,0.21626074393083483,0.01306308837406035,0.601077,0.5913997999999999,0.6087552
Mission,sustained,30,r_rad_s,0.16321944518056264,0.003723022081696764,0.601077,0.5913997999999999,0.6087552
Mission,sustained,30,roll_deg,3.3850507935191274,0.16400887445457282,0.601077,0.5913997999999999,0.6087552
Mission,sustained,30,velocity_m_s,0.3581367283727617,0.00952346830842915,0.601077,0.5913997999999999,0.6087552
Mission,sustained,31,attitude_deg,4.665267726651675,0.0802801642776367,0.6208030000000001,0.611143,0.6287069999999999
Mission,sustained,31,body_rate_rad_s,0.5600183875891244,0.0005718075388333898,0.6208030000000001,0.611143,0.6287069999999999
Mission,sustained,31,p_rad_s,0.48421650189403315,0.007227296006297843,0.6208030000000001,0.611143,0.6287069999999999
Mission,sustained,31,position_m,0.1657681218409309,0.0028649520627087957,0.6208030000000001,0.611143,0.6287069999999999
Mission,sustained,31,q_rad_s,0.2267295694847754,0.01580936703536561,0.6208030000000001,0.611143,0.6287069999999999
Mission,sustained,31,r_rad_s,0.16074693523824532,0.002908294611740068,0.6208030000000001,0.611143,0.6287069999999999
Mission,sustained,31,roll_deg,3.462853862226339,0.1735164996390491,0.6208030000000001,0.611143,0.6287069999999999
Mission,sustained,31,velocity_m_s,0.3686179093359037,0.009369276088335507,0.6208030000000001,0.611143,0.6287069999999999
Mission,sustained,32,attitude_deg,4.766679905281087,0.09179078661440046,0.640598,0.6382878,0.64863
Mission,sustained,32,body_rate_rad_s,0.5724539505937193,0.002710159633375102,0.640598,0.6382878,0.64863
Mission,sustained,32,p_rad_s,0.4987434246000708,0.005633098011175034,0.640598,0.6382878,0.64863
Mission,sustained,32,position_m,0.17307290879989493,0.0031090767736660723,0.640598,0.6382878,0.64863
Mission,sustained,32,q_rad_s,0.22482019725988875,0.017780963200630846,0.640598,0.6382878,0.64863
Mission,sustained,32,r_rad_s,0.15781083584301261,0.0023708958394814406,0.640598,0.6382878,0.64863
Mission,sustained,32,roll_deg,3.5608658559010657,0.18471720451067422,0.640598,0.6382878,0.64863
Mission,sustained,32,velocity_m_s,0.37819568094308503,0.00912425674769715,0.640598,0.6382878,0.64863
Mission,sustained,33,attitude_deg,4.84189743758693,0.09854772848171574,0.660295,0.650589,0.6686905999999999
Mission,sustained,33,body_rate_rad_s,0.5714041558804952,0.004332676585421128,0.660295,0.650589,0.6686905999999999
Mission,sustained,33,p_rad_s,0.4940153042036295,0.006135205081561299,0.660295,0.650589,0.6686905999999999
Mission,sustained,33,position_m,0.1804429463305317,0.0032694815596637206,0.660295,0.650589,0.6686905999999999
Mission,sustained,33,q_rad_s,0.2318222171853023,0.020701225245170613,0.660295,0.650589,0.6686905999999999
Mission,sustained,33,r_rad_s,0.16042048650065613,0.0031573415842733516,0.660295,0.650589,0.6686905999999999
Mission,sustained,33,roll_deg,3.601917534937405,0.1975839005897641,0.660295,0.650589,0.6686905999999999
Mission,sustained,33,velocity_m_s,0.3867328151569787,0.007930889607493035,0.660295,0.650589,0.6686905999999999
Mission,sustained,34,attitude_deg,4.935438002711947,0.10676603789277535,0.6800179999999999,0.6783072,0.6887204000000001
Mission,sustained,34,body_rate_rad_s,0.574242028413955,0.004690528629562031,0.6800179999999999,0.6783072,0.6887204000000001
Mission,sustained,34,p_rad_s,0.48832666040970185,0.007839151990242989,0.6800179999999999,0.6783072,0.6887204000000001
Mission,sustained,34,position_m,0.18820103773066102,0.003455510415045715,0.6800179999999999,0.6783072,0.6887204000000001
Mission,sustained,34,q_rad_s,0.2447827423211768,0.025574808032636336,0.6800179999999999,0.6783072,0.6887204000000001
Mission,sustained,34,r_rad_s,0.15896403032200318,0.003994830893405895,0.6800179999999999,0.6783072,0.6887204000000001
Mission,sustained,34,roll_deg,3.667394638007153,0.2133935631595966,0.6800179999999999,0.6783072,0.6887204000000001
Mission,sustained,34,velocity_m_s,0.39482184812976134,0.006700518863666182,0.6800179999999999,0.6783072,0.6887204000000001
Mission,sustained,35,attitude_deg,5.064219691218889,0.11773592013410906,0.699736,0.6984551999999998,0.7085265999999999
Mission,sustained,35,body_rate_rad_s,0.5506890222405029,0.008216703098066378,0.699736,0.6984551999999998,0.7085265999999999
Mission,sustained,35,p_rad_s,0.45815475956746776,0.005853231974640408,0.699736,0.6984551999999998,0.7085265999999999
Mission,sustained,35,position_m,0.19566384320285615,0.003608224064087207,0.699736,0.6984551999999998,0.7085265999999999
Mission,sustained,35,q_rad_s,0.2490016713618909,0.027160869178337287,0.699736,0.6984551999999998,0.7085265999999999
Mission,sustained,35,r_rad_s,0.16815972007109883,0.003095827741995961,0.699736,0.6984551999999998,0.7085265999999999
Mission,sustained,35,roll_deg,3.780111417179242,0.23201779213578277,0.699736,0.6984551999999998,0.7085265999999999
Mission,sustained,35,velocity_m_s,0.4066306457109888,0.005231592591291335,0.699736,0.6984551999999998,0.7085265999999999
Mission,sustained,36,attitude_deg,5.165131915005439,0.12076077309755727,0.719462,0.718223,0.7293504000000001
Mission,sustained,36,body_rate_rad_s,0.5693146221767816,0.008900381947444235,0.719462,0.718223,0.7293504000000001
Mission,sustained,36,p_rad_s,0.4799393446426649,0.00279951768845282,0.719462,0.718223,0.7293504000000001
Mission,sustained,36,position_m,0.20315988986377045,0.0037069283487544584,0.719462,0.718223,0.7293504000000001
Mission,sustained,36,q_rad_s,0.2453540644004786,0.023902776809099593,0.719462,0.718223,0.7293504000000001
Mission,sustained,36,r_rad_s,0.16984648666519872,0.0035887054653432533,0.719462,0.718223,0.7293504000000001
Mission,sustained,36,roll_deg,3.849227469047218,0.2425853879345127,0.719462,0.718223,0.7293504000000001
Mission,sustained,36,velocity_m_s,0.41714715635299865,0.0043820538127967495,0.719462,0.718223,0.7293504000000001
Mission,sustained,37,attitude_deg,5.267236193629077,0.12121555765191408,0.739179,0.7382453999999999,0.7490932
Mission,sustained,37,body_rate_rad_s,0.5810826457981818,0.005754547012209815,0.739179,0.7382453999999999,0.7490932
Mission,sustained,37,p_rad_s,0.495669667159716,0.0042593338894631105,0.739179,0.7382453999999999,0.7490932
Mission,sustained,37,position_m,0.21115986280111043,0.0038195362419554913,0.739179,0.7382453999999999,0.7490932
Mission,sustained,37,q_rad_s,0.24465247229389953,0.019603320157482288,0.739179,0.7382453999999999,0.7490932
Mission,sustained,37,r_rad_s,0.17044276331590333,0.0044964920033278575,0.739179,0.7382453999999999,0.7490932
Mission,sustained,37,roll_deg,3.9202725313773534,0.2510816409493317,0.739179,0.7382453999999999,0.7490932
Mission,sustained,37,velocity_m_s,0.4293737230654695,0.004080490661248091,0.739179,0.7382453999999999,0.7490932
Mission,sustained,38,attitude_deg,5.378926493979091,0.13095745436369,0.7588969999999998,0.7583425999999999,0.7687594
Mission,sustained,38,body_rate_rad_s,0.5789471903553668,0.008202155431213644,0.7588969999999998,0.7583425999999999,0.7687594
Mission,sustained,38,p_rad_s,0.4958284691952488,0.001340759567612554,0.7588969999999998,0.7583425999999999,0.7687594
Mission,sustained,38,position_m,0.2192132994364011,0.0038606370304287247,0.7588969999999998,0.7583425999999999,0.7687594
Mission,sustained,38,q_rad_s,0.24147480637871363,0.02025379792776686,0.7588969999999998,0.7583425999999999,0.7687594
Mission,sustained,38,r_rad_s,0.1656443474931042,0.004035726115175429,0.7588969999999998,0.7583425999999999,0.7687594
Mission,sustained,38,roll_deg,4.019758170727029,0.2652984985394441,0.7588969999999998,0.7583425999999999,0.7687594
Mission,sustained,38,velocity_m_s,0.44184583067323824,0.0054037108428398335,0.7588969999999998,0.7583425999999999,0.7687594
Mission,sustained,39,attitude_deg,5.4691016448214675,0.13782922647755003,0.7786299999999999,0.7781971999999999,0.7885603999999999
Mission,sustained,39,body_rate_rad_s,0.608963821399286,0.005295654336618827,0.7786299999999999,0.7781971999999999,0.7885603999999999
Mission,sustained,39,p_rad_s,0.5258481798669977,0.004793340717677846,0.7786299999999999,0.7781971999999999,0.7885603999999999
Mission,sustained,39,position_m,0.227563813303477,0.003970775094507896,0.7786299999999999,0.7781971999999999,0.7885603999999999
Mission,sustained,39,q_rad_s,0.2494659925493624,0.02105740502559209,0.7786299999999999,0.7781971999999999,0.7885603999999999
Mission,sustained,39,r_rad_s,0.1641573342067176,0.00456960844388832,0.7786299999999999,0.7781971999999999,0.7885603999999999
Mission,sustained,39,roll_deg,4.0922812127764745,0.273901228255631,0.7786299999999999,0.7781971999999999,0.7885603999999999
