h0_rmse,h1_rmse,h2_rmse,h3_rmse,h4_rmse,h5_rmse,h6_rmse,h7_rmse,h8_rmse,h9_rmse,h10_rmse,h11_rmse,h12_rmse,h13_rmse,h14_rmse,h15_rmse,h16_rmse,h17_rmse,h18_rmse,h19_rmse,h20_rmse,h21_rmse,h22_rmse,h23_rmse,h24_rmse,h25_rmse,h26_rmse,h27_rmse,h28_rmse,h29_rmse,h30_rmse,h31_rmse,h32_rmse,h33_rmse,h34_rmse,h35_rmse,h36_rmse,h37_rmse,h38_rmse,h39_rmse,h40_rmse,h41_rmse,h42_rmse,h43_rmse,h44_rmse,h45_rmse,h46_rmse,h47_rmse,h48_rmse,h49_rmse,h50_rmse,h51_rmse,h52_rmse,h53_rmse,h54_rmse,h55_rmse,h56_rmse,h57_rmse,h58_rmse,h59_rmse,h60_rmse,h61_rmse,h62_rmse,h63_rmse,step
0.34836695,0.35664353,0.2322375,0.23745897,0.21672624,0.33226317,0.27296284,0.25553808,0.20308192,0.2826563,0.3272956,0.27129248,0.27247208,0.29748282,0.36391452,0.2879288,0.27108577,0.37539908,0.29715422,0.1986201,0.3246718,0.22714813,0.26455608,0.3124428,0.45418304,0.32646108,0.34662205,0.25651002,0.418155,0.26597622,0.32152876,0.2756015,0.27172816,0.26095644,0.33956328,0.26619434,0.20470464,0.30796978,0.27492616,0.26343882,0.32130685,0.28059393,0.22661607,0.3343643,0.26846185,0.27857384,0.26913914,0.32113808,0.20419726,0.32374454,0.31129876,0.29361793,0.3188178,0.24267468,0.247327,0.2230371,0.27593485,0.36277527,0.26966083,0.30568168,0.25972772,0.24276346,0.3009923,0.310529,104
0.35256886,0.36047643,0.23149318,0.24024822,0.22002892,0.3340255,0.26799986,0.25322914,0.20480569,0.28291073,0.32930487,0.28123733,0.27277413,0.2991397,0.36442617,0.28859022,0.2721778,0.37563542,0.2956338,0.20146817,0.3242016,0.22966051,0.267564,0.31363142,0.45887893,0.33244812,0.3451941,0.2599236,0.423368,0.2680013,0.31822127,0.2792124,0.27199554,0.26094386,0.34000394,0.2640807,0.20557784,0.30493498,0.27664018,0.2684781,0.32419515,0.28586477,0.22648159,0.3402323,0.27291104,0.28229526,0.2666598,0.3203566,0.20590779,0.32400602,0.31344682,0.29363108,0.32228196,0.23887846,0.24935605,0.22382797,0.27705538,0.3607847,0.27337897,0.30390304,0.25886714,0.24623203,0.30462152,0.30988955,105
0.35478523,0.36302415,0.23336487,0.24702014,0.22542909,0.33391467,0.26569107,0.24817307,0.20754485,0.28253695,0.3299112,0.29094878,0.2714353,0.300849,0.36727735,0.29006287,0.2696789,0.3744902,0.29756048,0.20116414,0.3226379,0.23145097,0.26954824,0.3113596,0.46029216,0.33943743,0.34586757,0.2593203,0.4255992,0.26716405,0.31505638,0.2855207,0.27120113,0.26236778,0.33678615,0.2599837,0.20802933,0.30244154,0.2822729,0.27316862,0.32763806,0.290835,0.22726531,0.3422603,0.2727535,0.28422704,0.26270717,0.3196578,0.20583333,0.32225484,0.31550652,0.29400462,0.3234384,0.23333739,0.25031465,0.22211285,0.27671698,0.35959232,0.27920324,0.30414295,0.25702137,0.25034922,0.30701414,0.3091323,106
0.3525358,0.36563614,0.23059288,0.2500388,0.22771098,0.3328628,0.262203,0.24358155,0.21145572,0.28281242,0.3291615,0.2922492,0.2702424,0.3014372,0.37053642,0.28679958,0.26423347,0.3702235,0.29839614,0.19941159,0.32035032,0.23238552,0.26566237,0.3089273,0.4596645,0.3407727,0.34728995,0.2570247,0.42672035,0.26588023,0.3151074,0.28701368,0.26995358,0.26370844,0.33231696,0.25640073,0.205518,0.30384567,0.27844378,0.27383047,0.32802522,0.29167527,0.22695555,0.33895743,0.269656,0.2837824,0.2627305,0.3186218,0.20325367,0.31693912,0.31940997,0.29280424,0.3231359,0.22620949,0.25281212,0.22135901,0.27777064,0.35874918,0.28105426,0.30536133,0.2552706,0.2523359,0.3088263,0.31048784,107
0.35105547,0.36904803,0.22923931,0.249632,0.23051818,0.3308624,0.256401,0.24026716,0.21470024,0.28204015,0.32965836,0.29131237,0.26688242,0.30194992,0.37247786,0.282025,0.26424894,0.3698073,0.2936938,0.19907004,0.31881478,0.23128766,0.2621564,0.30834195,0.45763415,0.3365953,0.35001287,0.25699645,0.4276252,0.26254982,0.31751066,0.28767204,0.269323,0.26306662,0.33056957,0.2556991,0.2065487,0.3052718,0.27803785,0.27149197,0.32687122,0.2890505,0.2255346,0.33362144,0.26447126,0.28094015,0.263753,0.31685457,0.20324712,0.31326726,0.32139352,0.28865302,0.32168916,0.22253382,0.25132996,0.2213419,0.2780011,0.35679272,0.28170907,0.30639535,0.25181323,0.25332776,0.30640733,0.31259245,108
0.35234708,0.3722697,0.23112062,0.24914072,0.2298168,0.3296073,0.2506111,0.24244058,0.21680279,0.2806344,0.33116934,0.2919572,0.26457784,0.30305907,0.37365702,0.2780161,0.26462176,0.37068886,0.2906387,0.19610515,0.31545016,0.23023383,0.26341507,0.3108579,0.4573953,0.3312323,0.35444707,0.25779122,0.4281544,0.26346794,0.31574243,0.28556,0.26966202,0.26691896,0.3339253,0.2582776,0.20612355,0.3081726,0.27506807,0.26742345,0.3260983,0.2878417,0.22613415,0.33006123,0.26164293,0.27456886,0.26781794,0.31454358,0.20560648,0.3127861,0.3244216,0.28547803,0.31900814,0.22194584,0.25484875,0.22165301,0.28009498,0.35656238,0.27832976,0.30568627,0.24696195,0.25731885,0.30268165,0.31278244,109
0.3561491,0.37434497,0.2358077,0.25432274,0.22931072,0.32907644,0.24989913,0.24955085,0.21704331,0.28108194,0.33225596,0.29502067,0.26945147,0.30418313,0.37310642,0.27670953,0.26558977,0.3702231,0.29248673,0.1955912,0.31023583,0.2317559,0.2700464,0.31321794,0.4576773,0.32870984,0.35542175,0.25863263,0.4290254,0.26732433,0.31238782,0.2869484,0.26992017,0.265738,0.34188357,0.26211467,0.20474982,0.31209335,0.27463475,0.26807672,0.33048484,0.29245695,0.22815457,0.32961857,0.26056862,0.2665189,0.2746526,0.3124631,0.20926736,0.3193838,0.3254559,0.28758362,0.3203414,0.22440557,0.25667167,0.22306423,0.27935567,0.35945266,0.2759053,0.30782077,0.24448365,0.26181293,0.29930255,0.31126136,110
0.35609916,0.37499526,0.23428491,0.2560582,0.22741413,0.32945338,0.249853,0.25348297,0.21541704,0.28390986,0.33272004,0.2952371,0.27397886,0.30470574,0.3701983,0.2805646,0.26579142,0.36667785,0.2951167,0.19768983,0.30930293,0.23025022,0.27225387,0.31263393,0.4569825,0.32489803,0.35560432,0.2595263,0.42979157,0.26798955,0.31180564,0.2871182,0.2699747,0.2607248,0.34766823,0.26310393,0.20062168,0.31656855,0.27236244,0.271527,0.33674502,0.29828304,0.23084909,0.33111677,0.2607657,0.2604045,0.27917552,0.31378406,0.20863356,0.32257366,0.32287794,0.29301915,0.32165354,0.2287725,0.25797996,0.22239546,0.28036842,0.36298224,0.2742125,0.3109477,0.24622792,0.25853705,0.2971395,0.30970043,111
0.35433853,0.37452245,0.22947723,0.25024655,0.2283918,0.32938427,0.25386882,0.2517889,0.21265654,0.28876376,0.33231732,0.28997555,0.27436143,0.30317175,0.3682421,0.28700465,0.26510462,0.363161,0.29743385,0.19872631,0.31510305,0.22940022,0.27407712,0.3114363,0.45504463,0.31870988,0.35341245,0.2596832,0.42984858,0.26855165,0.31245613,0.29058206,0.2688426,0.25812295,0.3493443,0.26234818,0.19862235,0.31786874,0.27102375,0.27246717,0.34110957,0.29989728,0.2301972,0.33177605,0.26305747,0.25991732,0.27649233,0.3162162,0.2037087,0.32445195,0.32048073,0.30192006,0.320719,0.23365249,0.25838417,0.22151627,0.28521407,0.36624146,0.27730432,0.31451344,0.25052524,0.25260273,0.29376408,0.31055155,112
0.3507858,0.37130642,0.23421004,0.24773143,0.23241629,0.32893476,0.2601681,0.2516373,0.21087684,0.28996333,0.33121377,0.28236857,0.27569136,0.3010399,0.3704316,0.28937554,0.26471198,0.3618853,0.2992526,0.19980094,0.32242298,0.22798954,0.2745878,0.31079584,0.45406264,0.310916,0.35170636,0.25505137,0.42871284,0.26947215,0.31576616,0.29442322,0.2692103,0.25685,0.35054845,0.2647854,0.20516546,0.31956714,0.27283657,0.27100748,0.3407188,0.29951072,0.22861145,0.33146155,0.2652345,0.2677966,0.27884564,0.31519166,0.20133527,0.32298553,0.31679773,0.31019363,0.3205324,0.23639858,0.25861666,0.21945529,0.2888248,0.36823347,0.28284135,0.31894943,0.25384155,0.25689423,0.2922994,0.31200632,113
0.3489574,0.36689186,0.23779961,0.24631165,0.23337403,0.32954252,0.26556212,0.25339198,0.20873453,0.28848016,0.33060813,0.27618372,0.27807313,0.2998074,0.37174338,0.28859428,0.26511523,0.36059865,0.2966438,0.19955705,0.32792208,0.22803056,0.27413133,0.31216168,0.45418218,0.30871767,0.3503213,0.25168556,0.42786816,0.2705061,0.3191961,0.29580933,0.26923037,0.25722274,0.35190168,0.26663235,0.21133627,0.3206576,0.27361345,0.26709706,0.34049135,0.2997744,0.22688118,0.328081,0.2683783,0.27783635,0.28122625,0.31195655,0.20184623,0.32473016,0.3134745,0.3160691,0.3198495,0.23679814,0.25617597,0.21966271,0.28638417,0.3700956,0.2848336,0.31905916,0.25438204,0.25883585,0.29407236,0.31433633,114
0.35039842,0.3642839,0.23760666,0.24454309,0.23019789,0.33071545,0.27098992,0.25516504,0.20782599,0.2886357,0.33080453,0.2739349,0.279296,0.300145,0.37115532,0.2875814,0.2662901,0.3617675,0.29797542,0.20015068,0.3321943,0.22332245,0.26624823,0.31474888,0.4564567,0.312111,0.35197803,0.25282112,0.43012586,0.27288505,0.32285553,0.29699922,0.2687997,0.2574062,0.3484339,0.26645243,0.21508613,0.32178834,0.27608472,0.26044,0.3362838,0.29812595,0.22655502,0.33067805,0.26978502,0.28258008,0.28509015,0.3125897,0.20143518,0.32355815,0.31464314,0.31521574,0.3204764,0.23746023,0.25583947,0.22130807,0.2840784,0.37085524,0.28430733,0.31636935,0.25468925,0.2557604,0.2968358,0.31690618,115
0.35482857,0.3638896,0.23630644,0.24631241,0.22916682,0.3323357,0.27366382,0.2557366,0.20780852,0.2874606,0.33392346,0.27903304,0.27692926,0.30212006,0.37005502,0.28639725,0.26628307,0.36439306,0.29855078,0.20167972,0.3377793,0.22263035,0.26222992,0.31596527,0.45853528,0.31896207,0.35552263,0.25806728,0.43438306,0.27580646,0.32382572,0.29640743,0.2693662,0.25816298,0.3458246,0.26511076,0.21204747,0.32103622,0.27912927,0.259852,0.3327251,0.2964789,0.22856888,0.33727837,0.27155682,0.28225893,0.28476846,0.31688967,0.20270588,0.32135382,0.31671482,0.31208858,0.32317978,0.23708282,0.256652,0.2200964,0.28449497,0.36979243,0.28239873,0.31169927,0.25740945,0.25405908,0.29854172,0.3182212,116
0.35658962,0.36473858,0.23184353,0.24544142,0.23243648,0.33335608,0.27013475,0.2544004,0.20671552,0.28272155,0.33838043,0.28350946,0.27318773,0.30666763,0.37069952,0.28444403,0.2649619,0.3639701,0.29895663,0.20135008,0.34144294,0.22301199,0.25913978,0.31616908,0.45906818,0.32233077,0.35945824,0.2604565,0.43767476,0.27395156,0.32162738,0.29652557,0.26828456,0.25886613,0.34402815,0.2624873,0.21032007,0.31929287,0.28116307,0.26151475,0.3309765,0.29390088,0.23103732,0.34196416,0.27113897,0.28498775,0.28381887,0.3185147,0.20470253,0.31807935,0.31679586,0.30700386,0.3241477,0.23696034,0.261535,0.21892686,0.28287202,0.36665016,0.2810035,0.30550522,0.2579837,0.2572409,0.30133942,0.31908965,117
0.35528323,0.36502475,0.22706479,0.24774334,0.23642801,0.33280453,0.2629495,0.25146994,0.20615971,0.28204527,0.34108073,0.288368,0.27288043,0.31092378,0.37376803,0.2826055,0.26784575,0.36459085,0.2966375,0.20283304,0.33791095,0.22540715,0.25955188,0.32048088,0.45885667,0.32318386,0.36084905,0.25978625,0.43994766,0.27270994,0.31797096,0.2954305,0.2674983,0.2597086,0.3444975,0.26167536,0.21231063,0.31702155,0.2829261,0.2623115,0.3343765,0.29566562,0.23399562,0.33956712,0.2690051,0.28814334,0.28182772,0.3156417,0.20877986,0.31846985,0.31517914,0.30358624,0.32325697,0.23560144,0.26335683,0.21863174,0.27986124,0.36331,0.27990568,0.30156174,0.25292018,0.2590723,0.3096694,0.31860685,118
0.35288483,0.36666766,0.22595546,0.25348395,0.23646101,0.33119625,0.25467485,0.24750902,0.20673624,0.287904,0.34060776,0.29115257,0.274137,0.31490725,0.37886283,0.28491834,0.27105492,0.36587587,0.29351416,0.20341375,0.33205324,0.227313,0.26311737,0.32204542,0.45814756,0.32741275,0.3624999,0.25716975,0.44152254,0.26758704,0.3138956,0.29482216,0.26659843,0.25735056,0.34424838,0.26016173,0.2133944,0.31512,0.27976897,0.26019394,0.33872116,0.2964031,0.23231389,0.3346271,0.26499212,0.28550255,0.28088176,0.312145,0.21090746,0.3170116,0.31486985,0.3038427,0.32061204,0.23193556,0.2635233,0.21826208,0.27906477,0.36081252,0.27918562,0.30254388,0.24616121,0.26050726,0.31555453,0.3170248,119
0.35037667,0.3699657,0.22366183,0.25326374,0.23114146,0.33103493,0.2498011,0.24425127,0.20973013,0.2932558,0.3394079,0.2901106,0.2747677,0.3157219,0.38360903,0.28771424,0.26943278,0.3658037,0.290245,0.20359512,0.32825983,0.22653942,0.26705757,0.31569657,0.45923215,0.33039728,0.3618902,0.259427,0.43984085,0.26114345,0.31122103,0.28775918,0.26763928,0.25783834,0.34187463,0.25906616,0.20990075,0.31267652,0.2745677,0.26033306,0.34020796,0.2930971,0.22835322,0.33397272,0.26117328,0.2781354,0.27607325,0.31074557,0.20829561,0.31369403,0.3208975,0.30262396,0.318561,0.22785576,0.26328102,0.2234061,0.2827338,0.35954744,0.27502024,0.3035152,0.24178776,0.26083937,0.31497505,0.315707,120
0.35065877,0.37293708,0.22244798,0.2519776,0.22910656,0.33227548,0.24517028,0.24577993,0.2130185,0.29070747,0.3373001,0.2874998,0.27279028,0.31385446,0.3861764,0.28732073,0.26651496,0.36577162,0.28883392,0.20149036,0.32560754,0.22436094,0.27188772,0.30637744,0.46006393,0.32895705,0.3613459,0.2614415,0.43728462,0.25661224,0.30904838,0.28222567,0.27009395,0.25918123,0.34155777,0.2588459,0.2031224,0.3120417,0.27182734,0.2637431,0.33547157,0.28792188,0.22513181,0.33459836,0.2585011,0.27408883,0.27713585,0.31203437,0.20777021,0.31357005,0.3255284,0.29993415,0.31858957,0.22605184,0.26553494,0.22545418,0.2852351,0.35897908,0.27030185,0.30792603,0.24105671,0.26341262,0.31104678,0.3137177,121
0.35113254,0.37620825,0.23084319,0.2544561,0.23163377,0.33598712,0.24166557,0.25242624,0.21399209,0.28334546,0.3371453,0.28828079,0.266556,0.31020376,0.3854331,0.28417787,0.2680351,0.36685398,0.28877217,0.20376353,0.32037932,0.2250737,0.27614787,0.30247554,0.46210518,0.32879338,0.36060214,0.26206937,0.43390694,0.25171313,0.3072492,0.2798417,0.2746843,0.2620622,0.34522977,0.2599198,0.20307572,0.31424117,0.27688897,0.26958227,0.33348727,0.2863665,0.22418654,0.33353758,0.256134,0.27167022,0.27927572,0.31202942,0.21283147,0.31583968,0.32645002,0.30193016,0.3221166,0.22642411,0.26747024,0.22472656,0.2842595,0.35677606,0.26805595,0.31425264,0.24357142,0.26821855,0.30936354,0.31223756,122
0.3473211,0.3773257,0.23635265,0.25869697,0.23125052,0.33972695,0.23935524,0.2591526,0.2127781,0.28098896,0.33558175,0.28932703,0.26252455,0.307934,0.38409764,0.2834688,0.27302378,0.36681125,0.28608653,0.20423315,0.31449503,0.22557735,0.280105,0.3038423,0.46409172,0.32713625,0.35953358,0.2572191,0.42962196,0.25168177,0.3063783,0.28086978,0.2775237,0.2606359,0.3497651,0.26011124,0.2039603,0.3163791,0.2811325,0.27308032,0.335127,0.29144052,0.22328947,0.3335822,0.25716367,0.26867756,0.27840072,0.31076416,0.21514644,0.31758395,0.32507244,0.30686486,0.3255911,0.22995369,0.26679713,0.22476813,0.2847104,0.35643244,0.26760322,0.31927365,0.24798802,0.26908752,0.30795297,0.31095985,123
0.345844,0.3782034,0.23879823,0.25717664,0.22846031,0.34277198,0.24071148,0.26181665,0.21259205,0.2841487,0.33344612,0.28679827,0.26486856,0.30571717,0.38306373,0.2835699,0.2749495,0.3656434,0.28565323,0.20685726,0.31179157,0.2263975,0.280166,0.30965677,0.4651052,0.32196957,0.3566582,0.2557358,0.42654312,0.25690416,0.30999488,0.2799082,0.2781607,0.26199493,0.35047668,0.262851,0.20445275,0.31776878,0.2842231,0.2746493,0.33574054,0.2979824,0.22567494,0.33794823,0.2633058,0.27066728,0.27297094,0.3140313,0.21345922,0.31910813,0.32640865,0.3117382,0.32893622,0.23125385,0.2649993,0.22552334,0.2895415,0.35762006,0.270267,0.3215821,0.25243613,0.2646432,0.30773813,0.31025514,124
0.34399214,0.37688974,0.23815688,0.25381622,0.22825688,0.3456506,0.24564973,0.26214814,0.2112382,0.29183713,0.33085677,0.2844489,0.27299494,0.3047893,0.38511768,0.28569296,0.2764846,0.3628619,0.28637263,0.20772938,0.31464413,0.22684939,0.2826582,0.31632286,0.4635379,0.31611818,0.35312808,0.25111702,0.42282706,0.26299873,0.3152857,0.28518304,0.27758116,0.26519647,0.34904823,0.26430008,0.2067545,0.31991792,0.2852382,0.27501962,0.33687332,0.3032845,0.22444704,0.34026304,0.27026713,0.27576956,0.27422103,0.31687346,0.21133758,0.32147112,0.32403743,0.31678015,0.3300071,0.2309247,0.26104504,0.22716528,0.29434192,0.3613643,0.27503324,0.32181334,0.25341967,0.2636657,0.31118616,0.30994633,125
0.3453961,0.374973,0.23602086,0.25324115,0.22663444,0.34819093,0.25549656,0.2642548,0.2086919,0.2944264,0.33064607,0.28307834,0.2798919,0.30401635,0.38568398,0.2866894,0.27809167,0.36232847,0.29067627,0.20769817,0.31854668,0.22651204,0.282662,0.3180284,0.46232325,0.31543604,0.35030133,0.25160575,0.4216523,0.2684917,0.3172999,0.29061133,0.27665004,0.26411852,0.34786627,0.26392838,0.21112907,0.3220928,0.28621787,0.2722284,0.33630112,0.30133298,0.22233075,0.3402743,0.27461094,0.27952695,0.27931386,0.31599218,0.21259923,0.32618588,0.32194862,0.31639883,0.33076847,0.2314043,0.2574924,0.23028934,0.2927178,0.367558,0.280795,0.32133725,0.25518548,0.26137283,0.3115914,0.30939552,126
0.3444973,0.37193078,0.23402837,0.2562799,0.22661512,0.3499698,0.26664132,0.26860845,0.2091598,0.29483497,0.3298821,0.2810182,0.2838462,0.30612305,0.38387454,0.28975034,0.27954713,0.36359635,0.29611185,0.20314695,0.32556757,0.22387287,0.27612302,0.31806937,0.4636413,0.31704858,0.3513229,0.2517796,0.42344198,0.27388203,0.32035217,0.2968116,0.2762167,0.26121888,0.34562388,0.26288733,0.21147576,0.32488912,0.28588402,0.26541987,0.33626217,0.29894996,0.22565143,0.33954337,0.27586183,0.28354275,0.28959963,0.31218815,0.21329543,0.3254753,0.31895232,0.31661317,0.3305244,0.23234043,0.25779626,0.23137395,0.28883907,0.37292045,0.2850769,0.32170442,0.2555408,0.26056704,0.31097084,0.30698043,127
0.34793204,0.3697452,0.23518331,0.25527808,0.22827236,0.3500232,0.26773044,0.26908767,0.20832385,0.29282537,0.3300236,0.28219667,0.28819573,0.3107054,0.3829925,0.2861127,0.27782464,0.3666785,0.29759604,0.20129725,0.33407885,0.22110616,0.27370995,0.32156315,0.46557644,0.322074,0.35504416,0.2539816,0.4264274,0.27393106,0.32187524,0.29840183,0.27561477,0.257346,0.34403864,0.26237008,0.20883757,0.32631347,0.28380895,0.2660658,0.3317079,0.29762095,0.22613461,0.34183812,0.27745306,0.28455743,0.2926044,0.31374982,0.20612742,0.32548073,0.31884998,0.31583437,0.33511543,0.23300958,0.2584209,0.23019616,0.28580403,0.374313,0.28352794,0.32136708,0.25723776,0.25963768,0.3096985,0.3061882,128
0.35462683,0.36819866,0.23279528,0.25045517,0.23336516,0.3485501,0.27173406,0.26530585,0.20962639,0.29178256,0.3308913,0.28697905,0.29229525,0.31472036,0.3824566,0.28478596,0.27199325,0.36874333,0.30047545,0.20107765,0.34408984,0.21847202,0.2733678,0.3237476,0.46542278,0.326149,0.35781783,0.25859874,0.43001664,0.27526686,0.32323542,0.30226177,0.27530265,0.25903645,0.34084496,0.26136705,0.206382,0.3256928,0.2864937,0.26685157,0.3299186,0.29475015,0.22944318,0.34453875,0.2775508,0.28624722,0.29350448,0.32014138,0.20128702,0.32664654,0.3217163,0.31489047,0.3363946,0.23324895,0.26346225,0.22925901,0.28604844,0.3741603,0.2845204,0.3184722,0.26078787,0.26132473,0.31019834,0.3074837,129
0.35950643,0.36858594,0.22808763,0.24696274,0.23864664,0.34492573,0.27255058,0.26163045,0.20891206,0.28954282,0.33197215,0.28829494,0.2896609,0.31614757,0.38220653,0.28180075,0.27094674,0.37040186,0.30354187,0.2007896,0.34725085,0.22363356,0.27374637,0.32645103,0.46302783,0.3277165,0.35999835,0.26124382,0.4345527,0.27352366,0.32376686,0.3040759,0.2717249,0.26008496,0.33897525,0.2596718,0.20686142,0.32313237,0.2866454,0.26380014,0.32939413,0.2903287,0.23136495,0.34523702,0.27251723,0.29118064,0.29744494,0.32292846,0.2037454,0.32514045,0.32195842,0.31302837,0.33530968,0.23332681,0.26719302,0.22205006,0.2845747,0.37244573,0.28527752,0.31386074,0.26463202,0.26246545,0.31134766,0.31055233,130
0.35880888,0.37022826,0.22379021,0.24982987,0.24161601,0.34001487,0.27013588,0.2570343,0.20940287,0.28924915,0.33353046,0.2901337,0.2866425,0.3180143,0.38252667,0.2812734,0.27402344,0.37190318,0.3061809,0.19998164,0.34635508,0.22786279,0.27532843,0.32889363,0.46147552,0.32852754,0.36221567,0.2636953,0.43885326,0.27040413,0.32381433,0.30264115,0.27051017,0.26152003,0.3377083,0.2589599,0.2061106,0.3197856,0.28621683,0.2590493,0.32884735,0.28927583,0.23133379,0.34588984,0.26805303,0.2939535,0.29630014,0.32201138,0.20832524,0.3244994,0.324017,0.31268165,0.33131826,0.2303904,0.27081886,0.22018501,0.2846714,0.36909917,0.28257537,0.3110026,0.26703942,0.26551005,0.31577063,0.31355938,131
0.35918435,0.3698295,0.22601308,0.25429165,0.23999757,0.33659157,0.2651066,0.25334772,0.21169946,0.28797475,0.33410478,0.29362288,0.2836014,0.3199624,0.38569656,0.27971172,0.27517503,0.3739635,0.30529588,0.20060293,0.3422464,0.2261502,0.27482218,0.3284155,0.46038103,0.33095476,0.362811,0.2637338,0.44196573,0.26533905,0.32287595,0.29920343,0.27285686,0.25971597,0.33825344,0.25868553,0.20497096,0.31831577,0.2828872,0.26103276,0.3317734,0.29328588,0.23109694,0.34163606,0.26481822,0.2930984,0.2956998,0.3173294,0.20659609,0.32498515,0.32625785,0.31358373,0.33169946,0.22698481,0.27551165,0.22183153,0.28274024,0.3644956,0.27893224,0.31369972,0.26404652,0.27075815,0.32041758,0.31393516,132
0.36014783,0.3694604,0.23083386,0.25915575,0.23920076,0.33472446,0.25810328,0.25397587,0.21162398,0.28637576,0.33460474,0.2967812,0.27908266,0.31927907,0.3879067,0.27952158,0.27534947,0.37398046,0.29976583,0.20255722,0.33469483,0.22509012,0.2782585,0.3226468,0.46066782,0.33319232,0.36264464,0.26365826,0.44349098,0.25996172,0.3230321,0.29035455,0.27528855,0.2567224,0.3415033,0.26187402,0.20124042,0.3169565,0.2776772,0.2664657,0.3338251,0.296702,0.22770172,0.33577126,0.26408643,0.28972417,0.29273027,0.31408328,0.20643993,0.32720605,0.32497403,0.3129864,0.3341199,0.22414826,0.27386624,0.22228228,0.27823046,0.36117274,0.27508777,0.3132428,0.25770825,0.27262124,0.3186505,0.31142354,133
0.35816923,0.36899373,0.2341132,0.25942186,0.23867525,0.33553913,0.2526088,0.25585684,0.21232493,0.28995264,0.33444896,0.29698426,0.2761544,0.31822607,0.38832402,0.28358334,0.27599943,0.3711498,0.29311076,0.20506261,0.3271401,0.22472796,0.2857338,0.3162003,0.4615286,0.33290607,0.35976216,0.2619082,0.441604,0.2582082,0.3189664,0.28592187,0.2760421,0.25652558,0.34688446,0.26321372,0.20026577,0.31769282,0.27269787,0.2703456,0.334225,0.29873854,0.22559214,0.3345858,0.26468316,0.2834813,0.29265305,0.31056374,0.21030481,0.33025944,0.32403123,0.31406292,0.33358452,0.22470038,0.27301913,0.22124632,0.27954137,0.35936278,0.2725963,0.31595093,0.2529591,0.2724092,0.31817034,0.30994204,134
0.3593516,0.37000498,0.23487577,0.25556707,0.23711213,0.33839336,0.24958773,0.25832585,0.21509682,0.2939466,0.33233508,0.29374892,0.2754742,0.3163387,0.38656366,0.28873155,0.27666628,0.36775315,0.28994286,0.2057715,0.31865466,0.22724764,0.2927212,0.31286237,0.46377695,0.32750097,0.35811177,0.2617317,0.4387377,0.26341426,0.312036,0.28193462,0.27681902,0.25655365,0.35002494,0.26622513,0.1986599,0.31871334,0.2695419,0.27551922,0.3347662,0.3000816,0.2283149,0.33686244,0.26873165,0.27902433,0.289501,0.30860144,0.21123323,0.3325734,0.32499453,0.31800565,0.33242804,0.22686355,0.27390268,0.21961713,0.28764093,0.35951152,0.27020675,0.31994405,0.25333047,0.27383125,0.3157829,0.30627713,135
0.35853872,0.37146223,0.23046891,0.24835132,0.23558685,0.34193292,0.25144994,0.25727025,0.21536341,0.29667723,0.3307126,0.28626668,0.2737759,0.31351694,0.38703272,0.29220006,0.28167027,0.36400563,0.2901353,0.2061238,0.31851062,0.23045425,0.29687414,0.31317788,0.46324512,0.31508985,0.35521957,0.25939646,0.43550962,0.26664996,0.30883428,0.2833414,0.27575704,0.2562686,0.3496432,0.26686653,0.20267147,0.32064235,0.27708608,0.27829325,0.33591485,0.29914743,0.23155612,0.34026718,0.2738531,0.28167957,0.28313416,0.3117251,0.21225585,0.3341538,0.32116908,0.32074988,0.3287838,0.22849503,0.27263045,0.22131915,0.2988183,0.36055094,0.27395847,0.32289076,0.25696266,0.27547616,0.31592306,0.3023301,136
0.35106817,0.37096953,0.23221064,0.24860683,0.23745386,0.3449191,0.25612885,0.25666156,0.21448264,0.29255658,0.33052,0.28401753,0.2721157,0.31012955,0.3892352,0.28801143,0.2882901,0.36375102,0.2933784,0.20972893,0.32359016,0.23556104,0.29458624,0.31547496,0.4605505,0.30923802,0.3503958,0.2551374,0.43520886,0.26938033,0.31035694,0.2897356,0.2747407,0.25757906,0.34892458,0.26930547,0.21301389,0.32366323,0.29382205,0.27804324,0.3361989,0.29849854,0.23110168,0.3420324,0.27539825,0.28857398,0.28071728,0.31850836,0.21648158,0.33364737,0.31664708,0.32091874,0.3264406,0.22760946,0.27118582,0.2238348,0.30110762,0.36259985,0.279627,0.32441863,0.26119503,0.27636743,0.31915402,0.3014921,137
0.3416794,0.36864442,0.23512945,0.25420347,0.23772284,0.34878883,0.2601308,0.2585641,0.21562193,0.29149258,0.33038077,0.28744438,0.27327716,0.30935544,0.3915741,0.28958383,0.29114255,0.36736426,0.29790962,0.21226826,0.32975513,0.23428062,0.28876486,0.3204457,0.4589562,0.31750944,0.34859878,0.2506755,0.4341911,0.27354297,0.31291205,0.29311225,0.27544117,0.26302797,0.34732726,0.27188104,0.21693924,0.32622457,0.2984869,0.2760598,0.34028232,0.30168176,0.22955744,0.34375834,0.26957205,0.29534337,0.28593346,0.32121193,0.21835789,0.3299808,0.3183393,0.32181823,0.32847112,0.2279748,0.2711185,0.23066045,0.29737446,0.36579752,0.27970025,0.32611886,0.2637365,0.27493396,0.32513347,0.30486286,138
