window_id,log_id,hidden_onset_s,physical_onset_s
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2125:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2175:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2225:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,1.5967669999999992
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2275:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.7983839999999994
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2325:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2375:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2425:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2475:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.39919099999999996,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2525:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.7983819999999994
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2575:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2625:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2675:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,2.8043110000000055
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2725:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2775:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2825:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2875:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,1.4071440000000002
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2925:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2975:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3025:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3075:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3125:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.3991889999999999,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3175:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3225:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3275:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3325:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,3.602673000000008
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3375:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,1.0079499999999995
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3425:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,1.7963459999999998
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3475:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,2.3951270000000027
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3525:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,1.1975629999999993,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3575:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.399188
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3625:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.399187
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3675:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3725:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.399187,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3775:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.49898699999999996
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3825:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3875:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3925:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:3975:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4025:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4075:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.9979659999999996,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4125:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4175:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4225:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4275:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4325:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4375:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4425:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,4.60060800000001
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4475:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,1.59674,3.6026440000000077
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4525:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,2.6046820000000026
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4575:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,1.8063110000000002
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4625:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,1.2075339999999997
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4675:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:4725:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:25:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,2.405077000000003
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:75:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,,1.397141
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:125:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:175:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.498978,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:225:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:275:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:325:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:375:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.49897700000000006
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:425:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:475:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:525:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,2.8042530000000045,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:575:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:625:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:675:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:725:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:775:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.19959100000000002,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:825:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:875:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,4.001791000000008
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:925:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:975:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,,4.201381000000006
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:1025:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,,1.207523
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:1075:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,,2.1954960000000017
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:1125:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,3.5926280000000053
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:1175:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,2.594676000000003
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:1225:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:1275:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,,4.800148000000008
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:1325:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:1375:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.7983619999999992
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:5:1425:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:25:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:75:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,,
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:125:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,,
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:175:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,4.800711999999998
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:225:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,3.802640999999994
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:275:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,2.804570999999996
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:325:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,1.7965209999999983
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:375:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.7984530000000002
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:425:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:475:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,1.9961249999999977
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:525:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.19961200000000004
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:575:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:625:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,1.3972839999999989,1.9961189999999964
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:675:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.3992240000000001,1.9961159999999964
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:725:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:775:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,1.0080370000000003,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:825:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.49902800000000014
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:0:875:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:25:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:75:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,3.203722999999995,0.39921900000000005
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:125:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:175:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:225:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,1.1976499999999992,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:275:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:325:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:375:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:425:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:475:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.389236,0.9980399999999998
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:525:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:575:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:625:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,1.1976419999999994
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:675:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:725:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:775:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:825:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:875:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:925:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:975:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1025:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,1.9960569999999964,0.19960500000000003
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1075:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,4.401294000000002
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1125:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1175:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1225:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1275:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,1.1976289999999992,1.3972329999999986
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1325:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1375:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1425:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1475:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1525:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1575:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.39920799999999995,1.7964339999999979
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1625:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,1.9960359999999993
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1675:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.9980169999999996
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1725:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.5988089999999999
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1775:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1825:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1875:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1925:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:1975:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2025:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.19960200000000003,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2075:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.4990049999999998,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2125:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.49900499999999987,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2175:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2225:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2275:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2325:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.3992029999999999,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2375:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2425:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2475:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2525:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.39919799999999994
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2575:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2625:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,4.401196000000014,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2675:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2725:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,2.0059859999999983,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2775:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2825:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2875:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2925:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,4.20157800000002
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:2975:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.39919999999999994
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3025:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.7983999999999994
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3075:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.7983999999999996,1.397198999999999
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3125:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.3991999999999999,2.2055760000000006
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3175:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,1.6067770000000001
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3225:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
validation:2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg:1:3275:5s,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0.0,0.0
