history_steps,seed,flight_id,cohort,horizon_s,n_windows,metric,value
5,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,body_rate_q_rmse_rad_s,0.27159293261811795
5,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,body_rate_q_rmse_rad_s,0.3223228108684167
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,body_rate_q_rmse_rad_s,0.2623419930922394
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,body_rate_q_rmse_rad_s,0.2914601302374207
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,body_rate_q_rmse_rad_s,0.3102809222495307
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,body_rate_q_rmse_rad_s,0.3684395368225058
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,body_rate_q_rmse_rad_s,0.294848959175667
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,body_rate_q_rmse_rad_s,0.27482951094471125
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,body_rate_q_rmse_rad_s,0.28411997307994286
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,body_rate_q_rmse_rad_s,0.3031440198319326
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,body_rate_q_rmse_rad_s,0.27425686571541846
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,body_rate_q_rmse_rad_s,0.24705213757729433
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,body_rate_q_rmse_rad_s,0.2535513359045462
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,body_rate_q_rmse_rad_s,0.31983832868729867
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,body_rate_q_rmse_rad_s,0.2594932528737316
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,body_rate_q_rmse_rad_s,0.28006913323791144
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,body_rate_q_rmse_rad_s,0.27698958816813074
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,body_rate_q_rmse_rad_s,0.3081407825925687
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,body_rate_q_rmse_rad_s,0.25618520707346365
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,body_rate_q_rmse_rad_s,0.2768478642196601
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,body_rate_q_rmse_rad_s,0.298466356217722
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,body_rate_q_rmse_rad_s,0.39260147074420054
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,body_rate_q_rmse_rad_s,0.24107620712145725
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,body_rate_q_rmse_rad_s,0.22157081878078388
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,body_rate_q_rmse_rad_s,0.2608116588416437
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,body_rate_q_rmse_rad_s,0.2867770867372376
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,body_rate_q_rmse_rad_s,0.24642156323813272
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,body_rate_q_rmse_rad_s,0.25103011865700564
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,body_rate_q_rmse_rad_s,0.23060266748966401
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,body_rate_q_rmse_rad_s,0.311944528950863
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,body_rate_q_rmse_rad_s,0.25729344148083794
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,body_rate_q_rmse_rad_s,0.23333528972647843
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,body_rate_q_rmse_rad_s,0.23593201273066206
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,body_rate_q_rmse_rad_s,0.30838117689682754
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,body_rate_q_rmse_rad_s,0.2572767910295092
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,body_rate_q_rmse_rad_s,0.26983788802751635
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,body_rate_q_rmse_rad_s,0.2927304379883415
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,body_rate_q_rmse_rad_s,0.31619446135897505
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,body_rate_q_rmse_rad_s,0.2870969982752844
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,body_rate_q_rmse_rad_s,0.23002232999524622
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,body_rate_q_rmse_rad_s,0.25498033628628897
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,body_rate_q_rmse_rad_s,0.3470629532850304
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,body_rate_q_rmse_rad_s,0.20952331265846913
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,body_rate_q_rmse_rad_s,0.25327390665070143
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,body_rate_q_rmse_rad_s,0.24613595536430244
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,body_rate_q_rmse_rad_s,0.2771868204597963
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,body_rate_q_rmse_rad_s,0.23676807702708272
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,body_rate_q_rmse_rad_s,0.2057625804249087
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,body_rate_q_rmse_rad_s,0.2054907428697706
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,body_rate_q_rmse_rad_s,0.23982754615295845
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,body_rate_q_rmse_rad_s,0.24669287831098097
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,body_rate_q_rmse_rad_s,0.21604811336868968
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,body_rate_q_rmse_rad_s,0.27866722993684184
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,body_rate_q_rmse_rad_s,0.3275115071001063
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,body_rate_q_rmse_rad_s,0.21673088587393294
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,body_rate_q_rmse_rad_s,0.2554604132124234
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,body_rate_q_rmse_rad_s,0.2431932875593727
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,body_rate_q_rmse_rad_s,0.3278024605008486
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,body_rate_q_rmse_rad_s,0.24336227434967733
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,body_rate_q_rmse_rad_s,0.22474256393198855
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,body_rate_q_rmse_rad_s,0.26078201608867807
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,body_rate_q_rmse_rad_s,0.31950672377526845
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,body_rate_q_rmse_rad_s,0.1940159885123995
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,body_rate_q_rmse_rad_s,0.2347394519214077
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,body_rate_q_rmse_rad_s,0.22114394260888395
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,body_rate_q_rmse_rad_s,0.29932319382323275
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,body_rate_q_rmse_rad_s,0.2157781226991684
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,body_rate_q_rmse_rad_s,0.22525105221856787
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,body_rate_q_rmse_rad_s,0.23761170378199986
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,body_rate_q_rmse_rad_s,0.30487233805388997
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,body_rate_q_rmse_rad_s,0.2306972013705562
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,body_rate_q_rmse_rad_s,0.2628885835557992
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,body_rate_q_rmse_rad_s,0.2628004166923604
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,body_rate_q_rmse_rad_s,0.31070459755746155
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,body_rate_q_rmse_rad_s,0.2935713054642503
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,body_rate_q_rmse_rad_s,0.2554425210940436
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,body_rate_q_rmse_rad_s,0.23699570160356898
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,body_rate_q_rmse_rad_s,0.2965883379123448
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,body_rate_q_rmse_rad_s,0.2645300128716033
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,body_rate_q_rmse_rad_s,0.22188267742726941
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,body_rate_q_rmse_rad_s,0.21443391473603998
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,body_rate_q_rmse_rad_s,0.27523158848276547
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,body_rate_q_rmse_rad_s,0.25105854123675836
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,body_rate_q_rmse_rad_s,0.25678020649253414
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,body_rate_q_rmse_rad_s,0.2354422874116407
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,body_rate_q_rmse_rad_s,0.28666370932304774
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,body_rate_q_rmse_rad_s,0.2546490633224394
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,body_rate_q_rmse_rad_s,0.24582337848810926
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,body_rate_q_rmse_rad_s,0.24552231270302308
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,body_rate_q_rmse_rad_s,0.3209817266220329
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,body_rate_q_rmse_rad_s,0.21722202046120145
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,body_rate_q_rmse_rad_s,0.21048687694122947
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,body_rate_q_rmse_rad_s,0.27865382574548503
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,body_rate_q_rmse_rad_s,0.29941721604970467
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,body_rate_q_rmse_rad_s,0.22300101760596072
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,body_rate_q_rmse_rad_s,0.21387407192136498
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,body_rate_q_rmse_rad_s,0.2516267147941291
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,body_rate_q_rmse_rad_s,0.27044761673839346
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,body_rate_q_rmse_rad_s,0.2306263489158358
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,body_rate_q_rmse_rad_s,0.20648672484836753
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,body_rate_q_rmse_rad_s,0.20775827301496164
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,body_rate_q_rmse_rad_s,0.2824953932088299
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,body_rate_q_rmse_rad_s,0.2002511080237121
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,body_rate_q_rmse_rad_s,0.22161631578548535
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,body_rate_q_rmse_rad_s,0.29661427577316263
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,body_rate_q_rmse_rad_s,0.27828841009078675
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,body_rate_q_rmse_rad_s,0.24507613815313845
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,body_rate_q_rmse_rad_s,0.1977438585816689
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,body_rate_q_rmse_rad_s,0.24406820984134248
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,body_rate_q_rmse_rad_s,0.325748029138876
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,body_rate_q_rmse_rad_s,0.19517099029039361
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,body_rate_q_rmse_rad_s,0.23818490429423614
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,body_rate_q_rmse_rad_s,0.22932407077821415
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,body_rate_q_rmse_rad_s,0.2699026070077138
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,body_rate_q_rmse_rad_s,0.22071904329719189
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,body_rate_q_rmse_rad_s,0.1939071941382627
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,body_rate_q_rmse_rad_s,0.22066721820352153
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,body_rate_q_rmse_rad_s,0.2282013280648166
13,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,body_rate_q_rmse_rad_s,0.20596985483484148
13,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,body_rate_q_rmse_rad_s,0.17812073980489943
13,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,body_rate_q_rmse_rad_s,0.2587526123496301
13,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,body_rate_q_rmse_rad_s,0.2511570403201569
13,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,body_rate_q_rmse_rad_s,0.19801643639638325
13,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,body_rate_q_rmse_rad_s,0.2226453441020239
13,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,body_rate_q_rmse_rad_s,0.21671575116714153
13,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,body_rate_q_rmse_rad_s,0.2742920957853289
13,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,body_rate_q_rmse_rad_s,0.2354247510790134
13,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,body_rate_q_rmse_rad_s,0.2194557179358193
13,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,body_rate_q_rmse_rad_s,0.27447446244203144
13,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,body_rate_q_rmse_rad_s,0.41628770214478106
13,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,body_rate_q_rmse_rad_s,0.18939542086154917
13,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,body_rate_q_rmse_rad_s,0.23982597642515194
13,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,body_rate_q_rmse_rad_s,0.24707142431586404
13,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,body_rate_q_rmse_rad_s,0.34820220836120563
13,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,body_rate_q_rmse_rad_s,0.2179122962454218
13,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,body_rate_q_rmse_rad_s,0.23050988199736258
13,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,body_rate_q_rmse_rad_s,0.24443509257605972
13,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,body_rate_q_rmse_rad_s,0.29510040529785647
13,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,body_rate_q_rmse_rad_s,0.22511531486083802
13,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,body_rate_q_rmse_rad_s,0.2624780324903232
13,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,body_rate_q_rmse_rad_s,0.27475590594900445
13,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,body_rate_q_rmse_rad_s,0.35267534675122447
13,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,body_rate_q_rmse_rad_s,0.29006826980241424
13,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,body_rate_q_rmse_rad_s,0.2648630831835678
13,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,body_rate_q_rmse_rad_s,0.2538786211028065
13,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,body_rate_q_rmse_rad_s,0.31088349849623004
13,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,body_rate_q_rmse_rad_s,0.2646884667661823
13,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,body_rate_q_rmse_rad_s,0.22480778764147913
13,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,body_rate_q_rmse_rad_s,0.2335217180479931
13,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,body_rate_q_rmse_rad_s,0.2858432451079877
13,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,body_rate_q_rmse_rad_s,0.2350099747595733
13,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,body_rate_q_rmse_rad_s,0.27550015568277286
13,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,body_rate_q_rmse_rad_s,0.2315676126494723
13,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,body_rate_q_rmse_rad_s,0.2803448334611748
13,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,body_rate_q_rmse_rad_s,0.24981406338752313
13,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,body_rate_q_rmse_rad_s,0.24547204446565726
13,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,body_rate_q_rmse_rad_s,0.27432995098037394
13,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,body_rate_q_rmse_rad_s,0.38378449584914315
13,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,body_rate_q_rmse_rad_s,0.21961769332151862
13,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,body_rate_q_rmse_rad_s,0.22448431316904752
13,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,body_rate_q_rmse_rad_s,0.26229177501335693
13,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,body_rate_q_rmse_rad_s,0.30857820521246365
13,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,body_rate_q_rmse_rad_s,0.218687448388473
13,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,body_rate_q_rmse_rad_s,0.21909237577437574
13,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,body_rate_q_rmse_rad_s,0.25157602666672685
13,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,body_rate_q_rmse_rad_s,0.27548775582992313
13,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,body_rate_q_rmse_rad_s,0.2448798307767022
13,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,body_rate_q_rmse_rad_s,0.2151094965666303
13,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,body_rate_q_rmse_rad_s,0.19778460671894885
13,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,body_rate_q_rmse_rad_s,0.2757704126025014
13,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,body_rate_q_rmse_rad_s,0.22341183458211247
13,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,body_rate_q_rmse_rad_s,0.2362182198264374
13,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,body_rate_q_rmse_rad_s,0.3053268524795721
13,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,body_rate_q_rmse_rad_s,0.28981097888014695
13,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,body_rate_q_rmse_rad_s,0.22578395338662646
13,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,body_rate_q_rmse_rad_s,0.19814393037661973
13,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,body_rate_q_rmse_rad_s,0.2350001224205656
13,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,body_rate_q_rmse_rad_s,0.3457846027588078
13,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,body_rate_q_rmse_rad_s,0.1837992097480989
13,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,body_rate_q_rmse_rad_s,0.24252569139984595
13,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,body_rate_q_rmse_rad_s,0.23113312389910332
13,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,body_rate_q_rmse_rad_s,0.2885541263338164
13,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,body_rate_q_rmse_rad_s,0.21647894089714886
13,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,body_rate_q_rmse_rad_s,0.20904585733416692
13,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,body_rate_q_rmse_rad_s,0.21674217305805463
13,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,body_rate_q_rmse_rad_s,0.23195591042291164
13,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,body_rate_q_rmse_rad_s,0.21794538761615886
13,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,body_rate_q_rmse_rad_s,0.19482866626841122
13,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,body_rate_q_rmse_rad_s,0.25127239344095753
13,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,body_rate_q_rmse_rad_s,0.27793387011294374
13,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,body_rate_q_rmse_rad_s,0.18718117840271908
13,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,body_rate_q_rmse_rad_s,0.23443653558793878
13,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,body_rate_q_rmse_rad_s,0.23121811090934394
13,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,body_rate_q_rmse_rad_s,0.3052409283245279
13,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,body_rate_q_rmse_rad_s,0.24285432262741286
13,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,body_rate_q_rmse_rad_s,0.22804467020529576
13,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,body_rate_q_rmse_rad_s,0.25265688438004635
13,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,body_rate_q_rmse_rad_s,0.33280947661742394
13,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,body_rate_q_rmse_rad_s,0.2013828607644278
13,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,body_rate_q_rmse_rad_s,0.24031389507235412
13,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,body_rate_q_rmse_rad_s,0.23770712462960206
13,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,body_rate_q_rmse_rad_s,0.31191389078144954
13,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,body_rate_q_rmse_rad_s,0.2386006739721947
13,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,body_rate_q_rmse_rad_s,0.22611108020821472
13,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,body_rate_q_rmse_rad_s,0.2524431714838572
13,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,body_rate_q_rmse_rad_s,0.2969955066668826
