seed,group,flight_id,cohort,interval,axis,n_origins,n_direction,waveform_rmse,true_amplitude,pred_amplitude,mean_change_bias,direction_agreement
42,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,vy,27,27,0.36112761266287385,1.5365588628890323,1.5046944550296408,0.06602782279729048,1.0
42,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,vz,27,22,0.38970241600704086,0.9902462328154229,0.95456285674713,0.12163136519193281,1.0
42,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,p,27,26,0.6302020855030503,0.9793065826552305,0.7799566942409787,0.009763036124842486,1.0
42,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,q,27,22,0.28404077656887383,0.6896272841334893,0.6375271005620163,-0.027947791227704032,1.0
42,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,r,27,22,0.1782166808468379,0.2807899305050083,0.20749030642851204,-0.031901997331905255,0.9090909090909091
42,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vx,18,17,0.45927443933241213,0.7876516959366184,0.9385529799810656,-0.11722796689631346,0.9411764705882353
42,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vy,18,18,0.47070261903489297,1.3499998774503317,1.4752533112260016,-0.09091027682512501,0.9444444444444444
42,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vz,18,14,0.3619325862776483,0.7356339021025519,0.6870970231412902,0.010125818070139125,0.9285714285714286
42,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,p,18,11,0.5799504849158829,0.9723724741985987,0.7817971472142459,0.00369587005845796,1.0
42,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,q,18,16,0.282607644441024,0.8390904475298244,0.7900072179616192,0.000389068093889364,1.0
42,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,r,18,14,0.153490737939921,0.3473711398474653,0.26313230041698904,-0.010519832514169864,1.0
42,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,vx,16,13,0.3399602726649425,0.8162127116816453,0.9166775782338255,0.019846327116053015,0.7692307692307693
42,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,vy,16,15,0.29438931281258324,0.9680040645092093,0.9333704564414624,-0.10731248687439782,0.8666666666666667
42,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,vz,16,13,0.30666356856937577,0.6590685864655322,0.6632847053376828,0.022166152984243615,1.0
42,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,p,16,11,0.5094873558438955,0.9729341235677574,0.8459395121746364,-0.030402472577372157,1.0
42,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,q,16,12,0.23686652627544527,0.6209444373806378,0.6384323521498775,0.025660878345983355,1.0
42,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,r,16,10,0.13635831309719468,0.17788213790548005,0.171848757266108,-0.03692914455928007,0.9
42,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,vx,18,16,0.30872634121638076,0.7384533864191948,0.8869732114274294,0.025511587220656575,0.9375
42,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,vy,18,16,0.3322172477329615,1.1603457405558673,1.3042696701851826,-0.01579998351530333,0.9375
42,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,vz,18,15,0.27020126645785175,0.7437350888288724,0.7974055993827102,0.028925944279188147,0.9333333333333333
42,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,p,18,15,0.5720639246990331,0.7790912236264779,0.5421139182325266,-0.006201416105738382,1.0
42,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,q,18,14,0.23514992587909359,0.5913907083208523,0.5673879596408413,0.012723544991256087,1.0
42,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,r,18,15,0.14635067578475727,0.22877407722895118,0.18434827578061164,-0.025934013165594787,1.0
42,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,vx,18,16,0.38243990941312994,1.5206901569178157,1.4807623607028422,0.1228415925515182,0.875
42,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,vy,18,17,0.846798676067213,1.356632642915514,0.9162213663432222,0.19931391410427696,0.9411764705882353
42,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,vz,18,11,0.5134360643256188,0.8466697383774843,0.7620058308070669,0.22499449977065053,0.9090909090909091
42,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,p,18,14,0.622690779883432,1.1341716781936606,0.8991875517358954,-0.051522879565567635,1.0
42,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,q,18,12,0.3409951578673891,0.5973448957269096,0.5464909453600001,-0.029541362884364722,1.0
42,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,r,18,14,0.1590728421096066,0.26038230234791243,0.19309918144229044,0.005872571537645208,0.9285714285714286
42,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,vx,16,15,0.24850440712074442,0.9975868386622224,1.0041826722755478,0.03034983561312299,0.9333333333333333
42,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,vy,16,12,0.35359177007638326,1.0857816575267711,1.1092083119821987,-0.13098197870583556,0.9166666666666666
42,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,vz,16,13,0.3158706847595102,0.7971764366561825,0.6920859433547316,-0.00754785080914154,0.9230769230769231
42,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,p,16,7,0.4791287582388595,0.8629860532396504,0.6936400100083985,-0.003976290747394735,1.0
42,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,q,16,9,0.2757804412210889,0.6159193603422006,0.6067685488271195,-0.014100215783635137,1.0
42,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,r,16,12,0.1502688017241297,0.2551143122392658,0.21188177132496028,-0.04671808953487236,1.0
42,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,vx,26,24,0.4585438058676378,1.393294116670043,1.5693501984994773,-0.040113030174335755,1.0
42,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,vy,26,22,0.6569290876668661,1.0780654419858728,1.144050543461247,0.07463383525431401,0.9090909090909091
42,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,vz,26,25,0.32473496472091273,1.3306805320787212,1.2498932188364313,-0.042318636648135996,0.96
42,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,p,26,20,0.540283219489792,0.9311077903424638,0.7709017232205677,-0.06141048784400108,1.0
42,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,q,26,23,0.30883820988821514,0.7765857223278481,0.7413071160609026,0.014835714816376497,1.0
42,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,r,26,18,0.20432369856940827,0.40086840141933894,0.35041872132188884,-0.029408928306494237,0.8333333333333334
42,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,vx,33,32,0.3917944153701231,1.2751419493908507,1.3150130440705297,-0.022371397410305336,0.9375
42,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,vy,33,33,0.4856094026749768,1.5207046649074296,1.3373236753694278,-0.05771882564425849,0.9696969696969697
42,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,vz,33,26,0.43202385084286477,1.0553433640748333,0.9003173278482371,0.0036506463039602203,0.9230769230769231
42,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,p,33,25,0.5469365745267415,0.8229652676264013,0.6838100286477112,-0.06455167946633315,1.0
42,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,q,33,26,0.3481471659916035,0.827164479549482,0.7726704657582921,-0.018904525474855875,1.0
42,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,r,33,28,0.23743037892830152,0.5848868221113175,0.453091356531176,-0.05295905308815741,1.0
42,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,vx,30,28,0.5097310155594693,1.4212896941781759,1.6825941998755798,-0.028143405347222865,1.0
42,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,vy,30,27,0.5398324721650675,1.226075048203066,1.4917649683136176,0.07264662070340631,0.9259259259259259
42,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,vz,30,25,0.4039358837287779,1.1113892336515545,1.0347080508755666,0.005065603311601389,0.92
42,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,p,30,25,0.4869492106354015,0.795993937788067,0.6281048642578447,-0.05132114495119532,1.0
42,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,q,30,22,0.3039963294197487,0.8908457034779227,0.8347747494622361,0.019750613402673388,1.0
42,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,r,30,27,0.21059132446371073,0.3289228253497521,0.26762579629041494,-0.03282658524026257,0.8518518518518519
42,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,vx,43,38,0.41000779674694593,1.28260792759876,1.2476141196971215,0.11933207880414298,0.8947368421052632
42,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,vy,43,41,0.4284781849562293,1.4561914461876453,1.5489828869320905,0.011840927150138974,0.975609756097561
42,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,vz,43,38,0.4345180845100953,1.206963644425019,1.1380524736318829,-0.10056167896998786,1.0
42,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,p,43,34,0.5153387851143447,0.8890012993851327,0.7819385294540899,-0.09654316879509942,0.9411764705882353
42,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,q,43,31,0.3215864388264278,0.8618679202782544,0.7691763547345835,0.018244131136245997,1.0
42,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,r,43,35,0.19032408727099145,0.3450990528113558,0.27137349876490185,-0.04675641301596472,0.7142857142857143
42,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,vx,27,25,0.3097752139627559,1.2904011472001096,1.3588451368028598,0.01143017958083029,0.92
42,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,vy,27,25,0.33372035028029673,1.1638116639990024,1.2711627507703451,0.017044727660860806,0.96
42,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,vz,27,23,0.45375297534637266,1.2396805568868197,1.13563665130013,-0.18277496807082225,0.9565217391304348
42,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,p,27,18,0.43691269148177037,0.6873508636808956,0.6148223806990246,-0.07884388678286543,1.0
42,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,q,27,18,0.333950931408561,0.7713527892110157,0.690052584650932,-0.0005296938290270053,1.0
42,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,r,27,21,0.1602338318437332,0.2624841826210099,0.2666210599476851,-0.06931374772149262,0.8571428571428571
42,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,vx,28,26,0.42667040717531246,1.36661811795816,1.605949701444767,0.012572309965634085,1.0
42,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,vy,28,25,0.3203174526492632,1.2691916258895883,1.4288631033275936,-0.07397607117467676,1.0
42,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,vz,28,25,0.30073652674335505,1.027682475872932,1.0133338751676941,-0.0686077911192977,0.88
42,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,p,28,24,0.44538031320510363,0.9203652973778976,0.8138461036508413,-0.07308967805932205,1.0
42,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,q,28,26,0.23345708672284823,0.8179433392299527,0.7486366006648861,0.060860022695023566,1.0
42,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,r,28,24,0.1816907087540132,0.33888730723475685,0.2870424999461657,-0.0734226135972428,0.875
42,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,vx,32,28,0.3603221672872351,1.3451388991304036,1.2590489295658684,0.1001558154942663,0.8928571428571429
42,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,vy,32,29,0.27706626728595674,1.2847717310820657,1.2719903116675708,-0.07970554176642566,0.9655172413793104
42,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,vz,32,30,0.29785253999744504,1.120265022238759,1.0130192034081364,-0.03902186007138499,0.9
42,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,p,32,22,0.4898214321005168,0.857040642201505,0.7457284433399902,-0.07180088515036423,1.0
42,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,q,32,21,0.2834489878148034,0.7178727515609902,0.6538475034584601,0.005863142858549851,1.0
42,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,r,32,25,0.18107974706077112,0.34237915972979444,0.28823940429223505,-0.03265044961686555,1.0
42,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,vx,30,26,0.46897558042232024,1.4743114044543422,1.5495953254632575,-0.0672978479625743,0.9615384615384616
42,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,vy,30,28,0.5398214923308131,1.3153880477685893,1.5517165203459784,-0.007851536738565328,1.0
42,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,vz,30,29,0.3796010339270455,1.112031406463022,1.1162818887298747,-0.07546267209474473,0.9310344827586207
42,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,p,30,27,0.580863672631192,0.9640072104246774,0.8410609372408742,-0.07483410181008691,0.9629629629629629
42,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,q,30,25,0.330068444250367,0.9240887182199838,0.8769039439395777,0.05519357036267384,1.0
42,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,r,30,23,0.21826845739319795,0.37234554026093186,0.3297660456984306,-0.062381800045643934,0.8695652173913043
42,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,vx,22,19,0.26597978054063603,0.8334957773743112,0.8522235823729348,-0.006428663292071402,0.8947368421052632
42,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,vy,22,20,0.38839225019224904,1.0256798749786813,1.2035317766463631,0.09343157797339584,0.95
42,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,vz,22,16,0.26525021552866557,0.6817176388174203,0.635743220732128,0.012644321697509321,1.0
42,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,p,22,19,0.588864090348537,0.9153220712447167,0.78516196847632,0.0507905529734387,0.9473684210526315
42,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,q,22,17,0.31532010584373243,0.7566704257549827,0.6972528230092946,0.02470721296764866,1.0
42,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,r,22,17,0.18832758771161065,0.32783220453300044,0.29302975321119923,0.02353972176614948,0.9411764705882353
42,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,vx,46,46,0.3282398211375132,0.8967778990186206,0.9374554218837943,0.0630713380818272,0.9130434782608695
42,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,vy,46,43,0.32881712811335606,1.005536355663153,1.1042268348353668,-0.0045180348444344345,0.9534883720930233
42,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,vz,46,32,0.2549109114264055,0.6800036881405197,0.6802348578811965,-0.015413711178432378,1.0
42,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,p,46,35,0.5360765625605789,0.7948089955993713,0.6405940134796659,-0.03456224960623737,1.0
42,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,q,46,39,0.24816036818956844,0.6669725563021446,0.6480308123469467,0.021433066759284712,1.0
42,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,r,46,39,0.13260371065836515,0.24625303863341766,0.21627396878277128,-0.0250139970326969,0.8974358974358975
42,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,vx,34,29,0.3221168238134863,1.002220533578732,1.10683870769398,-0.019499164393035714,0.8620689655172413
42,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,vy,34,29,0.3128589109651695,1.1363193609868132,1.2210390055218592,-0.028711089334898736,0.896551724137931
42,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,vz,34,24,0.284356601943456,0.7719475826024764,0.727982482091778,0.0549556428283636,0.9166666666666666
42,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,p,34,22,0.5514962506976593,0.9548602127365233,0.8386585890131115,0.0022595847014308832,1.0
42,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,q,34,28,0.2672378109984622,0.7412061130264896,0.7404918227035867,0.004943221602557113,1.0
42,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,r,34,29,0.16745266138734755,0.3315831648403957,0.264464112585864,-0.03625982629790253,0.9310344827586207
42,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,vx,27,23,0.3535098750098115,0.9548613286141467,0.9697924553915975,0.01886412433034619,0.9130434782608695
42,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,vy,27,26,0.3735757203767444,1.128137280971073,1.2191135457563949,0.137159594212342,0.9615384615384616
42,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,vz,27,23,0.3449656077256288,0.9445663900078934,0.89962306566148,0.14554405454922326,0.9565217391304348
42,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,p,27,23,0.5952833114867514,0.8827029773736634,0.6782916082073659,-0.022178386062766214,0.9565217391304348
42,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,q,27,25,0.28968182860365144,0.7171923596210217,0.6561425850319274,-0.011698229092469502,1.0
42,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,r,27,21,0.17319766864588365,0.2843271273411985,0.20916872300863165,-0.00923257411715301,0.9047619047619048
42,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vx,25,22,0.4384328967434543,0.7328252048791437,0.9344302630937695,-0.11439352631688311,0.9545454545454546
42,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vy,25,24,0.4326945815321726,1.163057502256389,1.2827250819372547,0.06411880512558049,0.9583333333333334
42,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vz,25,23,0.21459549791770824,0.7285763053675457,0.7073223881061931,-0.07176336600433016,1.0
42,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,p,25,19,0.5203528278800621,0.9487549763694072,0.8099490208477726,0.012875229597893978,1.0
42,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,q,25,20,0.2714663435180444,0.7896597048893423,0.7410467813313122,0.0028129251391493084,1.0
42,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,r,25,23,0.14828273298003886,0.26947591275228727,0.2218356763248063,-0.004284871513066607,0.9565217391304348
42,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,vx,25,22,0.27762393765435023,1.1537964831238035,1.1163746957048784,-0.027342031452879282,0.9090909090909091
42,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,vy,25,22,0.25441722490634483,1.1804981040685796,1.2492427420252168,-0.0061301548859485355,0.9090909090909091
42,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,vz,25,16,0.19729881676458974,0.7277064679174464,0.7421880541489076,-0.041605726556425165,1.0
42,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,p,25,21,0.5638987640223094,1.0642602430233072,0.9284258395151762,-0.02555840610447359,1.0
42,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,q,25,17,0.2462457382107161,0.6601533117373745,0.6599776671391965,0.006755817833074562,1.0
42,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,r,25,20,0.15222781426331994,0.18877516841405506,0.14722318584596097,-0.03694122895856551,0.9
42,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,vx,22,19,0.28222181152514053,1.1693512896977334,1.2387100898643886,-0.05567111995444145,0.8421052631578947
42,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,vy,22,20,0.31059758141941685,1.2453153764973606,1.4217635849691679,-0.05328631916059525,0.95
42,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,vz,22,14,0.2473662436068365,0.611679909475875,0.6393455025375758,0.01755200275971887,0.9285714285714286
42,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,p,22,17,0.5943536025185908,0.9159432938848758,0.7144749345489532,-0.07274652559335673,1.0
42,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,q,22,16,0.26762767294989037,0.6698051910945763,0.6188358178425908,0.04339026241126333,1.0
42,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,r,22,18,0.17012322321710202,0.25341397490681616,0.2245154065273062,-0.06426813187032852,0.8888888888888888
42,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,vx,32,31,0.33189873641368534,1.4478428877198373,1.4074682552490356,-0.009603444376411446,0.9354838709677419
42,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,vy,32,32,0.6492030001309332,1.4092928117304335,1.1886478142374612,0.08787429985467812,0.96875
42,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,vz,32,26,0.42733448968019994,0.8593587015141247,0.7302680799739966,0.1001077175727974,0.9615384615384616
42,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,p,32,22,0.6085812601287967,1.0603415415171265,0.8341814253931776,-0.06071258951145706,1.0
42,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,q,32,21,0.3137368133363342,0.6336150058850403,0.6101247920563674,-0.004867812919631351,1.0
42,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,r,32,24,0.15849153831772314,0.32099473340168655,0.25352880591619015,-0.012212279351429104,0.9583333333333334
42,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,vx,11,8,0.38073396191246395,0.822603394847926,0.8594921562855278,-0.045606158526024926,1.0
42,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,vy,11,11,0.4134505269709782,1.639955426225262,1.894743605284564,-0.1611893343274786,1.0
42,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,vz,11,8,0.2957611430297913,0.6445036532453076,0.6149923654839091,-0.04701476477568035,0.875
42,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,p,11,7,0.45125764853231576,0.6022102131109177,0.4360072511676335,0.02358512802935574,1.0
42,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,q,11,7,0.27490725293573104,0.7649112563718439,0.7485064391432861,0.013028726043000326,1.0
42,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,r,11,10,0.16414763278649838,0.3315598041484621,0.2516884670640924,-0.0014538753143549395,0.9
42,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,vx,31,30,0.5703945845212323,1.1538445382485223,1.3837126804032562,-0.03574027765764607,0.9333333333333333
42,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,vy,31,28,0.5426181438656669,1.380697535920772,1.4842868383715249,0.06559604386824622,0.9285714285714286
42,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,vz,31,26,0.39970487194583904,1.256083765315079,1.1482355526551409,-0.06682868559148243,0.9230769230769231
42,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,p,31,23,0.5736518214209287,0.8239921158271459,0.6172205036447928,-0.07575038727722914,0.9130434782608695
42,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,q,31,27,0.3187995197444851,0.8904459221468629,0.8518778202832872,0.051600602545575046,1.0
42,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,r,31,22,0.21620325483353536,0.3216039217424679,0.2256693884092823,-0.04836439522089434,0.9545454545454546
42,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,vx,36,35,0.3897722818173208,1.1361961580707574,1.172908616678196,0.03839787181017805,0.9428571428571428
42,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,vy,36,33,0.4566864425373185,1.6283467033278105,1.4314703739218293,-0.08484849360006584,0.9393939393939394
42,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,vz,36,29,0.43273814152321566,0.9701529339515266,0.7905766123229673,0.005918421626600288,0.9310344827586207
42,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,p,36,27,0.5890866743398175,0.8284010763664571,0.6164169810921485,-0.05124308452856537,1.0
42,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,q,36,32,0.3377967067805889,0.8805895751454185,0.8290300059333761,-0.01866802764784806,1.0
42,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,r,36,31,0.21641771959785924,0.4873168522716917,0.3900237377853882,-0.030455563347006515,0.9032258064516129
42,differential_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,vx,28,24,0.4654505042426999,1.1930765550723248,1.3375246238824694,0.07662933657108886,0.8333333333333334
42,differential_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,vy,28,26,0.4989961422869622,1.4983495811242267,1.6425897897238793,0.10258425357487311,1.0
42,differential_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,vz,28,19,0.45304916620701363,1.0792223969925765,0.9177922720354231,-0.02176925582470262,0.8947368421052632
