group,step,metric,cohort,flight_id,autonomous,local100ms,local_gain
middle,40,body_rate_rmse_rad_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.6880094797247104,0.6710178946394612,0.016991585085249228
middle,40,body_rate_rmse_rad_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.67814550358359,0.6252812092222558,0.05286429436133422
middle,40,body_rate_rmse_rad_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5710427361916585,0.5509758697453656,0.020066866446292853
middle,40,body_rate_rmse_rad_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5857984641367616,0.5455667593808639,0.04023170475589777
middle,40,body_rate_rmse_rad_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6658283204235179,0.6247252516863316,0.04110306873718628
middle,40,position_rmse_m,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.24562761310406886,0.01896691274637106,0.2266607003576978
middle,40,position_rmse_m,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1994872902167275,0.015893549182978802,0.1835937410337487
middle,40,position_rmse_m,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2130625144743585,0.016248120927964144,0.19681439354639435
middle,40,position_rmse_m,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.23834992522511556,0.013756650821550526,0.22459327440356502
middle,40,position_rmse_m,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2297020752454961,0.020224491753196874,0.20947758349229922
middle,40,position_rmse_m,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.23964167605306233,0.020935727639607677,0.21870594841345464
middle,40,position_rmse_m,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2058333575373529,0.015266803367146213,0.19056655417020668
middle,40,position_rmse_m,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1945045342714622,0.012255279289683209,0.182249254981779
middle,40,position_rmse_m,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1926926125676769,0.010360339819455817,0.18233227274822109
middle,40,position_rmse_m,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.576039881417526,0.08018344559991311,0.49585643581761296
middle,40,position_rmse_m,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.21349490169848986,0.018074451256407973,0.1954204504420819
middle,40,position_rmse_m,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2260702591857212,0.02018460689144634,0.20588565229427486
middle,40,position_rmse_m,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.20899597317397509,0.0180046319828825,0.1909913411910926
middle,40,position_rmse_m,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.38706985882848266,0.026949741038781564,0.3601201177897011
middle,40,position_rmse_m,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.6777460724373555,0.07421363038577249,0.6035324420515831
middle,40,position_rmse_m,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.35182239327092435,0.03181889776411043,0.3200034955068139
middle,40,position_rmse_m,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.9550743431118117,0.11139233175313486,0.8436820113586768
middle,40,velocity_rmse_m_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.546149831568819,0.1339585131097145,0.4121913184591045
middle,40,velocity_rmse_m_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.4833300417284116,0.13505386200045746,0.3482761797279541
middle,40,velocity_rmse_m_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.47358448476893583,0.11874326901320181,0.354841215755734
middle,40,velocity_rmse_m_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5091851178408874,0.14045274886912285,0.36873236897176453
middle,40,velocity_rmse_m_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.4452678488621227,0.10856399817215241,0.3367038506899703
middle,40,velocity_rmse_m_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.4638231139634495,0.11896179223104182,0.3448613217324077
middle,40,velocity_rmse_m_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.4564469162108257,0.12117792356933511,0.3352689926414906
middle,40,velocity_rmse_m_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5220063095882391,0.13936972850833462,0.3826365810799045
middle,40,velocity_rmse_m_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.4907538917612401,0.11165747384496015,0.37909641791627996
middle,40,velocity_rmse_m_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5577846954466498,0.11114774917358579,0.446636946273064
middle,40,velocity_rmse_m_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.4493088735810959,0.12282128628241025,0.32648758729868566
middle,40,velocity_rmse_m_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5192190188297167,0.12219254789893778,0.39702647093077886
middle,40,velocity_rmse_m_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.4620686418613072,0.09979766596944145,0.36227097589186574
middle,40,velocity_rmse_m_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.4562036487716464,0.12331127528592706,0.3328923734857193
middle,40,velocity_rmse_m_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.44865503408997526,0.10875491523581544,0.3399001188541598
middle,40,velocity_rmse_m_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.36508278919961995,0.10642319954807568,0.2586595896515443
middle,40,velocity_rmse_m_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6023274832993271,0.11965660389496197,0.4826708794043651
middle,45,attitude_error_deg,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,7.088598292571819,1.2507285007995288,5.837869791772291
middle,45,attitude_error_deg,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,6.782096979008337,1.5072563372409797,5.274840641767357
middle,45,attitude_error_deg,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,5.631777211847539,1.3028421780443438,4.328935033803195
middle,45,attitude_error_deg,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,7.109199026261148,1.4562543829122934,5.652944643348855
middle,45,attitude_error_deg,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,6.434359293300971,1.249827763453438,5.184531529847533
middle,45,attitude_error_deg,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,7.090666000136586,1.3213130051559325,5.769352994980654
middle,45,attitude_error_deg,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,6.60518546759863,1.3965100408491058,5.208675426749524
middle,45,attitude_error_deg,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,7.578539584353714,1.4820325182563276,6.096507066097386
middle,45,attitude_error_deg,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,7.399123572009252,1.5911017046596276,5.808021867349624
middle,45,attitude_error_deg,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,5.756925188783032,1.3474575220680822,4.409467666714949
middle,45,attitude_error_deg,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,5.187231334923657,1.494582857997898,3.6926484769257595
middle,45,attitude_error_deg,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,6.352446280814955,1.4029759924540528,4.949470288360902
middle,45,attitude_error_deg,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,5.276850952286744,1.2554318140399439,4.0214191382468005
middle,45,attitude_error_deg,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,5.36466988687924,1.242791550025889,4.121878336853351
middle,45,attitude_error_deg,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,4.414536139545878,1.3037233765093534,3.1108127630365248
middle,45,attitude_error_deg,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,5.112559993793204,1.402404955080635,3.7101550387125695
middle,45,attitude_error_deg,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,5.6696882899958645,1.548307363765991,4.1213809262298735
middle,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.610416004553526,0.5199098583130157,0.09050614624051023
middle,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5700462201772876,0.4844229468403643,0.08562327333692327
middle,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5823628501562225,0.5076984640106454,0.07466438614557702
middle,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.6054831586339251,0.544188308319791,0.061294850314134064
middle,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.536952697148748,0.42886406342595246,0.10808863372279559
middle,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.49979245193888916,0.4511830173951075,0.04860943454378164
middle,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5576699687104782,0.4924866440087014,0.06518332470177685
middle,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5920784452969078,0.5122584675917844,0.07981997770512339
middle,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.6581499915837331,0.5986818825081556,0.059468109075577535
middle,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.6265914359603645,0.5523489864262847,0.07424244953407977
middle,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.6069965357647734,0.5869138800975787,0.020082655667194693
middle,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.631463788192394,0.5739780130261362,0.05748577516625786
middle,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5891968381653,0.5642749933166037,0.024921844848696306
middle,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.6810156135442614,0.6364515831401995,0.04456403040406198
middle,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.6407385500651458,0.6062298086078268,0.03450874145731897
middle,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5763879979462351,0.5532444403622392,0.02314355758399589
middle,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6461108717344509,0.6258049632516616,0.020305908482789348
middle,45,position_rmse_m,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.3006068064517133,0.017759781617101997,0.28284702483461127
middle,45,position_rmse_m,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.24508188432858036,0.018137860723819812,0.22694402360476054
middle,45,position_rmse_m,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2604552375603109,0.01720433401113768,0.24325090354917323
middle,45,position_rmse_m,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2882771195247292,0.0169466444841348,0.2713304750405944
middle,45,position_rmse_m,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.27633182038440596,0.0208653917281964,0.25546642865620955
middle,45,position_rmse_m,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2898529678516619,0.0213124820851097,0.2685404857665522
middle,45,position_rmse_m,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2509568939870216,0.011516748324365755,0.23944014566265584
middle,45,position_rmse_m,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.24235907364645337,0.014002797334095768,0.2283562763123576
middle,45,position_rmse_m,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.24184617323243107,0.015701419762924187,0.22614475346950688
middle,45,position_rmse_m,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.6594590656570937,0.08060878059731193,0.5788502850597818
middle,45,position_rmse_m,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2547447000328447,0.01795795726884253,0.2367867427640022
middle,45,position_rmse_m,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2762114874288852,0.020392362769037276,0.2558191246598479
middle,45,position_rmse_m,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.25539077326024434,0.014811928892745255,0.2405788443674991
middle,45,position_rmse_m,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.433958962794559,0.027144404381232983,0.406814558413326
middle,45,position_rmse_m,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.7574775112301291,0.070125627324243,0.6873518839058861
middle,45,position_rmse_m,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.40325916907944076,0.040975344313464605,0.36228382476597615
middle,45,position_rmse_m,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0797275675771862,0.11550724235637733,0.9642203252208089
middle,45,velocity_rmse_m_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.6727994629278063,0.12714163221711933,0.545657830710687
middle,45,velocity_rmse_m_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5511554835239459,0.12214559036255918,0.42900989316138677
middle,45,velocity_rmse_m_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5423158198421302,0.13384057312402667,0.40847524671810354
middle,45,velocity_rmse_m_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5893784558949097,0.14337046226262387,0.4460079936322858
middle,45,velocity_rmse_m_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5158442302116327,0.11004373677176264,0.40580049343987007
middle,45,velocity_rmse_m_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5498891750346434,0.12855080082705225,0.4213383742075911
middle,45,velocity_rmse_m_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5374196184045634,0.1200562964607856,0.41736332194377784
middle,45,velocity_rmse_m_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5891004121943104,0.12449488136346017,0.46460553083085027
middle,45,velocity_rmse_m_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5682943955216858,0.12622041652331353,0.4420739789983723
middle,45,velocity_rmse_m_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.6175952087049636,0.1142240581111913,0.5033711505937724
middle,45,velocity_rmse_m_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.4867722056477179,0.13671421963739636,0.35005798601032156
middle,45,velocity_rmse_m_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6025844589946282,0.1192777334151661,0.4833067255794621
middle,45,velocity_rmse_m_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5093321231456907,0.10447693764975502,0.40485518549593563
middle,45,velocity_rmse_m_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5264852971570094,0.10429717157131087,0.42218812558569857
middle,45,velocity_rmse_m_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5224925886337065,0.10414368264620356,0.41834890598750296
middle,45,velocity_rmse_m_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.4269678151230481,0.10841000947324926,0.31855780564979885
middle,45,velocity_rmse_m_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6675823696332688,0.12556859478808105,0.5420137748451878
middle,50,attitude_error_deg,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,7.777166132013605,1.403780418871736,6.373385713141869
middle,50,attitude_error_deg,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,7.347061899380676,1.3330886718643928,6.013973227516283
middle,50,attitude_error_deg,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,6.106055485088479,1.2639683947226785,4.8420870903658
middle,50,attitude_error_deg,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,7.796795272191318,1.5490689852697264,6.2477262869215915
middle,50,attitude_error_deg,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,7.066119706884663,1.1838558893731115,5.882263817511552
middle,50,attitude_error_deg,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,7.759449398712495,1.2308503690731898,6.528599029639305
middle,50,attitude_error_deg,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,7.19342401830973,1.321239541953378,5.872184476356352
middle,50,attitude_error_deg,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,8.079328156613839,1.4679950437416622,6.611333112872177
middle,50,attitude_error_deg,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,7.727406926140975,1.3580255683487668,6.369381357792208
middle,50,attitude_error_deg,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,6.233767727264237,1.3490731844733566,4.88469454279088
middle,50,attitude_error_deg,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,5.560536182301064,1.4716287711837939,4.08890741111727
middle,50,attitude_error_deg,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,6.832808482918281,1.4606411925904836,5.3721672903277975
middle,50,attitude_error_deg,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,5.715679883347396,1.3017332076267436,4.413946675720652
middle,50,attitude_error_deg,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,6.232436030711714,1.0848388971307343,5.147597133580979
middle,50,attitude_error_deg,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,4.817324532256303,1.2806351930077782,3.5366893392485252
middle,50,attitude_error_deg,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,5.69315734826711,1.3089630814767896,4.38419426679032
middle,50,attitude_error_deg,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,6.175952878655163,1.3716115609183415,4.804341317736822
middle,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.6418775600817476,0.5056364677369043,0.13624109234484327
middle,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.6580712581512143,0.5570760347665805,0.10099522338463374
middle,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.519472483031722,0.46509260808425035,0.05437987494747165
middle,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.6044561472141845,0.5239217767466244,0.08053437046756007
middle,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.4749490273522119,0.3992593971139051,0.07568963023830677
middle,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5772792562684997,0.48114673601259933,0.09613252025590041
middle,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5957246964093732,0.5159022129940605,0.07982248341531273
middle,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.712118204892847,0.6290454774158861,0.08307272747696093
middle,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.6749488482850016,0.6233211311544701,0.05162771713053149
middle,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5943402262964668,0.5765557710975756,0.017784455198891158
middle,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5969426468740286,0.5868077089244322,0.010134937949596412
middle,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6295903788785796,0.5843154636675593,0.04527491521102034
middle,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.631334063691416,0.5235324512925075,0.10780161239890851
middle,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5733443464692911,0.5123196640953297,0.061024682373961414
middle,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.6768898450103498,0.6867249230147445,-0.00983507800439476
middle,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.6256305010183568,0.5560494298015031,0.06958107121685375
middle,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6197922086311286,0.556024551601506,0.06376765702962262
middle,50,position_rmse_m,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.3630133935024334,0.018489462826301623,0.34452393067613174
middle,50,position_rmse_m,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.29478328098315204,0.018111196007211894,0.27667208497594015
middle,50,position_rmse_m,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.3129740119703573,0.0159803874475323,0.29699362452282496
middle,50,position_rmse_m,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.3438771214696961,0.014098060350511999,0.32977906111918415
middle,50,position_rmse_m,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.3275987189606811,0.019891200773114837,0.30770751818756625
middle,50,position_rmse_m,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.34786298580029834,0.02071733598761608,0.32714564981268224
middle,50,position_rmse_m,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.3026625428433325,0.014784721458480194,0.2878778213848523
middle,50,position_rmse_m,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2959574218061165,0.011816650644335338,0.28414077116178116
middle,50,position_rmse_m,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2967703704814994,0.012698351131555902,0.2840720193499435
middle,50,position_rmse_m,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.7467318201975776,0.06282190701963765,0.6839099131779399
middle,50,position_rmse_m,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.29750385213809466,0.018494553055834185,0.27900929908226046
middle,50,position_rmse_m,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.33184791961984267,0.020448324801906198,0.31139959481793644
middle,50,position_rmse_m,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.30835160571807035,0.018283480128741078,0.29006812558932926
middle,50,position_rmse_m,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.49532485379638125,0.04022329067644951,0.4551015631199317
middle,50,position_rmse_m,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.840222951789989,0.07122202810869788,0.7690009236812911
middle,50,position_rmse_m,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.45340412367514277,0.032225054191794236,0.42117906948334854
middle,50,position_rmse_m,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.2044962182621688,0.1157747900920779,1.088721428170091
middle,50,velocity_rmse_m_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.6962232461524388,0.12694278742932397,0.5692804587231148
middle,50,velocity_rmse_m_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5983359284951829,0.1392652471704952,0.4590706813246877
middle,50,velocity_rmse_m_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5957278124181485,0.11357865659315895,0.4821491558249896
middle,50,velocity_rmse_m_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.6735160709375356,0.1400439085480192,0.5334721623895164
middle,50,velocity_rmse_m_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5755376774108771,0.11895400026324132,0.4565836771476358
middle,50,velocity_rmse_m_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.6185149020734803,0.1230514139183075,0.49546348815517277
middle,50,velocity_rmse_m_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5925014158318249,0.13508705646899852,0.4574143593628264
middle,50,velocity_rmse_m_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.6740487852551015,0.11970316323502543,0.5543456220200761
middle,50,velocity_rmse_m_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.6206414915935109,0.12041623975912141,0.5002252518343895
middle,50,velocity_rmse_m_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.7256192527413163,0.13118641313616602,0.5944328396051504
middle,50,velocity_rmse_m_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5489129419608738,0.11766436401004064,0.43124857795083316
middle,50,velocity_rmse_m_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6704117450551021,0.12444009655140727,0.5459716485036948
middle,50,velocity_rmse_m_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5651362431552718,0.12048724333388616,0.4446489998213856
middle,50,velocity_rmse_m_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5921042405504501,0.12742534165357333,0.46467889889687675
middle,50,velocity_rmse_m_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5664376738214815,0.10918856326438547,0.457249110557096
middle,50,velocity_rmse_m_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.48657931519370506,0.10706340861688461,0.37951590657682044
middle,50,velocity_rmse_m_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.7307763754192909,0.12365254713780797,0.6071238282814829
rudder_high,5,attitude_error_deg,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.6703595209081332,1.6703595209081332,0.0
rudder_high,5,attitude_error_deg,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.9276566579467496,1.9276566579467496,0.0
rudder_high,5,attitude_error_deg,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.7416480947449153,1.7416480947449153,0.0
rudder_high,5,attitude_error_deg,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.675885437660465,1.675885437660465,0.0
rudder_high,5,attitude_error_deg,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.7255866817380692,1.7255866817380692,0.0
rudder_high,5,attitude_error_deg,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.817916071596559,1.817916071596559,0.0
rudder_high,5,attitude_error_deg,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.7587195651174208,1.7587195651174208,0.0
rudder_high,5,attitude_error_deg,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.7858660641696256,1.7858660234688581,4.070076742301865e-08
rudder_high,5,attitude_error_deg,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.6652996902773098,1.6652996902773098,0.0
rudder_high,5,attitude_error_deg,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.5845019507979654,1.5845019507979654,0.0
rudder_high,5,attitude_error_deg,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.8637195221195775,1.8637195221195775,0.0
rudder_high,5,attitude_error_deg,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.803871052800582,1.803871052800582,0.0
