seed,group,step,condition,flight_id,cohort,axis,rmse
42,drive_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r,0.11985670402972151
42,drive_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vx,0.046410685875306834
42,drive_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vy,0.0414755784215755
42,drive_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vz,0.12003605813756967
42,drive_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p,0.48912876141080386
42,drive_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q,0.23440956800933216
42,drive_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r,0.16155503636769775
42,drive_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vx,0.4249288140166149
42,drive_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vy,0.42399312478091
42,drive_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vz,0.2982846933583286
42,drive_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p,0.5783405230136456
42,drive_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,0.26761868995900756
42,drive_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,0.18551682878129647
42,drive_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vx,0.04666547343317345
42,drive_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vy,0.04828649126157882
42,drive_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vz,0.10221695731099872
42,drive_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p,0.5586736624904495
42,drive_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,0.21881079767926903
42,drive_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,0.19268757654470953
42,drive_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vx,0.3654003305555577
42,drive_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vy,0.7255285412987357
42,drive_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vz,0.22714858871758925
42,drive_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,0.37935724016729566
42,drive_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,0.3316883962303655
42,drive_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,0.10463339953669404
42,drive_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vx,0.029410007841613205
42,drive_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vy,0.02746496955684804
42,drive_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vz,0.06505997183614395
42,drive_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,0.3318640936543287
42,drive_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,0.21007507499401853
42,drive_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,0.14449299972303317
42,drive_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vx,0.33841180403505094
42,drive_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vy,0.25295848711847246
42,drive_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vz,0.2001625132688678
42,drive_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,0.6338625571260321
42,drive_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,0.19739072612249867
42,drive_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,0.1065657316573496
42,drive_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vx,0.03587719878248807
42,drive_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vy,0.03658629340416399
42,drive_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vz,0.11123547941080926
42,drive_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,0.679111782201201
42,drive_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,0.19182441571096498
42,drive_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,0.1133073581943031
42,drive_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vx,0.29160855584699785
42,drive_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vy,0.22254214306123085
42,drive_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vz,0.237958868543671
42,drive_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,0.391754329544676
42,drive_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,0.15889303139003394
42,drive_high,50,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r,0.1248992931614907
42,drive_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vx,0.03417762765080949
42,drive_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vy,0.044940111696674626
42,drive_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vz,0.09188168718010997
42,drive_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,0.3951667473211495
42,drive_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,0.22449141626354044
42,drive_high,50,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r,0.10615300482697508
42,drive_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vx,0.23519616409311594
42,drive_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vy,0.26509269467428126
42,drive_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vz,0.30136969272398134
42,drive_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p,0.27559488851367653
42,drive_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q,0.34496264023657525
42,drive_high,50,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r,0.1151549744210032
42,drive_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vx,0.03341402190976251
42,drive_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vy,0.017385743353249133
42,drive_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vz,0.07827764316386163
42,drive_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p,0.14044031537447424
42,drive_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q,0.2233397263835996
42,drive_high,50,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r,0.17331409619488905
42,drive_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vx,0.47513674899735886
42,drive_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vy,0.5534431741094271
42,drive_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vz,0.46730693152759567
42,drive_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p,0.5047325746841871
42,drive_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q,0.3195079206138463
42,drive_high,50,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r,0.1941688938098882
42,drive_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vx,0.07403387054325201
42,drive_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vy,0.05574896971794205
42,drive_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vz,0.1222967857384546
42,drive_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p,0.4971234884168079
42,drive_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q,0.20435895123139206
42,drive_high,50,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r,0.1613518934276578
42,drive_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vx,0.3238774632189819
42,drive_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vy,0.3188032570330975
42,drive_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vz,0.28678518732060443
42,drive_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p,0.498800771846164
42,drive_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q,0.318562670639971
42,drive_high,50,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r,0.18952894867972828
42,drive_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vx,0.0648623612633648
42,drive_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vy,0.046314851260591317
42,drive_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vz,0.1317531131859908
42,drive_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p,0.44640641815909454
42,drive_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q,0.2032637885633731
42,drive_high,50,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r,0.12743844019879746
42,drive_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vx,0.4542913467316537
42,drive_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vy,0.3112041922348878
42,drive_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vz,0.28224749649456166
42,drive_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p,0.4208612124077208
42,drive_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,0.21084509658361997
42,drive_high,50,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,0.15608550636812113
42,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vx,0.03641629718979894
42,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vy,0.03535522620313362
42,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vz,0.0812510486577359
42,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p,0.396030420720103
42,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,0.15614125953935126
42,drive_high,50,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,0.10543753801432462
42,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vx,0.4576697179366015
42,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vy,0.4164048823219971
42,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vz,0.3874945864705002
42,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,0.5699418515073834
42,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,0.2829127799663999
42,drive_high,50,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,0.1674029985563352
42,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vx,0.044197568612419226
42,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vy,0.051472103989428995
42,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vz,0.10558256893150368
42,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,0.5202900035873893
42,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,0.24020281555913078
42,drive_high,50,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,0.11865058177351197
42,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,0.3622554090360271
42,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,0.4365197197972598
42,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,0.4741422077405699
42,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,0.25241453079593545
42,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,0.27396261270397854
42,drive_high,50,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,0.22643921785623983
42,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,0.060449568468784756
42,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,0.10455738900703171
42,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,0.13776046528516198
42,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,0.18908107070392413
42,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,0.1803729690449073
42,drive_high,50,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,0.14017964446254333
42,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,0.3603281054016768
42,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,0.4174378364371637
42,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,0.26128672467781217
42,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,0.4644355582924393
42,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,0.23691430378998976
42,drive_high,50,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,0.17097385706857934
42,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,0.0540992322827354
42,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,0.044208086769672875
42,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,0.10236186108396242
42,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,0.4457166593067728
42,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,0.15780934028043556
42,drive_high,50,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,0.12619754738219574
42,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vx,0.3743032659953662
42,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vy,0.36476400002707465
42,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vz,0.33077449833505795
42,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,0.4850927184184775
42,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,0.28194115502675143
42,drive_high,50,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,0.18195529107166308
42,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vx,0.059877208095412415
42,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vy,0.05896576704011315
42,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vz,0.12299862196450889
42,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,0.4795793014222329
42,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,0.19028031773925708
42,drive_high,50,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,0.12086186522621488
42,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vx,0.5518749573733288
42,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vy,0.752940674476777
42,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vz,0.38716462295466836
42,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,0.5216199221465085
42,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,0.3039746757856833
42,drive_high,50,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r,0.2853837903240563
42,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vx,0.0589437601685772
42,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vy,0.15267574030714806
42,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vz,0.08846312003300642
42,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,0.5289766118547023
42,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,0.20379601010854456
42,drive_high,50,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r,0.1372295898601579
42,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vx,0.36300526845316766
42,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vy,0.5192329366543085
42,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vz,0.3197745482885421
42,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,p,0.6552588890969682
42,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,q,0.2896730007008915
42,common_high,50,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,r,0.13894096132737285
42,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vx,0.04635167965716474
42,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vy,0.055527819398392846
42,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vz,0.10105742143486622
42,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,p,0.6309629943691547
42,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,q,0.20505690113525768
42,common_high,50,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,r,0.13713011186028146
42,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vx,0.3171331978775956
42,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vy,0.3429665138756895
42,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vz,0.25671969833672253
42,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,p,0.43968587528165315
42,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,q,0.20266655058203606
42,common_high,50,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,r,0.15913175009526934
42,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vx,0.0755373086102664
42,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vy,0.054210097518007525
42,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vz,0.10916745897645504
42,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,p,0.39670973828185774
42,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,q,0.17486571150591168
42,common_high,50,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,r,0.09841885774167654
42,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vx,0.5099747357439012
42,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vy,0.9265615651772776
42,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vz,0.44131054312127266
42,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p,0.6151888104093215
42,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q,0.41096758505067105
42,common_high,50,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r,0.13078965639401027
42,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vx,0.07088689910253679
42,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vy,0.044761284201822696
42,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vz,0.13411503218484513
42,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p,0.5099800441276543
42,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q,0.3210367840430381
42,common_high,50,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r,0.14659087498930942
42,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vx,0.5050593479650072
42,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vy,0.45289952277238305
42,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vz,0.5729719728648336
42,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p,0.5485396313178745
42,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,0.24836100701243197
42,common_high,50,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,0.14862767726659792
42,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vx,0.04965012207572555
42,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vy,0.0601691843376462
42,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vz,0.1648910041804906
42,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p,0.4986991274141638
42,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,0.16756183948787923
42,common_high,50,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,0.13014243496541433
42,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vx,0.4924464815052912
42,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vy,0.5441110577443053
42,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vz,0.35240573235397543
42,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,0.503019800702752
42,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,0.5809106190451301
42,common_high,50,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,0.1367026796534029
42,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vx,0.16054171966532182
42,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vy,0.06122419726456448
42,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vz,0.1596799255596326
42,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,0.4360604520834823
42,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,0.5171016643823427
42,common_high,50,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,0.12296233354544336
42,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vx,0.43645735088153514
42,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vy,0.42504184658015987
42,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vz,0.30771995461129237
42,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p,0.47437124354416
42,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q,0.2131312846313681
42,common_high,50,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r,0.14112509656930303
42,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vx,0.02928746834972524
42,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vy,0.055659326186943955
42,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vz,0.0951015841015143
42,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p,0.49498877378032224
42,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q,0.15347326487388868
42,common_high,50,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r,0.1374288014253231
42,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vx,0.42215815043330457
42,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vy,0.5005105266944856
42,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vz,0.2038932290374539
42,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,0.7787704756028407
42,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,0.22078103342221111
42,common_high,50,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,0.11841078198515086
42,common_high,50,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vx,0.0449635256355063
