group,step,condition,metric,cohort,value_mean,value_std
ALL,22,autonomous,velocity_rmse_m_s,Sep7,0.2973543490097957,0.00438388525832661
ALL,23,autonomous,attitude_error_deg,ALL,3.878239766093713,0.047997590049885734
ALL,23,autonomous,attitude_error_deg,Sep17,4.327482940814338,0.0859559739181473
ALL,23,autonomous,attitude_error_deg,Sep7,3.4789124996753795,0.05319748349137963
ALL,23,autonomous,body_rate_rmse_rad_s,ALL,0.5778393843821782,0.003951601463794071
ALL,23,autonomous,body_rate_rmse_rad_s,Sep17,0.5640278207892458,0.0037760128065495503
ALL,23,autonomous,body_rate_rmse_rad_s,Sep7,0.5901163297981181,0.004596883537389938
ALL,23,autonomous,position_rmse_m,ALL,0.17407394057971248,0.0015677977361978417
ALL,23,autonomous,position_rmse_m,Sep17,0.11523760458051029,0.0033712514812682215
ALL,23,autonomous,position_rmse_m,Sep7,0.2263729059123367,0.0006970689178909302
ALL,23,autonomous,velocity_rmse_m_s,ALL,0.33566225213198314,0.007291716909626124
ALL,23,autonomous,velocity_rmse_m_s,Sep17,0.36012749585258047,0.011847987769767828
ALL,23,autonomous,velocity_rmse_m_s,Sep7,0.3139153688247854,0.0032913808524959163
ALL,24,autonomous,attitude_error_deg,ALL,3.9879196740016387,0.04917818796389833
ALL,24,autonomous,attitude_error_deg,Sep17,4.449902582602277,0.09878071262867237
ALL,24,autonomous,attitude_error_deg,Sep7,3.5772681996899607,0.05605874643274288
ALL,24,autonomous,body_rate_rmse_rad_s,ALL,0.5805149652333199,0.0027635915359185484
ALL,24,autonomous,body_rate_rmse_rad_s,Sep17,0.5605025057999892,0.002897653045772131
ALL,24,autonomous,body_rate_rmse_rad_s,Sep7,0.5983038180629473,0.002946601542936459
ALL,24,autonomous,position_rmse_m,ALL,0.1833590988817458,0.0017161397306307007
ALL,24,autonomous,position_rmse_m,Sep17,0.12223982775117419,0.0036927940916141847
ALL,24,autonomous,position_rmse_m,Sep7,0.23768733988669835,0.0007456877586224658
ALL,24,autonomous,velocity_rmse_m_s,ALL,0.34665329195790395,0.007335488218319505
ALL,24,autonomous,velocity_rmse_m_s,Sep17,0.3656496915416856,0.013256934144866506
ALL,24,autonomous,velocity_rmse_m_s,Sep7,0.3297676034389869,0.002085787470943036
ALL,25,autonomous,attitude_error_deg,ALL,4.078397323464926,0.04607174281450127
ALL,25,autonomous,attitude_error_deg,Sep17,4.56950906185081,0.10540376893244405
ALL,25,autonomous,attitude_error_deg,Sep7,3.641853556010805,0.0566626039371381
ALL,25,autonomous,body_rate_rmse_rad_s,ALL,0.5965765681119547,0.002814065097141482
ALL,25,autonomous,body_rate_rmse_rad_s,Sep17,0.5609187370666632,0.004592958152190309
ALL,25,autonomous,body_rate_rmse_rad_s,Sep7,0.6282724179299916,0.0025899913786430234
ALL,25,autonomous,position_rmse_m,ALL,0.19239547622942155,0.0018568135301971977
ALL,25,autonomous,position_rmse_m,Sep17,0.12928485762202166,0.004018237993935144
ALL,25,autonomous,position_rmse_m,Sep7,0.2484938038804437,0.0008251530470098953
ALL,25,autonomous,velocity_rmse_m_s,ALL,0.3572876015314526,0.007164943745699934
ALL,25,autonomous,velocity_rmse_m_s,Sep17,0.3736101737272393,0.014307360556249926
ALL,25,autonomous,velocity_rmse_m_s,Sep7,0.3427786484685311,0.0009654691087388667
ALL,25,local100ms,attitude_error_deg,ALL,1.3929447049430586,0.025210771425463335
ALL,25,local100ms,attitude_error_deg,Sep17,1.4167467314708009,0.01407478456455214
ALL,25,local100ms,attitude_error_deg,Sep7,1.3717873480295102,0.03544653522326953
ALL,25,local100ms,body_rate_rmse_rad_s,ALL,0.5576668347166271,0.0020618433662757834
ALL,25,local100ms,body_rate_rmse_rad_s,Sep17,0.5080840273004633,0.0038023549923690133
ALL,25,local100ms,body_rate_rmse_rad_s,Sep7,0.6017404413087727,0.002136461162898556
ALL,25,local100ms,position_rmse_m,ALL,0.03469331335903488,0.00011034996113430406
ALL,25,local100ms,position_rmse_m,Sep17,0.01860546820868648,0.00029249845720135856
ALL,25,local100ms,position_rmse_m,Sep7,0.048993620159344574,7.178370143359648e-05
ALL,25,local100ms,velocity_rmse_m_s,ALL,0.1443197250434036,0.002232092779910505
ALL,25,local100ms,velocity_rmse_m_s,Sep17,0.1401270160770513,0.00404233658339044
ALL,25,local100ms,velocity_rmse_m_s,Sep7,0.14804657745793892,0.001650065698663172
ALL,26,autonomous,attitude_error_deg,ALL,4.178654810875238,0.039676392180720194
ALL,26,autonomous,attitude_error_deg,Sep17,4.696407138670814,0.10595621177702631
ALL,26,autonomous,attitude_error_deg,Sep7,3.7184305195013923,0.054319976812265434
ALL,26,autonomous,body_rate_rmse_rad_s,ALL,0.5973405653179205,0.0027240022992730075
ALL,26,autonomous,body_rate_rmse_rad_s,Sep17,0.5735470778397551,0.0017781482935308557
ALL,26,autonomous,body_rate_rmse_rad_s,Sep7,0.6184903319651786,0.00364111097768722
ALL,26,autonomous,position_rmse_m,ALL,0.20174573360066908,0.001995947028534138
ALL,26,autonomous,position_rmse_m,Sep17,0.1363560436974733,0.004352300427710352
ALL,26,autonomous,position_rmse_m,Sep7,0.2598699024035098,0.0009080487555590528
ALL,26,autonomous,velocity_rmse_m_s,ALL,0.3665719548899675,0.0070816925313494945
ALL,26,autonomous,velocity_rmse_m_s,Sep17,0.3826509268652878,0.014886675705860832
ALL,26,autonomous,velocity_rmse_m_s,Sep7,0.3522795353563495,0.0008835725767038344
ALL,27,autonomous,attitude_error_deg,ALL,4.2903541022282266,0.03567414955706475
ALL,27,autonomous,attitude_error_deg,Sep17,4.825465595453344,0.10727301972874442
ALL,27,autonomous,attitude_error_deg,Sep7,3.8146994415836772,0.05095019143662357
ALL,27,autonomous,body_rate_rmse_rad_s,ALL,0.5906377528844315,0.0028116866444336938
ALL,27,autonomous,body_rate_rmse_rad_s,Sep17,0.5728951493515158,0.004678179689439487
ALL,27,autonomous,body_rate_rmse_rad_s,Sep7,0.606408956024801,0.001229918799131632
ALL,27,autonomous,position_rmse_m,ALL,0.2110792325701328,0.002139015894052029
ALL,27,autonomous,position_rmse_m,Sep17,0.14354126767802478,0.0047157381009301355
ALL,27,autonomous,position_rmse_m,Sep7,0.2711129791408955,0.0010036783756860038
ALL,27,autonomous,velocity_rmse_m_s,ALL,0.3744443515000791,0.0068689930959757416
ALL,27,autonomous,velocity_rmse_m_s,Sep17,0.3911370953893892,0.014970250469160075
ALL,27,autonomous,velocity_rmse_m_s,Sep7,0.3596063569318034,0.001085045942034042
ALL,28,autonomous,attitude_error_deg,ALL,4.410361929749762,0.036010124287977785
ALL,28,autonomous,attitude_error_deg,Sep17,4.978847806557561,0.10580774067709264
ALL,28,autonomous,attitude_error_deg,Sep7,3.905041150365051,0.04392453296105389
ALL,28,autonomous,body_rate_rmse_rad_s,ALL,0.5894948955659186,0.0013259821113372863
ALL,28,autonomous,body_rate_rmse_rad_s,Sep17,0.5661666346078903,0.00499657116806144
ALL,28,autonomous,body_rate_rmse_rad_s,Sep7,0.6102311275286104,0.0020923746189747587
ALL,28,autonomous,position_rmse_m,ALL,0.22032116199003218,0.002323654870590603
ALL,28,autonomous,position_rmse_m,Sep17,0.15071449081225488,0.0051404886300917925
ALL,28,autonomous,position_rmse_m,Sep7,0.2821937585925009,0.0011032620456405612
ALL,28,autonomous,velocity_rmse_m_s,ALL,0.3832140230404885,0.006871238807241366
ALL,28,autonomous,velocity_rmse_m_s,Sep17,0.4010112345050482,0.015503860970732102
ALL,28,autonomous,velocity_rmse_m_s,Sep7,0.36739427951643533,0.0012762830757010878
ALL,29,autonomous,attitude_error_deg,ALL,4.529266651486618,0.038261866340610864
ALL,29,autonomous,attitude_error_deg,Sep17,5.11791249949768,0.10988894005425866
ALL,29,autonomous,attitude_error_deg,Sep7,4.006025897699009,0.039779948483496946
ALL,29,autonomous,body_rate_rmse_rad_s,ALL,0.5715365416254791,0.0001458190926221286
ALL,29,autonomous,body_rate_rmse_rad_s,Sep17,0.5589491042198925,0.001962224798950623
ALL,29,autonomous,body_rate_rmse_rad_s,Sep7,0.5827253748748892,0.0016840751943350935
ALL,29,autonomous,position_rmse_m,ALL,0.22996852291307243,0.002519638066568634
ALL,29,autonomous,position_rmse_m,Sep17,0.15822264518539852,0.005605177565640861
ALL,29,autonomous,position_rmse_m,Sep7,0.29374263644878257,0.0012201209908260647
ALL,29,autonomous,velocity_rmse_m_s,ALL,0.3929459368443999,0.007054251002215121
ALL,29,autonomous,velocity_rmse_m_s,Sep17,0.41185500017974924,0.016211760476068208
ALL,29,autonomous,velocity_rmse_m_s,Sep7,0.37613788054631153,0.001261130879995783
ALL,30,autonomous,attitude_error_deg,ALL,4.645081807831893,0.038752819877890414
ALL,30,autonomous,attitude_error_deg,Sep17,5.235393019626234,0.11212631880582774
ALL,30,autonomous,attitude_error_deg,Sep7,4.1203607306813685,0.04002807272317366
ALL,30,autonomous,body_rate_rmse_rad_s,ALL,0.5902120463560504,0.0014273108221759272
ALL,30,autonomous,body_rate_rmse_rad_s,Sep17,0.5727157305348299,0.0017582612770729517
ALL,30,autonomous,body_rate_rmse_rad_s,Sep7,0.6057643270860242,0.0024436183463725798
ALL,30,autonomous,position_rmse_m,ALL,0.2400677459550575,0.002708897628117156
ALL,30,autonomous,position_rmse_m,Sep17,0.16600719698989733,0.00608189595533155
ALL,30,autonomous,position_rmse_m,Sep7,0.3058993450351999,0.0013064712206515472
ALL,30,autonomous,velocity_rmse_m_s,ALL,0.40394398184084174,0.007763421304434796
ALL,30,autonomous,velocity_rmse_m_s,Sep17,0.4238524529432133,0.017897549132766716
ALL,30,autonomous,velocity_rmse_m_s,Sep7,0.38624756308317815,0.0012447078002248075
ALL,30,local100ms,attitude_error_deg,ALL,1.4413303008113623,0.02581018910135161
ALL,30,local100ms,attitude_error_deg,Sep17,1.4780057061155984,0.0184826948978876
ALL,30,local100ms,attitude_error_deg,Sep7,1.40872994054093,0.03262418856824987
ALL,30,local100ms,body_rate_rmse_rad_s,ALL,0.552956618893224,0.0028587906219815196
ALL,30,local100ms,body_rate_rmse_rad_s,Sep17,0.5252535018738357,0.0030689548820059284
ALL,30,local100ms,body_rate_rmse_rad_s,Sep7,0.5775816117993468,0.0027745964760180807
ALL,30,local100ms,position_rmse_m,ALL,0.03356903405129754,7.365136083662665e-05
ALL,30,local100ms,position_rmse_m,Sep17,0.01815951962449588,0.00020667612422362218
ALL,30,local100ms,position_rmse_m,Sep7,0.04726638020845458,8.942506493187051e-05
ALL,30,local100ms,velocity_rmse_m_s,ALL,0.12857627701178279,0.0026338646716687016
ALL,30,local100ms,velocity_rmse_m_s,Sep17,0.1422835135591144,0.0016653214679857513
ALL,30,local100ms,velocity_rmse_m_s,Sep7,0.11639206674748805,0.003944986626434051
ALL,31,autonomous,attitude_error_deg,ALL,4.731019296116583,0.04224975145536172
ALL,31,autonomous,attitude_error_deg,Sep17,5.326954071376828,0.11507682756668598
ALL,31,autonomous,attitude_error_deg,Sep7,4.201299495885255,0.03767227603067118
ALL,31,autonomous,body_rate_rmse_rad_s,ALL,0.5898043118881907,0.0034983675250512434
ALL,31,autonomous,body_rate_rmse_rad_s,Sep17,0.5717325727359983,0.005770659015735302
ALL,31,autonomous,body_rate_rmse_rad_s,Sep7,0.6058680800234727,0.001871335613329917
ALL,31,autonomous,position_rmse_m,ALL,0.2502523028804518,0.0029261464185819227
ALL,31,autonomous,position_rmse_m,Sep17,0.17374945795488364,0.006587305328790718
ALL,31,autonomous,position_rmse_m,Sep7,0.3182548317031791,0.0014256325437509564
ALL,31,autonomous,velocity_rmse_m_s,ALL,0.4144131659281624,0.008205952009222032
ALL,31,autonomous,velocity_rmse_m_s,Sep17,0.4356869913374748,0.018848617335976453
ALL,31,autonomous,velocity_rmse_m_s,Sep7,0.39550309889766244,0.0013576497372338302
ALL,32,autonomous,attitude_error_deg,ALL,4.822720378474167,0.042695021816369326
ALL,32,autonomous,attitude_error_deg,Sep17,5.429224596371235,0.11493526085458991
ALL,32,autonomous,attitude_error_deg,Sep7,4.283605518121218,0.040260536422610675
ALL,32,autonomous,body_rate_rmse_rad_s,ALL,0.6005472829133489,0.002299403085169182
ALL,32,autonomous,body_rate_rmse_rad_s,Sep17,0.5981583555180218,0.003936529480670831
ALL,32,autonomous,body_rate_rmse_rad_s,Sep7,0.6026707739314175,0.0009457277968272819
ALL,32,autonomous,position_rmse_m,ALL,0.2601875179501924,0.0031465574506015863
ALL,32,autonomous,position_rmse_m,Sep17,0.18198510397525647,0.0071276215981520685
ALL,32,autonomous,position_rmse_m,Sep7,0.32970077481680204,0.0015335899785579369
ALL,32,autonomous,velocity_rmse_m_s,ALL,0.42443147426746414,0.008155599602995816
ALL,32,autonomous,velocity_rmse_m_s,Sep17,0.4483251941585861,0.018622879685224393
ALL,32,autonomous,velocity_rmse_m_s,Sep7,0.40319261214202234,0.0015479317607198404
ALL,33,autonomous,attitude_error_deg,ALL,4.917009295322035,0.04497975620340279
ALL,33,autonomous,attitude_error_deg,Sep17,5.521002402800818,0.12082590034958456
ALL,33,autonomous,attitude_error_deg,Sep7,4.3801265331186725,0.04294099034323373
ALL,33,autonomous,body_rate_rmse_rad_s,ALL,0.5893978025523755,0.0012029659410180684
ALL,33,autonomous,body_rate_rmse_rad_s,Sep17,0.5819560847790545,0.001423881207459557
ALL,33,autonomous,body_rate_rmse_rad_s,Sep7,0.5960126627953276,0.002305888732375281
ALL,33,autonomous,position_rmse_m,ALL,0.2702553499590945,0.0033299100226600255
ALL,33,autonomous,position_rmse_m,Sep17,0.19022200144015214,0.007584658418314558
ALL,33,autonomous,position_rmse_m,Sep7,0.3413961041981544,0.00162760269185797
ALL,33,autonomous,velocity_rmse_m_s,ALL,0.43567985544544446,0.0075871343024350975
ALL,33,autonomous,velocity_rmse_m_s,Sep17,0.4605252822248515,0.01680340432336262
ALL,33,autonomous,velocity_rmse_m_s,Sep7,0.4135950316415271,0.0013325274964339753
ALL,34,autonomous,attitude_error_deg,ALL,5.00504242563149,0.049100473440125685
ALL,34,autonomous,attitude_error_deg,Sep17,5.6072937981820985,0.1307603304485024
ALL,34,autonomous,attitude_error_deg,Sep7,4.46970787225317,0.045546525802050694
ALL,34,autonomous,body_rate_rmse_rad_s,ALL,0.5871484454321388,0.003642002159263695
ALL,34,autonomous,body_rate_rmse_rad_s,Sep17,0.5678865161579708,0.004545042265001227
ALL,34,autonomous,body_rate_rmse_rad_s,Sep7,0.6042701603425105,0.0033120699064723186
ALL,34,autonomous,position_rmse_m,ALL,0.28053944450749385,0.0035321193792670234
ALL,34,autonomous,position_rmse_m,Sep17,0.19866180273409736,0.008069389130535853
ALL,34,autonomous,position_rmse_m,Sep7,0.35331957052829077,0.0017564283577436604
ALL,34,autonomous,velocity_rmse_m_s,ALL,0.44688316678652756,0.006827700275156919
ALL,34,autonomous,velocity_rmse_m_s,Sep17,0.4731479775420743,0.014152175423924435
ALL,34,autonomous,velocity_rmse_m_s,Sep7,0.42353666833715264,0.001197248094614192
ALL,35,autonomous,attitude_error_deg,ALL,5.100987846382856,0.05518112334206662
ALL,35,autonomous,attitude_error_deg,Sep17,5.7158178739931245,0.1444538638084776
ALL,35,autonomous,attitude_error_deg,Sep7,4.554472266284841,0.04324796827618496
ALL,35,autonomous,body_rate_rmse_rad_s,ALL,0.5851193907399916,0.006284602313522125
ALL,35,autonomous,body_rate_rmse_rad_s,Sep17,0.5710146967099157,0.01027120791566186
ALL,35,autonomous,body_rate_rmse_rad_s,Sep7,0.5976568965445037,0.0028943756141501897
ALL,35,autonomous,position_rmse_m,ALL,0.290835173900759,0.0037099346852019328
ALL,35,autonomous,position_rmse_m,Sep17,0.20733614342813034,0.008488135328083644
ALL,35,autonomous,position_rmse_m,Sep7,0.36505653432087337,0.0018567517412735228
ALL,35,autonomous,velocity_rmse_m_s,ALL,0.458971090141089,0.00649711593814883
ALL,35,autonomous,velocity_rmse_m_s,Sep17,0.4855205145805275,0.012444795658952908
ALL,35,autonomous,velocity_rmse_m_s,Sep7,0.435371601750477,0.0014092975036993451
ALL,35,local100ms,attitude_error_deg,ALL,1.3973067572400135,0.011761391001358661
ALL,35,local100ms,attitude_error_deg,Sep17,1.3892442245819963,0.004397744021864722
ALL,35,local100ms,attitude_error_deg,Sep7,1.4044734529360288,0.024811339654055648
ALL,35,local100ms,body_rate_rmse_rad_s,ALL,0.5393947351957363,0.0015896316917783171
ALL,35,local100ms,body_rate_rmse_rad_s,Sep17,0.5119472351229087,0.0014013371844967368
ALL,35,local100ms,body_rate_rmse_rad_s,Sep7,0.5637925130382496,0.003075063543910759
ALL,35,local100ms,position_rmse_m,ALL,0.03364971935287716,9.051172366567932e-05
ALL,35,local100ms,position_rmse_m,Sep17,0.01889554553942077,0.0002348538129499355
ALL,35,local100ms,position_rmse_m,Sep7,0.04676454052039395,0.00011859146929505947
ALL,35,local100ms,velocity_rmse_m_s,ALL,0.13850236470450714,0.0027772350993800414
ALL,35,local100ms,velocity_rmse_m_s,Sep17,0.1514737435179279,0.0024304368339880074
ALL,35,local100ms,velocity_rmse_m_s,Sep7,0.12697225020368866,0.0038568643710865103
ALL,36,autonomous,attitude_error_deg,ALL,5.1884247560073,0.05769605597343709
ALL,36,autonomous,attitude_error_deg,Sep17,5.8181377870118896,0.1557113218745651
ALL,36,autonomous,attitude_error_deg,Sep7,4.628679839558772,0.04360738096279186
ALL,36,autonomous,body_rate_rmse_rad_s,ALL,0.601112071259442,0.010102988063443587
ALL,36,autonomous,body_rate_rmse_rad_s,Sep17,0.5836832996472494,0.01494664782045737
ALL,36,autonomous,body_rate_rmse_rad_s,Sep7,0.6166043126925019,0.005891618645346787
ALL,36,autonomous,position_rmse_m,ALL,0.3014012482908596,0.0038611861968789593
ALL,36,autonomous,position_rmse_m,Sep17,0.21599094294933,0.008847131103799649
ALL,36,autonomous,position_rmse_m,Sep7,0.3773215197055526,0.001973679512990173
ALL,36,autonomous,velocity_rmse_m_s,ALL,0.47172354839391567,0.006934520662379553
ALL,36,autonomous,velocity_rmse_m_s,Sep17,0.49686945967652746,0.012817343905236882
ALL,36,autonomous,velocity_rmse_m_s,Sep7,0.44937162725381635,0.0017168757897094837
ALL,37,autonomous,attitude_error_deg,ALL,5.28133873804081,0.05700019055326408
ALL,37,autonomous,attitude_error_deg,Sep17,5.933014243366613,0.16536811451132777
ALL,37,autonomous,attitude_error_deg,Sep7,4.7020716221956524,0.04835868751032713
ALL,37,autonomous,body_rate_rmse_rad_s,ALL,0.5891040543451093,0.00594579195385555
ALL,37,autonomous,body_rate_rmse_rad_s,Sep17,0.5794215842707876,0.006487150867654912
ALL,37,autonomous,body_rate_rmse_rad_s,Sep7,0.5977106944111731,0.006502922340370059
ALL,37,autonomous,position_rmse_m,ALL,0.3121848577822734,0.004028925747722772
ALL,37,autonomous,position_rmse_m,Sep17,0.22500561520245552,0.00919527188210247
ALL,37,autonomous,position_rmse_m,Sep7,0.3896775178532226,0.0020773024763908196
ALL,37,autonomous,velocity_rmse_m_s,ALL,0.48458812265195067,0.007329477976105444
ALL,37,autonomous,velocity_rmse_m_s,Sep17,0.5085600895004158,0.013486179433079606
ALL,37,autonomous,velocity_rmse_m_s,Sep7,0.4632797076755373,0.0019146008095303254
ALL,38,autonomous,attitude_error_deg,ALL,5.3835971018916835,0.06181989122005471
ALL,38,autonomous,attitude_error_deg,Sep17,6.053210925170402,0.18203911514641274
ALL,38,autonomous,attitude_error_deg,Sep7,4.788384814532823,0.049583369409660544
ALL,38,autonomous,body_rate_rmse_rad_s,ALL,0.6155153763966862,0.005707561263758235
ALL,38,autonomous,body_rate_rmse_rad_s,Sep17,0.5919683212370938,0.005898704332211615
ALL,38,autonomous,body_rate_rmse_rad_s,Sep7,0.6364460920941016,0.00664051972673827
ALL,38,autonomous,position_rmse_m,ALL,0.32323310279601297,0.00417775301620856
ALL,38,autonomous,position_rmse_m,Sep17,0.23421927417891863,0.009504893208955244
ALL,38,autonomous,position_rmse_m,Sep7,0.402356506011208,0.0021883988923407094
ALL,38,autonomous,velocity_rmse_m_s,ALL,0.49742759769076833,0.007906246404951295
ALL,38,autonomous,velocity_rmse_m_s,Sep17,0.520816473912608,0.014240776969620741
ALL,38,autonomous,velocity_rmse_m_s,Sep7,0.4766374854935777,0.0025560778248040613
ALL,39,autonomous,attitude_error_deg,ALL,5.487482093250996,0.06567648492229239
ALL,39,autonomous,attitude_error_deg,Sep17,6.177556912135221,0.19816229772671973
ALL,39,autonomous,attitude_error_deg,Sep7,4.874082254242796,0.052403328434830906
ALL,39,autonomous,body_rate_rmse_rad_s,ALL,0.5955759350939508,0.0053242493495712475
ALL,39,autonomous,body_rate_rmse_rad_s,Sep17,0.5901098003732113,0.0065300893356329565
ALL,39,autonomous,body_rate_rmse_rad_s,Sep7,0.600434721512386,0.004255691722632579
ALL,39,autonomous,position_rmse_m,ALL,0.3343383612542703,0.004349707315474672
ALL,39,autonomous,position_rmse_m,Sep17,0.2438932226594368,0.009869065747693131
ALL,39,autonomous,position_rmse_m,Sep7,0.4147340400052335,0.002272899502133633
ALL,39,autonomous,velocity_rmse_m_s,ALL,0.5087536798346575,0.008458440569622819
ALL,39,autonomous,velocity_rmse_m_s,Sep17,0.5332523554707281,0.015442026871954803
