group,step,condition,metric,cohort,seed,value
high,7,autonomous,position_rmse_m,Sep17,17,0.030711966898289592
high,7,autonomous,position_rmse_m,Sep17,23,0.03186236604528946
high,7,autonomous,position_rmse_m,Sep17,42,0.03051159503746873
high,7,autonomous,position_rmse_m,Sep7,17,0.07982450877033823
high,7,autonomous,position_rmse_m,Sep7,23,0.08004986543280596
high,7,autonomous,position_rmse_m,Sep7,42,0.07917965918928936
high,7,autonomous,velocity_rmse_m_s,ALL,17,0.24431431965269587
high,7,autonomous,velocity_rmse_m_s,ALL,23,0.2490469234277855
high,7,autonomous,velocity_rmse_m_s,ALL,42,0.24616001597711068
high,7,autonomous,velocity_rmse_m_s,Sep17,17,0.26135276178489064
high,7,autonomous,velocity_rmse_m_s,Sep17,23,0.2728198880884268
high,7,autonomous,velocity_rmse_m_s,Sep17,42,0.26615096004948813
high,7,autonomous,velocity_rmse_m_s,Sep7,17,0.22916903775741165
high,7,autonomous,velocity_rmse_m_s,Sep7,23,0.22791539928499324
high,7,autonomous,velocity_rmse_m_s,Sep7,42,0.22839028791277524
high,8,autonomous,attitude_error_deg,ALL,17,2.24445268073198
high,8,autonomous,attitude_error_deg,ALL,23,2.2555067592338367
high,8,autonomous,attitude_error_deg,ALL,42,2.3441922167855336
high,8,autonomous,attitude_error_deg,Sep17,17,2.551200981893711
high,8,autonomous,attitude_error_deg,Sep17,23,2.5887636951573145
high,8,autonomous,attitude_error_deg,Sep17,42,2.705686052794041
high,8,autonomous,attitude_error_deg,Sep7,17,1.971787524143775
high,8,autonomous,attitude_error_deg,Sep7,23,1.9592783717463016
high,8,autonomous,attitude_error_deg,Sep7,42,2.0228643625557496
high,8,autonomous,body_rate_rmse_rad_s,ALL,17,0.6127868022970863
high,8,autonomous,body_rate_rmse_rad_s,ALL,23,0.6142822479054312
high,8,autonomous,body_rate_rmse_rad_s,ALL,42,0.6163561890892602
high,8,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5968582093930079
high,8,autonomous,body_rate_rmse_rad_s,Sep17,23,0.6162902790926512
high,8,autonomous,body_rate_rmse_rad_s,Sep17,42,0.6030610753264948
high,8,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6269455515451559
high,8,autonomous,body_rate_rmse_rad_s,Sep7,23,0.6124973312945687
high,8,autonomous,body_rate_rmse_rad_s,Sep7,42,0.628174067989496
high,8,autonomous,position_rmse_m,ALL,17,0.06424330860001026
high,8,autonomous,position_rmse_m,ALL,23,0.06497171745580974
high,8,autonomous,position_rmse_m,ALL,42,0.06361290578350347
high,8,autonomous,position_rmse_m,Sep17,17,0.035845925825128286
high,8,autonomous,position_rmse_m,Sep17,23,0.037247994894478796
high,8,autonomous,position_rmse_m,Sep17,42,0.035602677361358206
high,8,autonomous,position_rmse_m,Sep7,17,0.08948542662212759
high,8,autonomous,position_rmse_m,Sep7,23,0.08961502639921501
high,8,autonomous,position_rmse_m,Sep7,42,0.08851088660318814
high,8,autonomous,velocity_rmse_m_s,ALL,17,0.25544745239714106
high,8,autonomous,velocity_rmse_m_s,ALL,23,0.25955958110345534
high,8,autonomous,velocity_rmse_m_s,ALL,42,0.2574310087632219
high,8,autonomous,velocity_rmse_m_s,Sep17,17,0.28485307452534525
high,8,autonomous,velocity_rmse_m_s,Sep17,23,0.29192890560771007
high,8,autonomous,velocity_rmse_m_s,Sep17,42,0.28583395828468616
high,8,autonomous,velocity_rmse_m_s,Sep7,17,0.22930912161651515
high,8,autonomous,velocity_rmse_m_s,Sep7,23,0.23078684821078443
high,8,autonomous,velocity_rmse_m_s,Sep7,42,0.23218394252192023
high,9,autonomous,attitude_error_deg,ALL,17,2.4840480312008175
high,9,autonomous,attitude_error_deg,ALL,23,2.50841594431942
high,9,autonomous,attitude_error_deg,ALL,42,2.5946860695032674
high,9,autonomous,attitude_error_deg,Sep17,17,2.791801833186394
high,9,autonomous,attitude_error_deg,Sep17,23,2.8682445259102374
high,9,autonomous,attitude_error_deg,Sep17,42,2.980380738770958
high,9,autonomous,attitude_error_deg,Sep7,17,2.210489096102527
high,9,autonomous,attitude_error_deg,Sep7,23,2.188568316238693
high,9,autonomous,attitude_error_deg,Sep7,42,2.2518463634875427
high,9,autonomous,body_rate_rmse_rad_s,ALL,17,0.6503862807219182
high,9,autonomous,body_rate_rmse_rad_s,ALL,23,0.6564065085565667
high,9,autonomous,body_rate_rmse_rad_s,ALL,42,0.6602182360958508
high,9,autonomous,body_rate_rmse_rad_s,Sep17,17,0.639558987481701
high,9,autonomous,body_rate_rmse_rad_s,Sep17,23,0.663322705266197
high,9,autonomous,body_rate_rmse_rad_s,Sep17,42,0.6448836029088147
high,9,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6600105413798889
high,9,autonomous,body_rate_rmse_rad_s,Sep7,23,0.6502587781480064
high,9,autonomous,body_rate_rmse_rad_s,Sep7,42,0.673849021150994
high,9,autonomous,position_rmse_m,ALL,17,0.0755364229882891
high,9,autonomous,position_rmse_m,ALL,23,0.0763623279762153
high,9,autonomous,position_rmse_m,ALL,42,0.0747601314796439
high,9,autonomous,position_rmse_m,Sep17,17,0.042292641361262664
high,9,autonomous,position_rmse_m,Sep17,23,0.04404887419619226
high,9,autonomous,position_rmse_m,Sep17,42,0.04210918050891009
high,9,autonomous,position_rmse_m,Sep7,17,0.10508645110120146
high,9,autonomous,position_rmse_m,Sep7,23,0.10508539800290245
high,9,autonomous,position_rmse_m,Sep7,42,0.10378319900918508
high,9,autonomous,velocity_rmse_m_s,ALL,17,0.26743917783041693
high,9,autonomous,velocity_rmse_m_s,ALL,23,0.2717390484139048
high,9,autonomous,velocity_rmse_m_s,ALL,42,0.27096378130592835
high,9,autonomous,velocity_rmse_m_s,Sep17,17,0.29964287326977335
high,9,autonomous,velocity_rmse_m_s,Sep17,23,0.30525577333118636
high,9,autonomous,velocity_rmse_m_s,Sep17,42,0.30337554321417987
high,9,autonomous,velocity_rmse_m_s,Sep7,17,0.2388136707732112
high,9,autonomous,velocity_rmse_m_s,Sep7,23,0.24194640404298784
high,9,autonomous,velocity_rmse_m_s,Sep7,42,0.24215332627637146
high,10,autonomous,attitude_error_deg,ALL,17,2.6867751036614855
high,10,autonomous,attitude_error_deg,ALL,23,2.7411059331474337
high,10,autonomous,attitude_error_deg,ALL,42,2.820265127321073
high,10,autonomous,attitude_error_deg,Sep17,17,2.9979082736569134
high,10,autonomous,attitude_error_deg,Sep17,23,3.1190431222804165
high,10,autonomous,attitude_error_deg,Sep17,42,3.2255680387217356
high,10,autonomous,attitude_error_deg,Sep7,17,2.4102122858877717
high,10,autonomous,attitude_error_deg,Sep7,23,2.405161765029226
high,10,autonomous,attitude_error_deg,Sep7,42,2.4599958727427054
high,10,autonomous,body_rate_rmse_rad_s,ALL,17,0.5899304840417838
high,10,autonomous,body_rate_rmse_rad_s,ALL,23,0.5924285780395757
high,10,autonomous,body_rate_rmse_rad_s,ALL,42,0.5972882734555097
high,10,autonomous,body_rate_rmse_rad_s,Sep17,17,0.599731146763842
high,10,autonomous,body_rate_rmse_rad_s,Sep17,23,0.6090527348073059
high,10,autonomous,body_rate_rmse_rad_s,Sep17,42,0.6173108612677656
high,10,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5812187838443987
high,10,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5776515498015934
high,10,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5794904176223935
high,10,autonomous,position_rmse_m,ALL,17,0.08340043790657829
high,10,autonomous,position_rmse_m,ALL,23,0.08425267032588526
high,10,autonomous,position_rmse_m,ALL,42,0.08251584524464556
high,10,autonomous,position_rmse_m,Sep17,17,0.04813573204161373
high,10,autonomous,position_rmse_m,Sep17,23,0.050050796973767755
high,10,autonomous,position_rmse_m,Sep17,42,0.04795688477771025
high,10,autonomous,position_rmse_m,Sep7,17,0.11474684311988012
high,10,autonomous,position_rmse_m,Sep7,23,0.11465433552776748
high,10,autonomous,position_rmse_m,Sep7,42,0.11323492121525473
high,10,autonomous,velocity_rmse_m_s,ALL,17,0.27602386993511246
high,10,autonomous,velocity_rmse_m_s,ALL,23,0.28155904013280353
high,10,autonomous,velocity_rmse_m_s,ALL,42,0.2814558026409115
high,10,autonomous,velocity_rmse_m_s,Sep17,17,0.3051825783962757
high,10,autonomous,velocity_rmse_m_s,Sep17,23,0.3146560003494916
high,10,autonomous,velocity_rmse_m_s,Sep17,42,0.31487106097734585
high,10,autonomous,velocity_rmse_m_s,Sep7,17,0.250105017969634
high,10,autonomous,velocity_rmse_m_s,Sep7,23,0.25213951994019196
high,10,autonomous,velocity_rmse_m_s,Sep7,42,0.25175335078630323
high,10,local100ms,attitude_error_deg,ALL,17,1.5912421121333569
high,10,local100ms,attitude_error_deg,ALL,23,1.6087340826312737
high,10,local100ms,attitude_error_deg,ALL,42,1.6231545563104537
high,10,local100ms,attitude_error_deg,Sep17,17,1.7186775708574344
high,10,local100ms,attitude_error_deg,Sep17,23,1.7710002599617285
high,10,local100ms,attitude_error_deg,Sep17,42,1.758509870313713
high,10,local100ms,attitude_error_deg,Sep7,17,1.4779661488230658
high,10,local100ms,attitude_error_deg,Sep7,23,1.464497480559758
high,10,local100ms,attitude_error_deg,Sep7,42,1.5028387216408896
high,10,local100ms,body_rate_rmse_rad_s,ALL,17,0.5738836545094328
high,10,local100ms,body_rate_rmse_rad_s,ALL,23,0.5698374443013646
high,10,local100ms,body_rate_rmse_rad_s,ALL,42,0.5820539225567393
high,10,local100ms,body_rate_rmse_rad_s,Sep17,17,0.5731200312824857
high,10,local100ms,body_rate_rmse_rad_s,Sep17,23,0.5815914802082549
high,10,local100ms,body_rate_rmse_rad_s,Sep17,42,0.600020382148213
high,10,local100ms,body_rate_rmse_rad_s,Sep7,17,0.5745624307111634
high,10,local100ms,body_rate_rmse_rad_s,Sep7,23,0.5593894123841289
high,10,local100ms,body_rate_rmse_rad_s,Sep7,42,0.5660837362532071
high,10,local100ms,position_rmse_m,ALL,17,0.03936573847078673
high,10,local100ms,position_rmse_m,ALL,23,0.03928438979535659
high,10,local100ms,position_rmse_m,ALL,42,0.03932275729995729
high,10,local100ms,position_rmse_m,Sep17,17,0.021596986674689962
high,10,local100ms,position_rmse_m,Sep17,23,0.021842230363390253
high,10,local100ms,position_rmse_m,Sep17,42,0.021321525031732506
high,10,local100ms,position_rmse_m,Sep7,17,0.055160184511761634
high,10,local100ms,position_rmse_m,Sep7,23,0.05478853151266
high,10,local100ms,position_rmse_m,Sep7,42,0.05532385264949043
high,10,local100ms,velocity_rmse_m_s,ALL,17,0.19584961373502258
high,10,local100ms,velocity_rmse_m_s,ALL,23,0.19121896595815394
high,10,local100ms,velocity_rmse_m_s,ALL,42,0.1957897783341947
high,10,local100ms,velocity_rmse_m_s,Sep17,17,0.22275791822520252
high,10,local100ms,velocity_rmse_m_s,Sep17,23,0.2156783891100844
high,10,local100ms,velocity_rmse_m_s,Sep17,42,0.22485930886737657
high,10,local100ms,velocity_rmse_m_s,Sep7,17,0.17193112085486265
high,10,local100ms,velocity_rmse_m_s,Sep7,23,0.16947725648977127
high,10,local100ms,velocity_rmse_m_s,Sep7,42,0.16995019563803304
high,11,autonomous,attitude_error_deg,ALL,17,2.858647398994359
high,11,autonomous,attitude_error_deg,ALL,23,2.928575557980988
high,11,autonomous,attitude_error_deg,ALL,42,2.986838427693888
high,11,autonomous,attitude_error_deg,Sep17,17,3.226413395213956
high,11,autonomous,attitude_error_deg,Sep17,23,3.3715982251847816
high,11,autonomous,attitude_error_deg,Sep17,42,3.4571562135496126
high,11,autonomous,attitude_error_deg,Sep7,17,2.5317442912436054
high,11,autonomous,attitude_error_deg,Sep7,23,2.534777631577616
high,11,autonomous,attitude_error_deg,Sep7,42,2.568778173599911
high,11,autonomous,body_rate_rmse_rad_s,ALL,17,0.6122252260412703
high,11,autonomous,body_rate_rmse_rad_s,ALL,23,0.6144060150652502
high,11,autonomous,body_rate_rmse_rad_s,ALL,42,0.6107983107154508
high,11,autonomous,body_rate_rmse_rad_s,Sep17,17,0.6012734987194918
high,11,autonomous,body_rate_rmse_rad_s,Sep17,23,0.6083430077401883
high,11,autonomous,body_rate_rmse_rad_s,Sep17,42,0.6034374783428477
high,11,autonomous,body_rate_rmse_rad_s,Sep7,17,0.62196009477174
high,11,autonomous,body_rate_rmse_rad_s,Sep7,23,0.6197953549097496
high,11,autonomous,body_rate_rmse_rad_s,Sep7,42,0.6173412728244313
high,11,autonomous,position_rmse_m,ALL,17,0.09102526088401752
high,11,autonomous,position_rmse_m,ALL,23,0.09186446025603173
high,11,autonomous,position_rmse_m,ALL,42,0.08997128173202561
high,11,autonomous,position_rmse_m,Sep17,17,0.05358398940744994
high,11,autonomous,position_rmse_m,Sep17,23,0.05568235853387539
high,11,autonomous,position_rmse_m,Sep17,42,0.05336846241252894
high,11,autonomous,position_rmse_m,Sep7,17,0.12430639108541094
high,11,autonomous,position_rmse_m,Sep7,23,0.12402632845350405
high,11,autonomous,position_rmse_m,Sep7,42,0.12250712112713374
high,11,autonomous,velocity_rmse_m_s,ALL,17,0.28486265867856003
high,11,autonomous,velocity_rmse_m_s,ALL,23,0.2887744455762342
high,11,autonomous,velocity_rmse_m_s,ALL,42,0.29018620679319446
high,11,autonomous,velocity_rmse_m_s,Sep17,17,0.31309762682792297
high,11,autonomous,velocity_rmse_m_s,Sep17,23,0.32648223398921306
high,11,autonomous,velocity_rmse_m_s,Sep17,42,0.32600917342757496
high,11,autonomous,velocity_rmse_m_s,Sep7,17,0.2597649092124596
high,11,autonomous,velocity_rmse_m_s,Sep7,23,0.2552564114313642
high,11,autonomous,velocity_rmse_m_s,Sep7,42,0.2583435697848562
high,12,autonomous,attitude_error_deg,ALL,17,3.03406569667113
high,12,autonomous,attitude_error_deg,ALL,23,3.089599786240464
high,12,autonomous,attitude_error_deg,ALL,42,3.1262137910606373
high,12,autonomous,attitude_error_deg,Sep17,17,3.433690597142296
high,12,autonomous,attitude_error_deg,Sep17,23,3.567469570828578
high,12,autonomous,attitude_error_deg,Sep17,42,3.660316874203307
high,12,autonomous,attitude_error_deg,Sep7,17,2.6788435629189826
high,12,autonomous,attitude_error_deg,Sep7,23,2.6648266443843625
high,12,autonomous,attitude_error_deg,Sep7,42,2.65145549493382
high,12,autonomous,body_rate_rmse_rad_s,ALL,17,0.6245007188502728
high,12,autonomous,body_rate_rmse_rad_s,ALL,23,0.6270293411430042
high,12,autonomous,body_rate_rmse_rad_s,ALL,42,0.6153991040283998
high,12,autonomous,body_rate_rmse_rad_s,Sep17,17,0.6155487147044854
high,12,autonomous,body_rate_rmse_rad_s,Sep17,23,0.6186418734586153
high,12,autonomous,body_rate_rmse_rad_s,Sep17,42,0.6035363057163274
high,12,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6324580558687506
high,12,autonomous,body_rate_rmse_rad_s,Sep7,23,0.6344848679735721
high,12,autonomous,body_rate_rmse_rad_s,Sep7,42,0.6259438136391308
high,12,autonomous,position_rmse_m,ALL,17,0.10098479554390175
high,12,autonomous,position_rmse_m,ALL,23,0.1018166764351143
high,12,autonomous,position_rmse_m,ALL,42,0.09976138462930766
high,12,autonomous,position_rmse_m,Sep17,17,0.06053079520555703
high,12,autonomous,position_rmse_m,Sep17,23,0.06280068088592891
high,12,autonomous,position_rmse_m,Sep17,42,0.060267551835716755
high,12,autonomous,position_rmse_m,Sep7,17,0.13694390695576372
high,12,autonomous,position_rmse_m,Sep7,23,0.13649756136772354
high,12,autonomous,position_rmse_m,Sep7,42,0.13486701377916624
high,12,autonomous,velocity_rmse_m_s,ALL,17,0.3066416996645277
high,12,autonomous,velocity_rmse_m_s,ALL,23,0.30742676078187275
high,12,autonomous,velocity_rmse_m_s,ALL,42,0.30780806675861205
high,12,autonomous,velocity_rmse_m_s,Sep17,17,0.3459912985152793
high,12,autonomous,velocity_rmse_m_s,Sep17,23,0.3597474069720322
high,12,autonomous,velocity_rmse_m_s,Sep17,42,0.35659138955211256
high,12,autonomous,velocity_rmse_m_s,Sep7,17,0.2716642784638596
high,12,autonomous,velocity_rmse_m_s,Sep7,23,0.2609195197239532
high,12,autonomous,velocity_rmse_m_s,Sep7,42,0.26444511316438934
high,13,autonomous,attitude_error_deg,ALL,17,3.1887635868763353
high,13,autonomous,attitude_error_deg,ALL,23,3.2286266463928643
high,13,autonomous,attitude_error_deg,ALL,42,3.2465916863117417
high,13,autonomous,attitude_error_deg,Sep17,17,3.6154191574317185
high,13,autonomous,attitude_error_deg,Sep17,23,3.7274717014549226
high,13,autonomous,attitude_error_deg,Sep17,42,3.821018361866396
high,13,autonomous,attitude_error_deg,Sep7,17,2.8095141908271057
high,13,autonomous,attitude_error_deg,Sep7,23,2.785208819671035
high,13,autonomous,attitude_error_deg,Sep7,42,2.735990196929827
high,13,autonomous,body_rate_rmse_rad_s,ALL,17,0.617596745623375
high,13,autonomous,body_rate_rmse_rad_s,ALL,23,0.6241879518876745
high,13,autonomous,body_rate_rmse_rad_s,ALL,42,0.6124495880235306
high,13,autonomous,body_rate_rmse_rad_s,Sep17,17,0.6025972017333983
high,13,autonomous,body_rate_rmse_rad_s,Sep17,23,0.613835160544914
high,13,autonomous,body_rate_rmse_rad_s,Sep17,42,0.6015024697372202
high,13,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6309296735255765
high,13,autonomous,body_rate_rmse_rad_s,Sep7,23,0.6333904330812393
high,13,autonomous,body_rate_rmse_rad_s,Sep7,42,0.6221803598335841
high,13,autonomous,position_rmse_m,ALL,17,0.10976430558872131
high,13,autonomous,position_rmse_m,ALL,23,0.11062853746287753
high,13,autonomous,position_rmse_m,ALL,42,0.10849235789726651
high,13,autonomous,position_rmse_m,Sep17,17,0.06737735651654024
high,13,autonomous,position_rmse_m,Sep17,23,0.06989558086169169
high,13,autonomous,position_rmse_m,Sep17,42,0.06723285059222461
high,13,autonomous,position_rmse_m,Sep7,17,0.14744159365288226
high,13,autonomous,position_rmse_m,Sep7,23,0.14683560999726492
high,13,autonomous,position_rmse_m,Sep7,42,0.1451674755017482
high,13,autonomous,velocity_rmse_m_s,ALL,17,0.332879125135028
high,13,autonomous,velocity_rmse_m_s,ALL,23,0.32912923320445675
high,13,autonomous,velocity_rmse_m_s,ALL,42,0.3290366527654862
high,13,autonomous,velocity_rmse_m_s,Sep17,17,0.3878983435592437
high,13,autonomous,velocity_rmse_m_s,Sep17,23,0.39705668158442325
high,13,autonomous,velocity_rmse_m_s,Sep17,42,0.3930543226885116
high,13,autonomous,velocity_rmse_m_s,Sep7,17,0.28397315320239186
high,13,autonomous,velocity_rmse_m_s,Sep7,23,0.268749279088931
high,13,autonomous,velocity_rmse_m_s,Sep7,42,0.2721320572783526
high,14,autonomous,attitude_error_deg,ALL,17,3.372751663310455
high,14,autonomous,attitude_error_deg,ALL,23,3.390902311623014
high,14,autonomous,attitude_error_deg,ALL,42,3.407892689350469
high,14,autonomous,attitude_error_deg,Sep17,17,3.8223065443829847
high,14,autonomous,attitude_error_deg,Sep17,23,3.9143271658272454
high,14,autonomous,attitude_error_deg,Sep17,42,4.026458788672973
high,14,autonomous,attitude_error_deg,Sep7,17,2.9731473245793176
high,14,autonomous,attitude_error_deg,Sep7,23,2.925635774552587
high,14,autonomous,attitude_error_deg,Sep7,42,2.8580561566193547
high,14,autonomous,body_rate_rmse_rad_s,ALL,17,0.6425965405687778
high,14,autonomous,body_rate_rmse_rad_s,ALL,23,0.6413613257007021
high,14,autonomous,body_rate_rmse_rad_s,ALL,42,0.6359349136689344
high,14,autonomous,body_rate_rmse_rad_s,Sep17,17,0.6525924252404545
high,14,autonomous,body_rate_rmse_rad_s,Sep17,23,0.6525983317352493
high,14,autonomous,body_rate_rmse_rad_s,Sep17,42,0.6508138712987094
high,14,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6337113097495097
high,14,autonomous,body_rate_rmse_rad_s,Sep7,23,0.6313728758922158
high,14,autonomous,body_rate_rmse_rad_s,Sep7,42,0.6227091735535789
high,14,autonomous,position_rmse_m,ALL,17,0.11842128647277066
high,14,autonomous,position_rmse_m,ALL,23,0.1193548079698323
high,14,autonomous,position_rmse_m,ALL,42,0.11700341735525198
high,14,autonomous,position_rmse_m,Sep17,17,0.0740472662392642
high,14,autonomous,position_rmse_m,Sep17,23,0.07690119845850019
high,14,autonomous,position_rmse_m,Sep17,42,0.0739379130675692
high,14,autonomous,position_rmse_m,Sep7,17,0.1578648600136653
high,14,autonomous,position_rmse_m,Sep7,23,0.15709134975768307
high,14,autonomous,position_rmse_m,Sep7,42,0.15528386561097
high,14,autonomous,velocity_rmse_m_s,ALL,17,0.35137308250975124
high,14,autonomous,velocity_rmse_m_s,ALL,23,0.34731829368784706
high,14,autonomous,velocity_rmse_m_s,ALL,42,0.346176442354431
high,14,autonomous,velocity_rmse_m_s,Sep17,17,0.4164935363699629
high,14,autonomous,velocity_rmse_m_s,Sep17,23,0.42350688407768544
high,14,autonomous,velocity_rmse_m_s,Sep17,42,0.4198736914892536
high,14,autonomous,velocity_rmse_m_s,Sep7,17,0.2934882346340076
high,14,autonomous,velocity_rmse_m_s,Sep7,23,0.279595102230213
high,14,autonomous,velocity_rmse_m_s,Sep7,42,0.28066777645681096
high,15,autonomous,attitude_error_deg,ALL,17,3.558982280890626
high,15,autonomous,attitude_error_deg,ALL,23,3.5563148961119477
