group,step,metric,cohort,seed,autonomous,local100ms,local_gain_pct
middle,15,velocity_rmse_m_s,Sep17,17,0.2205607993405152,0.13200018007767697,40.15247474965529
middle,15,velocity_rmse_m_s,Sep17,23,0.22433686316286489,0.13483220522055794,39.89743668535119
middle,15,velocity_rmse_m_s,Sep17,42,0.22182198416529866,0.1329314957946574,40.07289390415032
middle,15,velocity_rmse_m_s,Sep7,17,0.2022973258973115,0.11086579125213682,45.19661060254766
middle,15,velocity_rmse_m_s,Sep7,23,0.2080910236696879,0.11950250488054286,42.57200393697209
middle,15,velocity_rmse_m_s,Sep7,42,0.2100787731254594,0.12006947732342647,42.845497649721715
middle,20,attitude_error_deg,ALL,17,3.3684924628270188,1.3560684252572734,59.74257207869219
middle,20,attitude_error_deg,ALL,23,3.4112181132685446,1.402368421197859,58.88951176287745
middle,20,attitude_error_deg,ALL,42,3.4277774967117516,1.3899999885530896,59.448943524295
middle,20,attitude_error_deg,Sep17,17,3.5673017431001144,1.2998469867385165,63.562180035577754
middle,20,attitude_error_deg,Sep17,23,3.5670557711468507,1.337902210203217,62.49281491404702
middle,20,attitude_error_deg,Sep17,42,3.6522547388251625,1.3335943190403448,63.485725547464746
middle,20,attitude_error_deg,Sep7,17,3.1917731025842677,1.406043037273946,55.9479013049041
middle,20,attitude_error_deg,Sep7,23,3.2726957507100507,1.4596717198597635,55.39849008136274
middle,20,attitude_error_deg,Sep7,42,3.22824217038872,1.4401383614533072,55.38939505025124
middle,20,body_rate_rmse_rad_s,ALL,17,0.5696142138002299,0.5371216018410047,5.704319023650766
middle,20,body_rate_rmse_rad_s,ALL,23,0.566583076759331,0.5362156864121109,5.359741861848667
middle,20,body_rate_rmse_rad_s,ALL,42,0.5624517982522017,0.5380765444442542,4.333749822419037
middle,20,body_rate_rmse_rad_s,Sep17,17,0.5412053619323808,0.49350749308084346,8.8132661290035
middle,20,body_rate_rmse_rad_s,Sep17,23,0.5316299913961771,0.49250328491804557,7.3597628259038155
middle,20,body_rate_rmse_rad_s,Sep17,42,0.5305175785016942,0.49629009397563184,6.451715440368407
middle,20,body_rate_rmse_rad_s,Sep7,17,0.5948665265716514,0.5758896985167036,3.190098485506576
middle,20,body_rate_rmse_rad_s,Sep7,23,0.5976524859710233,0.5750711544068358,3.778338096845522
middle,20,body_rate_rmse_rad_s,Sep7,42,0.590837771363764,0.5752200559719185,2.6433170235201664
middle,20,position_rmse_m,ALL,17,0.14188375983320217,0.03261637126387075,77.01190657604901
middle,20,position_rmse_m,ALL,23,0.1428875170733677,0.03267297335158633,77.13378045836578
middle,20,position_rmse_m,ALL,42,0.141179866723845,0.03251680105332822,76.96781998177352
middle,20,position_rmse_m,Sep17,17,0.08135897002885172,0.016861993581370527,79.2745734423741
middle,20,position_rmse_m,Sep17,23,0.08373592789636455,0.01715662660673898,79.51103303235284
middle,20,position_rmse_m,Sep17,42,0.08015944516128555,0.016725246050840095,79.13502767242474
middle,20,position_rmse_m,Sep7,17,0.1956835729926248,0.04662026253720428,76.17568923940215
middle,20,position_rmse_m,Sep7,23,0.19546670745292605,0.046465281569228425,76.2285444029293
middle,20,position_rmse_m,Sep7,42,0.19542024144612005,0.04655373883331767,76.17762700075613
middle,20,velocity_rmse_m_s,ALL,17,0.26330167072383487,0.11858970080042726,54.96052095893816
middle,20,velocity_rmse_m_s,ALL,23,0.27597798982563654,0.12201660108443875,55.78756075383799
middle,20,velocity_rmse_m_s,ALL,42,0.26793189413786295,0.12268747169026539,54.20945606903477
middle,20,velocity_rmse_m_s,Sep17,17,0.2727895200445687,0.12504977502762807,54.158878608240784
middle,20,velocity_rmse_m_s,Sep17,23,0.28090857455478097,0.1278204932155107,54.49747540882417
middle,20,velocity_rmse_m_s,Sep17,42,0.2722849798203582,0.12692063382560637,53.386839806829194
middle,20,velocity_rmse_m_s,Sep7,17,0.25486802688318266,0.11284741259847102,55.72319761780319
middle,20,velocity_rmse_m_s,Sep7,23,0.27159524784417477,0.11685758585681921,56.97362645908107
middle,20,velocity_rmse_m_s,Sep7,42,0.26406248464231163,0.11892466090329565,54.96343940549291
middle,25,attitude_error_deg,ALL,17,3.9445923986845095,1.3271203520138168,66.3559572731418
middle,25,attitude_error_deg,ALL,23,3.955097227258433,1.3786482697964704,65.14249358284138
middle,25,attitude_error_deg,ALL,42,4.031118754155826,1.3595181081961292,66.27442178937167
middle,25,attitude_error_deg,Sep17,17,4.2592745456789505,1.3421367835191516,68.48907556614883
middle,25,attitude_error_deg,Sep17,23,4.173781223656603,1.361841063993906,67.37152737486292
middle,25,attitude_error_deg,Sep17,42,4.374095994790979,1.3591486848681196,68.92732380618298
middle,25,attitude_error_deg,Sep7,17,3.6648749346894514,1.3137724128979638,64.15232616909782
middle,25,attitude_error_deg,Sep7,23,3.760711452682282,1.3935880082876388,62.94350082898067
middle,25,attitude_error_deg,Sep7,42,3.7262500958134677,1.3598464844876932,63.50630125402711
middle,25,body_rate_rmse_rad_s,ALL,17,0.5778531811592004,0.538820660878855,6.754746976047491
middle,25,body_rate_rmse_rad_s,ALL,23,0.5780590073335787,0.5358986349178305,7.29343750047629
middle,25,body_rate_rmse_rad_s,ALL,42,0.5707453050148897,0.5354949468752248,6.1761976541787424
middle,25,body_rate_rmse_rad_s,Sep17,17,0.5456788697508328,0.49055516223735024,10.101858541572826
middle,25,body_rate_rmse_rad_s,Sep17,23,0.5491070819026291,0.49004973587771405,10.75516014477254
middle,25,body_rate_rmse_rad_s,Sep17,42,0.5381274982153511,0.4855869496910281,9.763587383764767
middle,25,body_rate_rmse_rad_s,Sep7,17,0.6064525690777494,0.5817233263379705,4.077687852388083
middle,25,body_rate_rmse_rad_s,Sep7,23,0.6037940521610895,0.5766532118423784,4.495049300596631
middle,25,body_rate_rmse_rad_s,Sep7,42,0.5997389110589242,0.5798576110389552,3.314992516471169
middle,25,position_rmse_m,ALL,17,0.1832648288677085,0.033787389033178704,81.56362612404563
middle,25,position_rmse_m,ALL,23,0.1849851609595382,0.03387356334405048,81.688496975463
middle,25,position_rmse_m,ALL,42,0.1823634795711992,0.033738180488511814,81.49948631829017
middle,25,position_rmse_m,Sep17,17,0.10893530453366354,0.017088607045518886,84.3130680924125
middle,25,position_rmse_m,Sep17,23,0.1131475754501075,0.017490697642921733,84.54169470857617
middle,25,position_rmse_m,Sep17,42,0.10772420775450987,0.01703200079416337,84.1892540690787
middle,25,position_rmse_m,Sep7,17,0.24933551716463734,0.04863075079998744,80.49585901238596
middle,25,position_rmse_m,Sep7,23,0.24884079252347668,0.048436110633942694,80.53530124914184
middle,25,position_rmse_m,Sep7,42,0.24870949896381195,0.04858811799459933,80.46390741124485
middle,25,velocity_rmse_m_s,ALL,17,0.319943487314151,0.13126009376749118,58.9739754137869
middle,25,velocity_rmse_m_s,ALL,23,0.32607843981865064,0.1346361577827707,58.71049988535
middle,25,velocity_rmse_m_s,ALL,42,0.3189971271114051,0.13564610015430423,57.47732859458267
middle,25,velocity_rmse_m_s,Sep17,17,0.31763146419503285,0.12879329728218322,59.45197129365583
middle,25,velocity_rmse_m_s,Sep17,23,0.32655844029885417,0.13323767390218247,59.19943953056357
middle,25,velocity_rmse_m_s,Sep17,42,0.3178768171868784,0.13145647414272157,58.64546672321848
middle,25,velocity_rmse_m_s,Sep7,17,0.3219986189755894,0.1334528017544316,58.554852757132906
middle,25,velocity_rmse_m_s,Sep7,23,0.3256517727251364,0.13587925456551575,58.27467683395556
middle,25,velocity_rmse_m_s,Sep7,42,0.3199929581554289,0.1393702121645999,56.445850256209646
middle,30,attitude_error_deg,ALL,17,4.563323687891536,1.388387816886434,69.57507483919177
middle,30,attitude_error_deg,ALL,23,4.493841515914543,1.4327683700687777,68.11706943836904
middle,30,attitude_error_deg,ALL,42,4.615560780499301,1.415227976174758,69.33789752798658
middle,30,attitude_error_deg,Sep17,17,5.009372787876742,1.3844684019710298,72.36244015774584
middle,30,attitude_error_deg,Sep17,23,4.851996185587356,1.4261476130372461,70.60699228755465
middle,30,attitude_error_deg,Sep17,42,5.113304735045487,1.4024469572059293,72.5725918974893
middle,30,attitude_error_deg,Sep7,17,4.166835599015798,1.3918717412556825,66.59643251621347
middle,30,attitude_error_deg,Sep7,23,4.175481809538708,1.438653487430139,65.54521003675318
middle,30,attitude_error_deg,Sep7,42,4.173121709791579,1.4265888819248278,65.81482685785177
middle,30,body_rate_rmse_rad_s,ALL,17,0.5876597208631209,0.5420373280426558,7.763403071671739
middle,30,body_rate_rmse_rad_s,ALL,23,0.5899147681099015,0.5423058790405328,8.070469098766331
middle,30,body_rate_rmse_rad_s,ALL,42,0.5909328444435035,0.5432684591205778,8.06595635546582
middle,30,body_rate_rmse_rad_s,Sep17,17,0.5517370001579764,0.501051130106168,9.186599781652454
middle,30,body_rate_rmse_rad_s,Sep17,23,0.5598708709517703,0.5017561350831451,10.38002490999956
middle,30,body_rate_rmse_rad_s,Sep17,42,0.5570820489011948,0.5039927055360043,9.529896622931137
middle,30,body_rate_rmse_rad_s,Sep7,17,0.6195910281565825,0.5784695039862007,6.63688179809951
middle,30,body_rate_rmse_rad_s,Sep7,23,0.6166204544726848,0.5783500958915443,6.206469198928558
middle,30,body_rate_rmse_rad_s,Sep7,42,0.6210224404811111,0.578180240084643,6.898655765688263
middle,30,position_rmse_m,ALL,17,0.2272871730850813,0.032108622970226514,85.87310382086227
middle,30,position_rmse_m,ALL,23,0.2291193004077183,0.03214537692272956,85.97002659072074
middle,30,position_rmse_m,ALL,42,0.2257239074641213,0.03196283118920334,85.83985562349712
middle,30,position_rmse_m,Sep17,17,0.14017819686633143,0.016869884449236185,87.96540059270227
middle,30,position_rmse_m,Sep17,23,0.1465307087918368,0.017148263038012493,88.29715410551005
middle,30,position_rmse_m,Sep17,42,0.13889529151534222,0.016676636445435735,87.99337525160551
middle,30,position_rmse_m,Sep7,17,0.30471737416841455,0.045654168322217914,85.01753684153721
middle,30,position_rmse_m,Sep7,23,0.3025313818440574,0.045476144820255845,84.96812312724074
middle,30,position_rmse_m,Sep7,42,0.30290489941859156,0.04555055985033009,84.96209208310538
middle,30,velocity_rmse_m_s,ALL,17,0.37253369110934975,0.11948143743575702,67.9273471669209
middle,30,velocity_rmse_m_s,ALL,23,0.37770831815599676,0.12191721596680057,67.72186099527528
middle,30,velocity_rmse_m_s,ALL,42,0.37080314141810733,0.12432103736360733,66.47249619079511
middle,30,velocity_rmse_m_s,Sep17,17,0.3669318299250801,0.1282489692058331,65.04828451867506
middle,30,velocity_rmse_m_s,Sep17,23,0.38658524990681076,0.13287593599348008,65.62829646875798
middle,30,velocity_rmse_m_s,Sep17,42,0.36837894747326577,0.12989187069829974,64.7396053468212
middle,30,velocity_rmse_m_s,Sep7,17,0.377513123273145,0.11168807586235609,70.41478322819906
middle,30,velocity_rmse_m_s,Sep7,23,0.3698177121552732,0.11217613149864099,69.66718255735078
middle,30,velocity_rmse_m_s,Sep7,42,0.3729579804801887,0.11936918551054743,67.99393182125827
middle,35,attitude_error_deg,ALL,17,5.071765757393916,1.357110779765011,73.24184821062495
middle,35,attitude_error_deg,ALL,23,4.954389844915153,1.387171221206616,72.00116937446265
middle,35,attitude_error_deg,ALL,42,5.1129090497286045,1.3724080545536754,73.15798029643177
middle,35,attitude_error_deg,Sep17,17,5.554469695027497,1.319525805003319,76.2438922623956
middle,35,attitude_error_deg,Sep17,23,5.305235790842595,1.3264406304596104,74.99751787188819
middle,35,attitude_error_deg,Sep17,42,5.645919999285631,1.311078069441372,76.77830947644918
middle,35,attitude_error_deg,Sep7,17,4.642695590608511,1.3905196462198486,70.04930392092334
middle,35,attitude_error_deg,Sep7,23,4.642526781868537,1.441153968537288,68.95755186236646
middle,35,attitude_error_deg,Sep7,42,4.6391215390112475,1.4269235968757226,69.24151297015065
middle,35,body_rate_rmse_rad_s,ALL,17,0.5647368305013876,0.5256673192758234,6.918180135493771
middle,35,body_rate_rmse_rad_s,ALL,23,0.5748045279692233,0.5206053765778985,9.429144822990468
middle,35,body_rate_rmse_rad_s,ALL,42,0.5615688972255579,0.5229991654115792,6.868210117143813
middle,35,body_rate_rmse_rad_s,Sep17,17,0.5466281836723823,0.4994691542150058,8.627259052131295
middle,35,body_rate_rmse_rad_s,Sep17,23,0.5670431574603123,0.4982479015070934,12.132278654298709
middle,35,body_rate_rmse_rad_s,Sep17,42,0.5448364855229337,0.49804960972289836,8.587324278609822
middle,35,body_rate_rmse_rad_s,Sep7,17,0.5808334054605032,0.5489545771076615,5.488463310330296
middle,35,body_rate_rmse_rad_s,Sep7,23,0.5817035239771443,0.5404786877519476,7.086915331600509
middle,35,body_rate_rmse_rad_s,Sep7,42,0.576442152072335,0.5451765482459622,5.423892703538691
middle,35,position_rmse_m,ALL,17,0.2753412811976545,0.03184471040053344,88.43445840666601
middle,35,position_rmse_m,ALL,23,0.2776559135116641,0.03187425520156616,88.52023182274951
middle,35,position_rmse_m,ALL,42,0.2728904054579861,0.031655713981863905,88.39984354571324
middle,35,position_rmse_m,Sep17,17,0.1766108358438439,0.01711477059903069,90.30933152133244
middle,35,position_rmse_m,Sep17,23,0.18565733282445526,0.017458215970058595,90.5965384159828
middle,35,position_rmse_m,Sep17,42,0.17523643712566747,0.01689010542095541,90.36153342421417
middle,35,position_rmse_m,Sep7,17,0.3631016770677084,0.04493799022409143,87.62385495242101
middle,35,position_rmse_m,Sep7,23,0.3594324296780719,0.04468851229623955,87.56692256837673
middle,35,position_rmse_m,Sep7,42,0.35969393286449153,0.04478069936933813,87.55033230260003
middle,35,velocity_rmse_m_s,ALL,17,0.4259439702762086,0.12119942896549718,71.54568736190727
middle,35,velocity_rmse_m_s,ALL,23,0.43343521948256086,0.1241997540306181,71.34525565806835
middle,35,velocity_rmse_m_s,ALL,42,0.4248401797358061,0.12507843474445446,70.55870873083695
middle,35,velocity_rmse_m_s,Sep17,17,0.42838801296980833,0.1236873458476316,71.12726264440347
middle,35,velocity_rmse_m_s,Sep17,23,0.4378770317162238,0.12701206175411248,70.99366887176089
middle,35,velocity_rmse_m_s,Sep17,42,0.4262804979125653,0.1267443512701359,70.2673821836127
middle,35,velocity_rmse_m_s,Sep7,17,0.42377148788189783,0.1189879472924888,71.92167224670625
middle,35,velocity_rmse_m_s,Sep7,23,0.4294869419415272,0.12169992494306753,71.66388240049532
middle,35,velocity_rmse_m_s,Sep7,42,0.4235598969120203,0.12359762005495985,70.8193289884021
middle,40,attitude_error_deg,ALL,17,5.612805139271368,1.3461405389614387,76.01661726071983
middle,40,attitude_error_deg,ALL,23,5.4095935652469365,1.3693800016635096,74.68608343405184
middle,40,attitude_error_deg,ALL,42,5.633769821759984,1.3356380539083756,76.29228569563524
middle,40,attitude_error_deg,Sep17,17,6.219305016882116,1.31672099218485,78.82848664584466
middle,40,attitude_error_deg,Sep17,23,5.823754218887838,1.3356163809853587,77.06605858032894
middle,40,attitude_error_deg,Sep17,42,6.337779880282066,1.3034283293898796,79.43399180768218
middle,40,attitude_error_deg,Sep7,17,5.073694136950703,1.3722912472072952,72.9528187910822
middle,40,attitude_error_deg,Sep7,23,5.041450762010579,1.3993921089329768,72.24227360350365
middle,40,attitude_error_deg,Sep7,42,5.007983103073688,1.364268920147039,72.75811654976016
middle,40,body_rate_rmse_rad_s,ALL,17,0.6156947685352158,0.5654086245003703,8.167382054338379
middle,40,body_rate_rmse_rad_s,ALL,23,0.6173153266396175,0.5590905897628055,9.43192795710434
middle,40,body_rate_rmse_rad_s,ALL,42,0.6085527899304922,0.5599273302952388,7.99034372035454
middle,40,body_rate_rmse_rad_s,Sep17,17,0.566107826294768,0.5076633575323055,10.323911108063513
middle,40,body_rate_rmse_rad_s,Sep17,23,0.5745788156136029,0.5030039747095686,12.456923046770926
middle,40,body_rate_rmse_rad_s,Sep17,42,0.5659202406486898,0.5016959117897422,11.348653793568175
middle,40,body_rate_rmse_rad_s,Sep7,17,0.6597720505267248,0.6167377506942058,6.522601222371104
middle,40,body_rate_rmse_rad_s,Sep7,23,0.6553033364405194,0.608945358699016,7.074277691505578
middle,40,body_rate_rmse_rad_s,Sep7,42,0.6464483892920945,0.6116885911890135,5.3770414899084695
middle,40,position_rmse_m,ALL,17,0.32704843128907096,0.03085018384426291,90.56709010262914
middle,40,position_rmse_m,ALL,23,0.3296359201271371,0.03096733151369564,90.60559556077753
middle,40,position_rmse_m,ALL,42,0.3236477571401932,0.03078182797505385,90.48909584696419
middle,40,position_rmse_m,Sep17,17,0.21768392979028706,0.016560445202687343,92.39243557453166
middle,40,position_rmse_m,Sep17,23,0.22849317440193648,0.017035588129724145,92.54437767153723
middle,40,position_rmse_m,Sep17,42,0.21615126560564296,0.016484292565775452,92.37372378108107
middle,40,position_rmse_m,Sep7,17,0.4242613215102122,0.04355217374788564,89.73458773171777
middle,40,position_rmse_m,Sep7,23,0.4195405829939821,0.04335110341055918,89.66700596609958
middle,40,position_rmse_m,Sep7,42,0.41920019405979353,0.043490748338856876,89.62530338603482
middle,40,velocity_rmse_m_s,ALL,17,0.4827423693402797,0.11677970427236863,75.80910405026995
middle,40,velocity_rmse_m_s,ALL,23,0.49094853908744773,0.12168989554753878,75.21330936767217
middle,40,velocity_rmse_m_s,ALL,42,0.48240281063796714,0.12189120358141192,74.73248478378194
middle,40,velocity_rmse_m_s,Sep17,17,0.4816529919244912,0.12534027885662008,73.97705797366464
middle,40,velocity_rmse_m_s,Sep17,23,0.49689767178216565,0.12979032529626627,73.87986849872685
middle,40,velocity_rmse_m_s,Sep17,42,0.4838719604927273,0.12597508414962386,73.96520269094673
middle,40,velocity_rmse_m_s,Sep7,17,0.48371070482098044,0.10917030464192289,77.43066184935344
middle,40,velocity_rmse_m_s,Sep7,23,0.4856604211365874,0.1144895135486699,76.42601526376578
middle,40,velocity_rmse_m_s,Sep7,42,0.4810968996559581,0.11826108752077907,75.41844738443545
middle,45,attitude_error_deg,ALL,17,6.242240229804251,1.3691249536813237,78.06676924825341
middle,45,attitude_error_deg,ALL,23,5.990104813582807,1.3991803363652753,76.6418054456647
middle,45,attitude_error_deg,ALL,42,6.2713820438089245,1.3885550387734167,77.85886700772454
middle,45,attitude_error_deg,Sep17,17,6.902148729601296,1.3619416548554373,80.26785993448
middle,45,attitude_error_deg,Sep17,23,6.416178546817307,1.3734619532608174,78.59376974566719
middle,45,attitude_error_deg,Sep17,42,7.051830919235925,1.3771331644007265,80.4712679561815
middle,45,attitude_error_deg,Sep7,17,5.655654896651322,1.3755101081932226,75.67903039827176
middle,45,attitude_error_deg,Sep7,23,5.611372606263251,1.4220411213470159,74.65787390843062
middle,45,attitude_error_deg,Sep7,42,5.577649710096036,1.398707815993586,74.92298927518159
middle,45,body_rate_rmse_rad_s,ALL,17,0.5993931590931467,0.5457664364880699,8.946835944242592
middle,45,body_rate_rmse_rad_s,ALL,23,0.6078657801504621,0.5405133482857822,11.08014862228442
middle,45,body_rate_rmse_rad_s,ALL,42,0.594762252445681,0.5441214482806268,8.514461695714154
middle,45,body_rate_rmse_rad_s,Sep17,17,0.5664861140815819,0.4967791579072527,12.305148253694075
middle,45,body_rate_rmse_rad_s,Sep17,23,0.5835362611206255,0.4916139093786741,15.752637473706146
middle,45,body_rate_rmse_rad_s,Sep17,42,0.5580282985287868,0.489486346428584,12.282881044009798
middle,45,body_rate_rmse_rad_s,Sep7,17,0.6286438657700932,0.589310684115463,6.256830583473023
middle,45,body_rate_rmse_rad_s,Sep7,23,0.6294920192880945,0.5839795162032118,7.2300365517506915
middle,45,body_rate_rmse_rad_s,Sep7,42,0.6274146559273649,0.5926859832602206,5.535202650918757
middle,45,position_rmse_m,ALL,17,0.3836681611417839,0.031868951455332785,91.69361581620642
middle,45,position_rmse_m,ALL,23,0.38693308866858445,0.03186434331630355,91.76489572759284
middle,45,position_rmse_m,ALL,42,0.3792806114886359,0.031732194870859154,91.63358370829617
middle,45,position_rmse_m,Sep17,17,0.2654616532920656,0.017210019278049903,93.51694715051174
middle,45,position_rmse_m,Sep17,23,0.2787750858384524,0.01747620465329628,93.73107370741745
middle,45,position_rmse_m,Sep17,42,0.2634839372700607,0.016968541184139534,93.55993334548229
middle,45,position_rmse_m,Sep7,17,0.4887406125637557,0.044899113390695335,90.81330418702655
middle,45,position_rmse_m,Sep7,23,0.48307353562870187,0.04465379990564333,90.75631418154006
middle,45,position_rmse_m,Sep7,42,0.4822109885718139,0.044855442592387704,90.69796341115367
middle,45,velocity_rmse_m_s,ALL,17,0.5560014674387487,0.11760203238580766,78.84861115069572
middle,45,velocity_rmse_m_s,ALL,23,0.5619595488816778,0.12184253610975257,78.318272845043
middle,45,velocity_rmse_m_s,ALL,42,0.5542758873141019,0.12284545454062626,77.83676732973032
middle,45,velocity_rmse_m_s,Sep17,17,0.5667715317219423,0.12526306890336017,77.8988424978243
middle,45,velocity_rmse_m_s,Sep17,23,0.5760612674859497,0.1274499060239817,77.87563351026888
middle,45,velocity_rmse_m_s,Sep17,42,0.5626306975548364,0.12590351509367928,77.62235234571286
middle,45,velocity_rmse_m_s,Sep7,17,0.546428076964799,0.11079222214798319,79.72428086722923
middle,45,velocity_rmse_m_s,Sep7,23,0.5494246879001028,0.11685820729710447,78.73080517300093
middle,45,velocity_rmse_m_s,Sep7,42,0.546849389322338,0.12012717849346803,78.03285861901921
middle,50,attitude_error_deg,ALL,17,6.802466184378625,1.320149542748167,80.59307452670922
middle,50,attitude_error_deg,ALL,23,6.4905291395576965,1.3653867658221903,78.96339826131285
middle,50,attitude_error_deg,ALL,42,6.844852333897275,1.32758098054023,80.60468048425608
middle,50,attitude_error_deg,Sep17,17,7.5199939624064935,1.335478437552553,82.24096396581172
middle,50,attitude_error_deg,Sep17,23,6.926331742378268,1.3575458629883128,80.40021885347673
middle,50,attitude_error_deg,Sep17,42,7.725699321163289,1.3396684425353371,82.65958346494881
middle,50,attitude_error_deg,Sep7,17,6.16466371502052,1.306523858477602,78.80624282401342
middle,50,attitude_error_deg,Sep7,23,6.103149048161632,1.3723564572300815,77.51396129440002
middle,50,attitude_error_deg,Sep7,42,6.061877234105262,1.3168365698779125,78.27675290965739
middle,50,body_rate_rmse_rad_s,ALL,17,0.6112805911802038,0.5479522136298905,10.359952281168413
middle,50,body_rate_rmse_rad_s,ALL,23,0.6235655650401876,0.5442648957579448,12.717294496069874
middle,50,body_rate_rmse_rad_s,ALL,42,0.6016412023483885,0.5459120327628303,9.262857890721296
middle,50,body_rate_rmse_rad_s,Sep17,17,0.591746311288829,0.5125797945656804,13.378455465269102
middle,50,body_rate_rmse_rad_s,Sep17,23,0.6153275729138403,0.5056228043784107,17.828677498706984
middle,50,body_rate_rmse_rad_s,Sep17,42,0.5869068533230057,0.5107026676324631,12.984034052266123
middle,50,body_rate_rmse_rad_s,Sep7,17,0.6286443955280926,0.5793943639091886,7.834322865080421
middle,50,body_rate_rmse_rad_s,Sep7,23,0.630888224708052,0.5786134214286417,8.285905685369352
middle,50,body_rate_rmse_rad_s,Sep7,42,0.6147384014820618,0.5772092462120457,6.104898470558815
middle,50,position_rmse_m,ALL,17,0.4456147442506031,0.03092234735076019,93.06074411815912
middle,50,position_rmse_m,ALL,23,0.4487991022173565,0.031006079556294544,93.09132317709538
middle,50,position_rmse_m,ALL,42,0.4403008346523051,0.030909360393262694,92.97994508284977
middle,50,position_rmse_m,Sep17,17,0.31970896939501603,0.01667239931050945,94.78513244653142
middle,50,position_rmse_m,Sep17,23,0.33369402354485295,0.01697051008971912,94.91435000560085
middle,50,position_rmse_m,Sep17,42,0.3173705610611563,0.01656547141043553,94.7804007545478
middle,50,position_rmse_m,Sep7,17,0.5575309885666806,0.04358896783098308,92.18178563615933
middle,50,position_rmse_m,Sep7,23,0.5511147277040264,0.04348214130436159,92.1101471039414
middle,50,position_rmse_m,Sep7,42,0.5495721889555485,0.04365948393355351,92.05573265697313
middle,50,velocity_rmse_m_s,ALL,17,0.6177649674064885,0.11857792477004236,80.80533357728939
middle,50,velocity_rmse_m_s,ALL,23,0.6200040163565652,0.12460243161360494,79.90296379919805
middle,50,velocity_rmse_m_s,ALL,42,0.6206472135426391,0.12708148792632498,79.5243601915254
middle,50,velocity_rmse_m_s,Sep17,17,0.6292112056978876,0.1234015284380255,80.38790038693683
middle,50,velocity_rmse_m_s,Sep17,23,0.6235919535548811,0.12934596891999248,79.25791566381893
middle,50,velocity_rmse_m_s,Sep17,42,0.6313490302127025,0.1284873402519458,79.64876255394609
middle,50,velocity_rmse_m_s,Sep7,17,0.6075905333696893,0.11429027706516849,81.18958891092063
middle,50,velocity_rmse_m_s,Sep7,23,0.6168147388469513,0.12038595400792713,80.48263985504435
middle,50,velocity_rmse_m_s,Sep7,42,0.6111344876136937,0.12583184141466203,79.4101226546714
rudder_high,5,attitude_error_deg,ALL,17,1.6171263322134735,1.6171263289793043,1.9999483591872708e-07
rudder_high,5,attitude_error_deg,ALL,23,1.6629872836511557,1.6629872777398869,3.5546085444504997e-07
rudder_high,5,attitude_error_deg,ALL,42,1.6867548843056155,1.686754886268565,-1.163743232002812e-07
rudder_high,5,attitude_error_deg,Sep17,17,1.7430308554359981,1.7430308485633885,3.9429075917391706e-07
rudder_high,5,attitude_error_deg,Sep17,23,1.7361259792970853,1.736125966735639,7.235331120751005e-07
rudder_high,5,attitude_error_deg,Sep17,42,1.809707450472643,1.8097074546439111,-2.3049406237632802e-07
rudder_high,5,attitude_error_deg,Sep7,17,1.5052112004601181,1.5052112004601181,0.0
rudder_high,5,attitude_error_deg,Sep7,23,1.5979751097436627,1.5979751097436627,0.0
rudder_high,5,attitude_error_deg,Sep7,42,1.5774637143793686,1.5774637143793686,0.0
rudder_high,5,body_rate_rmse_rad_s,ALL,17,0.6098031565001147,0.6098031562789105,3.627470188696062e-08
rudder_high,5,body_rate_rmse_rad_s,ALL,23,0.6165207466638996,0.6165207471456441,-7.813922495889629e-08
rudder_high,5,body_rate_rmse_rad_s,ALL,42,0.6202012362735925,0.620201236945144,-1.0827961019968282e-07
rudder_high,5,body_rate_rmse_rad_s,Sep17,17,0.6027118969406986,0.6027118964706396,7.799066089727967e-08
rudder_high,5,body_rate_rmse_rad_s,Sep17,23,0.6005821036299452,0.6005821046536522,-1.704524663430309e-07
rudder_high,5,body_rate_rmse_rad_s,Sep17,42,0.6235950292216708,0.6235950306487176,-2.288419161762833e-07
rudder_high,5,body_rate_rmse_rad_s,Sep7,17,0.6161064983307069,0.6161064983307069,0.0
rudder_high,5,body_rate_rmse_rad_s,Sep7,23,0.630688429360748,0.630688429360748,0.0
rudder_high,5,body_rate_rmse_rad_s,Sep7,42,0.6171845314308562,0.6171845314308562,0.0
rudder_high,5,position_rmse_m,ALL,17,0.03910707960506341,0.03910707960506341,0.0
rudder_high,5,position_rmse_m,ALL,23,0.03951029096047891,0.03951029096047891,0.0
rudder_high,5,position_rmse_m,ALL,42,0.03883615731343881,0.03883615731343881,0.0
rudder_high,5,position_rmse_m,Sep17,17,0.022429125097339447,0.022429125097339447,0.0
rudder_high,5,position_rmse_m,Sep17,23,0.02279895706433139,0.02279895706433139,0.0
rudder_high,5,position_rmse_m,Sep17,42,0.022166644365522965,0.022166644365522965,0.0
rudder_high,5,position_rmse_m,Sep7,17,0.053931928056373604,0.053931928056373604,0.0
rudder_high,5,position_rmse_m,Sep7,23,0.054364809979276695,0.054364809979276695,0.0
rudder_high,5,position_rmse_m,Sep7,42,0.05365350215603068,0.05365350215603068,0.0
rudder_high,5,velocity_rmse_m_s,ALL,17,0.20883706078751385,0.20883706072727154,2.8846561483089273e-08
rudder_high,5,velocity_rmse_m_s,ALL,23,0.23149247759660896,0.2314924784355604,-3.6240980476329183e-07
rudder_high,5,velocity_rmse_m_s,ALL,42,0.21131298785167696,0.2113129877938319,2.7374115837227645e-08
