group,interval,axis,cohort,seed,waveform_rmse,true_amplitude,pred_amplitude,mean_change_bias,direction_agreement
middle,early,q,ALL,17,0.188557549244217,0.7135584511007547,0.6789142470215997,-0.006460923798747308,0.9962378797672916
middle,early,q,ALL,23,0.1951723710663279,0.7135584511007547,0.6736700195276231,0.007255039990432453,0.9929309062230798
middle,early,q,ALL,42,0.18740862063646868,0.7135584511007547,0.6789578898772606,0.010220159614824167,0.9966712266301869
middle,early,q,Sep17,17,0.18101720120086331,0.7665158571490767,0.721620992474771,-0.0023569646734355066,0.9980769230769231
middle,early,q,Sep17,23,0.188866068093401,0.7665158571490767,0.7105856160449333,0.028062279651973963,0.9925030926675664
middle,early,q,Sep17,42,0.17874696199437257,0.7665158571490767,0.7230645134162554,0.024305424127159945,0.9983333333333333
middle,early,q,Sep7,17,0.19526008083830917,0.6664852012800239,0.6409526955076698,-0.010108887465691132,0.9946031746031747
middle,early,q,Sep7,23,0.20077797370892955,0.6664852012800239,0.6408561559566806,-0.011240284153160003,0.9933111849390919
middle,early,q,Sep7,42,0.19510787276277636,0.6664852012800239,0.6397520022870428,-0.0023000755072520793,0.9951937984496124
middle,early,r,ALL,17,0.11154735684022402,0.1328896631553384,0.09533477074376526,-0.0011249995752506394,0.8155513710555639
middle,early,r,ALL,23,0.11411654937174459,0.1328896631553384,0.09499609054220842,0.000286464963508007,0.8060127151433489
middle,early,r,ALL,42,0.11007358596793637,0.1328896631553384,0.0943537193970855,5.113296894631768e-05,0.8005601138473547
middle,early,r,Sep17,17,0.10819006111180292,0.1402616364344377,0.09627159147101547,-0.0142112636912568,0.8298195625289033
middle,early,r,Sep17,23,0.11511810565085367,0.1402616364344377,0.10023148025619519,-0.007316113999394327,0.7864822759495278
middle,early,r,Sep17,42,0.10680821239132696,0.1402616364344377,0.0973013850783988,-0.010597624632804812,0.7963859266687273
middle,early,r,Sep7,17,0.11453161970993166,0.1263367980183612,0.09450204120843174,0.010507235194532614,0.8028685341903733
middle,early,r,Sep7,23,0.11322627712364763,0.1263367980183612,0.09034241079644242,0.0070443129305323045,0.8233731055378565
middle,early,r,Sep7,42,0.11297614025825581,0.1263367980183612,0.09173357212480704,0.009516695281613988,0.8042705024505791
middle,early,vx,ALL,17,0.03942926442213451,0.1433000318430918,0.14387410772563172,0.003715944096241071,1.0
middle,early,vx,ALL,23,0.04142593995896533,0.1433000318430918,0.14477456163385422,0.0055949452271861376,0.9950637597696421
middle,early,vx,ALL,42,0.039844203903347926,0.1433000318430918,0.14487729461068388,0.00338051049732962,1.0
middle,early,vx,Sep17,17,0.03836715680669471,0.1351504158511098,0.13493036332469152,0.004419250344418865,1.0
middle,early,vx,Sep17,23,0.03908593524580023,0.1351504158511098,0.13623151677735773,0.007329796027342696,0.9951923076923077
middle,early,vx,Sep17,42,0.03881478621945817,0.1351504158511098,0.13519756629654223,0.004489611811886804,1.0
middle,early,vx,Sep7,17,0.04037336008030323,0.15054413494707586,0.1518241027486897,0.003090782986749698,1.0
middle,early,vx,Sep7,23,0.043505944148445434,0.15054413494707586,0.1523683792840733,0.0040528556270469735,0.994949494949495
middle,early,vx,Sep7,42,0.04075924184458327,0.15054413494707586,0.15348149755658758,0.002394642662167679,1.0
middle,early,vy,ALL,17,0.03744292162979668,0.1470464983059394,0.14684664044264897,0.0014319825710278201,1.0
middle,early,vy,ALL,23,0.040096558388783114,0.1470464983059394,0.14712481531146543,0.001663421445681027,0.993024132730015
middle,early,vy,ALL,42,0.03850353955948176,0.1470464983059394,0.1465756075542463,0.0006455152483625483,1.0
middle,early,vy,Sep17,17,0.037058719874877126,0.1332586156192299,0.13442646948467482,0.003445165104755261,1.0
middle,early,vy,Sep17,23,0.03686822253303802,0.1332586156192299,0.13433806592789632,0.001833020921849121,1.0
middle,early,vy,Sep17,42,0.03624258088651135,0.1332586156192299,0.13452455942801228,0.0019601826448058125,1.0
middle,early,vy,Sep7,17,0.03778443430083628,0.15930239402745897,0.15788679240529271,-0.0003575130145076824,1.0
middle,early,vy,Sep7,23,0.042966190260556536,0.15930239402745897,0.15849081476352686,0.0015126663557538328,0.9868233618233617
middle,early,vy,Sep7,42,0.04051328060212213,0.15930239402745897,0.157287650333121,-0.0005230779929203526,1.0
middle,early,vz,ALL,17,0.0678321076616429,0.550003089784613,0.5596140218431301,0.005303407260964325,1.0
middle,early,vz,ALL,23,0.0745253546693195,0.550003089784613,0.5642276548437385,0.005460332258771916,1.0
middle,early,vz,ALL,42,0.07150909874775258,0.550003089784613,0.5631418486389725,0.01078794917086155,1.0
middle,early,vz,Sep17,17,0.0742982292506242,0.543572598944801,0.5517821440854476,0.004837213437475531,1.0
middle,early,vz,Sep17,23,0.07934309220241226,0.543572598944801,0.5593014167852314,-0.0033729351568015185,1.0
middle,early,vz,Sep17,42,0.07467940182427692,0.543572598944801,0.5556322634640466,0.010209165730859745,1.0
middle,early,vz,Sep7,17,0.06208444402699284,0.5557190816422236,0.5665756909610702,0.005717801770732142,1.0
middle,early,vz,Sep7,23,0.07024292130657037,0.5557190816422236,0.568606533117967,0.013312125517059412,1.0
middle,early,vz,Sep7,42,0.06869105156861982,0.5557190816422236,0.569817035461129,0.011302423339752041,1.0
middle,extended,p,ALL,17,0.5134615566013968,0.8550434516554605,0.707915737920227,-0.03513697716458495,0.9933699378444188
middle,extended,p,ALL,23,0.5072765239047007,0.8550434516554605,0.7071356346215586,-0.02606669691784796,0.992288622965526
middle,extended,p,ALL,42,0.5126085370342318,0.8550434516554605,0.7219073758235497,-0.04426829742341114,0.9910631327694477
middle,extended,p,Sep17,17,0.4808223445593609,0.7721772868083085,0.652775481068074,-0.06262690618299491,0.9931449142156863
middle,extended,p,Sep17,23,0.46936080045041234,0.7721772868083085,0.6538096050830877,-0.05005019080975839,0.9882429534313726
middle,extended,p,Sep17,42,0.4754685969639688,0.7721772868083085,0.6672357346735249,-0.07117873721202742,0.9882429534313726
middle,extended,p,Sep7,17,0.5424741895276509,0.9287022648529288,0.7569292995665852,-0.010701484703776097,0.9935699588477367
middle,extended,p,Sep7,23,0.5409793891974013,0.9287022648529288,0.7545365497668659,-0.004748035680594252,0.9958847736625513
middle,extended,p,Sep7,42,0.5456218170966878,0.9287022648529288,0.7705043901791273,-0.020347906500196675,0.9935699588477367
middle,extended,q,ALL,17,0.2549897005979505,0.7134153289670714,0.6899255182252295,0.01799028195378559,0.9983193277310924
middle,extended,q,ALL,23,0.28177675633502525,0.7134153289670714,0.6832475560336297,0.023797406691555313,1.0
middle,extended,q,ALL,42,0.24371605011286135,0.7134153289670714,0.6839246989666606,0.016957389315601246,0.9990196078431373
middle,extended,q,Sep17,17,0.24692593893435155,0.7858953947573355,0.744894684992753,0.01582286328008361,1.0
middle,extended,q,Sep17,23,0.29633687464681835,0.7858953947573355,0.7357132078610402,0.026860517041208815,1.0
middle,extended,q,Sep17,42,0.24579365854504898,0.7858953947573355,0.7407663920730984,0.021135714284291673,1.0
middle,extended,q,Sep7,17,0.26215748874337175,0.6489886038201701,0.6410640366540973,0.019916876330409575,0.9968253968253968
middle,extended,q,Sep7,23,0.26883442894676474,0.6489886038201701,0.6366114210759315,0.021074641936307762,1.0
middle,extended,q,Sep7,42,0.24186928706202793,0.6489886038201701,0.6333987495387158,0.013243322676765314,0.998148148148148
middle,extended,r,ALL,17,0.16409319890896187,0.27546970902074297,0.23252261261570245,-0.037820518728938254,0.9019144678711775
middle,extended,r,ALL,23,0.15815146810587755,0.27546970902074297,0.2267436918723302,-0.011832826822405895,0.9200243473912793
middle,extended,r,ALL,42,0.16138707931961904,0.27546970902074297,0.2309574403552991,-0.03835908294727215,0.9149936256226818
middle,extended,r,Sep17,17,0.17667763391525232,0.3210794736298039,0.26681526430170927,-0.05992744859764676,0.8929175622943202
middle,extended,r,Sep17,23,0.1661089696655224,0.3210794736298039,0.25969526974085416,-0.019780976791775852,0.9332156834016637
middle,extended,r,Sep17,42,0.17570354497533766,0.3210794736298039,0.26473358138704906,-0.05786744612994729,0.9063884814752258
middle,extended,r,Sep7,17,0.15290703445892595,0.23492769603491098,0.20204025556147415,-0.01816991440119735,0.9099117172728284
middle,extended,r,Sep7,23,0.1510781333861932,0.23492769603491098,0.1974534004336422,-0.004767804627410373,0.9082987153820488
middle,extended,r,Sep7,42,0.14866133207009133,0.23492769603491098,0.20093420388263247,-0.021018315673783153,0.9226426426426426
middle,extended,vx,ALL,17,0.2801100286019298,1.0477695370347082,1.075530669198017,0.045206768525857075,0.9240651029313787
middle,extended,vx,ALL,23,0.2815640685095417,1.0477695370347082,1.0852584094205693,0.03994040653199542,0.9153340608411656
middle,extended,vx,ALL,42,0.2772052776704138,1.0477695370347082,1.0976746779224151,0.029283874794074845,0.9289386764722515
middle,extended,vx,Sep17,17,0.27554881548119475,1.025905975390268,1.045762097561238,0.07565927684450202,0.9432736670582705
middle,extended,vx,Sep17,23,0.27854931841529434,1.025905975390268,1.0458501749033045,0.053603025616517586,0.9274398634341418
middle,extended,vx,Sep17,42,0.2744592878316113,1.025905975390268,1.0556475209937974,0.042830046770437114,0.9381366643288258
middle,extended,vx,Sep7,17,0.2841644402648054,1.0672038140519882,1.1019916217640429,0.018137872242617117,0.9069908237074747
middle,extended,vx,Sep7,23,0.2842438463710949,1.0672038140519882,1.1202879512136934,0.027795856234642376,0.9045733474251869
middle,extended,vx,Sep7,42,0.2796461575271272,1.0672038140519882,1.1350321507478531,0.017242833037308385,0.9207626872664076
middle,extended,vy,ALL,17,0.27720672368525806,1.094435321108832,1.1350591372072845,-0.02394448037668,0.9497898773097248
middle,extended,vy,ALL,23,0.2775927426667157,1.094435321108832,1.1621136654338098,-0.02386452276596363,0.9449087462801996
middle,extended,vy,ALL,42,0.2821033465541709,1.094435321108832,1.169395130769095,-0.026728401596765566,0.9504947013685286
middle,extended,vy,Sep17,17,0.264832212707668,1.1335311448978223,1.1764674384781006,-0.054299348956931226,0.9621588297946903
middle,extended,vy,Sep17,23,0.26232101218768966,1.1335311448978223,1.193300618775247,-0.05392554138848147,0.9548477339651419
middle,extended,vy,Sep17,42,0.27528314209027716,1.1335311448978223,1.2099362866998773,-0.05923486703560163,0.9561044183276673
middle,extended,vy,Sep7,17,0.28820628899867146,1.0596834777408408,1.0982517582998925,0.003037625027987758,0.9387952528786445
middle,extended,vy,Sep7,23,0.29116761420362774,1.0596834777408408,1.13439192913031,0.0028563826762744516,0.9360740905602509
middle,extended,vy,Sep7,42,0.28816575052207655,1.0596834777408408,1.133358547719511,0.0021662343488664925,0.9455082862937387
middle,extended,vz,ALL,17,0.2612729992066611,0.7245652239934651,0.6973530493044642,-0.034399170562526046,0.9743939854529283
middle,extended,vz,ALL,23,0.2686671427911454,0.7245652239934651,0.7188912228415801,-0.05507232032823585,0.9635069450062678
middle,extended,vz,ALL,42,0.2582482531833541,0.7245652239934651,0.711832268422237,-0.005961341588181357,0.9703048475408198
middle,extended,vz,Sep17,17,0.2866090369194904,0.7611999099752733,0.7289842634461994,-0.03999005172385002,0.969631252848874
middle,extended,vz,Sep17,23,0.3007345763090187,0.7611999099752733,0.7553966740544308,-0.1041779266264206,0.9540996846573693
middle,extended,vz,Sep17,42,0.2756893594300386,0.7611999099752733,0.740080421866635,-0.022922820236771346,0.9706982507231473
middle,extended,vz,Sep7,17,0.23875207679525726,0.6920010586763023,0.6692364145118107,-0.029429498419126954,0.9786275255454212
middle,extended,vz,Sep7,23,0.2401627574419247,0.6920010586763023,0.6864419328746019,-0.011422892507627177,0.9718689542052886
middle,extended,vz,Sep7,42,0.24274504763074567,0.6920010586763023,0.6867227986938831,0.00911552832167641,0.9699551558231954
middle,late,p,ALL,17,0.5069210014581665,0.8763808294114845,0.7367746145057165,-0.03148206502628487,0.972844439641896
middle,late,p,ALL,23,0.500066549574346,0.8763808294114845,0.7346467872655671,-0.022372815877793856,0.9765985723499296
middle,late,p,ALL,42,0.5051750219383535,0.8763808294114845,0.7512858179587968,-0.04454554763446962,0.968731910182752
middle,late,p,Sep17,17,0.4720795282168683,0.7883115129653864,0.6713024810173591,-0.06192807455292132,0.9715580244468445
middle,late,p,Sep17,23,0.4574151537147892,0.7883115129653864,0.6698740630438837,-0.04878199002605399,0.9731156487447434
middle,late,p,Sep17,42,0.4658063908815977,0.7883115129653864,0.6869637956871869,-0.07550182393517667,0.9674663352435993
middle,late,p,Sep7,17,0.5378911998948761,0.9546646662524605,0.7949720664953674,-0.004418945447052462,0.9739879198152751
middle,late,p,Sep7,23,0.5379789014495077,0.9546646662524605,0.7922225421292857,0.0011020055873262632,0.9796945044434283
middle,late,p,Sep7,42,0.5401693606554698,0.9546646662524605,0.8084609488668945,-0.017028857589396682,0.969856865684221
middle,late,q,ALL,17,0.22783641607940747,0.7560322282362233,0.7243371042492455,0.014396220891135278,0.9924661240855392
middle,late,q,ALL,23,0.2391689421944004,0.7560322282362233,0.7166506258621856,0.025020254310905352,0.9950573019708349
middle,late,q,ALL,42,0.22108014177534566,0.7560322282362233,0.720487066692816,0.013094949780010159,0.9947708237431802
middle,late,q,Sep17,17,0.21900149088921014,0.8287237168558713,0.7729035498203956,0.01862262022980621,0.9870392941695758
middle,late,q,Sep17,23,0.24034396993176188,0.8287237168558713,0.7643706561500858,0.03824014633946421,0.9925455471758289
middle,late,q,Sep17,42,0.21791291430114218,0.8287237168558713,0.7715198701226174,0.02308948772980625,0.9941689237992055
middle,late,q,Sep7,17,0.23568968291513842,0.6914175716854252,0.6811669304082232,0.010639421478983335,0.9972899728997291
middle,late,q,Sep7,23,0.2381244730945235,0.6914175716854252,0.67423282116183,0.013269239174408594,0.9972899728997291
middle,late,q,Sep7,42,0.22389545508574876,0.6914175716854252,0.6751245747552149,0.004210916046858082,0.995305845915602
middle,late,r,ALL,17,0.14510145140510797,0.2614379199556617,0.23450507648453758,-0.014991887387372956,0.8985719548717113
middle,late,r,ALL,23,0.1437040550188564,0.2614379199556617,0.23141302449874765,0.006286181068929507,0.9106794239776752
middle,late,r,ALL,42,0.1419489977648138,0.2614379199556617,0.22976556832409994,-0.009103625570332891,0.8998817274394401
middle,late,r,Sep17,17,0.15353168954831647,0.3105668720239393,0.2716458651632488,-0.03249603484102646,0.8979123028804059
middle,late,r,Sep17,23,0.14795148188029583,0.3105668720239393,0.26833718493951864,0.0012731013058525297,0.9169556930455974
middle,late,r,Sep17,42,0.1493027738873527,0.3105668720239393,0.2664185085926666,-0.02205501124643486,0.8998973806441721
middle,late,r,Sep7,17,0.13760790638892265,0.21776774033941493,0.20149104210346097,0.0005673547936523798,0.899158312197316
middle,late,r,Sep7,23,0.1399285644753547,0.21776774033941493,0.19859154855139569,0.010742251969442375,0.905100518139522
middle,late,r,Sep7,42,0.13541230787811254,0.21776774033941493,0.1971851769742629,0.0024087172528688616,0.8998678134796783
middle,late,vx,ALL,17,0.14036135837503427,0.5807992659469364,0.591839759539521,0.025615935349011108,0.9471961934985658
middle,late,vx,ALL,23,0.1432278896914296,0.5807992659469364,0.594269771381704,0.026964793468164886,0.9504999526315987
middle,late,vx,ALL,42,0.1405758894610294,0.5807992659469364,0.5995846599691458,0.01869047894757286,0.9522388482999721
middle,late,vx,Sep17,17,0.13141939514551787,0.571913862576886,0.5805434224535664,0.04177995846309332,0.9619867344951389
middle,late,vx,Sep17,23,0.1381949002259211,0.571913862576886,0.5821541446197831,0.037165617796598945,0.9553935475676145
middle,late,vx,Sep17,42,0.1345731761229038,0.571913862576886,0.5815323442201296,0.02904138686910311,0.9579935107874549
middle,late,vx,Sep7,17,0.1483097701346044,0.5886974022758701,0.6018809480603695,0.011247914803160255,0.9340490459460563
middle,late,vx,Sep7,23,0.14770165810521493,0.5886974022758701,0.6050392173923003,0.01789739406511239,0.9461500904662512
middle,late,vx,Sep7,42,0.14591163465047435,0.5886974022758701,0.6156311628571604,0.009489671906212638,0.9471235927555429
middle,late,vy,ALL,17,0.13054693781704477,0.6077709043491681,0.6191233875729928,-0.005191110109922435,0.9710889304400244
middle,late,vy,ALL,23,0.13572633294079423,0.6077709043491681,0.6303395805035039,-0.00561478189054655,0.9794004918902942
middle,late,vy,ALL,42,0.13449444448981568,0.6077709043491681,0.6324669619813469,-0.006508581708030059,0.9724822808447577
middle,late,vy,Sep17,17,0.12039129252930618,0.6304591253922158,0.6431364966041051,-0.009568940246868286,0.9820421318447634
middle,late,vy,Sep17,23,0.12490474173407197,0.6304591253922158,0.6497441191256721,-0.012117632348145578,0.9890434638460954
middle,late,vy,Sep17,42,0.12333080720462138,0.6304591253922158,0.6563264903179059,-0.010754012577145002,0.9866144966144966
middle,late,vy,Sep7,17,0.13957417807281244,0.587603596755348,0.5977784017675597,-0.0012997055437483456,0.9613527514135897
middle,late,vy,Sep7,23,0.14534552512454735,0.587603596755348,0.6130911017282432,0.000165529627319252,0.9708289612629153
middle,late,vy,Sep7,42,0.14441767763221064,0.587603596755348,0.6112584923488501,-0.002734865379927889,0.9599203112716567
middle,late,vz,ALL,17,0.19120092823121956,0.7088746587717698,0.6973979505359656,0.00024007925670087917,0.985001815606699
middle,late,vz,ALL,23,0.19855984634117332,0.7088746587717698,0.709122524024575,-0.013290485531438164,0.9847249247873362
middle,late,vz,ALL,42,0.1920730845464746,0.7088746587717698,0.7124862965297621,0.011313194565010454,0.990276327565406
middle,late,vz,Sep17,17,0.21440523640686884,0.7159595155933132,0.6977048860682731,0.003223784560530972,0.9800566069060083
middle,late,vz,Sep17,23,0.21694766787722522,0.7159595155933132,0.7095970284591515,-0.044308533150520406,0.9798704018170505
middle,late,vz,Sep17,42,0.20924381786457105,0.7159595155933132,0.709693116940908,0.007324217215777447,0.9882161643304559
middle,late,vz,Sep7,17,0.17057487651953135,0.7025770082637312,0.6971251189516923,-0.0024121032355925364,0.9893975566739796
middle,late,vz,Sep7,23,0.182215116086905,0.7025770082637312,0.7087007423049514,0.014281112352190496,0.9890400563164791
middle,late,vz,Sep7,42,0.17681021048594436,0.7025770082637312,0.7149691228309658,0.014858952208773125,0.9921075837742505
middle,middle,p,ALL,17,0.4978498140615997,0.8487852805181041,0.7127355896121753,-0.04080064463853674,0.9708647112382498
middle,middle,p,ALL,23,0.4920152933420937,0.8487852805181041,0.7112198488353636,-0.016899949029159575,0.9746728901113848
middle,middle,p,ALL,42,0.4963103304997953,0.8487852805181041,0.7169152662648666,-0.04589419424788801,0.9684833506360846
middle,middle,p,Sep17,17,0.4580060750684492,0.7726594719845123,0.6543431642302068,-0.04549161861235104,0.963451427311234
middle,middle,p,Sep17,23,0.4440331430700546,0.7726594719845123,0.6531712147439638,-0.015171774031506872,0.9775313540085555
middle,middle,p,Sep17,42,0.4514216360500564,0.7726594719845123,0.6537929142785365,-0.04988901350747371,0.9667560258631818
middle,middle,p,Sep7,17,0.5332664709444002,0.9164526658812968,0.7646399677294806,-0.03663088999514625,0.9774542969511528
middle,middle,p,Sep7,23,0.5346660935839063,0.9164526658812968,0.7628186346943857,-0.01843610458262865,0.9721320333138999
middle,middle,p,Sep7,42,0.5362113922328965,0.9164526658812968,0.7730240235860487,-0.04234324379492294,0.9700187504342205
middle,middle,q,ALL,17,0.209882039652338,0.6980222337630797,0.6612417820457654,-0.005684464803964006,0.9981210794176825
middle,middle,q,ALL,23,0.21731436687717232,0.6980222337630797,0.6596683467927069,0.016812987752899106,0.9989495798319328
middle,middle,q,ALL,42,0.20651078413386784,0.6980222337630797,0.6691146424535912,0.003942434002901222,0.9989495798319328
middle,middle,q,Sep17,17,0.204259284499149,0.7719629161388208,0.7143412883361923,0.0059499055711627405,0.9960072937625755
middle,middle,q,Sep17,23,0.21864042749784512,0.7719629161388208,0.7138373240259587,0.03984773899305423,0.9977678571428572
middle,middle,q,Sep17,42,0.20109390025037308,0.7719629161388208,0.7243551597576272,0.017470955877462127,0.9977678571428572
middle,middle,q,Sep7,17,0.21488004423295048,0.632297182762421,0.6140422208987195,-0.016026127359632228,1.0
middle,middle,q,Sep7,23,0.21613564632546312,0.632297182762421,0.6115181448075943,-0.0036623466827943405,1.0
middle,middle,q,Sep7,42,0.21132579203030763,0.632297182762421,0.6200119604055592,-0.008082918774486251,1.0
middle,middle,r,ALL,17,0.13712940076427618,0.1970162088042164,0.17373674090355695,-0.0020076735742610725,0.8846293092570867
middle,middle,r,ALL,23,0.1363878427770158,0.1970162088042164,0.17189794085942248,0.004964269344631445,0.892539824542869
middle,middle,r,ALL,42,0.13349566888892353,0.1970162088042164,0.16912811576033718,0.0015858028724773901,0.8920338235596383
middle,middle,r,Sep17,17,0.14060500050091926,0.23061141858706968,0.19496535407956245,-0.018429299196278878,0.8935237223475574
middle,middle,r,Sep17,23,0.14023377934567965,0.23061141858706968,0.19467127424513087,-0.0005387321197877397,0.9084878043010759
middle,middle,r,Sep17,42,0.13925809377969964,0.23061141858706968,0.19224700007351758,-0.009157163861041035,0.9023127148150917
middle,middle,r,Sep7,17,0.134039978776149,0.16715380010834677,0.1548668625248854,0.012589326978643643,0.8767231642877795
middle,middle,r,Sep7,23,0.132969232493759,0.16715380010834677,0.15165497784990392,0.009855826201892941,0.8783638425355738
middle,middle,r,Sep7,42,0.1283735134304559,0.16715380010834677,0.14857799637084346,0.011135106635604878,0.8828970313325686
middle,middle,vx,ALL,17,0.07998543516273157,0.3236986114859826,0.32844994028913643,0.013541250154731684,0.9773779767365169
middle,middle,vx,ALL,23,0.08243993399593284,0.3236986114859826,0.3293762499705403,0.01574109769184203,0.9789528650372654
middle,middle,vx,ALL,42,0.08139203063638131,0.3236986114859826,0.3327996124351776,0.011040169474754676,0.9804200279894029
middle,middle,vx,Sep17,17,0.07534754019706584,0.32240558613095993,0.32512539260657236,0.020700480232872107,0.9912042788129745
middle,middle,vx,Sep17,23,0.0770889279138403,0.32240558613095993,0.32660812123263305,0.021226974414999874,0.9913457882469368
middle,middle,vx,Sep17,42,0.07794865729612863,0.32240558613095993,0.3267012946295006,0.016909718831676794,0.9895341940440382
middle,middle,vx,Sep7,17,0.08410800846554556,0.3248479673571139,0.33140509378474886,0.007177490085273529,0.9650879304463326
middle,middle,vx,Sep7,23,0.08719638384668177,0.3248479673571139,0.3318368088486801,0.010864762826812834,0.9679369332953355
middle,middle,vx,Sep7,42,0.08445280693882813,0.3248479673571139,0.3382203393735572,0.005822792268601682,0.9723185470519492
middle,middle,vy,ALL,17,0.07376549080830397,0.33690162363243653,0.3394111359906525,-0.00038570383810717024,0.996215989129386
middle,middle,vy,ALL,23,0.07741741399116725,0.33690162363243653,0.3441024033914637,-0.0010587825590370505,0.9956941674975075
middle,middle,vy,ALL,42,0.07736509192038395,0.33690162363243653,0.34540208161509156,-0.001870709413653714,0.9943539282531911
middle,middle,vy,Sep17,17,0.0714142740700639,0.3511731498965396,0.35390932770603944,0.0001219219515242423,0.997983870967742
middle,middle,vy,Sep17,23,0.07107681917826508,0.3511731498965396,0.3563628477399305,-0.0031536297087682032,1.0
middle,middle,vy,Sep17,42,0.07096989125382135,0.3511731498965396,0.3598007403679882,-0.0020283852353282293,0.997983870967742
middle,middle,vy,Sep7,17,0.07585546124229516,0.3242158225087894,0.32652385446586407,-0.0008369267622239813,0.9946445386064029
middle,middle,vy,Sep7,23,0.08305349826930249,0.3242158225087894,0.33320423063727106,0.0008033037962795297,0.9918667608286253
middle,middle,vy,Sep7,42,0.08304971473510624,0.3242158225087894,0.33260327383473903,-0.0017305531277208113,0.9911273125069235
middle,middle,vz,ALL,17,0.1324499922991514,0.5956209860287427,0.5944812438570258,0.012372248884113791,0.9971401589048648
middle,middle,vz,ALL,23,0.1401770679486917,0.5956209860287427,0.5999818615521081,0.00709543913535645,0.9939141563182484
middle,middle,vz,ALL,42,0.1353688429255491,0.5956209860287427,0.6056862414082657,0.020108732529221317,0.9943173478979105
middle,middle,vz,Sep17,17,0.1507180308965103,0.6008479483383741,0.5945626549147892,0.018540718610714376,0.9975961538461539
middle,middle,vz,Sep17,23,0.1485919392753217,0.6008479483383741,0.6008036446535091,-0.009288391478433296,0.9951923076923077
middle,middle,vz,Sep17,42,0.1483942863951955,0.6008479483383741,0.6046056782906462,0.021872721240156615,0.9951923076923077
middle,middle,vz,Sep7,17,0.1162117357681657,0.5909747973090703,0.5944088784723471,0.006889164682691049,0.9967348300681633
middle,middle,vz,Sep7,23,0.13269718232502056,0.5909747973090703,0.5992513876841961,0.02165884412539178,0.9927780217635289
middle,middle,vz,Sep7,42,0.1237906709525301,0.5909747973090703,0.6066467419572609,0.018540742563945497,0.9935396058584465
rudder_high,early,p,ALL,17,0.5024144487745801,0.8583193825700979,0.706732099616849,-0.03070587751773762,0.9639124610952062
rudder_high,early,p,ALL,23,0.5025893719649069,0.8583193825700979,0.7153404554229683,-0.020182832981213372,0.9554124847411435
rudder_high,early,p,ALL,42,0.5089141611675149,0.8583193825700979,0.7074373520218549,-0.016244908706940057,0.9546976348138164
rudder_high,early,p,Sep17,17,0.4761750741152022,0.7721153310638433,0.6397813899715059,-0.04403802420773499,0.9366193019561647
rudder_high,early,p,Sep17,23,0.4710352706483374,0.7721153310638433,0.6447645171362258,-0.029797550089812615,0.9540693566907023
rudder_high,early,p,Sep17,42,0.488698506280836,0.7721153310638433,0.6389000431845153,-0.015365513738747998,0.9242433098926727
rudder_high,early,p,Sep7,17,0.5257383373606938,0.934945206131213,0.7662438415238206,-0.018855080459962186,0.9881730469965765
rudder_high,early,p,Sep7,23,0.53063746202408,0.934945206131213,0.7780746227889614,-0.011636417773569602,0.9566063763415359
rudder_high,early,p,Sep7,42,0.526883632177896,0.934945206131213,0.7683594043217123,-0.017026593123110778,0.9817681458548333
rudder_high,early,q,ALL,17,0.2539828414513132,0.7097176614167189,0.6599475080190668,0.006386856453570205,0.9799824738988375
rudder_high,early,q,ALL,23,0.257196764224155,0.7097176614167189,0.6593287398326988,0.022253980445843397,0.9770190157883206
rudder_high,early,q,ALL,42,0.2560668005286226,0.7097176614167189,0.665856204601547,0.0366270584487894,0.9779771263052546
rudder_high,early,q,Sep17,17,0.2678836635644244,0.7497841786267007,0.6948929414110666,0.004000956914518049,0.9644072014794742
rudder_high,early,q,Sep17,23,0.26633854914378224,0.7497841786267007,0.6891470708125702,0.032594392677363956,0.9659223529946257
rudder_high,early,q,Sep17,42,0.26667351519351584,0.7497841786267007,0.7011341318584814,0.04183944911677624,0.9757708378431106
rudder_high,early,q,Sep7,17,0.2416265551285478,0.6741029794522905,0.6288849005595114,0.008507656043838787,0.9938271604938271
rudder_high,early,q,Sep7,23,0.24907073318448633,0.6741029794522905,0.6328235567394799,0.013062502906714004,0.9868827160493827
rudder_high,early,q,Sep7,42,0.24663860971538412,0.6741029794522905,0.6344980470398275,0.03199382229946776,0.9799382716049383
rudder_high,early,r,ALL,17,0.12845280764303066,0.16570562055292437,0.11011997716981493,0.002549291666533541,0.833197637859652
rudder_high,early,r,ALL,23,0.1330137560436949,0.16570562055292437,0.11517753467249289,0.005651635276529524,0.8487782347633461
rudder_high,early,r,ALL,42,0.12780070274977715,0.16570562055292437,0.1110357087321835,0.005415253974883241,0.8372799910468645
rudder_high,early,r,Sep17,17,0.1256796490860484,0.1716869784274316,0.11264884489998475,-0.0019046296146510847,0.8567259332260466
rudder_high,early,r,Sep17,23,0.13092715200370753,0.1716869784274316,0.11934102647530342,0.006083534631145157,0.8437914178187544
rudder_high,early,r,Sep17,42,0.12634805817020328,0.1716869784274316,0.11362931544350874,0.003032330161049533,0.861110315899903
rudder_high,early,r,Sep7,17,0.13091783747145933,0.16038885799780683,0.10787209474299733,0.006508332805364319,0.8122835975339677
rudder_high,early,r,Sep7,23,0.1348685151903503,0.16038885799780683,0.11147665306999463,0.005267724739093405,0.8532109609363165
rudder_high,early,r,Sep7,42,0.12909194237606503,0.16038885799780683,0.10873028054433888,0.0075334084760687575,0.8160974800663857
