seed,condition,metric,horizon,kind,group,flight,cohort,n_origins,value
42,original,attitude_deg,100ms,endpoint,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,1.5975086131451322
42,original,attitude_deg,100ms,endpoint,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,1.4131560661908456
42,original,attitude_deg,100ms,endpoint,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,1.439642622428517
42,original,attitude_deg,100ms,endpoint,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,1.4714812538522843
42,original,attitude_deg,100ms,endpoint,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,1.5242289707110548
42,original,attitude_deg,100ms,endpoint,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,1.3678202329018991
42,original,attitude_deg,100ms,endpoint,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,1.416230616226694
42,original,attitude_deg,100ms,endpoint,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,1.2347604638305953
42,original,attitude_deg,100ms,endpoint,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,39,1.4310878671415719
42,original,attitude_deg,100ms,endpoint,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,87,1.2992504955869866
42,original,attitude_deg,100ms,endpoint,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,91,1.1751187977472042
42,original,attitude_deg,100ms,endpoint,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,44,1.1153730693877346
42,original,attitude_deg,100ms,endpoint,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,84,1.2254921289745961
42,original,attitude_deg,100ms,endpoint,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,104,1.324870000969913
42,original,attitude_deg,100ms,endpoint,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,25,1.1981334748742192
42,original,attitude_deg,100ms,endpoint,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,1.2222844137383213
42,original,attitude_deg,100ms,endpoint,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,29,1.1300267973379874
42,original,attitude_deg,100ms,endpoint,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,19,1.6026304956580695
42,original,attitude_deg,100ms,endpoint,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,34,1.1892324536164407
42,original,attitude_deg,100ms,endpoint,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,21,1.2693733382474317
42,original,attitude_deg,100ms,endpoint,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,18,1.3100188756590623
42,original,attitude_deg,100ms,endpoint,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,21,1.2133336629913198
42,original,attitude_deg,100ms,endpoint,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,45,1.447482910145683
42,original,attitude_deg,100ms,endpoint,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,59,1.534238557239649
42,original,attitude_deg,100ms,endpoint,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,84,1.4622789193438566
42,original,attitude_deg,100ms,endpoint,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,103,1.4460458270201155
42,original,attitude_deg,100ms,endpoint,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,47,1.2519711290515092
42,original,attitude_deg,100ms,endpoint,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,46,1.2732025879585471
42,original,attitude_deg,100ms,endpoint,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,78,1.1584129369827558
42,original,attitude_deg,100ms,endpoint,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,95,1.3264475112489182
42,original,attitude_deg,100ms,endpoint,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,52,1.4474130815283701
42,original,attitude_deg,100ms,endpoint,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,71,1.3073803969379647
42,original,attitude_deg,100ms,endpoint,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,77,1.5518854184472435
42,original,attitude_deg,100ms,endpoint,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,88,1.271962409235096
42,original,attitude_deg,100ms,endpoint,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,76,1.3880867267664752
42,original,attitude_deg,100ms,endpoint,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,69,1.3698623096069587
42,original,attitude_deg,100ms,endpoint,middle,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,93,1.3597261969734225
42,original,attitude_deg,100ms,endpoint,middle,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,95,1.3571610339972096
42,original,attitude_deg,100ms,endpoint,middle,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,62,1.4365748256311468
42,original,attitude_deg,100ms,endpoint,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,1.587909782997336
42,original,attitude_deg,100ms,endpoint,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,1.2865275481551004
42,original,attitude_deg,100ms,endpoint,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,1.7587916578545455
42,original,attitude_deg,100ms,endpoint,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,1.6739547949937585
42,original,attitude_deg,100ms,endpoint,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,1.2935639538702703
42,original,attitude_deg,100ms,endpoint,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,1.1188652002603212
42,original,attitude_deg,100ms,endpoint,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,1.9323549620497402
42,original,attitude_deg,100ms,endpoint,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,1.3875777539523946
42,original,attitude_deg,100ms,endpoint,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,1.1703372224014574
42,original,attitude_deg,100ms,endpoint,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,1.7914015303776882
42,original,attitude_deg,100ms,endpoint,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,1.9261433587117853
42,original,attitude_deg,100ms,endpoint,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,1.81503415436158
42,original,attitude_deg,100ms,endpoint,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,1.8346542435865107
42,original,attitude_deg,100ms,endpoint,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,1.673507945804179
42,original,attitude_deg,100ms,endpoint,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,1.9662708426573017
42,original,attitude_deg,100ms,endpoint,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,1.8278789388873207
42,original,attitude_deg,100ms,endpoint,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,1.8490202507434979
42,original,attitude_deg,200ms,endpoint,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,2.34904561197168
42,original,attitude_deg,200ms,endpoint,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,2.2949620460281346
42,original,attitude_deg,200ms,endpoint,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,2.3166626506158994
42,original,attitude_deg,200ms,endpoint,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,2.2694286161902433
42,original,attitude_deg,200ms,endpoint,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,1.9992274551921854
42,original,attitude_deg,200ms,endpoint,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,1.772567958511711
42,original,attitude_deg,200ms,endpoint,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,1.7000519522039286
42,original,attitude_deg,200ms,endpoint,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,1.779724413444253
42,original,attitude_deg,200ms,endpoint,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,1.9893249658681535
42,original,attitude_deg,200ms,endpoint,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,2.4272051464929167
42,original,attitude_deg,200ms,endpoint,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,2.3019290183442345
42,original,attitude_deg,200ms,endpoint,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,2.1297464381569875
42,original,attitude_deg,200ms,endpoint,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,2.6326737873363
42,original,attitude_deg,200ms,endpoint,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,2.721305928591298
42,original,attitude_deg,200ms,endpoint,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,2.1073857085160905
42,original,attitude_deg,200ms,endpoint,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,2.4819371454972994
42,original,attitude_deg,200ms,endpoint,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,2.6187128140935476
42,original,attitude_deg,200ms,endpoint,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,2.026681230370418
42,original,attitude_deg,200ms,endpoint,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,2.1264885267094997
42,original,attitude_deg,200ms,endpoint,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,2.0545203890132577
42,original,attitude_deg,200ms,endpoint,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,39,2.126959690306442
42,original,attitude_deg,200ms,endpoint,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,87,1.8891352600840716
42,original,attitude_deg,200ms,endpoint,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,91,1.702925072184281
42,original,attitude_deg,200ms,endpoint,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,44,1.5520377861328232
42,original,attitude_deg,200ms,endpoint,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,84,1.6676704742255688
42,original,attitude_deg,200ms,endpoint,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,104,1.9681235936867165
42,original,attitude_deg,200ms,endpoint,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,25,1.957040748389889
42,original,attitude_deg,200ms,endpoint,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,1.7947441824903878
42,original,attitude_deg,200ms,endpoint,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,29,1.4863724989878309
42,original,attitude_deg,200ms,endpoint,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,19,2.0379126980519797
42,original,attitude_deg,200ms,endpoint,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,34,1.8398264961106654
42,original,attitude_deg,200ms,endpoint,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,21,1.6370706484754722
42,original,attitude_deg,200ms,endpoint,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,18,2.0715733941554024
42,original,attitude_deg,200ms,endpoint,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,21,1.6407346056911962
42,original,attitude_deg,200ms,endpoint,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,45,2.364924574789138
42,original,attitude_deg,200ms,endpoint,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,59,2.3924128985795328
42,original,attitude_deg,200ms,endpoint,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,84,2.0880626369418263
42,original,attitude_deg,200ms,endpoint,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,103,2.2653553189591817
42,original,attitude_deg,200ms,endpoint,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,47,2.029715240870492
42,original,attitude_deg,200ms,endpoint,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,46,1.841673659173314
42,original,attitude_deg,200ms,endpoint,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,78,1.6517623044550618
42,original,attitude_deg,200ms,endpoint,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,95,1.802366474980638
42,original,attitude_deg,200ms,endpoint,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,52,2.048180375069651
42,original,attitude_deg,200ms,endpoint,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,71,2.277777224209053
42,original,attitude_deg,200ms,endpoint,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,77,2.2549185298589935
42,original,attitude_deg,200ms,endpoint,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,88,2.033079658315355
42,original,attitude_deg,200ms,endpoint,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,76,2.401260347191764
42,original,attitude_deg,200ms,endpoint,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,69,2.204879077245135
42,original,attitude_deg,200ms,endpoint,middle,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,93,1.942212271756984
42,original,attitude_deg,200ms,endpoint,middle,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,95,2.288220918748818
42,original,attitude_deg,200ms,endpoint,middle,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,62,2.2120590120714194
42,original,attitude_deg,200ms,endpoint,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,3.3460875978074585
42,original,attitude_deg,200ms,endpoint,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,2.5841210231587923
42,original,attitude_deg,200ms,endpoint,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,3.1533008112492147
42,original,attitude_deg,200ms,endpoint,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,2.5565806271665523
42,original,attitude_deg,200ms,endpoint,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,2.442081717989511
42,original,attitude_deg,200ms,endpoint,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,1.9306406414837587
42,original,attitude_deg,200ms,endpoint,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,2.1836225441094794
42,original,attitude_deg,200ms,endpoint,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,2.0717457065375764
42,original,attitude_deg,200ms,endpoint,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,1.871782185182005
42,original,attitude_deg,200ms,endpoint,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,2.979118058585408
42,original,attitude_deg,200ms,endpoint,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,2.8038887611241083
42,original,attitude_deg,200ms,endpoint,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,2.888982496605628
42,original,attitude_deg,200ms,endpoint,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,3.06062320078975
42,original,attitude_deg,200ms,endpoint,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,4.040608862971513
42,original,attitude_deg,200ms,endpoint,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,3.205576253026845
42,original,attitude_deg,200ms,endpoint,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,3.136783407604809
42,original,attitude_deg,200ms,endpoint,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,3.688963269065827
42,original,attitude_deg,500ms,endpoint,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,4.136865145420412
42,original,attitude_deg,500ms,endpoint,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,3.968292637444162
42,original,attitude_deg,500ms,endpoint,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,3.950515575352584
42,original,attitude_deg,500ms,endpoint,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,4.284552650891433
42,original,attitude_deg,500ms,endpoint,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,3.5710877054027392
42,original,attitude_deg,500ms,endpoint,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,3.035588538802986
42,original,attitude_deg,500ms,endpoint,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,3.064477419802634
42,original,attitude_deg,500ms,endpoint,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,2.979850810522697
42,original,attitude_deg,500ms,endpoint,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,3.629601687028138
42,original,attitude_deg,500ms,endpoint,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,5.089979765987883
42,original,attitude_deg,500ms,endpoint,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,4.601717289712312
42,original,attitude_deg,500ms,endpoint,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,4.266206165740824
42,original,attitude_deg,500ms,endpoint,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,5.14215135980124
42,original,attitude_deg,500ms,endpoint,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,4.8671327814116125
42,original,attitude_deg,500ms,endpoint,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,4.3827501780245255
42,original,attitude_deg,500ms,endpoint,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,4.501562062462141
42,original,attitude_deg,500ms,endpoint,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,4.665651582223881
42,original,attitude_deg,500ms,endpoint,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,3.5444316061606598
42,original,attitude_deg,500ms,endpoint,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,3.839434030133663
42,original,attitude_deg,500ms,endpoint,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,3.673210606783169
42,original,attitude_deg,500ms,endpoint,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,39,3.8681015694539056
42,original,attitude_deg,500ms,endpoint,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,87,3.253485603653908
42,original,attitude_deg,500ms,endpoint,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,91,2.9068715870661714
42,original,attitude_deg,500ms,endpoint,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,44,2.8308601799286155
42,original,attitude_deg,500ms,endpoint,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,84,2.7777302293352113
42,original,attitude_deg,500ms,endpoint,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,104,3.319468546406692
42,original,attitude_deg,500ms,endpoint,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,25,3.6595820693910626
42,original,attitude_deg,500ms,endpoint,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,3.4681200437036876
42,original,attitude_deg,500ms,endpoint,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,29,3.521465579159348
42,original,attitude_deg,500ms,endpoint,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,19,3.513726688173319
42,original,attitude_deg,500ms,endpoint,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,34,3.94218235852393
42,original,attitude_deg,500ms,endpoint,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,21,3.261465641343436
42,original,attitude_deg,500ms,endpoint,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,18,3.8976553867992654
42,original,attitude_deg,500ms,endpoint,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,21,3.431183691134865
42,original,attitude_deg,500ms,endpoint,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,45,4.600493347442154
42,original,attitude_deg,500ms,endpoint,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,59,3.884371010742235
42,original,attitude_deg,500ms,endpoint,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,84,3.6413091372345585
42,original,attitude_deg,500ms,endpoint,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,103,4.298051713052916
42,original,attitude_deg,500ms,endpoint,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,47,3.744383336078684
42,original,attitude_deg,500ms,endpoint,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,46,3.3036420786281364
42,original,attitude_deg,500ms,endpoint,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,78,2.9789186712701072
42,original,attitude_deg,500ms,endpoint,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,95,2.9613348256055643
42,original,attitude_deg,500ms,endpoint,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,52,4.123746742266855
42,original,attitude_deg,500ms,endpoint,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,71,4.5973339552836086
42,original,attitude_deg,500ms,endpoint,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,77,4.377757955026955
42,original,attitude_deg,500ms,endpoint,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,88,3.8660687378670437
42,original,attitude_deg,500ms,endpoint,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,76,4.6383151198768795
42,original,attitude_deg,500ms,endpoint,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,69,4.102589407825661
42,original,attitude_deg,500ms,endpoint,middle,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,93,4.4007991725817925
42,original,attitude_deg,500ms,endpoint,middle,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,95,4.300093517415541
42,original,attitude_deg,500ms,endpoint,middle,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,62,4.70981009245035
42,original,attitude_deg,500ms,endpoint,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,5.318806807045803
42,original,attitude_deg,500ms,endpoint,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,4.4902431737952195
42,original,attitude_deg,500ms,endpoint,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,5.041926611822752
42,original,attitude_deg,500ms,endpoint,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,4.969746576379023
42,original,attitude_deg,500ms,endpoint,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,4.562286538925503
42,original,attitude_deg,500ms,endpoint,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,2.9562193349684995
42,original,attitude_deg,500ms,endpoint,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,3.8727581689894324
42,original,attitude_deg,500ms,endpoint,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,3.714546633262218
42,original,attitude_deg,500ms,endpoint,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,4.035774643347668
42,original,attitude_deg,500ms,endpoint,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,6.713887396442489
42,original,attitude_deg,500ms,endpoint,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,5.905773056762353
42,original,attitude_deg,500ms,endpoint,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,5.919091500947409
42,original,attitude_deg,500ms,endpoint,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,6.125051048127268
42,original,attitude_deg,500ms,endpoint,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,6.7174328421734275
42,original,attitude_deg,500ms,endpoint,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,5.378601185683295
42,original,attitude_deg,500ms,endpoint,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,5.30430238895671
42,original,attitude_deg,500ms,endpoint,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,5.2641514148898905
42,original,attitude_deg,1s,endpoint,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,6.637740914414329
42,original,attitude_deg,1s,endpoint,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,5.966883160744056
42,original,attitude_deg,1s,endpoint,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,6.070941448273149
42,original,attitude_deg,1s,endpoint,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,6.944584189686468
42,original,attitude_deg,1s,endpoint,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,5.296727329046424
42,original,attitude_deg,1s,endpoint,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,5.351825507347558
42,original,attitude_deg,1s,endpoint,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,5.061718236809398
42,original,attitude_deg,1s,endpoint,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,5.510551294112624
42,original,attitude_deg,1s,endpoint,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,5.828795561179275
42,original,attitude_deg,1s,endpoint,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,8.712782194714038
42,original,attitude_deg,1s,endpoint,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,7.183740862583435
42,original,attitude_deg,1s,endpoint,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,6.663523549222292
42,original,attitude_deg,1s,endpoint,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,7.976358721520959
42,original,attitude_deg,1s,endpoint,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,7.890427767248598
42,original,attitude_deg,1s,endpoint,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,8.049469229526261
42,original,attitude_deg,1s,endpoint,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,7.729249353540057
42,original,attitude_deg,1s,endpoint,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,8.577750787367266
42,original,attitude_deg,1s,endpoint,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,5.683559157002428
42,original,attitude_deg,1s,endpoint,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,5.749865995042426
42,original,attitude_deg,1s,endpoint,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,5.909446701715026
