model,seed,cohort,flight_id,horizon_s,position_rmse_m,velocity_rmse_m_s,attitude_error_deg,body_rate_rmse_rad_s,delta_v_rmse_m_s,delta_omega_rmse_rad_s,velocity_x_rmse_m_s,velocity_y_rmse_m_s,velocity_z_rmse_m_s,body_rate_p_rmse_rad_s,body_rate_q_rmse_rad_s,body_rate_r_rmse_rad_s,n_windows
B1_MLP,23,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,0.41795694809519573,0.755859950222863,7.470447696689104,0.7430206770810124,0.755859950222863,0.7430206770810124,0.4041323048616503,0.4436266824040964,0.4595614335181468,0.5651336128953048,0.4368016397158076,0.20471456637818328,168
B1_MLP,23,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,0.06647391963323251,0.49722574015021515,2.0458629180099988,0.701960340559551,0.49722574015021515,0.701960340559551,0.12336955593972938,0.09842435356666206,0.4715146190312109,0.5538635631162953,0.407021935939559,0.14253637021692395,182
B1_MLP,23,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,0.12453452828114628,0.41512386458861966,2.9114337690522367,0.7800265869115285,0.41512386458861966,0.7800265869115285,0.13967806025135973,0.11780173180261425,0.3727473868717434,0.5891236580232632,0.47444649436983455,0.19046079866028073,182
B1_MLP,23,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,0.2926181170373168,0.48537012041647143,4.742713247574049,0.7652568599741351,0.48537012041647143,0.7652568599741351,0.22803598274057055,0.19943345570204873,0.37922294381456034,0.6046714646544668,0.4310466545563994,0.18490338873539083,182
B1_MLP,23,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,0.6712026203678448,0.7708743571663786,7.1637508009762225,0.7501869313485909,0.7708743571663786,0.7501869313485909,0.47719816072896803,0.4068921176840209,0.44829453989556944,0.5717320855083318,0.44740331976678127,0.1890320708984917,182
B1_MLP,23,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,0.036308319720713564,0.5195356318155673,1.9411385408211284,0.6769833193629576,0.5195356318155673,0.6769833193629576,0.118051400929247,0.1158160830455909,0.49251169973171155,0.5103027609114713,0.40960785547095613,0.17354800960628283,160
B1_MLP,23,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,0.06469249494638621,0.36856081431578164,3.023630563106724,0.794264961879031,0.36856081431578164,0.794264961879031,0.13063799016294472,0.12873019811953926,0.31968629227322626,0.657113750305621,0.4166808170991184,0.15948493812768502,160
B1_MLP,23,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,0.146606796556506,0.5110804203799275,5.167408612907754,0.8968792817292712,0.5110804203799275,0.8968792817292712,0.2338936883934231,0.21139125898995167,0.40225697538773264,0.7514991691107734,0.45394455627416125,0.18323696311084595,160
B1_MLP,23,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,0.41591901514050783,0.8897288719977442,8.11130002667255,0.8238189442914806,0.8897288719977442,0.8238189442914806,0.47680489873234644,0.5438856053240756,0.5181341549564931,0.6451531220660314,0.4755906593803338,0.1904432376645634,160
B1_MLP,23,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,0.038827982012763836,0.5590523524725056,2.046542000168174,0.745906205883246,0.5590523524725056,0.745906205883246,0.13160722245295794,0.13507422143550116,0.5262832189105535,0.5761965959411935,0.4512606426166754,0.14400480278832825,161
B1_MLP,23,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,0.07930369993969619,0.4304183305876614,3.2498062011582207,0.7759059977697876,0.4304183305876614,0.7759059977697876,0.14417689724176136,0.13720220554193382,0.38163924903242963,0.584857086603251,0.4784044418695548,0.17635616128892956,161
B1_MLP,23,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,0.17917815627965414,0.6251242798423436,5.932549488644568,0.7983674312963172,0.6251242798423436,0.7983674312963172,0.3052826892313727,0.30957535520696833,0.4491613789636741,0.6248710205911864,0.4548329662107331,0.20013429448236722,161
B1_MLP,23,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,0.47049546475140513,0.9384264780768109,9.78858211582138,0.8062082034983411,0.9384264780768109,0.8062082034983411,0.5238710623193047,0.5459803205988494,0.5550755393087216,0.6296143683874076,0.45272188694647514,0.22045477447261505,161
B1_MLP,23,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,0.040390255999045985,0.601152549646457,1.6655107512792922,0.6834995433269367,0.601152549646457,0.6834995433269367,0.19863240366192533,0.26592926724968025,0.5012097175653821,0.4945391985280122,0.45143586380078743,0.13714323797343958,150
B1_MLP,23,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,0.08949552170942449,0.5128358682128029,2.5980737791088697,0.8182338544556533,0.5128358682128029,0.8182338544556533,0.1722946440079352,0.23758981524328393,0.4205547087650078,0.645943234460973,0.47914242987131905,0.15062041803308018,150
B1_MLP,23,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,0.19272405199993642,0.5502495262392126,4.373721055049823,0.7562041326040551,0.5502495262392126,0.7562041326040551,0.2306722675815255,0.246329605515564,0.4346108276858984,0.5956193352167616,0.44176546325861105,0.14807286434488556,150
B1_MLP,23,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,0.44376272092423225,0.7332063815741822,6.649894447081433,0.7412926625280132,0.7332063815741822,0.7412926625280132,0.40424629792740113,0.3931274194611053,0.46864417275897957,0.5236243504161046,0.49402356863090335,0.17684192038758972,150
B1_MLP,23,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,0.06594854694315203,0.4623072924140187,1.5803029551925916,0.6851212182461592,0.4623072924140187,0.6851212182461592,0.10691617887062106,0.11607219290288404,0.4345390768959704,0.5586866060426827,0.3688454900396896,0.14564808408280172,155
B1_MLP,23,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,0.12107042461996306,0.3834759619190663,2.146692063246367,0.7534163453327991,0.3834759619190663,0.7534163453327991,0.12243437401255708,0.12475140063611723,0.34132202605345213,0.5901882373526879,0.44778108491529733,0.13713545820552,155
B1_MLP,23,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,0.26170253324448417,0.41700509691655613,3.426197311214636,0.736464684376737,0.41700509691655613,0.736464684376737,0.1912276640115842,0.1743118123384143,0.32701777237690993,0.6059876688571921,0.3957068689322773,0.1362910503553566,155
B1_MLP,23,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,0.515121034700931,0.6843840123421885,5.744668986697003,0.7249196595941372,0.6843840123421885,0.7249196595941372,0.3940941949006077,0.3575459598828038,0.4303860226200649,0.5841537612526552,0.40306208510731045,0.1476951306895489,155
B1_MLP,23,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,0.08906842589829901,0.505802227948114,1.643850089568768,0.7057070642774379,0.505802227948114,0.7057070642774379,0.12532583308160528,0.1221643616212471,0.4745578975313241,0.562884823516477,0.4023827127806023,0.1388210664172691,140
B1_MLP,23,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,0.17405437329739745,0.4061072444359751,2.4145406205843085,0.7374252380036352,0.4061072444359751,0.7374252380036352,0.1264806553472211,0.16235538864812996,0.35009493795716756,0.5675850271483753,0.44487037280737973,0.15405703489266245,140
B1_MLP,23,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,0.437048542614385,0.4911084431253888,3.8881618964406464,0.7018731599149997,0.4911084431253888,0.7018731599149997,0.22401808545847257,0.2519974353381004,0.357072391651306,0.5492626227616533,0.4083273683360266,0.15558041044370374,140
B1_MLP,23,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,0.8816597255837204,0.776254268189811,6.068509284965501,0.7331669672446923,0.776254268189811,0.7331669672446923,0.45142314354094465,0.46186763806590936,0.4306577751137542,0.5821297011082026,0.421222833128964,0.1457056546509552,140
B1_MLP,23,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,0.04468394989677274,0.44140870671237376,1.8491909821221941,0.7504627739584225,0.44140870671237376,0.7504627739584225,0.11270179554061162,0.1023495379538513,0.41432417709330666,0.629725662793055,0.37803031137671317,0.1540553419964503,201
B1_MLP,23,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,0.08303701114622872,0.35260090512630327,2.4357070525685702,0.7010381850302394,0.35260090512630327,0.7010381850302394,0.1090504509915774,0.11116536138130204,0.316350533211794,0.5522988845801667,0.4070110755856945,0.14409185720425638,201
B1_MLP,23,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,0.21983464270082856,0.5355456533550765,3.9864712490754637,0.7259090988692342,0.5355456533550765,0.7259090988692342,0.250995687163155,0.3074013563159279,0.3596035566956191,0.566017839494165,0.4212556468481549,0.17062094008076478,201
B1_MLP,23,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,0.48549725155317147,0.620959603252679,6.38073748848776,0.722301147531208,0.620959603252679,0.722301147531208,0.3262346678944684,0.31508889011102054,0.4241235217057826,0.5800501814701959,0.403011647490425,0.15113684755328885,201
B1_MLP,23,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,0.13033956945628516,0.500406520506301,1.8266876177242708,0.6581574241818989,0.500406520506301,0.6581574241818989,0.1400335262765412,0.1318518930321216,0.4619657731776523,0.5254082123389417,0.3635916048302898,0.15785610634208605,164
B1_MLP,23,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,0.2685638144360481,0.41575491039597245,2.683377296415953,0.6829715360365024,0.41575491039597245,0.6829715360365024,0.1584690328122727,0.154875424941611,0.3517858921376202,0.48818221667427303,0.45044100947637616,0.15884312808855144,164
B1_MLP,23,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,0.6719929987153572,0.5524001053973585,4.553506684979202,0.6975405688786815,0.5524001053973585,0.6975405688786815,0.27720460525270285,0.2711996965933884,0.3933881134927186,0.5308951594451854,0.4264578780472075,0.15115175540078524,164
B1_MLP,23,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,1.3954827813812034,0.8809695053159533,6.853831737096669,0.774291810006992,0.8809695053159533,0.774291810006992,0.46228138584008865,0.5628091161978922,0.49562999135136077,0.6238647271683889,0.42431679028265334,0.1739996285146669,164
B1_MLP,42,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1,0.041144104322407886,0.5958663905149487,2.42440175756514,0.7450768031059565,0.5958663905149487,0.7450768031059565,0.17235028910196726,0.14156705674633838,0.5525494562805765,0.5528376398784085,0.4699851042410777,0.1691862531406342,130
B1_MLP,42,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.2,0.08254231594281959,0.5036616473104456,3.735620833565612,0.828774767637804,0.5036616473104456,0.828774767637804,0.16968199445642299,0.15574663082860743,0.44791300797621364,0.5745914652540295,0.5613146737971098,0.20405416072789975,130
B1_MLP,42,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,0.20832672517790765,0.6530665999547028,6.646528783578299,0.7780735141759186,0.6530665999547028,0.7780735141759186,0.2714667800865358,0.2558015154042554,0.5360665593027891,0.5455055015221264,0.512590513700736,0.21230427818386605,130
B1_MLP,42,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,0.5514353359679461,1.070319183977035,10.644139820847425,0.7618192808823773,1.070319183977035,0.7618192808823773,0.6027823065942725,0.6245126079684112,0.6262752182025472,0.5193511778151028,0.5012528013166023,0.24369776363041737,130
B1_MLP,42,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,0.03716347887388878,0.5655982445169893,2.2893242045905975,0.7379132059015139,0.5655982445169893,0.7379132059015139,0.14902707767867399,0.13486376493611604,0.5286814439967705,0.5762446126143084,0.4219110335486522,0.18560475653049352,145
B1_MLP,42,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,0.07503507808035019,0.46882771582995114,3.5453435001400853,0.774312115653007,0.46882771582995114,0.774312115653007,0.15321257423667664,0.1534531886925979,0.41566507323345586,0.5344375977679439,0.5074026653704548,0.23765151317427663,145
B1_MLP,42,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,0.18219324947848806,0.5785377886189411,6.773065531867181,0.7734151489291778,0.5785377886189411,0.7734151489291778,0.22678645796220495,0.23596210512760535,0.47706997420588165,0.5648758546167248,0.47217403133722924,0.2369344753194776,145
B1_MLP,42,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,0.47277825101152526,0.989298184381494,9.939365975942046,0.7900869301029201,0.989298184381494,0.7900869301029201,0.5251642034227124,0.6099186725243524,0.5752500934115875,0.5333341480939077,0.5156548792228471,0.27183099368922825,145
B1_MLP,42,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,0.03807226994725297,0.573271507356101,2.0090851699810117,0.6934346389042403,0.573271507356101,0.6934346389042403,0.1618060186642903,0.12456714726613206,0.5356697296770886,0.48797194190291626,0.4639171067104965,0.16587917424774168,144
B1_MLP,42,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,0.07168117167512927,0.43687248101748816,3.3285147365661967,0.7682758531005868,0.43687248101748816,0.7682758531005868,0.15876440023871705,0.15930406292082794,0.3745312342437316,0.5071768086387293,0.5373854543458325,0.21032437969477333,144
B1_MLP,42,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,0.17407844597511238,0.5244045207461712,5.841416797034332,0.7733211696419613,0.5244045207461712,0.7733211696419613,0.25313740401265455,0.23803057321537224,0.39276329039704927,0.5354543154098388,0.5231452209795596,0.19399326094387845,144
B1_MLP,42,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.4579694100813769,0.8706657971548316,8.203550581895326,0.7579496253184063,0.8706657971548316,0.7579496253184063,0.5019530462062667,0.5071844934762937,0.4988646703432739,0.47740207667616613,0.5414422853151979,0.2311171637465553,144
B1_MLP,42,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,0.035032432990009764,0.5590692566735331,2.4911640912598987,0.786314881549024,0.5590692566735331,0.786314881549024,0.15113455881093285,0.14545795737916006,0.5182265542459243,0.5476859209577151,0.5397598933782847,0.1642878036569296,153
B1_MLP,42,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,0.07392059252891528,0.4864425534692347,4.1384692567072685,0.7612588751659448,0.4864425534692347,0.7612588751659448,0.16941714798301769,0.1586678819383267,0.4274911590152184,0.5100880159576467,0.5299583121549786,0.19613637697570943,153
B1_MLP,42,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,0.20343326831826794,0.6094747796611206,7.235964275961915,0.7500032799225634,0.6094747796611206,0.7500032799225634,0.30219141697413343,0.2528912098644646,0.46495794489762643,0.5032323237863047,0.5140483073431489,0.2121708884575885,153
B1_MLP,42,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,0.5641693003332499,1.0518318776366882,10.633254096061444,0.8275661567479865,1.0518318776366882,0.8275661567479865,0.6598642317298242,0.5775598822784703,0.5808218977266693,0.5565324323617151,0.5620150430108666,0.24346763019687012,153
B1_MLP,42,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,0.03240818613999666,0.48130362383570496,1.9490826501880165,0.7245169761246357,0.48130362383570496,0.7245169761246357,0.13698822418266376,0.12681218871299818,0.4436283056191083,0.5163339928066734,0.48839831154462293,0.14068100740848272,138
B1_MLP,42,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,0.06751338900450089,0.42019000771903475,3.5616136095467756,0.731509726537081,0.42019000771903475,0.731509726537081,0.1543964141585429,0.19864794396343471,0.336541801625008,0.5145415921363203,0.4922507653151316,0.16745929065549836,138
B1_MLP,42,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,0.18241124411439624,0.5162988717943137,6.2014759554357655,0.6665007790018305,0.5162988717943137,0.6665007790018305,0.23384756324002542,0.23249451325208978,0.3972733863354772,0.46515080073236,0.43167580811788364,0.20374988999718083,138
B1_MLP,42,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.4689605270369153,0.8686979277200225,10.086707715200877,0.7219159378359771,0.8686979277200225,0.7219159378359771,0.44199344810140545,0.5066632291434959,0.5500638632871433,0.4665739786653616,0.48999818444247806,0.2517401894355534,138
B1_MLP,42,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,0.043401024735665795,0.5407258512448891,2.2211817042252218,0.6899819924031921,0.5407258512448891,0.6899819924031921,0.13786340041799416,0.1013723668280162,0.5129344717148419,0.4960179232439465,0.4549056445447392,0.15199415851530734,131
B1_MLP,42,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,0.07967388871660858,0.3816724209673829,3.328360190136277,0.6766284625735121,0.3816724209673829,0.6766284625735121,0.15387798274935713,0.1393322105800739,0.3202841526628529,0.4279438694983711,0.4806003130034484,0.2090776412348845,131
B1_MLP,42,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,0.1905257473528277,0.4862455356416915,6.194171083057283,0.705661054572158,0.4862455356416915,0.705661054572158,0.2145266121220291,0.17585503802842284,0.39935956132655925,0.47979116320713633,0.4722120903695175,0.21159798051277331,131
B1_MLP,42,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,0.4648395094059741,0.8271634599853386,9.7033584411189,0.8084533719489777,0.8271634599853386,0.8084533719489777,0.4534275901672662,0.47499181848605254,0.5029767215103851,0.5958728466986114,0.5086910699808925,0.1994136417215729,131
B1_MLP,42,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,0.03362818229914098,0.5036179244214741,2.2200921209584683,0.7118336169921886,0.5036179244214741,0.7118336169921886,0.12710660480457722,0.13963760424883426,0.4668792823560418,0.5399330502785014,0.43203619751611555,0.16889086278704096,146
B1_MLP,42,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,0.07223994372220813,0.4224927350543071,3.912009889841429,0.8060487519500569,0.4224927350543071,0.8060487519500569,0.14265120844076537,0.12404610903094533,0.37784031910099414,0.6120369226853581,0.4857272549622352,0.19797583078985448,146
B1_MLP,42,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,0.17589476152041653,0.5410684285518016,6.593620729597077,0.7510275753543477,0.5410684285518016,0.7510275753543477,0.24558874689164198,0.20229270329847274,0.4376286941779585,0.5197096375192465,0.4940678356165117,0.22325161907914468,146
B1_MLP,42,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,0.4655113101588933,0.870891367556758,9.91179158257524,0.7445877558500068,0.870891367556758,0.7445877558500068,0.5502834058271014,0.4892203790925115,0.4650842590722514,0.5354902204718431,0.4482385479007163,0.25834735167333023,146
B1_MLP,42,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,0.03227789869941447,0.5421613976787658,2.1321787421996077,0.7302713676394846,0.5421613976787658,0.7302713676394846,0.16624327965200006,0.14528607814312217,0.49517078730608727,0.5575477373901151,0.4371643345292125,0.1769862580564865,114
B1_MLP,42,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,0.07604938386245477,0.5076263868264319,3.661650434637269,0.7326289842711939,0.5076263868264319,0.7326289842711939,0.23661180945690427,0.17039720538345202,0.4155288108248303,0.5230386221310699,0.4688676154964679,0.2081801803537732,114
B1_MLP,42,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,0.2113541589392657,0.6492202214153885,6.64004344709926,0.7866615506212231,0.6492202214153885,0.7866615506212231,0.37082984301538346,0.3104747806173521,0.4331022212185471,0.5776841801709106,0.480908761468282,0.2320434147936395,114
B1_MLP,42,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,0.5212542409845736,0.9500300276743964,10.468338250085516,0.8769140839397542,0.9500300276743964,0.8769140839397542,0.5432932933372323,0.5852852121837826,0.5146170141928684,0.6032093522697112,0.5666949238011226,0.2897820755055317,114
B1_MLP,42,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,0.033440892204918034,0.5515035785525316,2.028909347606821,0.7339336441345161,0.5515035785525316,0.7339336441345161,0.14093496548771867,0.10769258280591068,0.5222028727111868,0.5626118847744003,0.44276295853782843,0.161516016698025,168
B1_MLP,42,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,0.06392680435098408,0.453709542579339,3.138570375540735,0.7103992679153175,0.453709542579339,0.7103992679153175,0.15129791984081173,0.11319746302904932,0.4124895427076707,0.5536175469949601,0.40960583120870425,0.1743496330759795,168
B1_MLP,42,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,0.15657394910026978,0.5125522066914424,4.796343602629214,0.7125700686290064,0.5125522066914424,0.7125700686290064,0.2557185356008564,0.24017401881380354,0.3736766460741793,0.524641830806988,0.44679487575881427,0.18133226703790054,168
B1_MLP,42,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,0.38787703606458973,0.7297559557581462,7.2614404542803115,0.7377516313493737,0.7297559557581462,0.7377516313493737,0.40922153089649216,0.3978750479601232,0.45472732469684124,0.5602652907381288,0.4320501349745804,0.20907643200807952,168
B1_MLP,42,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,0.06704648912297151,0.5141699724740696,2.0327006896842112,0.7087949276378984,0.5141699724740696,0.7087949276378984,0.12686876084276574,0.10223068535992585,0.4876719851365735,0.5508800154501942,0.421362669849911,0.14620177317584868,182
B1_MLP,42,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,0.12605433774243827,0.4211724645325528,2.9518618293210483,0.7704594566912218,0.4211724645325528,0.7704594566912218,0.141588051532817,0.12155592707478592,0.37757545621577965,0.5936706042688513,0.44851082398213854,0.20000257199059468,182
B1_MLP,42,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,0.2961615193437223,0.47720575964550027,4.826927396845352,0.785946714808707,0.47720575964550027,0.785946714808707,0.2106255740105518,0.19016416183749116,0.3836662562230474,0.6239750542098049,0.4345582622139055,0.1988126932167579,182
B1_MLP,42,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,0.6711895534971762,0.7618969920626658,7.227581885077799,0.7658981094192837,0.7618969920626658,0.7658981094192837,0.44814784264551505,0.3965735861830083,0.4715717637732954,0.6035561973340182,0.4304502894902077,0.19243798728299247,182
B1_MLP,42,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,0.036927995320127326,0.5200507170764392,1.9350524970142868,0.6748664439591558,0.5200507170764392,0.6748664439591558,0.12509990045352232,0.12591351733351527,0.4888236383307788,0.519326361503532,0.3968183168887957,0.16816679461511574,160
B1_MLP,42,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,0.06554765695295939,0.37692104791716186,3.016398000174559,0.7724708710768058,0.37692104791716186,0.7724708710768058,0.13388342000034453,0.1387792651757435,0.3238595710632364,0.6433871499384186,0.39333700452575127,0.16748200747240558,160
B1_MLP,42,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,0.15011976419897094,0.48725636476743306,5.125816085361641,0.9416283004101458,0.48725636476743306,0.9416283004101458,0.22000228656315104,0.21240101644697168,0.3793462364722394,0.7966278045184363,0.4653515383737746,0.18840367017284265,160
B1_MLP,42,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,0.4017178952115418,0.849676214237308,8.124990597321029,0.8644098213581892,0.849676214237308,0.8644098213581892,0.44701576812870314,0.49985631312254536,0.5217952072571048,0.694540244267987,0.47661808081517837,0.19404482315361504,160
B1_MLP,42,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,0.038855531569128444,0.5617865498072714,2.0158486347141826,0.7632395981047857,0.5617865498072714,0.7632395981047857,0.13559164439217472,0.14018786404989067,0.5268457044415501,0.5900564561617925,0.4600556040514126,0.15072127864980225,161
B1_MLP,42,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,0.07983000096542363,0.4415025100445228,3.213261056109432,0.7773754048455759,0.4415025100445228,0.7773754048455759,0.1521617238745095,0.13682677978325766,0.39121568028045006,0.5936330504821935,0.46910691636512425,0.17846854751589422,161
B1_MLP,42,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,0.17551241763919798,0.5893951765859421,5.819101785878821,0.8031615182090925,0.5893951765859421,0.8031615182090925,0.29528943650837375,0.25768774580880577,0.44021341248230633,0.6307422220486353,0.4601106764398441,0.18849625747784365,161
B1_MLP,42,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,0.45683117416902247,0.9074434263328883,9.831104562782658,0.7853948258569741,0.9074434263328883,0.7853948258569741,0.5182378677598164,0.5284755141061077,0.5249730615991799,0.6011251560085025,0.45552047475462204,0.21907687321117222,161
B1_MLP,42,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,0.04110524666107201,0.6080906128357446,1.7408393377943439,0.6878595199021974,0.6080906128357446,0.6878595199021974,0.1930366831849559,0.2707479388108737,0.5091233504697715,0.49145054003855104,0.45956437649961984,0.14292539896188355,150
B1_MLP,42,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,0.08943753316451022,0.5024265159801713,2.4882871697375175,0.7857939452451115,0.5024265159801713,0.7857939452451115,0.16227365233821778,0.23199345125249535,0.415064698923848,0.6211022451429453,0.4575476367160337,0.14951349637354636,150
B1_MLP,42,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,0.18246327218879838,0.52294972173264,4.238340419448789,0.742445971770536,0.52294972173264,0.742445971770536,0.22020817651042252,0.23964925700689946,0.4093323882546325,0.585474124498422,0.4299748806462738,0.15351766202728756,150
B1_MLP,42,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,0.42548539412630065,0.7150956773556284,6.4321892222159445,0.738398909255456,0.7150956773556284,0.738398909255456,0.40266530410796464,0.3937818146139856,0.44063404670958206,0.5300466220178846,0.4827961591771575,0.1766108613898413,150
B1_MLP,42,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,0.06619338352068682,0.4554958755784416,1.5986155593119027,0.6823505599589279,0.4554958755784416,0.6823505599589279,0.10797816165186146,0.11776972026369803,0.42655304742114547,0.5604567656254114,0.36041834755911345,0.14693234934391822,155
B1_MLP,42,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,0.1207973447485212,0.37417934620224474,2.1110081674829693,0.7206905286127719,0.37417934620224474,0.7206905286127719,0.12119115307917933,0.1254800412558347,0.3310251452474755,0.5838435936516755,0.39720006907454625,0.14406110270031092,155
B1_MLP,42,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,0.2582903003515385,0.40315164513634966,3.4208279447386443,0.715074136748219,0.40315164513634966,0.715074136748219,0.17332334214328346,0.17010373300754314,0.3217996085475027,0.5909618218773995,0.3739095601721269,0.14928759808316924,155
B1_MLP,42,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,0.49601320623534007,0.6800609852308289,5.6012104670890555,0.7429278605037548,0.6800609852308289,0.7429278605037548,0.3578016346895223,0.36746060675056413,0.446579932747922,0.5982713103217162,0.41011163951976237,0.16069128255457976,155
