model,seed,flight_id,cohort,horizon_s,n_windows,metric,value
B1_MLP,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,position_rmse_m,0.03807226994725297
B1_MLP,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,position_rmse_m,0.07168117167512927
B1_MLP,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,position_rmse_m,0.17407844597511238
B1_MLP,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,position_rmse_m,0.4579694100813769
B1_MLP,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,position_rmse_m,0.035032432990009764
B1_MLP,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,position_rmse_m,0.07392059252891528
B1_MLP,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,position_rmse_m,0.20343326831826794
B1_MLP,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,position_rmse_m,0.5641693003332499
B1_MLP,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,position_rmse_m,0.03240818613999666
B1_MLP,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,position_rmse_m,0.06751338900450089
B1_MLP,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,position_rmse_m,0.18241124411439624
B1_MLP,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,position_rmse_m,0.4689605270369153
B1_MLP,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,position_rmse_m,0.043401024735665795
B1_MLP,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,position_rmse_m,0.07967388871660858
B1_MLP,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,position_rmse_m,0.1905257473528277
B1_MLP,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,position_rmse_m,0.4648395094059741
B1_MLP,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,position_rmse_m,0.03362818229914098
B1_MLP,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,position_rmse_m,0.07223994372220813
B1_MLP,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,position_rmse_m,0.17589476152041653
B1_MLP,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,position_rmse_m,0.4655113101588933
B1_MLP,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,position_rmse_m,0.03227789869941447
B1_MLP,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,position_rmse_m,0.07604938386245477
B1_MLP,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,position_rmse_m,0.2113541589392657
B1_MLP,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,position_rmse_m,0.5212542409845736
B1_MLP,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,position_rmse_m,0.033440892204918034
B1_MLP,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,position_rmse_m,0.06392680435098408
B1_MLP,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,position_rmse_m,0.15657394910026978
B1_MLP,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,position_rmse_m,0.38787703606458973
B1_MLP,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,position_rmse_m,0.06704648912297151
B1_MLP,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,position_rmse_m,0.12605433774243827
B1_MLP,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,position_rmse_m,0.2961615193437223
B1_MLP,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,position_rmse_m,0.6711895534971762
B1_MLP,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,position_rmse_m,0.036927995320127326
B1_MLP,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,position_rmse_m,0.06554765695295939
B1_MLP,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,position_rmse_m,0.15011976419897094
B1_MLP,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,position_rmse_m,0.4017178952115418
B1_MLP,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,position_rmse_m,0.038855531569128444
B1_MLP,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,position_rmse_m,0.07983000096542363
B1_MLP,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,position_rmse_m,0.17551241763919798
B1_MLP,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,position_rmse_m,0.45683117416902247
B1_MLP,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,position_rmse_m,0.04110524666107201
B1_MLP,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,position_rmse_m,0.08943753316451022
B1_MLP,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,position_rmse_m,0.18246327218879838
B1_MLP,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,position_rmse_m,0.42548539412630065
B1_MLP,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,position_rmse_m,0.06619338352068682
B1_MLP,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,position_rmse_m,0.1207973447485212
B1_MLP,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,position_rmse_m,0.2582903003515385
B1_MLP,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,position_rmse_m,0.49601320623534007
B1_MLP,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,position_rmse_m,0.08861489202390214
B1_MLP,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,position_rmse_m,0.17361951882932505
B1_MLP,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,position_rmse_m,0.4342980995577494
B1_MLP,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,position_rmse_m,0.872946336465241
B1_MLP,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,position_rmse_m,0.04463236876068394
B1_MLP,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,position_rmse_m,0.08273937347990565
B1_MLP,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,position_rmse_m,0.21860106925555425
B1_MLP,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,position_rmse_m,0.48129547386730476
B1_MLP,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,position_rmse_m,0.1301085363132777
B1_MLP,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,position_rmse_m,0.26839354265467874
B1_MLP,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,position_rmse_m,0.6688885903329336
B1_MLP,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,position_rmse_m,1.380333605426658
B2_StandardGRU,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,position_rmse_m,0.0185393918909223
B2_StandardGRU,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,position_rmse_m,0.038677695520261
B2_StandardGRU,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,position_rmse_m,0.1310775899742235
B2_StandardGRU,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,position_rmse_m,0.4025489010780478
B2_StandardGRU,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,position_rmse_m,0.0204775086050371
B2_StandardGRU,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,position_rmse_m,0.0421244911699708
B2_StandardGRU,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,position_rmse_m,0.1236740062744761
B2_StandardGRU,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,position_rmse_m,0.3554838635661094
B2_StandardGRU,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,position_rmse_m,0.0157727426319238
B2_StandardGRU,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,position_rmse_m,0.0342326900063343
B2_StandardGRU,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,position_rmse_m,0.1122917034999642
B2_StandardGRU,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,position_rmse_m,0.3401198048160254
B2_StandardGRU,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,position_rmse_m,0.0182975200924489
B2_StandardGRU,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,position_rmse_m,0.040747053103806
B2_StandardGRU,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,position_rmse_m,0.1386928532306695
B2_StandardGRU,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,position_rmse_m,0.397251003766311
B2_StandardGRU,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,position_rmse_m,0.0216285900204854
B2_StandardGRU,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,position_rmse_m,0.0410322058242338
B2_StandardGRU,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,position_rmse_m,0.123723579285297
B2_StandardGRU,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,position_rmse_m,0.3396401553755459
B2_StandardGRU,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,position_rmse_m,0.0230556114921012
B2_StandardGRU,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,position_rmse_m,0.0460354612543846
B2_StandardGRU,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,position_rmse_m,0.1310759135376375
B2_StandardGRU,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,position_rmse_m,0.3496249477513827
B2_StandardGRU,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,position_rmse_m,0.0160476254743038
B2_StandardGRU,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,position_rmse_m,0.0372730595029796
B2_StandardGRU,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,position_rmse_m,0.120167613848617
B2_StandardGRU,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,position_rmse_m,0.3292222409366492
B2_StandardGRU,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,position_rmse_m,0.0160385782419609
B2_StandardGRU,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,position_rmse_m,0.0409904087291527
B2_StandardGRU,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,position_rmse_m,0.1355891082636473
B2_StandardGRU,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,position_rmse_m,0.3469043533196591
B2_StandardGRU,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,position_rmse_m,0.0152490589422165
B2_StandardGRU,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,position_rmse_m,0.0290790905238958
B2_StandardGRU,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,position_rmse_m,0.0912461856784583
B2_StandardGRU,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,position_rmse_m,0.2919045976760462
B2_StandardGRU,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,position_rmse_m,0.0595826953417436
B2_StandardGRU,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,position_rmse_m,0.1130423223860938
B2_StandardGRU,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,position_rmse_m,0.2746770761572336
B2_StandardGRU,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,position_rmse_m,0.635073430162332
B2_StandardGRU,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,position_rmse_m,0.0217960188234686
B2_StandardGRU,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,position_rmse_m,0.0415259964008203
B2_StandardGRU,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,position_rmse_m,0.1226711070619163
B2_StandardGRU,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,position_rmse_m,0.3449458758420377
B2_StandardGRU,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,position_rmse_m,0.02083559575785
B2_StandardGRU,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,position_rmse_m,0.039015813365852
B2_StandardGRU,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,position_rmse_m,0.1156689763249565
B2_StandardGRU,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,position_rmse_m,0.360899576750326
B2_StandardGRU,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,position_rmse_m,0.0225095784366542
B2_StandardGRU,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,position_rmse_m,0.0455564061908196
B2_StandardGRU,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,position_rmse_m,0.1167121051297394
B2_StandardGRU,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,position_rmse_m,0.3274050429130253
B2_StandardGRU,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,position_rmse_m,0.0590750099799051
B2_StandardGRU,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,position_rmse_m,0.1061566409361623
B2_StandardGRU,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,position_rmse_m,0.2317106651025972
B2_StandardGRU,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,position_rmse_m,0.458123034675128
B2_StandardGRU,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,position_rmse_m,0.0852011660506925
B2_StandardGRU,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,position_rmse_m,0.1655099660065887
B2_StandardGRU,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,position_rmse_m,0.4198476200525967
B2_StandardGRU,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,position_rmse_m,0.852175463407855
B2_StandardGRU,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,position_rmse_m,0.0392252047248908
B2_StandardGRU,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,position_rmse_m,0.0698986735126118
B2_StandardGRU,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,position_rmse_m,0.2022758820509183
B2_StandardGRU,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,position_rmse_m,0.483770604234896
B2_StandardGRU,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,position_rmse_m,0.1278297846459453
B2_StandardGRU,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,position_rmse_m,0.2654243346565501
B2_StandardGRU,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,position_rmse_m,0.6697965642625322
B2_StandardGRU,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,position_rmse_m,1.3921083133817704
B2_StandardGRU,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,position_rmse_m,0.0190769549569287
B2_StandardGRU,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,position_rmse_m,0.0396085646418817
B2_StandardGRU,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,position_rmse_m,0.1318920357736623
B2_StandardGRU,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,position_rmse_m,0.415799451898983
B2_StandardGRU,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,position_rmse_m,0.020766800867373
B2_StandardGRU,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,position_rmse_m,0.0436201759235108
B2_StandardGRU,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,position_rmse_m,0.1353280968634605
B2_StandardGRU,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,position_rmse_m,0.3933929037853785
B2_StandardGRU,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,position_rmse_m,0.0165115751492616
B2_StandardGRU,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,position_rmse_m,0.0359945016634183
B2_StandardGRU,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,position_rmse_m,0.1201130116941424
B2_StandardGRU,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,position_rmse_m,0.3640630417663683
B2_StandardGRU,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,position_rmse_m,0.0185485854315727
B2_StandardGRU,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,position_rmse_m,0.0408372522268442
B2_StandardGRU,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,position_rmse_m,0.1395521789599699
B2_StandardGRU,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,position_rmse_m,0.4086166356152471
B2_StandardGRU,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,position_rmse_m,0.0221643071992463
B2_StandardGRU,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,position_rmse_m,0.0417797099223262
B2_StandardGRU,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,position_rmse_m,0.1301021955160833
B2_StandardGRU,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,position_rmse_m,0.3689401758003708
B2_StandardGRU,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,position_rmse_m,0.0232591429406161
B2_StandardGRU,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,position_rmse_m,0.0472398275645889
B2_StandardGRU,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,position_rmse_m,0.1357155389433662
B2_StandardGRU,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,position_rmse_m,0.3686361204715579
B2_StandardGRU,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,position_rmse_m,0.0162145412823699
B2_StandardGRU,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,position_rmse_m,0.0384481050709897
B2_StandardGRU,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,position_rmse_m,0.1307683854404035
B2_StandardGRU,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,position_rmse_m,0.3500410397562451
B2_StandardGRU,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,position_rmse_m,0.0161764759778527
B2_StandardGRU,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,position_rmse_m,0.0428838965754754
B2_StandardGRU,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,position_rmse_m,0.1479204739056859
B2_StandardGRU,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,position_rmse_m,0.4044281908550196
B2_StandardGRU,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,position_rmse_m,0.0151842334661139
B2_StandardGRU,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,position_rmse_m,0.02881408413735
B2_StandardGRU,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,position_rmse_m,0.0956854006104507
B2_StandardGRU,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,position_rmse_m,0.3062480557857053
B2_StandardGRU,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,position_rmse_m,0.0596492287212975
B2_StandardGRU,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,position_rmse_m,0.1142965175981
B2_StandardGRU,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,position_rmse_m,0.2744174404492007
B2_StandardGRU,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,position_rmse_m,0.6336872986828277
B2_StandardGRU,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,position_rmse_m,0.0214080841984951
B2_StandardGRU,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,position_rmse_m,0.0413978702668867
B2_StandardGRU,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,position_rmse_m,0.1221772788390511
B2_StandardGRU,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,position_rmse_m,0.3479184228165161
B2_StandardGRU,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,position_rmse_m,0.020577885987312
B2_StandardGRU,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,position_rmse_m,0.0377885319881887
B2_StandardGRU,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,position_rmse_m,0.1113930090075225
B2_StandardGRU,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,position_rmse_m,0.3434803732862088
B2_StandardGRU,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,position_rmse_m,0.0221589264332535
B2_StandardGRU,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,position_rmse_m,0.0444948981035841
B2_StandardGRU,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,position_rmse_m,0.1073170698493437
B2_StandardGRU,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,position_rmse_m,0.3115836701095942
B2_StandardGRU,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,position_rmse_m,0.0594450977865465
B2_StandardGRU,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,position_rmse_m,0.106991881959216
B2_StandardGRU,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,position_rmse_m,0.2344170878031286
B2_StandardGRU,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,position_rmse_m,0.4596048100964114
B2_StandardGRU,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,position_rmse_m,0.0852055229634317
B2_StandardGRU,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,position_rmse_m,0.165576705113239
B2_StandardGRU,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,position_rmse_m,0.420854484113578
B2_StandardGRU,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,position_rmse_m,0.8591112622619135
B2_StandardGRU,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,position_rmse_m,0.0390048438725344
B2_StandardGRU,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,position_rmse_m,0.0694557314623577
B2_StandardGRU,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,position_rmse_m,0.1973862868576184
B2_StandardGRU,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,position_rmse_m,0.4497585155739368
B2_StandardGRU,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,position_rmse_m,0.12792867185874
B2_StandardGRU,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,position_rmse_m,0.2656552050185937
B2_StandardGRU,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,position_rmse_m,0.6709929328075863
B2_StandardGRU,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,position_rmse_m,1.3968359487165825
B2_StandardGRU,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,position_rmse_m,0.0187666282469543
B2_StandardGRU,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,position_rmse_m,0.0388007970604811
B2_StandardGRU,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,position_rmse_m,0.1257040538774301
B2_StandardGRU,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,position_rmse_m,0.3978165589109359
B2_StandardGRU,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,position_rmse_m,0.0199606986413462
B2_StandardGRU,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,position_rmse_m,0.0405916353207329
B2_StandardGRU,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,position_rmse_m,0.1211338330240782
B2_StandardGRU,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,position_rmse_m,0.3535114875832967
B2_StandardGRU,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,position_rmse_m,0.0159784869521224
B2_StandardGRU,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,position_rmse_m,0.0351747311856517
B2_StandardGRU,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,position_rmse_m,0.1180633249035424
B2_StandardGRU,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,position_rmse_m,0.3671202336606403
B2_StandardGRU,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,position_rmse_m,0.018184826129416
