variable,split,channel,step,output,bin,bin_edges,near_zero_fraction,positive_fraction,negative_fraction,count,mean,std,min,p1,median,p99,max
motor,train,tail_diff,0,q_dot,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,0,q_dot,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,0,r_dot,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,0,r_dot,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,0,r_dot,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,1,ax_b,0,"[0.6546761393547058, 0.7413855989774009]",0.9444444444444444,0.015151515151515152,0.04040404040404041,198,-4.1392111900980427e-07,6.217590730676221e-06,-5.960464113741182e-05,-2.980232056870591e-05,0.0,1.534819509288356e-05,2.980232056870591e-05
motor,train,tail_diff,1,ax_b,1,"[0.6546761393547058, 0.7413855989774009]",0.9504950495049505,0.009900990099009901,0.039603960396039604,202,-9.58985562854398e-07,8.906412255714625e-06,-5.960464113741182e-05,-2.980232056870591e-05,0.0,0.0,5.960464113741182e-05
motor,train,tail_diff,1,ax_b,2,"[0.6546761393547058, 0.7413855989774009]",0.955,0.025,0.02,200,5.5879348792586826e-08,9.143879851139229e-06,-5.960464113741182e-05,-3.010034377439297e-05,0.0,3.0100343774392697e-05,5.960464113741182e-05
motor,train,tail_diff,1,ay_b,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,1,ay_b,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,1,ay_b,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,1,az_b,0,"[0.6546761393547058, 0.7413855989774009]",0.98989898989899,0.010101010101010102,0.0,198,1.8062012465878788e-06,1.885729463115378e-05,0.0,0.0,0.0,3.5762784682441354e-06,0.0002384185645496
motor,train,tail_diff,1,az_b,1,"[0.6546761393547058, 0.7413855989774009]",0.995049504950495,0.0049504950495049506,0.0,202,5.901449617564357e-07,8.366748846068435e-06,0.0,0.0,0.0,0.0,0.0001192092822748
motor,train,tail_diff,1,az_b,2,"[0.6546761393547058, 0.7413855989774009]",0.99,0.005,0.005,200,0.0,1.1920928227480001e-05,-0.0001192092822748,0.0,0.0,0.0,0.0001192092822748
motor,train,tail_diff,1,frequency_dot,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,1,frequency_dot,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,1,frequency_dot,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,1,p_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.020202020202020204,0.9797979797979798,198,-1.7541528326844928,0.9080589415637211,-5.008697509765625,-3.6475751471519473,-1.7666815519332886,0.22216318503022206,1.041889190673828
motor,train,tail_diff,1,p_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.09900990099009901,0.900990099009901,202,-1.1628028366364318,0.8493156612692214,-3.7946698665618896,-3.194617986679077,-1.199662685394287,0.4372834861278537,1.471042513847351
motor,train,tail_diff,1,p_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.2,0.8,200,-0.8401552673242986,1.0313358284019616,-4.134178161621094,-3.070411443710327,-0.7591097950935364,1.7454909098148317,2.4118423461914062
motor,train,tail_diff,1,q_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.9444444444444444,0.015151515151515152,0.04040404040404041,198,-2.7093018813655163e-06,4.602394847978138e-05,-0.0004768371290992,-0.000122785560743044,0.0,1.4379619674399446e-05,0.0002384185645496
motor,train,tail_diff,1,q_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.9356435643564357,0.01485148514851485,0.04950495049504951,202,-8.704638181405064e-06,6.128741377310913e-05,-0.0004768371290992,-0.0004732608506309559,0.0,2.950429736301912e-05,0.0001192092822748
motor,train,tail_diff,1,q_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.98,0.005,0.015,200,-8.046626553549441e-06,7.695176163761881e-05,-0.0009536742581985,-0.00024080275019509602,0.0,0.0,5.960464113741182e-05
motor,train,tail_diff,1,r_dot,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,1,r_dot,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,1,r_dot,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_diff,5,ax_b,0,"[0.6546761393547058, 0.7413855989774009]",0.005050505050505051,0.41919191919191917,0.5757575757575758,198,-0.003513061494562526,0.0191115622219086,-0.0928938314318656,-0.06957232929766176,-0.0034347174223512,0.04595666762441392,0.0862479135394096
motor,train,tail_diff,5,ax_b,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.31683168316831684,0.6831683168316832,202,-0.010809168973402361,0.028056241741066874,-0.1995563358068466,-0.11689960211515427,-0.0036656854208558,0.02466916851699346,0.0399351082742214
motor,train,tail_diff,5,ax_b,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.3,0.7,200,-0.015596616303710089,0.037582324950954156,-0.2290606349706649,-0.1502770183980464,-0.00413879752159115,0.03959178552031502,0.0823736116290092
motor,train,tail_diff,5,ay_b,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.09595959595959595,0.9040404040404041,198,-0.03335647324950906,0.035269585785242225,-0.2491474002599716,-0.1713347285985946,-0.031575560569763156,0.02783953962847582,0.0560283623635768
motor,train,tail_diff,5,ay_b,1,"[0.6546761393547058, 0.7413855989774009]",0.009900990099009901,0.13366336633663367,0.8564356435643564,202,-0.02683743252051532,0.033377325632490816,-0.1947879642248153,-0.1423358916491269,-0.0202655773609876,0.0316500663757324,0.045061107724905
motor,train,tail_diff,5,ay_b,2,"[0.6546761393547058, 0.7413855989774009]",0.005,0.21,0.785,200,-0.01828059440205831,0.03367874110759775,-0.2479553073644638,-0.1671790927648544,-0.011771916411817001,0.03282487392425529,0.0605583153665065
motor,train,tail_diff,5,az_b,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.005050505050505051,0.9949494949494949,198,-0.15685932308119707,0.07890760374843116,-0.5010366439819336,-0.3515952527523041,-0.15668570250272745,-0.01180887131864435,0.0388622283935546
motor,train,tail_diff,5,az_b,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.054455445544554455,0.9455445544554455,202,-0.11645323298002361,0.07934466689580848,-0.3886222541332245,-0.3477531373500824,-0.10833143442869181,0.03129482268355798,0.1431703567504882
motor,train,tail_diff,5,az_b,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.11,0.89,200,-0.08621837487906303,0.08316178109185372,-0.4653930366039276,-0.33856329321861267,-0.07572770118713375,0.08088766783475868,0.152289867401123
motor,train,tail_diff,5,frequency_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.030303030303030304,0.005050505050505051,0.9646464646464646,198,-0.034567013921479484,0.0190899820210979,-0.1353770494461059,-0.08398321643471712,-0.0358223915100097,0.0,0.0060498709790408
motor,train,tail_diff,5,frequency_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.07920792079207921,0.019801980198019802,0.900990099009901,202,-0.029866893844918696,0.020703605690041225,-0.1074969694018364,-0.08356969989836208,-0.02603232674300665,0.011890976694412539,0.0398158989846706
motor,train,tail_diff,5,frequency_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.17,0.065,0.765,200,-0.023973241229541555,0.024666976057109786,-0.1512877643108368,-0.09554638713598244,-0.0238865595310926,0.024020744506269495,0.0358372926712036
motor,train,tail_diff,5,p_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.05555555555555555,0.9444444444444444,198,-1.9100676647980104,1.1885998862590224,-5.134582042694092,-4.295868873596191,-1.9482372999191284,1.3555287122726443,3.521322965621948
motor,train,tail_diff,5,p_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.08415841584158416,0.9158415841584159,202,-1.6417112424416411,1.124254964650067,-4.714488983154297,-4.571599957942962,-1.6643999814987183,1.159791946411134,1.356124758720398
motor,train,tail_diff,5,p_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.18,0.82,200,-1.3750397881574463,1.6465449191460104,-5.7957763671875,-5.0152802419662486,-1.5588401556015015,2.2893264865875187,6.328105449676514
motor,train,tail_diff,5,q_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.8737373737373737,0.12626262626262627,198,0.05916184447451451,0.10134082962996413,-0.2436637729406356,-0.15513420060276978,0.049769874662160804,0.4922055909037591,0.7126330733299255
motor,train,tail_diff,5,q_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.7821782178217822,0.21782178217821782,202,0.049006163610588044,0.11622663621614489,-0.2498626559972763,-0.20066736638545987,0.0394880734384059,0.5129539963603034,0.8631944060325623
motor,train,tail_diff,5,q_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.72,0.28,200,0.04496649635730135,0.13559629052550207,-0.3457069098949432,-0.23378609105944628,0.03176927566528315,0.5105376243591301,0.8058547377586365
motor,train,tail_diff,5,r_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.98989898989899,0.010101010101010102,198,0.21773317749760493,0.09148832837721148,-0.0302866082638502,0.023639796358038423,0.22965668141841886,0.4222976118326187,0.4759430587291717
motor,train,tail_diff,5,r_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.9554455445544554,0.04455445544554455,202,0.16814110530847953,0.1012641428700106,-0.1081824228167533,-0.01636624336242674,0.16436724364757535,0.42778131365776056,0.5470514297485352
motor,train,tail_diff,5,r_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.885,0.115,200,0.12813564640062394,0.10603283902483593,-0.1209974214434623,-0.10037481039762496,0.12428685277700419,0.37761729955673196,0.637859046459198
motor,train,tail_sym,0,ax_b,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,ax_b,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,ax_b,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,ay_b,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,ay_b,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,ay_b,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,az_b,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,az_b,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,az_b,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,frequency_dot,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,frequency_dot,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,frequency_dot,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,p_dot,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,p_dot,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,p_dot,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,q_dot,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,q_dot,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,q_dot,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,r_dot,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,r_dot,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,0,r_dot,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,1,ax_b,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.9646464646464646,0.03535353535353535,198,0.5703935788267038,0.2988528113815612,-0.4017650783061981,-0.13788327530026434,0.582575798034668,1.1617213487625122,1.222074031829834
motor,train,tail_sym,1,ax_b,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.9900990099009901,0.009900990099009901,202,0.7759891272900571,0.3231800055611065,-0.0523626767098903,0.02628594452515239,0.8032172322273254,1.6282911896705627,1.6892551183700562
motor,train,tail_sym,1,ax_b,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.965,0.035,200,0.7952837479021401,0.38113848525983923,-0.6492137312889099,-0.5750930309295654,0.8122026324272156,1.623758554458618,1.6692875623703003
motor,train,tail_sym,1,ay_b,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,1,ay_b,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,1,ay_b,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,1,az_b,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.2878787878787879,0.7121212121212122,198,-0.12004269655050728,0.25970366168996795,-0.7095336318016052,-0.5993700009584427,-0.14026463031768793,0.5743575078248979,0.701337993144989
motor,train,tail_sym,1,az_b,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.15841584158415842,0.8415841584158416,202,-0.2629684507662412,0.25897285921481533,-0.9057521224021912,-0.8107357621192932,-0.2741813659667969,0.36732596158981357,0.4656314551830292
motor,train,tail_sym,1,az_b,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.045,0.955,200,-0.395592653232161,0.23223967898643844,-1.0938048362731934,-0.9445070630311966,-0.4026740491390228,0.14408647999167412,0.2005100101232528
motor,train,tail_sym,1,frequency_dot,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,1,frequency_dot,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,1,frequency_dot,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,1,p_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.9747474747474747,0.010101010101010102,0.015151515151515152,198,-7.525838527449793e-07,2.5842024408464966e-05,-0.0002384185645496,-6.139278037153346e-05,0.0,8.940696170612111e-07,0.0002384185645496
motor,train,tail_sym,1,p_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.9900990099009901,0.0049504950495049506,0.0049504950495049506,202,-4.794928196979906e-07,9.142561364559172e-06,-0.0001266598701477,0.0,0.0,0.0,2.980232056870591e-05
motor,train,tail_sym,1,p_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.995,0.005,0.0,200,2.384185645496e-06,3.363307742752136e-05,0.0,0.0,0.0,0.0,0.0004768371290992
motor,train,tail_sym,1,q_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.9747474747474747,0.025252525252525252,198,1.5953874614541277,0.8768504517712564,-1.1954307556152344,-0.3786492040753364,1.6192010641098022,3.4387347698211674,3.817081212997437
motor,train,tail_sym,1,q_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.9851485148514851,0.01485148514851485,202,2.1050529608613635,0.8131809903319901,-0.2322196811437606,-0.018281934950500612,2.151191234588623,4.039217231273652,4.367828369140625
motor,train,tail_sym,1,q_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.98,0.02,200,2.1911491884617136,0.9670711296712109,-0.5044937133789062,-0.11442183695733542,2.259194850921631,4.390811920166016,4.437923431396484
motor,train,tail_sym,1,r_dot,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,1,r_dot,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,1,r_dot,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,train,tail_sym,5,ax_b,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.98989898989899,0.010101010101010102,198,1.4593058233760825,0.57137906737628,-0.288054347038269,0.12096077203750608,1.4897732734680176,2.6848701238632198,2.7286856174468994
motor,train,tail_sym,5,ax_b,1,"[0.6546761393547058, 0.7413855989774009]",0.0,1.0,0.0,202,1.7882023633706687,0.57036566717419,0.2568960189819336,0.4301520884037017,1.8187872171401978,2.8981617689132695,3.0327436923980717
motor,train,tail_sym,5,ax_b,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.965,0.035,200,1.6900043677538634,0.737708250960394,-1.047670841217041,-0.6603443026542664,1.9105224609375002,2.7297142004966735,2.7859208583831787
motor,train,tail_sym,5,ay_b,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.9747474747474747,0.025252525252525252,198,0.09991529093862148,0.06542721788381677,-0.0123977651819586,-0.002708434818778143,0.09346007555723185,0.2696704864501953,0.3728866279125213
motor,train,tail_sym,5,ay_b,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.9900990099009901,0.009900990099009901,202,0.14659260077595634,0.07450408344972284,-0.0357627868652343,0.007546543614007494,0.14024972915649409,0.3728866279125216,0.5085468292236328
motor,train,tail_sym,5,ay_b,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.995,0.005,200,0.16997932465514168,0.08998405616778592,-0.0096559524536132,0.014339088466949703,0.162839874625206,0.41348513960838296,0.5154609680175781
motor,train,tail_sym,5,az_b,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.6818181818181818,0.3181818181818182,198,0.3156766407532768,0.6102822666388412,-1.0548830032348633,-0.9645559805631638,0.21289287507534022,1.917076587677002,2.1705031394958496
motor,train,tail_sym,5,az_b,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.7277227722772277,0.2722772277227723,202,0.3541694495430456,0.6055432340061734,-1.2195706367492676,-1.0703027242422103,0.3406107127666473,1.7753742933273318,2.0143985748291016
motor,train,tail_sym,5,az_b,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.705,0.295,200,0.3361760992195923,0.6076212178519846,-1.2040138244628906,-1.0309135913848875,0.3244876563549042,1.643419295549389,2.17851996421814
motor,train,tail_sym,5,frequency_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.15656565656565657,0.5757575757575758,0.2676767676767677,198,0.003578122345391983,0.020050071913489755,-0.0836253091692924,-0.060082120932638636,0.0060200686566531,0.036001205332577176,0.053763385862112
motor,train,tail_sym,5,frequency_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.21782178217821782,0.43564356435643564,0.3465346534653465,202,-0.0008506323648893396,0.021025612860006614,-0.1075044199824333,-0.07249031215906133,0.0,0.029805188998579975,0.0417828522622585
motor,train,tail_sym,5,frequency_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.27,0.29,0.44,200,-0.008418525829911223,0.028859484689006176,-0.1512859016656875,-0.11293463133275503,0.0,0.03597140308469517,0.0478029213845729
motor,train,tail_sym,5,p_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.9343434343434344,0.06565656565656566,198,0.35261622613361765,0.27235935112550247,-0.6208419799804688,-0.30546188265085217,0.3419816195964813,1.0398721694946291,1.2521743774414062
motor,train,tail_sym,5,p_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.9455445544554455,0.054455445544554455,202,0.43347829675283467,0.3168990929493526,-0.8525847792625427,-0.5287265774607658,0.4274844825267792,1.1353439092636113,1.4677046537399292
motor,train,tail_sym,5,p_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.005,0.87,0.125,200,0.37459438600577416,0.4279080038852429,-1.1892318725585938,-0.9415530568361281,0.39100643992424006,1.2427353847026823,1.3635157346725464
motor,train,tail_sym,5,q_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.9444444444444444,0.05555555555555555,198,2.430228751942967,1.1433737251692067,-2.416253089904785,-1.9123857057094573,2.629786491394043,4.4962310791015625,4.691243171691895
motor,train,tail_sym,5,q_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.9504950495049505,0.04950495049504951,202,2.5565217287823705,1.2724655753433418,-2.684771776199341,-1.8845533132553103,2.656578779220581,5.487059550285346,5.634068965911865
motor,train,tail_sym,5,q_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.925,0.075,200,2.3417076897621154,1.6108481768882805,-3.841399908065796,-3.0877647399902344,2.4137496948242188,4.864675998687744,5.363940715789795
motor,train,tail_sym,5,r_dot,0,"[0.6546761393547058, 0.7413855989774009]",0.0,0.5404040404040404,0.4595959595959596,198,-0.003234831164033928,0.03876822905995967,-0.2033114284276962,-0.11384516231715675,0.00272691226564345,0.07178366161882878,0.1270771026611328
motor,train,tail_sym,5,r_dot,1,"[0.6546761393547058, 0.7413855989774009]",0.0,0.38613861386138615,0.6138613861386139,202,-0.018778772658719165,0.053853730660382106,-0.1597404330968856,-0.1392197608947754,-0.0155633310787379,0.10220586508512496,0.124454490840435
motor,train,tail_sym,5,r_dot,2,"[0.6546761393547058, 0.7413855989774009]",0.0,0.36,0.64,200,-0.020946547256171462,0.07420823415104516,-0.2161264270544052,-0.196149930357933,-0.02217292599380015,0.19405125096440254,0.2728700637817383
motor,validation,motor,0,ax_b,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,validation,motor,0,ax_b,1,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,validation,motor,0,ax_b,2,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motor,validation,motor,0,ay_b,0,"[0.6546761393547058, 0.7413855989774009]",1.0,0.0,0.0,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
