split,log_id,segment_id,sample_in_segment,sample_in_log,timestamp_s,phase,frequency,airspeed,wind_n,wind_e,airdata_valid,point_index
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1114,2182,141.46197899999999,1.8122541259483071,4.053450584411621,7.161204814910889,-1.1728887557983398,-0.9514315724372864,True,33202
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1170,2238,142.579784,6.136104845024285,4.395336151123047,7.6678948402404785,-1.2212857007980347,-0.9491993188858032,True,33258
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1226,2294,143.69759,4.384104508495952,4.110260963439941,8.138561248779297,-1.3027544021606445,-0.9444126486778259,True,33314
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1282,2350,144.825372,1.6121127509828668,4.22763729095459,6.326544284820557,-1.368108868598938,-0.947533130645752,True,33370
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1338,2406,145.943175,0.34751276450833757,4.3760175704956055,7.650509357452393,-1.4918384552001953,-0.9886511564254761,True,33426
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1395,2463,147.080938,5.501670247842782,4.437090873718262,8.34679126739502,-1.5897459983825684,-0.9899332523345947,True,33483
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1451,2519,148.198739,5.74892291901714,4.331005573272705,7.462090492248535,-1.6477112770080566,-0.9687226414680481,True,33539
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1507,2575,149.316541,6.225814274816841,4.66598653793335,7.656456470489502,-1.6987642049789429,-0.9613150358200073,True,33595
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1563,2631,150.444321,0.3000461429224117,4.358917236328125,10.429121017456055,-1.6758378744125366,-0.9575439691543579,True,33651
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1619,2687,151.562121,2.7476091634618456,3.5028202533721924,5.679312229156494,-1.6121739149093628,-0.9899111986160278,True,33707
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1675,2743,152.67991999999998,5.051648006110412,4.090415000915527,9.149917602539062,-1.5469105243682861,-1.0542409420013428,True,33763
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1731,2799,153.797719,2.9726452859006045,3.916642189025879,8.556458473205566,-1.510676622390747,-1.0920557975769043,True,33819
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1787,2855,154.92549599999998,5.273386951489222,3.754795789718628,8.618193626403809,-1.4458132982254028,-1.1012808084487915,True,33875
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1843,2911,156.043293,1.9402932390592156,3.7928667068481445,8.750754356384277,-1.385307788848877,-1.1233322620391846,True,33931
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1900,2968,157.181051,3.6915700452356504,3.9739012718200684,7.568700313568115,-1.381324052810669,-1.1550379991531372,True,33988
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1956,3024,158.298847,2.3233999087697654,4.2676920890808105,8.639158248901367,-1.385863184928894,-1.1620032787322998,True,34044
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2012,3080,159.426623,2.249080840831482,4.248125076293945,9.062322616577148,-1.362156629562378,-1.2069400548934937,True,34100
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2068,3136,160.54441799999998,2.786485093255642,4.490347862243652,8.64529037475586,-1.3750550746917725,-1.2590206861495972,True,34156
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2124,3192,161.66221199999998,4.272118677718666,4.546828269958496,8.618330955505371,-1.3460110425949097,-1.2382235527038574,True,34212
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2180,3248,162.780006,3.297476320902284,4.352566242218018,8.64383602142334,-1.3616489171981812,-1.2136619091033936,True,34268
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2236,3304,163.897799,1.7677445085130046,4.211638450622559,8.682109832763672,-1.3514761924743652,-1.155490517616272,True,34324
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2292,3360,165.02557299999998,0.5747126593922545,4.306396007537842,6.369705677032471,-1.3423383235931396,-1.1470133066177368,True,34380
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2348,3416,166.143365,3.878571957483935,3.9174041748046875,7.59512186050415,-1.3123095035552979,-1.0899505615234375,True,34436
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2405,3473,167.281118,1.2066592213110567,4.15992546081543,7.653436660766602,-1.292635202407837,-1.033371090888977,True,34493
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2461,3529,168.398908,4.106905256982188,4.075421333312988,8.375859260559082,-1.2917850017547607,-0.9872741103172302,True,34549
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2517,3585,169.526679,0.6958430046708415,4.1699981689453125,9.73552131652832,-1.282507300376892,-0.9388749599456787,True,34605
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2573,3641,170.644469,4.469647009559445,4.526819229125977,8.976410865783691,-1.2548136711120605,-0.9281706213951111,True,34661
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2629,3697,171.762258,1.6893153336013427,3.703801155090332,9.325288772583008,-1.2796112298965454,-0.9033251404762268,True,34717
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2685,3753,172.880048,1.4060399423775607,3.722412586212158,7.9352126121521,-1.2840207815170288,-0.8713904619216919,True,34773
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2741,3809,174.007818,4.861375433621589,4.391374588012695,8.417973518371582,-1.3323105573654175,-0.8264420628547668,True,34829
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2797,3865,175.125606,5.567129667680014,4.654752254486084,10.135529518127441,-1.3651286363601685,-0.8000860810279846,True,34885
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2853,3921,176.243394,6.152246011673284,4.437035083770752,9.080720901489258,-1.3743114471435547,-0.7630484104156494,True,34941
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2910,3978,177.38114299999998,0.5464980061573499,4.638389587402344,8.47653865814209,-1.3725285530090332,-0.76624596118927,True,34998
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,2966,4034,178.49893,6.2111360789634205,4.336455345153809,10.727652549743652,-1.4147659540176392,-0.7928175330162048,True,35054
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,3022,4090,179.616717,5.690146495237464,4.610223770141602,6.049543380737305,-1.382867455482483,-0.8145667314529419,True,35110
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,3078,4146,180.744484,0.1726464639653429,4.390095233917236,9.177812576293945,-1.3523435592651367,-0.8545185327529907,True,35166
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,3134,4202,181.86227,4.6987886932313,4.305619716644287,8.698592185974121,-1.342771053314209,-0.9045233726501465,True,35222
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,3190,4258,182.980056,0.41378056851894485,4.0023112297058105,8.69105052947998,-1.3353103399276733,-0.9631960391998291,True,35278
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,3246,4314,184.09784199999999,4.415671645299199,4.482579708099365,8.87504768371582,-1.3285608291625977,-0.9863060712814331,True,35334
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,3302,4370,185.21562699999998,2.87740596287302,4.167011737823486,9.540511131286621,-1.3144121170043945,-1.012353777885437,True,35390
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,3358,4426,186.343392,2.8304340693707815,4.102814197540283,9.089139938354492,-1.3023419380187988,-1.016916036605835,True,35446
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,65,4535,188.519079,2.7633086356652967,3.2412214279174805,6.985034942626953,-1.3026952743530273,-1.0283448696136475,True,35503
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,121,4591,189.63686199999998,2.605325972708883,3.4790637493133545,7.387997150421143,-1.2918152809143066,-1.0448071956634521,True,35559
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,177,4647,190.764626,4.017575396515568,3.8453369140625,8.461922645568848,-1.2490863800048828,-1.0910722017288208,True,35615
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,233,4703,191.882408,5.058213570540417,3.730182409286499,8.668968200683594,-1.220029592514038,-1.1380836963653564,True,35671
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,289,4759,193.000191,5.8158763722094164,3.791428804397583,7.543321132659912,-1.2374659776687622,-1.1645427942276,True,35727
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,345,4815,194.11797299999998,2.3124931622279163,3.769378185272217,4.992708206176758,-1.2464094161987305,-1.2074769735336304,True,35783
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,401,4871,195.245736,5.8595677563671345,4.0088300704956055,6.516880989074707,-1.2060524225234985,-1.214349627494812,True,35839
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,457,4927,196.363517,2.625001452543188,3.7653071880340576,6.400062561035156,-1.199906826019287,-1.1859533786773682,True,35895
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,513,4983,197.48129799999998,5.814817214688929,4.008824348449707,8.152910232543945,-1.1476256847381592,-1.1321632862091064,True,35951
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,570,5040,198.61903999999998,2.950310547913581,3.8584020137786865,5.406883239746094,-1.1429531574249268,-1.1359267234802246,True,36008
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,626,5096,199.74679999999998,0.3408502242826188,4.177397727966309,8.22701358795166,-1.085877776145935,-1.114362120628357,True,36064
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,682,5152,200.864581,3.695912742594558,4.116637706756592,6.825543403625488,-1.0624511241912842,-1.001768708229065,True,36120
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,738,5208,201.982361,1.0424254076377437,4.235304355621338,6.760844707489014,-1.0752689838409424,-0.910179853439331,True,36176
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,794,5264,203.10013999999998,4.462461709184247,4.246700763702393,7.781986713409424,-1.1005817651748657,-0.856596827507019,True,36232
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,850,5320,204.217919,1.247872419310056,3.982290744781494,9.554912567138672,-1.1400550603866577,-0.8303436040878296,True,36288
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,906,5376,205.345679,1.3825627082958647,3.5776925086975098,6.871316909790039,-1.173164963722229,-0.7923107147216797,True,36344
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,962,5432,206.463458,1.9617900455597805,3.5745129585266113,6.927206039428711,-1.2149676084518433,-0.7651532292366028,True,36400
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,1018,5488,207.581236,3.1525467515944854,3.550948143005371,5.607792377471924,-1.2586381435394287,-0.7560679316520691,True,36456
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,1075,5545,208.718975,5.087495715153182,3.879721164703369,7.354586601257324,-1.2881360054016113,-0.7373728156089783,True,36513
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,1131,5601,209.846736,0.06101065520136473,3.754568099975586,8.197904586791992,-1.2982068061828613,-0.7410037517547607,True,36569
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,1187,5657,210.96451199999998,0.7515662061273716,3.955479860305786,7.441718578338623,-1.3168463706970215,-0.7205391526222229,True,36625
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,1243,5713,212.082289,2.183210789108621,3.5513765811920166,8.372635841369629,-1.360641360282898,-0.7201250791549683,True,36681
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,1299,5769,213.200067,3.3043388737072306,3.560616970062256,7.314448833465576,-1.3698289394378662,-0.6947172284126282,True,36737
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,1355,5825,214.327825,4.417902846227442,3.8509929180145264,8.300519943237305,-1.389433741569519,-0.6396217346191406,True,36793
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,1411,5881,215.44560199999998,4.869316084532024,3.709733724594116,8.153690338134766,-1.3407869338989258,-0.5871028900146484,True,36849
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,1467,5937,216.563379,2.0157941995094646,2.235806465148926,7.431577205657959,-1.3163516521453857,-0.5450719594955444,True,36905
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,1523,5993,217.681155,2.9840179708369305,2.721153736114502,6.498111724853516,-1.2875882387161255,-0.5140498280525208,True,36961
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,1580,6050,218.81889199999998,1.3534843643787369,1.4538605213165283,6.229768753051758,-1.1823956966400146,-0.46100810170173645,True,37018
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,25,275,89.612234,2.9842088919348555,3.9132885932922363,7.099982261657715,0.05188822001218796,-0.0685320496559143,True,37019
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,85,335,90.819908,2.752982986275306,4.266322135925293,7.026970863342285,-0.05458835884928703,-0.16828025877475739,True,37079
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,146,396,92.03756,4.316779062211523,4.453925609588623,7.201083660125732,0.11940786987543106,-0.7203758955001831,True,37140
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,207,457,93.255211,5.954664646194168,4.141215801239014,6.214372158050537,0.21170683205127716,-1.014114499092102,True,37201
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,268,518,94.47286,1.3888850756124853,4.37900447845459,6.457332134246826,0.25205060839653015,-1.214743971824646,True,37262
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,329,579,95.70048899999999,3.0358863844071067,4.248266696929932,7.535502910614014,0.26777854561805725,-1.2759931087493896,True,37323
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,390,640,96.91813599999999,3.8841950383976993,4.276078701019287,7.800836086273193,0.2786801755428314,-1.389046311378479,True,37384
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,451,701,98.13578199999999,5.292054034571322,4.32720947265625,8.205279350280762,0.2747166156768799,-1.4021061658859253,True,37445
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,512,762,99.353426,0.2887196730139152,4.085384368896484,6.198053359985352,0.2831241190433502,-1.392462968826294,True,37506
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,573,823,100.581049,2.107368140502494,4.520993709564209,7.829568862915039,0.21433553099632263,-1.2233678102493286,True,37567
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,634,884,101.79869099999999,4.220047221075731,4.496665000915527,5.953306198120117,0.19231244921684265,-1.1345516443252563,True,37628
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,695,945,103.01633199999999,0.13895267826369206,4.196241855621338,7.259671688079834,0.18317990005016327,-1.0449817180633545,True,37689
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,756,1006,104.233972,2.6816224377346245,4.467560291290283,9.280801773071289,0.11234530806541443,-0.811641275882721,True,37750
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,817,1067,105.461591,5.484769184918491,4.399449348449707,6.543615341186523,-0.013111275620758533,-0.5800533890724182,True,37811
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,878,1128,106.67922899999999,1.3501440027848588,4.4786906242370605,7.385518550872803,-0.13348279893398285,-0.3797200620174408,True,37872
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,939,1189,107.89686499999999,4.253563722900701,4.621307373046875,8.547721862792969,-0.37402069568634033,-0.2484520971775055,True,37933
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,1000,1250,109.11449999999999,1.0537852129758463,4.473974227905273,7.643901348114014,-0.513867199420929,-0.21647527813911438,True,37994
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,1061,1311,110.332134,4.306705701415339,4.630059719085693,8.454559326171875,-0.6422097086906433,-0.2775684893131256,True,38055
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,27,1507,114.25450699999999,5.701957086502134,3.6775896549224854,7.918526649475098,-0.9069189429283142,-0.6066188216209412,True,38116
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,88,1568,115.48211699999999,3.7338946767701984,4.119501113891602,6.777885437011719,-0.9434930086135864,-0.6639223098754883,True,38177
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,149,1629,116.699745,3.936538481843172,4.082834720611572,9.336264610290527,-0.8325887322425842,-0.7321598529815674,True,38238
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,210,1690,117.917372,3.7561278932206577,4.27557373046875,8.466673851013184,-0.6800180077552795,-0.8001459836959839,True,38299
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,271,1751,119.134997,5.543356202846681,4.178139686584473,8.811549186706543,-0.6011872291564941,-0.8405612111091614,True,38360
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,332,1812,120.352623,4.946919449932146,4.116237640380859,7.813366889953613,-0.5486783981323242,-0.8368916511535645,True,38421
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,393,1873,121.58022799999999,5.222101150317513,4.3993940353393555,7.702461242675781,-0.4675379991531372,-0.9123339056968689,True,38482
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,454,1934,122.79785199999999,1.4583114115995528,4.462892532348633,8.065449714660645,-0.4362303912639618,-1.0345052480697632,True,38543
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,515,1995,124.015475,2.45266561417386,4.2631449699401855,8.062372207641602,-0.44879886507987976,-1.1333363056182861,True,38604
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,576,2056,125.243077,2.2068933391334724,4.097748279571533,9.956710815429688,-0.4403455853462219,-1.117092490196228,True,38665
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,637,2117,126.460698,5.521226023179281,3.710846185684204,8.727049827575684,-0.43596765398979187,-1.0102018117904663,True,38726
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,698,2178,127.67831699999999,2.613662103036809,3.886404514312744,9.502593040466309,-0.47760578989982605,-0.8385730385780334,True,38787
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,759,2239,128.89593499999998,6.276331845855658,3.5078389644622803,8.116617202758789,-0.5107808709144592,-0.7255065441131592,True,38848
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,820,2300,130.113551,5.319339083888039,3.9227521419525146,9.185955047607422,-0.562336266040802,-0.6287286877632141,True,38909
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,881,2361,131.331168,2.096409875568831,3.906419277191162,8.463263511657715,-0.6552962064743042,-0.5463525652885437,True,38970
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,942,2422,132.558764,5.8535340435674,3.4424004554748535,8.711920738220215,-0.8187711238861084,-0.4358060657978058,True,39031
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1003,2483,133.776378,2.7440665164189397,3.9641523361206055,8.70739459991455,-0.9968768954277039,-0.36027759313583374,True,39092
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1064,2544,134.993992,3.227940129521393,3.9779555797576904,8.345100402832031,-1.1573208570480347,-0.2853662073612213,True,39153
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1125,2605,136.221586,4.263024166362058,4.608765602111816,9.648049354553223,-1.310550570487976,-0.20900408923625946,True,39214
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1186,2666,137.439198,0.13227801606333855,3.916421890258789,9.815291404724121,-1.4291940927505493,-0.2584192156791687,True,39275
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1247,2727,138.65681,5.535857246381454,4.103870391845703,8.260080337524414,-1.4815964698791504,-0.27913153171539307,True,39336
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1308,2788,139.87442,2.401828326058009,4.73014497756958,10.510309219360352,-1.4956393241882324,-0.26961350440979004,True,39397
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1369,2849,141.10201,3.6440526628818404,3.9126017093658447,9.148756980895996,-1.4830037355422974,-0.250732958316803,True,39458
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1430,2910,142.31962,0.1459061458770634,3.562861204147339,6.4168925285339355,-1.5341922044754028,-0.2589667737483978,True,39519
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1491,2971,143.537229,0.5473503324882998,4.037992000579834,8.870790481567383,-1.5469226837158203,-0.30622270703315735,True,39580
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1552,3032,144.75483699999998,4.705566392214543,3.7052154541015625,8.177066802978516,-1.6122792959213257,-0.4020598530769348,True,39641
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1613,3093,145.972445,1.1160686754983402,3.948418378829956,8.538248062133789,-1.620467185974121,-0.5461081862449646,True,39702
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1674,3154,147.200032,2.361396237790011,4.3360595703125,9.074519157409668,-1.6054871082305908,-0.6539547443389893,True,39763
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1735,3215,148.41763799999998,0.4026435044615937,3.465005397796631,7.338481903076172,-1.5314518213272095,-0.7936972975730896,True,39824
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1796,3276,149.635242,4.776533734207902,4.256762981414795,6.802740573883057,-1.467158555984497,-0.8658087849617004,True,39885
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1857,3337,150.86282599999998,4.416136068446612,3.904007911682129,9.05392074584961,-1.3488850593566895,-0.967341959476471,True,39946
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1918,3398,152.08042899999998,5.40285569996599,3.3173139095306396,8.308886528015137,-1.2120269536972046,-1.0387581586837769,True,40007
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,1978,3458,153.27807199999998,1.9784107878243304,4.211849212646484,8.088675498962402,-1.135026216506958,-1.079349398612976,True,40067
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2039,3519,154.495675,3.818781833588183,4.469765663146973,10.319918632507324,-1.0709962844848633,-1.1585010290145874,True,40128
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2100,3580,155.713277,1.3282842946731037,4.644720077514648,10.30894660949707,-1.013596773147583,-1.1988259553909302,True,40189
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2161,3641,156.940859,2.3133288208436653,4.036584377288818,10.220113754272461,-0.9500243067741394,-1.1702773571014404,True,40250
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2222,3702,158.158459,0.27796520877640063,3.8155531883239746,9.562138557434082,-0.8743671178817749,-1.1198302507400513,True,40311
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2283,3763,159.376059,0.3462005607704839,4.029867649078369,8.463970184326172,-0.8648521304130554,-1.123250126838684,True,40372
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2344,3824,160.593658,0.3434496301859795,3.5739967823028564,8.859001159667969,-0.8750784397125244,-1.0863821506500244,True,40433
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2405,3885,161.821237,5.610874843099289,3.8718647956848145,9.312150955200195,-0.8730637431144714,-1.0530117750167847,True,40494
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2466,3946,163.038835,1.9083033483958758,3.6573891639709473,8.064318656921387,-0.8525196313858032,-1.0382499694824219,True,40555
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2527,4007,164.256432,5.7992541146982575,3.69197416305542,9.20908260345459,-0.8132938146591187,-1.0024306774139404,True,40616
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2588,4068,165.474029,0.8540347716875019,2.9877920150756836,9.013557434082031,-0.8838419318199158,-0.9471865892410278,True,40677
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2649,4129,166.691625,1.441214124213353,3.749284505844116,8.371662139892578,-0.9880959391593933,-0.9037895202636719,True,40738
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2710,4190,167.91920199999998,1.0222430777450597,4.161125183105469,9.59875774383545,-1.0580542087554932,-0.8982974290847778,True,40799
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2771,4251,169.136797,5.698503839020873,3.6716246604919434,8.506360054016113,-1.1211655139923096,-0.8470778465270996,True,40860
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2832,4312,170.354393,4.180603073728214,3.9841716289520264,9.372199058532715,-1.2005927562713623,-0.8093059659004211,True,40921
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2893,4373,171.581968,0.9834694271111317,3.6505160331726074,8.001556396484375,-1.2962619066238403,-0.7849465012550354,True,40982
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,2954,4434,172.79956199999998,0.25747301091134744,4.011836051940918,8.196988105773926,-1.347493290901184,-0.7738945484161377,True,41043
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,3015,4495,174.017156,2.51464602733418,4.422059535980225,9.81189250946045,-1.3497357368469238,-0.7384212017059326,True,41104
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,3076,4556,175.234749,1.440118600769246,3.682600736618042,9.22774600982666,-1.3657186031341553,-0.7828616499900818,True,41165
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,3137,4617,176.462322,3.121184930734394,3.656249523162842,8.477412223815918,-1.38052237033844,-0.8374374508857727,True,41226
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,3198,4678,177.679915,2.4399913322275353,4.287580966949463,10.224963188171387,-1.385538101196289,-0.8912220597267151,True,41287
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,3259,4739,178.897507,0.19884508131914203,3.1929092407226562,7.888947010040283,-1.3859370946884155,-0.9236187934875488,True,41348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,3320,4800,180.115098,4.08902004125445,4.2143073081970215,8.454741477966309,-1.3790130615234375,-0.9735265374183655,True,41409
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,3381,4861,181.332689,3.2557683948198246,3.7107994556427,10.286151885986328,-1.2987182140350342,-1.0808335542678833,True,41470
