split,log_id,topic,instance,field,rate_hz,max_gap_s,core_fresh_finite_fraction,count,mean,std,min,p1,median,p99,max
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,manufacture_date,10.0,0.100993,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,state_of_health,10.0,0.100993,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,max_error,10.0,0.100993,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,interface_error,10.0,0.100993,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,faults,10.0,0.100993,1.0,9740,0.0012320328542094457,0.049624064761615794,0.0,0.0,0.0,0.0,2.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,over_discharge_count,10.0,0.100993,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,connected,10.0,0.100993,1.0,9740,1.0,0.0,1.0,1.0,1.0,1.0,1.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,cell_count,10.0,0.100993,1.0,9740,4.0,0.0,4.0,4.0,4.0,4.0,4.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,source,10.0,0.100993,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,priority,10.0,0.100993,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,id,10.0,0.100993,1.0,9740,1.0,0.0,1.0,1.0,1.0,1.0,1.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,is_powering_off,10.0,0.100993,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,is_required,10.0,0.100993,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,battery_status,0,warning,10.0,0.100993,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,encoder_count,0,total_count,100.0,0.079999,1.0,9740,12922589.909856264,6693792.051654672,911411.0,1164301.33,12942399.0,23806367.11,23941393.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,encoder_count,0,device_id,100.0,0.079999,1.0,9740,15808017.0,0.0,15808017.0,15808017.0,15808017.0,15808017.0,15808017.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,encoder_count,0,position_raw,100.0,0.079999,1.0,9740,2038.9517453798767,1182.2577625791587,1.0,39.0,2033.0,4052.0,4095.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,0,windspeed_north,20.04008016032064,19.709725,0.9990759753593429,9731,-1.0899024752437767,0.6921312190481151,-2.029367208480835,-1.9984911680221558,-1.299739956855774,0.7413179337978366,0.7667637467384338
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,0,windspeed_east,20.04008016032064,19.709725,0.9990759753593429,9731,-0.563212921413704,0.6711412693471345,-1.5692495107650757,-1.553160548210144,-0.639784038066864,2.478107213973999,3.325626850128174
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,0,variance_north,20.04008016032064,19.709725,0.9990759753593429,9731,0.07197258279398244,0.15949135296981348,0.04216587170958519,0.04249293394386768,0.04683389887213707,0.5094789862632751,4.965889930725098
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,0,variance_east,20.04008016032064,19.709725,0.9990759753593429,9731,0.08416555546030406,0.21365649749130916,0.043867070227861404,0.044189010933041575,0.046773944050073624,1.4308947324752808,2.2615058422088623
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,0,tas_innov,20.04008016032064,19.709725,0.9990759753593429,9731,-0.7394730200222126,0.9666390578938927,-3.3783645629882812,-2.7372817993164062,-0.8226757049560547,2.331087207794263,5.53531551361084
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,0,tas_innov_var,20.04008016032064,19.709725,0.9990759753593429,9731,5.279912942899681,0.5831791834440011,3.212989568710327,3.700136423110962,5.301303386688232,6.782026290893555,7.3268818855285645
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,0,beta_innov,20.04008016032064,19.709725,0.9990759753593429,9731,0.09233618747929534,0.026993558864899594,0.0906379371881485,0.09072550386190414,0.09114065021276474,0.09641618728637698,0.9281414747238159
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,0,beta_innov_var,20.04008016032064,19.709725,0.9990759753593429,9731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,1,windspeed_north,20.286444597719804,19.812124999999998,0.9990759753593429,9731,-1.0827588354306183,0.6866808336178974,-2.0160694122314453,-1.987533688545227,-1.2793424129486084,0.7324992716312412,0.7603620886802673
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,1,windspeed_east,20.286444597719804,19.812124999999998,0.9990759753593429,9731,-0.5664405502529303,0.6747393672765136,-1.5575324296951294,-1.547821080684662,-0.6502729058265686,2.552062511444092,3.3972294330596924
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,1,variance_north,20.286444597719804,19.812124999999998,0.9990759753593429,9731,0.07077993427780069,0.15783188190739267,0.04207388684153557,0.042483072727918625,0.04664311930537224,0.5037345290184021,4.962977409362793
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,1,variance_east,20.286444597719804,19.812124999999998,0.9990759753593429,9731,0.08306189453647164,0.21254719082163104,0.04371710494160652,0.04392435923218727,0.046489883214235306,1.4295263290405273,2.264047861099243
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,1,tas_innov,20.286444597719804,19.812124999999998,0.9990759753593429,9731,-0.7464582665999787,0.9590652118642932,-3.440213680267334,-2.783461093902588,-0.8244080543518066,2.1909050941467285,5.48033332824707
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,1,tas_innov_var,20.286444597719804,19.812124999999998,0.9990759753593429,9731,5.2799395093593455,0.5867582584097984,3.213407039642334,3.711475133895874,5.3054704666137695,6.781719207763672,7.325860500335693
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,1,beta_innov,20.286444597719804,19.812124999999998,0.9990759753593429,9731,0.09223269771808662,0.02600871222697282,0.09061991423368454,0.09071626514196396,0.09111043810844421,0.09668593853712082,0.9408273100852966
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,estimator_wind,1,beta_innov_var,20.286444597719804,19.812124999999998,0.9990759753593429,9731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,rpm,0,rpm_estimate,100.0,0.079999,1.0,9740,1731.174228055668,229.94243208230637,648.5316162109375,975.2572338867187,1755.912841796875,2170.0471704101565,2277.1474609375
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,rpm,0,rpm_raw,100.0,0.079999,1.0,9740,1730.849308134545,259.53334067150547,585.9959106445312,928.5361224365234,1750.66357421875,2254.394680175781,2393.5546875
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,latitude_deg,0.9999950000249999,1.005167,0.5,4870,31.243174359014375,0.00035550993194613897,31.2426323,31.2426341,31.2431393,31.2440173,31.244022
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,longitude_deg,0.9999950000249999,1.005167,0.5,4870,117.25656036145791,0.0004118105389657026,117.2557257,117.2557405,117.2564764,117.2573169,117.2573205
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,altitude_msl_m,0.9999950000249999,1.005167,0.5,4870,35.34580287474333,6.025163492814593,13.67,13.870000000000001,37.19,45.03,45.230000000000004
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,altitude_ellipsoid_m,0.9999950000249999,1.005167,0.5,4870,31.1985681724846,6.025595098489255,9.522,9.723,33.044000000000004,40.88,41.081
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,time_utc_usec,0.9999950000249999,1.005167,0.5,4870,1787178433794866.5,56276478.8175605,1787178336800000.0,1787178337800000.0,1787178433800000.0,1787178529110000.0,1787178530800000.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,device_id,0.9999950000249999,1.005167,0.5,4870,8748035.0,0.0,8748035.0,8748035.0,8748035.0,8748035.0,8748035.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,s_variance_m_s,0.9999950000249999,1.005167,0.5,4870,0.04539295349277755,0.4887569621177909,0.0005788803100585938,0.0006928443908691406,0.0027866363525390625,0.93505859375,6.78125
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,c_variance_rad,0.9999950000249999,1.005167,0.5,4870,0.017019844064505105,0.17029831142573917,1.0229591680399608e-05,1.2875735592388082e-05,5.710023833671585e-05,1.2656829357147217,2.025815963745117
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,eph,0.9999950000249999,1.005167,0.5,4870,0.05001834116080581,0.26055092929385226,0.012108981609344482,0.012167906388640404,0.014164364896714687,1.6671223640441895,2.8939592838287354
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,epv,0.9999950000249999,1.005167,0.5,4870,0.11125677648273888,0.6017741356548956,0.0216996930539608,0.021798353642225266,0.028496555984020233,4.181432247161865,6.531175136566162
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,hdop,0.9999950000249999,1.005167,0.5,4870,0.40654126427746407,0.03362588974244935,0.39990234375,0.39990234375,0.39990234375,0.60009765625,0.60009765625
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,vdop,0.9999950000249999,1.005167,0.5,4870,0.6538985297420431,0.12442966584692612,0.60009765625,0.60009765625,0.60009765625,1.5,1.5
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,noise_per_ms,0.9999950000249999,1.005167,0.5,4870,-0.015195071868583163,0.12232817197805156,-1.0,-1.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,jamming_indicator,0.9999950000249999,1.005167,0.5,4870,-0.015195071868583163,0.12232817197805156,-1.0,-1.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,vel_m_s,0.9999950000249999,1.005167,0.5,4870,7.1045098439623935,1.0477777591373822,0.860045313835144,1.829793930053711,7.075509071350098,9.35953426361084,9.435650825500488
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,vel_n_m_s,0.9999950000249999,1.005167,0.5,4870,0.0052761749901810715,4.931388907514967,-9.04800033569336,-8.529000282287598,1.1299999952316284,7.103000164031982,7.3379998207092285
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,vel_e_m_s,0.9999950000249999,1.005167,0.5,4870,-0.10445790701723626,5.161411170091915,-8.550999641418457,-8.416000366210938,0.5400000214576721,6.9730000495910645,8.548999786376953
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,vel_d_m_s,0.9999950000249999,1.005167,0.5,4870,0.025684395657366552,0.7755883046201688,-2.3529999256134033,-2.149960062503815,0.027000000700354576,1.6694000101091238,2.490999937057495
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,cog_rad,0.9999950000249999,1.005167,0.5,4870,0.11161087722248862,1.7333603921252292,-3.0814833641052246,-3.0401079654693604,0.09159534424543381,3.0548880100250244,3.1143431663513184
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,system_error,0.9999950000249999,1.005167,0.5,4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,heading,0.9999950000249999,1.005167,0.4924024640657084,4796,0.2257889572335244,1.657252180463278,-3.062396764755249,-3.0112831592559814,0.22953510284423828,3.1142849922180176,3.1415927410125732
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,heading_offset,0.9999950000249999,1.005167,0.4924024640657084,4796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,heading_accuracy,0.9999950000249999,1.005167,0.4924024640657084,4796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,rtcm_injection_rate,0.9999950000249999,1.005167,0.5,4870,4.76326562123071,2.2753557202604653,0.19992981851100922,0.19992981851100922,4.999011993408203,8.598543167114258,8.598543167114258
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,automatic_gain_control,0.9999950000249999,1.005167,0.5,4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,fix_type,0.9999950000249999,1.005167,0.5,4870,5.958932238193018,0.28363526324159355,4.0,4.0,6.0,6.0,6.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,jamming_state,0.9999950000249999,1.005167,0.5,4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,spoofing_state,0.9999950000249999,1.005167,0.5,4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,authentication_state,0.9999950000249999,1.005167,0.5,4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,vel_ned_valid,0.9999950000249999,1.005167,0.5,4870,1.0,0.0,1.0,1.0,1.0,1.0,1.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,satellites_used,0.9999950000249999,1.005167,0.5,4870,42.581930184804925,4.240869158916827,23.0,23.0,44.0,46.0,46.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,selected_rtcm_instance,0.9999950000249999,1.005167,0.5,4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,rtcm_crc_failed,0.9999950000249999,1.005167,0.5,4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,sensor_gps,0,rtcm_msg_used,0.9999950000249999,1.005167,0.5,4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_acceleration,0,xyz[0],0.9998725162541776,1.005728,0.4995893223819302,4866,2.631733118938079,4.0961957757416,-2.796339988708496,-2.551389217376709,1.0750125646591187,16.689453125,16.739940643310547
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_acceleration,0,xyz[1],0.9998725162541776,1.005728,0.4995893223819302,4866,0.03800611422673569,1.0278884319138464,-4.6986165046691895,-3.5085599422454834,0.07794135063886642,2.359875202178955,2.432457208633423
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_acceleration,0,xyz[2],0.9998725162541776,1.005728,0.4995893223819302,4866,-9.460423823090425,9.71242491961637,-29.632272720336914,-28.099363327026367,-7.863985538482666,10.200361251831055,10.261618614196777
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_angular_velocity,0,xyz[0],100.20040080160321,0.082328,1.0,9740,-0.030246270604560893,0.5353020932710254,-2.2253875732421875,-1.2613822782039643,-0.02866933960467577,1.2800231945514682,2.3612377643585205
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_angular_velocity,0,xyz[1],100.20040080160321,0.082328,1.0,9740,0.05747878555224819,0.4949102356574486,-1.4619193077087402,-0.9457927852869034,0.040388086810708046,1.0933174693584444,2.6221485137939453
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_angular_velocity,0,xyz[2],100.20040080160321,0.082328,1.0,9740,0.10405956208980954,0.28120450453701634,-0.9464185237884521,-0.6015048855543137,0.11506364867091179,0.7886338722705851,1.1533539295196533
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_angular_velocity,0,xyz_derivative[0],100.20040080160321,0.082328,1.0,9740,0.04044148517472314,23.190400890026332,-116.44121551513672,-51.01356719970703,-1.9411271214485168,63.74059974670415,167.75254821777344
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_angular_velocity,0,xyz_derivative[1],100.20040080160321,0.082328,1.0,9740,-0.013657135397073425,17.971038111251968,-69.50896453857422,-37.07083164215088,0.3831345736980438,33.14626335144044,45.299285888671875
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_angular_velocity,0,xyz_derivative[2],100.20040080160321,0.082328,1.0,9740,-0.004865625029065487,4.1281722466569475,-15.588228225708008,-10.07178939819336,0.17898107320070267,9.418407497406019,21.08212661743164
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,latitude_deg,5.002213479464663,0.39888999999999997,1.0,9740,31.243174504147845,0.00035550030730522534,31.2426305,31.2426406,31.2431379,31.244014800000002,31.2440223
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,longitude_deg,5.002213479464663,0.39888999999999997,1.0,9740,117.25655987544147,0.000411693261757836,117.2557257,117.2557405,117.2564783,117.2573134,117.257323
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,altitude_msl_m,5.002213479464663,0.39888999999999997,1.0,9740,35.35416837782341,6.013313545039105,13.67,14.01,37.21,44.92,45.38
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,altitude_ellipsoid_m,5.002213479464663,0.39888999999999997,1.0,9740,31.20692782340862,6.013776188417712,9.522,9.863,33.062,40.771,41.231
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,time_utc_usec,5.002213479464663,0.39888999999999997,1.0,9740,1787178433918788.5,56262030.88470491,1787178336400000.0,1787178338400000.0,1787178434000000.0,1787178529400000.0,1787178531400000.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,device_id,5.002213479464663,0.39888999999999997,1.0,9740,8748035.0,0.0,8748035.0,8748035.0,8748035.0,8748035.0,8748035.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,s_variance_m_s,5.002213479464663,0.39888999999999997,1.0,9740,0.020611057193372286,0.23697413054365168,0.0003979206085205078,0.00078582763671875,0.00284576416015625,0.2215576171875,6.78125
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,c_variance_rad,5.002213479464663,0.39888999999999997,0.9958932238193019,9700,0.0036485263692558182,0.07666809252233792,9.458116437599529e-06,1.3650779692397919e-05,5.8128349337494e-05,0.003944890573620796,2.025815963745117
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,eph,5.002213479464663,0.39888999999999997,1.0,9740,0.05193590604111139,0.30432337862018827,0.011960399337112904,0.01225576177239418,0.014164364896714687,1.6671223640441895,4.086945533752441
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,epv,5.002213479464663,0.39888999999999997,1.0,9740,0.11464273160633304,0.6914384788093275,0.02150101400911808,0.021999767050147057,0.028496555984020233,4.181432247161865,9.317322731018066
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,hdop,5.002213479464663,0.39888999999999997,1.0,9740,0.4070962204825462,0.03439023816278166,0.39990234375,0.39990234375,0.39990234375,0.60009765625,0.60009765625
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,vdop,5.002213479464663,0.39888999999999997,1.0,9740,0.6583231900506931,0.12362202132143481,0.60009765625,0.60009765625,0.60009765625,1.400390625,1.5
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,noise_per_ms,5.002213479464663,0.39888999999999997,1.0,9740,-0.012320328542094456,0.11031109666171082,-1.0,-1.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,jamming_indicator,5.002213479464663,0.39888999999999997,1.0,9740,-0.012320328542094456,0.11031109666171082,-1.0,-1.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,vel_m_s,5.002213479464663,0.39888999999999997,1.0,9740,7.107583636235162,1.0437380498822952,0.0,5.271811485290527,7.067945957183838,9.193052291870117,9.630824089050293
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,vel_n_m_s,5.002213479464663,0.39888999999999997,1.0,9740,0.00432453922032392,4.920623394269775,-9.04800033569336,-8.494000434875488,1.2380000352859497,7.104000091552734,7.4629998207092285
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,vel_e_m_s,5.002213479464663,0.39888999999999997,1.0,9740,-0.09406796989339027,5.177052489352114,-8.967000007629395,-8.255000114440918,0.5,7.01800012588501,8.553999900817871
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,vel_d_m_s,5.002213479464663,0.39888999999999997,1.0,9740,0.010013861483578749,0.7640415154116577,-3.058000087738037,-1.8270000219345093,0.03200000151991844,1.8480000495910645,2.490999937057495
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,cog_rad,5.002213479464663,0.39888999999999997,1.0,9740,0.12369240885519173,1.7305578660143797,-3.117408514022827,-3.0123472213745117,0.11130017787218094,3.0555145740509033,3.1379740238189697
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,system_error,5.002213479464663,0.39888999999999997,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,heading,5.002213479464663,0.39888999999999997,0.9876796714579056,9620,0.17927041076077246,1.656169499951264,-3.124640464782715,-3.062396764755249,0.1875457763671875,3.040309429168701,3.1415927410125732
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,heading_offset,5.002213479464663,0.39888999999999997,0.9876796714579056,9620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,heading_accuracy,5.002213479464663,0.39888999999999997,0.9876796714579056,9620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,rtcm_injection_rate,5.002213479464663,0.39888999999999997,1.0,9740,4.765910962022061,2.277072179826118,0.19992981851100922,0.19992981851100922,4.999011993408203,8.598543167114258,8.598543167114258
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,automatic_gain_control,5.002213479464663,0.39888999999999997,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,fix_type,5.002213479464663,0.39888999999999997,1.0,9740,5.965092402464066,0.26190963080065954,4.0,4.0,6.0,6.0,6.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,jamming_state,5.002213479464663,0.39888999999999997,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,spoofing_state,5.002213479464663,0.39888999999999997,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,authentication_state,5.002213479464663,0.39888999999999997,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,vel_ned_valid,5.002213479464663,0.39888999999999997,1.0,9740,1.0,0.0,1.0,1.0,1.0,1.0,1.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,satellites_used,5.002213479464663,0.39888999999999997,1.0,9740,42.56858316221766,4.1466840175791875,21.0,23.0,44.0,46.0,46.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,selected_rtcm_instance,5.002213479464663,0.39888999999999997,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,rtcm_crc_failed,5.002213479464663,0.39888999999999997,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_gps_position,0,rtcm_msg_used,5.002213479464663,0.39888999999999997,1.0,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_local_position,0,ref_timestamp,50.10773162298943,0.07982199999999999,1.0,9740,17448538.0,0.0,17448538.0,17448538.0,17448538.0,17448538.0,17448538.0
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_local_position,0,ref_lat,50.10773162298943,0.07982199999999999,1.0,9740,31.2439498,3.552713678800501e-15,31.243949800000003,31.243949800000003,31.243949800000003,31.243949800000003,31.243949800000003
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,vehicle_local_position,0,ref_lon,50.10773162298943,0.07982199999999999,1.0,9740,117.25670170000008,7.105427357601002e-14,117.25670170000001,117.25670170000001,117.25670170000001,117.25670170000001,117.25670170000001
