point_index,role
33271,fit
33273,fit
33275,fit
33277,fit
33279,fit
33281,fit
33283,fit
33285,fit
33287,fit
33289,fit
33291,fit
33293,fit
33295,fit
33297,fit
33299,fit
33301,fit
33303,fit
33305,fit
33307,fit
33309,fit
33311,fit
33313,fit
33315,fit
33317,fit
33319,fit
33321,fit
33323,fit
33325,fit
33327,fit
33329,fit
33331,fit
33333,fit
33335,fit
33337,fit
33339,fit
33341,fit
33343,fit
33345,fit
33347,fit
33349,fit
33351,fit
33353,fit
33355,fit
33357,fit
33359,fit
33361,fit
33363,fit
33365,fit
33367,fit
33369,fit
33371,fit
33373,fit
33375,fit
33377,fit
33379,fit
33381,fit
33383,fit
33385,fit
33387,fit
33389,fit
33391,fit
33393,fit
33395,fit
33397,fit
33399,fit
33401,fit
33403,fit
33405,fit
33407,fit
33409,fit
33411,fit
33413,fit
33415,fit
33417,fit
33419,fit
33421,fit
33423,fit
33425,fit
33427,fit
33429,fit
33431,fit
33433,fit
33435,fit
33437,fit
33439,fit
33441,fit
33443,fit
33445,fit
33447,fit
33449,fit
33451,fit
33453,fit
33455,fit
33457,fit
33459,fit
33461,fit
33463,fit
33465,fit
33467,fit
33469,fit
33471,fit
33473,fit
33475,fit
33477,fit
33479,fit
33481,fit
33483,fit
33485,fit
33487,fit
33489,fit
33491,fit
33493,fit
33495,fit
33497,fit
33499,fit
33501,fit
33503,fit
33505,fit
33507,fit
33509,fit
33511,fit
33513,fit
33515,fit
33517,fit
33519,fit
33521,fit
33523,fit
33525,fit
33527,fit
33529,fit
33531,fit
33533,fit
33535,fit
33537,fit
33539,fit
33541,fit
33543,fit
33545,fit
33547,fit
33549,fit
33551,fit
33553,fit
33555,fit
33557,fit
33559,fit
33561,fit
33563,fit
33565,fit
33567,fit
33569,fit
33571,fit
33573,fit
33575,fit
33577,fit
33579,fit
33581,fit
33583,fit
33585,fit
33587,fit
33589,fit
33591,fit
33593,fit
33595,fit
33597,fit
33599,fit
33601,fit
33603,fit
33605,fit
33607,fit
33609,fit
33611,fit
33613,fit
33615,fit
33617,fit
33619,fit
33621,fit
33623,fit
33625,fit
33627,fit
33629,fit
33631,fit
33633,fit
33635,fit
33637,fit
33639,fit
33641,fit
33643,fit
33645,fit
33647,fit
33649,fit
33651,fit
33653,fit
33655,fit
33657,fit
33659,fit
33661,fit
33663,fit
33665,fit
33667,fit
33669,fit
33671,fit
33673,fit
33675,fit
33677,fit
33679,fit
33681,fit
33683,fit
33685,fit
33687,fit
33689,fit
33691,fit
33693,fit
33695,fit
33697,fit
33699,fit
33701,fit
33703,fit
33705,fit
33707,fit
33709,fit
33711,fit
33713,fit
33715,fit
33717,fit
33719,fit
33721,fit
33723,fit
33725,fit
33727,fit
33729,fit
33731,fit
33733,fit
33735,fit
33737,fit
33739,fit
33741,fit
33743,fit
33745,fit
33747,fit
33749,fit
33751,fit
33753,fit
33755,fit
33757,fit
33759,fit
33761,fit
33763,fit
33765,fit
33767,fit
33769,fit
33771,fit
33773,fit
33775,fit
33777,fit
33779,fit
33781,fit
33783,fit
33785,fit
33787,fit
33789,fit
33791,fit
33793,fit
33795,fit
33797,fit
33799,fit
33801,fit
33803,fit
33805,fit
33807,fit
33809,fit
33811,fit
33813,fit
33815,fit
33817,fit
33819,fit
33821,fit
33823,fit
33825,fit
33827,fit
33829,fit
33831,fit
33833,fit
33835,fit
33837,fit
33839,fit
33841,fit
33843,fit
33845,fit
33847,fit
33849,fit
33851,fit
33853,fit
33855,fit
33857,fit
33859,fit
33861,fit
33863,fit
33865,fit
33867,fit
33869,fit
33871,fit
33873,fit
33875,fit
33877,fit
33879,fit
33881,fit
33883,fit
33885,fit
33887,fit
33889,fit
33891,fit
33893,fit
33895,fit
33897,fit
33899,fit
33901,fit
33903,fit
33905,fit
33907,fit
33909,fit
33911,fit
33913,fit
33915,fit
33917,fit
33919,fit
33921,fit
33923,fit
33925,fit
33927,fit
33929,fit
33931,fit
33933,fit
33935,fit
33937,fit
33939,fit
33941,fit
33943,fit
33945,fit
33947,fit
33949,fit
33951,fit
33953,fit
33955,fit
33957,fit
33959,fit
33961,fit
33963,fit
33965,fit
33967,fit
33969,fit
33971,fit
33973,fit
33975,fit
33977,fit
33979,fit
33981,fit
33983,fit
33985,fit
33987,fit
33989,fit
33991,fit
33993,fit
33995,fit
33997,fit
33999,fit
34001,fit
34003,fit
34005,fit
34007,fit
34009,fit
34011,fit
34013,fit
34015,fit
34017,fit
34019,fit
34021,fit
34023,fit
34025,fit
34027,fit
34029,fit
34031,fit
34033,fit
34035,fit
34037,fit
34039,fit
34041,fit
34043,fit
34045,fit
34047,fit
34049,fit
34051,fit
34053,fit
34055,fit
34057,fit
34059,fit
34061,fit
34063,fit
34065,fit
34067,fit
34069,fit
34071,fit
34073,fit
34075,fit
34077,fit
34079,fit
34081,fit
34083,fit
34085,fit
34087,fit
34089,fit
34091,fit
34093,fit
34095,fit
34097,fit
34099,fit
34101,fit
34103,fit
34105,fit
34107,fit
34109,fit
34111,fit
34113,fit
34115,fit
34117,fit
34119,fit
34121,fit
34123,fit
34125,fit
34127,fit
34129,fit
34131,fit
34133,fit
34135,fit
34137,fit
34139,fit
34141,fit
34143,fit
34145,fit
34147,fit
34149,fit
34151,fit
34153,fit
34155,fit
34157,fit
34159,fit
34161,fit
34163,fit
34165,fit
34167,fit
34169,fit
34171,fit
34173,fit
34175,fit
34177,fit
34179,fit
34181,fit
34183,fit
34185,fit
34187,fit
34189,fit
34191,fit
34193,fit
34195,fit
34197,fit
34199,fit
34201,fit
34203,fit
34205,fit
34207,fit
34209,fit
34211,fit
34213,fit
34215,fit
34217,fit
34219,fit
34221,fit
34223,fit
34225,fit
34227,fit
34229,fit
34231,fit
34233,fit
34235,fit
34237,fit
34239,fit
34241,fit
34243,fit
34245,fit
34247,fit
34249,fit
34251,fit
34253,fit
34255,fit
34257,fit
34259,fit
34261,fit
34263,fit
34265,fit
34267,fit
34269,fit
34271,fit
34273,fit
34275,fit
34277,fit
34279,fit
34281,fit
34283,fit
34285,fit
34287,fit
34289,fit
34291,fit
34293,fit
34295,fit
34297,fit
34299,fit
34301,fit
34303,fit
34305,fit
34307,fit
34309,fit
34311,fit
34313,fit
34315,fit
34317,fit
34319,fit
34321,fit
34323,fit
34325,fit
34327,fit
34329,fit
34331,fit
34333,fit
34335,fit
34337,fit
34339,fit
34341,fit
34343,fit
34345,fit
34347,fit
34349,fit
34351,fit
34353,fit
34355,fit
34357,fit
34359,fit
34361,fit
34363,fit
34365,fit
34367,fit
34369,fit
34371,fit
34373,fit
34375,fit
34377,fit
34379,fit
34381,fit
34383,fit
34385,fit
34387,fit
34389,fit
34391,fit
34393,fit
34395,fit
34397,fit
34399,fit
34401,fit
34403,fit
34405,fit
34407,fit
34409,fit
34411,fit
34413,fit
34415,fit
34417,fit
34419,fit
34421,fit
34423,fit
34425,fit
34427,fit
34429,fit
34431,fit
34433,fit
34435,fit
34437,fit
34439,fit
34441,fit
34443,fit
34445,fit
34447,fit
34449,fit
34451,fit
34453,fit
34455,fit
34457,fit
34459,fit
34461,fit
34463,fit
34465,fit
34467,fit
34469,fit
34471,fit
34473,fit
34475,fit
34477,fit
34479,fit
34481,fit
34483,fit
34485,fit
34487,fit
34489,fit
34491,fit
34493,fit
34495,fit
34497,fit
34499,fit
34501,fit
34503,fit
34505,fit
34507,fit
34509,fit
34511,fit
34513,fit
34515,fit
34517,fit
34519,fit
34521,fit
34523,fit
34525,fit
34527,fit
34529,fit
34531,fit
34533,fit
34535,fit
34537,fit
34539,fit
34541,fit
34543,fit
34545,fit
34547,fit
34549,fit
34551,fit
34553,fit
34555,fit
34557,fit
34559,fit
34561,fit
34563,fit
34565,fit
34567,fit
34569,fit
34571,fit
34573,fit
34575,fit
34577,fit
34579,fit
34581,fit
34583,fit
34585,fit
34587,fit
34589,fit
34591,fit
34593,fit
34595,fit
34597,fit
34599,fit
34601,fit
34603,fit
34605,fit
34607,fit
34609,fit
34611,fit
34613,fit
34615,fit
34617,fit
34619,fit
34621,fit
34623,fit
34625,fit
34627,fit
34629,fit
34631,fit
34633,fit
34635,fit
34637,fit
34639,fit
34641,fit
34643,fit
34645,fit
34647,fit
34649,fit
34651,fit
34653,fit
34655,fit
34657,fit
34659,fit
34661,fit
34663,fit
34665,fit
34667,fit
34669,fit
34671,fit
34673,fit
34675,fit
34677,fit
34679,fit
34681,fit
34683,fit
34685,fit
34687,fit
34689,fit
34691,fit
34693,fit
34695,fit
34697,fit
34699,fit
34701,fit
34703,fit
34705,fit
34707,fit
34709,fit
34711,fit
34713,fit
34715,fit
34717,fit
34719,fit
34721,fit
34723,fit
34725,fit
34727,fit
34729,fit
34731,fit
34733,fit
34735,fit
34737,fit
34739,fit
34741,fit
34743,fit
34745,fit
34747,fit
34749,fit
34751,fit
34753,fit
34755,fit
34757,fit
34759,fit
34761,fit
34763,fit
34765,fit
34767,fit
34769,fit
34771,fit
34773,fit
34775,fit
34777,fit
34779,fit
34781,fit
34783,fit
34785,fit
34787,fit
34789,fit
34791,fit
34793,fit
34795,fit
34797,fit
34799,fit
34801,fit
34803,fit
34805,fit
34807,fit
34809,fit
34811,fit
34813,fit
34815,fit
34817,fit
34819,fit
34821,fit
34823,fit
34825,fit
34827,fit
34829,fit
34831,fit
34833,fit
34835,fit
34837,fit
34839,fit
34841,fit
34843,fit
34845,fit
34847,fit
34849,fit
34851,fit
34853,fit
34855,fit
34857,fit
34859,fit
34861,fit
34863,fit
34865,fit
34867,fit
34869,fit
34871,fit
34873,fit
34875,fit
34877,fit
34879,fit
34881,fit
34883,fit
34885,fit
34887,fit
34889,fit
34891,fit
34893,fit
34895,fit
34897,fit
34899,fit
34901,fit
34903,fit
34905,fit
34907,fit
34909,fit
34911,fit
34913,fit
34915,fit
34917,fit
34919,fit
34921,fit
34923,fit
34925,fit
34927,fit
34929,fit
34931,fit
34933,fit
34935,fit
34937,fit
34939,fit
34941,fit
34943,fit
34945,fit
34947,fit
34949,fit
34951,fit
34953,fit
34955,fit
34957,fit
34959,fit
34961,fit
34963,fit
34965,fit
34967,fit
34969,fit
34971,fit
34973,fit
34975,fit
34977,fit
34979,fit
34981,fit
34983,fit
34985,fit
34987,fit
34989,fit
34991,fit
34993,fit
34995,fit
34997,fit
34999,fit
35001,fit
35003,fit
35005,fit
35007,fit
35009,fit
35011,fit
35013,fit
35015,fit
35017,fit
35019,fit
35021,fit
35023,fit
35025,fit
35027,fit
35029,fit
35031,fit
35033,fit
35035,fit
35037,fit
35039,fit
35041,fit
35043,fit
35045,fit
35047,fit
35049,fit
35051,fit
35053,fit
35055,fit
35057,fit
35059,fit
35061,fit
35063,fit
35065,fit
35067,fit
35069,fit
35071,fit
35073,fit
35075,fit
35077,fit
35079,fit
35081,fit
35083,fit
35085,fit
35087,fit
35089,fit
35091,fit
35093,fit
35095,fit
35097,fit
35099,fit
35101,fit
35103,fit
35105,fit
35107,fit
35109,fit
35111,fit
35113,fit
35115,fit
35117,fit
35119,fit
35121,fit
35123,fit
35125,fit
35127,fit
35129,fit
35131,fit
35133,fit
35135,fit
35137,fit
35139,fit
35141,fit
35143,fit
35145,fit
35147,fit
35149,fit
35151,fit
35153,fit
35155,fit
35157,fit
35159,fit
35161,fit
35163,fit
35165,fit
35167,fit
35169,fit
35171,fit
35173,fit
35175,fit
35177,fit
35179,fit
35181,fit
35183,fit
35185,fit
35187,fit
35189,fit
35191,fit
35193,fit
35195,fit
35197,fit
35199,fit
35201,fit
35203,fit
35205,fit
35207,fit
35209,fit
35211,fit
35213,fit
35215,fit
35217,fit
35219,fit
35221,fit
35223,fit
35225,fit
35227,fit
35229,fit
35231,fit
35233,fit
35235,fit
35237,fit
35239,fit
35241,fit
35243,fit
35245,fit
35247,fit
35249,fit
35251,fit
37020,fit
37022,fit
37024,fit
37026,fit
37028,fit
37030,fit
37032,fit
37034,fit
37036,fit
37038,fit
37040,fit
37042,fit
37044,fit
37046,fit
37048,fit
37050,fit
37052,fit
37054,fit
37056,fit
37058,fit
37060,fit
37062,fit
37064,fit
37066,fit
37068,fit
37070,fit
37072,fit
37074,fit
37076,fit
37078,fit
37080,fit
37082,fit
37084,fit
37086,fit
37088,fit
37090,fit
37092,fit
37094,fit
37096,fit
37098,fit
37100,fit
37102,fit
37104,fit
37106,fit
37108,fit
37110,fit
37112,fit
37114,fit
37116,fit
37118,fit
37120,fit
37122,fit
37124,fit
37126,fit
37128,fit
37130,fit
37132,fit
37134,fit
37136,fit
37138,fit
37140,fit
37142,fit
37144,fit
37146,fit
37148,fit
37150,fit
37152,fit
37154,fit
37156,fit
37158,fit
37160,fit
37162,fit
37164,fit
37166,fit
37168,fit
37170,fit
37172,fit
37174,fit
37176,fit
37178,fit
37180,fit
37182,fit
37184,fit
37186,fit
37188,fit
37190,fit
37192,fit
37194,fit
37196,fit
37198,fit
37200,fit
37202,fit
37204,fit
37206,fit
37208,fit
37210,fit
37212,fit
37214,fit
37216,fit
37218,fit
37220,fit
37222,fit
37224,fit
37226,fit
37228,fit
37230,fit
37232,fit
37234,fit
37236,fit
37238,fit
37240,fit
37242,fit
37244,fit
37246,fit
37248,fit
37250,fit
37252,fit
37254,fit
37256,fit
37258,fit
37260,fit
37262,fit
37264,fit
37266,fit
37268,fit
37270,fit
37272,fit
37274,fit
37276,fit
37278,fit
37280,fit
37282,fit
37284,fit
37286,fit
37288,fit
37290,fit
37292,fit
37294,fit
37296,fit
37298,fit
37300,fit
37302,fit
37304,fit
37306,fit
37308,fit
37310,fit
37312,fit
37314,fit
37316,fit
37318,fit
37320,fit
37322,fit
37324,fit
37326,fit
37328,fit
37330,fit
37332,fit
37334,fit
37336,fit
37338,fit
37340,fit
37342,fit
37344,fit
37346,fit
37348,fit
37350,fit
37352,fit
37354,fit
37356,fit
37358,fit
37360,fit
37362,fit
37364,fit
37366,fit
37368,fit
37370,fit
37372,fit
37374,fit
37376,fit
37378,fit
37380,fit
37382,fit
37384,fit
37386,fit
37388,fit
37390,fit
37392,fit
37394,fit
37396,fit
37398,fit
37400,fit
37402,fit
37404,fit
37406,fit
37408,fit
37410,fit
37412,fit
37414,fit
37416,fit
37418,fit
37420,fit
37422,fit
37424,fit
37426,fit
37428,fit
37430,fit
37432,fit
37434,fit
37436,fit
37438,fit
37440,fit
37442,fit
37444,fit
37446,fit
37448,fit
37450,fit
37452,fit
37454,fit
37456,fit
37458,fit
37460,fit
37462,fit
37464,fit
37466,fit
37468,fit
37470,fit
37472,fit
37474,fit
37476,fit
37478,fit
37480,fit
37482,fit
37484,fit
37486,fit
37488,fit
37490,fit
37492,fit
37494,fit
37496,fit
37498,fit
37500,fit
37502,fit
37504,fit
37506,fit
37508,fit
37510,fit
37512,fit
37514,fit
37516,fit
37518,fit
37520,fit
37522,fit
37524,fit
37526,fit
37528,fit
37530,fit
37532,fit
37534,fit
37536,fit
37538,fit
37540,fit
37542,fit
37544,fit
37546,fit
37548,fit
37550,fit
37552,fit
37554,fit
37556,fit
37558,fit
37560,fit
37562,fit
37564,fit
37566,fit
37568,fit
37570,fit
37572,fit
37574,fit
37576,fit
37578,fit
37580,fit
37582,fit
37584,fit
37586,fit
37588,fit
37590,fit
37592,fit
37594,fit
37596,fit
37598,fit
37600,fit
37602,fit
37604,fit
37606,fit
37608,fit
37610,fit
37612,fit
37614,fit
37616,fit
37618,fit
37620,fit
37622,fit
37624,fit
37626,fit
37628,fit
37630,fit
37632,fit
37634,fit
37636,fit
37638,fit
37640,fit
37642,fit
37644,fit
37646,fit
37648,fit
37650,fit
37652,fit
37654,fit
37656,fit
37658,fit
37660,fit
37662,fit
37664,fit
37666,fit
37668,fit
37670,fit
37672,fit
37674,fit
37676,fit
37678,fit
37680,fit
37682,fit
37684,fit
37686,fit
37688,fit
37690,fit
37692,fit
37694,fit
37696,fit
37698,fit
37700,fit
37702,fit
37704,fit
37706,fit
37708,fit
37710,fit
37712,fit
37714,fit
37716,fit
37718,fit
37720,fit
37722,fit
37724,fit
37726,fit
37728,fit
37730,fit
37732,fit
37734,fit
37736,fit
37738,fit
37740,fit
37742,fit
37744,fit
37746,fit
37748,fit
37750,fit
37752,fit
37754,fit
37756,fit
37758,fit
37760,fit
37762,fit
37764,fit
37766,fit
37768,fit
37770,fit
37772,fit
37774,fit
37776,fit
37778,fit
37780,fit
37782,fit
37784,fit
37786,fit
37788,fit
37790,fit
37792,fit
37794,fit
37796,fit
37798,fit
37800,fit
37802,fit
37804,fit
37806,fit
37808,fit
37810,fit
37812,fit
37814,fit
37816,fit
37818,fit
37820,fit
37822,fit
37824,fit
37826,fit
37828,fit
37830,fit
37832,fit
37834,fit
37836,fit
37838,fit
37840,fit
37842,fit
37844,fit
37846,fit
37848,fit
37850,fit
37852,fit
37854,fit
37856,fit
37858,fit
37860,fit
37862,fit
37864,fit
37866,fit
37868,fit
37870,fit
37872,fit
37874,fit
37876,fit
37878,fit
37880,fit
37882,fit
37884,fit
37886,fit
37888,fit
37890,fit
37892,fit
37894,fit
37896,fit
37898,fit
37900,fit
37902,fit
37904,fit
37906,fit
37908,fit
37910,fit
37912,fit
37914,fit
37916,fit
37918,fit
37920,fit
37922,fit
37924,fit
37926,fit
37928,fit
37930,fit
37932,fit
37934,fit
37936,fit
37938,fit
37940,fit
37942,fit
37944,fit
37946,fit
37948,fit
37950,fit
37952,fit
37954,fit
37956,fit
37958,fit
37960,fit
37962,fit
37964,fit
37966,fit
37968,fit
37970,fit
37972,fit
37974,fit
37976,fit
37978,fit
37980,fit
37982,fit
37984,fit
37986,fit
37988,fit
37990,fit
37992,fit
37994,fit
37996,fit
37998,fit
38000,fit
38002,fit
38004,fit
38006,fit
38008,fit
38010,fit
38012,fit
38014,fit
38016,fit
38018,fit
38020,fit
38022,fit
38024,fit
38026,fit
38028,fit
38030,fit
38032,fit
38034,fit
38036,fit
38038,fit
38040,fit
38042,fit
38044,fit
38046,fit
38048,fit
38050,fit
38052,fit
38054,fit
38056,fit
38058,fit
38060,fit
38062,fit
38064,fit
38066,fit
38068,fit
38070,fit
38072,fit
38074,fit
38076,fit
38078,fit
38080,fit
38082,fit
38084,fit
38086,fit
38088,fit
38090,fit
38092,fit
38094,fit
38096,fit
38098,fit
38100,fit
38102,fit
38104,fit
38106,fit
38108,fit
38110,fit
38112,fit
38114,fit
38116,fit
38118,fit
38120,fit
38122,fit
38124,fit
38126,fit
38128,fit
38130,fit
38132,fit
38134,fit
38136,fit
38138,fit
38140,fit
38142,fit
38144,fit
38146,fit
38148,fit
38150,fit
38152,fit
38154,fit
38156,fit
38158,fit
38160,fit
38162,fit
38164,fit
38166,fit
38168,fit
38170,fit
38172,fit
38174,fit
38176,fit
38178,fit
38180,fit
38182,fit
38184,fit
38186,fit
38188,fit
38190,fit
38192,fit
38194,fit
38196,fit
38198,fit
38200,fit
38202,fit
38204,fit
38206,fit
38208,fit
38210,fit
38212,fit
38214,fit
38216,fit
38218,fit
38220,fit
38222,fit
38224,fit
38226,fit
38228,fit
38230,fit
38232,fit
38234,fit
38236,fit
38238,fit
38240,fit
38242,fit
38244,fit
38246,fit
38248,fit
38250,fit
38252,fit
38254,fit
38256,fit
38258,fit
38260,fit
38262,fit
38264,fit
38266,fit
38268,fit
38270,fit
38272,fit
38274,fit
38276,fit
38278,fit
38280,fit
38282,fit
38284,fit
38286,fit
38288,fit
38290,fit
38292,fit
38294,fit
38296,fit
38298,fit
38300,fit
38302,fit
38304,fit
38306,fit
38308,fit
38310,fit
38312,fit
38314,fit
38316,fit
38318,fit
38320,fit
38322,fit
38324,fit
38326,fit
38328,fit
38330,fit
38332,fit
38334,fit
38336,fit
38338,fit
38340,fit
38342,fit
38344,fit
38346,fit
38348,fit
38350,fit
38352,fit
38354,fit
38356,fit
38358,fit
38360,fit
38362,fit
38364,fit
38366,fit
38368,fit
38370,fit
38372,fit
38374,fit
38376,fit
38378,fit
38380,fit
38382,fit
38384,fit
38386,fit
38388,fit
38390,fit
38392,fit
38394,fit
38396,fit
38398,fit
38400,fit
38402,fit
38404,fit
38406,fit
38408,fit
38410,fit
38412,fit
38414,fit
38416,fit
38418,fit
38420,fit
38422,fit
38424,fit
38426,fit
38428,fit
38430,fit
38432,fit
38434,fit
38436,fit
38438,fit
38440,fit
38442,fit
38444,fit
38446,fit
38448,fit
38450,fit
38452,fit
38454,fit
38456,fit
38458,fit
38460,fit
38462,fit
38464,fit
38466,fit
38468,fit
38470,fit
38472,fit
38474,fit
38476,fit
38478,fit
38480,fit
38482,fit
38484,fit
38486,fit
38488,fit
38490,fit
38492,fit
38494,fit
38496,fit
38498,fit
38500,fit
38502,fit
38504,fit
38506,fit
38508,fit
38510,fit
38512,fit
38514,fit
38516,fit
38518,fit
38520,fit
38522,fit
38524,fit
38526,fit
38528,fit
38530,fit
38532,fit
38534,fit
38536,fit
38538,fit
38540,fit
38542,fit
38544,fit
38546,fit
38548,fit
38550,fit
38552,fit
38554,fit
38556,fit
38558,fit
38560,fit
38562,fit
38564,fit
38566,fit
38568,fit
38570,fit
38572,fit
38574,fit
38576,fit
38578,fit
38580,fit
38582,fit
38584,fit
38586,fit
38588,fit
38590,fit
38592,fit
38594,fit
38596,fit
38598,fit
38600,fit
38602,fit
38604,fit
38606,fit
38608,fit
38610,fit
38612,fit
38614,fit
38616,fit
38618,fit
38620,fit
38622,fit
38624,fit
38626,fit
38628,fit
38630,fit
38632,fit
38634,fit
38636,fit
38638,fit
38640,fit
38642,fit
38644,fit
38646,fit
38648,fit
38650,fit
38652,fit
38654,fit
38656,fit
38658,fit
38660,fit
38662,fit
38664,fit
38666,fit
38668,fit
38670,fit
38672,fit
38674,fit
38676,fit
38678,fit
38680,fit
38682,fit
38684,fit
38686,fit
38688,fit
38690,fit
38692,fit
38694,fit
38696,fit
38698,fit
38700,fit
38702,fit
38704,fit
38706,fit
38708,fit
38710,fit
38712,fit
38714,fit
38716,fit
38718,fit
38720,fit
38722,fit
38724,fit
38726,fit
38728,fit
38730,fit
38732,fit
38734,fit
38736,fit
38738,fit
38740,fit
38742,fit
38744,fit
38746,fit
38748,fit
38750,fit
38752,fit
38754,fit
38756,fit
38758,fit
38760,fit
38762,fit
38764,fit
38766,fit
38768,fit
38770,fit
38772,fit
38774,fit
38776,fit
38778,fit
38780,fit
38782,fit
38784,fit
38786,fit
38788,fit
38790,fit
38792,fit
38794,fit
38796,fit
38798,fit
38800,fit
38802,fit
38804,fit
38806,fit
38808,fit
38810,fit
38812,fit
38814,fit
38816,fit
38818,fit
38820,fit
38822,fit
38824,fit
38826,fit
38828,fit
38830,fit
38832,fit
38834,fit
38836,fit
38838,fit
38840,fit
38842,fit
38844,fit
38846,fit
38848,fit
38850,fit
38852,fit
38854,fit
38856,fit
38858,fit
38860,fit
38862,fit
38864,fit
38866,fit
38868,fit
38870,fit
38872,fit
38874,fit
38876,fit
38878,fit
38880,fit
38882,fit
38884,fit
38886,fit
38888,fit
38890,fit
38892,fit
38894,fit
38896,fit
38898,fit
38900,fit
38902,fit
38904,fit
38906,fit
38908,fit
38910,fit
38912,fit
38914,fit
38916,fit
38918,fit
38920,fit
38922,fit
38924,fit
38926,fit
38928,fit
38930,fit
38932,fit
38934,fit
38936,fit
38938,fit
38940,fit
38942,fit
38944,fit
38946,fit
38948,fit
38950,fit
38952,fit
38954,fit
38956,fit
38958,fit
38960,fit
38962,fit
38964,fit
38966,fit
38968,fit
38970,fit
38972,fit
38974,fit
38976,fit
38978,fit
38980,fit
38982,fit
38984,fit
38986,fit
38988,fit
38990,fit
38992,fit
38994,fit
38996,fit
38998,fit
39000,fit
39002,fit
39004,fit
39006,fit
39008,fit
39010,fit
39012,fit
39014,fit
39016,fit
39018,fit
39020,fit
39022,fit
39024,fit
39026,fit
39028,fit
39030,fit
39032,fit
39034,fit
39036,fit
39038,fit
39040,fit
39042,fit
39044,fit
39046,fit
39048,fit
39050,fit
39052,fit
39054,fit
39056,fit
39058,fit
39060,fit
39062,fit
39064,fit
39066,fit
39068,fit
39070,fit
39072,fit
39074,fit
39076,fit
39078,fit
39080,fit
39082,fit
39084,fit
39086,fit
39088,fit
39090,fit
39092,fit
39094,fit
39096,fit
39098,fit
39100,fit
39102,fit
39104,fit
39106,fit
39108,fit
39110,fit
39112,fit
39114,fit
39116,fit
39118,fit
39120,fit
39122,fit
39124,fit
39126,fit
39128,fit
39130,fit
39132,fit
39134,fit
39136,fit
39138,fit
39140,fit
39142,fit
39144,fit
39146,fit
39148,fit
39150,fit
39152,fit
39154,fit
39156,fit
39158,fit
39160,fit
39162,fit
39164,fit
39166,fit
39168,fit
39170,fit
39172,fit
39174,fit
39176,fit
39178,fit
39180,fit
39182,fit
39184,fit
39186,fit
39188,fit
39190,fit
39192,fit
39194,fit
39196,fit
39198,fit
39200,fit
39202,fit
39204,fit
39206,fit
39208,fit
39210,fit
39212,fit
39214,fit
39216,fit
39218,fit
39220,fit
39222,fit
39224,fit
39226,fit
39228,fit
39230,fit
39232,fit
39234,fit
39236,fit
39238,fit
39240,fit
39242,fit
39244,fit
39246,fit
39248,fit
39250,fit
39252,fit
39254,fit
39256,fit
39258,fit
39260,fit
39262,fit
39264,fit
39266,fit
39268,fit
39270,fit
39272,fit
39274,fit
39276,fit
39278,fit
39280,fit
39282,fit
39284,fit
39286,fit
39288,fit
39290,fit
39292,fit
39294,fit
39296,fit
39298,fit
39300,fit
39302,fit
39304,fit
39306,fit
39308,fit
39310,fit
39312,fit
39314,fit
39316,fit
39318,fit
39320,fit
39322,fit
39324,fit
39326,fit
39328,fit
39330,fit
39332,fit
39334,fit
39336,fit
39338,fit
39340,fit
39342,fit
39344,fit
39346,fit
39348,fit
39350,fit
39352,fit
39354,fit
39356,fit
39358,fit
39360,fit
39362,fit
39364,fit
39366,fit
39368,fit
39370,fit
39372,fit
39374,fit
39376,fit
39378,fit
39380,fit
39382,fit
39384,fit
39386,fit
39388,fit
39390,fit
39392,fit
39394,fit
39396,fit
39398,fit
39400,fit
39402,fit
39404,fit
39406,fit
39408,fit
39410,fit
39412,fit
39414,fit
39416,fit
39418,fit
39420,fit
39422,fit
39424,fit
39426,fit
39428,fit
39430,fit
39432,fit
39434,fit
39436,fit
39438,fit
39440,fit
39442,fit
39444,fit
39446,fit
39448,fit
39450,fit
39452,fit
39454,fit
39456,fit
39458,fit
39460,fit
39462,fit
39464,fit
39466,fit
39468,fit
39470,fit
39472,fit
39474,fit
39476,fit
39478,fit
39480,fit
39482,fit
39484,fit
39486,fit
39488,fit
39490,fit
39492,fit
39494,fit
39496,fit
39498,fit
39500,fit
39502,fit
39504,fit
39506,fit
39508,fit
39510,fit
39512,fit
39514,fit
39516,fit
39518,fit
39520,fit
39522,fit
39524,fit
39526,fit
39528,fit
39530,fit
39532,fit
39534,fit
39536,fit
39538,fit
39540,fit
39542,fit
39544,fit
39546,fit
39548,fit
39550,fit
39552,fit
39554,fit
39556,fit
39558,fit
39560,fit
39562,fit
39564,fit
39566,fit
39568,fit
39570,fit
39572,fit
39574,fit
39576,fit
39578,fit
39580,fit
39582,fit
39584,fit
39586,fit
39588,fit
39590,fit
39592,fit
39594,fit
39596,fit
39598,fit
39600,fit
39602,fit
39604,fit
39606,fit
39608,fit
39610,fit
39612,fit
39614,fit
39616,fit
39618,fit
39620,fit
39622,fit
39624,fit
39626,fit
39628,fit
39630,fit
39632,fit
39634,fit
39636,fit
39638,fit
39640,fit
39642,fit
39644,fit
39646,fit
39648,fit
39650,fit
39652,fit
39654,fit
39656,fit
39658,fit
39660,fit
39662,fit
39664,fit
39666,fit
39668,fit
39670,fit
39672,fit
39674,fit
39676,fit
39678,fit
39680,fit
39682,fit
39684,fit
39686,fit
39688,fit
39690,fit
39692,fit
39694,fit
39696,fit
39698,fit
39700,fit
