steps,fold,channel,axis,gain,bin_start,bin_stop
25,2,drive,vx,-0.7327234499639471,10.0,25.0
25,2,drive,vy,0.513238679238331,10.0,25.0
25,2,drive,vz,1.1346687315117865,10.0,25.0
25,2,drive,p,0.0549629226183916,10.0,25.0
25,2,drive,q,0.23578689647520745,10.0,25.0
25,2,drive,r,-0.048226463876619836,10.0,25.0
25,2,common,vx,0.040396845434369014,,
25,2,common,vy,-0.651638159380223,,
25,2,common,vz,0.1807859060147674,,
25,2,common,p,-1.6948435732708644,,
25,2,common,q,1.3102261669244442,,
25,2,common,r,-0.12443755607134296,,
25,2,common,vx,-0.22917093329333824,0.0,1.0
25,2,common,vy,-0.19718222700261145,0.0,1.0
25,2,common,vz,-1.0844221206634015,0.0,1.0
25,2,common,p,0.30808197130073806,0.0,1.0
25,2,common,q,-0.07990573397274735,0.0,1.0
25,2,common,r,0.10152134028543283,0.0,1.0
25,2,common,vx,-0.279483319505102,1.0,2.0
25,2,common,vy,0.04931631647543897,1.0,2.0
25,2,common,vz,0.09543997607830554,1.0,2.0
25,2,common,p,0.11539038182320492,1.0,2.0
25,2,common,q,-1.6506466779532776,1.0,2.0
25,2,common,r,-0.03622462459629009,1.0,2.0
25,2,common,vx,0.2760881535447883,2.0,5.0
25,2,common,vy,-0.7191648876545306,2.0,5.0
25,2,common,vz,-0.5058425286803528,2.0,5.0
25,2,common,p,-1.7366545547675436,2.0,5.0
25,2,common,q,-2.27345383739054,2.0,5.0
25,2,common,r,-0.48942702517719394,2.0,5.0
25,2,common,vx,0.3766765412650746,5.0,10.0
25,2,common,vy,0.38033216652043705,5.0,10.0
25,2,common,vz,-3.85003120733504,5.0,10.0
25,2,common,p,-0.3446031431928024,5.0,10.0
25,2,common,q,4.075102425016345,5.0,10.0
25,2,common,r,0.31497669208987045,5.0,10.0
25,2,common,vx,-0.10371359657705363,10.0,25.0
25,2,common,vy,-0.16493952771895698,10.0,25.0
25,2,common,vz,5.525641786615256,10.0,25.0
25,2,common,p,-0.037058228434461285,10.0,25.0
25,2,common,q,1.2391299912246643,10.0,25.0
25,2,common,r,-0.015283938673162217,10.0,25.0
25,2,differential,vx,-0.3354570210594214,,
25,2,differential,vy,0.2714985917139832,,
25,2,differential,vz,-0.25971770139378225,,
25,2,differential,p,-0.4204986716093647,,
25,2,differential,q,0.20736261540091752,,
25,2,differential,r,-0.29586290281357797,,
25,2,differential,vx,-0.027329825414441195,0.0,1.0
25,2,differential,vy,-0.09212743983360033,0.0,1.0
25,2,differential,vz,-0.012409232362882711,0.0,1.0
25,2,differential,p,-0.023022757357304243,0.0,1.0
25,2,differential,q,-0.005351244926782261,0.0,1.0
25,2,differential,r,-0.14462781325585808,0.0,1.0
25,2,differential,vx,0.00892371086018982,1.0,2.0
25,2,differential,vy,-0.05776229141133671,1.0,2.0
25,2,differential,vz,0.03546385036545192,1.0,2.0
25,2,differential,p,0.0940872468330837,1.0,2.0
25,2,differential,q,0.07523636883609915,1.0,2.0
25,2,differential,r,-0.0984634921601403,1.0,2.0
25,2,differential,vx,0.04377492586020904,2.0,5.0
25,2,differential,vy,0.009043102766075282,2.0,5.0
25,2,differential,vz,-0.008877936060622243,2.0,5.0
25,2,differential,p,0.3448760556768826,2.0,5.0
25,2,differential,q,0.08185364330493593,2.0,5.0
25,2,differential,r,0.05716568559518312,2.0,5.0
25,2,differential,vx,-0.033808693581087665,5.0,10.0
25,2,differential,vy,-0.1257210770878991,5.0,10.0
25,2,differential,vz,-0.10682821997640624,5.0,10.0
25,2,differential,p,-0.581805296800986,5.0,10.0
25,2,differential,q,-0.32161289113392344,5.0,10.0
25,2,differential,r,0.00879253093039052,5.0,10.0
25,2,differential,vx,-0.3270171387842914,10.0,25.0
25,2,differential,vy,0.5380662972807441,10.0,25.0
25,2,differential,vz,-0.16706616335932298,10.0,25.0
25,2,differential,p,-0.2546339199610408,10.0,25.0
25,2,differential,q,0.37723673932058815,10.0,25.0
25,2,differential,r,-0.11872981392315324,10.0,25.0
25,2,rudder,vx,0.15215096764242675,,
25,2,rudder,vy,-0.20818946454542003,,
25,2,rudder,vz,-0.20852886021481187,,
25,2,rudder,p,-0.24513763442712824,,
25,2,rudder,q,-0.33424176502204883,,
25,2,rudder,r,0.4636875844026991,,
25,2,rudder,vx,0.17069200452468852,0.0,1.0
25,2,rudder,vy,-0.6781770981059436,0.0,1.0
25,2,rudder,vz,0.4072013638099843,0.0,1.0
25,2,rudder,p,0.6710544564875152,0.0,1.0
25,2,rudder,q,-0.19992212835178666,0.0,1.0
25,2,rudder,r,0.1506781300275204,0.0,1.0
25,2,rudder,vx,0.17877024499916971,1.0,2.0
25,2,rudder,vy,-0.1043945061825847,1.0,2.0
25,2,rudder,vz,0.12847283842174853,1.0,2.0
25,2,rudder,p,0.19380455868874455,1.0,2.0
25,2,rudder,q,-0.15690433646844035,1.0,2.0
25,2,rudder,r,0.12283731930926278,1.0,2.0
25,2,rudder,vx,-0.025985336533333275,2.0,5.0
25,2,rudder,vy,0.7601737345677163,2.0,5.0
25,2,rudder,vz,0.005541585399346153,2.0,5.0
25,2,rudder,p,-0.3022181087211802,2.0,5.0
25,2,rudder,q,-0.2166243726554388,2.0,5.0
25,2,rudder,r,0.3615294657264142,2.0,5.0
25,2,rudder,vx,0.7088537011986135,5.0,10.0
25,2,rudder,vy,-0.02217497271634921,5.0,10.0
25,2,rudder,vz,0.36108032209516555,5.0,10.0
25,2,rudder,p,-0.6419230718439007,5.0,10.0
25,2,rudder,q,-0.0011191337699396713,5.0,10.0
25,2,rudder,r,1.1071965376371158,5.0,10.0
25,2,rudder,vx,-0.8801796465467117,10.0,25.0
25,2,rudder,vy,-0.16361662210825878,10.0,25.0
25,2,rudder,vz,-1.1108249699410564,10.0,25.0
25,2,rudder,p,-0.16585546903830697,10.0,25.0
25,2,rudder,q,0.24032820622355663,10.0,25.0
25,2,rudder,r,-1.278553868297614,10.0,25.0
25,3,drive,vx,-0.5354918117720076,,
25,3,drive,vy,-0.24255132371687305,,
25,3,drive,vz,-0.002861195977668096,,
25,3,drive,p,-0.225710083904022,,
25,3,drive,q,-0.03465133207644405,,
25,3,drive,r,0.02791199629569941,,
25,3,drive,vx,0.09431026527914418,0.0,1.0
25,3,drive,vy,-0.06264684429772006,0.0,1.0
25,3,drive,vz,-0.09559087254581448,0.0,1.0
25,3,drive,p,0.12349171244207181,0.0,1.0
25,3,drive,q,0.2830761047862369,0.0,1.0
25,3,drive,r,0.05965506062350644,0.0,1.0
25,3,drive,vx,0.012747077175694677,1.0,2.0
25,3,drive,vy,-0.22335222608883898,1.0,2.0
25,3,drive,vz,-0.03599071893127944,1.0,2.0
25,3,drive,p,0.14680287071054895,1.0,2.0
25,3,drive,q,0.06682448632288826,1.0,2.0
25,3,drive,r,0.08639231594441742,1.0,2.0
25,3,drive,vx,0.04575282426152858,2.0,5.0
25,3,drive,vy,-0.3487161961121295,2.0,5.0
25,3,drive,vz,0.13346475101890673,2.0,5.0
25,3,drive,p,-0.042365830072398664,2.0,5.0
25,3,drive,q,-0.5714516966374883,2.0,5.0
25,3,drive,r,0.035211947054735605,2.0,5.0
25,3,drive,vx,0.32259889692187965,5.0,10.0
25,3,drive,vy,-0.005424737193286327,5.0,10.0
25,3,drive,vz,-1.2154868254136315,5.0,10.0
25,3,drive,p,-0.6610137959611684,5.0,10.0
25,3,drive,q,-0.0412582601278417,5.0,10.0
25,3,drive,r,-0.09703207740722997,5.0,10.0
25,3,drive,vx,-1.0109008754102546,10.0,25.0
25,3,drive,vy,0.39758867997510183,10.0,25.0
25,3,drive,vz,1.2107424698941507,10.0,25.0
25,3,drive,p,0.2073749589769243,10.0,25.0
25,3,drive,q,0.22815803357976078,10.0,25.0
25,3,drive,r,-0.056315249919730075,10.0,25.0
25,3,common,vx,-0.2585982128584843,,
25,3,common,vy,-0.6523471977252091,,
25,3,common,vz,0.004390027796596918,,
25,3,common,p,-1.3591276039071754,,
25,3,common,q,1.4089947168541632,,
25,3,common,r,-0.19739164927611189,,
25,3,common,vx,-0.2621465823893703,0.0,1.0
25,3,common,vy,-0.31243329571257783,0.0,1.0
25,3,common,vz,-1.5274436922508234,0.0,1.0
25,3,common,p,0.3832746696714717,0.0,1.0
25,3,common,q,0.313731466924435,0.0,1.0
25,3,common,r,0.09763002179271511,0.0,1.0
25,3,common,vx,-0.30257419390370255,1.0,2.0
25,3,common,vy,-0.010455896355439379,1.0,2.0
25,3,common,vz,-0.24579348993391742,1.0,2.0
25,3,common,p,0.05552113037718251,1.0,2.0
25,3,common,q,-1.2204436281162947,1.0,2.0
25,3,common,r,-0.06605561099426238,1.0,2.0
25,3,common,vx,0.15435202868913203,2.0,5.0
25,3,common,vy,-0.627942079797888,2.0,5.0
25,3,common,vz,0.17917766585405573,2.0,5.0
25,3,common,p,-1.7871023431674924,2.0,5.0
25,3,common,q,-2.653109512620249,2.0,5.0
25,3,common,r,-0.4525435631397255,2.0,5.0
25,3,common,vx,0.3898165800817766,5.0,10.0
25,3,common,vy,0.5308981345979132,5.0,10.0
25,3,common,vz,-3.5876279848626136,5.0,10.0
25,3,common,p,-0.288239305989438,5.0,10.0
25,3,common,q,3.7334008505052845,5.0,10.0
25,3,common,r,0.21266857905565736,5.0,10.0
25,3,common,vx,-0.2380460453363201,10.0,25.0
25,3,common,vy,-0.2324140604572173,10.0,25.0
25,3,common,vz,5.1860775289898955,10.0,25.0
25,3,common,p,0.27741824520110064,10.0,25.0
25,3,common,q,1.2354155401609874,10.0,25.0
25,3,common,r,0.010908924009503503,10.0,25.0
25,3,differential,vx,-0.344747528561622,,
25,3,differential,vy,0.2647629355922892,,
25,3,differential,vz,-0.17940593834601057,,
25,3,differential,p,-0.6390203364934663,,
25,3,differential,q,0.17516439084571978,,
25,3,differential,r,-0.3306965386338046,,
25,3,differential,vx,-0.04321377357468657,0.0,1.0
25,3,differential,vy,-0.08291298509679178,0.0,1.0
25,3,differential,vz,0.0009314916339040243,0.0,1.0
25,3,differential,p,-0.007251435344946812,0.0,1.0
25,3,differential,q,0.0019130089602341141,0.0,1.0
25,3,differential,r,-0.13105355089576667,0.0,1.0
25,3,differential,vx,-0.04579345525753908,1.0,2.0
25,3,differential,vy,-0.04507983385330551,1.0,2.0
25,3,differential,vz,-0.023859780998600998,1.0,2.0
25,3,differential,p,0.05941330378314316,1.0,2.0
25,3,differential,q,0.07020454426576775,1.0,2.0
25,3,differential,r,-0.10367706351920011,1.0,2.0
25,3,differential,vx,0.05804104167441238,2.0,5.0
25,3,differential,vy,-0.03304069849481127,2.0,5.0
25,3,differential,vz,0.07359375982444977,2.0,5.0
25,3,differential,p,-0.008402595141923593,2.0,5.0
25,3,differential,q,0.07558340540690205,2.0,5.0
25,3,differential,r,0.03615797936033742,2.0,5.0
25,3,differential,vx,-0.04405843614231234,5.0,10.0
25,3,differential,vy,-0.08385409149427152,5.0,10.0
25,3,differential,vz,-0.045150546789501374,5.0,10.0
25,3,differential,p,-0.45514858416364895,5.0,10.0
25,3,differential,q,-0.3475297074118964,5.0,10.0
25,3,differential,r,0.023764691763659945,5.0,10.0
25,3,differential,vx,-0.2697229052614964,10.0,25.0
25,3,differential,vy,0.5096505445314693,10.0,25.0
25,3,differential,vz,-0.18492086201626198,10.0,25.0
25,3,differential,p,-0.22763102562609022,10.0,25.0
25,3,differential,q,0.3749931396247123,10.0,25.0
25,3,differential,r,-0.1558885953428352,10.0,25.0
25,3,rudder,vx,0.27413588054841953,,
25,3,rudder,vy,-0.33533053381781586,,
25,3,rudder,vz,0.007608391058036013,,
25,3,rudder,p,-0.18855971291070817,,
25,3,rudder,q,-0.5163916485397191,,
25,3,rudder,r,0.46022512555455775,,
25,3,rudder,vx,0.1964362794892817,0.0,1.0
25,3,rudder,vy,-0.2724157163988964,0.0,1.0
25,3,rudder,vz,0.33472868700197944,0.0,1.0
25,3,rudder,p,0.39847555373972177,0.0,1.0
25,3,rudder,q,-0.2610196762493325,0.0,1.0
25,3,rudder,r,0.20525833174958982,0.0,1.0
25,3,rudder,vx,0.21804463043173242,1.0,2.0
25,3,rudder,vy,-0.26195481538771903,1.0,2.0
25,3,rudder,vz,0.21422955513287067,1.0,2.0
25,3,rudder,p,-0.010484929879858624,1.0,2.0
25,3,rudder,q,-0.14801711266630793,1.0,2.0
25,3,rudder,r,0.07514738280787193,1.0,2.0
25,3,rudder,vx,0.11570299483527188,2.0,5.0
25,3,rudder,vy,0.3718856472081186,2.0,5.0
25,3,rudder,vz,0.2511210479260478,2.0,5.0
25,3,rudder,p,-0.39668089134061446,2.0,5.0
25,3,rudder,q,-0.4221717881148434,2.0,5.0
25,3,rudder,r,0.2670975478453569,2.0,5.0
25,3,rudder,vx,0.4108570793709378,5.0,10.0
25,3,rudder,vy,-0.02022368346206138,5.0,10.0
25,3,rudder,vz,0.2904609097626195,5.0,10.0
25,3,rudder,p,-0.35851002572909635,5.0,10.0
25,3,rudder,q,0.05744517290258991,5.0,10.0
25,3,rudder,r,0.946261207887124,5.0,10.0
25,3,rudder,vx,-0.6669051035788043,10.0,25.0
25,3,rudder,vy,-0.15262196577725767,10.0,25.0
25,3,rudder,vz,-1.0829318087654816,10.0,25.0
25,3,rudder,p,0.17864058029913948,10.0,25.0
25,3,rudder,q,0.2573717555881749,10.0,25.0
25,3,rudder,r,-1.033539344735385,10.0,25.0
25,4,drive,vx,-0.4060883705569371,,
25,4,drive,vy,-0.3635587558261335,,
25,4,drive,vz,0.06154127482426297,,
25,4,drive,p,0.04723392660030694,,
25,4,drive,q,-0.03836513757898785,,
25,4,drive,r,0.0885590181234755,,
25,4,drive,vx,0.03966571482288392,0.0,1.0
25,4,drive,vy,-0.1713627942668808,0.0,1.0
25,4,drive,vz,-0.11339024876443553,0.0,1.0
25,4,drive,p,0.1592621762436568,0.0,1.0
25,4,drive,q,0.3148645326657121,0.0,1.0
25,4,drive,r,0.10787170054422195,0.0,1.0
25,4,drive,vx,-0.0026344012048742714,1.0,2.0
25,4,drive,vy,-0.275771903585851,1.0,2.0
25,4,drive,vz,-0.053627927121573646,1.0,2.0
25,4,drive,p,0.26424386808835376,1.0,2.0
25,4,drive,q,0.12688678890309799,1.0,2.0
25,4,drive,r,0.10679443553938552,1.0,2.0
25,4,drive,vx,-0.06016289842396653,2.0,5.0
25,4,drive,vy,-0.29136699820872297,2.0,5.0
25,4,drive,vz,0.10970468327729085,2.0,5.0
25,4,drive,p,0.105439471042784,2.0,5.0
25,4,drive,q,-0.5549277669195111,2.0,5.0
25,4,drive,r,0.04615185465139466,2.0,5.0
25,4,drive,vx,0.38472183395683396,5.0,10.0
25,4,drive,vy,-0.10005947868542096,5.0,10.0
25,4,drive,vz,-1.2463582221466782,5.0,10.0
25,4,drive,p,-0.5854722007974578,5.0,10.0
25,4,drive,q,-0.1994614237447027,5.0,10.0
25,4,drive,r,-0.09587052357091902,5.0,10.0
25,4,drive,vx,-0.7676786197078141,10.0,25.0
25,4,drive,vy,0.47500241892074224,10.0,25.0
25,4,drive,vz,1.3652129895796596,10.0,25.0
25,4,drive,p,0.10376061202297009,10.0,25.0
25,4,drive,q,0.27427273151641574,10.0,25.0
25,4,drive,r,-0.0763884490406076,10.0,25.0
25,4,common,vx,0.08196597561905641,,
25,4,common,vy,-0.4717303999025882,,
25,4,common,vz,0.5461078116878122,,
25,4,common,p,-1.779872676858178,,
25,4,common,q,1.204040788001304,,
25,4,common,r,-0.09516774740495401,,
25,4,common,vx,-0.12894462684283112,0.0,1.0
25,4,common,vy,-0.3409000201621436,0.0,1.0
25,4,common,vz,-1.426213642087209,0.0,1.0
25,4,common,p,0.2689817417834908,0.0,1.0
25,4,common,q,0.2888711160522282,0.0,1.0
25,4,common,r,0.12099979435569982,0.0,1.0
25,4,common,vx,-0.17979815262227897,1.0,2.0
25,4,common,vy,-0.23212356717994836,1.0,2.0
25,4,common,vz,0.020564977777730326,1.0,2.0
25,4,common,p,0.08391075098010335,1.0,2.0
25,4,common,q,-1.3858153684831094,1.0,2.0
25,4,common,r,-0.04329933229795562,1.0,2.0
25,4,common,vx,-0.03032719014005793,2.0,5.0
25,4,common,vy,-0.1802627223658252,2.0,5.0
25,4,common,vz,0.2801022669362688,2.0,5.0
25,4,common,p,-1.739169940599599,2.0,5.0
25,4,common,q,-2.9662616883213215,2.0,5.0
25,4,common,r,-0.45954696596295186,2.0,5.0
25,4,common,vx,0.5839822065410458,5.0,10.0
25,4,common,vy,0.2726017471578976,5.0,10.0
25,4,common,vz,-4.018286951859362,5.0,10.0
25,4,common,p,-0.4450868703862824,5.0,10.0
25,4,common,q,4.028172596234649,5.0,10.0
25,4,common,r,0.3422473779774149,5.0,10.0
25,4,common,vx,-0.1629462613168214,10.0,25.0
25,4,common,vy,0.008954162647431334,10.0,25.0
25,4,common,vz,5.689941160920384,10.0,25.0
25,4,common,p,0.05149164136410923,10.0,25.0
25,4,common,q,1.2390741325188583,10.0,25.0
25,4,common,r,-0.05556862147716121,10.0,25.0
25,4,differential,vx,-0.3053942334459811,,
25,4,differential,vy,0.34805099944959317,,
25,4,differential,vz,-0.24592868368237353,,
25,4,differential,p,-0.3439744719513457,,
25,4,differential,q,0.245859560730165,,
25,4,differential,r,-0.2912353954461926,,
25,4,differential,vx,-0.037416834188399486,0.0,1.0
25,4,differential,vy,-0.13544165620148488,0.0,1.0
25,4,differential,vz,-0.0301530283172562,0.0,1.0
25,4,differential,p,-0.004317026484211955,0.0,1.0
25,4,differential,q,-0.043030999312851925,0.0,1.0
25,4,differential,r,-0.1388500963140707,0.0,1.0
25,4,differential,vx,-0.05155563510630881,1.0,2.0
25,4,differential,vy,-0.010454558327126138,1.0,2.0
25,4,differential,vz,0.017413116561446257,1.0,2.0
25,4,differential,p,0.13937072208208293,1.0,2.0
25,4,differential,q,0.13767327192223924,1.0,2.0
25,4,differential,r,-0.0998923011884814,1.0,2.0
25,4,differential,vx,0.13405887842305372,2.0,5.0
25,4,differential,vy,0.04269020028614716,2.0,5.0
25,4,differential,vz,-0.007943914943912719,2.0,5.0
25,4,differential,p,0.35453247962914275,2.0,5.0
25,4,differential,q,0.1387495074476941,2.0,5.0
25,4,differential,r,0.08534906465947521,2.0,5.0
25,4,differential,vx,-0.06995567185373183,5.0,10.0
25,4,differential,vy,-0.12407717929133927,5.0,10.0
25,4,differential,vz,-0.058943057990527695,5.0,10.0
25,4,differential,p,-0.5345468471104305,5.0,10.0
25,4,differential,q,-0.3788466776791605,5.0,10.0
25,4,differential,r,-0.008801483361783175,5.0,10.0
25,4,differential,vx,-0.2805249707205947,10.0,25.0
25,4,differential,vy,0.5753341929833963,10.0,25.0
25,4,differential,vz,-0.1663017989921232,10.0,25.0
25,4,differential,p,-0.2990138000679289,10.0,25.0
25,4,differential,q,0.3913144583522441,10.0,25.0
25,4,differential,r,-0.1290405792413325,10.0,25.0
25,4,rudder,vx,-0.29820419217478444,,
25,4,rudder,vy,0.11718226154762802,,
25,4,rudder,vz,-0.19772391354548158,,
25,4,rudder,p,-0.1450387476568222,,
25,4,rudder,q,-0.2546141502225859,,
25,4,rudder,r,0.44662727831656635,,
25,4,rudder,vx,-0.2310958711260455,0.0,1.0
25,4,rudder,vy,-0.053105680855570936,0.0,1.0
25,4,rudder,vz,0.13831562266599465,0.0,1.0
25,4,rudder,p,0.5816017989471014,0.0,1.0
25,4,rudder,q,0.03537980736304095,0.0,1.0
25,4,rudder,r,0.1389769811426427,0.0,1.0
25,4,rudder,vx,0.15165667948805053,1.0,2.0
25,4,rudder,vy,-0.12895680795123565,1.0,2.0
25,4,rudder,vz,0.2824537851976232,1.0,2.0
25,4,rudder,p,0.3773338402343762,1.0,2.0
25,4,rudder,q,-0.0940611895194324,1.0,2.0
25,4,rudder,r,0.0684059632609147,1.0,2.0
25,4,rudder,vx,0.10887613138409821,2.0,5.0
25,4,rudder,vy,0.33496622448713753,2.0,5.0
25,4,rudder,vz,-0.04928355895097417,2.0,5.0
25,4,rudder,p,-0.3158941238426592,2.0,5.0
25,4,rudder,q,-0.28851056816789,2.0,5.0
25,4,rudder,r,0.32703312964168657,2.0,5.0
25,4,rudder,vx,0.5109877853056215,5.0,10.0
25,4,rudder,vy,0.04101882700407701,5.0,10.0
25,4,rudder,vz,0.43505513391582684,5.0,10.0
25,4,rudder,p,-0.8136849568328122,5.0,10.0
25,4,rudder,q,-0.1336045274527105,5.0,10.0
25,4,rudder,r,1.0448332933868656,5.0,10.0
25,4,rudder,vx,-0.8386289172265092,10.0,25.0
25,4,rudder,vy,-0.07674030113677992,10.0,25.0
25,4,rudder,vz,-1.004264896373952,10.0,25.0
25,4,rudder,p,0.02560469383717149,10.0,25.0
25,4,rudder,q,0.2261823275544061,10.0,25.0
25,4,rudder,r,-1.1326220891155432,10.0,25.0
