model,window_id,log_id,cohort,horizon_s,position_horizontal_m,position_vertical_m,position_m,velocity_m_s,attitude_deg,body_rate_rad_s,frequency_hz,phase_rad,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,body_rate_p_rad_s,body_rate_q_rad_s,body_rate_r_rad_s
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:4675,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,0.5,0.11716217752143447,0.038127899169921875,0.12321003423697217,0.17386135417858972,6.061590555183035,0.5224177910350608,0.021397829055786133,0.09281610182817703,0.16097259521484375,0.0646505355834961,0.01165771484375,0.2576700448989868,0.3972775340080261,0.22067409753799438
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:4725,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,0.5,0.08013862275933403,0.08201026916503906,0.11466421894507897,0.33589716339967357,4.217064475354812,0.2453876557277146,0.028510332107543945,0.01365154641386823,0.04460334777832031,0.1902604103088379,0.2732003331184387,0.008954554796218872,0.18498843908309937,0.16097886487841606
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:4775,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,0.5,0.04296569125846493,0.07654190063476562,0.08777649559022087,0.04436563096333907,2.1181109704965433,0.8789833179382792,0.015542030334472656,0.22070944929761538,0.0016021728515625,0.017452716827392578,0.04075714573264122,0.8532126843929291,0.1901473104953766,0.0921074845828116
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:4825,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,0.5,0.07406059231620031,0.030529022216796875,0.0801061329221434,0.19813780667037964,6.420023870683324,1.0285714556172938,0.03355741500854492,0.24865228378381232,0.15155410766601562,0.10511136054992676,0.07239851355552673,0.8953739404678345,0.4508739337325096,0.23016829043626785
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:4875,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,0.5,0.04329387306106686,0.020587921142578125,0.0479397741087793,0.25400410562784276,4.445508779564598,1.11212801590287,0.1250905990600586,0.34838324736727344,0.04632759094238281,0.21209192276000977,0.13186681270599365,0.8994599431753159,0.6486333161592484,0.08411513268947601
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:2:25,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,0.5,0.028109130112058494,0.0040302276611328125,0.028396583080666477,0.31739540530757876,7.1846842741246375,0.22758716018897068,0.18645453453063965,0.31382575689812603,0.08301258087158203,0.042201995849609375,0.3034266736358404,0.1568867713212967,0.06689786911010742,0.15068885684013367
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:575,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.27813037500200466,0.17103004455566406,0.32650847100721314,0.8508210699358725,13.225954020736369,0.26844392349266044,0.13724207878112793,0.01460314985370559,0.3009061813354492,0.527559757232666,0.5958461761474609,0.10229334235191345,0.194988414645195,0.1535504162311554
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:625,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.011164963979642945,0.2135772705078125,0.2138689011947133,0.32088796183612395,7.57617325411358,0.13386082349186948,0.15188097953796387,0.4143941714877641,0.2990216016769409,0.0841684341430664,0.08044153451919556,0.12375664710998535,0.0501173734664917,0.009553074836730957
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:675,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.26854892673057434,0.019181251525878906,0.26923307088513926,0.5712749422863038,5.308312665737032,0.46618581218524996,0.2476179599761963,0.6465264655898796,0.015512138605117798,0.4525308609008789,0.3483249247074127,0.024917632341384888,0.4425577074289322,0.1443987488746643
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:725,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.07003160170471481,0.2485666275024414,0.25824367087165034,0.4481833299928002,7.944022209922669,0.5972932496476473,0.2822425365447998,0.6413399582573334,0.3050360679626465,0.32110166549682617,0.06866596639156342,0.2004808448255062,0.5600431188941002,0.054021865129470825
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:775,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.27157212672781644,0.09435033798217773,0.28749505437975864,0.7070109806909598,8.976696985120276,0.7028553301370285,0.207658052444458,0.6793576376361731,0.2526249885559082,0.4662597179412842,0.4675970673561096,0.41454017162323,0.5674148350954056,0.014229059219360352
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:825,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.1560533637136433,0.01666736602783203,0.15694092333310766,0.2728980053469141,4.728538235645103,0.8987607812147469,0.07523989677429199,0.20917535382179864,0.19839715957641602,0.11811256408691406,0.14546927716583014,0.27100735902786255,0.8403684347867966,0.16765096783638
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:875,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.5818558952217874,0.6996612548828125,0.909990194666151,1.41825945464589,10.04298229072262,0.7680683059154154,0.015306949615478516,0.0640763741148902,1.3162808418273926,0.3266329765319824,0.41494038701057434,0.2770150825381279,0.6128573417663574,0.37094129621982574
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:925,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.11918094786383035,0.04137468338012695,0.12615848270539243,0.2798058197319681,13.266350559740076,0.2523383033440702,0.04346299171447754,0.06466456477767935,0.12585115432739258,0.24083852767944336,0.06670522689819336,0.046479731798172,0.09876152873039246,0.22750915214419365
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:975,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.17083705348905628,0.2146742343902588,0.2743543798736708,0.15121765753205377,4.6411006728605235,0.12186478714489582,0.07013130187988281,0.41740042159559465,0.04205513000488281,0.13402223587036133,0.05600166320800781,0.10132408142089844,0.009994715452194214,0.06696687638759613
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:1025,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.13523645758617828,0.04587388038635254,0.14280515523663553,0.5278742814877525,11.39699225774028,0.4698852930252618,0.13112974166870117,0.36375692428308065,0.005108356475830078,0.14413952827453613,0.5077883005142212,0.43756604567170143,0.1250779926776886,0.11697709187865257
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:1075,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.39522425730490035,0.25367796421051025,0.46963254049117914,1.7658307260547645,19.577454396156284,0.5415180515314386,0.09649395942687988,0.051086278832279675,0.6970486640930176,1.184704065322876,1.1084933876991272,0.31420232355594635,0.3541647493839264,0.26284221559762955
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:1125,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.045787613003914936,0.2175452709197998,0.22231160654398,0.30319457227506524,3.5306542409277215,0.17584263774251058,0.01923823356628418,0.5175107818492464,0.14476871490478516,0.21697020530700684,0.15457327663898468,0.08507081866264343,0.14064016938209534,0.06248145177960396
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:1175,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.06933203457140653,0.18782126903533936,0.20020929079304994,0.6817811255291136,8.410413003936629,0.7015426810367078,0.292572021484375,0.657628047200447,0.16667699813842773,0.013692378997802734,0.6609514355659485,0.2392728626728058,0.6293137073516846,0.19716715812683105
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:1225,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.19608100237543574,0.462177038192749,0.5020511668397728,0.9248807640440015,8.440818386936952,0.7790341047070133,0.0033380985260009766,0.33631938063521005,0.251924991607666,0.3050234317779541,0.8360017538070679,0.49453112483024597,0.5298472419381142,0.2856483906507492
actuator_only_joint_v1,validation:9.17数据/log_6_2026-9-17-06-02-24.ulg:2:1275,9.17数据/log_6_2026-9-17-06-02-24.ulg,new_sep17,1.0,0.1987785174106038,0.2011094093322754,0.28276826820903084,0.19347871701184802,2.9214139373469727,0.2336617960264395,0.410685658454895,0.4316696846639232,0.15703248977661133,0.11240315437316895,0.011846601963043213,0.16564028710126877,0.020670771598815918,0.16350489109754562
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:25,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.2520860401295628,0.6662397384643555,0.7123361290410983,1.453583766610486,10.512063818293402,1.665610722643036,0.08389043807983398,0.3406203267139958,1.2142982482910156,0.5070340633392334,0.6174965500831604,0.7052887380123138,1.500175654888153,0.1621723771095276
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:75,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.3105830474316619,0.029079437255859375,0.31194140959971217,0.8995211134135377,8.157791182321938,0.31905813853470805,0.010159492492675781,0.34924482184869987,0.12057638168334961,0.847581148147583,0.27605392038822174,0.3058161437511444,0.012208878993988037,0.09014169545844197
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:125,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.3293872705716763,0.1481471061706543,0.36116968184137194,0.699836164193047,11.630080427671674,0.665456954286699,0.19280147552490234,0.7772601312779275,0.03248119354248047,0.5696208477020264,0.4052748680114746,0.5904563665390015,0.1644282191991806,0.2591478303074837
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:175,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.3181537296246332,0.2600255012512207,0.4108954331396405,0.3777363797427736,5.582680168064222,0.29160215310857673,0.004938602447509766,0.054409376128525366,0.01677083969116211,0.3748713731765747,0.04330086708068848,0.2799166701734066,0.026411443948745728,0.07733633741736412
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:225,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.6652550890275803,0.12267017364501953,0.6764704760587805,0.42508950879713897,5.519466429891316,0.17910461027317104,0.10889530181884766,0.11825492713801111,0.05315589904785156,0.4115844964981079,0.09205293655395508,0.12869775295257568,0.12422817945480347,0.009094461798667908
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:275,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.8532157435756219,0.08892250061035156,0.8578369986192595,0.6892470049814899,2.4660773610817275,0.7358222835140642,0.04217863082885742,0.19094497932132273,0.15221118927001953,0.6630428433418274,0.11075818538665771,0.5610859394073486,0.24452659487724304,0.40844062715768814
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:325,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.45344009705899113,0.18732166290283203,0.49060913873831324,0.47885656993874054,5.240161596104661,0.5704791642767495,0.0892486572265625,0.2845014590079131,0.4654569625854492,0.07865023612976074,0.08042120933532715,0.2810278832912445,0.4924078583717346,0.06327959150075912
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:375,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.2550260076040473,0.24117469787597656,0.3510035604520675,0.8283328763164342,2.6115015628470117,0.9428645863748518,0.14868736267089844,0.2079265208352652,0.6405863761901855,0.49992263317108154,0.16081607341766357,0.6982460618019104,0.6270291805267334,0.09099709987640381
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:425,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.4745594127942786,0.38548851013183594,0.6113984197847694,0.701057154993803,5.3909606214035035,0.5424999308124328,0.03891801834106445,0.06410420077353507,0.589357852935791,0.3639101982116699,0.10820269584655762,0.26373596489429474,0.4736424684524536,0.020305857062339783
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:475,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.3142294880048566,0.5008506774902344,0.5912626931189056,1.1163021883819664,5.898800895558897,0.7939320155751939,0.24078845977783203,0.007411628309156981,0.8522396087646484,0.4900975227355957,0.5287935733795166,0.7659554183483124,0.16520139575004578,0.1278625875711441
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:525,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.22992690793743653,0.15457534790039062,0.2770558087681924,0.8804590003765134,9.441237669252592,0.4719643851667922,0.059670448303222656,0.1339772353296027,0.5888590812683105,0.21246051788330078,0.6191232204437256,0.18331342935562134,0.42822110652923584,0.07598191499710083
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:575,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.25056814879877465,0.04416656494140625,0.2544308995605061,0.46427232794545037,5.071635050208632,0.32741884884207245,0.0012526512145996094,0.15836082472503676,0.1024465560913086,0.4058716297149658,0.20080268383026123,0.05367499589920044,0.32150328159332275,0.030947331339120865
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:625,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.4280138834552693,0.31145668029785156,0.5293402952096307,0.9066275396229884,5.7434085638790515,0.6689752802908928,0.08702516555786133,0.32072931061754417,0.711787223815918,0.2206106185913086,0.5163946151733398,0.6643342524766922,0.018143057823181152,0.07654251158237457
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:0:675,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.34147912387197515,0.27294349670410156,0.43715688766555383,0.3772226546815121,5.890943868157202,1.194482919535106,0.0829458236694336,0.23403967926586944,0.32898807525634766,0.0358203649520874,0.18105435371398926,1.0929460227489471,0.4798840284347534,0.04438192956149578
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:25,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.41845333242464766,0.16742897033691406,0.4507057260845173,0.5165333259807529,3.3027568568776964,0.42998233866366753,0.08819293975830078,0.10967322611060126,0.00469207763671875,0.3557838201522827,0.37443628907203674,0.024290412664413452,0.4033019542694092,0.14711329340934753
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:75,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.36935424712101583,0.3311595916748047,0.4960738201362332,0.6673734047944769,6.538217524185848,0.514132219291705,0.014155149459838867,0.1611870657289316,0.3763604164123535,0.1409916877746582,0.53278648853302,0.4809001088142395,0.17179188132286072,0.059620246291160583
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:125,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.15024772967668898,0.3973388671875,0.42479707585015836,0.5869359578427739,8.882510981951343,0.6434614114412057,0.13043522834777832,0.7344806027456201,0.4184136390686035,0.3565244674682617,0.20570403337478638,0.20581260323524475,0.6023458614945412,0.09414469450712204
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:175,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.532082842106684,0.08627128601074219,0.5390314329000431,0.7241115847409163,2.723054161747127,1.215838305790025,0.10808849334716797,0.7365650930552337,0.4206056594848633,0.40683698654174805,0.42651158571243286,1.1971322298049927,0.21231400966644287,0.00774412602186203
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:225,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.24592698643088418,0.06449508666992188,0.2542433850851129,0.2115902656204475,1.181365994410249,0.580090974648279,0.0075228214263916016,0.22998551869373096,0.19514989852905273,0.017414569854736328,0.07989799976348877,0.5162167847156525,0.10788053274154663,0.24163518100976944
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:275,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.23145496083220357,0.23284149169921875,0.32830863398721977,0.6451036273680903,5.910119370135006,0.5363041591651494,0.10285019874572754,0.017049478985157407,0.4196810722351074,0.24867534637451172,0.4221220910549164,0.4853330999612808,0.22290802374482155,0.04884614795446396
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:325,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.49631579790480707,0.2199554443359375,0.5428717792839346,0.6668754444504942,4.46890291957554,0.32106704712642403,0.06299638748168945,0.3027509929672618,0.2355670928955078,0.6144132614135742,0.10829287767410278,0.1711563915014267,0.23734673857688904,0.13212139904499054
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:375,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.26871527346351815,0.0122528076171875,0.26899447854384884,0.13218276490637115,3.7201830989920683,0.13429440801187115,0.11562514305114746,0.07705741703999536,0.12926387786865234,0.012012004852294922,0.02487659454345703,0.04521811008453369,0.1133202314376831,0.05611448734998703
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:425,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.051913208636035164,0.11500740051269531,0.12618115312349948,0.1886643539822014,2.878800339298619,0.8818588260781699,0.12908458709716797,0.008428769991425611,0.14267206192016602,0.07294416427612305,0.0995895080268383,0.8578643202781677,0.18546082079410553,0.08572094887495041
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:475,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.2952458016074066,0.20485687255859375,0.35935556431101495,0.3460163976211597,3.312392428622971,0.5274207204912778,0.11593079566955566,0.6070597640643456,0.3453664779663086,0.019308090209960938,0.008748769760131836,0.08751223981380463,0.4766416400671005,0.20815131813287735
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:525,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.10380480181603831,0.03416252136230469,0.109281813427015,0.26541676873060377,2.000073663048739,0.300872698513796,0.06164669990539551,0.00986072701435603,0.16469287872314453,0.158782958984375,0.13457447290420532,0.19429723918437958,0.2098870873451233,0.09338294342160225
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:575,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.35410642956223054,0.020959854125976562,0.3547262027850398,0.6873388091705313,8.485932571211494,1.2515906020274599,0.03817319869995117,0.025261979576193028,0.3783998489379883,0.531508207321167,0.21621105074882507,1.1983159184455872,0.36021630465984344,0.027608124539256096
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:625,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.32847506789308484,0.12549591064453125,0.35163204321544256,0.4219182688278468,4.26836161198142,0.8010628973017718,0.19194459915161133,0.834869891321496,0.4091510772705078,0.06171464920043945,0.08247256278991699,0.31568631529808044,0.7339849472045898,0.05753271281719208
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:675,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.2807965050791486,0.125274658203125,0.3074742546174787,0.47762317058580345,5.295894701143791,0.8487091427513419,0.05201005935668945,0.012394263243457713,0.33806896209716797,0.15600967407226562,0.29915589839220047,0.6548144966363907,0.10371783375740051,0.5298752635717392
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:725,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.12720968314895514,0.12792587280273438,0.18040879252186945,0.4678277431613797,3.122109295067752,0.5419740983258818,0.04977869987487793,0.034345245634227695,0.4243965148925781,0.13212299346923828,0.14592432975769043,0.025585897266864777,0.5154100060462952,0.16563155129551888
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:775,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.25288129091732386,0.01345062255859375,0.2532387540311039,0.6742865767833495,7.926462774086848,0.3972601668128635,0.06749224662780762,0.39009699604429215,0.5633964538574219,0.3666691780090332,0.05292010307312012,0.021619245409965515,0.38805368542671204,0.0822349414229393
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:825,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.14961971282725076,0.11000823974609375,0.18570910391939063,0.3507198317300987,4.694553146935682,1.124173856447653,0.19444513320922852,0.31386664434737094,0.07786273956298828,0.14963245391845703,0.3074929639697075,0.8884385824203491,0.687250554561615,0.04615647345781326
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:875,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.03872001233633195,0.6377773284912109,0.6389516101339066,0.598180445027497,3.3225725757526767,0.6814325550187156,0.04175376892089844,0.5758760509145304,0.04195833206176758,0.047788143157958984,0.5947904139757156,0.4852599501609802,0.47419002652168274,0.06337922811508179
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:925,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.12011543908436169,0.14455223083496094,0.18794431660944907,0.4791210809712716,6.852020748686473,0.6922058641288832,0.08190035820007324,0.00870531086827242,0.3809044361114502,0.2800865173339844,0.07759100198745728,0.6788582503795624,0.12472206354141235,0.052391231060028076
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:975,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.3333383402799157,0.0068492889404296875,0.33340870093559105,0.6070177962120067,5.870162632122793,0.571445774423448,0.09321904182434082,0.36839133862493867,0.32437634468078613,0.4048295021057129,0.31522002816200256,0.24365666881203651,0.513821005821228,0.05629986524581909
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:1025,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.317813353853851,0.1512470245361328,0.3519673142762928,1.064400131216938,11.548516358835217,0.27773803242079853,0.023430585861206055,0.2636935211397642,0.3286895751953125,1.0111664533615112,0.049529850482940674,0.09394058585166931,0.204090416431427,0.16328099370002747
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:1075,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.4304030080231908,0.012559890747070312,0.4305862284966731,1.1985743935593038,17.043227186072833,0.5544492336146759,0.1199338436126709,0.038038837165252914,0.530543327331543,1.0558493062853813,0.20071521401405334,0.3482216000556946,0.2812193036079407,0.32721762359142303
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:1125,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.23152602926962607,0.18885040283203125,0.2987788092873727,0.5059028037779456,8.150524488349783,0.3204974075300477,0.12390947341918945,0.2865181857852619,0.21970891952514648,0.4222254976630211,0.1714388132095337,0.14155185222625732,0.24965792894363403,0.1426624683663249
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:1175,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.33673610997920195,0.011178970336914062,0.33692161869152715,0.355066925024109,6.323798673519047,0.8437028636829197,0.2626614570617676,0.4343999015971889,0.18471050262451172,0.1993715763092041,0.22848528623580933,0.8407247848808765,0.03442177176475525,0.06189911067485809
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:1225,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.4990731875186516,0.012762069702148438,0.49923633373694837,0.5704623471139311,9.261028412565675,0.6435331749209533,0.04460954666137695,0.9254726193899074,0.41518115997314453,0.07529115676879883,0.3839051127433777,0.055083632469177246,0.6230162084102631,0.15149767231196165
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:1275,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.3670365075101852,0.09000968933105469,0.3779120823931767,0.6752374921409563,4.869844592381017,0.5835009255923106,0.1755073070526123,0.3907075535823168,0.1348109245300293,0.6435735374689102,0.1535733938217163,0.3985298275947571,0.37472743913531303,0.20304347574710846
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:1325,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.07191083296041365,0.040195465087890625,0.08238229974146356,0.25845595949350636,0.9805684053052577,0.20915038592029664,0.16427874565124512,0.16497741581965641,0.1824493408203125,0.16630399227142334,0.0765160322189331,0.20911243557929993,0.003813222050666809,0.0011543631553649902
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:1375,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.24120984144772611,0.06260299682617188,0.2492013700260391,0.2693167004513184,4.120022935975943,0.7093313215871478,0.23691892623901367,0.8471642965442072,0.18354463577270508,0.055536746978759766,0.1890992373228073,0.31607669591903687,0.6316762268543243,0.06505067646503448
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:1425,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.25879115427719296,0.10367584228515625,0.2787858350161616,0.8007873820088254,11.3415115960828,0.4214404706067731,0.03741097450256348,0.3239730454019422,0.5128827095031738,0.5731101036071777,0.22306180000305176,0.3375055193901062,0.2505302131175995,0.03060566878411919
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:1475,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.140242248602348,0.05811309814453125,0.1518058644091153,0.2778650075739044,4.500151852840793,0.427223063354054,0.017687082290649414,0.01596859526179628,0.1859583854675293,0.0854501724243164,0.18795400857925415,0.41603923588991165,0.026883304119110107,0.0933176726102829
actuator_only_joint_v1,validation:9.17数据/log_7_2026-9-17-06-12-16.ulg:1:1525,9.17数据/log_7_2026-9-17-06-12-16.ulg,new_sep17,1.0,0.27114101779048444,0.1600494384765625,0.31485436996351623,0.6821879922893186,2.123377146481266,0.6859982608269346,0.07983708381652832,0.5289566527569818,0.17527246475219727,0.4799678325653076,0.45198550820350647,0.12778836488723755,0.6293306723237038,0.24126054905354977
