kind,condition,seed,group,group_rule,step,horizon_s,metric,cohort,value,n_flights,n_origins
interval,Hold,17,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.6110611356848415,9,231
interval,Hold,17,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.05217566135804958,17,503
interval,Hold,17,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.03025898096280676,8,272
interval,Hold,17,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.07165715504270986,9,231
interval,Hold,17,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.21224575621325376,17,503
interval,Hold,17,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.2383052627620993,8,272
interval,Hold,17,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.18908175039205768,9,231
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,3.9263522340009747,17,454
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,4.551832646283385,8,269
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,3.370369645305499,9,185
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.6507336268417346,17,454
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.6605138462995408,8,269
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.6420400984347958,9,185
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.135810286864149,17,454
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.09963139910471248,8,269
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.16796929820587037,9,185
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.3897416412954244,17,454
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.43770825505853356,8,269
interval,Hold,17,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.3471046512837718,9,185
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,6.671684316239879,17,468
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,7.269696604248631,8,273
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,6.140117838009876,9,195
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.7353889380709808,17,468
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.7695422141952197,8,273
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.7050304704049907,9,195
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.35651577810607177,17,468
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.2911004169725053,8,273
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.41466276578035305,9,195
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.6982030552337521,17,468
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.7554866272350744,8,273
interval,Hold,17,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.6472843245659103,9,195
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,0.9191595349918034,17,684
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,0.8970497089827785,8,228
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,0.9388127136664921,9,456
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.47444680615914014,17,684
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.4359720647843031,8,228
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5086465762701065,9,456
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.020546682006170623,17,684
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.011739799751765636,8,228
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.028375021787863948,9,456
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.0831187522795096,17,684
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.08686029996626368,8,228
interval,Hold,17,low,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.07979293211350597,9,456
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,1.3650156993063127,17,787
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,1.3670344018342797,8,240
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.3632212970592308,9,547
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.5255171157406613,17,787
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.48739322780048583,8,240
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.5594050161319284,9,547
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.04185081852211352,17,787
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.022399304435020945,8,240
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.0591410532661958,9,547
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.12294031012727456,17,787
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.13693904160809584,8,240
interval,Hold,17,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.11049699325543345,9,547
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,2.401308718730359,17,888
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,2.3725132668315507,8,201
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,2.4269046759737445,9,687
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.5563456208834541,17,888
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.5292989045345511,8,201
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.5803871465269235,9,687
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.10725284137341075,17,888
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.06778188676399079,8,201
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.14233813435956186,9,687
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.2107795212277659,17,888
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.23038741806730173,8,201
interval,Hold,17,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.1933502795926229,9,687
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,4.096557651540006,17,926
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,4.130802488736297,8,208
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,4.066117796254415,9,718
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.600654907272897,17,926
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.5895069488822592,8,208
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.6105642036201309,9,718
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.2573852826778698,17,926
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.18103228187639633,8,208
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.32525461672362405,9,718
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.3910118241220394,17,926
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.4090474348397881,8,208
interval,Hold,17,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.3749801701507072,9,718
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,1.0321102365781794,17,1290
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,1.0341557568848514,8,579
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.030291996305582,9,711
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.540866225347942,17,1290
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.5125305878979868,8,579
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5660534586367912,9,711
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.02378818188771901,17,1290
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.012476002672241067,8,579
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.03384345230147719,9,711
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.08841754887870469,17,1290
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.09610040174849291,8,579
interval,Hold,17,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.08158834632778184,9,711
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,1.5573857567220866,17,1292
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,1.6045343680629538,8,589
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.5154758799746493,9,703
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.5438080296268998,17,1292
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.5107581140302385,8,589
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.5731857323794876,9,703
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.04010560399668208,17,1292
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.022067405688383043,8,589
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.05613955804850344,9,703
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.12840209351366766,17,1292
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.14423833775022402,8,589
interval,Hold,17,middle,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.11432543197006202,9,703
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,2.9034254170389824,17,1240
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,3.071057128574553,8,631
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,2.7544194512295856,9,609
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.5817197611347222,17,1240
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.5541627766354433,8,631
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.6062148584674147,9,609
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.10844127480809272,17,1240
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.06517004636454674,8,631
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.1469045889801336,9,609
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.2425436482144379,17,1240
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.26041238146664786,8,631
interval,Hold,17,middle,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.22666032976802913,9,609
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,4.8040736808473286,17,1188
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,5.068281478289738,8,620
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,4.569222305342965,9,568
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.6597315625448688,17,1188
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.663147308825988,8,620
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.6566953436283183,9,568
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.24617330016998124,17,1188
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.18971588520531882,8,620
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.29635766902745897,9,568
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.4604055042677255,17,1188
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.49994341383785806,8,620
interval,Hold,17,middle,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.4252606957609409,9,568
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,1.1008445730311611,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,1.114890330619935,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.0883594551744735,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5413483919780003,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.519447943926236,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5608154569129016,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.02426180659656128,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.013159387818626965,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.03413062328805846,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.11246720240230035,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.119601057354834,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.10612599800004822,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,1.667049025748384,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,1.8070692373131827,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.542586615468563,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.5579687258442435,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.5340726826546986,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.579209653123839,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.04439119992599799,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.025393606975733028,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.06127794921512239,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.15957861694061246,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.1798501580386717,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.14155946929789318,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,3.0702299384426577,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,3.4710628579555927,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,2.7139340099867155,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.5916462508987452,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.5790448725770926,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.6028474760735476,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.11547120173492939,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.079811336225615,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.14716885996543105,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.27714521827992916,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.3229608475852369,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.236420214452989,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,5.184987394114341,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,5.77618694751854,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,4.659476679977274,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.664792345143626,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.6834286571902193,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.648226734435543,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.2821749493725929,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.23310223766753,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.325795137554871,9,1481
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.5075123442762184,17,2582
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.5831055468341976,8,1101
interval,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.4403183864469035,9,1481
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,1.302820778255209,17,608
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,1.3628334974439926,8,294
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.2494761389762905,9,314
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5889728051768808,17,608
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.5885741046311873,8,294
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5893272056619415,9,314
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.027599965745107032,17,608
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.01448526109911956,8,294
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.039257480985984784,9,314
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.15107145387907586,17,608
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.16101779058863322,8,294
interval,Hold,23,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.14223026569280264,9,314
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,2.0937733116496657,17,503
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,2.3857648139489096,8,272
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.8342253096058936,9,231
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.6155656470677318,17,503
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.6201588558732987,8,272
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.6114827947961166,9,231
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.052722059675993936,17,503
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.031106904126025233,8,272
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.07193553127596612,9,231
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.21956749737392378,17,503
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.2486025739731776,8,272
interval,Hold,23,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.1937585403968093,9,231
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,3.948126858918414,17,454
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,4.61943158862027,8,269
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,3.351411543627874,9,185
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.6544423618299898,17,454
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.6678551204256181,8,269
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.6425199097449869,9,185
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.1370858020360064,17,454
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.10321374756782513,8,269
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.167194294896612,9,185
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.39399084916217625,17,454
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.4499918977389086,8,269
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.34421213931619193,9,185
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,6.659058367810906,17,468
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,7.373510995734032,8,273
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,6.023989365212572,9,195
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.7389330521218066,17,468
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.7759146519926013,8,273
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.7060605189033223,9,195
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.35744449640962217,17,468
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.3013512408487641,8,273
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.4073051680192738,9,195
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.6892302654471072,17,468
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.7522484886453686,8,273
interval,Hold,23,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.6332140670486526,9,195
interval,Hold,23,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,0.9493749086868654,17,684
interval,Hold,23,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,0.9233393518630348,8,228
interval,Hold,23,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,0.9725176258636036,9,456
interval,Hold,23,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.4809814566488657,17,684
interval,Hold,23,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.44142919900547095,8,228
interval,Hold,23,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.51613901899855,9,456
interval,Hold,23,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.02057949974559077,17,684
interval,Hold,23,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.01197037121220674,8,228
interval,Hold,23,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.02823205844193213,9,456
