kind,condition,group,group_rule,step,horizon_s,metric,cohort,mean,std,min,max,n_seeds,n_flights,n_origins,elapsed_mean_s,elapsed_std_s,elapsed_min_s,elapsed_p05_s,elapsed_p25_s,elapsed_median_s,elapsed_p75_s,elapsed_p95_s,elapsed_max_s
evolution,Actual,middle,fixed_500ms_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.5560240612731703,0.0060290121567116725,0.5515578801491637,0.5628819661245751,3,17,1240,0.2000312330645161,0.0035805043726077,0.189358,0.1970479,0.197145,0.199569,0.19964725,0.2070422,0.209742
evolution,Actual,middle,fixed_500ms_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.5081474321996905,0.003761837543600038,0.5045410383747106,0.5120474992533193,3,8,631,0.1999984453248811,0.0035813253492145,0.189358,0.1970599999999999,0.197152,0.1995739999999999,0.1996399999999999,0.207034,0.209702
evolution,Actual,middle,fixed_500ms_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.5985810648940411,0.011526949786410444,0.5905966382501742,0.6117959280388269,3,9,609,0.2000652052545156,0.0035822804119132,0.189598,0.1970336,0.197129,0.199567,0.1996599999999999,0.2070562,0.209742
evolution,Actual,middle,fixed_500ms_train_quantiles,10,0.2,position_rmse_m,ALL,0.06602036633635258,0.0004414398054441757,0.06556698224453555,0.06644880389223846,3,17,1240,0.2000312330645161,0.0035805043726077,0.189358,0.1970479,0.197145,0.199569,0.19964725,0.2070422,0.209742
evolution,Actual,middle,fixed_500ms_train_quantiles,10,0.2,position_rmse_m,Sep17,0.03590877461227399,0.0006395330576211573,0.03526378028717908,0.03654270278200729,3,8,631,0.1999984453248811,0.0035813253492145,0.189358,0.1970599999999999,0.197152,0.1995739999999999,0.1996399999999999,0.207034,0.209702
evolution,Actual,middle,fixed_500ms_train_quantiles,10,0.2,position_rmse_m,Sep7,0.09278622564664467,0.00026638575325151987,0.09250316176218575,0.09303200487911062,3,9,609,0.2000652052545156,0.0035822804119132,0.189598,0.1970336,0.197129,0.199567,0.1996599999999999,0.2070562,0.209742
evolution,Actual,middle,fixed_500ms_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.17051507356579573,0.004975946262142777,0.16588620040753502,0.175777423163874,3,17,1240,0.2000312330645161,0.0035805043726077,0.189358,0.1970479,0.197145,0.199569,0.19964725,0.2070422,0.209742
evolution,Actual,middle,fixed_500ms_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.17510610431670215,0.0026036254752801746,0.1726258091320205,0.17781763474948992,3,8,631,0.1999984453248811,0.0035813253492145,0.189358,0.1970599999999999,0.197152,0.1995739999999999,0.1996399999999999,0.207034,0.209702
evolution,Actual,middle,fixed_500ms_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.16643415734276776,0.011680761440290153,0.155280480992464,0.17857885785885488,3,9,609,0.2000652052545156,0.0035822804119132,0.189598,0.1970336,0.197129,0.199567,0.1996599999999999,0.2070562,0.209742
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,attitude_error_deg,ALL,2.231435713910972,0.02210890660785057,2.2078146434945585,2.2516329961453967,3,17,1240,0.2200396306451612,0.0040851378049288,0.209323,0.21671295,0.216867,0.2195084999999999,0.2196219999999999,0.2269401499999999,0.229809
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,attitude_error_deg,Sep17,2.293554781296162,0.02667789235475009,2.2662373490047605,2.3195434755539743,3,8,631,0.2200415229793978,0.0042076628941516,0.209323,0.2167164999999999,0.2168715,0.2195229999999999,0.2196244999999999,0.2268949999999999,0.229809
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,attitude_error_deg,Sep7,2.1762187651241365,0.018275047837755215,2.1558833497077123,2.1912681255599944,3,9,609,0.2200376699507388,0.0039576444010336,0.2093709999999999,0.2167089999999999,0.2168609999999999,0.2194799999999999,0.2196219999999999,0.2269486,0.2295819999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,body_rate_rmse_rad_s,ALL,0.5509028851475796,0.0032284068967630905,0.5474557902701784,0.5538555638936324,3,17,1240,0.2200396306451612,0.0040851378049288,0.209323,0.21671295,0.216867,0.2195084999999999,0.2196219999999999,0.2269401499999999,0.229809
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,body_rate_rmse_rad_s,Sep17,0.5357691246971908,0.004275240353406671,0.5310673015365912,0.5394228502719784,3,8,631,0.2200415229793978,0.0042076628941516,0.209323,0.2167164999999999,0.2168715,0.2195229999999999,0.2196244999999999,0.2268949999999999,0.229809
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,body_rate_rmse_rad_s,Sep7,0.5643551166590363,0.004023252043392047,0.5620233358111448,0.5690007564364143,3,9,609,0.2200376699507388,0.0039576444010336,0.2093709999999999,0.2167089999999999,0.2168609999999999,0.2194799999999999,0.2196219999999999,0.2269486,0.2295819999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,position_rmse_m,ALL,0.07346650483890403,0.0004814993345534025,0.07296960309125426,0.07393096057161483,3,17,1240,0.2200396306451612,0.0040851378049288,0.209323,0.21671295,0.216867,0.2195084999999999,0.2196219999999999,0.2269401499999999,0.229809
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,position_rmse_m,Sep17,0.03984262955617233,0.0006834408253265667,0.03913138424379459,0.040494375397773244,3,8,631,0.2200415229793978,0.0042076628941516,0.209323,0.2167164999999999,0.2168715,0.2195229999999999,0.2196244999999999,0.2268949999999999,0.229809
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,position_rmse_m,Sep7,0.10335439397910999,0.00030226240645121245,0.10304801984455177,0.10365236961502956,3,9,609,0.2200376699507388,0.0039576444010336,0.2093709999999999,0.2167089999999999,0.2168609999999999,0.2194799999999999,0.2196219999999999,0.2269486,0.2295819999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,velocity_rmse_m_s,ALL,0.1754811213368321,0.00390470321774915,0.17161396866457032,0.1794223218598477,3,17,1240,0.2200396306451612,0.0040851378049288,0.209323,0.21671295,0.216867,0.2195084999999999,0.2196219999999999,0.2269401499999999,0.229809
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,velocity_rmse_m_s,Sep17,0.181478861077792,0.001785503612932269,0.17985895054103623,0.183393325531951,3,8,631,0.2200415229793978,0.0042076628941516,0.209323,0.2167164999999999,0.2168715,0.2195229999999999,0.2196244999999999,0.2268949999999999,0.229809
evolution,Actual,middle,fixed_500ms_train_quantiles,11,0.22,velocity_rmse_m_s,Sep7,0.17014979712264555,0.0089460126216223,0.16114342922689862,0.179034207476569,3,9,609,0.2200376699507388,0.0039576444010336,0.2093709999999999,0.2167089999999999,0.2168609999999999,0.2194799999999999,0.2196219999999999,0.2269486,0.2295819999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,attitude_error_deg,ALL,2.3512267441414263,0.01902111658859524,2.3309959989853812,2.3687475599270025,3,17,1240,0.2400154306451612,0.0043904266803881,0.229228,0.23635915,0.2366047499999999,0.239469,0.2396627499999999,0.2467367999999999,0.24985
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,attitude_error_deg,Sep17,2.428788128718152,0.02230898341897896,2.406244477835238,2.450854795281193,3,8,631,0.2399574881141046,0.004421562505488,0.229228,0.2363589999999999,0.2366349999999999,0.239482,0.2396085,0.2466585,0.2495899999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,attitude_error_deg,Sep7,2.2822832911843367,0.01634131684655004,2.2641084622299528,2.295763350723278,3,9,609,0.2400754663382594,0.0043607521384609,0.229412,0.2363684,0.236585,0.2394389999999999,0.239711,0.2492015999999999,0.24985
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,body_rate_rmse_rad_s,ALL,0.5752433200358926,0.00554831269900509,0.5701441712776579,0.5811518801640102,3,17,1240,0.2400154306451612,0.0043904266803881,0.229228,0.23635915,0.2366047499999999,0.239469,0.2396627499999999,0.2467367999999999,0.24985
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,body_rate_rmse_rad_s,Sep17,0.539241747162936,0.008993936824789934,0.5292516864608432,0.5466944013632904,3,8,631,0.2399574881141046,0.004421562505488,0.229228,0.2363589999999999,0.2366349999999999,0.239482,0.2396085,0.2466585,0.2495899999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,body_rate_rmse_rad_s,Sep7,0.6072447181451874,0.004210818326595041,0.6034603575560855,0.6117807502090945,3,9,609,0.2400754663382594,0.0043607521384609,0.229412,0.2363684,0.236585,0.2394389999999999,0.239711,0.2492015999999999,0.24985
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,position_rmse_m,ALL,0.08062409365531477,0.0005258804311290612,0.08007670251936493,0.08112543464067634,3,17,1240,0.2400154306451612,0.0043904266803881,0.229228,0.23635915,0.2366047499999999,0.239469,0.2396627499999999,0.2467367999999999,0.24985
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,position_rmse_m,Sep17,0.043789261478965974,0.0007847098857903384,0.04297108901705743,0.04453556421572619,3,8,631,0.2399574881141046,0.004421562505488,0.229228,0.2363589999999999,0.2366349999999999,0.239482,0.2396085,0.2466585,0.2495899999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,position_rmse_m,Sep7,0.11336616670095813,0.00029582408430052937,0.11305947007697159,0.1136497639072987,3,9,609,0.2400754663382594,0.0043607521384609,0.229412,0.2363684,0.236585,0.2394389999999999,0.239711,0.2492015999999999,0.24985
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,velocity_rmse_m_s,ALL,0.18250836093289627,0.0027886886109230193,0.17934584502084885,0.18461464650555248,3,17,1240,0.2400154306451612,0.0043904266803881,0.229228,0.23635915,0.2366047499999999,0.239469,0.2396627499999999,0.2467367999999999,0.24985
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,velocity_rmse_m_s,Sep17,0.189087960550961,0.0009606671681209036,0.1884500817692665,0.19019284803348058,3,8,631,0.2399574881141046,0.004421562505488,0.229228,0.2363589999999999,0.2366349999999999,0.239482,0.2396085,0.2466585,0.2495899999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,12,0.24,velocity_rmse_m_s,Sep7,0.17665982793906101,0.006093080486685388,0.16970406456517623,0.18105348619925613,3,9,609,0.2400754663382594,0.0043607521384609,0.229412,0.2363684,0.236585,0.2394389999999999,0.239711,0.2492015999999999,0.24985
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,attitude_error_deg,ALL,2.4688704741278684,0.01590783301281689,2.4517492062472845,2.4831935546652777,3,17,1240,0.2600281306451613,0.0041614228412441,0.249182,0.2561428999999999,0.256326,0.2594345,0.25964225,0.26641005,0.269566
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,attitude_error_deg,Sep17,2.5876978013663816,0.018460937694532897,2.571949965092283,2.608014004666317,3,8,631,0.2600285784469097,0.0042061362098322,0.249182,0.2561565,0.256327,0.259457,0.2596865,0.266275,0.269566
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,attitude_error_deg,Sep7,2.3632461832491902,0.01588568708926678,2.344904087273952,2.3725924189203753,3,9,609,0.2600276666666667,0.0041180386709711,0.2494149999999999,0.2561004,0.256324,0.259403,0.259554,0.2664285999999999,0.2695319999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,body_rate_rmse_rad_s,ALL,0.5490720741308269,0.0037732382995635683,0.5459490044135408,0.5532646076441677,3,17,1240,0.2600281306451613,0.0041614228412441,0.249182,0.2561428999999999,0.256326,0.2594345,0.25964225,0.26641005,0.269566
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,body_rate_rmse_rad_s,Sep17,0.5105167799918616,0.0050412912377486505,0.5062425566834382,0.5160762999612951,3,8,631,0.2600285784469097,0.0042061362098322,0.249182,0.2561565,0.256327,0.259457,0.2596865,0.266275,0.269566
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,body_rate_rmse_rad_s,Sep7,0.583343446698796,0.0026499596296964173,0.5812436246180763,0.5863208811400547,3,9,609,0.2600276666666667,0.0041180386709711,0.2494149999999999,0.2561004,0.256324,0.259403,0.259554,0.2664285999999999,0.2695319999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,position_rmse_m,ALL,0.08770115690511537,0.0005221749408705966,0.08714979699142918,0.08818818575137637,3,17,1240,0.2600281306451613,0.0041614228412441,0.249182,0.2561428999999999,0.256326,0.2594345,0.25964225,0.26641005,0.269566
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,position_rmse_m,Sep17,0.047797244568807885,0.0008476029151520599,0.04691306734257243,0.048602793876126794,3,8,631,0.2600285784469097,0.0042061362098322,0.249182,0.2561565,0.256327,0.259457,0.2596865,0.266275,0.269566
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,position_rmse_m,Sep7,0.12317130120405535,0.00023402091937651696,0.12291577890152408,0.12337520075159822,3,9,609,0.2600276666666667,0.0041180386709711,0.2494149999999999,0.2561004,0.256324,0.259403,0.259554,0.2664285999999999,0.2695319999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,velocity_rmse_m_s,ALL,0.190107475523162,0.0022803425296854104,0.18748114214260414,0.19158417136471867,3,17,1240,0.2600281306451613,0.0041614228412441,0.249182,0.2561428999999999,0.256326,0.2594345,0.25964225,0.26641005,0.269566
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,velocity_rmse_m_s,Sep17,0.1968965715897744,0.0005163694425978402,0.19630799387347853,0.19727344134861224,3,8,631,0.2600285784469097,0.0042061362098322,0.249182,0.2561565,0.256327,0.259457,0.2596865,0.266275,0.269566
evolution,Actual,middle,fixed_500ms_train_quantiles,13,0.26,velocity_rmse_m_s,Sep7,0.184072723463951,0.004634237082129183,0.178776876181708,0.18738521802359878,3,9,609,0.2600276666666667,0.0041180386709711,0.2494149999999999,0.2561004,0.256324,0.259403,0.259554,0.2664285999999999,0.2695319999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,attitude_error_deg,ALL,2.6010254026029718,0.011919031751815936,2.5888370588330623,2.612655504853337,3,17,1240,0.2800088322580645,0.0037899592961658,0.269422,0.27589595,0.2760734999999999,0.279411,0.27965025,0.2859251,0.289625
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,attitude_error_deg,Sep17,2.748394443014414,0.015350765437334655,2.738441041587545,2.7660732439297346,3,8,631,0.280023854199683,0.0038579187383104,0.269422,0.2759074999999999,0.2760465,0.279435,0.279703,0.28593,0.289525
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,attitude_error_deg,Sep7,2.4700307000150237,0.012304172228846999,2.4558557408290778,2.4779521779861198,3,9,609,0.2799932676518883,0.0037213421190118,0.2754989999999999,0.2758868,0.27618,0.279379,0.279535,0.2859156,0.289625
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,body_rate_rmse_rad_s,ALL,0.5653183846218651,0.005180078253458919,0.5621559211501083,0.5712964708361532,3,17,1240,0.2800088322580645,0.0037899592961658,0.269422,0.27589595,0.2760734999999999,0.279411,0.27965025,0.2859251,0.289625
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,body_rate_rmse_rad_s,Sep17,0.5238948132555291,0.008501238616186332,0.5172729927644975,0.5334814448179735,3,8,631,0.280023854199683,0.0038579187383104,0.269422,0.2759074999999999,0.2760465,0.279435,0.279703,0.28593,0.289525
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,body_rate_rmse_rad_s,Sep7,0.6021393369474971,0.0030936333642339548,0.5988011824532123,0.6049098272967571,3,9,609,0.2799932676518883,0.0037213421190118,0.2754989999999999,0.2758868,0.27618,0.279379,0.279535,0.2859156,0.289625
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,position_rmse_m,ALL,0.09532550370134403,0.0005581940718495079,0.09473197179876752,0.0958399173779038,3,17,1240,0.2800088322580645,0.0037899592961658,0.269422,0.27589595,0.2760734999999999,0.279411,0.27965025,0.2859251,0.289625
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,position_rmse_m,Sep17,0.05209913381332656,0.0009434834941747022,0.051120175244571145,0.05300260729364833,3,8,631,0.280023854199683,0.0038579187383104,0.269422,0.2759074999999999,0.2760465,0.279435,0.279703,0.28593,0.289525
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,position_rmse_m,Sep7,0.133748943601804,0.00022154836639802595,0.13349801318027543,0.13391752634168644,3,9,609,0.2799932676518883,0.0037213421190118,0.2754989999999999,0.2758868,0.27618,0.279379,0.279535,0.2859156,0.289625
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,velocity_rmse_m_s,ALL,0.20185503954371278,0.0021122486324613543,0.1994314361158177,0.2033039153042286,3,17,1240,0.2800088322580645,0.0037899592961658,0.269422,0.27589595,0.2760734999999999,0.279411,0.27965025,0.2859251,0.289625
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,velocity_rmse_m_s,Sep17,0.20912682038708885,0.0005943312078826099,0.2085473692847667,0.20973499043840094,3,8,631,0.280023854199683,0.0038579187383104,0.269422,0.2759074999999999,0.2760465,0.279435,0.279703,0.28593,0.289525
evolution,Actual,middle,fixed_500ms_train_quantiles,14,0.28,velocity_rmse_m_s,Sep7,0.1953912343496007,0.0040614108790847335,0.19083884471823445,0.198643067321528,3,9,609,0.2799932676518883,0.0037213421190118,0.2754989999999999,0.2758868,0.27618,0.279379,0.279535,0.2859156,0.289625
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,attitude_error_deg,ALL,2.748484255824454,0.009836641010215216,2.7402879718750404,2.7593923319713305,3,17,1240,0.2999921879032258,0.0044868174724236,0.28909,0.2954598500000001,0.29575375,0.2993814999999999,0.3054547499999999,0.3058920499999999,0.309537
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,attitude_error_deg,Sep17,2.903933115365535,0.012277947124451509,2.894083814566196,2.917689042055409,3,8,631,0.2998748415213946,0.0045492902649234,0.28909,0.2954164999999999,0.295738,0.299389,0.3054515,0.3058195,0.309535
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,attitude_error_deg,Sep7,2.6103074917879376,0.010667430514567908,2.5982981784528554,2.618684145229927,3,9,609,0.3001137733990147,0.0044216067674324,0.2892039999999999,0.2954696,0.295804,0.299368,0.30546,0.3090255999999999,0.309537
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,body_rate_rmse_rad_s,ALL,0.5604931881988818,0.003665123860154949,0.5573924304148147,0.5645379826103684,3,17,1240,0.2999921879032258,0.0044868174724236,0.28909,0.2954598500000001,0.29575375,0.2993814999999999,0.3054547499999999,0.3058920499999999,0.309537
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,body_rate_rmse_rad_s,Sep17,0.5266395268687194,0.005558622890624511,0.5212411708835271,0.5323456306889721,3,8,631,0.2998748415213946,0.0045492902649234,0.28909,0.2954164999999999,0.295738,0.299389,0.3054515,0.3058195,0.309535
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,body_rate_rmse_rad_s,Sep7,0.5905853316034707,0.002235429969210728,0.589075704938399,0.5931534065404983,3,9,609,0.3001137733990147,0.0044216067674324,0.2892039999999999,0.2954696,0.295804,0.299368,0.30546,0.3090255999999999,0.309537
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,position_rmse_m,ALL,0.10300796025604296,0.0005792197528690851,0.10239837316907739,0.10355107754921794,3,17,1240,0.2999921879032258,0.0044868174724236,0.28909,0.2954598500000001,0.29575375,0.2993814999999999,0.3054547499999999,0.3058920499999999,0.309537
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,position_rmse_m,Sep17,0.05674891944938113,0.0010612877888805787,0.05567369041197605,0.05779569372559376,3,8,631,0.2998748415213946,0.0045492902649234,0.28909,0.2954164999999999,0.295738,0.299389,0.3054515,0.3058195,0.309535
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,position_rmse_m,Sep7,0.14412710763974237,0.0001694838315812087,0.14393142450872304,0.1442273685736202,3,9,609,0.3001137733990147,0.0044216067674324,0.2892039999999999,0.2954696,0.295804,0.299368,0.30546,0.3090255999999999,0.309537
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,velocity_rmse_m_s,ALL,0.2140776721094423,0.0027597371616187795,0.2108919016352897,0.21573612460765354,3,17,1240,0.2999921879032258,0.0044868174724236,0.28909,0.2954598500000001,0.29575375,0.2993814999999999,0.3054547499999999,0.3058920499999999,0.309537
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,velocity_rmse_m_s,Sep17,0.22223988222289293,0.001922405677145258,0.2205607993405152,0.22433686316286489,3,8,631,0.2998748415213946,0.0045492902649234,0.28909,0.2954164999999999,0.295738,0.299389,0.3054515,0.3058195,0.309535
evolution,Actual,middle,fixed_500ms_train_quantiles,15,0.3,velocity_rmse_m_s,Sep7,0.2068223742308196,0.004042874446500676,0.2022973258973115,0.2100787731254594,3,9,609,0.3001137733990147,0.0044216067674324,0.2892039999999999,0.2954696,0.295804,0.299368,0.30546,0.3090255999999999,0.309537
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,attitude_error_deg,ALL,2.8977450387642385,0.010446357410755365,2.8869154963485677,2.9077605861515496,3,17,1240,0.3199394653225806,0.0044295788658267,0.309051,0.3152197,0.3155685,0.3193419999999999,0.3251794999999999,0.32576825,0.3295069999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,attitude_error_deg,Sep17,3.064693348562287,0.01390527834719128,3.055462969282844,3.0806864483651752,3,8,631,0.3199106561014263,0.0044788362037784,0.309051,0.315269,0.315583,0.319354,0.325202,0.3256319999999999,0.3295069999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,attitude_error_deg,Sep7,2.749346541165973,0.010704743681544308,2.7370955204069887,2.756895394462603,3,9,609,0.319969315270936,0.0043814385899549,0.309244,0.315211,0.31555,0.3193229999999999,0.3251679999999999,0.3290514,0.329413
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,body_rate_rmse_rad_s,ALL,0.6111559175915128,0.003530573285474448,0.6075429402355884,0.6145978706357298,3,17,1240,0.3199394653225806,0.0044295788658267,0.309051,0.3152197,0.3155685,0.3193419999999999,0.3251794999999999,0.32576825,0.3295069999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,body_rate_rmse_rad_s,Sep17,0.5473723082443497,0.004422768841912916,0.5436260447855708,0.5522512704416895,3,8,631,0.3199106561014263,0.0044788362037784,0.309051,0.315269,0.315583,0.319354,0.325202,0.3256319999999999,0.3295069999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,body_rate_rmse_rad_s,Sep7,0.6678524592334356,0.0030549701026126117,0.6643579584133819,0.67001707080821,3,9,609,0.319969315270936,0.0043814385899549,0.309244,0.315211,0.31555,0.3193229999999999,0.3251679999999999,0.3290514,0.329413
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,position_rmse_m,ALL,0.11075285221655395,0.0006017783373432409,0.11011526870692354,0.11131091916540546,3,17,1240,0.3199394653225806,0.0044295788658267,0.309051,0.3152197,0.3155685,0.3193419999999999,0.3251794999999999,0.32576825,0.3295069999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,position_rmse_m,Sep17,0.06157663724824743,0.001167664038983617,0.060399796714130274,0.06273490317500666,3,8,631,0.3199106561014263,0.0044788362037784,0.309051,0.315269,0.315583,0.319354,0.325202,0.3256319999999999,0.3295069999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,position_rmse_m,Sep7,0.1544650432994931,0.00014750667715672495,0.1543067993671842,0.15459873048553513,3,9,609,0.319969315270936,0.0043814385899549,0.309244,0.315211,0.31555,0.3193229999999999,0.3251679999999999,0.3290514,0.329413
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,velocity_rmse_m_s,ALL,0.2266512671206681,0.0031121857294841467,0.22308298626443915,0.22880449942502373,3,17,1240,0.3199394653225806,0.0044295788658267,0.309051,0.3152197,0.3155685,0.3193419999999999,0.3251794999999999,0.32576825,0.3295069999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,velocity_rmse_m_s,Sep17,0.23506037694662882,0.0030340201001383214,0.23282022112477396,0.23851316881095916,3,8,631,0.3199106561014263,0.0044788362037784,0.309051,0.315269,0.315583,0.319354,0.325202,0.3256319999999999,0.3295069999999999
evolution,Actual,middle,fixed_500ms_train_quantiles,16,0.32,velocity_rmse_m_s,Sep7,0.2191765028309253,0.004336810453239841,0.214427666388586,0.2229272710222199,3,9,609,0.319969315270936,0.0043814385899549,0.309244,0.315211,0.31555,0.3193229999999999,0.3251679999999999,0.3290514,0.329413
evolution,Actual,middle,fixed_500ms_train_quantiles,17,0.34,attitude_error_deg,ALL,3.0446369998378766,0.012541474490721113,3.030255135139287,3.0532976458480583,3,17,1240,0.340095689516129,0.0038770010550895,0.3346559999999999,0.335056,0.3390324999999999,0.3393045,0.3449112499999999,0.3451858499999999,0.349423
evolution,Actual,middle,fixed_500ms_train_quantiles,17,0.34,attitude_error_deg,Sep17,3.221126594626453,0.02008505299220718,3.2050026816691117,3.243625445747249,3,8,631,0.3400955927099841,0.0038925319887006,0.3346569999999999,0.33507,0.3391555,0.3393119999999999,0.3449164999999999,0.3451634999999999,0.349405
evolution,Actual,middle,fixed_500ms_train_quantiles,17,0.34,attitude_error_deg,Sep7,2.8877573600258084,0.014988605034999877,2.8749239826683306,2.9042307181380953,3,9,609,0.340095789819376,0.0038640425779961,0.3346559999999999,0.3350326,0.3390199999999999,0.339289,0.344905,0.345221,0.349423
evolution,Actual,middle,fixed_500ms_train_quantiles,17,0.34,body_rate_rmse_rad_s,ALL,0.5654276957364606,0.0019054243066516337,0.5633723061433242,0.5671352228680194,3,17,1240,0.340095689516129,0.0038770010550895,0.3346559999999999,0.335056,0.3390324999999999,0.3393045,0.3449112499999999,0.3451858499999999,0.349423
evolution,Actual,middle,fixed_500ms_train_quantiles,17,0.34,body_rate_rmse_rad_s,Sep17,0.5477972972517181,0.005320097000793022,0.5426205126206002,0.553249970936157,3,8,631,0.3400955927099841,0.0038925319887006,0.3346569999999999,0.33507,0.3391555,0.3393119999999999,0.3449164999999999,0.3451634999999999,0.349405
evolution,Actual,middle,fixed_500ms_train_quantiles,17,0.34,body_rate_rmse_rad_s,Sep7,0.5810991610562316,0.0014072352105492674,0.5794776690296749,0.5820014693088299,3,9,609,0.340095789819376,0.0038640425779961,0.3346559999999999,0.3350326,0.3390199999999999,0.339289,0.344905,0.345221,0.349423
evolution,Actual,middle,fixed_500ms_train_quantiles,17,0.34,position_rmse_m,ALL,0.11880073136500202,0.0006292118285176827,0.11813950290690789,0.11939209493690811,3,17,1240,0.340095689516129,0.0038770010550895,0.3346559999999999,0.335056,0.3390324999999999,0.3393045,0.3449112499999999,0.3451858499999999,0.349423
evolution,Actual,middle,fixed_500ms_train_quantiles,17,0.34,position_rmse_m,Sep17,0.06640082473544541,0.001293583578657444,0.06512631349013029,0.06771267230079586,3,8,631,0.3400955927099841,0.0038925319887006,0.3346569999999999,0.33507,0.3391555,0.3393119999999999,0.3449164999999999,0.3451634999999999,0.349405
evolution,Actual,middle,fixed_500ms_train_quantiles,17,0.34,position_rmse_m,Sep7,0.1653784261468301,0.00014690154867494435,0.16526233794404355,0.16554358099410557,3,9,609,0.340095789819376,0.0038640425779961,0.3346559999999999,0.3350326,0.3390199999999999,0.339289,0.344905,0.345221,0.349423
