seed,flight_id,cohort,horizon_s,n_windows,metric,value
42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,body_rate_p_rmse_rad_s,0.44066859677922476
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,body_rate_p_rmse_rad_s,0.4790275080135602
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,body_rate_p_rmse_rad_s,0.48751307292245677
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,body_rate_p_rmse_rad_s,0.48023985277414055
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,body_rate_p_rmse_rad_s,0.5615573884625302
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,body_rate_p_rmse_rad_s,0.42182561423539433
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,body_rate_p_rmse_rad_s,0.4290094553332609
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,body_rate_p_rmse_rad_s,0.4086473989526132
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,body_rate_p_rmse_rad_s,0.3623808962011316
42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,body_rate_p_rmse_rad_s,0.423911974034681
42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,body_rate_p_rmse_rad_s,0.3745514520712674
42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,body_rate_p_rmse_rad_s,0.40819076562789797
42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,body_rate_p_rmse_rad_s,0.4950453922544916
42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,body_rate_p_rmse_rad_s,0.4120053276390275
42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,body_rate_p_rmse_rad_s,0.5374419859354896
42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,body_rate_p_rmse_rad_s,0.4738751904875866
42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,body_rate_p_rmse_rad_s,0.473483214158372
42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,body_rate_p_rmse_rad_s,0.5407950699204092
42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,body_rate_p_rmse_rad_s,0.47710142561648616
42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,body_rate_p_rmse_rad_s,0.5313128959592873
42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,body_rate_p_rmse_rad_s,0.5766945583245542
42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,body_rate_p_rmse_rad_s,0.4984031341690273
42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,body_rate_p_rmse_rad_s,0.5095747852440666
42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,body_rate_p_rmse_rad_s,0.5933349400865796
42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,body_rate_p_rmse_rad_s,0.5359550364967655
42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,body_rate_p_rmse_rad_s,0.5427778598358048
42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,body_rate_p_rmse_rad_s,0.5147349869954905
42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,body_rate_p_rmse_rad_s,0.5509960035093878
42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,body_rate_p_rmse_rad_s,0.5028844447221241
42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,body_rate_p_rmse_rad_s,0.4542202718088689
42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,body_rate_p_rmse_rad_s,0.5988792663090391
42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,body_rate_p_rmse_rad_s,0.7115719476148141
42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,body_rate_p_rmse_rad_s,0.579451110385574
42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,body_rate_p_rmse_rad_s,0.48172592909684214
42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,body_rate_p_rmse_rad_s,0.49947155811614374
42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,body_rate_p_rmse_rad_s,0.5464862264604556
42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,body_rate_p_rmse_rad_s,0.5556656209274422
42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,body_rate_p_rmse_rad_s,0.47211545707787456
42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,body_rate_p_rmse_rad_s,0.5886755698757736
42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,body_rate_p_rmse_rad_s,0.5283961270171824
42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,body_rate_p_rmse_rad_s,0.49641579037285105
42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,body_rate_p_rmse_rad_s,0.4897792720706277
42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,body_rate_p_rmse_rad_s,0.54588907195093
42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,body_rate_p_rmse_rad_s,0.5499795908172685
42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,body_rate_p_rmse_rad_s,0.5201140802630937
42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,body_rate_p_rmse_rad_s,0.4940142991310513
42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,body_rate_p_rmse_rad_s,0.5440135171150924
42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,body_rate_p_rmse_rad_s,0.548087701740645
42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,body_rate_p_rmse_rad_s,0.5684528226950893
42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,body_rate_p_rmse_rad_s,0.5641855471989291
42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,body_rate_p_rmse_rad_s,0.5080843712356726
42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,body_rate_p_rmse_rad_s,0.5270348594653131
42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,body_rate_p_rmse_rad_s,0.4920975964690577
42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,body_rate_p_rmse_rad_s,0.5214640251385109
42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,body_rate_p_rmse_rad_s,0.5027284368603955
42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,body_rate_p_rmse_rad_s,0.5219735269308314
42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,body_rate_p_rmse_rad_s,0.5816221207536912
17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,body_rate_q_rmse_rad_s,0.22595597409562837
17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,body_rate_q_rmse_rad_s,0.21322426971454347
17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,body_rate_q_rmse_rad_s,0.2290236012062069
17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,body_rate_q_rmse_rad_s,0.3557228351817772
17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,body_rate_q_rmse_rad_s,0.18719650004309624
17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,body_rate_q_rmse_rad_s,0.21379445441125666
17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,body_rate_q_rmse_rad_s,0.2369753493898945
17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,body_rate_q_rmse_rad_s,0.30158695733447943
17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,body_rate_q_rmse_rad_s,0.2004893402822789
17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,body_rate_q_rmse_rad_s,0.22311542941763446
17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,body_rate_q_rmse_rad_s,0.22971113722570416
17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,body_rate_q_rmse_rad_s,0.27099286859856453
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,body_rate_q_rmse_rad_s,0.23473577642862495
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,body_rate_q_rmse_rad_s,0.244374126096879
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,body_rate_q_rmse_rad_s,0.25723817475887994
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,body_rate_q_rmse_rad_s,0.299314464237024
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,body_rate_q_rmse_rad_s,0.2910439926607739
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,body_rate_q_rmse_rad_s,0.21576978752108
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,body_rate_q_rmse_rad_s,0.2330241148931336
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,body_rate_q_rmse_rad_s,0.2651005560016062
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,body_rate_q_rmse_rad_s,0.24541751478838528
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,body_rate_q_rmse_rad_s,0.205694066365441
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,body_rate_q_rmse_rad_s,0.22191354353377718
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,body_rate_q_rmse_rad_s,0.252683264093179
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,body_rate_q_rmse_rad_s,0.21433416392718782
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,body_rate_q_rmse_rad_s,0.24081377942233437
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,body_rate_q_rmse_rad_s,0.2203287119442763
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,body_rate_q_rmse_rad_s,0.26337101847874556
17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,body_rate_q_rmse_rad_s,0.23385204254363134
17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,body_rate_q_rmse_rad_s,0.22087066533168478
17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,body_rate_q_rmse_rad_s,0.2411718995145227
17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,body_rate_q_rmse_rad_s,0.335577149139525
17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,body_rate_q_rmse_rad_s,0.20202250218275786
17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,body_rate_q_rmse_rad_s,0.21409210530758488
17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,body_rate_q_rmse_rad_s,0.27544350763964404
17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,body_rate_q_rmse_rad_s,0.3281443336377889
17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,body_rate_q_rmse_rad_s,0.2254218704625809
17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,body_rate_q_rmse_rad_s,0.22103829952464585
17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,body_rate_q_rmse_rad_s,0.2614255816041486
17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,body_rate_q_rmse_rad_s,0.263378381397071
17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,body_rate_q_rmse_rad_s,0.23577403762854277
17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,body_rate_q_rmse_rad_s,0.20163354739146683
17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,body_rate_q_rmse_rad_s,0.21466545677900206
17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,body_rate_q_rmse_rad_s,0.2830917855543607
17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,body_rate_q_rmse_rad_s,0.212788629360327
17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,body_rate_q_rmse_rad_s,0.22351258207597274
17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,body_rate_q_rmse_rad_s,0.3125923838282644
17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,body_rate_q_rmse_rad_s,0.2877806771902082
17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,body_rate_q_rmse_rad_s,0.2516401090700663
17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,body_rate_q_rmse_rad_s,0.2041489913706895
17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,body_rate_q_rmse_rad_s,0.2572967857221741
17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,body_rate_q_rmse_rad_s,0.38533535311987244
17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,body_rate_q_rmse_rad_s,0.198774501959985
17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,body_rate_q_rmse_rad_s,0.24233387416475824
17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,body_rate_q_rmse_rad_s,0.25477579894277297
17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,body_rate_q_rmse_rad_s,0.32267272029408656
17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,body_rate_q_rmse_rad_s,0.21614532167912168
17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,body_rate_q_rmse_rad_s,0.19626780930155774
17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,body_rate_q_rmse_rad_s,0.21202668802888686
17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,body_rate_q_rmse_rad_s,0.25426353830677045
17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,body_rate_q_rmse_rad_s,0.2100236488827544
17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,body_rate_q_rmse_rad_s,0.18249067840058272
17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,body_rate_q_rmse_rad_s,0.26054383919149904
17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,body_rate_q_rmse_rad_s,0.2540724317328501
17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,body_rate_q_rmse_rad_s,0.189819004246854
17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,body_rate_q_rmse_rad_s,0.22568962728577177
17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,body_rate_q_rmse_rad_s,0.22147203971927565
17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,body_rate_q_rmse_rad_s,0.2869088052540715
23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,body_rate_q_rmse_rad_s,0.24597248216044956
23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,body_rate_q_rmse_rad_s,0.21133227949399705
23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,body_rate_q_rmse_rad_s,0.2649824374579102
23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,body_rate_q_rmse_rad_s,0.45077982998949756
23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,body_rate_q_rmse_rad_s,0.19925075787020302
23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,body_rate_q_rmse_rad_s,0.2413494033728994
23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,body_rate_q_rmse_rad_s,0.27066928263913376
23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,body_rate_q_rmse_rad_s,0.3747179819650113
23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,body_rate_q_rmse_rad_s,0.19714062430629073
23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,body_rate_q_rmse_rad_s,0.23639890584298828
23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,body_rate_q_rmse_rad_s,0.2524025598079838
23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,body_rate_q_rmse_rad_s,0.29905550553210597
23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,body_rate_q_rmse_rad_s,0.2375695925052097
23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,body_rate_q_rmse_rad_s,0.2596455938398359
23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,body_rate_q_rmse_rad_s,0.27998168240119625
23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,body_rate_q_rmse_rad_s,0.3690749730704936
23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,body_rate_q_rmse_rad_s,0.28126450006605397
23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,body_rate_q_rmse_rad_s,0.25977775496157984
23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,body_rate_q_rmse_rad_s,0.2645595730826317
23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,body_rate_q_rmse_rad_s,0.3318765769270231
23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,body_rate_q_rmse_rad_s,0.2622853856139816
23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,body_rate_q_rmse_rad_s,0.22955838386052596
23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,body_rate_q_rmse_rad_s,0.24818485518279523
23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,body_rate_q_rmse_rad_s,0.3000722454416523
23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,body_rate_q_rmse_rad_s,0.22827868241467777
23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,body_rate_q_rmse_rad_s,0.2686524832580765
23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,body_rate_q_rmse_rad_s,0.230963505953654
23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,body_rate_q_rmse_rad_s,0.30534257983835017
23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,body_rate_q_rmse_rad_s,0.23092204412640385
23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,body_rate_q_rmse_rad_s,0.24890164583243088
23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,body_rate_q_rmse_rad_s,0.2907848897554827
23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,body_rate_q_rmse_rad_s,0.4091739264755919
23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,body_rate_q_rmse_rad_s,0.21222789866528605
23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,body_rate_q_rmse_rad_s,0.21694471397177859
23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,body_rate_q_rmse_rad_s,0.25825887137446124
23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,body_rate_q_rmse_rad_s,0.30458079868742866
23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,body_rate_q_rmse_rad_s,0.23511627027788762
23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,body_rate_q_rmse_rad_s,0.21675875826909344
23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,body_rate_q_rmse_rad_s,0.24884355327623314
23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,body_rate_q_rmse_rad_s,0.2757507091944382
23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,body_rate_q_rmse_rad_s,0.25362425220668106
23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,body_rate_q_rmse_rad_s,0.21246477385493728
23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,body_rate_q_rmse_rad_s,0.21976618734702333
23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,body_rate_q_rmse_rad_s,0.28529494561681285
23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,body_rate_q_rmse_rad_s,0.2136591745194779
23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,body_rate_q_rmse_rad_s,0.21703766657634774
23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,body_rate_q_rmse_rad_s,0.30271347049339103
23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,body_rate_q_rmse_rad_s,0.29037111919066433
23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,body_rate_q_rmse_rad_s,0.2280132315651871
23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,body_rate_q_rmse_rad_s,0.202225587935755
23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,body_rate_q_rmse_rad_s,0.25018354303118284
23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,body_rate_q_rmse_rad_s,0.3779875397375156
23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,body_rate_q_rmse_rad_s,0.1914078156857397
23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,body_rate_q_rmse_rad_s,0.24032658862936587
23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,body_rate_q_rmse_rad_s,0.2511365581611607
23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,body_rate_q_rmse_rad_s,0.316092403804293
23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,body_rate_q_rmse_rad_s,0.22419936679728122
23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,body_rate_q_rmse_rad_s,0.20707169420067498
23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,body_rate_q_rmse_rad_s,0.21668367486448054
23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,body_rate_q_rmse_rad_s,0.2664312982543931
23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,body_rate_q_rmse_rad_s,0.21746346112082154
23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,body_rate_q_rmse_rad_s,0.19380748162055356
23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,body_rate_q_rmse_rad_s,0.26286268516071126
23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,body_rate_q_rmse_rad_s,0.2949549554135376
23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,body_rate_q_rmse_rad_s,0.1963549133372184
23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,body_rate_q_rmse_rad_s,0.23565010109937756
23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,body_rate_q_rmse_rad_s,0.23193390231250294
23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,body_rate_q_rmse_rad_s,0.30928843402423645
42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,body_rate_q_rmse_rad_s,0.22105868627935427
42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,body_rate_q_rmse_rad_s,0.21028556948660534
42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,body_rate_q_rmse_rad_s,0.23659440508778237
42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,body_rate_q_rmse_rad_s,0.338681321649784
42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,body_rate_q_rmse_rad_s,0.18253431897885758
42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,body_rate_q_rmse_rad_s,0.24519016491114268
42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,body_rate_q_rmse_rad_s,0.27084921644678034
42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,body_rate_q_rmse_rad_s,0.30785786421633504
42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,body_rate_q_rmse_rad_s,0.202046324386673
42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,body_rate_q_rmse_rad_s,0.20577426744590205
42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,body_rate_q_rmse_rad_s,0.22676328930398368
42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,body_rate_q_rmse_rad_s,0.27972810370559165
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,body_rate_q_rmse_rad_s,0.21949138087481543
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,body_rate_q_rmse_rad_s,0.2518123460617678
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,body_rate_q_rmse_rad_s,0.2567555496743069
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,body_rate_q_rmse_rad_s,0.2850151938293753
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,body_rate_q_rmse_rad_s,0.29541493459874246
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,body_rate_q_rmse_rad_s,0.22614216803665313
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,body_rate_q_rmse_rad_s,0.23885097186227536
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,body_rate_q_rmse_rad_s,0.2612304229482616
