group,horizon_s,axis,log_id,n,rmse,abs_error_p95,mean_seed_std,coverage_2std
prefix_supported,0.2,r,2026.9.7/log_26_2026-9-7-06-30-26.ulg,126,0.14595845291487786,0.27964186295866966,0.01790287831177707,0.2222222222222222
prefix_supported,0.2,r,2026.9.7/log_27_2026-9-7-06-37-24.ulg,118,0.11547926546696474,0.20341380042955276,0.020403067614089797,0.23728813559322035
prefix_supported,0.2,r,2026.9.7/log_28_2026-9-7-06-44-02.ulg,108,0.1223536067051913,0.24377847835421534,0.017284883934071175,0.25925925925925924
prefix_supported,0.2,r,2026.9.7/log_29_2026-9-7-06-51-04.ulg,168,0.09294825947044683,0.17849531732499602,0.023128949213708328,0.3333333333333333
prefix_supported,0.2,r,2026.9.7/log_30_2026-9-7-06-58-22.ulg,123,0.12302764805350981,0.22329252976924172,0.01993635034771918,0.22764227642276422
prefix_supported,0.2,r,9.17数据/log_10_2026-9-17-06-34-34.ulg,80,0.12035948768520503,0.2519836530089378,0.0221508875066537,0.275
prefix_supported,0.2,r,9.17数据/log_11_2026-9-17-06-40-30.ulg,92,0.1331339251046974,0.25033692494034765,0.021494759898958615,0.20652173913043478
prefix_supported,0.2,r,9.17数据/log_12_2026-9-17-06-46-02.ulg,105,0.1160241168430755,0.2373808007687329,0.02193571908013057,0.2761904761904762
prefix_supported,0.2,r,9.17数据/log_13_2026-9-17-06-52-30.ulg,82,0.14534591077527712,0.28559108749032025,0.023090219454954836,0.2682926829268293
prefix_supported,0.2,r,9.17数据/log_6_2026-9-17-06-02-24.ulg,103,0.13118471208555776,0.2358411435037851,0.019730204299430378,0.21359223300970873
prefix_supported,0.2,r,9.17数据/log_7_2026-9-17-06-12-16.ulg,82,0.13978285375689503,0.27525723874568947,0.02058366781241982,0.2073170731707317
prefix_supported,0.2,r,9.17数据/log_8_2026-9-17-06-17-52.ulg,108,0.13637245925498298,0.28600006774067865,0.022832320963847092,0.25925925925925924
prefix_supported,0.2,r,9.17数据/log_9_2026-9-17-06-28-10.ulg,76,0.1365521599663424,0.26812468469142914,0.023980371487860138,0.3026315789473684
prefix_supported,0.2,vx,2026.9.7/log_21_2026-9-7-05-54-56.ulg,129,0.057765301451880344,0.11071724891662596,0.02188855541897835,0.5038759689922481
prefix_supported,0.2,vx,2026.9.7/log_22_2026-9-7-06-01-40.ulg,149,0.06650637184622958,0.12980108261108397,0.02223962178986873,0.5234899328859061
prefix_supported,0.2,vx,2026.9.7/log_23_2026-9-7-06-09-22.ulg,126,0.0604892573832025,0.1202237606048584,0.024564069874488323,0.5317460317460317
prefix_supported,0.2,vx,2026.9.7/log_24_2026-9-7-06-16-04.ulg,116,0.0712836331888967,0.13524839282035828,0.02343987212786369,0.4396551724137931
prefix_supported,0.2,vx,2026.9.7/log_26_2026-9-7-06-30-26.ulg,126,0.05323120136942708,0.10373485088348389,0.020925865067005403,0.5158730158730159
prefix_supported,0.2,vx,2026.9.7/log_27_2026-9-7-06-37-24.ulg,118,0.049827552239545346,0.10155495405197142,0.019807032659536778,0.5677966101694916
prefix_supported,0.2,vx,2026.9.7/log_28_2026-9-7-06-44-02.ulg,108,0.06755721418045574,0.12318556308746335,0.018875084775622632,0.39814814814814814
prefix_supported,0.2,vx,2026.9.7/log_29_2026-9-7-06-51-04.ulg,168,0.05712604933886848,0.10542992353439333,0.021929903438924803,0.5238095238095238
prefix_supported,0.2,vx,2026.9.7/log_30_2026-9-7-06-58-22.ulg,123,0.07731049527716193,0.15545053482055654,0.022070000840053047,0.36585365853658536
prefix_supported,0.2,vx,9.17数据/log_10_2026-9-17-06-34-34.ulg,80,0.06490637679271745,0.12740671634674072,0.021724150051212594,0.375
prefix_supported,0.2,vx,9.17数据/log_11_2026-9-17-06-40-30.ulg,92,0.07693145850628692,0.14369504451751708,0.02092344491230435,0.358695652173913
prefix_supported,0.2,vx,9.17数据/log_12_2026-9-17-06-46-02.ulg,105,0.06495672774997122,0.1274015426635742,0.021599662456690347,0.49523809523809526
prefix_supported,0.2,vx,9.17数据/log_13_2026-9-17-06-52-30.ulg,82,0.06852553434493126,0.11826426982879641,0.02421983403485132,0.43902439024390244
prefix_supported,0.2,vx,9.17数据/log_6_2026-9-17-06-02-24.ulg,103,0.06055866345079905,0.11656336784362786,0.020354883818120038,0.47572815533980584
prefix_supported,0.2,vx,9.17数据/log_7_2026-9-17-06-12-16.ulg,82,0.06402197938907894,0.11900129318237308,0.022842292873375834,0.4878048780487805
prefix_supported,0.2,vx,9.17数据/log_8_2026-9-17-06-17-52.ulg,108,0.06669784214113526,0.136125636100769,0.021688222156748194,0.42592592592592593
prefix_supported,0.2,vx,9.17数据/log_9_2026-9-17-06-28-10.ulg,76,0.06805130744679264,0.12406814098358154,0.02332275886979966,0.47368421052631576
prefix_supported,0.2,vy,2026.9.7/log_21_2026-9-7-05-54-56.ulg,129,0.052312486141336885,0.10865331292152404,0.01976233567404746,0.46511627906976744
prefix_supported,0.2,vy,2026.9.7/log_22_2026-9-7-06-01-40.ulg,149,0.06067950527766049,0.12400522232055662,0.021961910072772428,0.46308724832214765
prefix_supported,0.2,vy,2026.9.7/log_23_2026-9-7-06-09-22.ulg,126,0.06228916922436943,0.12238675355911255,0.02096676867899558,0.48412698412698413
prefix_supported,0.2,vy,2026.9.7/log_24_2026-9-7-06-16-04.ulg,116,0.06937062917612384,0.13757479190826416,0.02297574776952748,0.5086206896551724
prefix_supported,0.2,vy,2026.9.7/log_26_2026-9-7-06-30-26.ulg,126,0.05266297441454052,0.09761083126068115,0.018618920366705715,0.49206349206349204
prefix_supported,0.2,vy,2026.9.7/log_27_2026-9-7-06-37-24.ulg,118,0.06184363218006943,0.11879694461822507,0.01952422810189658,0.4152542372881356
prefix_supported,0.2,vy,2026.9.7/log_28_2026-9-7-06-44-02.ulg,108,0.0595480781052683,0.11671462059020984,0.01783606864221397,0.4351851851851852
prefix_supported,0.2,vy,2026.9.7/log_29_2026-9-7-06-51-04.ulg,168,0.05702546352361508,0.10448331832885743,0.020901371819865695,0.47023809523809523
prefix_supported,0.2,vy,2026.9.7/log_30_2026-9-7-06-58-22.ulg,123,0.08281567768248392,0.1823229789733885,0.019843756823386252,0.42276422764227645
prefix_supported,0.2,vy,9.17数据/log_10_2026-9-17-06-34-34.ulg,80,0.06866942288363766,0.14632329940795896,0.01771939081593305,0.3625
prefix_supported,0.2,vy,9.17数据/log_11_2026-9-17-06-40-30.ulg,92,0.08746789411791298,0.16519453823566438,0.02258434268324768,0.3695652173913043
prefix_supported,0.2,vy,9.17数据/log_12_2026-9-17-06-46-02.ulg,105,0.055921916978423476,0.10236816406249999,0.020437240128584735,0.5142857142857142
prefix_supported,0.2,vy,9.17数据/log_13_2026-9-17-06-52-30.ulg,82,0.057931977436898104,0.11238937973976136,0.025316341180815823,0.5487804878048781
prefix_supported,0.2,vy,9.17数据/log_6_2026-9-17-06-02-24.ulg,103,0.058989066951265594,0.11938309669494628,0.019256788427195068,0.4854368932038835
prefix_supported,0.2,vy,9.17数据/log_7_2026-9-17-06-12-16.ulg,82,0.04989268649000874,0.08695960640907288,0.018808368015123512,0.4634146341463415
prefix_supported,0.2,vy,9.17数据/log_8_2026-9-17-06-17-52.ulg,108,0.058381121030085685,0.11949291201308368,0.019421804936860146,0.49074074074074076
prefix_supported,0.2,vy,9.17数据/log_9_2026-9-17-06-28-10.ulg,76,0.05106371466519004,0.0990139339119196,0.019875988196903154,0.47368421052631576
prefix_supported,0.2,vz,2026.9.7/log_21_2026-9-7-05-54-56.ulg,129,0.11530575446736337,0.21437788009643544,0.03438376303343305,0.4108527131782946
prefix_supported,0.2,vz,2026.9.7/log_22_2026-9-7-06-01-40.ulg,149,0.1339121398520881,0.2638599038124084,0.03358859546731533,0.3959731543624161
prefix_supported,0.2,vz,2026.9.7/log_23_2026-9-7-06-09-22.ulg,126,0.1298374592355114,0.2550031468272209,0.03305389557640781,0.31746031746031744
prefix_supported,0.2,vz,2026.9.7/log_24_2026-9-7-06-16-04.ulg,116,0.11721136914326978,0.22538230568170547,0.03793417367584882,0.45689655172413796
prefix_supported,0.2,vz,2026.9.7/log_26_2026-9-7-06-30-26.ulg,126,0.08805504141481084,0.16281241923570633,0.02968610745485737,0.5
prefix_supported,0.2,vz,2026.9.7/log_27_2026-9-7-06-37-24.ulg,118,0.08997905448677934,0.17366561591625196,0.03131551278621412,0.4576271186440678
prefix_supported,0.2,vz,2026.9.7/log_28_2026-9-7-06-44-02.ulg,108,0.11417932949870246,0.23207609467208384,0.031230930173854417,0.42592592592592593
prefix_supported,0.2,vz,2026.9.7/log_29_2026-9-7-06-51-04.ulg,168,0.08931589905284429,0.17062774971127512,0.03810223966705109,0.5416666666666666
prefix_supported,0.2,vz,2026.9.7/log_30_2026-9-7-06-58-22.ulg,123,0.10163619726836802,0.18135036528110504,0.0348602549340661,0.4878048780487805
prefix_supported,0.2,vz,9.17数据/log_10_2026-9-17-06-34-34.ulg,80,0.1422501082674561,0.3041736330371349,0.03876221564287135,0.425
prefix_supported,0.2,vz,9.17数据/log_11_2026-9-17-06-40-30.ulg,92,0.13338693709776184,0.24032362997531892,0.039199171555087474,0.32608695652173914
prefix_supported,0.2,vz,9.17数据/log_12_2026-9-17-06-46-02.ulg,105,0.13030844534467512,0.25183408856391903,0.036141895392324146,0.3619047619047619
prefix_supported,0.2,vz,9.17数据/log_13_2026-9-17-06-52-30.ulg,82,0.14603591744498695,0.2878429859876633,0.03917904904986557,0.45121951219512196
prefix_supported,0.2,vz,9.17数据/log_6_2026-9-17-06-02-24.ulg,103,0.11919368886014092,0.25032118260860436,0.031354817184830665,0.3786407766990291
prefix_supported,0.2,vz,9.17数据/log_7_2026-9-17-06-12-16.ulg,82,0.13089416490171452,0.27861764132976535,0.029892238792878556,0.32926829268292684
prefix_supported,0.2,vz,9.17数据/log_8_2026-9-17-06-17-52.ulg,108,0.14326102883006528,0.26944569051265715,0.037013241684586744,0.37037037037037035
prefix_supported,0.2,vz,9.17数据/log_9_2026-9-17-06-28-10.ulg,76,0.12048194481098116,0.2208408173173666,0.03799834912071229,0.4342105263157895
prefix_supported,0.5,p,2026.9.7/log_21_2026-9-7-05-54-56.ulg,113,0.5375772527383638,1.258077871799468,0.05386235614632391,0.2743362831858407
prefix_supported,0.5,p,2026.9.7/log_22_2026-9-7-06-01-40.ulg,138,0.5201934191576265,0.9662173286080368,0.057277694826181384,0.21014492753623187
prefix_supported,0.5,p,2026.9.7/log_23_2026-9-7-06-09-22.ulg,115,0.6270695795239126,1.3609531402587889,0.054502295422299125,0.13043478260869565
prefix_supported,0.5,p,2026.9.7/log_24_2026-9-7-06-16-04.ulg,104,0.5369316531626813,1.075556805729866,0.051163534897138443,0.2403846153846154
prefix_supported,0.5,p,2026.9.7/log_26_2026-9-7-06-30-26.ulg,116,0.5477128028017056,0.9920904114842415,0.0492572311452563,0.1724137931034483
prefix_supported,0.5,p,2026.9.7/log_27_2026-9-7-06-37-24.ulg,106,0.5416538863053914,1.1604497209191322,0.051849694320338605,0.2169811320754717
prefix_supported,0.5,p,2026.9.7/log_28_2026-9-7-06-44-02.ulg,98,0.5022680906887248,0.9018189042806615,0.04620896484112584,0.14285714285714285
prefix_supported,0.5,p,2026.9.7/log_29_2026-9-7-06-51-04.ulg,151,0.41148941963367897,0.7011881768703461,0.06068546213277958,0.19205298013245034
prefix_supported,0.5,p,2026.9.7/log_30_2026-9-7-06-58-22.ulg,113,0.5138012923403362,0.8350649401545521,0.053424939464355115,0.21238938053097345
prefix_supported,0.5,p,9.17数据/log_10_2026-9-17-06-34-34.ulg,71,0.5182204320587739,1.1641620472073555,0.05794156098195715,0.2112676056338028
prefix_supported,0.5,p,9.17数据/log_11_2026-9-17-06-40-30.ulg,79,0.4872423999027949,1.0769032850861544,0.056073558802175245,0.16455696202531644
prefix_supported,0.5,p,9.17数据/log_12_2026-9-17-06-46-02.ulg,96,0.4882010484787351,1.1348075717687607,0.047991242021844564,0.19791666666666666
prefix_supported,0.5,p,9.17数据/log_13_2026-9-17-06-52-30.ulg,69,0.44311948494446673,0.8939637079834936,0.061823429099167916,0.2608695652173913
prefix_supported,0.5,p,9.17数据/log_6_2026-9-17-06-02-24.ulg,82,0.3587660455537561,0.6663724996149542,0.05435514243516797,0.2073170731707317
prefix_supported,0.5,p,9.17数据/log_7_2026-9-17-06-12-16.ulg,72,0.39197445378423834,0.7980487249791622,0.06792193718950106,0.2361111111111111
prefix_supported,0.5,p,9.17数据/log_8_2026-9-17-06-17-52.ulg,92,0.44947413614523146,0.9300426535308361,0.059244595990517575,0.17391304347826086
prefix_supported,0.5,p,9.17数据/log_9_2026-9-17-06-28-10.ulg,63,0.4372027437724419,0.847709935903549,0.06911679686760912,0.25396825396825395
prefix_supported,0.5,q,2026.9.7/log_21_2026-9-7-05-54-56.ulg,113,0.2139506708182107,0.4021152257919311,0.05713629433590068,0.3893805309734513
prefix_supported,0.5,q,2026.9.7/log_22_2026-9-7-06-01-40.ulg,138,0.21890056057748464,0.40168012380599977,0.05457048441277928,0.32608695652173914
prefix_supported,0.5,q,2026.9.7/log_23_2026-9-7-06-09-22.ulg,115,0.2037750196214513,0.4144478626549244,0.054452761869884854,0.3565217391304348
prefix_supported,0.5,q,2026.9.7/log_24_2026-9-7-06-16-04.ulg,104,0.24203117272156824,0.4902951829135415,0.05194627763161315,0.33653846153846156
prefix_supported,0.5,q,2026.9.7/log_26_2026-9-7-06-30-26.ulg,116,0.2407134801425907,0.4682826679199934,0.05179148492731635,0.3017241379310345
prefix_supported,0.5,q,2026.9.7/log_27_2026-9-7-06-37-24.ulg,106,0.26186074984865354,0.5024065673351288,0.051426436731875996,0.29245283018867924
prefix_supported,0.5,q,2026.9.7/log_28_2026-9-7-06-44-02.ulg,98,0.18581873772515603,0.3212273847311735,0.045552557864987776,0.35714285714285715
prefix_supported,0.5,q,2026.9.7/log_29_2026-9-7-06-51-04.ulg,151,0.2121681918502629,0.41227753460407257,0.0481166572262864,0.33112582781456956
prefix_supported,0.5,q,2026.9.7/log_30_2026-9-7-06-58-22.ulg,113,0.19627264447326254,0.39892017245292666,0.04847206178529367,0.35398230088495575
prefix_supported,0.5,q,9.17数据/log_10_2026-9-17-06-34-34.ulg,71,0.22699627911082135,0.5337390080094337,0.06013212573589523,0.36619718309859156
prefix_supported,0.5,q,9.17数据/log_11_2026-9-17-06-40-30.ulg,79,0.18935856446159624,0.35897412002086637,0.04734296554683573,0.2911392405063291
prefix_supported,0.5,q,9.17数据/log_12_2026-9-17-06-46-02.ulg,96,0.19936253237569676,0.40259625762701035,0.04845686278671102,0.3125
prefix_supported,0.5,q,9.17数据/log_13_2026-9-17-06-52-30.ulg,69,0.25582498954393257,0.5656617909669875,0.05905919783585296,0.34782608695652173
prefix_supported,0.5,q,9.17数据/log_6_2026-9-17-06-02-24.ulg,82,0.21601373230158485,0.4813785227015617,0.04896050199209653,0.3170731707317073
prefix_supported,0.5,q,9.17数据/log_7_2026-9-17-06-12-16.ulg,72,0.20987715378930197,0.38096954300999647,0.049607378987264,0.3888888888888889
prefix_supported,0.5,q,9.17数据/log_8_2026-9-17-06-17-52.ulg,92,0.20285245801367943,0.39776564538478854,0.046960966232550944,0.3804347826086957
prefix_supported,0.5,q,9.17数据/log_9_2026-9-17-06-28-10.ulg,63,0.22727205515238003,0.38914911188185214,0.060539159780760646,0.2698412698412698
prefix_supported,0.5,r,2026.9.7/log_21_2026-9-7-05-54-56.ulg,113,0.15760303353302657,0.31237689852714523,0.01925565991635289,0.1415929203539823
prefix_supported,0.5,r,2026.9.7/log_22_2026-9-7-06-01-40.ulg,138,0.146465325755401,0.269791041687131,0.019274079709521223,0.13768115942028986
prefix_supported,0.5,r,2026.9.7/log_23_2026-9-7-06-09-22.ulg,115,0.14441217962706435,0.2943337246775627,0.021884479900644647,0.25217391304347825
prefix_supported,0.5,r,2026.9.7/log_24_2026-9-7-06-16-04.ulg,104,0.14235026692210503,0.2817647263407707,0.02288612408803373,0.23076923076923078
prefix_supported,0.5,r,2026.9.7/log_26_2026-9-7-06-30-26.ulg,116,0.12031159286753022,0.24519339576363564,0.022431221849944685,0.28448275862068967
prefix_supported,0.5,r,2026.9.7/log_27_2026-9-7-06-37-24.ulg,106,0.10777624521033385,0.22421848587691784,0.02074110736048591,0.2830188679245283
prefix_supported,0.5,r,2026.9.7/log_28_2026-9-7-06-44-02.ulg,98,0.11569332813087538,0.23070009388029572,0.021152335902386202,0.3469387755102041
prefix_supported,0.5,r,2026.9.7/log_29_2026-9-7-06-51-04.ulg,151,0.12376432215558814,0.23658992163836956,0.022680953147918296,0.23178807947019867
prefix_supported,0.5,r,2026.9.7/log_30_2026-9-7-06-58-22.ulg,113,0.11767681532376255,0.22352361772209398,0.01776139316622494,0.23008849557522124
prefix_supported,0.5,r,9.17数据/log_10_2026-9-17-06-34-34.ulg,71,0.14698780867207908,0.3115400094538927,0.03027705424653692,0.28169014084507044
prefix_supported,0.5,r,9.17数据/log_11_2026-9-17-06-40-30.ulg,79,0.14523618639148117,0.2719841748476028,0.026243262846573967,0.3291139240506329
prefix_supported,0.5,r,9.17数据/log_12_2026-9-17-06-46-02.ulg,96,0.15011140532156222,0.300039304420352,0.02614744601290646,0.3020833333333333
prefix_supported,0.5,r,9.17数据/log_13_2026-9-17-06-52-30.ulg,69,0.14103558614124903,0.2615433469414711,0.029881378411312914,0.2898550724637681
prefix_supported,0.5,r,9.17数据/log_6_2026-9-17-06-02-24.ulg,82,0.1405048340700167,0.26056100316345693,0.029499493620683614,0.3170731707317073
prefix_supported,0.5,r,9.17数据/log_7_2026-9-17-06-12-16.ulg,72,0.1470411763046002,0.30565959848463536,0.026006593319463343,0.16666666666666666
prefix_supported,0.5,r,9.17数据/log_8_2026-9-17-06-17-52.ulg,92,0.14872377604030798,0.25574496574699884,0.02472793464641188,0.29347826086956524
prefix_supported,0.5,r,9.17数据/log_9_2026-9-17-06-28-10.ulg,63,0.13998480551559722,0.2728290989995002,0.03066178869240847,0.2857142857142857
prefix_supported,0.5,vx,2026.9.7/log_21_2026-9-7-05-54-56.ulg,113,0.12734181663281294,0.23429594039916993,0.03558374654601939,0.35398230088495575
prefix_supported,0.5,vx,2026.9.7/log_22_2026-9-7-06-01-40.ulg,138,0.17396244469681368,0.322354531288147,0.038296251746681574,0.3115942028985507
prefix_supported,0.5,vx,2026.9.7/log_23_2026-9-7-06-09-22.ulg,115,0.1502969778747005,0.292760419845581,0.04162664503775641,0.3739130434782609
prefix_supported,0.5,vx,2026.9.7/log_24_2026-9-7-06-16-04.ulg,104,0.20213348489849606,0.40148370265960687,0.04665517895051784,0.3173076923076923
prefix_supported,0.5,vx,2026.9.7/log_26_2026-9-7-06-30-26.ulg,116,0.13349002440619295,0.25547218322753906,0.03383046299702499,0.3793103448275862
prefix_supported,0.5,vx,2026.9.7/log_27_2026-9-7-06-37-24.ulg,106,0.1317472791799615,0.25371384620666504,0.03462744436626642,0.42452830188679247
prefix_supported,0.5,vx,2026.9.7/log_28_2026-9-7-06-44-02.ulg,98,0.1753157538263769,0.3452511399984358,0.029481168985848943,0.32653061224489793
prefix_supported,0.5,vx,2026.9.7/log_29_2026-9-7-06-51-04.ulg,151,0.105748146727166,0.2008136510848999,0.041880301520103996,0.5562913907284768
prefix_supported,0.5,vx,2026.9.7/log_30_2026-9-7-06-58-22.ulg,113,0.17188046287105815,0.3475146293640136,0.03854607803573504,0.35398230088495575
prefix_supported,0.5,vx,9.17数据/log_10_2026-9-17-06-34-34.ulg,71,0.14442266552351082,0.293179988861084,0.04152135596742696,0.39436619718309857
prefix_supported,0.5,vx,9.17数据/log_11_2026-9-17-06-40-30.ulg,79,0.14411415465826583,0.24479286670684802,0.0412472325557231,0.3670886075949367
prefix_supported,0.5,vx,9.17数据/log_12_2026-9-17-06-46-02.ulg,96,0.13965877631684753,0.2637714743614197,0.04371912085137336,0.4375
prefix_supported,0.5,vx,9.17数据/log_13_2026-9-17-06-52-30.ulg,69,0.1606941543982167,0.30594339370727536,0.04554764747598599,0.3333333333333333
prefix_supported,0.5,vx,9.17数据/log_6_2026-9-17-06-02-24.ulg,82,0.12673629664493863,0.21036022901535034,0.038736161373011606,0.3780487804878049
prefix_supported,0.5,vx,9.17数据/log_7_2026-9-17-06-12-16.ulg,72,0.12942922163532564,0.23771462440490723,0.042372511747341475,0.4444444444444444
prefix_supported,0.5,vx,9.17数据/log_8_2026-9-17-06-17-52.ulg,92,0.14823745844005967,0.27882174104452134,0.04111810078109729,0.3695652173913043
prefix_supported,0.5,vx,9.17数据/log_9_2026-9-17-06-28-10.ulg,63,0.14276533878043626,0.2517235279083252,0.040630980786726806,0.4126984126984127
prefix_supported,0.5,vy,2026.9.7/log_21_2026-9-7-05-54-56.ulg,113,0.13065988621696684,0.2455182075500487,0.03263682701332087,0.36283185840707965
prefix_supported,0.5,vy,2026.9.7/log_22_2026-9-7-06-01-40.ulg,138,0.15202275179161176,0.3114739179611206,0.03563169186918812,0.3188405797101449
prefix_supported,0.5,vy,2026.9.7/log_23_2026-9-7-06-09-22.ulg,115,0.14726634294688098,0.2827008605003357,0.03902246190924334,0.4608695652173913
prefix_supported,0.5,vy,2026.9.7/log_24_2026-9-7-06-16-04.ulg,104,0.16003739740761536,0.29656879901885985,0.04387004819192012,0.3269230769230769
prefix_supported,0.5,vy,2026.9.7/log_26_2026-9-7-06-30-26.ulg,116,0.13246343559338922,0.25798070430755615,0.03024676842005565,0.29310344827586204
prefix_supported,0.5,vy,2026.9.7/log_27_2026-9-7-06-37-24.ulg,106,0.14100624132523976,0.2953054904937744,0.034346569493978595,0.36792452830188677
prefix_supported,0.5,vy,2026.9.7/log_28_2026-9-7-06-44-02.ulg,98,0.14301948607789297,0.2742344871163367,0.03217822561468258,0.3469387755102041
prefix_supported,0.5,vy,2026.9.7/log_29_2026-9-7-06-51-04.ulg,151,0.11882660386741827,0.25050854682922363,0.03880715259330811,0.5496688741721855
prefix_supported,0.5,vy,2026.9.7/log_30_2026-9-7-06-58-22.ulg,113,0.19059554596030945,0.3961149215698241,0.03976187550424928,0.40707964601769914
prefix_supported,0.5,vy,9.17数据/log_10_2026-9-17-06-34-34.ulg,71,0.14692473822416735,0.3064172863960266,0.037416710294226684,0.43661971830985913
prefix_supported,0.5,vy,9.17数据/log_11_2026-9-17-06-40-30.ulg,79,0.15940819298720765,0.2994081497192383,0.039837995955437806,0.35443037974683544
prefix_supported,0.5,vy,9.17数据/log_12_2026-9-17-06-46-02.ulg,96,0.11066196784548228,0.21941211819648743,0.04004387816786207,0.5208333333333334
prefix_supported,0.5,vy,9.17数据/log_13_2026-9-17-06-52-30.ulg,69,0.14890161629509407,0.29957470893859856,0.04768182420158811,0.5362318840579711
prefix_supported,0.5,vy,9.17数据/log_6_2026-9-17-06-02-24.ulg,82,0.10389461243303079,0.19353002309799197,0.03741331593017325,0.5
prefix_supported,0.5,vy,9.17数据/log_7_2026-9-17-06-12-16.ulg,72,0.10465997230720453,0.18923875093460088,0.03961662526994462,0.4722222222222222
prefix_supported,0.5,vy,9.17数据/log_8_2026-9-17-06-17-52.ulg,92,0.1361745005942706,0.27501943428069353,0.04049734223521258,0.5217391304347826
prefix_supported,0.5,vy,9.17数据/log_9_2026-9-17-06-28-10.ulg,63,0.11189861509755855,0.21387118101119992,0.04140557196372447,0.5714285714285714
prefix_supported,0.5,vz,2026.9.7/log_21_2026-9-7-05-54-56.ulg,113,0.17518098964792664,0.3172474533319472,0.05017145544851283,0.4336283185840708
prefix_supported,0.5,vz,2026.9.7/log_22_2026-9-7-06-01-40.ulg,138,0.20075678830391214,0.3911556705832485,0.04932052230280679,0.3695652173913043
prefix_supported,0.5,vz,2026.9.7/log_23_2026-9-7-06-09-22.ulg,115,0.18190601834778178,0.404251092672348,0.0512296859809101,0.5043478260869565
prefix_supported,0.5,vz,2026.9.7/log_24_2026-9-7-06-16-04.ulg,104,0.18407181129728334,0.2934043026529253,0.05675634550828968,0.5096153846153846
prefix_supported,0.5,vz,2026.9.7/log_26_2026-9-7-06-30-26.ulg,116,0.15786495648060206,0.31196656078100204,0.04877919947536547,0.5
prefix_supported,0.5,vz,2026.9.7/log_27_2026-9-7-06-37-24.ulg,106,0.15168443175321122,0.26975368801504374,0.05492804116010494,0.5188679245283019
prefix_supported,0.5,vz,2026.9.7/log_28_2026-9-7-06-44-02.ulg,98,0.13938165153814083,0.25413169488310794,0.04642814873244027,0.5306122448979592
prefix_supported,0.5,vz,2026.9.7/log_29_2026-9-7-06-51-04.ulg,151,0.13959558392231636,0.27814699709415436,0.06465612795126921,0.6026490066225165
prefix_supported,0.5,vz,2026.9.7/log_30_2026-9-7-06-58-22.ulg,113,0.16952225233328636,0.31278350353240963,0.05019639049404929,0.39823008849557523
prefix_supported,0.5,vz,9.17数据/log_10_2026-9-17-06-34-34.ulg,71,0.20147197210983087,0.344933470711112,0.06108688168710384,0.39436619718309857
prefix_supported,0.5,vz,9.17数据/log_11_2026-9-17-06-40-30.ulg,79,0.2199843756058277,0.43119868412613854,0.0559910410156731,0.3670886075949367
prefix_supported,0.5,vz,9.17数据/log_12_2026-9-17-06-46-02.ulg,96,0.21721323020059807,0.43254321813583374,0.05910507277071459,0.4583333333333333
prefix_supported,0.5,vz,9.17数据/log_13_2026-9-17-06-52-30.ulg,69,0.20099073589372168,0.3600080609321594,0.06317028897681143,0.43478260869565216
prefix_supported,0.5,vz,9.17数据/log_6_2026-9-17-06-02-24.ulg,82,0.1972448791594878,0.4061445146799088,0.05015213827519024,0.35365853658536583
prefix_supported,0.5,vz,9.17数据/log_7_2026-9-17-06-12-16.ulg,72,0.1772360490933902,0.31661900505423546,0.04876323784838769,0.3333333333333333
prefix_supported,0.5,vz,9.17数据/log_8_2026-9-17-06-17-52.ulg,92,0.2002271048392658,0.4434580981731415,0.051731991277900444,0.45652173913043476
prefix_supported,0.5,vz,9.17数据/log_9_2026-9-17-06-28-10.ulg,63,0.1894742226238099,0.31761058419942856,0.05861007213294272,0.42857142857142855
prefix_supported,1.0,p,2026.9.7/log_21_2026-9-7-05-54-56.ulg,92,0.4198504028330469,0.7662583168596031,0.06358088715379058,0.29347826086956524
prefix_supported,1.0,p,2026.9.7/log_22_2026-9-7-06-01-40.ulg,121,0.4875167767802471,1.1216003000736237,0.06254318344371597,0.256198347107438
prefix_supported,1.0,p,2026.9.7/log_23_2026-9-7-06-09-22.ulg,104,0.5126822419382614,1.1041200433392073,0.06453651557489823,0.19230769230769232
prefix_supported,1.0,p,2026.9.7/log_24_2026-9-7-06-16-04.ulg,85,0.49867391263396577,0.9298287510871887,0.06558272747006717,0.23529411764705882
prefix_supported,1.0,p,2026.9.7/log_26_2026-9-7-06-30-26.ulg,97,0.410209981007615,0.8557523101568211,0.06158313591811803,0.27835051546391754
prefix_supported,1.0,p,2026.9.7/log_27_2026-9-7-06-37-24.ulg,86,0.46605932597617017,0.8493096453603357,0.06699038327968322,0.16279069767441862
prefix_supported,1.0,p,2026.9.7/log_28_2026-9-7-06-44-02.ulg,84,0.6012365034064897,1.3064716290682543,0.05367193475096399,0.19047619047619047
prefix_supported,1.0,p,2026.9.7/log_29_2026-9-7-06-51-04.ulg,128,0.4667829398322099,0.974580210447311,0.07559807592338703,0.28125
prefix_supported,1.0,p,2026.9.7/log_30_2026-9-7-06-58-22.ulg,97,0.597468251677585,1.4048727974295616,0.0658156204305957,0.23711340206185566
prefix_supported,1.0,p,9.17数据/log_10_2026-9-17-06-34-34.ulg,49,0.5504425065998676,0.9532628417015072,0.06980314378034937,0.16326530612244897
prefix_supported,1.0,p,9.17数据/log_11_2026-9-17-06-40-30.ulg,57,0.4606974634850307,1.0477843046188353,0.06436373186523879,0.19298245614035087
