model,offset,origin,steps,common_steps,feedback_rmse,hold_rmse
seed23,0.2,34,10,10,0.45491999791540483,0.4566935553057858
seed23,0.2,34,25,25,0.4360141171152859,0.43459287133646735
seed23,0.2,34,50,50,0.43656091430001326,0.43589614918655323
seed23,0.2,35,5,0,,
seed23,0.2,35,10,0,,
seed23,0.2,35,25,0,,
seed23,0.2,35,50,0,,
seed23,0.2,36,5,0,,
seed23,0.2,36,10,0,,
seed23,0.2,36,25,0,,
seed23,0.2,36,50,0,,
seed23,0.2,37,5,5,0.45189638896357914,0.43956920898665713
seed23,0.2,37,10,10,0.48326546661944786,0.4728760846690482
seed23,0.2,37,25,25,0.4955995916585132,0.4921809600077067
seed23,0.2,37,50,50,0.5068748297747755,0.5066861177664277
seed23,0.2,38,5,0,,
seed23,0.2,38,10,0,,
seed23,0.2,38,25,0,,
seed23,0.2,38,50,0,,
seed23,0.2,39,5,0,,
seed23,0.2,39,10,0,,
seed23,0.2,39,25,0,,
seed23,0.2,39,50,0,,
seed23,0.2,40,5,5,0.936429615619507,0.9214567286265479
seed23,0.2,40,10,10,0.7287825499116783,0.717079495120894
seed23,0.2,40,25,25,0.6617211494133982,0.6564848220914644
seed23,0.2,40,50,50,0.6440027808844063,0.6435440502863667
seed23,0.2,41,5,0,,
seed23,0.2,41,10,0,,
seed23,0.2,41,25,0,,
seed23,0.2,41,50,0,,
seed23,0.2,42,5,0,,
seed23,0.2,42,10,0,,
seed23,0.2,42,25,0,,
seed23,0.2,42,50,0,,
seed23,0.2,43,5,5,0.8574900599207348,0.8382485848968579
seed23,0.2,43,10,10,0.9150203256767035,0.9002542450686594
seed23,0.2,43,25,25,0.8503662864421826,0.8479037689479245
seed23,0.2,43,50,50,0.8459421611593505,0.8458178310392361
seed23,0.2,44,5,0,,
seed23,0.2,44,10,0,,
seed23,0.2,44,25,0,,
seed23,0.2,44,50,0,,
seed23,0.2,45,5,0,,
seed23,0.2,45,10,0,,
seed23,0.2,45,25,0,,
seed23,0.2,45,50,0,,
seed23,0.2,46,5,5,0.5700327051843685,0.5565012786154342
seed23,0.2,46,10,10,0.6312625765324525,0.6197891048791557
seed23,0.2,46,25,25,0.5679415975038343,0.5652759517461157
seed23,0.2,46,50,50,0.5771376058364519,0.5788670509634151
seed23,0.2,47,5,0,,
seed23,0.2,47,10,0,,
seed23,0.2,47,25,0,,
seed23,0.2,47,50,0,,
seed23,0.2,48,5,0,,
seed23,0.2,48,10,0,,
seed23,0.2,48,25,0,,
seed23,0.2,48,50,0,,
seed23,0.2,49,5,5,0.3673479513665846,0.3553546604590852
seed23,0.2,49,10,10,0.5235015711727179,0.5122540317144435
seed23,0.2,49,25,25,0.5121446053922075,0.5101047452758631
seed23,0.2,49,50,50,0.5118316920642305,0.5125668728276831
seed23,0.2,50,5,0,,
seed23,0.2,50,10,0,,
seed23,0.2,50,25,0,,
seed23,0.2,50,50,0,,
seed42,-0.2,0,5,0,,
seed42,-0.2,0,10,0,,
seed42,-0.2,0,25,0,,
seed42,-0.2,0,50,0,,
seed42,-0.2,1,5,5,0.6986702230248217,0.6832416973636314
seed42,-0.2,1,10,10,0.9374259238817473,0.9248998741385341
seed42,-0.2,1,25,25,0.9068789260018653,0.903911454456151
seed42,-0.2,1,50,50,0.9086739339253609,0.9090529859552402
seed42,-0.2,2,5,5,0.2640037766129896,0.26090758418769744
seed42,-0.2,2,10,10,0.43776380338897714,0.44859042749509426
seed42,-0.2,2,25,25,0.47899117582942813,0.4791883930256047
seed42,-0.2,2,50,50,0.5013373153017022,0.5004393715734672
seed42,-0.2,3,5,0,,
seed42,-0.2,3,10,0,,
seed42,-0.2,3,25,0,,
seed42,-0.2,3,50,0,,
seed42,-0.2,4,5,5,1.1480818706363562,1.1277329359694432
seed42,-0.2,4,10,10,1.440460687271645,1.4192223963099595
seed42,-0.2,4,25,25,1.3266954260965425,1.3200313474505516
seed42,-0.2,4,50,50,1.3168882439908816,1.3168810499420165
seed42,-0.2,5,5,0,,
seed42,-0.2,5,10,0,,
seed42,-0.2,5,25,0,,
seed42,-0.2,5,50,0,,
seed42,-0.2,6,5,0,,
seed42,-0.2,6,10,0,,
seed42,-0.2,6,25,0,,
seed42,-0.2,6,50,0,,
seed42,-0.2,7,5,0,,
seed42,-0.2,7,10,0,,
seed42,-0.2,7,25,0,,
seed42,-0.2,7,50,0,,
seed42,-0.2,8,5,0,,
seed42,-0.2,8,10,0,,
seed42,-0.2,8,25,0,,
seed42,-0.2,8,50,0,,
seed42,-0.2,9,5,0,,
seed42,-0.2,9,10,0,,
seed42,-0.2,9,25,0,,
seed42,-0.2,9,50,0,,
seed42,-0.2,10,5,0,,
seed42,-0.2,10,10,0,,
seed42,-0.2,10,25,0,,
seed42,-0.2,10,50,0,,
seed42,-0.2,11,5,5,0.9805341239299734,0.9555025183551782
seed42,-0.2,11,10,10,0.7942249769454974,0.7716341976875035
seed42,-0.2,11,25,25,0.8314589705189468,0.8288845587499356
seed42,-0.2,11,50,50,0.7770043093781016,0.776885629170414
seed42,-0.2,12,5,0,,
seed42,-0.2,12,10,0,,
seed42,-0.2,12,25,0,,
seed42,-0.2,12,50,0,,
seed42,-0.2,13,5,5,0.27286122623946735,0.2671219832417962
seed42,-0.2,13,10,10,0.43602222402492297,0.43226763054993095
seed42,-0.2,13,25,25,0.47657235059269476,0.4734849720038503
seed42,-0.2,13,50,50,0.44918145019361,0.4482272430945608
seed42,-0.2,14,5,5,0.9393915118525652,0.917208392614299
seed42,-0.2,14,10,10,0.6755637244319802,0.6593555178269402
seed42,-0.2,14,25,25,0.5903920388288261,0.5864125454258072
seed42,-0.2,14,50,50,0.5795745161562631,0.5786772220230972
seed42,-0.2,15,5,5,0.5450856329671907,0.5295374193921802
seed42,-0.2,15,10,10,0.6423986045686069,0.6248796105792256
seed42,-0.2,15,25,25,0.5535940211554087,0.5471233776447205
seed42,-0.2,15,50,50,0.5213225377445229,0.5192745208004679
seed42,-0.2,16,5,5,1.0352718229630218,1.0154112701754097
seed42,-0.2,16,10,10,1.282969171528188,1.2641832950641363
seed42,-0.2,16,25,25,1.2024437088811046,1.1968340820160162
seed42,-0.2,16,50,50,1.2003844709946498,1.201550679721545
seed42,-0.2,17,5,5,0.9551542683727712,0.9352461886037505
seed42,-0.2,17,10,10,0.7075303055086453,0.6921891702228462
seed42,-0.2,17,25,25,0.6803833506152588,0.6755410020129136
seed42,-0.2,17,50,37,0.6846585627259537,0.6821836975171419
seed42,-0.2,18,5,0,,
seed42,-0.2,18,10,0,,
seed42,-0.2,18,25,0,,
seed42,-0.2,18,50,0,,
seed42,-0.2,19,5,5,0.5830697486765656,0.59781881322551
seed42,-0.2,19,10,10,0.5598954371536484,0.5627106244494535
seed42,-0.2,19,25,25,0.5319983384423457,0.5339443795771376
seed42,-0.2,19,50,50,0.5289690783803809,0.5304323122012985
seed42,-0.2,20,5,5,0.3428611425460457,0.33630755608665464
seed42,-0.2,20,10,10,0.4958255685747552,0.47809842692929033
seed42,-0.2,20,25,25,0.4808423441814181,0.4773705733751441
seed42,-0.2,20,50,50,0.4459725440867913,0.4450644980942411
seed42,-0.2,21,5,0,,
seed42,-0.2,21,10,0,,
seed42,-0.2,21,25,0,,
seed42,-0.2,21,50,0,,
seed42,-0.2,22,5,5,0.6826311098690894,0.6622874189050902
seed42,-0.2,22,10,10,0.9217992323055336,0.9074395086000122
seed42,-0.2,22,25,25,0.9660141145712937,0.9607945878925784
seed42,-0.2,22,50,50,0.9262065587941657,0.9255935107629271
seed42,-0.2,23,5,5,0.43126184467585926,0.41752372421919953
seed42,-0.2,23,10,10,0.37196158751887776,0.36879121942139426
seed42,-0.2,23,25,25,0.4166779723552102,0.41852897595460287
seed42,-0.2,23,50,50,0.4194913818653754,0.42105041107711244
seed42,-0.2,24,5,0,,
seed42,-0.2,24,10,0,,
seed42,-0.2,24,25,0,,
seed42,-0.2,24,50,0,,
seed42,-0.2,25,5,5,0.8962319895573887,0.8777989858403508
seed42,-0.2,25,10,10,0.7334584837672334,0.7195755047115866
seed42,-0.2,25,25,25,0.6966390670743707,0.6919100050791538
seed42,-0.2,25,50,50,0.7038542584322357,0.7053275149149111
seed42,-0.2,26,5,0,,
seed42,-0.2,26,10,0,,
seed42,-0.2,26,25,0,,
seed42,-0.2,26,50,0,,
seed42,-0.2,27,5,0,,
seed42,-0.2,27,10,0,,
seed42,-0.2,27,25,0,,
seed42,-0.2,27,50,0,,
seed42,-0.2,28,5,5,0.7706290924706803,0.7497157221070357
seed42,-0.2,28,10,10,0.8872244578177286,0.8682369547800706
seed42,-0.2,28,25,25,0.8465274935335522,0.8389186772292874
seed42,-0.2,28,50,50,0.8544385921615236,0.8544701794699272
seed42,-0.2,29,5,0,,
seed42,-0.2,29,10,0,,
seed42,-0.2,29,25,0,,
seed42,-0.2,29,50,0,,
seed42,-0.2,30,5,0,,
seed42,-0.2,30,10,0,,
seed42,-0.2,30,25,0,,
seed42,-0.2,30,50,0,,
seed42,-0.2,31,5,5,0.6809907897507197,0.6632938346941873
seed42,-0.2,31,10,10,0.9758349377625383,0.9629899437758518
seed42,-0.2,31,25,25,1.1003298102477004,1.0967193183561126
seed42,-0.2,31,50,50,1.0934687711111895,1.0944804467424047
seed42,-0.2,32,5,0,,
seed42,-0.2,32,10,0,,
seed42,-0.2,32,25,0,,
seed42,-0.2,32,50,0,,
seed42,-0.2,33,5,0,,
seed42,-0.2,33,10,0,,
seed42,-0.2,33,25,0,,
seed42,-0.2,33,50,0,,
seed42,-0.2,34,5,5,0.8585428108714671,0.8344938810275286
seed42,-0.2,34,10,10,0.6270308351336481,0.6103913171812534
seed42,-0.2,34,25,25,0.6156778294055856,0.6110280773287573
seed42,-0.2,34,50,50,0.6145997766448497,0.6107199526688385
seed42,-0.2,35,5,0,,
seed42,-0.2,35,10,0,,
seed42,-0.2,35,25,0,,
seed42,-0.2,35,50,0,,
seed42,-0.2,36,5,0,,
seed42,-0.2,36,10,0,,
seed42,-0.2,36,25,0,,
seed42,-0.2,36,50,0,,
seed42,-0.2,37,5,5,0.3418415720541483,0.3312012160559902
seed42,-0.2,37,10,10,0.44490855949592534,0.43088742772102956
seed42,-0.2,37,25,25,0.4250978726732973,0.42264179241398214
seed42,-0.2,37,50,50,0.4029529433615846,0.4015619970345277
seed42,-0.2,38,5,0,,
seed42,-0.2,38,10,0,,
seed42,-0.2,38,25,0,,
seed42,-0.2,38,50,0,,
seed42,-0.2,39,5,0,,
seed42,-0.2,39,10,0,,
seed42,-0.2,39,25,0,,
seed42,-0.2,39,50,0,,
seed42,-0.2,40,5,5,0.6187742579268645,0.6009904574562379
seed42,-0.2,40,10,10,0.45135918664306474,0.4398303649107769
seed42,-0.2,40,25,25,0.45094047195015985,0.44665033150351185
seed42,-0.2,40,50,50,0.4559333203385938,0.45494418196441233
seed42,-0.2,41,5,0,,
seed42,-0.2,41,10,0,,
seed42,-0.2,41,25,0,,
seed42,-0.2,41,50,0,,
seed42,-0.2,42,5,0,,
seed42,-0.2,42,10,0,,
seed42,-0.2,42,25,0,,
seed42,-0.2,42,50,0,,
seed42,-0.2,43,5,5,0.57048817861945,0.5533251551691771
seed42,-0.2,43,10,10,0.615827292528735,0.5989047116980271
seed42,-0.2,43,25,25,0.5581446465442403,0.5542754083403271
seed42,-0.2,43,50,50,0.5371793902830632,0.5362765487908857
seed42,-0.2,44,5,0,,
seed42,-0.2,44,10,0,,
seed42,-0.2,44,25,0,,
seed42,-0.2,44,50,0,,
seed42,-0.2,45,5,0,,
seed42,-0.2,45,10,0,,
seed42,-0.2,45,25,0,,
seed42,-0.2,45,50,0,,
seed42,-0.2,46,5,5,0.509752343803782,0.5114174359963624
seed42,-0.2,46,10,10,0.5137044175621613,0.5093826928372027
seed42,-0.2,46,25,25,0.48944615376026346,0.487586783096149
seed42,-0.2,46,50,50,0.4827766174524623,0.48331012810876073
seed42,-0.2,47,5,0,,
seed42,-0.2,47,10,0,,
seed42,-0.2,47,25,0,,
seed42,-0.2,47,50,0,,
seed42,-0.2,48,5,0,,
seed42,-0.2,48,10,0,,
seed42,-0.2,48,25,0,,
seed42,-0.2,48,50,0,,
seed42,-0.2,49,5,5,0.7136025090188526,0.6947540380190245
seed42,-0.2,49,10,10,0.8606735940205642,0.8385833362653698
seed42,-0.2,49,25,25,0.8006726477541518,0.7938782149089975
seed42,-0.2,49,50,50,0.8098969809079948,0.8098820758006767
seed42,-0.2,50,5,0,,
seed42,-0.2,50,10,0,,
seed42,-0.2,50,25,0,,
seed42,-0.2,50,50,0,,
seed42,0.0,0,5,0,,
seed42,0.0,0,10,0,,
seed42,0.0,0,25,0,,
seed42,0.0,0,50,0,,
seed42,0.0,1,5,5,0.5740976662650603,0.5668306579568495
seed42,0.0,1,10,10,0.778395724570646,0.7644125338833007
seed42,0.0,1,25,25,0.7601538008292507,0.7512106351959971
seed42,0.0,1,50,50,0.7652391836746857,0.7577610773898591
seed42,0.0,2,5,5,0.26811792496356135,0.28111215657158706
seed42,0.0,2,10,10,0.567038627203627,0.5823325427005022
seed42,0.0,2,25,25,0.6142684834581095,0.6151429460703298
seed42,0.0,2,50,50,0.6488591934044166,0.6482254420689233
seed42,0.0,3,5,0,,
seed42,0.0,3,10,0,,
seed42,0.0,3,25,0,,
seed42,0.0,3,50,0,,
seed42,0.0,4,5,5,0.9586283867771164,0.9383800337552436
seed42,0.0,4,10,10,1.2504640821612876,1.2294068556653492
seed42,0.0,4,25,25,1.1428822960241838,1.136425514314854
seed42,0.0,4,50,50,1.1319327482428558,1.1318636311930306
seed42,0.0,5,5,0,,
seed42,0.0,5,10,0,,
seed42,0.0,5,25,0,,
seed42,0.0,5,50,0,,
seed42,0.0,6,5,0,,
seed42,0.0,6,10,0,,
seed42,0.0,6,25,0,,
seed42,0.0,6,50,0,,
seed42,0.0,7,5,0,,
seed42,0.0,7,10,0,,
seed42,0.0,7,25,0,,
seed42,0.0,7,50,0,,
seed42,0.0,8,5,0,,
seed42,0.0,8,10,0,,
seed42,0.0,8,25,0,,
seed42,0.0,8,50,0,,
seed42,0.0,9,5,0,,
seed42,0.0,9,10,0,,
seed42,0.0,9,25,0,,
seed42,0.0,9,50,0,,
seed42,0.0,10,5,0,,
seed42,0.0,10,10,0,,
seed42,0.0,10,25,0,,
seed42,0.0,10,50,0,,
seed42,0.0,11,5,5,0.7859095368734943,0.7608397708797767
seed42,0.0,11,10,10,0.6178837656264742,0.5961868575490337
seed42,0.0,11,25,25,0.6534102305013397,0.6511682935619799
seed42,0.0,11,50,50,0.6023072717649633,0.6020679660377669
seed42,0.0,12,5,0,,
seed42,0.0,12,10,0,,
seed42,0.0,12,25,0,,
seed42,0.0,12,50,0,,
seed42,0.0,13,5,5,0.3686492187706823,0.3515229027956655
seed42,0.0,13,10,10,0.5100828475032068,0.4955927155777533
seed42,0.0,13,25,25,0.5648319873755472,0.5589209285669912
seed42,0.0,13,50,50,0.515195892135994,0.5138579922338712
seed42,0.0,14,5,5,0.7452269182506297,0.7232879129730824
seed42,0.0,14,10,10,0.54493572247986,0.5326517171086944
seed42,0.0,14,25,25,0.47563629506488936,0.47170243057169886
seed42,0.0,14,50,50,0.4609153239774995,0.4595707069384575
seed42,0.0,15,5,5,0.3916744439879223,0.37998807179688887
seed42,0.0,15,10,10,0.4730216495039773,0.457703881579914
seed42,0.0,15,25,25,0.4164380472220967,0.4118387116104179
seed42,0.0,15,50,50,0.39630239894544705,0.3947994977216661
seed42,0.0,16,5,5,0.8499640480376921,0.8303469783143208
seed42,0.0,16,10,10,1.0952995915063408,1.07678821464937
seed42,0.0,16,25,25,1.0186514948692051,1.0133674770426375
seed42,0.0,16,50,50,1.0173632469882388,1.0184563675581606
seed42,0.0,17,5,5,0.7605963847441467,0.7408198741601701
seed42,0.0,17,10,10,0.5540197383543487,0.5406895206848729
seed42,0.0,17,25,25,0.532874440773607,0.5283302218045971
seed42,0.0,17,50,37,0.53800546438089,0.5354401774531073
seed42,0.0,18,5,0,,
seed42,0.0,18,10,0,,
seed42,0.0,18,25,0,,
seed42,0.0,18,50,0,,
seed42,0.0,19,5,5,0.40764168242776627,0.4269158383250661
seed42,0.0,19,10,10,0.5833940046923412,0.5818727108757387
seed42,0.0,19,25,25,0.533515628362216,0.5347479635512677
seed42,0.0,19,50,50,0.5362218752250142,0.539894515402924
seed42,0.0,20,5,5,0.365449991392163,0.37229621964006837
seed42,0.0,20,10,10,0.42635348862757094,0.41867357483515916
seed42,0.0,20,25,25,0.40648860156849453,0.4060089941161043
seed42,0.0,20,50,50,0.39317521807755423,0.3926837260595451
seed42,0.0,21,5,0,,
seed42,0.0,21,10,0,,
seed42,0.0,21,25,0,,
seed42,0.0,21,50,0,,
seed42,0.0,22,5,5,0.5261489995834973,0.5078976780530964
seed42,0.0,22,10,10,0.7491389478086865,0.7359553639001395
seed42,0.0,22,25,25,0.7922511706020089,0.7875582921436622
seed42,0.0,22,50,50,0.7549457605942315,0.7541636150796017
seed42,0.0,23,5,5,0.3144664287553404,0.31017986875547104
seed42,0.0,23,10,10,0.36963498085357716,0.37722471184455447
seed42,0.0,23,25,25,0.3848726236449145,0.38810657706047785
seed42,0.0,23,50,50,0.38714454062663595,0.3884458388864586
seed42,0.0,24,5,0,,
seed42,0.0,24,10,0,,
seed42,0.0,24,25,0,,
seed42,0.0,24,50,0,,
seed42,0.0,25,5,5,1.083864933354963,1.0652101023163585
seed42,0.0,25,10,10,0.9131695419530061,0.898806078839363
seed42,0.0,25,25,25,0.8699505096091901,0.8652019817329518
seed42,0.0,25,50,50,0.8725685614375823,0.874209771838137
seed42,0.0,26,5,0,,
seed42,0.0,26,10,0,,
seed42,0.0,26,25,0,,
seed42,0.0,26,50,0,,
seed42,0.0,27,5,0,,
seed42,0.0,27,10,0,,
seed42,0.0,27,25,0,,
seed42,0.0,27,50,0,,
seed42,0.0,28,5,5,0.5828852524361005,0.5621711613178861
seed42,0.0,28,10,10,0.7108759737285222,0.6927902420461262
seed42,0.0,28,25,25,0.6743584443371022,0.667323841712469
seed42,0.0,28,50,50,0.6823861493499446,0.682443004523229
seed42,0.0,29,5,0,,
seed42,0.0,29,10,0,,
seed42,0.0,29,25,0,,
seed42,0.0,29,50,0,,
seed42,0.0,30,5,0,,
seed42,0.0,30,10,0,,
seed42,0.0,30,25,0,,
seed42,0.0,30,50,0,,
seed42,0.0,31,5,5,0.5342383638347131,0.5188298890538761
seed42,0.0,31,10,10,0.8061787257623507,0.7944127222953424
seed42,0.0,31,25,25,0.923719757083353,0.9205057070785868
seed42,0.0,31,50,50,0.9147299215178163,0.9157302290762107
seed42,0.0,32,5,0,,
seed42,0.0,32,10,0,,
seed42,0.0,32,25,0,,
seed42,0.0,32,50,0,,
seed42,0.0,33,5,0,,
seed42,0.0,33,10,0,,
seed42,0.0,33,25,0,,
seed42,0.0,33,50,0,,
seed42,0.0,34,5,5,0.6331363136216887,0.6554032035152564
seed42,0.0,34,10,10,0.5025948547224495,0.51304806758002
seed42,0.0,34,25,25,0.4971834294399906,0.4989585742118171
seed42,0.0,34,50,50,0.498130372107477,0.4984455073557103
seed42,0.0,35,5,0,,
seed42,0.0,35,10,0,,
seed42,0.0,35,25,0,,
seed42,0.0,35,50,0,,
seed42,0.0,36,5,0,,
seed42,0.0,36,10,0,,
seed42,0.0,36,25,0,,
seed42,0.0,36,50,0,,
seed42,0.0,37,5,5,0.3227372245817233,0.3273773745185763
seed42,0.0,37,10,10,0.39992642773202575,0.3990081589170515
seed42,0.0,37,25,25,0.41051448517781053,0.40873024076647957
seed42,0.0,37,50,50,0.42002730896702345,0.41604461042274
seed42,0.0,38,5,0,,
seed42,0.0,38,10,0,,
seed42,0.0,38,25,0,,
seed42,0.0,38,50,0,,
seed42,0.0,39,5,0,,
seed42,0.0,39,10,0,,
seed42,0.0,39,25,0,,
seed42,0.0,39,50,0,,
seed42,0.0,40,5,5,0.8115761784830399,0.7935668535713576
seed42,0.0,40,10,10,0.601072827513804,0.5878806211413237
seed42,0.0,40,25,25,0.5394158981808821,0.5343321729337089
seed42,0.0,40,50,50,0.52182612341467,0.5216722991384356
seed42,0.0,41,5,0,,
seed42,0.0,41,10,0,,
seed42,0.0,41,25,0,,
seed42,0.0,41,50,0,,
seed42,0.0,42,5,0,,
seed42,0.0,42,10,0,,
seed42,0.0,42,25,0,,
seed42,0.0,42,50,0,,
seed42,0.0,43,5,5,0.702220965819206,0.6815407269991536
seed42,0.0,43,10,10,0.7723166913977956,0.7537545252870186
seed42,0.0,43,25,25,0.7080215262534344,0.7044017130484505
seed42,0.0,43,50,50,0.6846297125493801,0.6839353232645802
seed42,0.0,44,5,0,,
seed42,0.0,44,10,0,,
seed42,0.0,44,25,0,,
seed42,0.0,44,50,0,,
seed42,0.0,45,5,0,,
seed42,0.0,45,10,0,,
seed42,0.0,45,25,0,,
seed42,0.0,45,50,0,,
seed42,0.0,46,5,5,0.5124821800842546,0.5054070780732799
seed42,0.0,46,10,10,0.5651431601967121,0.5549978972269507
seed42,0.0,46,25,25,0.5165568408537375,0.5138886063981273
seed42,0.0,46,50,50,0.5131379041796469,0.5147851971995141
seed42,0.0,47,5,0,,
seed42,0.0,47,10,0,,
seed42,0.0,47,25,0,,
seed42,0.0,47,50,0,,
seed42,0.0,48,5,0,,
seed42,0.0,48,10,0,,
seed42,0.0,48,25,0,,
seed42,0.0,48,50,0,,
seed42,0.0,49,5,5,0.5280025973950311,0.5102382835250783
seed42,0.0,49,10,10,0.6887682206154649,0.6683950210334202
seed42,0.0,49,25,25,0.6485705760002753,0.6427434244268635
seed42,0.0,49,50,50,0.6532287749376214,0.6533244556681016
seed42,0.0,50,5,0,,
seed42,0.0,50,10,0,,
seed42,0.0,50,25,0,,
seed42,0.0,50,50,0,,
seed42,0.2,0,5,0,,
seed42,0.2,0,10,0,,
seed42,0.2,0,25,0,,
seed42,0.2,0,50,0,,
seed42,0.2,1,5,5,0.5007787145986756,0.5057417654010405
seed42,0.2,1,10,10,0.6191150108421521,0.627067156342393
seed42,0.2,1,25,25,0.6259387882092164,0.6257626366590981
seed42,0.2,1,50,50,0.6357350541727786,0.6340554763245354
seed42,0.2,2,5,5,0.39252569123448294,0.4122805958242652
seed42,0.2,2,10,10,0.7289914131490124,0.7463169099938514
seed42,0.2,2,25,25,0.7811828087627851,0.7792176357983712
seed42,0.2,2,50,50,0.8257827396102498,0.8185064681140822
seed42,0.2,3,5,0,,
seed42,0.2,3,10,0,,
seed42,0.2,3,25,0,,
seed42,0.2,3,50,0,,
seed42,0.2,4,5,5,0.774496492986639,0.7545414251857698
seed42,0.2,4,10,10,1.0641400110279429,1.0434032674328892
seed42,0.2,4,25,25,0.9655253871974336,0.9593973497235959
seed42,0.2,4,50,50,0.9530734494673272,0.9529192025993574
seed42,0.2,5,5,0,,
seed42,0.2,5,10,0,,
seed42,0.2,5,25,0,,
seed42,0.2,5,50,0,,
seed42,0.2,6,5,0,,
seed42,0.2,6,10,0,,
seed42,0.2,6,25,0,,
seed42,0.2,6,50,0,,
seed42,0.2,7,5,0,,
seed42,0.2,7,10,0,,
seed42,0.2,7,25,0,,
seed42,0.2,7,50,0,,
seed42,0.2,8,5,0,,
seed42,0.2,8,10,0,,
seed42,0.2,8,25,0,,
seed42,0.2,8,50,0,,
seed42,0.2,9,5,0,,
seed42,0.2,9,10,0,,
seed42,0.2,9,25,0,,
seed42,0.2,9,50,0,,
seed42,0.2,10,5,0,,
seed42,0.2,10,10,0,,
seed42,0.2,10,25,0,,
seed42,0.2,10,50,0,,
seed42,0.2,11,5,5,0.5948617182329949,0.5698852942397384
seed42,0.2,11,10,10,0.4612671590378247,0.4421065557542455
seed42,0.2,11,25,25,0.4925097383694891,0.49090801294357844
seed42,0.2,11,50,50,0.44923534721433755,0.4487988240152208
seed42,0.2,12,5,0,,
seed42,0.2,12,10,0,,
seed42,0.2,12,25,0,,
seed42,0.2,12,50,0,,
seed42,0.2,13,5,5,0.5266414793119923,0.5057494541661979
seed42,0.2,13,10,10,0.6405104733728013,0.619974957094297
seed42,0.2,13,25,25,0.7006776284666485,0.6932511641296462
seed42,0.2,13,50,50,0.6396091188016669,0.6381162869550108
seed42,0.2,14,5,5,0.5552205559303397,0.533872218101035
seed42,0.2,14,10,10,0.4663941630202661,0.46117890984730325
seed42,0.2,14,25,25,0.4288321299963682,0.42558980369609745
seed42,0.2,14,50,50,0.4110708417962661,0.40932033192917405
seed42,0.2,15,5,5,0.2994986371835376,0.2972743013786908
seed42,0.2,15,10,10,0.33885549902146245,0.32941038015965957
seed42,0.2,15,25,25,0.3469509816511113,0.34623443048981106
seed42,0.2,15,50,50,0.34976280383916963,0.3494099025427742
seed42,0.2,16,5,5,0.6731196731391824,0.6541347271428862
seed42,0.2,16,10,10,0.9128814911165571,0.8948667121834125
seed42,0.2,16,25,25,0.8422772632771309,0.8375055739036192
seed42,0.2,16,50,50,0.8421004685003002,0.8430793679310938
seed42,0.2,17,5,5,0.5698192081587516,0.5504022294076262
seed42,0.2,17,10,10,0.43963229312810365,0.43077187163087377
seed42,0.2,17,25,25,0.4301032261760851,0.4265090305791733
seed42,0.2,17,50,37,0.4360531637152765,0.43361010401806566
seed42,0.2,18,5,0,,
seed42,0.2,18,10,0,,
seed42,0.2,18,25,0,,
seed42,0.2,18,50,0,,
seed42,0.2,19,5,5,0.2825138536443621,0.29517268989041195
seed42,0.2,19,10,10,0.6703288799986766,0.6637081207744421
seed42,0.2,19,25,25,0.6050998995023777,0.6056518706223901
seed42,0.2,19,50,50,0.6132751679609831,0.6177489459386173
seed42,0.2,20,5,5,0.4791175674856345,0.4940710370084048
seed42,0.2,20,10,10,0.4446477223913634,0.44944079204025156
seed42,0.2,20,25,25,0.42338706329240366,0.42638474610056565
seed42,0.2,20,50,50,0.4362132490806551,0.4362552235831488
seed42,0.2,21,5,0,,
seed42,0.2,21,10,0,,
seed42,0.2,21,25,0,,
seed42,0.2,21,50,0,,
seed42,0.2,22,5,5,0.3903963463543837,0.3966049268059387
seed42,0.2,22,10,10,0.5986324956064284,0.582935768807914
seed42,0.2,22,25,25,0.6442316488388542,0.6303727688581061
seed42,0.2,22,50,50,0.6111299323653043,0.6006680824262628
seed42,0.2,23,5,5,0.30297110100980973,0.3132044567842468
seed42,0.2,23,10,10,0.4635780505486205,0.4781108581886821
seed42,0.2,23,25,25,0.45014812481553634,0.4539679679242748
seed42,0.2,23,50,50,0.4516136105987683,0.4522133190449045
seed42,0.2,24,5,0,,
seed42,0.2,24,10,0,,
seed42,0.2,24,25,0,,
seed42,0.2,24,50,0,,
seed42,0.2,25,5,5,1.2752626016271822,1.2565086463613484
seed42,0.2,25,10,10,1.0999072212854746,1.0853182798185437
seed42,0.2,25,25,25,1.0527686291877127,1.0480503202075664
seed42,0.2,25,50,50,1.0523026929729131,1.0540391638014996
seed42,0.2,26,5,0,,
seed42,0.2,26,10,0,,
seed42,0.2,26,25,0,,
seed42,0.2,26,50,0,,
seed42,0.2,27,5,0,,
seed42,0.2,27,10,0,,
seed42,0.2,27,25,0,,
seed42,0.2,27,50,0,,
seed42,0.2,28,5,5,0.4069903679804877,0.38729730964573494
seed42,0.2,28,10,10,0.5509283139721127,0.5348656551657973
seed42,0.2,28,25,25,0.522407685205293,0.5165826946692197
seed42,0.2,28,50,50,0.530317249938358,0.5304126986352135
seed42,0.2,29,5,0,,
seed42,0.2,29,10,0,,
seed42,0.2,29,25,0,,
seed42,0.2,29,50,0,,
seed42,0.2,30,5,0,,
seed42,0.2,30,10,0,,
seed42,0.2,30,25,0,,
seed42,0.2,30,50,0,,
seed42,0.2,31,5,5,0.4325191842267738,0.4223863533682322
seed42,0.2,31,10,10,0.6539071216579548,0.6440757392872297
