mode,pattern,step,cohort,condition,metric,seed,value
Stabilized,ALL,5,Sep7,continuous,q_rad_s,17,0.22354575500550902
Stabilized,ALL,5,Sep7,continuous,q_rad_s,23,0.2291656743233855
Stabilized,ALL,5,Sep7,continuous,q_rad_s,42,0.22432858345828885
Stabilized,ALL,5,Sep7,continuous,r_rad_s,17,0.1416429445060612
Stabilized,ALL,5,Sep7,continuous,r_rad_s,23,0.1379101898761293
Stabilized,ALL,5,Sep7,continuous,r_rad_s,42,0.13574870338308787
Stabilized,ALL,5,Sep7,continuous,roll_deg,17,1.0208910712664256
Stabilized,ALL,5,Sep7,continuous,roll_deg,23,1.080955900437746
Stabilized,ALL,5,Sep7,continuous,roll_deg,42,1.0780446129719325
Stabilized,ALL,5,Sep7,continuous,velocity_m_s,17,0.1370960129502258
Stabilized,ALL,5,Sep7,continuous,velocity_m_s,23,0.1464828484747841
Stabilized,ALL,5,Sep7,continuous,velocity_m_s,42,0.14271552172101343
Stabilized,ALL,5,Sep7,local100ms,attitude_deg,17,1.354144164933925
Stabilized,ALL,5,Sep7,local100ms,attitude_deg,23,1.4071474633850822
Stabilized,ALL,5,Sep7,local100ms,attitude_deg,42,1.3892833006915652
Stabilized,ALL,5,Sep7,local100ms,body_rate_rad_s,17,0.5755893374719248
Stabilized,ALL,5,Sep7,local100ms,body_rate_rad_s,23,0.5781016406175638
Stabilized,ALL,5,Sep7,local100ms,body_rate_rad_s,42,0.5812005454526995
Stabilized,ALL,5,Sep7,local100ms,p_rad_s,17,0.509639098221657
Stabilized,ALL,5,Sep7,local100ms,p_rad_s,23,0.5113506619766025
Stabilized,ALL,5,Sep7,local100ms,p_rad_s,42,0.5174180589818973
Stabilized,ALL,5,Sep7,local100ms,position_m,17,0.05331989005940008
Stabilized,ALL,5,Sep7,local100ms,position_m,23,0.05325342558158248
Stabilized,ALL,5,Sep7,local100ms,position_m,42,0.053170341695620224
Stabilized,ALL,5,Sep7,local100ms,q_rad_s,17,0.22354575500550902
Stabilized,ALL,5,Sep7,local100ms,q_rad_s,23,0.2291656743233855
Stabilized,ALL,5,Sep7,local100ms,q_rad_s,42,0.22432858345828885
Stabilized,ALL,5,Sep7,local100ms,r_rad_s,17,0.1416429445060612
Stabilized,ALL,5,Sep7,local100ms,r_rad_s,23,0.1379101898761293
Stabilized,ALL,5,Sep7,local100ms,r_rad_s,42,0.13574870338308787
Stabilized,ALL,5,Sep7,local100ms,roll_deg,17,1.0208910712664256
Stabilized,ALL,5,Sep7,local100ms,roll_deg,23,1.080955900437746
Stabilized,ALL,5,Sep7,local100ms,roll_deg,42,1.0780446129719325
Stabilized,ALL,5,Sep7,local100ms,velocity_m_s,17,0.1370960129502258
Stabilized,ALL,5,Sep7,local100ms,velocity_m_s,23,0.1464828484747841
Stabilized,ALL,5,Sep7,local100ms,velocity_m_s,42,0.14271552172101343
Stabilized,ALL,10,ALL,continuous,attitude_deg,17,2.4301492722742095
Stabilized,ALL,10,ALL,continuous,attitude_deg,23,2.507707390548181
Stabilized,ALL,10,ALL,continuous,attitude_deg,42,2.556226939129036
Stabilized,ALL,10,ALL,continuous,body_rate_rad_s,17,0.5874421317695574
Stabilized,ALL,10,ALL,continuous,body_rate_rad_s,23,0.5968672559063586
Stabilized,ALL,10,ALL,continuous,body_rate_rad_s,42,0.5865788086303532
Stabilized,ALL,10,ALL,continuous,p_rad_s,17,0.5062250227623911
Stabilized,ALL,10,ALL,continuous,p_rad_s,23,0.5086132274489787
Stabilized,ALL,10,ALL,continuous,p_rad_s,42,0.5039757689042198
Stabilized,ALL,10,ALL,continuous,position_m,17,0.08058024928213932
Stabilized,ALL,10,ALL,continuous,position_m,23,0.08147153672455687
Stabilized,ALL,10,ALL,continuous,position_m,42,0.08022726366558154
Stabilized,ALL,10,ALL,continuous,q_rad_s,17,0.24353770926671078
Stabilized,ALL,10,ALL,continuous,q_rad_s,23,0.25923846998752564
Stabilized,ALL,10,ALL,continuous,q_rad_s,42,0.24381953149364827
Stabilized,ALL,10,ALL,continuous,r_rad_s,17,0.16160162902610292
Stabilized,ALL,10,ALL,continuous,r_rad_s,23,0.161049251750658
Stabilized,ALL,10,ALL,continuous,r_rad_s,42,0.16187435574330516
Stabilized,ALL,10,ALL,continuous,roll_deg,17,1.6444452379908034
Stabilized,ALL,10,ALL,continuous,roll_deg,23,1.648399336195586
Stabilized,ALL,10,ALL,continuous,roll_deg,42,1.750888640885518
Stabilized,ALL,10,ALL,continuous,velocity_m_s,17,0.23476801119767465
Stabilized,ALL,10,ALL,continuous,velocity_m_s,23,0.2470222384043584
Stabilized,ALL,10,ALL,continuous,velocity_m_s,42,0.2434309956263195
Stabilized,ALL,10,ALL,local100ms,attitude_deg,17,1.5151169466141763
Stabilized,ALL,10,ALL,local100ms,attitude_deg,23,1.5570129557262382
Stabilized,ALL,10,ALL,local100ms,attitude_deg,42,1.55928017604198
Stabilized,ALL,10,ALL,local100ms,body_rate_rad_s,17,0.575768178715534
Stabilized,ALL,10,ALL,local100ms,body_rate_rad_s,23,0.575881311301955
Stabilized,ALL,10,ALL,local100ms,body_rate_rad_s,42,0.576802633685783
Stabilized,ALL,10,ALL,local100ms,p_rad_s,17,0.4989332450613433
Stabilized,ALL,10,ALL,local100ms,p_rad_s,23,0.49432267728583773
Stabilized,ALL,10,ALL,local100ms,p_rad_s,42,0.49519485252278933
Stabilized,ALL,10,ALL,local100ms,position_m,17,0.03808438755308593
Stabilized,ALL,10,ALL,local100ms,position_m,23,0.03797732859184057
Stabilized,ALL,10,ALL,local100ms,position_m,42,0.03794203065573397
Stabilized,ALL,10,ALL,local100ms,q_rad_s,17,0.23981690790038157
Stabilized,ALL,10,ALL,local100ms,q_rad_s,23,0.2489238225868163
Stabilized,ALL,10,ALL,local100ms,q_rad_s,42,0.24754985952634936
Stabilized,ALL,10,ALL,local100ms,r_rad_s,17,0.147177552764786
Stabilized,ALL,10,ALL,local100ms,r_rad_s,23,0.14553342221165094
Stabilized,ALL,10,ALL,local100ms,r_rad_s,42,0.14694763672872063
Stabilized,ALL,10,ALL,local100ms,roll_deg,17,1.1064756356469283
Stabilized,ALL,10,ALL,local100ms,roll_deg,23,1.1349416766774603
Stabilized,ALL,10,ALL,local100ms,roll_deg,42,1.1458494034404314
Stabilized,ALL,10,ALL,local100ms,velocity_m_s,17,0.16744262620833167
Stabilized,ALL,10,ALL,local100ms,velocity_m_s,23,0.16535497911760116
Stabilized,ALL,10,ALL,local100ms,velocity_m_s,42,0.17142817847165373
Stabilized,ALL,10,Sep17,continuous,attitude_deg,17,2.803232856247134
Stabilized,ALL,10,Sep17,continuous,attitude_deg,23,2.946363386936162
Stabilized,ALL,10,Sep17,continuous,attitude_deg,42,3.0290001155463777
Stabilized,ALL,10,Sep17,continuous,body_rate_rad_s,17,0.5738664930720454
Stabilized,ALL,10,Sep17,continuous,body_rate_rad_s,23,0.5857393935292403
Stabilized,ALL,10,Sep17,continuous,body_rate_rad_s,42,0.5758412879951771
Stabilized,ALL,10,Sep17,continuous,p_rad_s,17,0.4710779734427953
Stabilized,ALL,10,Sep17,continuous,p_rad_s,23,0.46823259865328115
Stabilized,ALL,10,Sep17,continuous,p_rad_s,42,0.465578808778983
Stabilized,ALL,10,Sep17,continuous,position_m,17,0.053730654079786874
Stabilized,ALL,10,Sep17,continuous,position_m,23,0.055602531420273396
Stabilized,ALL,10,Sep17,continuous,position_m,42,0.05360885008578745
Stabilized,ALL,10,Sep17,continuous,q_rad_s,17,0.26800022451466626
Stabilized,ALL,10,Sep17,continuous,q_rad_s,23,0.296255376191229
Stabilized,ALL,10,Sep17,continuous,q_rad_s,42,0.2757407449406514
Stabilized,ALL,10,Sep17,continuous,r_rad_s,17,0.18375257643232415
Stabilized,ALL,10,Sep17,continuous,r_rad_s,23,0.18430489041533712
Stabilized,ALL,10,Sep17,continuous,r_rad_s,42,0.19110589765856353
Stabilized,ALL,10,Sep17,continuous,roll_deg,17,1.9193536904900244
Stabilized,ALL,10,Sep17,continuous,roll_deg,23,1.9146664108038154
Stabilized,ALL,10,Sep17,continuous,roll_deg,42,2.088914976827658
Stabilized,ALL,10,Sep17,continuous,velocity_m_s,17,0.30285513328193703
Stabilized,ALL,10,Sep17,continuous,velocity_m_s,23,0.3136244460048641
Stabilized,ALL,10,Sep17,continuous,velocity_m_s,42,0.3106348631654194
Stabilized,ALL,10,Sep17,local100ms,attitude_deg,17,1.7062258108698378
Stabilized,ALL,10,Sep17,local100ms,attitude_deg,23,1.7560860764740254
Stabilized,ALL,10,Sep17,local100ms,attitude_deg,42,1.7725732690582678
Stabilized,ALL,10,Sep17,local100ms,body_rate_rad_s,17,0.5605233982906287
Stabilized,ALL,10,Sep17,local100ms,body_rate_rad_s,23,0.5673671777634332
Stabilized,ALL,10,Sep17,local100ms,body_rate_rad_s,42,0.5683097329628248
Stabilized,ALL,10,Sep17,local100ms,p_rad_s,17,0.46303010473021566
Stabilized,ALL,10,Sep17,local100ms,p_rad_s,23,0.4593873731630284
Stabilized,ALL,10,Sep17,local100ms,p_rad_s,42,0.46018665736508
Stabilized,ALL,10,Sep17,local100ms,position_m,17,0.023872231846414238
Stabilized,ALL,10,Sep17,local100ms,position_m,23,0.024039589998561227
Stabilized,ALL,10,Sep17,local100ms,position_m,42,0.023600327023837707
Stabilized,ALL,10,Sep17,local100ms,q_rad_s,17,0.2703652409182822
Stabilized,ALL,10,Sep17,local100ms,q_rad_s,23,0.2860782298144135
Stabilized,ALL,10,Sep17,local100ms,q_rad_s,42,0.2850874660289001
Stabilized,ALL,10,Sep17,local100ms,r_rad_s,17,0.15628034513101138
Stabilized,ALL,10,Sep17,local100ms,r_rad_s,23,0.1616292208054602
Stabilized,ALL,10,Sep17,local100ms,r_rad_s,42,0.16248693197412056
Stabilized,ALL,10,Sep17,local100ms,roll_deg,17,1.237368280136223
Stabilized,ALL,10,Sep17,local100ms,roll_deg,23,1.2572212574687762
Stabilized,ALL,10,Sep17,local100ms,roll_deg,42,1.2813280067964066
Stabilized,ALL,10,Sep17,local100ms,velocity_m_s,17,0.21327304697029095
Stabilized,ALL,10,Sep17,local100ms,velocity_m_s,23,0.2056713254748624
Stabilized,ALL,10,Sep17,local100ms,velocity_m_s,42,0.21554135089283116
Stabilized,ALL,10,Sep7,continuous,attitude_deg,17,2.0985194198538317
Stabilized,ALL,10,Sep7,continuous,attitude_deg,23,2.1177909493144202
Stabilized,ALL,10,Sep7,continuous,attitude_deg,42,2.1359841156469543
Stabilized,ALL,10,Sep7,continuous,body_rate_rad_s,17,0.599509366167346
Stabilized,ALL,10,Sep7,continuous,body_rate_rad_s,23,0.6067586891304637
Stabilized,ALL,10,Sep7,continuous,body_rate_rad_s,42,0.5961232714171765
Stabilized,ALL,10,Sep7,continuous,p_rad_s,17,0.5374668443798095
Stabilized,ALL,10,Sep7,continuous,p_rad_s,23,0.544507119711821
Stabilized,ALL,10,Sep7,continuous,p_rad_s,42,0.5381064001266523
Stabilized,ALL,10,Sep7,continuous,position_m,17,0.1044465561286748
Stabilized,ALL,10,Sep7,continuous,position_m,23,0.1044662081061422
Stabilized,ALL,10,Sep7,continuous,position_m,42,0.10388807573650964
Stabilized,ALL,10,Sep7,continuous,q_rad_s,17,0.2217932512685281
Stabilized,ALL,10,Sep7,continuous,q_rad_s,23,0.2263345533620115
Stabilized,ALL,10,Sep7,continuous,q_rad_s,42,0.21544511954075654
Stabilized,ALL,10,Sep7,continuous,r_rad_s,17,0.14191189799835072
Stabilized,ALL,10,Sep7,continuous,r_rad_s,23,0.14037757293760988
Stabilized,ALL,10,Sep7,continuous,r_rad_s,42,0.13589076292974214
Stabilized,ALL,10,Sep7,continuous,roll_deg,17,1.4000821691026073
Stabilized,ALL,10,Sep7,continuous,roll_deg,23,1.411717492099382
Stabilized,ALL,10,Sep7,continuous,roll_deg,42,1.450420786714727
Stabilized,ALL,10,Sep7,continuous,velocity_m_s,17,0.1742461249005525
Stabilized,ALL,10,Sep7,continuous,velocity_m_s,23,0.18782027609279783
Stabilized,ALL,10,Sep7,continuous,velocity_m_s,42,0.18369422448045303
Stabilized,ALL,10,Sep7,local100ms,attitude_deg,17,1.345242400609144
Stabilized,ALL,10,Sep7,local100ms,attitude_deg,23,1.380059070617094
Stabilized,ALL,10,Sep7,local100ms,attitude_deg,42,1.3696863155830576
Stabilized,ALL,10,Sep7,local100ms,body_rate_rad_s,17,0.589319094648783
Stabilized,ALL,10,Sep7,local100ms,body_rate_rad_s,23,0.5834494300028633
Stabilized,ALL,10,Sep7,local100ms,body_rate_rad_s,42,0.584351878772857
Stabilized,ALL,10,Sep7,local100ms,p_rad_s,17,0.5308471475779011
Stabilized,ALL,10,Sep7,local100ms,p_rad_s,23,0.5253762809505571
Stabilized,ALL,10,Sep7,local100ms,p_rad_s,42,0.5263132482185309
Stabilized,ALL,10,Sep7,local100ms,position_m,17,0.050717414847905214
Stabilized,ALL,10,Sep7,local100ms,position_m,23,0.05036642956364442
Stabilized,ALL,10,Sep7,local100ms,position_m,42,0.05069021166186398
Stabilized,ALL,10,Sep7,local100ms,q_rad_s,17,0.21266283410669218
Stabilized,ALL,10,Sep7,local100ms,q_rad_s,23,0.2158976828289521
Stabilized,ALL,10,Sep7,local100ms,q_rad_s,42,0.21418309819074874
Stabilized,ALL,10,Sep7,local100ms,r_rad_s,17,0.13908618177258564
Stabilized,ALL,10,Sep7,local100ms,r_rad_s,23,0.1312260456838205
Stabilized,ALL,10,Sep7,local100ms,r_rad_s,42,0.13313492984392072
Stabilized,ALL,10,Sep7,local100ms,roll_deg,17,0.9901266183231106
Stabilized,ALL,10,Sep7,local100ms,roll_deg,23,1.0262487159740683
Stabilized,ALL,10,Sep7,local100ms,roll_deg,42,1.0254239782351202
Stabilized,ALL,10,Sep7,local100ms,velocity_m_s,17,0.1267044744199234
Stabilized,ALL,10,Sep7,local100ms,velocity_m_s,23,0.1295182268000356
Stabilized,ALL,10,Sep7,local100ms,velocity_m_s,42,0.13221646965282932
Stabilized,ALL,15,ALL,continuous,attitude_deg,17,3.1958041443685268
Stabilized,ALL,15,ALL,continuous,attitude_deg,23,3.230495149988217
Stabilized,ALL,15,ALL,continuous,attitude_deg,42,3.271252526637343
Stabilized,ALL,15,ALL,continuous,body_rate_rad_s,17,0.6112971986529131
Stabilized,ALL,15,ALL,continuous,body_rate_rad_s,23,0.6184251838317577
Stabilized,ALL,15,ALL,continuous,body_rate_rad_s,42,0.6169981969123424
Stabilized,ALL,15,ALL,continuous,p_rad_s,17,0.5246970586327292
Stabilized,ALL,15,ALL,continuous,p_rad_s,23,0.5336308284379062
Stabilized,ALL,15,ALL,continuous,p_rad_s,42,0.5335286765160026
Stabilized,ALL,15,ALL,continuous,position_m,17,0.12540634928221597
Stabilized,ALL,15,ALL,continuous,position_m,23,0.1268347984478929
Stabilized,ALL,15,ALL,continuous,position_m,42,0.1249070709406866
Stabilized,ALL,15,ALL,continuous,q_rad_s,17,0.26287918624242207
Stabilized,ALL,15,ALL,continuous,q_rad_s,23,0.2636201513230618
Stabilized,ALL,15,ALL,continuous,q_rad_s,42,0.25914792365954514
Stabilized,ALL,15,ALL,continuous,r_rad_s,17,0.15771719719934923
Stabilized,ALL,15,ALL,continuous,r_rad_s,23,0.1555305999535876
Stabilized,ALL,15,ALL,continuous,r_rad_s,42,0.15691151650766982
Stabilized,ALL,15,ALL,continuous,roll_deg,17,2.1419066426691837
Stabilized,ALL,15,ALL,continuous,roll_deg,23,2.0492907468315424
Stabilized,ALL,15,ALL,continuous,roll_deg,42,2.1696330222876736
Stabilized,ALL,15,ALL,continuous,velocity_m_s,17,0.31288784090998517
Stabilized,ALL,15,ALL,continuous,velocity_m_s,23,0.3166745239581655
Stabilized,ALL,15,ALL,continuous,velocity_m_s,42,0.3150014580706144
Stabilized,ALL,15,ALL,local100ms,attitude_deg,17,1.5382574347990448
Stabilized,ALL,15,ALL,local100ms,attitude_deg,23,1.5510076877328363
Stabilized,ALL,15,ALL,local100ms,attitude_deg,42,1.5118503862802308
Stabilized,ALL,15,ALL,local100ms,body_rate_rad_s,17,0.5925840646569407
Stabilized,ALL,15,ALL,local100ms,body_rate_rad_s,23,0.5958653496123704
Stabilized,ALL,15,ALL,local100ms,body_rate_rad_s,42,0.5996378455874012
Stabilized,ALL,15,ALL,local100ms,p_rad_s,17,0.5185619640154907
Stabilized,ALL,15,ALL,local100ms,p_rad_s,23,0.5167985157687248
Stabilized,ALL,15,ALL,local100ms,p_rad_s,42,0.5207959281183905
Stabilized,ALL,15,ALL,local100ms,position_m,17,0.039332760022678374
Stabilized,ALL,15,ALL,local100ms,position_m,23,0.03929319417210084
Stabilized,ALL,15,ALL,local100ms,position_m,42,0.03934047713921116
Stabilized,ALL,15,ALL,local100ms,q_rad_s,17,0.2377423505587935
Stabilized,ALL,15,ALL,local100ms,q_rad_s,23,0.25040172251022197
Stabilized,ALL,15,ALL,local100ms,q_rad_s,42,0.24851900002954702
Stabilized,ALL,15,ALL,local100ms,r_rad_s,17,0.14721573747747227
Stabilized,ALL,15,ALL,local100ms,r_rad_s,23,0.1462632147411085
Stabilized,ALL,15,ALL,local100ms,r_rad_s,42,0.14827647087651402
Stabilized,ALL,15,ALL,local100ms,roll_deg,17,1.126574935000853
Stabilized,ALL,15,ALL,local100ms,roll_deg,23,1.1262121381384893
Stabilized,ALL,15,ALL,local100ms,roll_deg,42,1.1138510565771873
Stabilized,ALL,15,ALL,local100ms,velocity_m_s,17,0.19376394306019212
Stabilized,ALL,15,ALL,local100ms,velocity_m_s,23,0.19607732297349278
Stabilized,ALL,15,ALL,local100ms,velocity_m_s,42,0.19501659480484995
Stabilized,ALL,15,Sep17,continuous,attitude_deg,17,3.7981368038650687
Stabilized,ALL,15,Sep17,continuous,attitude_deg,23,3.8746886595072474
Stabilized,ALL,15,Sep17,continuous,attitude_deg,42,3.9710927111596894
Stabilized,ALL,15,Sep17,continuous,body_rate_rad_s,17,0.6174179579951838
Stabilized,ALL,15,Sep17,continuous,body_rate_rad_s,23,0.6343866114359459
Stabilized,ALL,15,Sep17,continuous,body_rate_rad_s,42,0.6333934075914881
Stabilized,ALL,15,Sep17,continuous,p_rad_s,17,0.5054656290074041
Stabilized,ALL,15,Sep17,continuous,p_rad_s,23,0.5254231039927139
Stabilized,ALL,15,Sep17,continuous,p_rad_s,42,0.5223405192567623
Stabilized,ALL,15,Sep17,continuous,position_m,17,0.08868495285698653
Stabilized,ALL,15,Sep17,continuous,position_m,23,0.09202227078366625
Stabilized,ALL,15,Sep17,continuous,position_m,42,0.08864461309247637
Stabilized,ALL,15,Sep17,continuous,q_rad_s,17,0.30103272736787634
Stabilized,ALL,15,Sep17,continuous,q_rad_s,23,0.3051906720929279
Stabilized,ALL,15,Sep17,continuous,q_rad_s,42,0.30259370447936834
Stabilized,ALL,15,Sep17,continuous,r_rad_s,17,0.18306785304563106
Stabilized,ALL,15,Sep17,continuous,r_rad_s,23,0.1781010768704032
Stabilized,ALL,15,Sep17,continuous,r_rad_s,42,0.18882369227943863
Stabilized,ALL,15,Sep17,continuous,roll_deg,17,2.5713819057868044
Stabilized,ALL,15,Sep17,continuous,roll_deg,23,2.4325488365830337
Stabilized,ALL,15,Sep17,continuous,roll_deg,42,2.6537172681617673
Stabilized,ALL,15,Sep17,continuous,velocity_m_s,17,0.4164885018748413
Stabilized,ALL,15,Sep17,continuous,velocity_m_s,23,0.4251317118151793
Stabilized,ALL,15,Sep17,continuous,velocity_m_s,42,0.4198077770159025
Stabilized,ALL,15,Sep17,local100ms,attitude_deg,17,1.723802953523186
Stabilized,ALL,15,Sep17,local100ms,attitude_deg,23,1.707147741941091
Stabilized,ALL,15,Sep17,local100ms,attitude_deg,42,1.6391021017234
Stabilized,ALL,15,Sep17,local100ms,body_rate_rad_s,17,0.5929167316169749
Stabilized,ALL,15,Sep17,local100ms,body_rate_rad_s,23,0.594612203864544
Stabilized,ALL,15,Sep17,local100ms,body_rate_rad_s,42,0.6012886937205643
Stabilized,ALL,15,Sep17,local100ms,p_rad_s,17,0.4998264216813311
Stabilized,ALL,15,Sep17,local100ms,p_rad_s,23,0.4940710566947229
Stabilized,ALL,15,Sep17,local100ms,p_rad_s,42,0.49981709018015164
Stabilized,ALL,15,Sep17,local100ms,position_m,17,0.025917405329079157
Stabilized,ALL,15,Sep17,local100ms,position_m,23,0.02594984839094664
Stabilized,ALL,15,Sep17,local100ms,position_m,42,0.02577573257061809
Stabilized,ALL,15,Sep17,local100ms,q_rad_s,17,0.2716552847031088
Stabilized,ALL,15,Sep17,local100ms,q_rad_s,23,0.2855269449206178
Stabilized,ALL,15,Sep17,local100ms,q_rad_s,42,0.2857562269075204
Stabilized,ALL,15,Sep17,local100ms,r_rad_s,17,0.15848295347895508
Stabilized,ALL,15,Sep17,local100ms,r_rad_s,23,0.16368886516612302
Stabilized,ALL,15,Sep17,local100ms,r_rad_s,42,0.16555216029203745
Stabilized,ALL,15,Sep17,local100ms,roll_deg,17,1.2537805266143498
Stabilized,ALL,15,Sep17,local100ms,roll_deg,23,1.202011757498704
Stabilized,ALL,15,Sep17,local100ms,roll_deg,42,1.183131973843873
Stabilized,ALL,15,Sep17,local100ms,velocity_m_s,17,0.27947024264898085
Stabilized,ALL,15,Sep17,local100ms,velocity_m_s,23,0.27732179307072646
Stabilized,ALL,15,Sep17,local100ms,velocity_m_s,42,0.27330639930042977
Stabilized,ALL,15,Sep7,continuous,attitude_deg,17,2.6603973359271564
Stabilized,ALL,15,Sep7,continuous,attitude_deg,23,2.6578786970824115
Stabilized,ALL,15,Sep7,continuous,attitude_deg,42,2.6491723626174792
Stabilized,ALL,15,Sep7,continuous,body_rate_rad_s,17,0.6058565236820059
Stabilized,ALL,15,Sep7,continuous,body_rate_rad_s,23,0.6042372481835904
Stabilized,ALL,15,Sep7,continuous,body_rate_rad_s,42,0.6024246763086574
Stabilized,ALL,15,Sep7,continuous,p_rad_s,17,0.5417916627441293
Stabilized,ALL,15,Sep7,continuous,p_rad_s,23,0.5409265835002992
Stabilized,ALL,15,Sep7,continuous,p_rad_s,42,0.5434737051908828
Stabilized,ALL,15,Sep7,continuous,position_m,17,0.1580475905490866
Stabilized,ALL,15,Sep7,continuous,position_m,23,0.157779267482761
Stabilized,ALL,15,Sep7,continuous,position_m,42,0.15714036680576238
Stabilized,ALL,15,Sep7,continuous,q_rad_s,17,0.22896492746424058
Stabilized,ALL,15,Sep7,continuous,q_rad_s,23,0.22666857730540313
Stabilized,ALL,15,Sep7,continuous,q_rad_s,42,0.22052945181970224
