seed,mode,pattern,step,flight_id,cohort,n_origins,condition,metric,value,endpoint_elapsed_median_s,local_age_median_s
17,Mission,ALL,30,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,continuous,q_rad_s,0.19988907765382385,0.601228,0.098564
17,Mission,ALL,30,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,continuous,r_rad_s,0.12288260596819293,0.601228,0.098564
17,Mission,ALL,30,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,continuous,roll_deg,2.0029162141726955,0.601228,0.098564
17,Mission,ALL,30,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,local100ms,position_m,0.05732870380577834,0.601228,0.098564
17,Mission,ALL,30,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,local100ms,velocity_m_s,0.1005425420108108,0.601228,0.098564
17,Mission,ALL,30,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,local100ms,attitude_deg,1.2022901328180828,0.601228,0.098564
17,Mission,ALL,30,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,local100ms,body_rate_rad_s,0.6451443652016071,0.601228,0.098564
17,Mission,ALL,30,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,local100ms,p_rad_s,0.5922668679972947,0.601228,0.098564
17,Mission,ALL,30,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,local100ms,q_rad_s,0.21174205753164563,0.601228,0.098564
17,Mission,ALL,30,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,local100ms,r_rad_s,0.14351484277357893,0.601228,0.098564
17,Mission,ALL,30,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,79,local100ms,roll_deg,0.8555852732425571,0.601228,0.098564
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,continuous,position_m,0.1077554417203771,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,continuous,velocity_m_s,0.226493086318439,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,continuous,attitude_deg,2.6770801742381494,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,continuous,body_rate_rad_s,0.501323571208122,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,continuous,p_rad_s,0.45934834558658577,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,continuous,q_rad_s,0.16696844171070044,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,continuous,r_rad_s,0.11156146255957561,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,continuous,roll_deg,1.8516536431400732,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,local100ms,position_m,0.015722814844776972,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,local100ms,velocity_m_s,0.08945790239515648,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,local100ms,attitude_deg,1.2139766026807677,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,local100ms,body_rate_rad_s,0.49503938840046924,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,local100ms,p_rad_s,0.45438361087935897,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,local100ms,q_rad_s,0.15969254566883648,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,local100ms,r_rad_s,0.11444571241401963,0.5987729999999999,0.099778
17,Mission,ALL,30,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,77,local100ms,roll_deg,0.9548470653456868,0.5987729999999999,0.099778
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,continuous,position_m,0.15538128792057815,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,continuous,velocity_m_s,0.41656687999165104,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,continuous,attitude_deg,5.61635064577163,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,continuous,body_rate_rad_s,0.5883826893053131,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,continuous,p_rad_s,0.518097249243708,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,continuous,q_rad_s,0.20859658460209068,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,continuous,r_rad_s,0.18508618071751978,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,continuous,roll_deg,4.757038059143637,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,local100ms,position_m,0.01910296135209905,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,local100ms,velocity_m_s,0.1406633642542308,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,local100ms,attitude_deg,1.5394862806502252,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,local100ms,body_rate_rad_s,0.5005204582084782,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,local100ms,p_rad_s,0.45957481891089463,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,local100ms,q_rad_s,0.15820371496838023,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,local100ms,r_rad_s,0.11951275864294547,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,100,local100ms,roll_deg,1.1632047175269031,0.598797,0.09980449999999999
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,continuous,position_m,0.13547582032908376,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,continuous,velocity_m_s,0.34613003967227024,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,continuous,attitude_deg,5.012107461299305,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,continuous,body_rate_rad_s,0.6087307938079639,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,continuous,p_rad_s,0.526176574808306,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,continuous,q_rad_s,0.23940540142854977,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,continuous,r_rad_s,0.19072609999658674,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,continuous,roll_deg,3.835484167097769,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,local100ms,position_m,0.01846565046784174,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,local100ms,velocity_m_s,0.1344237646004854,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,local100ms,attitude_deg,1.5339540649298498,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,local100ms,body_rate_rad_s,0.5793448812477552,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,local100ms,p_rad_s,0.5290092597367881,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,local100ms,q_rad_s,0.19675560290669708,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,local100ms,r_rad_s,0.1306787177222564,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,108,local100ms,roll_deg,1.2145313559305457,0.5987945,0.0998005
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,continuous,position_m,0.12197868261791055,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,continuous,velocity_m_s,0.34256417943767997,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,continuous,attitude_deg,4.224020003773407,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,continuous,body_rate_rad_s,0.560160658044217,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,continuous,p_rad_s,0.5105206095851464,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,continuous,q_rad_s,0.18891511771858208,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,continuous,r_rad_s,0.13213534086955994,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,continuous,roll_deg,3.1102937254321965,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,local100ms,position_m,0.013453106327006385,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,local100ms,velocity_m_s,0.11783599923454208,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,local100ms,attitude_deg,1.24080183475725,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,local100ms,body_rate_rad_s,0.5293135655211153,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,local100ms,p_rad_s,0.48375905993339746,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,local100ms,q_rad_s,0.18676194586496306,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,local100ms,r_rad_s,0.10616024752120792,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,115,local100ms,roll_deg,0.9006661063575511,0.601237,0.09858499999999999
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,continuous,position_m,0.14872006767529908,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,continuous,velocity_m_s,0.4265442541253254,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,continuous,attitude_deg,5.779406226841829,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,continuous,body_rate_rad_s,0.6417061055870308,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,continuous,p_rad_s,0.5677327813908616,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,continuous,q_rad_s,0.2393765411129289,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,continuous,r_rad_s,0.1793462752517594,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,continuous,roll_deg,4.5793165992641285,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,local100ms,position_m,0.013678582893611783,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,local100ms,velocity_m_s,0.13977182280892023,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,local100ms,attitude_deg,1.4037233197385988,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,local100ms,body_rate_rad_s,0.591244653561864,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,local100ms,p_rad_s,0.5355882614927703,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,local100ms,q_rad_s,0.21527191283316535,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,local100ms,r_rad_s,0.12795881392772723,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,108,local100ms,roll_deg,1.1004455876746186,0.6012229999999998,0.09856100000000001
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,continuous,position_m,0.13469464412416549,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,continuous,velocity_m_s,0.3080345329933804,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,continuous,attitude_deg,4.291247958899365,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,continuous,body_rate_rad_s,0.4999437730505281,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,continuous,p_rad_s,0.4417698752099715,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,continuous,q_rad_s,0.17295057534497552,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,continuous,r_rad_s,0.15770622072957677,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,continuous,roll_deg,3.1861718817948566,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,local100ms,position_m,0.01811427024882461,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,local100ms,velocity_m_s,0.11083551765867333,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,local100ms,attitude_deg,1.2567771890094717,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,local100ms,body_rate_rad_s,0.4492808859721446,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,local100ms,p_rad_s,0.4023620501716602,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,local100ms,q_rad_s,0.1486664091227861,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,local100ms,r_rad_s,0.13362781851137842,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,96,local100ms,roll_deg,0.9140185777148208,0.5987720000000001,0.09978399999999998
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,continuous,position_m,0.1421416211910181,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,continuous,velocity_m_s,0.3074306023176673,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,continuous,attitude_deg,4.640716123738268,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,continuous,body_rate_rad_s,0.5170595816239903,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,continuous,p_rad_s,0.4253585084231063,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,continuous,q_rad_s,0.23988117139018192,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,continuous,r_rad_s,0.16993461646680544,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,continuous,roll_deg,3.6664394649388865,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,local100ms,position_m,0.01864734232455091,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,local100ms,velocity_m_s,0.11136321440349604,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,local100ms,attitude_deg,1.2589198088408275,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,local100ms,body_rate_rad_s,0.45061174563460304,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,local100ms,p_rad_s,0.3875233039853648,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,local100ms,q_rad_s,0.18547673039799198,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,local100ms,r_rad_s,0.13592283344972345,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,98,local100ms,roll_deg,0.9138263580340447,0.5987959999999999,0.099794
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,continuous,position_m,0.12379839445617973,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,continuous,velocity_m_s,0.3472992894938125,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,continuous,attitude_deg,4.7714801803052165,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,continuous,body_rate_rad_s,0.552625254548565,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,continuous,p_rad_s,0.4946345291916453,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,continuous,q_rad_s,0.18869779656834837,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,continuous,r_rad_s,0.1585070852248438,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,continuous,roll_deg,3.424574827691446,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,local100ms,position_m,0.01490599614633256,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,local100ms,velocity_m_s,0.11340491404979101,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,local100ms,attitude_deg,1.254103628795229,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,local100ms,body_rate_rad_s,0.48864225365294206,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,local100ms,p_rad_s,0.44626651039147214,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,local100ms,q_rad_s,0.1558711837181127,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,local100ms,r_rad_s,0.12378056327371632,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,106,local100ms,roll_deg,0.9555996113840188,0.6012365,0.09858349999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,continuous,position_m,0.11356749468155676,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,continuous,velocity_m_s,0.34981105003701196,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,continuous,attitude_deg,4.847598088958594,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,continuous,body_rate_rad_s,0.5823228393658507,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,continuous,p_rad_s,0.5006252067276359,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,continuous,q_rad_s,0.24334733339901565,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,continuous,r_rad_s,0.17104492674033453,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,continuous,roll_deg,3.8856159549510965,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,local100ms,position_m,0.01187139391595,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,local100ms,velocity_m_s,0.13564105088002856,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,local100ms,attitude_deg,1.3789465754671046,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,local100ms,body_rate_rad_s,0.5460215075151472,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,local100ms,p_rad_s,0.48387139613189745,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,local100ms,q_rad_s,0.21430578932452102,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,local100ms,r_rad_s,0.13446556189774583,0.601263,0.09857149999999999
17,Mission,ALL,30,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,80,local100ms,roll_deg,0.9673154452679908,0.601263,0.09857149999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,continuous,position_m,0.16100548812961762,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,continuous,velocity_m_s,0.30900378106643245,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,continuous,attitude_deg,3.8810873262048253,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,continuous,body_rate_rad_s,0.6323626721294332,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,continuous,p_rad_s,0.5628310570258249,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,continuous,q_rad_s,0.24375331009390785,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,continuous,r_rad_s,0.15390930500828298,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,continuous,roll_deg,2.5951188563583774,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,local100ms,position_m,0.01694536074434896,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,local100ms,velocity_m_s,0.12604216252823752,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,local100ms,attitude_deg,1.37492361169053,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,local100ms,body_rate_rad_s,0.5904163659687387,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,local100ms,p_rad_s,0.5406711311635005,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,local100ms,q_rad_s,0.1872956444590907,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,local100ms,r_rad_s,0.14555601910180874,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,79,local100ms,roll_deg,1.0439975527948715,0.69976,0.09857099999999999
17,Mission,ALL,35,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,79,continuous,position_m,0.16980532885548194,0.6983299999999999,0.099565
