mode,pattern,step,flight_id,cohort,metric,continuous,local100ms,local_minus_continuous
Stabilized,sustained,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q_rad_s,0.23971308075415387,0.23971308075415387,0.0
Stabilized,sustained,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r_rad_s,0.18135946693278374,0.18135946693278374,0.0
Stabilized,sustained,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,roll_deg,1.5130190231739349,1.5130190231739349,0.0
Stabilized,sustained,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,velocity_m_s,0.1694559897989735,0.1694559897989735,0.0
Stabilized,sustained,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,attitude_deg,1.7036165825671858,1.7036165825671858,0.0
Stabilized,sustained,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,body_rate_rad_s,0.4397300362111179,0.4397300362111179,0.0
Stabilized,sustained,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p_rad_s,0.36776821114127295,0.36776821114127295,0.0
Stabilized,sustained,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,position_m,0.022272869635253403,0.022272869635253403,0.0
Stabilized,sustained,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q_rad_s,0.2031927695523638,0.2031927695523638,0.0
Stabilized,sustained,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r_rad_s,0.12907360584437985,0.12907360584437985,0.0
Stabilized,sustained,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,roll_deg,1.4266384668676109,1.4266384668676109,0.0
Stabilized,sustained,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,velocity_m_s,0.2543138115889519,0.2543138115889519,0.0
Stabilized,sustained,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,attitude_deg,1.6744244478441488,1.6744244478441488,0.0
Stabilized,sustained,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,body_rate_rad_s,0.7355043607463506,0.7355043607463506,0.0
Stabilized,sustained,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p_rad_s,0.4730749775595813,0.4730749775595813,0.0
Stabilized,sustained,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,position_m,0.025962171667928507,0.025962171667928507,0.0
Stabilized,sustained,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q_rad_s,0.5475303287767612,0.5475303287767612,0.0
Stabilized,sustained,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r_rad_s,0.13051023991608843,0.13051023991608843,0.0
Stabilized,sustained,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,roll_deg,1.068794515320522,1.068794515320522,0.0
Stabilized,sustained,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,velocity_m_s,0.19069945032305116,0.19069945032305116,0.0
Stabilized,sustained,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,attitude_deg,1.886543262151745,1.886543262151745,0.0
Stabilized,sustained,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,body_rate_rad_s,0.49180856957441493,0.49180856957441493,0.0
Stabilized,sustained,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p_rad_s,0.4031370963062941,0.4031370963062941,0.0
Stabilized,sustained,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,position_m,0.02618353469241823,0.02618353469241823,0.0
Stabilized,sustained,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q_rad_s,0.2550879080659353,0.2550879080659353,0.0
Stabilized,sustained,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r_rad_s,0.1186406389049095,0.1186406389049095,0.0
Stabilized,sustained,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,roll_deg,1.6158865406383571,1.6158865406383571,0.0
Stabilized,sustained,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,velocity_m_s,0.16749859125533753,0.16749859125533753,0.0
Stabilized,sustained,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,attitude_deg,1.4543264847575035,1.4543264847575035,0.0
Stabilized,sustained,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,body_rate_rad_s,0.5233489090431006,0.5233489090431006,0.0
Stabilized,sustained,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p_rad_s,0.389328294722115,0.389328294722115,0.0
Stabilized,sustained,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,position_m,0.0242321710560289,0.0242321710560289,0.0
Stabilized,sustained,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q_rad_s,0.3067442122713338,0.3067442122713338,0.0
Stabilized,sustained,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r_rad_s,0.16707897670546054,0.16707897670546054,0.0
Stabilized,sustained,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,roll_deg,0.9726978638904864,0.9726978638904864,0.0
Stabilized,sustained,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,velocity_m_s,0.1385581823535521,0.1385581823535521,0.0
Stabilized,sustained,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,attitude_deg,1.588562803772607,1.5885627544843057,-4.9288301218197716e-08
Stabilized,sustained,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,body_rate_rad_s,0.6777814910421492,0.6777815046349467,1.3592797443173765e-08
Stabilized,sustained,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p_rad_s,0.5493034785196583,0.5493034939953455,1.5475687176191855e-08
Stabilized,sustained,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,position_m,0.021706925183196408,0.021706925183196408,0.0
Stabilized,sustained,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q_rad_s,0.3642696934324223,0.36426969273455895,-6.978633781962174e-10
Stabilized,sustained,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r_rad_s,0.15281623842015193,0.15281624236651584,3.946363902329608e-09
Stabilized,sustained,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,roll_deg,0.8903670742297015,0.8903670005326546,-7.369704690951551e-08
Stabilized,sustained,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,velocity_m_s,0.39607518708888173,0.39607518594044544,-1.1484362905100909e-09
Stabilized,sustained,10,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,attitude_deg,2.269843611426697,1.5024807191206755,-0.7673628923060216
Stabilized,sustained,10,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,body_rate_rad_s,0.5489921917477013,0.5303519105581124,-0.018640281189588936
Stabilized,sustained,10,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,p_rad_s,0.4779310386715398,0.4574456045686832,-0.02048543410285658
Stabilized,sustained,10,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,position_m,0.033269969055666156,0.015098499929019122,-0.018171469126647036
Stabilized,sustained,10,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,q_rad_s,0.2262465418913214,0.2236883379156287,-0.002558203975692702
Stabilized,sustained,10,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,r_rad_s,0.146742337378966,0.14789803324204684,0.0011556958630808412
Stabilized,sustained,10,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,roll_deg,1.658690058763792,1.215879619750668,-0.442810439013124
Stabilized,sustained,10,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,velocity_m_s,0.1902833508830649,0.137540391720125,-0.05274295916293989
Stabilized,sustained,10,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,attitude_deg,2.560093838076336,1.5961756598048427,-0.9639181782714934
Stabilized,sustained,10,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,body_rate_rad_s,0.5978836703456806,0.5866309028644774,-0.011252767481203185
Stabilized,sustained,10,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,p_rad_s,0.5151359511834338,0.5150092190714749,-0.00012673211195890488
Stabilized,sustained,10,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,position_m,0.13388802761493535,0.06594815007212185,-0.0679398775428135
Stabilized,sustained,10,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,q_rad_s,0.2553069994573756,0.23915860641712763,-0.016148393040247982
Stabilized,sustained,10,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,r_rad_s,0.16393353003980127,0.1471459655644866,-0.016787564475314654
Stabilized,sustained,10,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,roll_deg,1.9802780358492875,1.3551175463682466,-0.625160489481041
Stabilized,sustained,10,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,velocity_m_s,0.17195448725995663,0.12316673179370373,-0.0487877554662529
Stabilized,sustained,10,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,attitude_deg,3.2009371411847556,1.6622823489675727,-1.538654792217183
Stabilized,sustained,10,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,body_rate_rad_s,0.7546401963627973,0.7446140224154303,-0.010026173947367045
Stabilized,sustained,10,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p_rad_s,0.6903326487875404,0.6862594877144034,-0.004073161073137044
Stabilized,sustained,10,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,position_m,0.05279659467530276,0.02487365842170482,-0.02792293625359794
Stabilized,sustained,10,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q_rad_s,0.2600747391946332,0.2527623809898062,-0.0073123582048270075
Stabilized,sustained,10,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r_rad_s,0.1584831429338679,0.13330409750828912,-0.025179045425578778
Stabilized,sustained,10,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,roll_deg,2.516523316683903,1.1934276640843775,-1.3230956525995254
Stabilized,sustained,10,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,velocity_m_s,0.20790766670799352,0.1883378941657331,-0.019569772542260416
Stabilized,sustained,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,attitude_deg,2.5370131689839215,1.427610482843874,-1.1094026861400474
Stabilized,sustained,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,body_rate_rad_s,0.5899059246773014,0.5998652370339118,0.009959312356610406
Stabilized,sustained,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p_rad_s,0.5281016418085189,0.5396459639567204,0.011544322148201447
Stabilized,sustained,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,position_m,0.03426726997919652,0.020029310656194427,-0.014237959323002092
Stabilized,sustained,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q_rad_s,0.212424261420557,0.21022591022265305,-0.0021983511979039583
Stabilized,sustained,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r_rad_s,0.15442263695138733,0.15492685016400734,0.0005042132126200083
Stabilized,sustained,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,roll_deg,1.626000150134775,1.0642678424366376,-0.5617323076981373
Stabilized,sustained,10,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,velocity_m_s,0.2473057937071237,0.14897385556621165,-0.09833193814091204
Stabilized,sustained,10,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,attitude_deg,2.246521620751587,1.364944745864203,-0.881576874887384
Stabilized,sustained,10,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,body_rate_rad_s,0.7264872874953167,0.7211374753504521,-0.005349812144864519
Stabilized,sustained,10,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p_rad_s,0.6742891817018305,0.6660464064071062,-0.00824277529472428
Stabilized,sustained,10,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,position_m,0.07808788041021761,0.01891736977642568,-0.05917051063379193
Stabilized,sustained,10,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q_rad_s,0.2250418108797956,0.2309957720692717,0.005953961189476081
Stabilized,sustained,10,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r_rad_s,0.14970018268604876,0.15129198252323398,0.001591799837185215
Stabilized,sustained,10,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,roll_deg,1.5393074034506238,1.0114958420599056,-0.5278115613907182
Stabilized,sustained,10,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,velocity_m_s,0.36965609762511403,0.1864741837477396,-0.18318191387737442
Stabilized,sustained,10,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,attitude_deg,1.8951659787672883,1.2857041929878197,-0.6094617857794686
Stabilized,sustained,10,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,body_rate_rad_s,0.5551374671456807,0.5303445688446576,-0.024792898301023047
Stabilized,sustained,10,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p_rad_s,0.4925579162220786,0.4639674579322001,-0.028590458289878495
Stabilized,sustained,10,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,position_m,0.111422082412028,0.05987416328533255,-0.05154791912669545
Stabilized,sustained,10,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q_rad_s,0.2316028571577029,0.23177092585187445,0.00016806869417154702
Stabilized,sustained,10,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r_rad_s,0.10858772124339981,0.11031794243281841,0.001730221189418596
Stabilized,sustained,10,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,roll_deg,1.3611524075626915,0.8190375727301107,-0.5421148348325808
Stabilized,sustained,10,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,velocity_m_s,0.1381301240285908,0.12155870890052278,-0.016571415128068007
Stabilized,sustained,10,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,attitude_deg,2.1249587386373894,1.5173751743453003,-0.607583564292089
Stabilized,sustained,10,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,body_rate_rad_s,0.7232073709188517,0.7335720470713794,0.010364676152527674
Stabilized,sustained,10,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p_rad_s,0.6552562398783809,0.6775130213243878,0.022256781446006957
Stabilized,sustained,10,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,position_m,0.09601766369282831,0.04984233294360183,-0.04617533074922648
Stabilized,sustained,10,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q_rad_s,0.227804993896677,0.22483172508357074,-0.00297326881310625
Stabilized,sustained,10,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r_rad_s,0.2031792725000189,0.16799077742511717,-0.03518849507490174
Stabilized,sustained,10,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,roll_deg,1.1932297519350683,1.1119879208657486,-0.0812418310693197
Stabilized,sustained,10,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,velocity_m_s,0.2682601407322425,0.15945275042267867,-0.10880739030956385
Stabilized,sustained,10,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,attitude_deg,1.9238608162969832,1.314432458761235,-0.6094283575357482
Stabilized,sustained,10,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,body_rate_rad_s,0.5276201772331667,0.5365288791840732,0.008908701950906539
Stabilized,sustained,10,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p_rad_s,0.46715350618611945,0.4819685892253936,0.014815083039274146
Stabilized,sustained,10,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,position_m,0.06411618491736826,0.02974776081445399,-0.03436842410291427
Stabilized,sustained,10,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q_rad_s,0.21554293908328748,0.20602555480480758,-0.009517384278479896
Stabilized,sustained,10,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r_rad_s,0.11693659959797285,0.1144446088506791,-0.002491990747293754
Stabilized,sustained,10,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,roll_deg,1.215553487235219,0.9859617799458477,-0.22959170728937128
Stabilized,sustained,10,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,velocity_m_s,0.1674878237710424,0.13037515205804304,-0.03711267171299937
Stabilized,sustained,10,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,attitude_deg,1.9879735271172747,1.3991726846969446,-0.5888008424203302
Stabilized,sustained,10,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,body_rate_rad_s,0.5838187988335969,0.590589528343823,0.006770729510226059
Stabilized,sustained,10,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p_rad_s,0.5208947171604007,0.5288758805651116,0.00798116340471089
Stabilized,sustained,10,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,position_m,0.2793020152827323,0.15662416992853348,-0.12267784535419882
Stabilized,sustained,10,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q_rad_s,0.22631226690637565,0.22790795271303885,0.001595685806663194
Stabilized,sustained,10,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r_rad_s,0.13499403527999676,0.13054715812194465,-0.004446877158052115
Stabilized,sustained,10,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,roll_deg,1.346792689486982,1.0446461683548038,-0.3021465211321781
Stabilized,sustained,10,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,velocity_m_s,0.20480001716596785,0.14056788735362238,-0.06423212981234547
Stabilized,sustained,10,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,attitude_deg,1.8988924070828395,1.4524898570176656,-0.4464025500651738
Stabilized,sustained,10,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,body_rate_rad_s,0.5910426025229444,0.5872421892612715,-0.003800413261672908
Stabilized,sustained,10,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p_rad_s,0.542706588106813,0.5461798175120358,0.0034732294052227664
Stabilized,sustained,10,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,position_m,0.035846747433545656,0.0161939273596932,-0.019652820073852457
Stabilized,sustained,10,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q_rad_s,0.19648466932072703,0.19484107729625935,-0.0016435920244676772
Stabilized,sustained,10,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r_rad_s,0.12630029175876203,0.09120156095135884,-0.035098730807403195
Stabilized,sustained,10,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,roll_deg,1.2043775356463289,1.0872843090068711,-0.11709322663945776
Stabilized,sustained,10,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,velocity_m_s,0.20521104584072536,0.1176585362501585,-0.08755250959056686
Stabilized,sustained,10,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,attitude_deg,2.419999347788562,1.4457126453963287,-0.9742867023922335
Stabilized,sustained,10,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,body_rate_rad_s,0.5502449522761629,0.49696752966325963,-0.05327742261290325
Stabilized,sustained,10,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p_rad_s,0.4676269644084128,0.39642582965943224,-0.07120113474898054
Stabilized,sustained,10,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,position_m,0.039522785599093134,0.020638175236525183,-0.01888461036256795
Stabilized,sustained,10,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q_rad_s,0.2542790237601269,0.25688249438087274,0.0026034706207458402
Stabilized,sustained,10,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r_rad_s,0.1389562441190877,0.15330207110692398,0.014345826987836291
Stabilized,sustained,10,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,roll_deg,1.4749169992896631,0.9083369440280423,-0.5665800552616208
Stabilized,sustained,10,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,velocity_m_s,0.2066980119192828,0.13967577862712677,-0.06702223329215604
Stabilized,sustained,10,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,attitude_deg,2.9815085599853135,1.5492257795880358,-1.4322827803972777
Stabilized,sustained,10,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,body_rate_rad_s,0.6237220359247896,0.6378303946854164,0.014108358760626771
Stabilized,sustained,10,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p_rad_s,0.5428360454196058,0.5602078591054879,0.01737181368588203
Stabilized,sustained,10,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,position_m,0.054674435675893994,0.02565238230380366,-0.029022053372090333
Stabilized,sustained,10,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q_rad_s,0.23667011727451334,0.25220155602104705,0.015531438746533704
Stabilized,sustained,10,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r_rad_s,0.1937111472265819,0.16625395577782778,-0.02745719144875411
Stabilized,sustained,10,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,roll_deg,2.1746388854972145,1.252267150541057,-0.9223717349561575
Stabilized,sustained,10,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,velocity_m_s,0.27508461446156046,0.15556788110110165,-0.11951673336045882
Stabilized,sustained,10,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,attitude_deg,2.907536658628027,1.6465890023769978,-1.2609476562510293
Stabilized,sustained,10,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,body_rate_rad_s,0.527455096554028,0.5187702551405797,-0.008684841413448274
Stabilized,sustained,10,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p_rad_s,0.46619121034947736,0.4580881684458958,-0.008103041903581576
Stabilized,sustained,10,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,position_m,0.05565797325414096,0.020270528843874275,-0.035387444410266686
Stabilized,sustained,10,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q_rad_s,0.201267474042823,0.2115460542888052,0.010278580245982216
Stabilized,sustained,10,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r_rad_s,0.14185844588567756,0.11911432837907567,-0.022744117506601894
Stabilized,sustained,10,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,roll_deg,2.3672024194788857,1.3469784355276904,-1.0202239839511953
Stabilized,sustained,10,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,velocity_m_s,0.35349663399153125,0.2079374573689471,-0.14555917662258416
Stabilized,sustained,10,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,attitude_deg,4.148070336792331,2.6446959594109125,-1.503374377381418
Stabilized,sustained,10,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,body_rate_rad_s,0.6627657927694127,0.6801845342558903,0.017418741486477596
Stabilized,sustained,10,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p_rad_s,0.5003914490569948,0.4789045786043802,-0.02148687045261466
Stabilized,sustained,10,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,position_m,0.0502914243621419,0.02740804203986373,-0.02288338232227817
Stabilized,sustained,10,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q_rad_s,0.3571422748747386,0.42678264725072973,0.06964037237599113
Stabilized,sustained,10,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r_rad_s,0.24530251327286826,0.22366813066856514,-0.021634382604303115
Stabilized,sustained,10,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,roll_deg,2.5640918655419895,1.9615870561631175,-0.6025048093788721
Stabilized,sustained,10,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,velocity_m_s,0.30014233687772846,0.27698647837173,-0.02315585850599844
Stabilized,sustained,10,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,attitude_deg,2.6671677086426477,1.5629933146621715,-1.1041743939804762
Stabilized,sustained,10,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,body_rate_rad_s,0.5084222433078728,0.48219130828166623,-0.026230935026206548
Stabilized,sustained,10,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p_rad_s,0.3568921960375615,0.3509297617892269,-0.005962434248334592
Stabilized,sustained,10,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,position_m,0.05132119136326321,0.020953308859083017,-0.030367882504180196
Stabilized,sustained,10,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q_rad_s,0.3296557696510508,0.3205124066313684,-0.009143363019682438
Stabilized,sustained,10,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r_rad_s,0.1478264741980073,0.08113231137913159,-0.0666941628188757
Stabilized,sustained,10,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,roll_deg,1.8154534311556556,1.1036244704787492,-0.7118289606769064
Stabilized,sustained,10,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,velocity_m_s,0.1950648592704128,0.12742213016439355,-0.06764272910601926
Stabilized,sustained,10,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,attitude_deg,3.0255787109848566,1.7929180181859683,-1.2326606927988883
Stabilized,sustained,10,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,body_rate_rad_s,0.4627003164002604,0.44846351645824484,-0.014236799942015543
Stabilized,sustained,10,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p_rad_s,0.3703761217612103,0.38354352866095437,0.01316740689974405
Stabilized,sustained,10,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,position_m,0.05273667485554701,0.02324331529959596,-0.029493359555951053
Stabilized,sustained,10,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q_rad_s,0.22423253264441048,0.19288792839842842,-0.031344604245982066
Stabilized,sustained,10,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r_rad_s,0.16202193409629206,0.12899523594317536,-0.03302669815311671
Stabilized,sustained,10,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,roll_deg,2.052448713036724,1.508660006646765,-0.5437887063899589
Stabilized,sustained,10,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,velocity_m_s,0.19529951668293952,0.12138884343170742,-0.0739106732512321
Stabilized,sustained,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,attitude_deg,3.2795356199408356,1.757762308084206,-1.5217733118566297
Stabilized,sustained,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,body_rate_rad_s,0.5582976763050642,0.5710206880271322,0.012723011722068023
Stabilized,sustained,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p_rad_s,0.432569180378767,0.43789628481061277,0.005327104431845753
Stabilized,sustained,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,position_m,0.07195034503467923,0.017735507708962425,-0.0542148373257168
Stabilized,sustained,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q_rad_s,0.2728727264595427,0.3240124395730383,0.05113971311349563
Stabilized,sustained,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r_rad_s,0.2234516832573268,0.1628685173506245,-0.06058316590670232
Stabilized,sustained,10,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,roll_deg,1.6223786580344408,1.2614686376780044,-0.3609100203564364
