mode,pattern,step,cohort,seed,metric,continuous,local100ms,local_minus_continuous
Mission,sustained,45,Sep7,23,roll_deg,3.334438182627226,1.123833922935813,-2.210604259691413
Mission,sustained,45,Sep7,23,velocity_m_s,0.48407049186481377,0.11467404163444843,-0.3693964502303653
Mission,sustained,45,Sep7,42,attitude_deg,4.564178672194373,1.3816429815640894,-3.1825356906302837
Mission,sustained,45,Sep7,42,body_rate_rad_s,0.5926922823152463,0.5503708007016258,-0.04232148161362048
Mission,sustained,45,Sep7,42,p_rad_s,0.5263684572722631,0.48983856229857387,-0.03652989497368925
Mission,sustained,45,Sep7,42,position_m,0.31780177236036705,0.02976537123263354,-0.2880364011277335
Mission,sustained,45,Sep7,42,q_rad_s,0.23276774161919206,0.20743460600675906,-0.025333135612433
Mission,sustained,45,Sep7,42,r_rad_s,0.13469367437274476,0.137369880647267,0.002676206274522225
Mission,sustained,45,Sep7,42,roll_deg,3.2394021354803355,1.0445691903307446,-2.194832945149591
Mission,sustained,45,Sep7,42,velocity_m_s,0.4647251954852697,0.12294062145363288,-0.3417845740316368
Mission,sustained,50,ALL,17,attitude_deg,6.784275275492596,1.3010127296258567,-5.483262545866739
Mission,sustained,50,ALL,17,body_rate_rad_s,0.581757468211148,0.5282671215056632,-0.053490346705484804
Mission,sustained,50,ALL,17,p_rad_s,0.4933158266759888,0.47094519247424366,-0.02237063420174512
Mission,sustained,50,ALL,17,position_m,0.3362788774068504,0.02095894223446086,-0.31531993517238954
Mission,sustained,50,ALL,17,q_rad_s,0.25134383000471294,0.19251864969364782,-0.05882518031106512
Mission,sustained,50,ALL,17,r_rad_s,0.1717870924976094,0.13654325289647604,-0.035243839601133364
Mission,sustained,50,ALL,17,roll_deg,5.145770561380117,0.9778056640698529,-4.167964897310265
Mission,sustained,50,ALL,17,velocity_m_s,0.5972938708607145,0.11569374394672073,-0.4816001269139938
Mission,sustained,50,ALL,23,attitude_deg,6.5265076661215815,1.348855645096613,-5.177652021024969
Mission,sustained,50,ALL,23,body_rate_rad_s,0.6069197863724719,0.5277969095405642,-0.07912287683190766
Mission,sustained,50,ALL,23,p_rad_s,0.49407766268900183,0.4666980057301089,-0.02737965695889294
Mission,sustained,50,ALL,23,position_m,0.3410101147706326,0.021251388846255766,-0.3197587259243768
Mission,sustained,50,ALL,23,q_rad_s,0.30470177160315365,0.19688064169393085,-0.1078211299092228
Mission,sustained,50,ALL,23,r_rad_s,0.1658169894967851,0.14299487901555163,-0.022822110481233476
Mission,sustained,50,ALL,23,roll_deg,4.709841289481044,0.9992131730904495,-3.7106281163905948
Mission,sustained,50,ALL,23,velocity_m_s,0.5993952402535568,0.12209764795632637,-0.47729759229723046
Mission,sustained,50,ALL,42,attitude_deg,6.992375741872535,1.3329752289906203,-5.6594005128819145
Mission,sustained,50,ALL,42,body_rate_rad_s,0.5774412507049989,0.5304472611917226,-0.04699398951327627
Mission,sustained,50,ALL,42,p_rad_s,0.49355727220349094,0.47429230734141997,-0.019264964862070966
Mission,sustained,50,ALL,42,position_m,0.33033473304389455,0.020916639871105074,-0.30941809317278945
Mission,sustained,50,ALL,42,q_rad_s,0.23885079360355863,0.1909154753526886,-0.047935318250870024
Mission,sustained,50,ALL,42,r_rad_s,0.1734395207494146,0.13535510968112993,-0.03808441106828467
Mission,sustained,50,ALL,42,roll_deg,5.475695843871933,0.9904280288336215,-4.485267815038312
Mission,sustained,50,ALL,42,velocity_m_s,0.6012111089754913,0.1243496685765371,-0.47686144039895423
Mission,sustained,50,Sep17,17,attitude_deg,7.81482019278633,1.305178582001936,-6.509641610784394
Mission,sustained,50,Sep17,17,body_rate_rad_s,0.5908246170637644,0.514705143584992,-0.07611947347877246
Mission,sustained,50,Sep17,17,p_rad_s,0.49220548635269457,0.46045949417991416,-0.0317459921727804
Mission,sustained,50,Sep17,17,position_m,0.32452794669583535,0.01651479780978655,-0.3080131488860488
Mission,sustained,50,Sep17,17,q_rad_s,0.2625423817942863,0.18746832454332923,-0.07507405725095706
Mission,sustained,50,Sep17,17,r_rad_s,0.18884469228809897,0.1275494324263589,-0.06129525986174006
Mission,sustained,50,Sep17,17,roll_deg,6.121010028231447,0.9803814820808744,-5.140628546150572
Mission,sustained,50,Sep17,17,velocity_m_s,0.6588653122591132,0.12175811647355961,-0.5371071957855535
Mission,sustained,50,Sep17,23,attitude_deg,7.168211522658166,1.335008949221409,-5.833202573436757
Mission,sustained,50,Sep17,23,body_rate_rad_s,0.6176024015113298,0.5098524268094936,-0.10774997470183623
Mission,sustained,50,Sep17,23,p_rad_s,0.48447622282218833,0.4502473225565127,-0.034228900265675655
Mission,sustained,50,Sep17,23,position_m,0.3290564406698923,0.016844353856375605,-0.3122120868135167
Mission,sustained,50,Sep17,23,q_rad_s,0.33625721294126115,0.1899043211835986,-0.14635289175766256
Mission,sustained,50,Sep17,23,r_rad_s,0.17724284076436952,0.1403027063545448,-0.036940134409824715
Mission,sustained,50,Sep17,23,roll_deg,5.259324751516896,0.9638392590484094,-4.295485492468487
Mission,sustained,50,Sep17,23,velocity_m_s,0.6325437871499775,0.12716048346325695,-0.5053833036867206
Mission,sustained,50,Sep17,42,attitude_deg,8.052349979638004,1.3412313120385644,-6.71111866759944
Mission,sustained,50,Sep17,42,body_rate_rad_s,0.5833113990650161,0.5126275676639833,-0.07068383140103274
Mission,sustained,50,Sep17,42,p_rad_s,0.48555802403083037,0.4611242524058202,-0.024433771625010148
Mission,sustained,50,Sep17,42,position_m,0.3129546287964057,0.016442858085942626,-0.29651177071046303
Mission,sustained,50,Sep17,42,q_rad_s,0.25660600808005757,0.180180805515648,-0.07642520256440957
Mission,sustained,50,Sep17,42,r_rad_s,0.1923705776816624,0.12753721862161316,-0.06483335906004925
Mission,sustained,50,Sep17,42,roll_deg,6.498024355018201,1.0055329380418343,-5.492491416976367
Mission,sustained,50,Sep17,42,velocity_m_s,0.645992480960657,0.12604265242552132,-0.5199498285351356
Mission,sustained,50,Sep7,17,attitude_deg,4.723185440905125,1.2926810248736984,-3.430504416031426
Mission,sustained,50,Sep7,17,body_rate_rad_s,0.5636231705059151,0.5553910773470057,-0.008232093158909493
Mission,sustained,50,Sep7,17,p_rad_s,0.49553650732257737,0.4919165890629027,-0.0036199182596746704
Mission,sustained,50,Sep7,17,position_m,0.3597807388288805,0.029847231083809482,-0.329933507745071
Mission,sustained,50,Sep7,17,q_rad_s,0.22894672642556632,0.202619299994285,-0.02632742643128133
Mission,sustained,50,Sep7,17,r_rad_s,0.1376718929166303,0.1545308938367103,0.016859000920079997
Mission,sustained,50,Sep7,17,roll_deg,3.19529162767746,0.97265402804781,-2.2226375996296497
Mission,sustained,50,Sep7,17,velocity_m_s,0.47415098806391726,0.10356499889304298,-0.37058598917087426
Mission,sustained,50,Sep7,23,attitude_deg,5.243099953048412,1.3765490368470203,-3.8665509162013914
Mission,sustained,50,Sep7,23,body_rate_rad_s,0.5855545560947563,0.5636858750027056,-0.021868681092050646
Mission,sustained,50,Sep7,23,p_rad_s,0.513280542422629,0.4995993720773014,-0.01368117034532762
Mission,sustained,50,Sep7,23,position_m,0.3649174629721131,0.03006545882601608,-0.334852004146097
Mission,sustained,50,Sep7,23,q_rad_s,0.2415908889269386,0.2108332827145954,-0.03075760621234322
Mission,sustained,50,Sep7,23,r_rad_s,0.14296528696161626,0.14837922433756529,0.0054139373759490295
Mission,sustained,50,Sep7,23,roll_deg,3.61087436540934,1.0699610011745295,-2.5409133642348105
Mission,sustained,50,Sep7,23,velocity_m_s,0.5330981464607156,0.11197197694246519,-0.42112616951825044
Mission,sustained,50,Sep7,42,attitude_deg,4.872427266341598,1.3164630628947322,-3.5559642034468655
Mission,sustained,50,Sep7,42,body_rate_rad_s,0.5657009539849644,0.5660866482472012,0.00038569426223677983
Mission,sustained,50,Sep7,42,p_rad_s,0.5095557685488121,0.5006284172126194,-0.008927351336192713
Mission,sustained,50,Sep7,42,position_m,0.3650949415388722,0.029864203441429968,-0.3352307380974422
Mission,sustained,50,Sep7,42,q_rad_s,0.20334036465056074,0.2123848150267698,0.009044450376209073
Mission,sustained,50,Sep7,42,r_rad_s,0.13557740688491893,0.1509908918001635,0.01541348491524458
Mission,sustained,50,Sep7,42,roll_deg,3.431038821579401,0.9602182104171959,-2.470820611162205
Mission,sustained,50,Sep7,42,velocity_m_s,0.51164836500516,0.1209637008785687,-0.3906846641265913
Stabilized,ALL,5,ALL,17,attitude_deg,1.525432631097768,1.5254326279468828,-3.150885108382795e-09
Stabilized,ALL,5,ALL,17,body_rate_rad_s,0.5703959654548038,0.5703959656247718,1.6996803964275387e-10
Stabilized,ALL,5,ALL,17,p_rad_s,0.4784926191469995,0.4784926190689452,-7.805428525742286e-11
Stabilized,ALL,5,ALL,17,position_m,0.039493158989414495,0.039493158989414495,0.0
Stabilized,ALL,5,ALL,17,q_rad_s,0.2641825914457218,0.26418259204475303,5.990312135217835e-10
Stabilized,ALL,5,ALL,17,r_rad_s,0.1408216021420293,0.1408216019990499,-1.42979406092536e-10
Stabilized,ALL,5,ALL,17,roll_deg,1.1207124955409378,1.120712489127275,-6.413662712034807e-09
Stabilized,ALL,5,ALL,17,velocity_m_s,0.166419026289428,0.16641902622020122,-6.922679096632578e-11
Stabilized,ALL,5,ALL,23,attitude_deg,1.5536985943538053,1.5536985869945859,-7.359219456049004e-09
Stabilized,ALL,5,ALL,23,body_rate_rad_s,0.5725937953349087,0.5725937951304532,-2.0445556359049988e-10
Stabilized,ALL,5,ALL,23,p_rad_s,0.4756750182424762,0.47567501867665124,4.3417502926246243e-10
Stabilized,ALL,5,ALL,23,position_m,0.039636672369266435,0.039636672369266435,0.0
Stabilized,ALL,5,ALL,23,q_rad_s,0.2719885394199014,0.2719885381401302,-1.2797712334311484e-09
Stabilized,ALL,5,ALL,23,r_rad_s,0.14370923762320045,0.1437092376863173,6.311684508375492e-11
Stabilized,ALL,5,ALL,23,roll_deg,1.1488405668855133,1.1488405545724742,-1.2313039032818551e-08
Stabilized,ALL,5,ALL,23,velocity_m_s,0.18023669613000917,0.18023669710388338,9.738742035025894e-10
Stabilized,ALL,5,ALL,42,attitude_deg,1.570550531092099,1.5705505343971946,3.305095530592439e-09
Stabilized,ALL,5,ALL,42,body_rate_rad_s,0.5779255541662349,0.5779255545881604,4.2192549454256323e-10
Stabilized,ALL,5,ALL,42,p_rad_s,0.48352832455469186,0.4835283246440433,8.935141515564737e-11
Stabilized,ALL,5,ALL,42,position_m,0.0393745168106301,0.0393745168106301,0.0
Stabilized,ALL,5,ALL,42,q_rad_s,0.26959160422119677,0.2695916048788046,6.57607857057485e-10
Stabilized,ALL,5,ALL,42,r_rad_s,0.14132508673281394,0.14132508670085872,-3.195521625087849e-11
Stabilized,ALL,5,ALL,42,roll_deg,1.204422872725257,1.2044228736904279,9.651708321456454e-10
Stabilized,ALL,5,ALL,42,velocity_m_s,0.17199676540033154,0.17199676553337562,1.3304407575631672e-10
Stabilized,ALL,5,Sep17,17,attitude_deg,1.7181321555320912,1.7181321488364605,-6.695630716535561e-09
Stabilized,ALL,5,Sep17,17,body_rate_rad_s,0.5645534219355425,0.5645534222967248,3.611823062854569e-10
Stabilized,ALL,5,Sep17,17,p_rad_s,0.4434528301880098,0.44345283002214453,-1.6586526596640283e-10
Stabilized,ALL,5,Sep17,17,position_m,0.023938086535680716,0.023938086535680716,0.0
Stabilized,ALL,5,Sep17,17,q_rad_s,0.3098990324409612,0.3098990337139024,1.272941252405957e-09
Stabilized,ALL,5,Sep17,17,r_rad_s,0.13989759198249338,0.13989759167866214,-3.03831237946639e-10
Stabilized,ALL,5,Sep17,17,roll_deg,1.233011597849764,1.2330115842207303,-1.3629033679407598e-08
Stabilized,ALL,5,Sep17,17,velocity_m_s,0.19940741629603048,0.19940741614892352,-1.471069654979118e-10
Stabilized,ALL,5,Sep17,23,attitude_deg,1.718568616693619,1.7185686010552774,-1.5638341510637588e-08
Stabilized,ALL,5,Sep17,23,body_rate_rad_s,0.5663974693919218,0.5663974689574539,-4.3446790609635855e-10
Stabilized,ALL,5,Sep17,23,p_rad_s,0.43553991904158407,0.43553991996420605,9.226219788160961e-10
Stabilized,ALL,5,Sep17,23,position_m,0.02431782500541088,0.02431782500541088,0.0
Stabilized,ALL,5,Sep17,23,q_rad_s,0.32016426265348175,0.3201642599339679,-2.719513836346721e-09
Stabilized,ALL,5,Sep17,23,r_rad_s,0.15023316633865552,0.1502331664727788,1.341232680474036e-10
Stabilized,ALL,5,Sep17,23,roll_deg,1.2252108166392517,1.2252107904740432,-2.6165208444339783e-08
Stabilized,ALL,5,Sep17,23,velocity_m_s,0.21820977474213737,0.21820977681162007,2.06948269632079e-09
Stabilized,ALL,5,Sep17,42,attitude_deg,1.7744761652927,1.7744761723160276,7.023327697197601e-09
Stabilized,ALL,5,Sep17,42,body_rate_rad_s,0.5742411889689621,0.574241189865554,8.965918008030371e-10
Stabilized,ALL,5,Sep17,42,p_rad_s,0.4454023733240859,0.4454023735139576,1.8987172945017505e-10
Stabilized,ALL,5,Sep17,42,position_m,0.023854213815016206,0.023854213815016206,0.0
Stabilized,ALL,5,Sep17,42,q_rad_s,0.3205125025794682,0.3205125039768849,1.3974167378805191e-09
Stabilized,ALL,5,Sep17,42,r_rad_s,0.14759851800125579,0.14759851793335094,-6.79048484109046e-11
Stabilized,ALL,5,Sep17,42,roll_deg,1.3465984149477468,1.3465984169987355,2.0509887121988868e-09
Stabilized,ALL,5,Sep17,42,velocity_m_s,0.2049381645395644,0.2049381648222831,2.8271870955443035e-10
Stabilized,ALL,5,Sep7,17,attitude_deg,1.354144164933925,1.354144164933925,0.0
Stabilized,ALL,5,Sep7,17,body_rate_rad_s,0.5755893374719248,0.5755893374719248,0.0
Stabilized,ALL,5,Sep7,17,p_rad_s,0.509639098221657,0.509639098221657,0.0
Stabilized,ALL,5,Sep7,17,position_m,0.05331989005940008,0.05331989005940008,0.0
Stabilized,ALL,5,Sep7,17,q_rad_s,0.22354575500550902,0.22354575500550902,0.0
Stabilized,ALL,5,Sep7,17,r_rad_s,0.1416429445060612,0.1416429445060612,0.0
Stabilized,ALL,5,Sep7,17,roll_deg,1.0208910712664256,1.0208910712664256,0.0
Stabilized,ALL,5,Sep7,17,velocity_m_s,0.1370960129502258,0.1370960129502258,0.0
Stabilized,ALL,5,Sep7,23,attitude_deg,1.4071474633850822,1.4071474633850822,0.0
Stabilized,ALL,5,Sep7,23,body_rate_rad_s,0.5781016406175638,0.5781016406175638,0.0
Stabilized,ALL,5,Sep7,23,p_rad_s,0.5113506619766025,0.5113506619766025,0.0
Stabilized,ALL,5,Sep7,23,position_m,0.05325342558158248,0.05325342558158248,0.0
Stabilized,ALL,5,Sep7,23,q_rad_s,0.2291656743233855,0.2291656743233855,0.0
Stabilized,ALL,5,Sep7,23,r_rad_s,0.1379101898761293,0.1379101898761293,0.0
Stabilized,ALL,5,Sep7,23,roll_deg,1.080955900437746,1.080955900437746,0.0
Stabilized,ALL,5,Sep7,23,velocity_m_s,0.1464828484747841,0.1464828484747841,0.0
Stabilized,ALL,5,Sep7,42,attitude_deg,1.3892833006915652,1.3892833006915652,0.0
Stabilized,ALL,5,Sep7,42,body_rate_rad_s,0.5812005454526995,0.5812005454526995,0.0
Stabilized,ALL,5,Sep7,42,p_rad_s,0.5174180589818973,0.5174180589818973,0.0
Stabilized,ALL,5,Sep7,42,position_m,0.053170341695620224,0.053170341695620224,0.0
Stabilized,ALL,5,Sep7,42,q_rad_s,0.22432858345828885,0.22432858345828885,0.0
Stabilized,ALL,5,Sep7,42,r_rad_s,0.13574870338308787,0.13574870338308787,0.0
Stabilized,ALL,5,Sep7,42,roll_deg,1.0780446129719325,1.0780446129719325,0.0
Stabilized,ALL,5,Sep7,42,velocity_m_s,0.14271552172101343,0.14271552172101343,0.0
Stabilized,ALL,10,ALL,17,attitude_deg,2.4301492722742095,1.5151169466141763,-0.9150323256600332
Stabilized,ALL,10,ALL,17,body_rate_rad_s,0.5874421317695574,0.575768178715534,-0.011673953054023412
Stabilized,ALL,10,ALL,17,p_rad_s,0.5062250227623911,0.4989332450613433,-0.00729177770104783
Stabilized,ALL,10,ALL,17,position_m,0.08058024928213932,0.03808438755308593,-0.04249586172905339
Stabilized,ALL,10,ALL,17,q_rad_s,0.24353770926671078,0.23981690790038157,-0.0037208013663292128
Stabilized,ALL,10,ALL,17,r_rad_s,0.16160162902610292,0.147177552764786,-0.01442407626131692
Stabilized,ALL,10,ALL,17,roll_deg,1.6444452379908034,1.1064756356469283,-0.5379696023438751
Stabilized,ALL,10,ALL,17,velocity_m_s,0.23476801119767465,0.16744262620833167,-0.06732538498934298
Stabilized,ALL,10,ALL,23,attitude_deg,2.507707390548181,1.5570129557262382,-0.9506944348219426
Stabilized,ALL,10,ALL,23,body_rate_rad_s,0.5968672559063586,0.575881311301955,-0.020985944604403617
Stabilized,ALL,10,ALL,23,p_rad_s,0.5086132274489787,0.49432267728583773,-0.014290550163141014
Stabilized,ALL,10,ALL,23,position_m,0.08147153672455687,0.03797732859184057,-0.0434942081327163
Stabilized,ALL,10,ALL,23,q_rad_s,0.25923846998752564,0.2489238225868163,-0.010314647400709337
Stabilized,ALL,10,ALL,23,r_rad_s,0.161049251750658,0.14553342221165094,-0.01551582953900707
Stabilized,ALL,10,ALL,23,roll_deg,1.648399336195586,1.1349416766774603,-0.5134576595181257
Stabilized,ALL,10,ALL,23,velocity_m_s,0.2470222384043584,0.16535497911760116,-0.08166725928675725
Stabilized,ALL,10,ALL,42,attitude_deg,2.556226939129036,1.55928017604198,-0.9969467630870559
Stabilized,ALL,10,ALL,42,body_rate_rad_s,0.5865788086303532,0.576802633685783,-0.00977617494457017
Stabilized,ALL,10,ALL,42,p_rad_s,0.5039757689042198,0.49519485252278933,-0.00878091638143047
Stabilized,ALL,10,ALL,42,position_m,0.08022726366558154,0.03794203065573397,-0.04228523300984757
Stabilized,ALL,10,ALL,42,q_rad_s,0.24381953149364827,0.24754985952634936,0.003730328032701097
Stabilized,ALL,10,ALL,42,r_rad_s,0.16187435574330516,0.14694763672872063,-0.014926719014584533
Stabilized,ALL,10,ALL,42,roll_deg,1.750888640885518,1.1458494034404314,-0.6050392374450866
Stabilized,ALL,10,ALL,42,velocity_m_s,0.2434309956263195,0.17142817847165373,-0.07200281715466578
Stabilized,ALL,10,Sep17,17,attitude_deg,2.803232856247134,1.7062258108698378,-1.0970070453772962
Stabilized,ALL,10,Sep17,17,body_rate_rad_s,0.5738664930720454,0.5605233982906287,-0.013343094781416709
Stabilized,ALL,10,Sep17,17,p_rad_s,0.4710779734427953,0.46303010473021566,-0.00804786871257962
Stabilized,ALL,10,Sep17,17,position_m,0.053730654079786874,0.023872231846414238,-0.029858422233372636
Stabilized,ALL,10,Sep17,17,q_rad_s,0.26800022451466626,0.2703652409182822,0.002365016403615916
Stabilized,ALL,10,Sep17,17,r_rad_s,0.18375257643232415,0.15628034513101138,-0.027472231301312766
Stabilized,ALL,10,Sep17,17,roll_deg,1.9193536904900244,1.237368280136223,-0.6819854103538014
Stabilized,ALL,10,Sep17,17,velocity_m_s,0.30285513328193703,0.21327304697029095,-0.08958208631164608
Stabilized,ALL,10,Sep17,23,attitude_deg,2.946363386936162,1.7560860764740254,-1.1902773104621367
Stabilized,ALL,10,Sep17,23,body_rate_rad_s,0.5857393935292403,0.5673671777634332,-0.018372215765807165
Stabilized,ALL,10,Sep17,23,p_rad_s,0.46823259865328115,0.4593873731630284,-0.00884522549025274
Stabilized,ALL,10,Sep17,23,position_m,0.055602531420273396,0.024039589998561227,-0.03156294142171217
Stabilized,ALL,10,Sep17,23,q_rad_s,0.296255376191229,0.2860782298144135,-0.010177146376815494
Stabilized,ALL,10,Sep17,23,r_rad_s,0.18430489041533712,0.1616292208054602,-0.022675669609876936
Stabilized,ALL,10,Sep17,23,roll_deg,1.9146664108038154,1.2572212574687762,-0.6574451533350392
Stabilized,ALL,10,Sep17,23,velocity_m_s,0.3136244460048641,0.2056713254748624,-0.10795312053000172
Stabilized,ALL,10,Sep17,42,attitude_deg,3.0290001155463777,1.7725732690582678,-1.2564268464881099
Stabilized,ALL,10,Sep17,42,body_rate_rad_s,0.5758412879951771,0.5683097329628248,-0.007531555032352255
Stabilized,ALL,10,Sep17,42,p_rad_s,0.465578808778983,0.46018665736508,-0.005392151413902979
Stabilized,ALL,10,Sep17,42,position_m,0.05360885008578745,0.023600327023837707,-0.030008523061949746
Stabilized,ALL,10,Sep17,42,q_rad_s,0.2757407449406514,0.2850874660289001,0.009346721088248688
Stabilized,ALL,10,Sep17,42,r_rad_s,0.19110589765856353,0.16248693197412056,-0.02861896568444297
Stabilized,ALL,10,Sep17,42,roll_deg,2.088914976827658,1.2813280067964066,-0.8075869700312512
Stabilized,ALL,10,Sep17,42,velocity_m_s,0.3106348631654194,0.21554135089283116,-0.09509351227258822
Stabilized,ALL,10,Sep7,17,attitude_deg,2.0985194198538317,1.345242400609144,-0.7532770192446878
Stabilized,ALL,10,Sep7,17,body_rate_rad_s,0.599509366167346,0.589319094648783,-0.010190271518562999
Stabilized,ALL,10,Sep7,17,p_rad_s,0.5374668443798095,0.5308471475779011,-0.006619696801908437
Stabilized,ALL,10,Sep7,17,position_m,0.1044465561286748,0.050717414847905214,-0.05372914128076959
Stabilized,ALL,10,Sep7,17,q_rad_s,0.2217932512685281,0.21266283410669218,-0.009130417161835935
Stabilized,ALL,10,Sep7,17,r_rad_s,0.14191189799835072,0.13908618177258564,-0.002825716225765079
Stabilized,ALL,10,Sep7,17,roll_deg,1.4000821691026073,0.9901266183231106,-0.40995555077949675
Stabilized,ALL,10,Sep7,17,velocity_m_s,0.1742461249005525,0.1267044744199234,-0.04754165048062908
Stabilized,ALL,10,Sep7,23,attitude_deg,2.1177909493144202,1.380059070617094,-0.7377318786973261
Stabilized,ALL,10,Sep7,23,body_rate_rad_s,0.6067586891304637,0.5834494300028633,-0.0233092591276004
Stabilized,ALL,10,Sep7,23,p_rad_s,0.544507119711821,0.5253762809505571,-0.01913083876126387
Stabilized,ALL,10,Sep7,23,position_m,0.1044662081061422,0.05036642956364442,-0.05409977854249778
Stabilized,ALL,10,Sep7,23,q_rad_s,0.2263345533620115,0.2158976828289521,-0.01043687053305939
Stabilized,ALL,10,Sep7,23,r_rad_s,0.14037757293760988,0.1312260456838205,-0.009151527253789371
Stabilized,ALL,10,Sep7,23,roll_deg,1.411717492099382,1.0262487159740683,-0.3854687761253137
Stabilized,ALL,10,Sep7,23,velocity_m_s,0.18782027609279783,0.1295182268000356,-0.058302049292762226
Stabilized,ALL,10,Sep7,42,attitude_deg,2.1359841156469543,1.3696863155830576,-0.7662978000638967
Stabilized,ALL,10,Sep7,42,body_rate_rad_s,0.5961232714171765,0.584351878772857,-0.011771392644319478
Stabilized,ALL,10,Sep7,42,p_rad_s,0.5381064001266523,0.5263132482185309,-0.011793151908121469
Stabilized,ALL,10,Sep7,42,position_m,0.10388807573650964,0.05069021166186398,-0.05319786407464566
Stabilized,ALL,10,Sep7,42,q_rad_s,0.21544511954075654,0.21418309819074874,-0.0012620213500078026
Stabilized,ALL,10,Sep7,42,r_rad_s,0.13589076292974214,0.13313492984392072,-0.0027558330858214186
Stabilized,ALL,10,Sep7,42,roll_deg,1.450420786714727,1.0254239782351202,-0.42499680847960675
Stabilized,ALL,10,Sep7,42,velocity_m_s,0.18369422448045303,0.13221646965282932,-0.051477754827623706
Stabilized,ALL,15,ALL,17,attitude_deg,3.1958041443685268,1.5382574347990448,-1.657546709569482
Stabilized,ALL,15,ALL,17,body_rate_rad_s,0.6112971986529131,0.5925840646569407,-0.01871313399597241
Stabilized,ALL,15,ALL,17,p_rad_s,0.5246970586327292,0.5185619640154907,-0.00613509461723849
Stabilized,ALL,15,ALL,17,position_m,0.12540634928221597,0.039332760022678374,-0.08607358925953759
Stabilized,ALL,15,ALL,17,q_rad_s,0.26287918624242207,0.2377423505587935,-0.025136835683628567
Stabilized,ALL,15,ALL,17,r_rad_s,0.15771719719934923,0.14721573747747227,-0.010501459721876966
Stabilized,ALL,15,ALL,17,roll_deg,2.1419066426691837,1.126574935000853,-1.0153317076683308
Stabilized,ALL,15,ALL,17,velocity_m_s,0.31288784090998517,0.19376394306019212,-0.11912389784979305
Stabilized,ALL,15,ALL,23,attitude_deg,3.230495149988217,1.5510076877328363,-1.6794874622553806
Stabilized,ALL,15,ALL,23,body_rate_rad_s,0.6184251838317577,0.5958653496123704,-0.022559834219387342
Stabilized,ALL,15,ALL,23,p_rad_s,0.5336308284379062,0.5167985157687248,-0.016832312669181393
Stabilized,ALL,15,ALL,23,position_m,0.1268347984478929,0.03929319417210084,-0.08754160427579205
Stabilized,ALL,15,ALL,23,q_rad_s,0.2636201513230618,0.25040172251022197,-0.013218428812839855
Stabilized,ALL,15,ALL,23,r_rad_s,0.1555305999535876,0.1462632147411085,-0.009267385212479079
Stabilized,ALL,15,ALL,23,roll_deg,2.0492907468315424,1.1262121381384893,-0.9230786086930531
Stabilized,ALL,15,ALL,23,velocity_m_s,0.3166745239581655,0.19607732297349278,-0.12059720098467269
Stabilized,ALL,15,ALL,42,attitude_deg,3.271252526637343,1.5118503862802308,-1.7594021403571123
Stabilized,ALL,15,ALL,42,body_rate_rad_s,0.6169981969123424,0.5996378455874012,-0.01736035132494118
Stabilized,ALL,15,ALL,42,p_rad_s,0.5335286765160026,0.5207959281183905,-0.01273274839761207
Stabilized,ALL,15,ALL,42,position_m,0.1249070709406866,0.03934047713921116,-0.08556659380147544
Stabilized,ALL,15,ALL,42,q_rad_s,0.25914792365954514,0.24851900002954702,-0.010628923629998122
Stabilized,ALL,15,ALL,42,r_rad_s,0.15691151650766982,0.14827647087651402,-0.008635045631155802
Stabilized,ALL,15,ALL,42,roll_deg,2.1696330222876736,1.1138510565771873,-1.0557819657104863
Stabilized,ALL,15,ALL,42,velocity_m_s,0.3150014580706144,0.19501659480484995,-0.11998486326576446
Stabilized,ALL,15,Sep17,17,attitude_deg,3.7981368038650687,1.723802953523186,-2.0743338503418824
Stabilized,ALL,15,Sep17,17,body_rate_rad_s,0.6174179579951838,0.5929167316169749,-0.02450122637820895
Stabilized,ALL,15,Sep17,17,p_rad_s,0.5054656290074041,0.4998264216813311,-0.005639207326072981
Stabilized,ALL,15,Sep17,17,position_m,0.08868495285698653,0.025917405329079157,-0.06276754752790738
Stabilized,ALL,15,Sep17,17,q_rad_s,0.30103272736787634,0.2716552847031088,-0.02937744266476755
Stabilized,ALL,15,Sep17,17,r_rad_s,0.18306785304563106,0.15848295347895508,-0.024584899566675977
Stabilized,ALL,15,Sep17,17,roll_deg,2.5713819057868044,1.2537805266143498,-1.3176013791724546
Stabilized,ALL,15,Sep17,17,velocity_m_s,0.4164885018748413,0.27947024264898085,-0.13701825922586047
Stabilized,ALL,15,Sep17,23,attitude_deg,3.8746886595072474,1.707147741941091,-2.167540917566156
Stabilized,ALL,15,Sep17,23,body_rate_rad_s,0.6343866114359459,0.594612203864544,-0.039774407571401826
Stabilized,ALL,15,Sep17,23,p_rad_s,0.5254231039927139,0.4940710566947229,-0.03135204729799096
Stabilized,ALL,15,Sep17,23,position_m,0.09202227078366625,0.02594984839094664,-0.0660724223927196
Stabilized,ALL,15,Sep17,23,q_rad_s,0.3051906720929279,0.2855269449206178,-0.019663727172310075
Stabilized,ALL,15,Sep17,23,r_rad_s,0.1781010768704032,0.16368886516612302,-0.01441221170428017
Stabilized,ALL,15,Sep17,23,roll_deg,2.4325488365830337,1.202011757498704,-1.2305370790843297
Stabilized,ALL,15,Sep17,23,velocity_m_s,0.4251317118151793,0.27732179307072646,-0.14780991874445282
Stabilized,ALL,15,Sep17,42,attitude_deg,3.9710927111596894,1.6391021017234,-2.331990609436289
