mode,pattern,step,cohort,condition,metric,mean,std
Mission,sustained,50,Sep7,continuous,attitude_deg,4.946237553431711,0.2677008476724377
Mission,sustained,50,Sep7,continuous,body_rate_rad_s,0.5716262268618787,0.012106942737992439
Mission,sustained,50,Sep7,continuous,p_rad_s,0.5061242727646729,0.009356498698519181
Mission,sustained,50,Sep7,continuous,position_m,0.36326438111328857,0.003018227515397373
Mission,sustained,50,Sep7,continuous,q_rad_s,0.2246259933343552,0.019487873221276826
Mission,sustained,50,Sep7,continuous,r_rad_s,0.13873819558772182,0.0038076165834676733
Mission,sustained,50,Sep7,continuous,roll_deg,3.412401604888734,0.20841727941718816
Mission,sustained,50,Sep7,continuous,velocity_m_s,0.5062991665099309,0.029835420462435765
Mission,sustained,50,Sep7,local100ms,attitude_deg,1.328564374871817,0.043223745462006934
Mission,sustained,50,Sep7,local100ms,body_rate_rad_s,0.5617212001989708,0.005611930998649234
Mission,sustained,50,Sep7,local100ms,p_rad_s,0.49738145945094114,0.004760602875810519
Mission,sustained,50,Sep7,local100ms,position_m,0.02992563111708518,0.00012139133564405944
Mission,sustained,50,Sep7,local100ms,q_rad_s,0.2086124659118834,0.005247889234332945
Mission,sustained,50,Sep7,local100ms,r_rad_s,0.15130033665814635,0.003087487084471253
Mission,sustained,50,Sep7,local100ms,roll_deg,1.0009444132131786,0.06009267384969365
Mission,sustained,50,Sep7,local100ms,velocity_m_s,0.11216689223802562,0.008700988545827227
Stabilized,ALL,5,ALL,continuous,attitude_deg,1.5498939188478909,0.022798308966973727
Stabilized,ALL,5,ALL,continuous,body_rate_rad_s,0.5736384383186491,0.0038719679445259206
Stabilized,ALL,5,ALL,continuous,p_rad_s,0.47923198731472255,0.00397851781118964
Stabilized,ALL,5,ALL,continuous,position_m,0.03950144938977034,0.0001312742636030641
Stabilized,ALL,5,ALL,continuous,q_rad_s,0.2685875783622733,0.003998656885497931
Stabilized,ALL,5,ALL,continuous,r_rad_s,0.1419519754993479,0.0015425147688869956
Stabilized,ALL,5,ALL,continuous,roll_deg,1.1579919783839028,0.042598920894723384
Stabilized,ALL,5,ALL,continuous,velocity_m_s,0.17288416260658956,0.0069514462744872324
Stabilized,ALL,5,ALL,local100ms,attitude_deg,1.549893916446221,0.022798311540571804
Stabilized,ALL,5,ALL,local100ms,body_rate_rad_s,0.5736384384477952,0.0038719681345210023
Stabilized,ALL,5,ALL,local100ms,p_rad_s,0.4792319874632132,0.003978517672601287
Stabilized,ALL,5,ALL,local100ms,position_m,0.03950144938977034,0.0001312742636030641
Stabilized,ALL,5,ALL,local100ms,q_rad_s,0.2685875783545626,0.003998656093866969
Stabilized,ALL,5,ALL,local100ms,r_rad_s,0.1419519754620753,0.001542514863720874
Stabilized,ALL,5,ALL,local100ms,roll_deg,1.1579919724633925,0.04259892554969425
Stabilized,ALL,5,ALL,local100ms,velocity_m_s,0.17288416295248674,0.006951446813219772
Stabilized,ALL,5,Sep17,continuous,attitude_deg,1.7370589791728033,0.032404968560926235
Stabilized,ALL,5,Sep17,continuous,body_rate_rad_s,0.5683973600988088,0.00514420836019238
Stabilized,ALL,5,Sep17,continuous,p_rad_s,0.44146504085122656,0.005223071984395903
Stabilized,ALL,5,Sep17,continuous,position_m,0.024036708452035937,0.0002470395631350854
Stabilized,ALL,5,Sep17,continuous,q_rad_s,0.31685859922463705,0.006029676203897348
Stabilized,ALL,5,Sep17,continuous,r_rad_s,0.1459097587741349,0.005370749958183555
Stabilized,ALL,5,Sep17,continuous,roll_deg,1.268273609812254,0.06794331734253366
Stabilized,ALL,5,Sep17,continuous,velocity_m_s,0.20751845185924409,0.009663104199637227
Stabilized,ALL,5,Sep17,local100ms,attitude_deg,1.737058974069255,0.03240497903275863
Stabilized,ALL,5,Sep17,local100ms,body_rate_rad_s,0.5683973603732442,0.005144208818966023
Stabilized,ALL,5,Sep17,local100ms,p_rad_s,0.4414650411667694,0.005223071501082201
Stabilized,ALL,5,Sep17,local100ms,position_m,0.024036708452035937,0.0002470395631350854
Stabilized,ALL,5,Sep17,local100ms,q_rad_s,0.31685859920825177,0.0060296751472165054
Stabilized,ALL,5,Sep17,local100ms,r_rad_s,0.1459097586949306,0.005370750171550266
Stabilized,ALL,5,Sep17,local100ms,roll_deg,1.2682735972311698,0.06794333035321307
Stabilized,ALL,5,Sep17,local100ms,velocity_m_s,0.20751845259427557,0.00966310536847499
Stabilized,ALL,5,Sep7,continuous,attitude_deg,1.3835249763368573,0.02696675983884835
Stabilized,ALL,5,Sep7,continuous,body_rate_rad_s,0.5782971745140627,0.0028107096754000326
Stabilized,ALL,5,Sep7,continuous,p_rad_s,0.5128026063933856,0.0040876844997394515
Stabilized,ALL,5,Sep7,continuous,position_m,0.0532478857788676,7.492793429621087e-05
Stabilized,ALL,5,Sep7,continuous,q_rad_s,0.22568000426239446,0.0030439492320318653
Stabilized,ALL,5,Sep7,continuous,r_rad_s,0.13843394592175948,0.0029818215742123504
Stabilized,ALL,5,Sep7,continuous,roll_deg,1.0599638615587015,0.03386932394653422
Stabilized,ALL,5,Sep7,continuous,velocity_m_s,0.1420981277153411,0.004723775165051524
Stabilized,ALL,5,Sep7,local100ms,attitude_deg,1.3835249763368573,0.02696675983884835
Stabilized,ALL,5,Sep7,local100ms,body_rate_rad_s,0.5782971745140627,0.0028107096754000326
Stabilized,ALL,5,Sep7,local100ms,p_rad_s,0.5128026063933856,0.0040876844997394515
Stabilized,ALL,5,Sep7,local100ms,position_m,0.0532478857788676,7.492793429621087e-05
Stabilized,ALL,5,Sep7,local100ms,q_rad_s,0.22568000426239446,0.0030439492320318653
Stabilized,ALL,5,Sep7,local100ms,r_rad_s,0.13843394592175948,0.0029818215742123504
Stabilized,ALL,5,Sep7,local100ms,roll_deg,1.0599638615587015,0.03386932394653422
Stabilized,ALL,5,Sep7,local100ms,velocity_m_s,0.1420981277153411,0.004723775165051524
Stabilized,ALL,10,ALL,continuous,attitude_deg,2.498027867317142,0.06359374495478545
Stabilized,ALL,10,ALL,continuous,body_rate_rad_s,0.5902960654354231,0.005707165659472038
Stabilized,ALL,10,ALL,continuous,p_rad_s,0.5062713397051966,0.002319076191715693
Stabilized,ALL,10,ALL,continuous,position_m,0.08075968322409258,0.0006412497687848477
Stabilized,ALL,10,ALL,continuous,q_rad_s,0.24886523691596155,0.008984588427392876
Stabilized,ALL,10,ALL,continuous,r_rad_s,0.16150841217335535,0.0004203762432603518
Stabilized,ALL,10,ALL,continuous,roll_deg,1.6812444050239692,0.06034607207356203
Stabilized,ALL,10,ALL,continuous,velocity_m_s,0.24174041507611754,0.006299608563696471
Stabilized,ALL,10,ALL,local100ms,attitude_deg,1.5438033594607983,0.024869012515481174
Stabilized,ALL,10,ALL,local100ms,body_rate_rad_s,0.5761507079010907,0.0005674109331759526
Stabilized,ALL,10,ALL,local100ms,p_rad_s,0.4961502582899901,0.002449272124148941
Stabilized,ALL,10,ALL,local100ms,position_m,0.03800124893355349,7.413169778620947e-05
Stabilized,ALL,10,ALL,local100ms,q_rad_s,0.2454301966711824,0.0049095520917066295
Stabilized,ALL,10,ALL,local100ms,r_rad_s,0.14655287056838587,0.0008903210431901187
Stabilized,ALL,10,ALL,local100ms,roll_deg,1.12908890525494,0.020328910387853442
Stabilized,ALL,10,ALL,local100ms,velocity_m_s,0.16807526126586217,0.0030856292608686135
Stabilized,ALL,10,Sep17,continuous,attitude_deg,2.9261987862432246,0.11422640755841967
Stabilized,ALL,10,Sep17,continuous,body_rate_rad_s,0.5784823915321543,0.0063618403183662115
Stabilized,ALL,10,Sep17,continuous,p_rad_s,0.4682964602916864,0.0027501384931626987
Stabilized,ALL,10,Sep17,continuous,position_m,0.054314011861949237,0.0011175513600620154
Stabilized,ALL,10,Sep17,continuous,q_rad_s,0.27999878188218225,0.014600909492664228
Stabilized,ALL,10,Sep17,continuous,r_rad_s,0.1863877881687416,0.00409532423043875
Stabilized,ALL,10,Sep17,continuous,roll_deg,1.9743116927071658,0.09927702249823897
Stabilized,ALL,10,Sep17,continuous,velocity_m_s,0.3090381474840735,0.0055593749519475145
Stabilized,ALL,10,Sep17,local100ms,attitude_deg,1.7449617188007103,0.034544316497062945
Stabilized,ALL,10,Sep17,local100ms,body_rate_rad_s,0.5654001030056289,0.004249563416864592
Stabilized,ALL,10,Sep17,local100ms,p_rad_s,0.460868045086108,0.0019145731214611555
Stabilized,ALL,10,Sep17,local100ms,position_m,0.023837382956271056,0.00022169534072437636
Stabilized,ALL,10,Sep17,local100ms,q_rad_s,0.28051031225386525,0.008799844176047834
Stabilized,ALL,10,Sep17,local100ms,r_rad_s,0.1601321659701974,0.003363229094947562
Stabilized,ALL,10,Sep17,local100ms,roll_deg,1.2586391814671352,0.022014138033508344
Stabilized,ALL,10,Sep17,local100ms,velocity_m_s,0.2114952411126615,0.0051696030494036566
Stabilized,ALL,10,Sep7,continuous,attitude_deg,2.117431494938402,0.018734934302103597
Stabilized,ALL,10,Sep7,continuous,body_rate_rad_s,0.6007971089049954,0.005433391068458326
Stabilized,ALL,10,Sep7,continuous,p_rad_s,0.5400267880727609,0.0038932360043158875
Stabilized,ALL,10,Sep7,continuous,position_m,0.10426694665710888,0.00032825893881413337
Stabilized,ALL,10,Sep7,continuous,q_rad_s,0.2211909747237654,0.005469643042662953
Stabilized,ALL,10,Sep7,continuous,r_rad_s,0.13939341128856758,0.0031288891786369183
Stabilized,ALL,10,Sep7,continuous,roll_deg,1.420740149305572,0.02635432342273489
Stabilized,ALL,10,Sep7,continuous,velocity_m_s,0.18192020849126778,0.006958789025031415
Stabilized,ALL,10,Sep7,local100ms,attitude_deg,1.364995928936432,0.01787595935276645
Stabilized,ALL,10,Sep7,local100ms,body_rate_rad_s,0.5857068011415011,0.003160712219212412
Stabilized,ALL,10,Sep7,local100ms,p_rad_s,0.5275122255823297,0.002925876869029688
Stabilized,ALL,10,Sep7,local100ms,position_m,0.0505913520244712,0.0001952628699240613
Stabilized,ALL,10,Sep7,local100ms,q_rad_s,0.21424787170879767,0.0016183968210723239
Stabilized,ALL,10,Sep7,local100ms,r_rad_s,0.13448238576677563,0.004099654001437748
Stabilized,ALL,10,Sep7,local100ms,roll_deg,1.0139331041774329,0.02062114508541057
Stabilized,ALL,10,Sep7,local100ms,velocity_m_s,0.12947972362426277,0.0027561993274802772
Stabilized,ALL,15,ALL,continuous,attitude_deg,3.2325172736646954,0.03776481609736232
Stabilized,ALL,15,ALL,continuous,body_rate_rad_s,0.6155735264656711,0.003771512639335978
Stabilized,ALL,15,ALL,continuous,p_rad_s,0.5306188545288794,0.005128680018341212
Stabilized,ALL,15,ALL,continuous,position_m,0.12571607289026515,0.0010004898153140789
Stabilized,ALL,15,ALL,continuous,q_rad_s,0.26188242040834303,0.002396948406739568
Stabilized,ALL,15,ALL,continuous,r_rad_s,0.15671977122020223,0.0011058374972131434
Stabilized,ALL,15,ALL,continuous,roll_deg,2.1202768039294666,0.06301946729717302
Stabilized,ALL,15,ALL,continuous,velocity_m_s,0.314854607646255,0.0018976079448070737
Stabilized,ALL,15,ALL,local100ms,attitude_deg,1.5337051696040371,0.019971627451632685
Stabilized,ALL,15,ALL,local100ms,body_rate_rad_s,0.5960290866189041,0.003529739892571875
Stabilized,ALL,15,ALL,local100ms,p_rad_s,0.518718802634202,0.002003316035365948
Stabilized,ALL,15,ALL,local100ms,position_m,0.03932214377799679,2.5366281419305937e-05
Stabilized,ALL,15,ALL,local100ms,q_rad_s,0.24555435769952083,0.0068305748411016465
Stabilized,ALL,15,ALL,local100ms,r_rad_s,0.14725180769836493,0.0010071126363587232
Stabilized,ALL,15,ALL,local100ms,roll_deg,1.12221270990551,0.007243675874728332
Stabilized,ALL,15,ALL,local100ms,velocity_m_s,0.19495262027951163,0.0011580160666998288
Stabilized,ALL,15,Sep17,continuous,attitude_deg,3.8813060581773353,0.0866676349100142
Stabilized,ALL,15,Sep17,continuous,body_rate_rad_s,0.6283993256742059,0.009523100364144268
Stabilized,ALL,15,Sep17,continuous,p_rad_s,0.5177430840856267,0.010743719540359924
Stabilized,ALL,15,Sep17,continuous,position_m,0.0897839455777097,0.00193855142306451
Stabilized,ALL,15,Sep17,continuous,q_rad_s,0.30293903464672417,0.0021003727710838735
Stabilized,ALL,15,Sep17,continuous,r_rad_s,0.1833308740651576,0.005366144364910034
Stabilized,ALL,15,Sep17,continuous,roll_deg,2.5525493368438688,0.11178044561322917
Stabilized,ALL,15,Sep17,continuous,velocity_m_s,0.4204759969019744,0.0043601786523370396
Stabilized,ALL,15,Sep17,local100ms,attitude_deg,1.690017599062559,0.04487359936735095
Stabilized,ALL,15,Sep17,local100ms,body_rate_rad_s,0.5962725430673611,0.004426057169456003
Stabilized,ALL,15,Sep17,local100ms,p_rad_s,0.49790485618540187,0.003320171030274862
Stabilized,ALL,15,Sep17,local100ms,position_m,0.02588099543021463,9.259233377372449e-05
Stabilized,ALL,15,Sep17,local100ms,q_rad_s,0.2809794855104157,0.008075808509283544
Stabilized,ALL,15,Sep17,local100ms,r_rad_s,0.1625746596457052,0.0036639475566429343
Stabilized,ALL,15,Sep17,local100ms,roll_deg,1.212974752652309,0.03657792981012164
Stabilized,ALL,15,Sep17,local100ms,velocity_m_s,0.27669947834004566,0.0031286894899280396
Stabilized,ALL,15,Sep7,continuous,attitude_deg,2.655816131875682,0.005889875879400692
Stabilized,ALL,15,Sep7,continuous,body_rate_rad_s,0.6041728160580845,0.001716830720422924
Stabilized,ALL,15,Sep7,continuous,p_rad_s,0.5420639838117705,0.0012952128394867028
Stabilized,ALL,15,Sep7,continuous,position_m,0.15765574161253668,0.0004660554801456859
Stabilized,ALL,15,Sep7,continuous,q_rad_s,0.22538765219644863,0.004361179793182395
Stabilized,ALL,15,Sep7,continuous,r_rad_s,0.13306545758024182,0.003917298329218795
Stabilized,ALL,15,Sep7,continuous,roll_deg,1.7360345524499987,0.025925115342338274
Stabilized,ALL,15,Sep7,continuous,velocity_m_s,0.22096892830783785,0.0007998335084901025
Stabilized,ALL,15,Sep7,local100ms,attitude_deg,1.3947607878631292,0.019746896833242166
Stabilized,ALL,15,Sep7,local100ms,body_rate_rad_s,0.5958126808869424,0.0031097178286921224
Stabilized,ALL,15,Sep7,local100ms,p_rad_s,0.5372200883664688,0.0021225229609127825
Stabilized,ALL,15,Sep7,local100ms,position_m,0.05126983119824761,0.00012250579978483338
Stabilized,ALL,15,Sep7,local100ms,q_rad_s,0.21406535520094763,0.005908399065417212
Stabilized,ALL,15,Sep7,local100ms,r_rad_s,0.1336314948562847,0.003271837603169188
Stabilized,ALL,15,Sep7,local100ms,roll_deg,1.0415353385750217,0.0244974854669987
Stabilized,ALL,15,Sep7,local100ms,velocity_m_s,0.1222887464479258,0.004151871020266177
Stabilized,ALL,20,ALL,continuous,attitude_deg,3.939635891055662,0.04037949295184021
Stabilized,ALL,20,ALL,continuous,body_rate_rad_s,0.5808259079492709,0.0064556281105718856
Stabilized,ALL,20,ALL,continuous,p_rad_s,0.4919189275908913,0.0018754656889747937
Stabilized,ALL,20,ALL,continuous,position_m,0.1741235459049014,0.0014182460707647339
Stabilized,ALL,20,ALL,continuous,q_rad_s,0.262907258022568,0.011986078530512874
Stabilized,ALL,20,ALL,continuous,r_rad_s,0.1504768044665388,0.0025751967808728847
Stabilized,ALL,20,ALL,continuous,roll_deg,2.5987937869142073,0.05810925299589453
Stabilized,ALL,20,ALL,continuous,velocity_m_s,0.37255422413320116,0.010525159910811993
Stabilized,ALL,20,ALL,local100ms,attitude_deg,1.5660496740049794,0.04485994750061047
Stabilized,ALL,20,ALL,local100ms,body_rate_rad_s,0.5463937023015751,0.004044956461504176
Stabilized,ALL,20,ALL,local100ms,p_rad_s,0.4741080219675314,0.002826210220782494
Stabilized,ALL,20,ALL,local100ms,position_m,0.038498112479502994,0.00021040376705635448
Stabilized,ALL,20,ALL,local100ms,q_rad_s,0.23083465518501778,0.006801019547902143
Stabilized,ALL,20,ALL,local100ms,r_rad_s,0.1346526645686685,0.0013233182001624534
Stabilized,ALL,20,ALL,local100ms,roll_deg,1.1815014498967094,0.04859161978918136
Stabilized,ALL,20,ALL,local100ms,velocity_m_s,0.18989277475196667,0.009785483899797207
Stabilized,ALL,20,Sep17,continuous,attitude_deg,4.666297340366576,0.0723967462849384
Stabilized,ALL,20,Sep17,continuous,body_rate_rad_s,0.5729209523203816,0.012049837085753726
Stabilized,ALL,20,Sep17,continuous,p_rad_s,0.45805265076598495,0.0021974986202353934
Stabilized,ALL,20,Sep17,continuous,position_m,0.1315332218084194,0.0030474084090476175
Stabilized,ALL,20,Sep17,continuous,q_rad_s,0.29564711641998526,0.017844048543095167
Stabilized,ALL,20,Sep17,continuous,r_rad_s,0.1696327958963203,0.0037621038134245735
Stabilized,ALL,20,Sep17,continuous,roll_deg,3.105747427707858,0.1094181760423718
Stabilized,ALL,20,Sep17,continuous,velocity_m_s,0.47496457279558496,0.018852439515521072
Stabilized,ALL,20,Sep17,local100ms,attitude_deg,1.732448900741413,0.06176889133194632
Stabilized,ALL,20,Sep17,local100ms,body_rate_rad_s,0.5189221198431095,0.008143923293898065
Stabilized,ALL,20,Sep17,local100ms,p_rad_s,0.43318055663773986,0.0040421524663706585
Stabilized,ALL,20,Sep17,local100ms,position_m,0.025332111517629947,0.0005616944136786962
Stabilized,ALL,20,Sep17,local100ms,q_rad_s,0.24398191780021927,0.013370721500375975
Stabilized,ALL,20,Sep17,local100ms,r_rad_s,0.14152218356066382,0.005729376242213777
Stabilized,ALL,20,Sep17,local100ms,roll_deg,1.2856227665198043,0.06075924541777171
Stabilized,ALL,20,Sep17,local100ms,velocity_m_s,0.2554848065314674,0.018219172479534553
Stabilized,ALL,20,Sep7,continuous,attitude_deg,3.293714602779294,0.029425731334801204
Stabilized,ALL,20,Sep7,continuous,body_rate_rad_s,0.5878525351749503,0.002005601174885841
Stabilized,ALL,20,Sep7,continuous,p_rad_s,0.5220222847685859,0.0044505872525893745
Stabilized,ALL,20,Sep7,continuous,position_m,0.21198161176844096,0.0006091415762335642
Stabilized,ALL,20,Sep7,continuous,q_rad_s,0.2338051616693082,0.007699188714863049
Stabilized,ALL,20,Sep7,continuous,r_rad_s,0.13344925652895526,0.0026220145309220587
Stabilized,ALL,20,Sep7,continuous,roll_deg,2.148168328430962,0.012643252221359287
Stabilized,ALL,20,Sep7,continuous,velocity_m_s,0.2815228030999711,0.0037003908868430686
Stabilized,ALL,20,Sep7,local100ms,attitude_deg,1.4181392502392607,0.03240791629301044
Stabilized,ALL,20,Sep7,local100ms,body_rate_rad_s,0.5708128867091,0.003437355012367047
Stabilized,ALL,20,Sep7,local100ms,p_rad_s,0.5104879911495683,0.0021847613665593817
Stabilized,ALL,20,Sep7,local100ms,position_m,0.05020122444561237,0.00010742462881175436
Stabilized,ALL,20,Sep7,local100ms,q_rad_s,0.21914819952706097,0.006347499350455851
Stabilized,ALL,20,Sep7,local100ms,r_rad_s,0.12854642546467265,0.0030532509853608823
Stabilized,ALL,20,Sep7,local100ms,roll_deg,1.088949168453958,0.043076105743814715
Stabilized,ALL,20,Sep7,local100ms,velocity_m_s,0.13158874650352162,0.0024904436422424773
Stabilized,ALL,25,ALL,continuous,attitude_deg,4.564114135890123,0.04939098206705328
Stabilized,ALL,25,ALL,continuous,body_rate_rad_s,0.6187961929682397,0.0050168450622875204
Stabilized,ALL,25,ALL,continuous,p_rad_s,0.5296419312411142,0.002698570982111496
Stabilized,ALL,25,ALL,continuous,position_m,0.2274076448000535,0.0024123548077441084
Stabilized,ALL,25,ALL,continuous,q_rad_s,0.27002737995956955,0.009132183139946222
Stabilized,ALL,25,ALL,continuous,r_rad_s,0.15589280688383583,0.0027265205949871412
Stabilized,ALL,25,ALL,continuous,roll_deg,3.0459639772882077,0.09796246797675431
Stabilized,ALL,25,ALL,continuous,velocity_m_s,0.4341356129256107,0.01270254325110878
Stabilized,ALL,25,ALL,local100ms,attitude_deg,1.480904543349566,0.030762672546281192
Stabilized,ALL,25,ALL,local100ms,body_rate_rad_s,0.5811781636482835,0.005492799554991161
Stabilized,ALL,25,ALL,local100ms,p_rad_s,0.5094988942170081,0.0014374670712583866
Stabilized,ALL,25,ALL,local100ms,position_m,0.03947187786828788,0.00013550451035299025
Stabilized,ALL,25,ALL,local100ms,q_rad_s,0.23827758914791353,0.009030632629546209
Stabilized,ALL,25,ALL,local100ms,r_rad_s,0.13434169983950198,0.0026886086889906582
Stabilized,ALL,25,ALL,local100ms,roll_deg,1.102412023851711,0.04545378911463264
Stabilized,ALL,25,ALL,local100ms,velocity_m_s,0.16736050035777036,0.003329693450476183
Stabilized,ALL,25,Sep17,continuous,attitude_deg,5.402418538615088,0.10807553666073881
Stabilized,ALL,25,Sep17,continuous,body_rate_rad_s,0.5732419334986218,0.013275861762413889
Stabilized,ALL,25,Sep17,continuous,p_rad_s,0.4650365083532282,0.007842066445610283
Stabilized,ALL,25,Sep17,continuous,position_m,0.17837769867658235,0.005448717861754761
Stabilized,ALL,25,Sep17,continuous,q_rad_s,0.28324378504831843,0.012537713905958979
Stabilized,ALL,25,Sep17,continuous,r_rad_s,0.17206841076269053,0.0029701503475693283
Stabilized,ALL,25,Sep17,continuous,roll_deg,3.589174559267454,0.16834376787656097
Stabilized,ALL,25,Sep17,continuous,velocity_m_s,0.507116127650104,0.02990681432930653
Stabilized,ALL,25,Sep17,local100ms,attitude_deg,1.5643103373280838,0.01950076217438895
Stabilized,ALL,25,Sep17,local100ms,body_rate_rad_s,0.5252303634372674,0.011770460527805225
Stabilized,ALL,25,Sep17,local100ms,p_rad_s,0.4410057389339194,0.00454603755213788
Stabilized,ALL,25,Sep17,local100ms,position_m,0.023119987015860568,0.00035560613715081757
Stabilized,ALL,25,Sep17,local100ms,q_rad_s,0.24965574257090858,0.01565536273662275
Stabilized,ALL,25,Sep17,local100ms,r_rad_s,0.12991268585539062,0.008226644968941309
Stabilized,ALL,25,Sep17,local100ms,roll_deg,1.1642734686443335,0.03531141706803585
Stabilized,ALL,25,Sep17,local100ms,velocity_m_s,0.16927618372447595,0.006901161248624759
Stabilized,ALL,25,Sep7,continuous,attitude_deg,3.818954666801265,0.037502234754306876
Stabilized,ALL,25,Sep7,continuous,body_rate_rad_s,0.6592888680523445,0.0033480079680157115
Stabilized,ALL,25,Sep7,continuous,p_rad_s,0.5870689738081241,0.004156678121934123
Stabilized,ALL,25,Sep7,continuous,position_m,0.27098981913202785,0.0009216950116412908
Stabilized,ALL,25,Sep7,continuous,q_rad_s,0.2582794643251261,0.010364210322588113
Stabilized,ALL,25,Sep7,continuous,r_rad_s,0.14151449232485389,0.0032789681528993574
Stabilized,ALL,25,Sep7,continuous,roll_deg,2.5631101266399887,0.03626764496094833
Stabilized,ALL,25,Sep7,continuous,velocity_m_s,0.3692640442816166,0.0037508988499176
Stabilized,ALL,25,Sep7,local100ms,attitude_deg,1.4067660598131058,0.04077538037170104
Stabilized,ALL,25,Sep7,local100ms,body_rate_rad_s,0.6309095416136311,0.0019947268201711693
Stabilized,ALL,25,Sep7,local100ms,p_rad_s,0.5703816989130869,0.0017448697990019174
Stabilized,ALL,25,Sep7,local100ms,position_m,0.05400689195933439,6.790866674090156e-05
Stabilized,ALL,25,Sep7,local100ms,q_rad_s,0.22816367499414014,0.003217904996536671
Stabilized,ALL,25,Sep7,local100ms,r_rad_s,0.13827860115871207,0.002707295516067463
Stabilized,ALL,25,Sep7,local100ms,roll_deg,1.0474240729249353,0.05535410730863745
Stabilized,ALL,25,Sep7,local100ms,velocity_m_s,0.1656576706984765,0.0008053365452144401
Stabilized,ALL,30,ALL,continuous,attitude_deg,5.14240633329954,0.021290425374713533
Stabilized,ALL,30,ALL,continuous,body_rate_rad_s,0.600533151240749,0.0035205921166201774
Stabilized,ALL,30,ALL,continuous,p_rad_s,0.5094067581997496,0.004079012442227138
Stabilized,ALL,30,ALL,continuous,position_m,0.2841691295320255,0.0037372671824052253
Stabilized,ALL,30,ALL,continuous,q_rad_s,0.2683364197324397,0.01376932559678009
Stabilized,ALL,30,ALL,continuous,r_rad_s,0.15813932040089526,0.003450442750401994
Stabilized,ALL,30,ALL,continuous,roll_deg,3.527964912802661,0.10443731655894242
Stabilized,ALL,30,ALL,continuous,velocity_m_s,0.48547881182717845,0.013148776217378325
Stabilized,ALL,30,ALL,local100ms,attitude_deg,1.5628039868846424,0.021244692901520517
Stabilized,ALL,30,ALL,local100ms,body_rate_rad_s,0.5690019274655395,0.0017510044191528852
Stabilized,ALL,30,ALL,local100ms,p_rad_s,0.4915027270793401,0.0049201478391706814
Stabilized,ALL,30,ALL,local100ms,position_m,0.03820421995956338,3.4243016190921756e-05
Stabilized,ALL,30,ALL,local100ms,q_rad_s,0.2431790462006751,0.007289644426826292
Stabilized,ALL,30,ALL,local100ms,r_rad_s,0.14125195683502398,0.0014927456466568045
Stabilized,ALL,30,ALL,local100ms,roll_deg,1.1922087570807183,0.04394909950977912
Stabilized,ALL,30,ALL,local100ms,velocity_m_s,0.14580869733508314,0.002000940419636294
Stabilized,ALL,30,Sep17,continuous,attitude_deg,6.043870553747621,0.056546651821971716
Stabilized,ALL,30,Sep17,continuous,body_rate_rad_s,0.5788798396472637,0.0065302760318932986
Stabilized,ALL,30,Sep17,continuous,p_rad_s,0.46602375204204954,0.0046638636138568905
Stabilized,ALL,30,Sep17,continuous,position_m,0.2274128045890226,0.008890531918331628
Stabilized,ALL,30,Sep17,continuous,q_rad_s,0.2935883367170334,0.020300721490179526
Stabilized,ALL,30,Sep17,continuous,r_rad_s,0.16828046476435485,0.0044261381636605205
Stabilized,ALL,30,Sep17,continuous,roll_deg,4.065852750931444,0.1365631293799225
Stabilized,ALL,30,Sep17,continuous,velocity_m_s,0.5661246547892013,0.0343214071816999
Stabilized,ALL,30,Sep17,local100ms,attitude_deg,1.7135462207153331,0.0194252175523605
Stabilized,ALL,30,Sep17,local100ms,body_rate_rad_s,0.5501490570886532,0.002734456404024479
Stabilized,ALL,30,Sep17,local100ms,p_rad_s,0.4554573781208843,0.007233741782920465
Stabilized,ALL,30,Sep17,local100ms,position_m,0.023016114512310767,0.0001529371757502433
Stabilized,ALL,30,Sep17,local100ms,q_rad_s,0.26616318120786414,0.00932416253470709
Stabilized,ALL,30,Sep17,local100ms,r_rad_s,0.14715328451751583,0.006069034490911296
Stabilized,ALL,30,Sep17,local100ms,roll_deg,1.2676864115798974,0.042921587593717246
Stabilized,ALL,30,Sep17,local100ms,velocity_m_s,0.1743728106925506,0.0004292862594496158
Stabilized,ALL,30,Sep7,continuous,attitude_deg,4.341104804012357,0.012641857910230744
Stabilized,ALL,30,Sep7,continuous,body_rate_rad_s,0.619780539323847,0.0009518838011362155
Stabilized,ALL,30,Sep7,continuous,p_rad_s,0.5479694303399274,0.0037798344670608624
Stabilized,ALL,30,Sep7,continuous,position_m,0.3346191961480281,0.0016391801907569491
Stabilized,ALL,30,Sep7,continuous,q_rad_s,0.24589027130168975,0.00839352353597808
Stabilized,ALL,30,Sep7,continuous,r_rad_s,0.1491249698555979,0.0026579551686951018
Stabilized,ALL,30,Sep7,continuous,roll_deg,3.049842390021521,0.07796665726806191
Stabilized,ALL,30,Sep7,continuous,velocity_m_s,0.41379361808315823,0.005939913479693538
Stabilized,ALL,30,Sep7,local100ms,attitude_deg,1.4288108901462506,0.02961215245191105
Stabilized,ALL,30,Sep7,local100ms,body_rate_rad_s,0.5857600344672161,0.0009282174130920621
Stabilized,ALL,30,Sep7,local100ms,p_rad_s,0.5235430372646341,0.0028675233612683727
Stabilized,ALL,30,Sep7,local100ms,position_m,0.05170475813489903,7.127532935566012e-05
Stabilized,ALL,30,Sep7,local100ms,q_rad_s,0.2227487039720625,0.005690145838896075
