seed,tau_s,interval,group,flight_id,cohort,n_origins,axis,component,error_mse,rmse,true_amplitude,pred_amplitude,cross_term
42,0.05,500_1000ms,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,q,fast,0.03481067262977364,0.18657618451928326,0.35170505524502343,0.2957082253693153,0.02047610056470368
42,0.05,500_1000ms,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,r,raw,0.0461291498714577,0.21477697705167959,0.33515425168471163,0.24678966245169404,0.0025161257787468462
42,0.05,500_1000ms,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,r,slow,0.039222514853524286,0.19804674916171758,0.32678871443042096,0.24744441384996166,0.0025161257787468462
42,0.05,500_1000ms,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,r,fast,0.004390509239186561,0.06626091788668914,0.07982675703058217,0.04489903414520717,0.0025161257787468462
42,0.05,500_1000ms,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,p,raw,0.281845552684129,0.5308912814165712,0.8498456815673077,0.7418280923842946,0.06847100138576742
42,0.05,500_1000ms,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,p,slow,0.07984303218597215,0.28256509371465566,0.7042679983925781,0.6615386006349192,0.06847100138576742
42,0.05,500_1000ms,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,p,fast,0.13353151911238945,0.36541964795614024,0.372986927604627,0.25669496267988506,0.06847100138576742
42,0.05,500_1000ms,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,q,raw,0.08837472321794818,0.297278864398309,0.8441955137844448,0.7578556710765851,0.016165267155248544
42,0.05,500_1000ms,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,q,slow,0.04287483849401163,0.20706240241533863,0.716859305931328,0.6544198965794414,0.016165267155248544
42,0.05,500_1000ms,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,q,fast,0.029334617568688014,0.17127351683400446,0.3635791141818883,0.3105255915115013,0.016165267155248544
42,0.05,500_1000ms,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,r,raw,0.04024113037845798,0.20060192017639805,0.35113340329478276,0.26933822857423373,0.002924538823352767
42,0.05,500_1000ms,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,r,slow,0.03293725562597463,0.18148624087234447,0.33982086370689074,0.2685051590877384,0.002924538823352767
42,0.05,500_1000ms,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,r,fast,0.004379335929130583,0.06617655120305517,0.07893786952868802,0.0460914573038924,0.002924538823352767
42,0.05,500_1000ms,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,p,raw,0.21398797533929034,0.4625883432808163,0.7487934155523036,0.6385102892889034,0.048163127818061736
42,0.05,500_1000ms,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,p,slow,0.06732705997282443,0.2594745844448439,0.6190672492698739,0.5640536078766085,0.048163127818061736
42,0.05,500_1000ms,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,p,fast,0.09849778754840414,0.3138435717812365,0.34631690761362743,0.24746852992233398,0.048163127818061736
42,0.05,500_1000ms,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,q,raw,0.10178672053606538,0.3190403117727686,0.840267738892137,0.7489060513168373,0.017119827994052574
42,0.05,500_1000ms,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,q,slow,0.053575328037500536,0.23146344859934265,0.6991198916079582,0.6339133164017622,0.017119827994052574
42,0.05,500_1000ms,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,q,fast,0.031091564504512278,0.17632800261022716,0.36925215321384053,0.31689570187974947,0.017119827994052574
42,0.05,500_1000ms,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,r,raw,0.03486605427212362,0.18672454116190412,0.32203075347778193,0.2857669819286217,0.002583690487624348
42,0.05,500_1000ms,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,r,slow,0.028468188137027426,0.1687251852481645,0.31703923116151006,0.2844044177154541,0.002583690487624348
42,0.05,500_1000ms,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,r,fast,0.003814175647471852,0.0617590126821329,0.07150303827455777,0.04473075405168187,0.002583690487624348
42,0.05,500_1000ms,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,p,raw,0.2169848600217342,0.4658163372207272,0.8280793368159336,0.7303778344824009,0.04710594512546756
42,0.05,500_1000ms,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,p,slow,0.07740246608829136,0.2782129869152254,0.7156415492667609,0.6657692092523149,0.04710594512546756
42,0.05,500_1000ms,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,p,fast,0.09247644880797527,0.3040994061289421,0.34263101527874723,0.257315283431519,0.04710594512546756
42,0.05,500_1000ms,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,q,raw,0.06098484140404651,0.24695109111734354,0.8638297058313852,0.806721404132439,0.009949767596185821
42,0.05,500_1000ms,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,q,slow,0.03516759092195093,0.187530240019979,0.7428723869358091,0.7100991709841422,0.009949767596185821
42,0.05,500_1000ms,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,q,fast,0.01586748288590976,0.12596619739402218,0.34591017713337824,0.30388843900198526,0.009949767596185821
42,0.05,500_1000ms,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,r,raw,0.026677540498203027,0.16333260696567303,0.37965840131355894,0.3456963293012038,0.0010902990213359242
42,0.05,500_1000ms,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,r,slow,0.022528093304526056,0.1500936151357747,0.36850004956438676,0.34080897385548303,0.0010902990213359242
42,0.05,500_1000ms,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,r,fast,0.0030591481723410484,0.05530956673434577,0.06604631217205821,0.04030966249910313,0.0010902990213359242
42,0.05,500_1000ms,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,p,raw,0.24227516998680287,0.49221455686194704,0.8450267577504634,0.7869992650781084,0.05890884287794217
42,0.05,500_1000ms,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,p,slow,0.07210636485680047,0.2685262833631011,0.713527329195941,0.7145023737837577,0.05890884287794217
42,0.05,500_1000ms,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,p,fast,0.11125996225206027,0.33355653531606944,0.3576189500635094,0.2635034930650442,0.05890884287794217
42,0.05,500_1000ms,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,q,raw,0.08833088298315282,0.29720511937574834,0.791438769399567,0.7022063517223052,0.014078564771063461
42,0.05,500_1000ms,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,q,slow,0.044115516662013896,0.21003694118419716,0.6518471880709835,0.5841180739695581,0.014078564771063461
42,0.05,500_1000ms,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,q,fast,0.030136801550075476,0.17359954363441016,0.36588710747706393,0.3128383532814615,0.014078564771063461
42,0.05,500_1000ms,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,r,raw,0.037782644438221456,0.19437758213904568,0.3237868150125463,0.2830528528820851,0.0025113500084085537
42,0.05,500_1000ms,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,r,slow,0.030745549370147625,0.17534408849501493,0.31799950099450647,0.28281485453929633,0.0025113500084085537
42,0.05,500_1000ms,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,r,fast,0.004525745059665277,0.06727365799230244,0.07181766499820841,0.0397440765787791,0.0025113500084085537
42,0.05,500_1000ms,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,p,raw,0.3468119965660307,0.5889074601039035,0.9549478809867553,0.8654231854852548,0.07468052499148647
42,0.05,500_1000ms,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,p,slow,0.12448173512288539,0.3528196920849025,0.8278101595770819,0.8086885990664009,0.07468052499148647
42,0.05,500_1000ms,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,p,fast,0.1476497364516588,0.3842521782002788,0.3964139186430141,0.2625046729395847,0.07468052499148647
42,0.05,500_1000ms,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,q,raw,0.12127494269340149,0.34824552070830933,0.9226627499672448,0.8411848300539103,0.020977508196309537
42,0.05,500_1000ms,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,q,slow,0.06323064779099984,0.25145704959495535,0.8019496316050896,0.7468574673051128,0.020977508196309537
42,0.05,500_1000ms,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,q,fast,0.037066786706092134,0.19252736612256485,0.36243809308182035,0.3119572849124649,0.020977508196309537
42,0.05,500_1000ms,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,r,raw,0.05268415793133317,0.22953029850399526,0.4533572375099115,0.4011425077014555,0.007161076039754281
42,0.05,500_1000ms,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,r,slow,0.04103794710669654,0.2025782493425603,0.45727412638152076,0.40669356362465403,0.007161076039754281
42,0.05,500_1000ms,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,r,fast,0.004485134784882367,0.0669711488992265,0.08343593309885533,0.04698759246999136,0.007161076039754281
42,0.1,0_500ms,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,p,raw,0.3049087398098529,0.5521854215839576,0.7580514249478367,0.6156906845583963,0.057203555714986566
42,0.1,0_500ms,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,p,slow,0.029092571418408285,0.17056544614431227,0.486165882844486,0.46302425197013597,0.057203555714986566
42,0.1,0_500ms,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,p,fast,0.21861261267645804,0.4675602770514814,0.4797290017423766,0.2981969746127853,0.057203555714986566
42,0.1,0_500ms,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,q,raw,0.05437218884964954,0.2331784485102548,0.7483339717347757,0.7268227032537514,0.0110534023053216
42,0.1,0_500ms,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,q,slow,0.013312651619381544,0.11538046463496993,0.5131169428501318,0.5008789666505908,0.0110534023053216
42,0.1,0_500ms,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,q,fast,0.030006134924946394,0.17322278985441378,0.44294290996118624,0.4330396939109159,0.0110534023053216
42,0.1,0_500ms,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,r,raw,0.023084564674493963,0.15193605455748138,0.21719245621885655,0.19890646363397943,0.004508306341797743
42,0.1,0_500ms,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,r,slow,0.009367938953389375,0.09678811369889061,0.1645506701442277,0.1564477648475751,0.004508306341797743
42,0.1,0_500ms,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,r,fast,0.009208319379306844,0.09595998842906789,0.09090023723085325,0.0713481647691434,0.004508306341797743
42,0.1,0_500ms,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,p,raw,0.3029417440056964,0.5504014389567822,0.8468093785740551,0.7087191109989799,0.05619235161223517
42,0.1,0_500ms,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,p,slow,0.029920234406902394,0.17297466406067216,0.5423602705664691,0.5260202936549103,0.05619235161223517
42,0.1,0_500ms,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,p,fast,0.21682915798655877,0.46564917908932124,0.532066005962819,0.3522046376169434,0.05619235161223517
42,0.1,0_500ms,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,q,raw,0.04372866532484822,0.20911400078628933,0.6604721232310842,0.649695266978092,0.00775233535741585
42,0.1,0_500ms,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,q,slow,0.010168014014466828,0.10083657081866097,0.4322748707580294,0.43299427287607534,0.00775233535741585
42,0.1,0_500ms,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,q,fast,0.02580831595296554,0.16064966838735006,0.4039771846058343,0.39066593030334534,0.00775233535741585
42,0.1,0_500ms,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,r,raw,0.019432783150223575,0.13940151774720236,0.19504038585782832,0.17236224833516442,0.003699834919640669
42,0.1,0_500ms,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,r,slow,0.007591440516743113,0.0871288730372608,0.14267382600156378,0.1313242397916995,0.003699834919640669
42,0.1,0_500ms,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,r,fast,0.008141507713839796,0.09023030374458348,0.08765453815005247,0.06449639591354114,0.003699834919640669
42,0.1,0_500ms,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,p,raw,0.2937873588991772,0.5420215483716281,0.9540965174750657,0.821123679153456,0.05537214531231634
42,0.1,0_500ms,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,p,slow,0.027317193241388572,0.16527913734464061,0.6323133469445525,0.6233609786642766,0.05537214531231634
42,0.1,0_500ms,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,p,fast,0.21109802034547226,0.4594540459561459,0.5792170521143732,0.38607724565564405,0.05537214531231634
42,0.1,0_500ms,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,q,raw,0.044251882311045085,0.2103613137224739,0.6814641673659093,0.6654216187406328,0.007889732228310754
42,0.1,0_500ms,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,q,slow,0.010165026653123863,0.10082175684406547,0.4603039508333893,0.4520292027614251,0.007889732228310754
42,0.1,0_500ms,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,q,fast,0.026197123429610468,0.16185525456286698,0.4026001111159735,0.38999353933569364,0.007889732228310754
