tau_s,interval,group,cohort,axis,component,rmse_mean,rmse_std,true_amplitude_mean,true_amplitude_std,pred_amplitude_mean,pred_amplitude_std,error_mse_mean,error_mse_std,cross_term_mean,cross_term_std,relative_error,amplitude_ratio
0.1,500_1000ms,low,Sep7,r,raw,0.1413181998351429,0.0012896048836269153,0.21994317713913722,0.0,0.18390456454880774,0.0005218757056737485,0.02063427116900621,0.00041189770680690217,0.0026759834548171738,9.3919750525592e-05,0.6425214079077537,0.8361458033884304
0.1,500_1000ms,low,Sep7,r,slow,0.10001481665185252,0.0018054382002237442,0.19678128408044718,0.0,0.17421933508910578,0.00033829335469900377,0.010455206087879127,0.0004244681765983383,0.0026759834548171738,9.3919750525592e-05,0.5082537047119021,0.8853450464216011
0.2,0_500ms,ALL,ALL,p,fast,0.45912529526772367,0.0023221599677842137,0.5898287388713771,0.0,0.41249290523067955,0.005669334001330792,0.21215847428754775,0.002094504603524908,0.029037193130671147,0.0005453001024350112,0.7784044164179736,0.6993435179506082
0.2,0_500ms,ALL,ALL,p,raw,0.5007768805535951,0.003081808197859397,0.8369252833214785,0.0,0.6979566395722733,0.004936585003551828,0.25219043758996995,0.003040432036734043,0.029037193130671147,0.0005453001024350112,0.5983531511512927,0.8339533450373433
0.2,0_500ms,ALL,ALL,p,slow,0.10428228046179265,0.002075507111818515,0.43664801702285677,0.0,0.4217371688980309,0.0012002492516564169,0.01099477017175105,0.0004414053523404126,0.029037193130671147,0.0005453001024350112,0.23882458272181709,0.9658515611121044
0.2,0_500ms,ALL,ALL,q,fast,0.19415473256835522,0.00630871334301342,0.5121835498078053,0.0,0.47861580886152466,0.004640486451991497,0.0378135979830253,0.002489443939421569,0.006978000161109481,0.0004012780058342198,0.37907256615565055,0.934461501235491
0.2,0_500ms,ALL,ALL,q,raw,0.22430169920485846,0.0069325679724145575,0.7344042189487587,0.0,0.6979674916766232,0.0040671551385287035,0.05050641288138938,0.0031815699787857356,0.006978000161109481,0.0004012780058342198,0.3054199491472537,0.9503860049656416
0.2,0_500ms,ALL,ALL,q,slow,0.0749730742996958,0.002186417879143621,0.3873011754366742,0.0,0.37586543492731145,0.001796711783100921,0.005714814737254601,0.00034803592410248893,0.006978000161109481,0.0004012780058342198,0.19357822556351703,0.9704732615477627
0.2,0_500ms,ALL,ALL,r,fast,0.1018137206518585,0.0009394524725794592,0.12652985002331177,0.0,0.0985575842766296,0.001286516591401975,0.010454174670953704,0.0001977134144914067,0.0042580523296015345,6.825844481247286e-05,0.8046616717960261,0.7789275357433161
0.2,0_500ms,ALL,ALL,r,raw,0.13833478326558263,0.0011296555500376745,0.22253362623412207,0.0,0.1910077256847594,0.0016734155048186811,0.0193422817316446,0.0003003939336129772,0.0042580523296015345,6.825844481247286e-05,0.6216354157642857,0.8583319694966232
0.2,0_500ms,ALL,ALL,r,slow,0.06743863026379553,0.0007364020432004666,0.12748533463291664,0.0,0.11317689766740675,0.000725697211236198,0.0046300547310893616,8.319554910068963e-05,0.0042580523296015345,6.825844481247286e-05,0.5289912793340459,0.8877640553189131
0.2,0_500ms,ALL,Sep17,p,fast,0.42739290305869,0.004301743418691718,0.5420801654569539,0.0,0.39362860921336545,0.004638589179804193,0.1835233465489361,0.0036975010448435327,0.02666462303194489,0.0008263640829390315,0.7884311773304107,0.7261446448267496
0.2,0_500ms,ALL,Sep17,p,raw,0.47031031463535783,0.005181455815008298,0.7714719533665048,0.0,0.6515015427243828,0.0032950749941923108,0.22223240229094884,0.004910313442753066,0.02666462303194489,0.0008263640829390315,0.6096272360687188,0.8444915461688502
0.2,0_500ms,ALL,Sep17,p,slow,0.1093339313557271,0.003425427613847186,0.40460360733993,0.0,0.3887135663895367,0.0007849043544606244,0.012044432710067847,0.0007356904198168291,0.02666462303194489,0.0008263640829390315,0.27022480613691013,0.9607268925384463
0.2,0_500ms,ALL,Sep17,q,fast,0.1973212700075432,0.0094403443331655,0.5589363840934842,0.0,0.4996504734545824,0.007502758282208292,0.039081321438084994,0.0037974765586634737,0.0077413930648818205,0.0006132647440879613,0.35302992544951317,0.8939308437845656
0.2,0_500ms,ALL,Sep17,q,raw,0.2311333855723859,0.010595137912688329,0.8065568456235903,0.0,0.7455383832777587,0.006172169317954967,0.05362166264872967,0.004982872478778319,0.0077413930648818205,0.0006132647440879613,0.286568004259743,0.9243469785460005
0.2,0_500ms,ALL,Sep17,q,slow,0.08211185541775795,0.0035636881620466883,0.4298123568623185,0.0,0.4117426088394934,0.0014645928809236077,0.006798948145762852,0.0005881698016401707,0.0077413930648818205,0.0006132647440879613,0.1910411697262133,0.9579589843467124
0.2,0_500ms,ALL,Sep17,r,fast,0.1042285441405781,0.0004278509334516204,0.1457498116426768,0.0,0.11090961963776681,0.0009496902771604864,0.010882639109163933,9.040482018789336e-05,0.004897099037190874,0.0001273134092381629,0.7151195803676708,0.7609589226068785
0.2,0_500ms,ALL,Sep17,r,raw,0.14537128932495658,0.0005693498988747306,0.2652480913943733,0.0,0.22199261425320826,0.0012236820662949288,0.021160882894865618,0.000151961169885143,0.004897099037190874,0.0001273134092381629,0.5480578147075796,0.8369244547103927
0.2,0_500ms,ALL,Sep17,r,slow,0.07326889246715251,0.0005437810985816165,0.1543329887776307,0.0,0.1320495371578131,0.00047029124674761926,0.005381144748510813,8.130543413544986e-05,0.004897099037190874,0.0001273134092381629,0.47474550352109973,0.8556144619740079
0.2,0_500ms,ALL,Sep7,p,fast,0.48733186612019813,0.002136523203004304,0.6322719152397532,0.0,0.4292611683571809,0.006612356930406603,0.2376119211663137,0.002135352968959629,0.031146144329538928,0.0003538774727869886,0.7707631074130585,0.6789186076601362
0.2,0_500ms,ALL,Sep7,p,raw,0.5278582724809172,0.00243743284168898,0.8951060210592331,0.0,0.7392500589926202,0.006446389609996269,0.2788198023002109,0.0026430893521822165,0.031146144329538928,0.0003538774727869886,0.589715921982371,0.8258798864047645
0.2,0_500ms,ALL,Sep7,p,slow,0.0997919241116287,0.000875743668572958,0.4651319367410139,0.0,0.45109148223891476,0.002089435967407769,0.01006173680435834,0.00018043310687238675,0.031146144329538928,0.0003538774727869886,0.2145454143846351,0.9698140390004721
0.2,0_500ms,ALL,Sep7,q,fast,0.1913400326224103,0.00469421405708052,0.47062547488720186,0.0,0.45991832922325115,0.00243379424749426,0.0366867326896389,0.0017968043056475183,0.006299428691089622,0.0002518589652770516,0.40656539612155534,0.9772491158356506
0.2,0_500ms,ALL,Sep7,q,raw,0.2182290891003896,0.004739692960757282,0.6702685507933528,0.0,0.6556822546978361,0.002196428891209558,0.0477373019770869,0.0020677538723822136,0.006299428691089622,0.0002518589652770516,0.3255845568796062,0.9782381314500705
0.2,0_500ms,ALL,Sep7,q,slow,0.06862749108364055,0.000981241015524841,0.3495134586138791,0.0,0.3439746136720387,0.002139019967736253,0.004751140596358378,0.00013862976517354053,0.006299428691089622,0.0002518589652770516,0.1963514977529262,0.9841526991154884
0.2,0_500ms,ALL,Sep7,r,fast,0.09966721088410774,0.001428339350285923,0.10944543969498731,0.0,0.08757799728895206,0.0016654336684664992,0.010073317392544611,0.00030246616550773847,0.0036900108117443446,0.0002165277543093929,0.9106565898210977,0.8001977746448142
0.2,0_500ms,ALL,Sep7,r,raw,0.1320801112128058,0.0023105433346118994,0.18456521275834317,0.0,0.16346560251280481,0.0020751794409297345,0.01772574736433703,0.0006107603976877652,0.0036900108117443446,0.0002165277543093929,0.7156284179388794,0.885679376247545
0.2,0_500ms,ALL,Sep7,r,slow,0.06225617497192266,0.0018529617033748254,0.10362075317094858,0.0,0.09640121812037893,0.000967702664521976,0.003962419160048073,0.0002241071835303491,0.0036900108117443446,0.0002165277543093929,0.6008079758811962,0.9303273250807277
0.2,0_500ms,high,ALL,p,fast,0.4836108142340196,0.002057545665099081,0.6046066574355677,0.0,0.42385064936187494,0.0029347186923265357,0.23523914974281504,0.0020139816358334403,0.03347620548070598,0.0006283665583179035,0.7998767600165856,0.7010353659677395
0.2,0_500ms,high,ALL,p,raw,0.531463181314039,0.0028986910896813384,0.8547710630685428,0.0,0.7141716496823962,0.0026264651405603686,0.28391334863756135,0.0030947123504051215,0.03347620548070598,0.0006283665583179035,0.6217608483447478,0.8355121979897066
0.2,0_500ms,high,ALL,p,slow,0.1224340582286524,0.0018464846433524423,0.44014945858476,0.0,0.42916195880359753,0.000610761534692546,0.015197993414040318,0.0004531645539672608,0.03347620548070598,0.0006283665583179035,0.27816473663814617,0.9750368890228985
0.2,0_500ms,high,ALL,q,fast,0.23488218532627633,0.0063485049072158515,0.5300392072696101,0.0,0.4716812920957898,0.005465213410400035,0.05629033034925085,0.003169458280989645,0.010980073875509871,0.00041428980251591275,0.4431411527766492,0.8898988709260975
0.2,0_500ms,high,ALL,q,raw,0.27448155044222916,0.006873458919571915,0.7846274738910569,0.0,0.722381987873748,0.0059067565625932775,0.07703203726173555,0.004011942012444095,0.010980073875509871,0.00041428980251591275,0.349824036980306,0.9206687401492246
0.2,0_500ms,high,ALL,q,slow,0.09626287772008123,0.0025370150775019455,0.4267964766507924,0.0,0.40583915131949627,0.003682513038858537,0.009761633036974835,0.0005337349939418647,0.010980073875509871,0.00041428980251591275,0.22554749860047257,0.9508962081979802
0.2,0_500ms,high,ALL,r,fast,0.11827358483640434,0.0010192576684744208,0.15396486082664015,0.0,0.11509345230412331,0.0016136677568291773,0.014183911974182284,0.00025923187775474845,0.005924123615669449,8.356866748181455e-05,0.7681855730027702,0.7475306487869015
0.2,0_500ms,high,ALL,r,raw,0.16221952252150043,0.0004704061352280961,0.27127233131945455,0.0,0.2261530522323473,0.0024334238656984466,0.02679383288019187,0.00014600805599231968,0.005924123615669449,8.356866748181455e-05,0.5979950912519278,0.8336753370030426
0.2,0_500ms,high,ALL,r,slow,0.08025178841521419,0.0009088180716153523,0.15559347812903881,0.0,0.13417227596422904,0.000966613756296886,0.00668579729034014,0.00010747780041808136,0.005924123615669449,8.356866748181455e-05,0.515778613475423,0.8623258351031624
0.2,0_500ms,high,Sep17,p,fast,0.4636869142948208,0.0022282300302512528,0.5699233494627728,0.0,0.40271050496653044,0.0026365775500398372,0.21630819031610038,0.002152355074863974,0.031830185929221315,0.0008079574431476348,0.8135952224661549,0.7066046782363588
0.2,0_500ms,high,Sep17,p,raw,0.5139860898476986,0.003255553641947879,0.7999743747884395,0.0,0.6671817540875296,0.0012762973135362872,0.2657014124572545,0.003419248899889894,0.031830185929221315,0.0008079574431476348,0.6425031926599235,0.8340039070176115
0.2,0_500ms,high,Sep17,p,slow,0.13212373431962615,0.0023007485756236703,0.40822292662293425,0.0,0.39448983681530136,0.0009558242144265173,0.01756303621193277,0.0005787826829386995,0.031830185929221315,0.0008079574431476348,0.3236558402357095,0.9663588473061979
0.2,0_500ms,high,Sep17,q,fast,0.25235730905979337,0.010289184557387037,0.5690330953959071,0.0,0.4893781086130618,0.008429533106096584,0.06431390887048094,0.005325323395261742,0.012830690578919238,0.0006312477194340984,0.4434844143541682,0.8600169525685936
0.2,0_500ms,high,Sep17,q,raw,0.29789836826904004,0.011158058367258717,0.8356886339580636,0.0,0.7544989334504475,0.007728499402214692,0.08961418096136,0.006805600577153555,0.012830690578919238,0.0006312477194340984,0.3564705276151801,0.9028469489610286
0.2,0_500ms,high,Sep17,q,slow,0.11008913421362022,0.004579047520018067,0.45374849903900105,0.0,0.4282080238547981,0.0026638014764058964,0.012469581511959824,0.001017246240775585,0.012830690578919238,0.0006312477194340984,0.2426214840308656,0.9437122651903083
0.2,0_500ms,high,Sep17,r,fast,0.12396651977562945,0.002512469787723183,0.17380395766501913,0.0,0.12466912717762331,0.0012555631901179762,0.015485390532522422,0.0006136640647608992,0.00671520301393951,0.0003291551494384448,0.7132548731402089,0.7172974013509187
0.2,0_500ms,high,Sep17,r,raw,0.17312467514782526,0.003948823405131086,0.31073797585418383,0.0,0.25119615663149275,0.002786774867243511,0.03011625322268906,0.0013556074864212611,0.00671520301393951,0.0003291551494384448,0.5571403838617567,0.8083857659849354
0.2,0_500ms,high,Sep17,r,slow,0.08858698476384287,0.0023748133665069593,0.17827695582851763,0.0,0.14865036851929458,0.0012358575543628125,0.007915659676227134,0.00044777103697463247,0.00671520301393951,0.0003291551494384448,0.49690653709082616,0.8338170675422544
0.2,0_500ms,high,Sep7,p,fast,0.5013209475133074,0.0019067041778115458,0.6354362645224966,0.0,0.4426418888244033,0.003709246759944237,0.25206666923322807,0.0018910879726565725,0.03493933397091456,0.0005859462422642276,0.7889397812226357,0.6965952583097063
0.2,0_500ms,high,Sep7,p,raw,0.5469983737285639,0.0027103351103095,0.9034792304286346,0.0,0.755940445766722,0.004550226145533237,0.3001017363533897,0.0029199289968888254,0.03493933397091456,0.0005859462422642276,0.6054354713489686,0.8366993067544937
0.2,0_500ms,high,Sep7,p,slow,0.11382101281445352,0.0022903586106238958,0.4685285981063829,0.0,0.45998162279319416,0.0019706186563633464,0.01309573314924703,0.0005247015558909785,0.03493933397091456,0.0005859462422642276,0.24293290372129986,0.9817578364528176
0.2,0_500ms,high,Sep7,q,fast,0.2193487420075945,0.003668977132380796,0.4953779733795682,0.0,0.4559507885248813,0.0030467672372297906,0.04915826055260188,0.001605070988344034,0.009335081250257097,0.0003607568073731484,0.4427906644923133,0.9204098951237039
0.2,0_500ms,high,Sep7,q,raw,0.25366660126284174,0.004095435463757654,0.7392397760537177,0.0,0.6938335918055706,0.004887180069811622,0.06584790952873604,0.0020898917781286687,0.009335081250257097,0.0003607568073731484,0.343145227678345,0.9385771900823047
0.2,0_500ms,high,Sep7,q,slow,0.08397287194804655,0.0010200740119664699,0.40283912341682915,0.0,0.3859557090658945,0.005651390333527696,0.007354567725877065,0.00014535881627440102,0.009335081250257097,0.0003607568073731484,0.20845262306153273,0.9580889407966839
0.2,0_500ms,high,Sep7,r,fast,0.1132131982237598,0.0019092358195419773,0.13633010808141438,0.0,0.10658174130545661,0.002056597071947252,0.013027042144546606,0.0004764090237771277,0.005220941928318283,0.00042000227531393245,0.8304343025691031,0.7817916585367007
0.2,0_500ms,high,Sep7,r,raw,0.1525260535203228,0.0041094854490937435,0.23619175839969517,0.0,0.20389251498866243,0.002346239894591946,0.023840570353527702,0.0013417644713318157,0.005220941928318283,0.00042000227531393245,0.6457721241154012,0.8632499134183403
0.2,0_500ms,high,Sep7,r,slow,0.07284272499421092,0.0036604795647756983,0.13543038684061318,0.0,0.12130286035972632,0.000735373698184371,0.0055925862806628125,0.0005583092061793503,0.005220941928318283,0.00042000227531393245,0.5378610125358269,0.8956842196905676
0.2,0_500ms,low,ALL,p,fast,0.4526490814588094,0.0021053780269567426,0.5705120100749608,0.0,0.39532235320554904,0.007217010693447222,0.20603899336148088,0.0018655376178355117,0.02721869104659666,0.0005090809292957541,0.7934085058075024,0.6929255584884301
0.2,0_500ms,low,ALL,p,raw,0.4908655371531658,0.0028229475576288686,0.7960764429828395,0.0,0.6586931922882316,0.005555612692765167,0.2421654762868085,0.0027120561124803107,0.02721869104659666,0.0005090809292957541,0.6166060325989913,0.8274245496075189
0.2,0_500ms,low,ALL,p,slow,0.09403085041747794,0.002064422156773894,0.4057147060868361,0.0,0.39371624729781635,0.001251951339475302,0.008907791878730979,0.0003772781399772517,0.02721869104659666,0.0005090809292957541,0.23176594046692578,0.9704263646128428
0.2,0_500ms,low,ALL,q,fast,0.17692748090249158,0.0070526399912745775,0.5218547011260969,0.0,0.49620105603304626,0.005457891815404625,0.031507003993512424,0.0024845537370725844,0.00530034965158106,0.0005002644873063788,0.33903590505308145,0.9508414027167078
0.2,0_500ms,low,ALL,q,raw,0.2005014417776605,0.008189451962934786,0.7299457125344078,0.0,0.7036993553593153,0.0049402354528310264,0.0404510239088563,0.0032712914091453243,0.00530034965158106,0.0005002644873063788,0.27467993624006576,0.9640434120998344
0.2,0_500ms,low,ALL,q,slow,0.05991006759616868,0.002782969184407294,0.37552667039692816,0.0,0.37050999080697006,0.0016510775646675722,0.003643670263762813,0.00033372702973054645,0.00530034965158106,0.0005002644873063788,0.1595361190533932,0.9866409499366436
0.2,0_500ms,low,ALL,r,fast,0.09523898557495362,0.0014284158555278048,0.11280470554983506,0.0,0.08990977696556113,0.0012396729733899123,0.009167880642910582,0.00027431306351375723,0.003263218136008998,0.00015466527512072282,0.8442820280478351,0.7970392416461797
0.2,0_500ms,low,ALL,r,raw,0.12523864743346877,0.0022615518253819022,0.19544340567806226,0.0,0.1722033014735005,0.0018846356458646308,0.015872719564652592,0.0005689692461652531,0.003263218136008998,0.00015466527512072282,0.6407923920429632,0.8810903641187912
0.2,0_500ms,low,ALL,r,slow,0.058222361865160395,0.0012978282868744775,0.11100184506759105,0.0,0.10194992912260403,0.0011144512445004527,0.0034416207857330128,0.0001522609667549283,0.003263218136008998,0.00015466527512072282,0.5245170639254486,0.9184525632031149
0.2,0_500ms,low,Sep17,p,fast,0.42270320002309836,0.004738767372482338,0.520848509639928,0.0,0.3765830282070581,0.007017517310619277,0.1792463104087625,0.003960788732370478,0.024596278944571975,0.000844522713593316,0.8115664962069695,0.7230183464811999
0.2,0_500ms,low,Sep17,p,raw,0.46060838014521815,0.005391023780330493,0.7234650217725949,0.0,0.6088043029537825,0.0037248116219706826,0.2127637623677754,0.004929954043990315,0.024596278944571975,0.000844522713593316,0.6366698683188033,0.8415117312266502
0.2,0_500ms,low,Sep17,p,slow,0.09415101775834434,0.0039590585007056355,0.3661103768301013,0.0,0.35709525346216725,0.0020271153181024536,0.008921173014440939,0.0007267513908588569,0.024596278944571975,0.000844522713593316,0.25716566291710563,0.9753759414141991
0.2,0_500ms,low,Sep17,q,fast,0.17049894065946733,0.010894852777076582,0.5847734215282843,0.0,0.5314962201481302,0.009370756373622724,0.029341918220177506,0.0037895920809483882,0.004988713966252569,0.0007975389117890185,0.2915641073663616,0.9088925737409269
0.2,0_500ms,low,Sep17,q,raw,0.19291547674908124,0.013012993572039874,0.8137003124732716,0.0,0.7618584641937319,0.008521068248307338,0.03754792945094783,0.005135563818249514,0.004988713966252569,0.0007975389117890185,0.2370841866371019,0.9362887693603503
0.2,0_500ms,low,Sep17,q,slow,0.0563851249390136,0.004712665397223628,0.41974715494742326,0.0,0.4086286070225502,0.0021537428334622195,0.0032172972645177554,0.0005554166085861574,0.004988713966252569,0.0007975389117890185,0.13433116645204252,0.9735113203417287
0.2,0_500ms,low,Sep17,r,fast,0.09327058615266137,0.0019507879483651749,0.12472366527880425,0.0,0.09782396674804632,0.000975093621589415,0.0087215481334184,0.0003660832998697147,0.003274055411910355,0.00015957406561472286,0.7478178735700765,0.7843256252081191
0.2,0_500ms,low,Sep17,r,raw,0.12370756188687478,0.0023146326652957144,0.22481009859770626,0.0,0.19409818686770533,0.0017796952579448016,0.015372934859421037,0.0005892768486667991,0.003274055411910355,0.00015957406561472286,0.5502758223875311,0.8633873125737143
0.2,0_500ms,low,Sep17,r,slow,0.05790674542436247,0.0011203687785864714,0.1304853109465675,0.0,0.11616230143580371,0.00119541675513145,0.003377331314092281,0.00013831622368234024,0.003274055411910355,0.00015957406561472286,0.44377980175925497,0.8902327824728951
0.2,0_500ms,low,Sep7,p,fast,0.47926764273499706,0.003118327294317937,0.6146573437949898,0.0,0.4119795309819854,0.0074366516787504,0.22985471154167506,0.0030678749742638666,0.02954972402617416,0.00038676741074096657,0.7797314187705369,0.6702588607147518
0.2,0_500ms,low,Sep7,p,raw,0.5177607878268969,0.0033007239868886847,0.860619928503057,0.0,0.7030388716966308,0.007331004056460768,0.26830033310372686,0.0035127852348685153,0.02954972402617416,0.00038676741074096657,0.6016137561762931,0.8168982014156712
0.2,0_500ms,low,Sep7,p,slow,0.09392403500337448,0.00039104110545426496,0.44091855431504484,0.0,0.42626824181839323,0.002438096739648687,0.00889589753587768,6.86898808843874e-05,0.02954972402617416,0.00038676741074096657,0.21301901243254087,0.9667732002809215
0.2,0_500ms,low,Sep7,q,fast,0.18264173889629096,0.0051134422384832975,0.465926949657486,0.0,0.46482757681963816,0.0023953893501308093,0.03343152468092125,0.0018665861851083901,0.005577359149650831,0.00026347308544188703,0.39199651153588616,0.9976404609378015
0.2,0_500ms,low,Sep7,q,raw,0.2072445218030643,0.005191955790509914,0.6554971792554176,0.0,0.6520023697287228,0.0017698338142905553,0.04303155231588605,0.002152757051439484,0.005577359149650831,0.00026347308544188703,0.31616386517250056,0.9946684598541453
0.2,0_500ms,low,Sep7,q,slow,0.0630433499580843,0.001085613631431781,0.33621957301871025,0.0,0.33662677639312105,0.0015424754194774605,0.004022668485313976,0.00013868991680034463,0.005577359149650831,0.00026347308544188703,0.187506483908883,1.0012111233464334
0.2,0_500ms,low,Sep7,r,fast,0.0969886739503245,0.00141242687342259,0.10221007467964022,0.0,0.08287494160335207,0.001571576083180793,0.009564620651348077,0.00028700259710637494,0.0032535850018744587,0.0002358047686843426,0.9489150091546132,0.8108294790225838
0.2,0_500ms,low,Sep7,r,raw,0.1265996123637745,0.00221977324911289,0.1693396786383787,0.0,0.1527411811230962,0.0020086771132336568,0.01631697263596953,0.0005513463209503132,0.0032535850018744587,0.0002358047686843426,0.7476074915325976,0.9019810498711985
0.2,0_500ms,low,Sep7,r,slow,0.05850290981253633,0.0016040356017923232,0.0936832087307231,0.0,0.08931670928864877,0.0010551158116584745,0.0034987669827469957,0.00017985796365418833,0.0032535850018744587,0.0002358047686843426,0.6244759397673203,0.9533907996829495
0.2,500_1000ms,ALL,ALL,p,fast,0.47159249634119743,0.002735147331485511,0.5444391645159681,0.0,0.33405854826073256,0.015536022436160183,0.22376897393889641,0.00261426125125045,0.0250794492090582,0.00022375388114321193,0.8661986996480411,0.6135828757979347
0.2,500_1000ms,ALL,ALL,p,raw,0.5134674340632994,0.0035988542740516827,0.8473624306506786,0.0,0.7035718756615474,0.00795650675890621,0.2650823835725067,0.003729146505146789,0.0250794492090582,0.00022375388114321193,0.6059596407513778,0.8303080833089139
0.2,500_1000ms,ALL,ALL,p,slow,0.1262674021403718,0.003573756536505486,0.6022576369312868,0.0,0.5892069821772667,0.0010945066056988217,0.01623396042455208,0.000944388076524422,0.0250794492090582,0.00022375388114321193,0.20965678871877552,0.9783304453879279
0.2,500_1000ms,ALL,ALL,q,fast,0.23684605038807927,0.01905009314054185,0.4683730166830878,0.0,0.4293788186919573,0.005185734510983412,0.0568224233126385,0.009480917898032949,0.0069720859453586805,0.0009223396450635746,0.5056782563294736,0.9167454216998268
0.2,500_1000ms,ALL,ALL,q,raw,0.267382427190547,0.01911600660198647,0.7316595247001968,0.0,0.700661597482927,0.0033468350743082577,0.07232123839282807,0.010736444480916513,0.0069720859453586805,0.0009223396450635746,0.36544652008748063,0.9576333989091833
0.2,500_1000ms,ALL,ALL,q,slow,0.09175351962988165,0.0018893452861979735,0.5263203895887595,0.0,0.5164149954079152,0.0009369743219164837,0.008526729134830893,0.000369625529927546,0.0069720859453586805,0.0009223396450635746,0.17433016361302908,0.981179915548049
0.2,500_1000ms,ALL,ALL,r,fast,0.10952794196464925,0.0007782050694957646,0.1281191475663514,0.0,0.08223068931213585,0.0010932190636323722,0.012170811281496217,0.00017964584177760688,0.003500260956526106,0.0003465965540527644,0.8548912792908337,0.6418298191497843
0.2,500_1000ms,ALL,ALL,r,raw,0.16173408422237842,0.0025538789393674075,0.27867930663269513,0.0,0.2311223071370275,0.002135745087105932,0.026687181572903156,0.0008502152578848684,0.003500260956526106,0.0003465965540527644,0.5803591453438887,0.8293486514291185
0.2,500_1000ms,ALL,ALL,r,slow,0.10348290216580967,0.001712638907020024,0.2318333282358401,0.0,0.20705967965567215,0.001957773367831866,0.011016109334880834,0.000385114027748477,0.003500260956526106,0.0003465965540527644,0.4463676683299749,0.8931402625813742
0.2,500_1000ms,ALL,Sep17,p,fast,0.44366789210270746,0.004538657319664103,0.5009492615399164,0.0,0.3292851989377034,0.015188113747327387,0.19790039815682303,0.004067033381160849,0.022499290127661584,0.0003836258535963943,0.8856543489831162,0.6573224560217572
0.2,500_1000ms,ALL,Sep17,p,raw,0.4878421545205156,0.005454968265336943,0.7859702609880198,0.0,0.6646446707809219,0.006978363748136059,0.23929649408646592,0.005395295793279687,0.022499290127661584,0.0003836258535963943,0.6206878030057572,0.8456359022355591
0.2,500_1000ms,ALL,Sep17,p,slow,0.13669439887705293,0.00581889269323383,0.5617855286126765,0.0,0.5475319889397241,0.0016826815429398364,0.018896805801981307,0.001595975549709442,0.022499290127661584,0.0003836258535963943,0.24332132444674806,0.9746281473142404
0.2,500_1000ms,ALL,Sep17,q,fast,0.24585931345801393,0.027724272673226254,0.5125560410810039,0.0,0.44336681948234563,0.008014851794404886,0.06148297424894041,0.014419602397963607,0.007534060376969828,0.0013864824551807985,0.4796730381705881,0.8650114015772108
0.2,500_1000ms,ALL,Sep17,q,raw,0.2794094099422288,0.027827104705346585,0.8094904250969891,0.0,0.7558000365463049,0.0045895749157098915,0.07916441261678608,0.016377791363909083,0.007534060376969828,0.0013864824551807985,0.34516703506252266,0.9336738435859185
0.2,500_1000ms,ALL,Sep17,q,slow,0.10058339457446812,0.003165610390928613,0.5848322764795629,0.0,0.5725664177114723,0.00112736173362921,0.010147377990875847,0.0006416023206341276,0.007534060376969828,0.0013864824551807985,0.17198673640233506,0.979026706867265
0.2,500_1000ms,ALL,Sep17,r,fast,0.11518562456994808,0.0007308286357891926,0.14901022082893892,0.0,0.09103449232236184,0.0017248410643876946,0.01333129461622956,0.0001646175915457828,0.004542045504694443,0.000599857752355629,0.7730048578491748,0.6109278398215906
0.2,500_1000ms,ALL,Sep17,r,raw,0.17722384786113987,0.005139348716345924,0.32733241084937736,0.0,0.2699497390691552,0.003232183181611651,0.031611827894895285,0.0017768394004317545,0.004542045504694443,0.000599857752355629,0.5414185763067922,0.8246960280183593
0.2,500_1000ms,ALL,Sep17,r,slow,0.11685875569896008,0.004710722842054635,0.2774118630890902,0.0,0.24546860601761622,0.002808577059278293,0.013738487773971289,0.0010717756208653395,0.004542045504694443,0.000599857752355629,0.4212464254328992,0.8848525916816489
0.2,500_1000ms,ALL,Sep7,p,fast,0.4964143667754107,0.003233466631150664,0.5830968560502361,0.0,0.3383015254367585,0.015856788390038387,0.24676326352296166,0.0032396754836170674,0.027372923948077412,0.0003842157317149614,0.8513411822145764,0.5801806714039502
0.2,500_1000ms,ALL,Sep7,p,raw,0.5362454603235517,0.0036725053717550087,0.9019332481285977,0.0,0.7381738355554367,0.008854362202512345,0.2880031742267652,0.003979963228831015,0.027372923948077412,0.0003842157317149614,0.5945511615590136,0.8184351082378414
0.2,500_1000ms,ALL,Sep7,p,slow,0.11699896059665525,0.0016096620614101803,0.6382328443256068,0.0,0.6262514206106379,0.0018471691846903514,0.013866986755726098,0.0003738991964977771,0.027372923948077412,0.0003842157317149614,0.18331704743318722,0.9812271903248271
0.2,500_1000ms,ALL,Sep7,q,fast,0.22883426099258175,0.014054640673350861,0.4290992172182735,0.0,0.4169450402116121,0.003816155633334526,0.05267971136925902,0.006413760344178901,0.006472553117259884,0.0007729354162625052,0.5332898588723799,0.9716751359150608
0.2,500_1000ms,ALL,Sep7,q,raw,0.25669177585571873,0.0144370922109161,0.6624765021252703,0.0,0.6516496516488132,0.003391949642262389,0.06623841686042095,0.007389764202548292,0.006472553117259884,0.0007729354162625052,0.3874730273937774,0.9836570045251056
0.2,500_1000ms,ALL,Sep7,q,slow,0.08390474190136037,0.0012777231802843657,0.4743098234636008,0.0,0.4665026200269757,0.000845346364889129,0.007086152373902044,0.00021780145253651217,0.006472553117259884,0.0007729354162625052,0.17689859612996048,0.9835398656101748
0.2,500_1000ms,ALL,Sep7,r,fast,0.10449889075993916,0.0008212513500987212,0.1095493046662736,0.0,0.07440508663637942,0.0005810621520391195,0.011139270539511026,0.000193005920033537,0.0025742302470431393,0.00012414323113661062,0.9538982568468161,0.6791926873752777
