partition,channel,subset,window_id,flight_id,activity,mean_departure,persistence
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4475,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6882215121159458,0.12696702681132593,0.859447319451963
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4485,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6339248088544193,0.08089432907872833,0.5944795014553297
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4495,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.21710789733839,0.2411659909563605,0.9230889209902706
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4575,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6031605978195531,-0.1134079523384571,0.8759253615081051
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4585,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.713676086756717,-0.13480428293347357,0.8799522388734901
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4625,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.8106970035997192,-0.15560983017086982,0.8942007214837826
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4635,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5603162271323454,-0.1061472862958908,0.8825356355980357
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4675,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6484465250628687,-0.11751110911369324,0.8442310345432511
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4685,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.688652103923344,-0.1323535805940628,0.895349037873252
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4745,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.8814452326333777,0.16353843867778778,0.8643329491634465
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4765,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5192855668117328,-0.02960826188325882,0.26562149493647996
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4775,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6408261199389511,-0.10269004702568055,0.7465255954663393
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4785,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.7818878293652399,-0.15567274689674376,0.9275230063831164
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4795,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.525890697029456,-0.10184450566768646,0.9021913759151203
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4865,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5794534361568309,0.08630965828895569,0.6939008342944399
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4875,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.7230532439638281,0.14800139307975768,0.9535689021560655
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4895,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5511721876850025,0.07802328616380691,0.6594676528353608
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:4965,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.544131393773545,0.09573328591883183,0.8196260205950485
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5005,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6357790440772939,0.10914821960963308,0.7997734854306421
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5015,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5577753898431284,0.09273340278305113,0.7745213661281095
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5065,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.8483969598987421,0.15332681104540824,0.8419291660025061
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5185,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.54921531663548,0.0867440452799201,0.7357895001428154
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5195,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.578068681066479,0.10920991610735654,0.8801145240402131
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5215,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5239673205940644,-0.0974846242251806,0.8667392736585274
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5225,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.7433233837789388,-0.1345551390829496,0.8432940756095827
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5235,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5115612222861441,-0.09620122799649834,0.8760715044139322
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5245,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5076214427548748,0.08628004599362611,0.7918209057596541
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5285,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6405282001548387,-0.10968118577264249,0.7977199201605472
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5315,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6583162937000405,0.11626142198219895,0.8227304689679572
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5355,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.62860685354862,0.10709520271979273,0.7936836988038133
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5475,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.9536748909239249,-0.1777719747275114,0.868399377304771
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5485,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.9842745658197011,-0.18943545252084731,0.8966058165448311
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5605,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5114266813383883,0.051754234731197356,0.47143200685537057
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5615,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.1126843457120301,0.21010728284716607,0.8796819551637132
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:1:5625,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6806084758147983,0.11084642380475998,0.758718874495626
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:25,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.147870071869057,-0.19088398844003676,0.7746995845760247
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:35,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.8881262787989905,-0.3591514514386654,0.8861416390519037
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:45,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.986149787322313,-0.19658596336841583,0.928680175445124
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:85,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.60429483749237,0.09749360471832916,0.7515948562323032
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:95,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.787771945347345,0.12062031350898905,0.7133070191086831
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:105,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.540012731331291,0.10321047784629628,0.8903819451380479
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:125,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.8063616285521024,0.14419564448297023,0.8330649148070015
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:135,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.0482723562892693,0.15736250899732113,0.6993324702321996
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:145,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.4659303822184913,0.29916922107338906,0.9507363959175935
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:165,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.9730080492806737,-0.17178424751618876,0.8224764258450346
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:175,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.9675285159098406,-0.18055493112420662,0.8693649665939325
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:185,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.8539160053874996,-0.15845623314380647,0.864471597136416
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:195,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.0502236891957415,-0.19044819429982454,0.8447955241107428
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:205,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.0634613634902566,-0.1670094812475145,0.7316038224310767
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:215,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.131685304734731,-0.22578586816787719,0.9294534305501883
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:225,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5208014297178716,-0.10509258091449737,0.9400618861755464
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:265,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.938520210426099,0.19070150077342987,0.9466011692597959
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:275,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5394572035251263,0.07294361829757691,0.6299221221991964
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:285,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.5097661084056524,0.23451126718893647,0.7236200578362623
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:295,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.6425779947962469,0.3264181703655049,0.9257737893276743
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:335,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6388921815550211,-0.11908603166230022,0.8683399954434715
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:425,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.7411912745641971,-0.11418174881488084,0.7176669513171792
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:435,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.4281327034742974,-0.2247030709683895,0.7329882258508488
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:445,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.4542401064953943,-0.28693868398666383,0.9191989917004315
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:495,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6723515778157978,0.13414301216602326,0.9294545992891831
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:525,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5045766121240095,0.09895098209381104,0.9135862352307064
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:595,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.830319486282642,0.15939161236397922,0.8942867345221533
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:605,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.8692670685424737,0.16227449377067388,0.8696682017578045
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:655,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.54764785288287,0.09222137600183487,0.7844888288854975
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:695,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.49985475329380963,-0.08420093446969985,0.7847469565777048
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:755,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.034719177101136,0.1617790727317333,0.7283772936214519
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:765,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.6337088225775334,0.3260804210603237,0.9298365721593235
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:805,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5122687243363336,-0.10192872829735279,0.9269478879762485
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:915,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5352403914176223,0.10360276833176613,0.9017352260463015
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:945,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.5476369950571834,-0.08657215088605881,0.7364478251585118
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:955,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.1370799487249925,0.17072464902186765,0.6994582264533473
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:965,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.4603356433401584,0.2971854628273286,0.9480504117681641
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:975,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6782990935421096,-0.08600132636493071,0.5906639530420911
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:985,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.6440151765808972,-0.3035838642437011,0.8602593812484197
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:995,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.3118852152740452,-0.2638302142638713,0.9368827603573221
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1025,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.7402729014851398,0.14557177700567991,0.9160978981176144
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1065,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6248632116508628,-0.06653980707749724,0.49608161905358145
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1075,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6911164477473203,-0.05414744978770614,0.3649919898524006
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1085,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.7225942097911306,0.05249540016055107,0.3384412796331697
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1095,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.8764514265583975,0.1735232866741717,0.922330282256661
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1195,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.9563696268349209,0.18747146178036928,0.9132000903823907
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1215,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.6316015794636501,-0.11282079709693789,0.8321517127880999
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1225,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.605327626808847,0.10081644244492054,0.7758851288337691
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1245,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.8526746850353626,0.11521634856238962,0.6294877644824803
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1255,9.14数据/log_12_2026-9-14-18-20-30.ulg,1.2338513798105435,0.22994115883484484,0.8681812849632957
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1265,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.822646163543999,0.16887745960149914,0.9563462641144743
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1295,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.49719083750402737,0.04169787977589294,0.39070359851456865
train,differential,high,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1305,9.14数据/log_12_2026-9-14-18-20-30.ulg,0.7128093729675148,0.1387834582547657,0.9070283436088207
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:285,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5012039881345444,0.09864485681056977,0.9168884114475299
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:385,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5393363834458728,0.10237755879759788,0.8843040335504005
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:425,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.7254505615278304,0.11635790775995701,0.7472133755332011
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:435,9.14数据/log_13_2026-9-14-18-28-32.ulg,1.039858934805213,0.21084001386072487,0.9445722082511074
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:445,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5290888571834257,0.08675307077821344,0.7638582897879809
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:455,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.7825912193253117,0.13780057171359658,0.8202997961593043
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:475,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.9397779165212597,-0.18309327960945665,0.9076193024037201
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:485,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5068901147519732,-0.09900097322650253,0.9098759737693256
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:505,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.9166681935035256,0.17366769248619676,0.8825989906119799
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:515,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5946900873555624,-0.010138911753892898,0.07942499545681471
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:525,9.14数据/log_13_2026-9-14-18-28-32.ulg,1.8900275632893138,-0.3320743689313531,0.8185095920925135
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:535,9.14数据/log_13_2026-9-14-18-28-32.ulg,1.021848416115279,-0.1750118515919894,0.7978799256291835
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:545,9.14数据/log_13_2026-9-14-18-28-32.ulg,1.4217209660143237,0.2669412279967219,0.8746974109972123
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:555,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6025127073802964,0.09462177339941263,0.7316130229817035
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:565,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5649645836144878,0.10298391394433565,0.8491897132846983
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:575,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6742948956518889,-0.09023883111658507,0.6234478679429892
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:585,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.8053019924350638,-0.11229184664669446,0.6495999836957731
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:595,9.14数据/log_13_2026-9-14-18-28-32.ulg,1.2265485150531257,0.23879252828657627,0.906969239291085
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:615,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.7377974159936372,-0.12213745795190334,0.7712022748713852
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:625,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6731931058198691,-0.08316990287974477,0.5755500416394528
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:635,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.632351654162064,-0.12299646129831672,0.9061300073524123
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:645,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5108163837678376,-0.070360390804708,0.6416821815256655
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:655,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.8033736008896704,-0.1484986400604248,0.8611156354984073
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:675,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6763441578819895,-0.12576985716819764,0.8662941461144954
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:685,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.7897787137420672,-0.1507051855325699,0.8889540781527482
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:755,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.8286924021205355,0.12614601790905,0.7091477733184152
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:765,9.14数据/log_13_2026-9-14-18-28-32.ulg,1.0181717694168724,0.1894863775372505,0.8669888197713553
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:775,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.49746588241697076,0.08094617202877999,0.7580355434483327
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:785,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6825537052440219,0.1355912432074547,0.9254466105935257
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:795,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5028852021952973,0.09044716104865075,0.8378815713255862
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:805,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5501031801792211,0.10453478753566742,0.8852648900755865
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:845,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5943325976831658,-0.10501616775989532,0.823157937155324
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:855,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.9024057715628698,-0.17431424796581269,0.8998861699643463
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:865,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6314856360841665,-0.1219501131772995,0.899653525752654
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:885,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6969999914493805,0.13666011214256288,0.9134095648269868
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:895,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.500147007982508,0.09944301187992095,0.9262605114132153
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:955,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6302051930448457,-0.12234679877758026,0.9044138157109625
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:965,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.49706450038134004,-0.09777024626731873,0.9163270699052938
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:1005,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.824116182483374,0.16279060482978822,0.9202322508850266
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:1015,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6056309307378828,0.11761400938034057,0.9047061920445449
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:1085,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.502476789672121,-0.10143595397472381,0.9404429764039451
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:1205,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5635249136063184,-0.10271552920341492,0.8491404741954441
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:1725,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6162513003506722,0.11867459177970886,0.8971322167914986
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:1765,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5138778031873951,0.07700959771871567,0.6981384395058581
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:65,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6499172968189731,0.12366322010755539,0.8864189067514766
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:95,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5053721767209864,0.10085700333118439,0.9297181024079154
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:185,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.498028008203313,0.09766038082540035,0.9135266073630802
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:195,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6257292349242313,0.10882127351360396,0.8101844674900415
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:205,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5466900355165288,0.09535830305190757,0.8125945606448663
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:235,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.7414948646406078,0.14990121397655456,0.9417888781987063
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:275,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5465292136327495,-0.09904850635677576,0.8442889486275292
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:325,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5829123179888788,-0.10543426781892777,0.8426264910693073
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:335,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.8108640490505815,-0.15817420542240143,0.9087494705072133
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:345,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5044048509024885,-0.0938837742805481,0.8670973143633912
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:715,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6802588400313113,0.11762765942141414,0.8055487281197795
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:735,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.4997037822082412,-0.09740067958831787,0.9080419350882163
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:755,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.541706103343989,0.08313085286063142,0.7149160749746771
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:1075,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.5519568218434309,-0.09385818764567375,0.7921795257480072
train,differential,high,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:2:1175,9.14数据/log_13_2026-9-14-18-28-32.ulg,0.6029013008494997,0.11901430666446686,0.9196223234097499
